Date,Close,MRK
22/05/2007,54.15,0.006670397
21/05/2007,53.79,0.010089772
18/05/2007,53.25,0.01494683
17/05/2007,52.46,-0.00437471
16/05/2007,52.69,0.001329409
15/05/2007,52.62,0.010315278
14/05/2007,52.08,0.001537279
11/05/2007,52,0.017850687
10/05/2007,51.08,-0.018811764
09/05/2007,52.05,-0.00364369
08/05/2007,52.24,0.00402801
07/05/2007,52.03,0.002116403
04/05/2007,51.92,0.007151862
03/05/2007,51.55,0.006226913
02/05/2007,51.23,0.004891899
01/05/2007,50.98,-0.008982681
30/04/2007,51.44,-0.0081317
27/04/2007,51.86,-0.010931166
26/04/2007,52.43,0.000763213
25/04/2007,52.39,0.015194061
24/04/2007,51.6,-0.00135567
23/04/2007,51.67,0.003489728
20/04/2007,51.49,0.0263691
19/04/2007,50.15,0.009214809
18/04/2007,49.69,-0.00641928
17/04/2007,50.01,-0.006179627
16/04/2007,50.32,0.002188402
13/04/2007,50.21,0.079777192
12/04/2007,46.36,0.015433411
11/04/2007,45.65,-0.00458967
10/04/2007,45.86,0.00458967
09/04/2007,45.65,0.002412546
05/04/2007,45.54,0.003739967
04/04/2007,45.37,-0.000220386
03/04/2007,45.38,0.008186792
02/04/2007,45.01,0.018838862
30/03/2007,44.17,0.004993201
29/03/2007,43.95,0.016517925
28/03/2007,43.23,-0.009668584
27/03/2007,43.65,-0.009575997
26/03/2007,44.07,-0.008585683
23/03/2007,44.45,0.006319136
22/03/2007,44.17,-0.001809546
21/03/2007,44.25,0.014110384
20/03/2007,43.63,0.004824823
19/03/2007,43.42,0.007629213
16/03/2007,43.09,-0.002318035
15/03/2007,43.19,-0.001850567
14/03/2007,43.27,-0.002308404
13/03/2007,43.37,-0.02099096
12/03/2007,44.29,-0.007199131
09/03/2007,44.61,0.005619887
08/03/2007,44.36,0.011335419
07/03/2007,43.86,-0.018299392
06/03/2007,44.67,0.009446764
05/03/2007,44.25,0.001356852
02/03/2007,44.19,0.004536184
01/03/2007,43.99,-0.003630592
28/02/2007,44.15,0.022215502
27/02/2007,43.18,-0.029662225
26/02/2007,44.48,0.035235857
23/02/2007,42.94,-0.006036703
22/02/2007,43.2,-0.017212129
21/02/2007,43.95,-0.012436565
20/02/2007,44.5,0.004956081
16/02/2007,44.28,0.009074472
15/02/2007,43.88,-0.004093706
14/02/2007,44.06,0.002499717
13/02/2007,43.95,0.002277905
12/02/2007,43.85,0.000684385
09/02/2007,43.82,-0.002279463
08/02/2007,43.92,-0.007711537
07/02/2007,44.26,-0.008548983
06/02/2007,44.64,0.00134499
05/02/2007,44.58,-0.003359089
02/02/2007,44.73,-0.008902796
01/02/2007,45.13,0.008455769
31/01/2007,44.75,-0.003569042
30/01/2007,44.91,-0.013271595
29/01/2007,45.51,-0.0104919
26/01/2007,45.99,-0.000217415
25/01/2007,46,-0.004771208
24/01/2007,46.22,0.010658067
23/01/2007,45.73,0.009447505
22/01/2007,45.3,-0.006600684
19/01/2007,45.6,-0.003065472
18/01/2007,45.74,0.016088501
17/01/2007,45.01,0.001333926
16/01/2007,44.95,0.003565861
12/01/2007,44.79,0.011903566
11/01/2007,44.26,0.00316814
10/01/2007,44.12,0.005454559
09/01/2007,43.88,-0.009300283
08/01/2007,44.29,-0.000225759
05/01/2007,44.3,-0.018119274
04/01/2007,45.11,0.024459875
03/01/2007,44.02,0.009586926
29/12/2006,43.6,0.001147447
28/12/2006,43.55,0.004141745
27/12/2006,43.37,0.013463527
26/12/2006,42.79,-0.000934361
22/12/2006,42.83,-0.010220763
21/12/2006,43.27,-0.000693081
20/12/2006,43.3,-0.004838162
19/12/2006,43.51,-0.007327718
18/12/2006,43.83,-0.003871119
15/12/2006,44,0.009132484
14/12/2006,43.6,0.005981154
13/12/2006,43.34,-0.006439765
12/12/2006,43.62,-0.00890112
11/12/2006,44.01,0.001819423
08/12/2006,43.93,-0.000455166
07/12/2006,43.95,-0.016249511
06/12/2006,44.67,-0.015989681
05/12/2006,45.39,0.015318315
04/12/2006,44.7,-0.008021433
01/12/2006,45.06,0.012281052
30/11/2006,44.51,-0.001122713
29/11/2006,44.56,0.020175228
28/11/2006,43.67,0.001145607
27/11/2006,43.62,-0.012756437
24/11/2006,44.18,-0.00451672
22/11/2006,44.38,0.003611742
21/11/2006,44.22,-0.007883812
20/11/2006,44.57,-0.010933948
17/11/2006,45.06,0.009140628
16/11/2006,44.65,0.01126138
15/11/2006,44.15,0.005906423
14/11/2006,43.89,0.009845529
13/11/2006,43.46,0.007854048
10/11/2006,43.12,0.00558141
09/11/2006,42.88,-0.033481687
08/11/2006,44.34,-0.034577913
07/11/2006,45.9,0.001962709
06/11/2006,45.81,0.015620161
03/11/2006,45.1,-0.006629859
02/11/2006,45.4,-0.005929522
01/11/2006,45.67,0.005489091
31/10/2006,45.42,-0.004831988
30/10/2006,45.64,-0.009811482
27/10/2006,46.09,-0.002600218
26/10/2006,46.21,0.003034246
25/10/2006,46.07,0.003043481
24/10/2006,45.93,0.0050202
23/10/2006,45.7,0.001313773
20/10/2006,45.64,0.02552008
19/10/2006,44.49,0.000224795
18/10/2006,44.48,0.01175952
17/10/2006,43.96,0.004559971
16/10/2006,43.76,0.012879663
13/10/2006,43.2,0.010237409
12/10/2006,42.76,0.01341986
11/10/2006,42.19,0.008808532
10/10/2006,41.82,-0.000956023
09/10/2006,41.86,0
06/10/2006,41.86,0.010566861
05/10/2006,41.42,-0.01247617
04/10/2006,41.94,-0.001191469
03/10/2006,41.99,0.007650049
02/10/2006,41.67,-0.005504381
29/09/2006,41.9,-0.003811343
28/09/2006,42.06,-0.008051192
27/09/2006,42.4,0.015209419
26/09/2006,41.76,-0.00477784
25/09/2006,41.96,-0.001904762
22/09/2006,42.04,0.002143113
21/09/2006,41.95,0.000238407
20/09/2006,41.94,0.018287324
19/09/2006,41.18,0.00927062
18/09/2006,40.8,-0.00732604
15/09/2006,41.1,0.001704615
14/09/2006,41.03,-0.001461276
13/09/2006,41.09,-0.025469902
12/09/2006,42.15,0.020614345
11/09/2006,41.29,0.005585928
08/09/2006,41.06,0.010281608
07/09/2006,40.64,-0.018528078
06/09/2006,41.4,0.005571045
05/09/2006,41.17,0.005113855
01/09/2006,40.96,0.0100602
31/08/2006,40.55,-0.006146301
30/08/2006,40.8,-0.011453762
29/08/2006,41.27,0.007784033
28/08/2006,40.95,0.012532416
25/08/2006,40.44,0.009441064
24/08/2006,40.06,-0.009935502
23/08/2006,40.46,0.017703991
22/08/2006,39.75,0.002518893
21/08/2006,39.65,0.003284075
18/08/2006,39.52,0.017613729
17/08/2006,38.83,-0.058759558
16/08/2006,41.18,0.005600891
15/08/2006,40.95,0.001710864
14/08/2006,40.88,0.006872879
11/08/2006,40.6,-0.017820562
10/08/2006,41.33,-0.003140478
09/08/2006,41.46,0.011644964
08/08/2006,40.98,0.00342215
07/08/2006,40.84,-0.012410428
04/08/2006,41.35,-0.005787332
03/08/2006,41.59,0.013556247
02/08/2006,41.03,0.005131349
01/08/2006,40.82,0.013565383
31/07/2006,40.27,-0.020887846
28/07/2006,41.12,0.003410478
27/07/2006,40.98,0.019714783
26/07/2006,40.18,0.022908491
25/07/2006,39.27,0.008182096
24/07/2006,38.95,0.041678159
21/07/2006,37.36,0.001607287
20/07/2006,37.3,-0.000536049
19/07/2006,37.32,0.017025138
18/07/2006,36.69,0.008759979
17/07/2006,36.37,0.00606731
14/07/2006,36.15,-0.021618026
13/07/2006,36.94,0.00651822
12/07/2006,36.7,-0.015411958
11/07/2006,37.27,0.012147538
10/07/2006,36.82,-0.004065597
07/07/2006,36.97,0.008420531
06/07/2006,36.66,-0.000817996
05/07/2006,36.69,0.001909699
03/07/2006,36.62,0.005201928
30/06/2006,36.43,0.014933906
29/06/2006,35.89,0.022257575
28/06/2006,35.1,0.011173301
27/06/2006,34.71,-0.008891497
26/06/2006,35.02,0.002287022
23/06/2006,34.94,-0.008833225
22/06/2006,35.25,-0.000567215
21/06/2006,35.27,0.009973013
20/06/2006,34.92,0.0132605
19/06/2006,34.46,0.001452011
16/06/2006,34.41,0.002327612
15/06/2006,34.33,0.024772721
14/06/2006,33.49,-0.005063302
13/06/2006,33.66,0.008652896
12/06/2006,33.37,-0.013099324
09/06/2006,33.81,-0.004721165
08/06/2006,33.97,0.000294421
07/06/2006,33.96,0.001768347
06/06/2006,33.9,0.012765499
05/06/2006,33.47,-0.014239339
02/06/2006,33.95,0.004428052
01/06/2006,33.8,0.015203751
31/05/2006,33.29,0.00451604
30/05/2006,33.14,-0.041955932
26/05/2006,34.56,0.004931119
25/05/2006,34.39,0.013171565
24/05/2006,33.94,-0.01462442
23/05/2006,34.44,0.00087146
22/05/2006,34.41,-0.000290571
19/05/2006,34.42,-0.020417675
18/05/2006,35.13,0.022744611
17/05/2006,34.34,-0.022459913
16/05/2006,35.12,0.012319308
15/05/2006,34.69,0.011597695
12/05/2006,34.29,-0.006395371
11/05/2006,34.51,-0.004625623
10/05/2006,34.67,0.006946482
09/05/2006,34.43,-0.00058072
08/05/2006,34.45,-0.000870448
05/05/2006,34.48,0.004942589
04/05/2006,34.31,0.004674271
03/05/2006,34.15,-0.00961686
02/05/2006,34.48,0.006984895
01/05/2006,34.24,-0.00524324
28/04/2006,34.42,-0.005215891
27/04/2006,34.6,0.008125407
26/04/2006,34.32,0.002333723
25/04/2006,34.24,-0.00378954
24/04/2006,34.37,-0.01070767
21/04/2006,34.74,-0.007456301
20/04/2006,35,0.017291497
19/04/2006,34.4,-0.002322881
18/04/2006,34.48,0.019918643
17/04/2006,33.8,-0.004133457
13/04/2006,33.94,0.00265526
12/04/2006,33.85,-0.006184676
11/04/2006,34.06,-0.010514116
10/04/2006,34.42,-0.00145159
07/04/2006,34.47,-0.010676771
06/04/2006,34.84,-0.03247497
05/04/2006,35.99,0.014271965
04/04/2006,35.48,0.001974891
03/04/2006,35.41,0.005096274
31/03/2006,35.23,-0.010728505
30/03/2006,35.61,-0.005321396
29/03/2006,35.8,0.004198747
28/03/2006,35.65,-0.010325193
27/03/2006,36.02,-0.000832524
24/03/2006,36.05,-0.004152255
23/03/2006,36.2,-0.000828386
22/03/2006,36.23,0.0094288
21/03/2006,35.89,0.006429093
20/03/2006,35.66,0.00056101
17/03/2006,35.64,0.010152371
16/03/2006,35.28,0.003407158
15/03/2006,35.16,0.001707942
14/03/2006,35.1,-0.002844952
13/03/2006,35.2,0.012578782
10/03/2006,34.76,0.007218163
09/03/2006,34.51,-0.004914015
08/03/2006,34.68,-0.006323677
07/03/2006,34.9,-0.001717722
06/03/2006,34.96,-0.006557401
03/03/2006,35.19,0.001991183
02/03/2006,35.12,0.004566218
01/03/2006,34.96,0.002864511
28/02/2006,34.86,-0.014241198
27/02/2006,35.36,0.007380107
24/02/2006,35.1,-0.008793136
23/02/2006,35.41,-0.014299977
22/02/2006,35.92,0.009229544
21/02/2006,35.59,-0.012842164
17/02/2006,36.05,0.001943635
16/02/2006,35.98,0.019363591
15/02/2006,35.29,0.017724878
14/02/2006,34.67,0.010437903
13/02/2006,34.31,0
10/02/2006,34.31,-0.000873999
09/02/2006,34.34,0.001457089
08/02/2006,34.29,0.017652709
07/02/2006,33.69,-0.004146925
06/02/2006,33.83,-0.016417842
03/02/2006,34.39,0.016713481
02/02/2006,33.82,-0.024533941
01/02/2006,34.66,0.00462696
31/01/2006,34.5,0.001160093
30/01/2006,34.46,-0.006940456
27/01/2006,34.7,0.021850833
26/01/2006,33.95,0.022640228
25/01/2006,33.19,0.012430052
24/01/2006,32.78,-0.001524158
23/01/2006,32.83,-0.012712036
20/01/2006,33.25,-0.00210305
19/01/2006,33.32,0.008741578
18/01/2006,33.03,-0.005434796
17/01/2006,33.21,-0.00779848
13/01/2006,33.47,-0.00029873
12/01/2006,33.48,0.00059755
11/01/2006,33.46,0.003892803
10/01/2006,33.33,-0.009852296
09/01/2006,33.66,0.016172859
06/01/2006,33.12,-0.001809955
05/01/2006,33.18,0.001508068
04/01/2006,33.13,0.011536254
03/01/2006,32.75,0.029122256
30/12/2005,31.81,-0.016833315
29/12/2005,32.35,0.013694581
28/12/2005,31.91,-0.000939702
27/12/2005,31.94,-0.00810731
23/12/2005,32.2,0.005918099
22/12/2005,32.01,0.002502347
21/12/2005,31.93,-0.001877347
20/12/2005,31.99,-0.008094689
19/12/2005,32.25,0.071987384
16/12/2005,30.01,0.008029484
15/12/2005,29.77,0.019332466
14/12/2005,29.2,0.010327114
13/12/2005,28.9,0.017100399
12/12/2005,28.41,-0.025027375
09/12/2005,29.13,-0.018704847
08/12/2005,29.68,-0.020344207
07/12/2005,30.29,0.005296272
06/12/2005,30.13,0.000664011
05/12/2005,30.11,0.004660461
02/12/2005,29.97,0.009723463
01/12/2005,29.68,0.009478744
30/11/2005,29.4,-0.020869152
29/11/2005,30.02,0.01544173
28/11/2005,29.56,-0.046919739
25/11/2005,30.98,0.005502522
23/11/2005,30.81,0.009784814
22/11/2005,30.51,0.001311906
21/11/2005,30.47,0.001642306
18/11/2005,30.42,0.026988145
17/11/2005,29.61,-0.005724885
16/11/2005,29.78,-0.008026799
15/11/2005,30.02,-0.006970983
14/11/2005,30.23,0.006637927
11/11/2005,30.03,0
10/11/2005,30.03,0.014760416
09/11/2005,29.59,0.007462721
08/11/2005,29.37,-0.002720165
07/11/2005,29.45,0.007840504
04/11/2005,29.22,-0.008858661
03/11/2005,29.48,0.036970871
02/11/2005,28.41,-0.0038644
01/11/2005,28.52,0.010574649
31/10/2005,28.22,0.024391453
28/10/2005,27.54,0.022769989
27/10/2005,26.92,-0.009979754
26/10/2005,27.19,0.006271926
25/10/2005,27.02,0.000740467
24/10/2005,27,0.030841106
21/10/2005,26.18,-0.027873744
20/10/2005,26.92,0
19/10/2005,26.92,-0.004817501
18/10/2005,27.05,-0.001108443
17/10/2005,27.08,-0.002949855
14/10/2005,27.16,0.01297035
13/10/2005,26.81,0.001119612
12/10/2005,26.78,0.001120867
11/10/2005,26.75,-0.005591813
10/10/2005,26.9,0.039815686
07/10/2005,25.85,-0.037210063
06/10/2005,26.83,-0.002233806
05/10/2005,26.89,-0.011462503
04/10/2005,27.2,-0.001836548
03/10/2005,27.25,0.001468968
30/09/2005,27.21,-0.004034482
29/09/2005,27.32,-0.007293978
28/09/2005,27.52,0.002546845
27/09/2005,27.45,-0.013748408
26/09/2005,27.83,0.007574428
23/09/2005,27.62,0.000724375
22/09/2005,27.6,-0.007220248
21/09/2005,27.8,-0.013576486
20/09/2005,28.18,-0.016540937
19/09/2005,28.65,-0.008688152
16/09/2005,28.9,0.004856062
15/09/2005,28.76,0.00208841
14/09/2005,28.7,0.001045843
13/09/2005,28.67,-0.016946627
12/09/2005,29.16,-0.005130848
09/09/2005,29.31,0.00410257
08/09/2005,29.19,-0.002053389
07/09/2005,29.25,0.008928631
06/09/2005,28.99,0.005534431
02/09/2005,28.83,0.014675316
01/09/2005,28.41,0.006355954
31/08/2005,28.23,-0.002123143
30/08/2005,28.29,0.006027318
29/08/2005,28.12,0.016493741
26/08/2005,27.66,-0.003968975
25/08/2005,27.77,-0.002158274
24/08/2005,27.83,0.009023703
23/08/2005,27.58,-0.011177329
22/08/2005,27.89,-0.006076873
19/08/2005,28.06,-0.080426427
18/08/2005,30.41,-0.004920463
17/08/2005,30.56,0.008544252
16/08/2005,30.3,-0.011811161
15/08/2005,30.66,0.003594188
12/08/2005,30.55,-0.017521538
11/08/2005,31.09,-0.00256987
10/08/2005,31.17,0.006114259
09/08/2005,30.98,0.017255841
08/08/2005,30.45,-0.006872879
05/08/2005,30.66,0.0104919
04/08/2005,30.34,-0.015696856
03/08/2005,30.82,0.004226961
02/08/2005,30.69,0.000325892
01/08/2005,30.68,-0.012309841
29/07/2005,31.06,-0.00737774
28/07/2005,31.29,0.002239643
27/07/2005,31.22,0.017122046
26/07/2005,30.69,-0.001627869
25/07/2005,30.74,-0.012928428
22/07/2005,31.14,-0.007677581
21/07/2005,31.38,-0.014866635
20/07/2005,31.85,-0.003134799
19/07/2005,31.95,0.002193327
18/07/2005,31.88,-0.000940586
15/07/2005,31.91,0
14/07/2005,31.91,0.009129609
13/07/2005,31.62,0.000632711
12/07/2005,31.6,0.011457796
11/07/2005,31.24,0.00771212
08/07/2005,31,0.033456712
07/07/2005,29.98,-0.019161472
06/07/2005,30.56,-0.017515855
05/07/2005,31.1,0.001287001
01/07/2005,31.06,0.008406128
30/06/2005,30.8,-0.000973552
29/06/2005,30.83,-0.004530752
28/06/2005,30.97,0.01529231
27/06/2005,30.5,-0.001638002
24/06/2005,30.55,-0.022654691
23/06/2005,31.25,-0.023091331
22/06/2005,31.98,-0.000312647
21/06/2005,31.99,-0.003744154
20/06/2005,32.11,-0.00341987
17/06/2005,32.22,0.006851475
16/06/2005,32,0.003129893
15/06/2005,31.9,0.003768849
14/06/2005,31.78,0.007263572
13/06/2005,31.55,0.005084218
10/06/2005,31.39,0.001275104
09/06/2005,31.35,-0.00889177
08/06/2005,31.63,-0.014126746
07/06/2005,32.08,0.001559819
06/06/2005,32.03,-0.001871492
03/06/2005,32.09,-0.004353241
02/06/2005,32.23,0.001241851
01/06/2005,32.19,-0.007736384
31/05/2005,32.44,-0.000308214
27/05/2005,32.45,0.003086422
26/05/2005,32.35,-0.005856081
25/05/2005,32.54,-0.00612747
24/05/2005,32.74,0.003365461
23/05/2005,32.63,0.000306513
20/05/2005,32.62,-0.005197994
19/05/2005,32.79,-0.00486767
18/05/2005,32.95,-0.001819285
17/05/2005,33.01,-0.013241241
16/05/2005,33.45,-0.000298909
13/05/2005,33.46,-0.00536514
12/05/2005,33.64,0.004170396
11/05/2005,33.5,-0.011279431
10/05/2005,33.88,-0.009400774
09/05/2005,34.2,0.001170275
06/05/2005,34.16,-0.017124203
05/05/2005,34.75,-0.005166487
04/05/2005,34.93,0.014708268
03/05/2005,34.42,0.012277266
02/05/2005,34,0.00294551
29/04/2005,33.9,0.003250114
28/04/2005,33.79,0.008918014
27/04/2005,33.49,-0.00327918
26/04/2005,33.6,-0.009478744
25/04/2005,33.92,-0.008220833
22/04/2005,34.2,-0.00233645
21/04/2005,34.28,0.006144862
20/04/2005,34.07,-0.01774592
19/04/2005,34.68,0.007234875
18/04/2005,34.43,-0.010689109
15/04/2005,34.8,0.000574878
14/04/2005,34.78,0.007503643
13/04/2005,34.52,0.020782249
12/04/2005,33.81,0.020015605
11/04/2005,33.14,-0.00571688
08/04/2005,33.33,-0.004788994
07/04/2005,33.49,0.018078227
06/04/2005,32.89,-0.004550288
05/04/2005,33.04,0.016478859
04/04/2005,32.5,0.005863309
01/04/2005,32.31,-0.001855288
31/03/2005,32.37,-0.002160161
30/03/2005,32.44,0.013343875
29/03/2005,32.01,0.007840718
28/03/2005,31.76,-0.003457492
24/03/2005,31.87,-0.005944019
23/03/2005,32.06,0.00249844
22/03/2005,31.98,0.004387346
21/03/2005,31.84,-0.006261761
18/03/2005,32.04,0.010037725
17/03/2005,31.72,0.000630716
16/03/2005,31.7,-0.009419222
15/03/2005,32,-0.009021682
14/03/2005,32.29,0.00403414
11/03/2005,32.16,0
10/03/2005,32.16,0.010314203
09/03/2005,31.83,0.003146636
08/03/2005,31.73,0.000945925
07/03/2005,31.7,0.000631114
04/03/2005,31.68,0.003161558
03/03/2005,31.58,-0.000633112
02/03/2005,31.6,-0.016633053
01/03/2005,32.13,0.013473492
28/02/2005,31.7,-0.006289329
25/02/2005,31.9,-0.002817344
24/02/2005,31.99,0.007215718
23/02/2005,31.76,0.01746908
22/02/2005,31.21,-0.043880434
18/02/2005,32.61,0.122508997
17/02/2005,28.85,-0.005875255
16/02/2005,29.02,-0.011307299
15/02/2005,29.35,-0.002042206
14/02/2005,29.41,0.006823636
11/02/2005,29.21,0.015525584
10/02/2005,28.76,0.00208841
09/02/2005,28.7,-0.003478264
08/02/2005,28.8,0.012930461
07/02/2005,28.43,0.002817895
04/02/2005,28.35,-0.002114166
03/02/2005,28.41,-0.001758397
02/02/2005,28.46,0.022385017
01/02/2005,27.83,-0.007874056
31/01/2005,28.05,0.001070091
28/01/2005,28.02,-0.106858323
27/01/2005,31.18,0.00032077
26/01/2005,31.17,0.007083095
25/01/2005,30.95,0.036188159
24/01/2005,29.85,-0.016941113
21/01/2005,30.36,-0.012113424
20/01/2005,30.73,-0.009392782
19/01/2005,31.02,-0.00898594
18/01/2005,31.3,0.013833259
14/01/2005,30.87,0.007152176
13/01/2005,30.65,-0.013931863
12/01/2005,31.08,-0.002891568
11/01/2005,31.17,-0.010531452
10/01/2005,31.5,0.011815561
07/01/2005,31.13,-0.013718512
06/01/2005,31.56,0.006995259
05/01/2005,31.34,0.006723252
04/01/2005,31.13,-0.004167341
03/01/2005,31.26,-0.027762035
31/12/2004,32.14,-0.002486017
30/12/2004,32.22,-0.00062054
29/12/2004,32.24,0.001241465
28/12/2004,32.2,0.007794272
27/12/2004,31.95,-0.010895049
23/12/2004,32.3,0.002479852
22/12/2004,32.22,0.00747667
21/12/2004,31.98,0.014805752
20/12/2004,31.51,-0.002535659
17/12/2004,31.59,-0.00631116
16/12/2004,31.79,0.042081044
15/12/2004,30.48,0.028620922
14/12/2004,29.62,0.019431326
13/12/2004,29.05,0.010728603
