Date,Close,PG
20/12/2004,55.59,0.002701974
17/12/2004,55.44,-0.011834458
16/12/2004,56.1,-0.000356443
15/12/2004,56.12,-0.006571376
14/12/2004,56.49,0
13/12/2004,56.49,0.000885504
10/12/2004,56.44,0.001063641
09/12/2004,56.38,0.024235995
08/12/2004,55.03,0.018153978
07/12/2004,54.04,-0.004799714
06/12/2004,54.3,-0.019874845
03/12/2004,55.39,-0.007733156
02/12/2004,55.82,0.021000048
01/12/2004,54.66,0.021824428
30/11/2004,53.48,-0.011526434
29/11/2004,54.1,0.008539127
26/11/2004,53.64,-0.005577259
24/11/2004,53.94,-0.002222223
23/11/2004,54.06,-0.007371946
22/11/2004,54.46,0.002574004
19/11/2004,54.32,-0.008250116
18/11/2004,54.77,0.0051254
17/11/2004,54.49,0.002572585
16/11/2004,54.35,-0.002389048
15/11/2004,54.48,-0.002200221
12/11/2004,54.6,0.011049836
11/11/2004,54,0.018692133
10/11/2004,53,0.004349066
09/11/2004,52.77,-0.009805849
08/11/2004,53.29,-0.00430672
05/11/2004,53.52,0.006185007
04/11/2004,53.19,0.025322629
03/11/2004,51.86,0.017310556
02/11/2004,50.97,-0.000588408
01/11/2004,51,-0.003523198
29/10/2004,51.18,-0.002536834
28/10/2004,51.31,-0.009118309
27/10/2004,51.78,-0.027242374
26/10/2004,53.21,0.016676528
25/10/2004,52.33,-0.013665045
22/10/2004,53.05,-0.010687268
21/10/2004,53.62,0.001119612
20/10/2004,53.56,0.010510607
19/10/2004,53,-0.012375931
18/10/2004,53.66,-0.000558919
15/10/2004,53.69,0.013501049
14/10/2004,52.97,-0.000943485
13/10/2004,53.02,-0.009573044
12/10/2004,53.53,-0.002611942
11/10/2004,53.67,0.004107549
08/10/2004,53.45,-0.003548421
07/10/2004,53.64,-0.012229169
06/10/2004,54.3,0.00073692
05/10/2004,54.26,-0.001657306
04/10/2004,54.35,-0.005687567
01/10/2004,54.66,0.009928377
30/09/2004,54.12,-0.006262684
29/09/2004,54.46,0.012750796
28/09/2004,53.77,0.002607078
27/09/2004,53.63,-0.008355819
24/09/2004,54.08,-0.003691403
23/09/2004,54.28,-0.000368392
22/09/2004,54.3,-0.010624756
21/09/2004,54.88,0.009152544
20/09/2004,54.38,-0.033987364
17/09/2004,56.26,0.006240548
16/09/2004,55.91,-0.00695128
15/09/2004,56.3,-0.006197452
14/09/2004,56.65,0.006730454
13/09/2004,56.27,0.001600712
10/09/2004,56.18,0.001603278
09/09/2004,56.09,-0.011345628
08/09/2004,56.73,0.001411184
07/09/2004,56.65,0.001766785
03/09/2004,56.55,0.001061571
02/09/2004,56.49,0.005146874
01/09/2004,56.2,0.004100924
31/08/2004,55.97,0.008252648
30/08/2004,55.51,-0.008431299
27/08/2004,55.98,0.005014337
26/08/2004,55.7,0.007207238
25/08/2004,55.3,0.006349228
24/08/2004,54.95,0.003646312
23/08/2004,54.75,-0.001824818
20/08/2004,54.85,0.006768525
19/08/2004,54.48,-0.013129291
18/08/2004,55.2,0.006543099
17/08/2004,54.84,-0.002367727
16/08/2004,54.97,0.009321095
13/08/2004,54.46,0.003126439
12/08/2004,54.29,-0.006975065
11/08/2004,54.67,0.008634204
10/08/2004,54.2,0.020692322
09/08/2004,53.09,0.00188537
06/08/2004,52.99,-0.003014888
05/08/2004,53.15,-0.016976436
04/08/2004,54.06,0.007426696
03/08/2004,53.66,0.005981326
02/08/2004,53.34,0.022562337
30/07/2004,52.15,-0.014657158
29/07/2004,52.92,-0.00977819
28/07/2004,53.44,-0.008385403
27/07/2004,53.89,0.014391427
26/07/2004,53.12,0.01193083
23/07/2004,52.49,-0.016813469
22/07/2004,53.38,0.00262615
21/07/2004,53.24,-0.023390708
20/07/2004,54.5,-0.00329731
19/07/2004,54.68,-0.007651704
16/07/2004,55.1,0.001634729
15/07/2004,55.01,-0.001271687
14/07/2004,55.08,0.003273325
13/07/2004,54.9,0.000364365
12/07/2004,54.88,0.00291971
09/07/2004,54.72,0.003111561
08/07/2004,54.55,0.002385979
07/07/2004,54.42,0.00497376
06/07/2004,54.15,-0.003318587
02/07/2004,54.33,0.001473568
01/07/2004,54.25,-0.003496185
30/06/2004,54.44,-0.007503009
29/06/2004,54.85,0.004568304
28/06/2004,54.6,-0.002743486
25/06/2004,54.75,-0.009814692
24/06/2004,55.29,-0.012045089
23/06/2004,55.96,0.00107277
22/06/2004,55.9,0.007181359
21/06/2004,55.5,-0.685823128
18/06/2004,110.19,-0.001632209
17/06/2004,110.37,-0.007312152
16/06/2004,111.18,0.001260013
15/06/2004,111.04,0.00451305
14/06/2004,110.54,0.000180946
10/06/2004,110.52,-0.002169198
09/06/2004,110.76,0.004252438
08/06/2004,110.29,0.007188711
07/06/2004,109.5,0.014997751
04/06/2004,107.87,-0.000741359
03/06/2004,107.95,-0.007935085
02/06/2004,108.81,0.001931834
01/06/2004,108.6,0.007208237
28/05/2004,107.82,-0.007024058
27/05/2004,108.58,0.009066581
26/05/2004,107.6,-0.001485884
25/05/2004,107.76,0.014864949
24/05/2004,106.17,-0.006945776
21/05/2004,106.91,0.002059926
20/05/2004,106.69,0.011406072
19/05/2004,105.48,-0.00548361
18/05/2004,106.06,-0.002072149
17/05/2004,106.28,-0.001222437
14/05/2004,106.41,0.010391176
13/05/2004,105.31,-0.007850596
12/05/2004,106.14,0.000565451
11/05/2004,106.08,0.003872496
10/05/2004,105.67,-0.009887552
07/05/2004,106.72,-0.00988353
06/05/2004,107.78,0.009040557
05/05/2004,106.81,0.00478627
04/05/2004,106.3,-0.004599004
03/05/2004,106.79,0.009408292
30/04/2004,105.79,-0.001700038
29/04/2004,105.97,0.017131855
28/04/2004,104.17,-0.013918242
27/04/2004,105.63,0.003698966
26/04/2004,105.24,0.002378349
23/04/2004,104.99,0.00343479
22/04/2004,104.63,0.010472306
21/04/2004,103.54,-0.010281138
20/04/2004,104.61,-0.013388606
19/04/2004,106.02,0.00047172
16/04/2004,105.97,-0.001414494
15/04/2004,106.12,0.002925496
14/04/2004,105.81,-0.001133466
13/04/2004,105.93,-0.011171203
12/04/2004,107.12,0.006744124
08/04/2004,106.4,-0.000469814
07/04/2004,106.45,-0.005153443
06/04/2004,107,0.006093293
05/04/2004,106.35,0.00225925
02/04/2004,106.11,0.001225895
01/04/2004,105.98,0.010433558
31/03/2004,104.88,-0.010433558
30/03/2004,105.98,0.010433558
29/03/2004,104.88,0.008906825
26/03/2004,103.95,-0.005659759
25/03/2004,104.54,0.014646629
24/03/2004,103.02,-0.003294896
23/03/2004,103.36,-0.005884356
22/03/2004,103.97,-0.000576923
19/03/2004,104.03,-0.003837671
18/03/2004,104.43,0.002012941
17/03/2004,104.22,0.011192707
16/03/2004,103.06,0.005253441
15/03/2004,102.52,-0.015486179
12/03/2004,104.12,0.001634066
11/03/2004,103.95,-0.015085258
10/03/2004,105.53,0.02923004
09/03/2004,102.49,0.00019516
08/03/2004,102.47,0.006952973
05/03/2004,101.76,-0.003335626
04/03/2004,102.1,-0.003519753
03/03/2004,102.46,0.003323886
02/03/2004,102.12,
