Date,Close,DOV
30/12/2013,96.38,0.00062273
27/12/2013,96.32,0.002078571
26/12/2013,96.12,0.006680609
24/12/2013,95.48,0.006409268
23/12/2013,94.87,0.00327298
20/12/2013,94.56,0.014808772
19/12/2013,93.17,0.013615944
18/12/2013,91.91,0.007645297
17/12/2013,91.21,-0.005466884
16/12/2013,91.71,0.023387718
13/12/2013,89.59,-0.000781032
12/12/2013,89.66,0.002121365
11/12/2013,89.47,-0.01552654
10/12/2013,90.87,-0.005268369
09/12/2013,91.35,-0.003278691
06/12/2013,91.65,0.021283265
05/12/2013,89.72,0.014708624
04/12/2013,88.41,-0.011471111
03/12/2013,89.43,-0.001229256
02/12/2013,89.54,-0.013312821
29/11/2013,90.74,0.00121299
27/11/2013,90.63,-0.008678989
26/11/2013,91.42,-0.005127937
25/11/2013,91.89,-0.016406196
22/11/2013,93.41,0.006875094
21/11/2013,92.77,0.020033332
20/11/2013,90.93,-0.008977507
19/11/2013,91.75,-0.011917801
18/11/2013,92.85,-0.00483482
15/11/2013,93.3,-0.003210276
14/11/2013,93.6,0.007183862
13/11/2013,92.93,0.011363144
12/11/2013,91.88,-0.00032646
11/11/2013,91.91,-0.003584039
08/11/2013,92.24,0.022586203
07/11/2013,90.18,-0.013218963
06/11/2013,91.38,0.000547315
05/11/2013,91.33,-0.002296715
04/11/2013,91.54,0.00306346
01/11/2013,91.26,-0.005790784
31/10/2013,91.79,-0.000544573
30/10/2013,91.84,-0.002501225
29/10/2013,92.07,0.007741411
28/10/2013,91.36,0.004497841
25/10/2013,90.95,-0.008757582
24/10/2013,91.75,0.015044483
23/10/2013,90.38,-0.000331877
22/10/2013,90.41,0.011122348
21/10/2013,89.41,0.005382989
18/10/2013,88.93,0.017354261
17/10/2013,87.4,-0.0104713
16/10/2013,88.32,-0.013160305
15/10/2013,89.49,-0.01431211
14/10/2013,90.78,0.00474798
11/10/2013,90.35,0.01348285
10/10/2013,89.14,0.02591054
09/10/2013,86.86,-0.007341166
08/10/2013,87.5,-0.011476747
07/10/2013,88.51,-0.005183694
04/10/2013,88.97,0.005522696
03/10/2013,88.48,-0.019363748
02/10/2013,90.21,-0.00497596
01/10/2013,90.66,0.00919725
30/09/2013,89.83,0.00524584
27/09/2013,89.36,-0.007247621
26/09/2013,90.01,-0.00221951
25/09/2013,90.21,-0.007509698
24/09/2013,90.89,-0.000220022
23/09/2013,90.91,0.002864069
20/09/2013,90.65,-0.019770181
19/09/2013,92.46,0.016906112
18/09/2013,90.91,0.013733741
17/09/2013,89.67,-0.003006516
16/09/2013,89.94,0.010618777
13/09/2013,88.99,0
12/09/2013,88.99,-0.005044006
11/09/2013,89.44,-0.001117443
10/09/2013,89.54,0.015645544
09/09/2013,88.15,0.006258911
06/09/2013,87.6,0.001027925
05/09/2013,87.51,0.007225216
04/09/2013,86.88,0.014375392
03/09/2013,85.64,0.006913145
30/08/2013,85.05,-0.010177312
29/08/2013,85.92,0.003614532
28/08/2013,85.61,0.004213983
27/08/2013,85.25,-0.021353951
26/08/2013,87.09,0
23/08/2013,87.09,0.005295891
22/08/2013,86.63,0.007647778
21/08/2013,85.97,-0.009953786
20/08/2013,86.83,0.002075168
19/08/2013,86.65,-0.005753756
16/08/2013,87.15,0.000459084
15/08/2013,87.11,-0.016395676
14/08/2013,88.55,-0.000677354
13/08/2013,88.61,0.003844419
12/08/2013,88.27,0.003972989
09/08/2013,87.92,0.001365809
08/08/2013,87.8,0.006742497
07/08/2013,87.21,0.006557401
06/08/2013,86.64,-0.007015958
05/08/2013,87.25,0.002754507
02/08/2013,87.01,-0.007328557
01/08/2013,87.65,0.023199148
31/07/2013,85.64,0.00903179
30/07/2013,84.87,-0.002236216
29/07/2013,85.06,0.004595542
26/07/2013,84.67,-0.009053028
25/07/2013,85.44,0.002578227
24/07/2013,85.22,-0.013751528
23/07/2013,86.4,0.013164983
22/07/2013,85.27,-0.000468988
19/07/2013,85.31,0.019889374
18/07/2013,83.63,0.039263761
17/07/2013,80.41,0.002989167
16/07/2013,80.17,-0.006713103
15/07/2013,80.71,-0.003586671
12/07/2013,81,-0.004065798
11/07/2013,81.33,0.022380643
10/07/2013,79.53,0
09/07/2013,79.53,0.013800308
08/07/2013,78.44,0.005625175
05/07/2013,78,0.018372881
03/07/2013,76.58,-0.002347725
02/07/2013,76.76,-0.013971767
01/07/2013,77.84,0.002315114
28/06/2013,77.66,-0.004881191
27/06/2013,78.04,0.005009966
26/06/2013,77.65,0.012309841
25/06/2013,76.7,0.011407716
24/06/2013,75.83,-0.020105116
21/06/2013,77.37,0.004014769
20/06/2013,77.06,-0.029788077
19/06/2013,79.39,-0.015374342
18/06/2013,80.62,0.018528322
17/06/2013,79.14,0.006846737
14/06/2013,78.6,-0.000127218
13/06/2013,78.61,0.016804962
12/06/2013,77.3,-0.012214874
11/06/2013,78.25,-0.006877256
10/06/2013,78.79,-0.009222477
07/06/2013,79.52,0.006054509
06/06/2013,79.04,0.018515501
05/06/2013,77.59,-0.020664001
04/06/2013,79.21,0.002275026
03/06/2013,79.03,0.009918698
31/05/2013,78.25,-0.004081118
30/05/2013,78.57,0.007922352
29/05/2013,77.95,-0.015782433
28/05/2013,79.19,0
24/05/2013,79.19,-0.004410012
23/05/2013,79.54,0.040146462
22/05/2013,76.41,-0.018927192
21/05/2013,77.87,0.000642302
20/05/2013,77.82,0.007869485
17/05/2013,77.21,0.018826546
16/05/2013,75.77,-0.003030904
15/05/2013,76,0.007528266
14/05/2013,75.43,0.019275125
13/05/2013,73.99,-0.000135144
10/05/2013,74,0.010323373
09/05/2013,73.24,0.003145302
08/05/2013,73.01,0.011156372
07/05/2013,72.2,0.003051743
06/05/2013,71.98,0.01145744
03/05/2013,71.16,0.02605315
02/05/2013,69.33,0.018928929
01/05/2013,68.03,-0.013867823
30/04/2013,68.98,-0.01038371
29/04/2013,69.7,0.008645587
26/04/2013,69.1,-0.012083001
25/04/2013,69.94,-0.001857011
24/04/2013,70.07,0.013940012
23/04/2013,69.1,0.016047026
22/04/2013,68,-0.002203453
19/04/2013,68.15,-0.006435593
18/04/2013,68.59,-0.019061949
17/04/2013,69.91,-0.032508315
16/04/2013,72.22,0.024529929
15/04/2013,70.47,-0.040873079
12/04/2013,73.41,-0.017419926
11/04/2013,74.7,0.003889751
10/04/2013,74.41,0.018720026
09/04/2013,73.03,0.00123313
08/04/2013,72.94,0.016449331
05/04/2013,71.75,-0.002366536
04/04/2013,71.92,0.014001909
03/04/2013,70.92,-0.0035189
02/04/2013,71.17,-0.00839518
01/04/2013,71.77,-0.015347692
28/03/2013,72.88,0.007437026
27/03/2013,72.34,-0.005789127
26/03/2013,72.76,0.007449338
25/03/2013,72.22,-0.007861567
22/03/2013,72.79,0.00606313
21/03/2013,72.35,-0.014135966
20/03/2013,73.38,-0.002721831
19/03/2013,73.58,-0.004204251
18/03/2013,73.89,-0.00256809
15/03/2013,74.08,-0.005921955
14/03/2013,74.52,0.011064747
13/03/2013,73.7,0.006670776
12/03/2013,73.21,-0.009245477
11/03/2013,73.89,0.001896506
08/03/2013,73.75,0.008852628
07/03/2013,73.1,-0.002459354
06/03/2013,73.28,-0.002589439
05/03/2013,73.47,0.015085311
04/03/2013,72.37,-0.008119497
01/03/2013,72.96,-0.005331159
28/02/2013,73.35,-0.003674223
27/02/2013,73.62,0.018784401
26/02/2013,72.25,0.011834458
25/02/2013,71.4,-0.023804058
22/02/2013,73.12,0.020727563
21/02/2013,71.62,-0.008342651
20/02/2013,72.22,-0.008822776
19/02/2013,72.86,0.004125986
15/02/2013,72.56,0.009694024
14/02/2013,71.86,0.003485053
13/02/2013,71.61,0.002096876
12/02/2013,71.46,0.005613262
11/02/2013,71.06,-0.000984598
08/02/2013,71.13,0.003238755
07/02/2013,70.9,-0.005766137
06/02/2013,71.31,0.007036336
05/02/2013,70.81,0.012362502
04/02/2013,69.94,-0.005702895
01/02/2013,70.34,0.016628824
31/01/2013,69.18,0.000723014
30/01/2013,69.13,-0.00749391
