Date,Close,CVX
14/08/2013,122.05,-0.003680233
13/08/2013,122.5,0.005730675
12/08/2013,121.8,-0.005730675
09/08/2013,122.5,-0.004642269
08/08/2013,123.07,-0.00211039
07/08/2013,123.33,0.00154177
06/08/2013,123.14,-0.006878998
05/08/2013,123.99,-0.00771274
02/08/2013,124.95,-0.01185423
01/08/2013,126.44,0.004359378
31/07/2013,125.89,0.000874161
30/07/2013,125.78,-0.003095855
29/07/2013,126.17,-0.010956638
26/07/2013,127.56,-0.001566662
25/07/2013,127.76,0.010939392
24/07/2013,126.37,-0.007018126
23/07/2013,127.26,0.001808959
22/07/2013,127.03,0.000945105
19/07/2013,126.91,0.011411488
18/07/2013,125.47,0.008966516
17/07/2013,124.35,0.001851331
16/07/2013,124.12,-0.004501615
15/07/2013,124.68,0.004985135
12/07/2013,124.06,0.002340315
11/07/2013,123.77,0.007053988
10/07/2013,122.9,-0.003006055
09/07/2013,123.27,0.016605019
08/07/2013,121.24,0.006039315
05/07/2013,120.51,0.011937201
03/07/2013,119.08,-0.000587667
02/07/2013,119.15,0.000587667
01/07/2013,119.08,0.006233699
28/06/2013,118.34,-0.003121707
27/06/2013,118.71,0.00472854
26/06/2013,118.15,0.005942293
25/06/2013,117.45,0.005378422
24/06/2013,116.82,-0.017900796
21/06/2013,118.93,0.008274279
20/06/2013,117.95,-0.021388947
19/06/2013,120.5,-0.008429105
18/06/2013,121.52,0.002471782
17/06/2013,121.22,0.007784718
14/06/2013,120.28,-0.011407911
13/06/2013,121.66,0.013988557
12/06/2013,119.97,-0.012260944
11/06/2013,121.45,-0.010158193
10/06/2013,122.69,0.008101849
07/06/2013,121.7,0.009162638
06/06/2013,120.59,-0.008093866
05/06/2013,121.57,-0.011368871
04/06/2013,122.96,-0.00914801
03/06/2013,124.09,0.010857342
31/05/2013,122.75,-0.019043584
30/05/2013,125.11,-0.003032724
29/05/2013,125.49,-0.007462721
28/05/2013,126.43,0.007781523
24/05/2013,125.45,0.000398645
23/05/2013,125.4,0.003755048
22/05/2013,124.93,-0.008052023
21/05/2013,125.94,0.009253416
20/05/2013,124.78,0.010959014
17/05/2013,123.42,0.005361943
16/05/2013,122.76,-0.002034423
15/05/2013,123.01,-0.016048084
14/05/2013,125,0.017349638
13/05/2013,122.85,-0.003088429
10/05/2013,123.23,-0.003321589
09/05/2013,123.64,0.002267207
08/05/2013,123.36,0.002597404
07/05/2013,123.04,-0.001705307
06/05/2013,123.25,-0.001945368
03/05/2013,123.49,0.011811321
02/05/2013,122.04,0.014609645
01/05/2013,120.27,-0.014363793
30/04/2013,122.01,0.005671326
29/04/2013,121.32,0.010606662
26/04/2013,120.04,0.012827675
25/04/2013,118.51,0.00194265
24/04/2013,118.28,0.006786589
23/04/2013,117.48,0.007776155
22/04/2013,116.57,0.005764201
19/04/2013,115.9,0.002678303
18/04/2013,115.59,0.006770859
17/04/2013,114.81,-0.018980813
16/04/2013,117.01,0.00376745
15/04/2013,116.57,-0.028499667
12/04/2013,119.94,-0.008385619
11/04/2013,120.95,0.010890003
10/04/2013,119.64,0.008393536
09/04/2013,118.64,0.007020541
08/04/2013,117.81,0.002464625
05/04/2013,117.52,-0.004669137
04/04/2013,118.07,0.002459191
03/04/2013,117.78,-0.010305016
02/04/2013,119,-0.005112957
01/04/2013,119.61,0.006626707
28/03/2013,118.82,-0.011464081
27/03/2013,120.19,-0.006551419
26/03/2013,120.98,0.006634624
25/03/2013,120.18,-0.008286425
22/03/2013,121.18,0.006955974
21/03/2013,120.34,-8.30944E-05
20/03/2013,120.35,0.007422577
19/03/2013,119.46,0.002766253
18/03/2013,119.13,-0.00460618
15/03/2013,119.68,-0.002670229
14/03/2013,120,0.013760915
13/03/2013,118.36,0.0009298
12/03/2013,118.25,-0.00405098
11/03/2013,118.73,0.001348504
08/03/2013,118.57,8.43419E-05
07/03/2013,118.56,0.000759398
06/03/2013,118.47,0.004568536
05/03/2013,117.93,0.003738005
04/03/2013,117.49,0.005034355
01/03/2013,116.9,-0.002136296
28/02/2013,117.15,0.004277166
27/02/2013,116.65,0.014593757
26/02/2013,114.96,0.012429044
25/02/2013,113.54,-0.021090106
22/02/2013,115.96,0.008400136
21/02/2013,114.99,0
20/02/2013,114.99,-0.00805513
19/02/2013,115.92,0.008316056
15/02/2013,114.96,-0.006502819
14/02/2013,115.71,0.001556824
13/02/2013,115.53,-0.008361037
12/02/2013,116.5,0.007409356
11/02/2013,115.64,0
08/02/2013,115.64,0.005375891
07/02/2013,115.02,-0.007708002
06/02/2013,115.91,0.000863111
05/02/2013,115.81,0.005281169
04/02/2013,115.2,-0.011221525
01/02/2013,116.5,0.011655647
31/01/2013,115.15,-0.01122637
30/01/2013,116.45,-0.006505201
29/01/2013,117.21,0.010032238
28/01/2013,116.04,-0.001377885
25/01/2013,116.2,0.006042314
24/01/2013,115.5,0.004251449
23/01/2013,115.01,-0.007794947
22/01/2013,115.91,0.005797118
18/01/2013,115.24,0.004348211
17/01/2013,114.74,0.006733443
16/01/2013,113.97,0.004661193
15/01/2013,113.44,0.00521456
14/01/2013,112.85,0.009974257
11/01/2013,111.73,0.011341256
10/01/2013,110.47,0.008454212
09/01/2013,109.54,0.002559416
08/01/2013,109.26,-0.004474689
07/01/2013,109.75,-0.006810469
04/01/2013,110.5,0.005262692
03/01/2013,109.92,-0.004266722
02/01/2013,110.39,0.020592866
31/12/2012,108.14,0.015751293
28/12/2012,106.45,-0.019259096
27/12/2012,108.52,0.000553046
26/12/2012,108.46,-0.001566171
24/12/2012,108.63,-0.009892908
21/12/2012,109.71,-0.006088437
20/12/2012,110.38,0.004267109
19/12/2012,109.91,-0.001727195
18/12/2012,110.1,0.012981259
17/12/2012,108.68,0.007944615
14/12/2012,107.82,-0.000834376
13/12/2012,107.91,-0.001574147
12/12/2012,108.08,0.003150776
11/12/2012,107.74,0.007265984
10/12/2012,106.96,-0.000280439
07/12/2012,106.99,0.005059981
06/12/2012,106.45,0.012097303
05/12/2012,105.17,0.011571879
04/12/2012,103.96,-0.006710791
03/12/2012,104.66,-0.00979328
30/11/2012,105.69,-0.000945716
29/11/2012,105.79,0.001987038
28/11/2012,105.58,0.02105744
27/11/2012,103.38,-0.015453588
26/11/2012,104.99,-0.004561445
23/11/2012,105.47,0.013074577
21/11/2012,104.1,0.005200821
20/11/2012,103.56,-0.007599479
19/11/2012,104.35,0.018863921
16/11/2012,102.4,0.007646346
15/11/2012,101.62,-0.008622432
14/11/2012,102.5,-0.026760669
13/11/2012,105.28,-0.006155031
12/11/2012,105.93,0.000849979
09/11/2012,105.84,-0.000283407
08/11/2012,105.87,-0.01537194
07/11/2012,107.51,-0.026163883
06/11/2012,110.36,0.010658265
05/11/2012,109.19,0.007538186
02/11/2012,108.37,-0.028114484
01/11/2012,111.46,0.011005975
31/10/2012,110.24,-0.008490702
26/10/2012,111.18,0.001980734
25/10/2012,110.96,0.011329255
24/10/2012,109.71,0.003012463
23/10/2012,109.38,-0.030256225
22/10/2012,112.74,-0.005660726
19/10/2012,113.38,-0.011139
18/10/2012,114.65,-0.004612113
17/10/2012,115.18,0.009508511
16/10/2012,114.09,0.011193982
15/10/2012,112.82,0.006669952
12/10/2012,112.07,-0.008794975
11/10/2012,113.06,0.005409973
10/10/2012,112.45,-0.042737455
09/10/2012,117.36,-0.002212955
08/10/2012,117.62,0.001020755
05/10/2012,117.5,0.002983169
04/10/2012,117.15,0.008658805
03/10/2012,116.14,-0.015549224
02/10/2012,117.96,0.006037177
01/10/2012,117.25,0.005902245
28/09/2012,116.56,-0.005475715
27/09/2012,117.2,0.007708818
26/09/2012,116.3,-0.005402406
25/09/2012,116.93,-0.007243012
24/09/2012,117.78,-0.000169794
21/09/2012,117.8,-0.000424358
20/09/2012,117.85,0.010663355
19/09/2012,116.6,-0.003168218
18/09/2012,116.97,-0.001452309
17/09/2012,117.14,-0.000938607
14/09/2012,117.25,0.005902245
13/09/2012,116.56,0.018006027
12/09/2012,114.48,0.002623985
11/09/2012,114.18,0.001928641
10/09/2012,113.96,-0.000350939
07/09/2012,114,0.008545178
06/09/2012,113.03,0.020197291
05/09/2012,110.77,-0.004054242
04/09/2012,111.22,-0.008416202
31/08/2012,112.16,0.011027052
30/08/2012,110.93,-0.007812189
29/08/2012,111.8,-0.004907438
28/08/2012,112.35,0.005533752
27/08/2012,111.73,-0.002502906
24/08/2012,112.01,0.006448746
23/08/2012,111.29,-0.007697854
22/08/2012,112.15,0.001516977
21/08/2012,111.98,-0.0048107
20/08/2012,112.52,-0.00124345
17/08/2012,112.66,-0.005841241
16/08/2012,113.32,0.006640425
15/08/2012,112.57,-0.006640425
14/08/2012,113.32,0.000353045
13/08/2012,113.28,-0.002380639
10/08/2012,113.55,0.008135158
09/08/2012,112.63,0.004360019
08/08/2012,112.14,0.001695748
07/08/2012,111.95,0.005733242
06/08/2012,111.31,0.001708403
03/08/2012,111.12,0.016971864
02/08/2012,109.25,-0.011376687
01/08/2012,110.5,0.008360645
31/07/2012,109.58,-0.002187786
30/07/2012,109.82,0.005112299
27/07/2012,109.26,0.009102256
26/07/2012,108.27,0.020623136
25/07/2012,106.06,-0.002260314
24/07/2012,106.3,-0.015402872
23/07/2012,107.95,-0.011421327
20/07/2012,109.19,0.00321057
19/07/2012,108.84,0.008859416
18/07/2012,107.88,0.004180026
17/07/2012,107.43,0.00606883
16/07/2012,106.78,0.007237214
13/07/2012,106.01,0.009287406
12/07/2012,105.03,0.001715266
11/07/2012,104.85,0.009294371
10/07/2012,103.88,-0.005567836
09/07/2012,104.46,-0.005822572
06/07/2012,105.07,-0.009095278
05/07/2012,106.03,-0.012558741
03/07/2012,107.37,0.014163347
02/07/2012,105.86,0.003406514
29/06/2012,105.5,0.019525888
28/06/2012,103.46,0.008639572
27/06/2012,102.57,0.015920148
26/06/2012,100.95,0.01869774
25/06/2012,99.08,-0.01363293
22/06/2012,100.44,0.004190368
21/06/2012,100.02,-0.035456697
20/06/2012,103.63,-0.004140793
19/06/2012,104.06,0.005782591
18/06/2012,103.46,-0.008373888
15/06/2012,104.33,0.023370761
14/06/2012,101.92,0.01771885
13/06/2012,100.13,-0.006073599
12/06/2012,100.74,0.00827316
11/06/2012,99.91,-0.009265322
08/06/2012,100.84,0.004472502
07/06/2012,100.39,0.005894417
06/06/2012,99.8,0.033728807
05/06/2012,96.49,-0.000932304
04/06/2012,96.58,0.00176175
01/06/2012,96.41,-0.019515821
31/05/2012,98.31,0.006940928
30/05/2012,97.63,-0.026382487
29/05/2012,100.24,0.013862603
25/05/2012,98.86,-0.012065298
24/05/2012,100.06,0.010650156
23/05/2012,99,-0.003227111
22/05/2012,99.32,-0.00371841
21/05/2012,99.69,0.012414997
18/05/2012,98.46,-0.016918833
17/05/2012,100.14,0.000399521
16/05/2012,100.1,-0.007960241
15/05/2012,100.9,-0.010254478
14/05/2012,101.94,-0.007330336
11/05/2012,102.69,-0.006503299
10/05/2012,103.36,0.015404419
09/05/2012,101.78,-0.010360761
08/05/2012,102.84,-0.004559794
07/05/2012,103.31,-0.003960784
04/05/2012,103.72,-0.021649789
03/05/2012,105.99,-0.009764419
02/05/2012,107.03,-0.011518938
01/05/2012,108.27,0.015919901
30/04/2012,106.56,0.003384098
27/04/2012,106.2,-0.000188306
26/04/2012,106.22,0.022564865
25/04/2012,103.85,0.007927342
24/04/2012,103.03,0.005742947
23/04/2012,102.44,-0.00078064
20/04/2012,102.52,9.75467E-05
19/04/2012,102.51,-0.008547891
18/04/2012,103.39,-0.002222116
17/04/2012,103.62,0.020573046
16/04/2012,101.51,0.007217393
13/04/2012,100.78,-0.017800539
12/04/2012,102.59,0.016115117
11/04/2012,100.95,-0.004940722
10/04/2012,101.45,-0.019908923
09/04/2012,103.49,-0.012101569
05/04/2012,104.75,-0.008081812
04/04/2012,105.6,-0.014478019
03/04/2012,107.14,-0.010768764
02/04/2012,108.3,0.010115626
30/03/2012,107.21,0.003363546
29/03/2012,106.85,0.009025162
28/03/2012,105.89,-0.010801777
27/03/2012,107.04,-0.007446051
26/03/2012,107.84,0.013819081
23/03/2012,106.36,0.009541426
22/03/2012,105.35,-0.024009406
21/03/2012,107.91,-0.010784012
20/03/2012,109.08,-0.014742282
19/03/2012,110.7,0.003801254
16/03/2012,110.28,0.00226953
15/03/2012,110.03,-0.005980446
14/03/2012,110.69,-0.004506948
13/03/2012,111.19,0.010760084
12/03/2012,110,0.003916751
09/03/2012,109.57,-0.004189441
08/03/2012,110.03,0.00519387
07/03/2012,109.46,0.005588398
06/03/2012,108.85,-0.004308573
05/03/2012,109.32,-0.00264925
02/03/2012,109.61,-0.001367553
01/03/2012,109.76,0.00584797
29/02/2012,109.12,-0.004480417
28/02/2012,109.61,-0.000182448
27/02/2012,109.63,0.005029502
24/02/2012,109.08,0.00671483
23/02/2012,108.35,0.00787588
22/02/2012,107.5,-0.008429488
21/02/2012,108.41,0.016274131
17/02/2012,106.66,0.001313444
16/02/2012,106.52,0.014372411
15/02/2012,105,-0.014090734
14/02/2012,106.49,0.001033495
13/02/2012,106.38,0.010394122
10/02/2012,105.28,-0.010300115
09/02/2012,106.37,-0.003659742
08/02/2012,106.76,-0.000655461
07/02/2012,106.83,0.001498829
06/02/2012,106.67,0.011029004
03/02/2012,105.5,0.017305274
02/02/2012,103.69,0.008717607
01/02/2012,102.79,-0.003205287
31/01/2012,103.12,-0.002808311
30/01/2012,103.41,-0.005304541
27/01/2012,103.96,-0.024983489
26/01/2012,106.59,-0.010638398
25/01/2012,107.73,0.009419515
24/01/2012,106.72,-0.002713706
23/01/2012,107.01,0.00112202
20/01/2012,106.89,-0.000374146
19/01/2012,106.93,0.000935629
18/01/2012,106.83,0.001030204
17/01/2012,106.72,0.005920792
13/01/2012,106.09,0.010613195
12/01/2012,104.97,-0.026324732
11/01/2012,107.77,-0.011898863
10/01/2012,109.06,-0.003935031
09/01/2012,109.49,0.010835735
06/01/2012,108.31,-0.007267407
05/01/2012,109.1,-0.009850499
04/01/2012,110.18,-0.001722966
03/01/2012,110.37,0.036632781
30/12/2011,106.4,-0.010006162
29/12/2011,107.47,0.014150074
28/12/2011,105.96,-0.01888436
27/12/2011,107.98,0.004455177
23/12/2011,107.5,0.011131493
22/12/2011,106.31,0.008312129
21/12/2011,105.43,0.016834448
20/12/2011,103.67,0.038846519
19/12/2011,99.72,-0.011367158
16/12/2011,100.86,0.011868688
15/12/2011,99.67,-0.008591461
14/12/2011,100.53,-0.030274171
13/12/2011,103.62,0.005321992
12/12/2011,103.07,-0.011383492
09/12/2011,104.25,0.019371066
08/12/2011,102.25,-0.021957646
07/12/2011,104.52,0.00153198
06/12/2011,104.36,0.014866574
05/12/2011,102.82,0.011050917
02/12/2011,101.69,-0.001375786
01/12/2011,101.83,-0.00967513
30/11/2011,102.82,0.054256351
29/11/2011,97.39,0.016774052
28/11/2011,95.77,0.03701369
25/11/2011,92.29,-0.015695872
23/11/2011,93.75,-0.028081984
22/11/2011,96.42,0.007913411
21/11/2011,95.66,-0.022942
18/11/2011,97.88,-0.022227628
17/11/2011,100.08,-0.009645578
16/11/2011,101.05,-0.021731474
15/11/2011,103.27,-0.027694665
14/11/2011,106.17,-0.008254432
11/11/2011,107.05,0.014585062
10/11/2011,105.5,0.011631364
09/11/2011,104.28,-0.042983064
08/11/2011,108.86,0.010527385
07/11/2011,107.72,0.012047776
04/11/2011,106.43,0.002822734
03/11/2011,106.13,0.015094984
02/11/2011,104.54,0.023812954
01/11/2011,102.08,-0.028679608
31/10/2011,105.05,-0.042765844
28/10/2011,109.64,0.006129656
27/10/2011,108.97,0.020395627
26/10/2011,106.77,0.021489917
25/10/2011,104.5,-0.016795954
24/10/2011,106.27,0.006987753
21/10/2011,105.53,0.020487027
20/10/2011,103.39,0.011185255
19/10/2011,102.24,-0.006920443
18/10/2011,102.95,0.043070757
17/10/2011,98.61,-0.018686499
14/10/2011,100.47,0.027036853
13/10/2011,97.79,0.000102265
12/10/2011,97.78,0.001842564
11/10/2011,97.6,-0.006128722
10/10/2011,98.2,0.039465142
07/10/2011,94.4,-0.002222106
06/10/2011,94.61,-0.000528346
05/10/2011,94.66,0.034171155
04/10/2011,91.48,0.017644922
03/10/2011,89.88,-0.029705697
30/09/2011,92.59,-0.019253991
29/09/2011,94.39,0.028476646
28/09/2011,91.74,-0.019430663
27/09/2011,93.54,0.022159476
26/09/2011,91.49,0.016308901
23/09/2011,90.01,-0.001776002
22/09/2011,90.17,-0.044466228
21/09/2011,94.27,-0.036659317
20/09/2011,97.79,-0.009363936
19/09/2011,98.71,-0.009277066
16/09/2011,99.63,0.003720654
15/09/2011,99.26,0.019840911
14/09/2011,97.31,0.014283
13/09/2011,95.93,0.000208507
12/09/2011,95.91,0.007535357
09/09/2011,95.19,-0.033267531
08/09/2011,98.41,-0.008902436
07/09/2011,99.29,0.037767444
06/09/2011,95.61,-0.008332514
02/09/2011,96.41,-0.021649643
01/09/2011,98.52,-0.003242808
31/08/2011,98.84,0.004461577
30/08/2011,98.4,-0.003449329
29/08/2011,98.74,0.019326743
26/08/2011,96.85,0.009231952
25/08/2011,95.96,-0.016843591
24/08/2011,97.59,0.002667763
23/08/2011,97.33,0.042287159
22/08/2011,93.3,0.000107187
19/08/2011,93.29,0.000536107
18/08/2011,93.24,-0.046520016
17/08/2011,97.68,-0.004698201
16/08/2011,98.14,-0.009734411
15/08/2011,99.1,0.033240648
12/08/2011,95.86,0.018849608
11/08/2011,94.07,0.037916154
10/08/2011,90.57,-0.030768313
09/08/2011,93.4,0.034307748
08/08/2011,90.25,-0.07839635
05/08/2011,97.61,0.007919815
04/08/2011,96.84,-0.05933604
03/08/2011,102.76,-0.006692232
02/08/2011,103.45,-0.018484461
01/08/2011,105.38,0.012989676
29/07/2011,104.02,-0.009662835
28/07/2011,105.03,-0.005696398
27/07/2011,105.63,-0.018199377
26/07/2011,107.57,-0.004914926
25/07/2011,108.1,-0.00801589
22/07/2011,108.97,-0.00421246
21/07/2011,109.43,0.021522098
20/07/2011,107.1,-0.003541806
19/07/2011,107.48,0.011698229
18/07/2011,106.23,0.000376612
15/07/2011,106.19,0.014417399
14/07/2011,104.67,-0.004004582
13/07/2011,105.09,0.00668324
12/07/2011,104.39,-0.000191571
11/07/2011,104.41,-0.014075363
08/07/2011,105.89,-0.006588879
07/07/2011,106.59,0.014267734
06/07/2011,105.08,-0.00038059
05/07/2011,105.12,0.009846645
01/07/2011,104.09,0.012081527
30/06/2011,102.84,0.015285424
29/06/2011,101.28,0.009224883
28/06/2011,100.35,0.014554837
27/06/2011,98.9,0.010162689
24/06/2011,97.9,-0.014803069
23/06/2011,99.36,-0.017063728
22/06/2011,101.07,-0.005131759
21/06/2011,101.59,0.016675324
20/06/2011,99.91,0.007434232
17/06/2011,99.17,-0.00261833
16/06/2011,99.43,0.010311454
15/06/2011,98.41,-0.022009833
14/06/2011,100.6,0.016739728
13/06/2011,98.93,-0.0074522
10/06/2011,99.67,-0.015530427
09/06/2011,101.23,0.012725095
08/06/2011,99.95,0.00481397
07/06/2011,99.47,-0.002108964
06/06/2011,99.68,-0.013155462
03/06/2011,101,-0.001187414
02/06/2011,101.12,-0.013457302
01/06/2011,102.49,-0.023337607
31/05/2011,104.91,0.016337092
27/05/2011,103.21,-0.001452292
26/05/2011,103.36,0.001064808
25/05/2011,103.25,0.009536857
24/05/2011,102.27,0.008839185
23/05/2011,101.37,-0.011768303
20/05/2011,102.57,-0.012594625
19/05/2011,103.87,0.009771277
18/05/2011,102.86,0.024107036
17/05/2011,100.41,-0.012273736
16/05/2011,101.65,-0.007253512
13/05/2011,102.39,-0.003607121
12/05/2011,102.76,0.004877583
11/05/2011,102.26,-0.020327871
10/05/2011,104.36,0.002590551
09/05/2011,104.09,0.011692649
06/05/2011,102.88,0.002530415
05/05/2011,102.62,-0.019875232
04/05/2011,104.68,-0.014133505
03/05/2011,106.17,-0.018754923
02/05/2011,108.18,-0.011579947
29/04/2011,109.44,0.005773212
28/04/2011,108.81,-0.001469373
27/04/2011,108.97,0.002020945
26/04/2011,108.75,0.012305285
25/04/2011,107.42,-0.006587822
21/04/2011,108.13,0.002963788
20/04/2011,107.81,0.022607782
19/04/2011,105.4,0.008575565
18/04/2011,104.5,-0.016513614
15/04/2011,106.24,0.012883846
14/04/2011,104.88,0.010254534
13/04/2011,103.81,-0.003557867
12/04/2011,104.18,-0.03397194
11/04/2011,107.78,-0.017292557
08/04/2011,109.66,0.006587398
07/04/2011,108.94,0.002573531
06/04/2011,108.66,-0.00614709
05/04/2011,109.33,0.010112239
04/04/2011,108.23,-0.000831217
01/04/2011,108.32,0.007691989
31/03/2011,107.49,-0.004825995
30/03/2011,108.01,0.005943002
29/03/2011,107.37,0.012464432
28/03/2011,106.04,-0.006954262
25/03/2011,106.78,0.013197778
24/03/2011,105.38,-0.000948497
23/03/2011,105.48,0.002372931
22/03/2011,105.23,0.000380192
21/03/2011,105.19,0.022982886
18/03/2011,102.8,0.005462362
17/03/2011,102.24,0.027064849
16/03/2011,99.51,-0.017137014
15/03/2011,101.23,0.0042568
14/03/2011,100.8,0.008668415
11/03/2011,99.93,0.008542336
10/03/2011,99.08,-0.030416817
09/03/2011,102.14,-0.01583249
08/03/2011,103.77,0.007350841
07/03/2011,103.01,-0.007158088
04/03/2011,103.75,-0.004231996
03/03/2011,104.19,0.00693444
02/03/2011,103.47,0.005524073
01/03/2011,102.9,-0.008226516
28/02/2011,103.75,0.016031434
25/02/2011,102.1,0.000685837
24/02/2011,102.03,-0.002349487
23/02/2011,102.27,0.019251298
22/02/2011,100.32,0.016077517
18/02/2011,98.72,0.015825538
17/02/2011,97.17,0.005262355
16/02/2011,96.66,0.003316065
15/02/2011,96.34,-0.00631178
14/02/2011,96.95,0.005170642
11/02/2011,96.45,-0.002588663
10/02/2011,96.7,0.004768331
09/02/2011,96.24,-0.01546582
08/02/2011,97.74,0.000818833
07/02/2011,97.66,0.005647702
04/02/2011,97.11,-0.002057402
03/02/2011,97.31,0.008566026
02/02/2011,96.48,0.002698497
01/02/2011,96.22,0.013497458
31/01/2011,94.93,0.016569683
28/01/2011,93.37,-0.014671749
27/01/2011,94.75,0.001161624
