Date,Close,FITB
03/02/2011,15.4,-0.003888534
02/02/2011,15.46,-0.003873472
01/02/2011,15.52,0.042783754
31/01/2011,14.87,0.015588252
28/01/2011,14.64,-0.010193768
27/01/2011,14.79,0.014986657
26/01/2011,14.57,0.009655247
25/01/2011,14.43,0.006256538
24/01/2011,14.34,-0.017968694
21/01/2011,14.6,0.026372104
20/01/2011,14.22,-0.027056801
19/01/2011,14.61,-0.016966814
18/01/2011,14.86,-0.006038261
14/01/2011,14.95,0.022320846
13/01/2011,14.62,-0.009530365
12/01/2011,14.76,0.014329826
11/01/2011,14.55,0.008281621
10/01/2011,14.43,-0.01717665
07/01/2011,14.68,0.004095569
06/01/2011,14.62,-0.022989518
05/01/2011,14.96,0.015493742
04/01/2011,14.73,-0.003388685
03/01/2011,14.78,0.006788892
31/12/2010,14.68,0.002728515
30/12/2010,14.64,-0.008840588
29/12/2010,14.77,-0.018115222
28/12/2010,15.04,0.020148432
27/12/2010,14.74,0.024031366
23/12/2010,14.39,-0.021994014
22/12/2010,14.71,0.028267997
21/12/2010,14.3,0.009838449
20/12/2010,14.16,0.006376217
17/12/2010,14.07,0.010718216
16/12/2010,13.92,-0.017094433
15/12/2010,14.16,-0.007738343
14/12/2010,14.27,-0.015299325
13/12/2010,14.49,-0.005505864
10/12/2010,14.57,0.022909714
09/12/2010,14.24,0.022010118
08/12/2010,13.93,0.062960442
07/12/2010,13.08,0.004597709
06/12/2010,13.02,-0.019019212
03/12/2010,13.27,0.016717715
02/12/2010,13.05,0.061630875
01/12/2010,12.27,0.02642598
30/11/2010,11.95,-0.006672252
29/11/2010,12.03,0.014232136
26/11/2010,11.86,-0.016722798
24/11/2010,12.06,0.023491013
23/11/2010,11.78,-0.028453802
22/11/2010,12.12,-0.01148495
19/11/2010,12.26,0.014790738
18/11/2010,12.08,-0.025338503
17/11/2010,12.39,-0.023136253
16/11/2010,12.68,-0.026460688
15/11/2010,13.02,0.011587615
12/11/2010,12.87,-0.028343529
11/11/2010,13.24,0
10/11/2010,13.24,0.028343529
09/11/2010,12.87,-0.013889112
08/11/2010,13.05,0.001533743
05/11/2010,13.03,-0.028000316
04/11/2010,13.4,0.026466573
03/11/2010,13.05,0.047871046
02/11/2010,12.44,0.00483482
01/11/2010,12.38,-0.014434894
29/10/2010,12.56,-0.012658397
28/10/2010,12.72,-0.011723464
27/10/2010,12.87,0.006235406
26/10/2010,12.79,0.013380758
25/10/2010,12.62,-0.018838862
22/10/2010,12.86,0.004676548
21/10/2010,12.8,0.031748698
20/10/2010,12.4,0.001614205
19/10/2010,12.38,-0.012841268
18/10/2010,12.54,0.033241812
15/10/2010,12.13,-0.017164296
14/10/2010,12.34,-0.028755975
13/10/2010,12.7,-0.004713284
12/10/2010,12.76,0.038343355
11/10/2010,12.28,-0.008110345
08/10/2010,12.38,-0.011245098
07/10/2010,12.52,0.019355443
06/10/2010,12.28,-0.018556402
05/10/2010,12.51,0.049989924
04/10/2010,11.9,0
01/10/2010,11.9,-0.01086513
30/09/2010,12.03,0.01086513
29/09/2010,11.9,-0.010033529
28/09/2010,12.02,0.009193546
27/09/2010,11.91,-0.027330894
24/09/2010,12.24,0.043412493
23/09/2010,11.72,-0.026937656
22/09/2010,12.04,-0.019737483
21/09/2010,12.28,-0.008917773
20/09/2010,12.39,0.012997746
17/09/2010,12.23,0.000817996
16/09/2010,12.22,-0.020251806
15/09/2010,12.47,-0.001602564
14/09/2010,12.49,-0.0016
13/09/2010,12.51,0.03414966
10/09/2010,12.09,0.010810916
09/09/2010,11.96,0.03056265
08/09/2010,11.6,0.019147669
07/09/2010,11.38,-0.047198807
03/09/2010,11.93,0.017759452
02/09/2010,11.72,0.005132603
01/09/2010,11.66,0.05463914
31/08/2010,11.04,0.017359961
30/08/2010,10.85,-0.029961388
27/08/2010,11.18,0.020787011
26/08/2010,10.95,-0.00273598
25/08/2010,10.98,-0.005449605
24/08/2010,11.04,-0.049480057
23/08/2010,11.6,0.003454235
20/08/2010,11.56,-0.010327114
19/08/2010,11.68,-0.03615358
18/08/2010,12.11,0.003308522
17/08/2010,12.07,-0.009892908
16/08/2010,12.19,0.004934221
13/08/2010,12.13,-0.002470154
12/08/2010,12.16,-0.017930391
11/08/2010,12.38,-0.04886709
10/08/2010,13,-0.001537279
09/08/2010,13.02,0.025672355
06/08/2010,12.69,-0.028739842
05/08/2010,13.06,-0.017457749
04/08/2010,13.29,-0.000752163
03/08/2010,13.3,-0.008982096
02/08/2010,13.42,0.054357046
30/07/2010,12.71,-0.008617366
29/07/2010,12.82,0.004691174
28/07/2010,12.76,-0.029345735
27/07/2010,13.14,0.024654562
26/07/2010,12.82,0.042220528
23/07/2010,12.29,-0.012934699
22/07/2010,12.45,0.098689377
21/07/2010,11.28,-0.043371932
20/07/2010,11.78,-0.010135222
19/07/2010,11.9,-0.022435507
16/07/2010,12.17,-0.085023645
15/07/2010,13.25,-0.006769488
14/07/2010,13.34,-0.025898599
13/07/2010,13.69,0.031159791
12/07/2010,13.27,-0.015701257
09/07/2010,13.48,0.029358526
08/07/2010,13.09,0.013072082
07/07/2010,12.92,0.070542058
06/07/2010,12.04,0.018441428
02/07/2010,11.82,-0.028358865
01/07/2010,12.16,-0.010634047
30/06/2010,12.29,-0.052309865
29/06/2010,12.95,-0.042334364
28/06/2010,13.51,0.010416761
25/06/2010,13.37,0.012796562
24/06/2010,13.2,-0.023213322
23/06/2010,13.51,0
22/06/2010,13.51,-0.00147929
21/06/2010,13.53,-0.00368868
18/06/2010,13.58,-0.002941179
17/06/2010,13.62,-0.031083095
16/06/2010,14.05,0.003565066
15/06/2010,14,0.034147887
14/06/2010,13.53,0.012644274
11/06/2010,13.36,-0.000748223
10/06/2010,13.37,0.053776397
09/06/2010,12.67,0
08/06/2010,12.67,0.028013036
07/06/2010,12.32,-0.014504686
04/06/2010,12.5,-0.049171044
03/06/2010,13.13,0.006111555
02/06/2010,13.05,0.051091661
01/06/2010,12.4,-0.047252885
28/05/2010,13,-0.019802627
27/05/2010,13.26,0.05822366
26/05/2010,12.51,-0.025257854
25/05/2010,12.83,0.020473156
24/05/2010,12.57,-0.048145944
21/05/2010,13.19,0.052930642
20/05/2010,12.51,-0.061235711
19/05/2010,13.3,-0.009726975
18/05/2010,13.43,-0.040136726
17/05/2010,13.98,-0.007127614
14/05/2010,14.08,-0.04987183
13/05/2010,14.8,-0.01342302
12/05/2010,15,0.026343975
11/05/2010,14.61,0.015867873
10/05/2010,14.38,0.07732272
07/05/2010,13.31,-0.022289184
06/05/2010,13.61,-0.069531546
05/05/2010,14.59,0.00205832
04/05/2010,14.56,-0.053488685
03/05/2010,15.36,0.029064133
30/04/2010,14.92,0.003356834
29/04/2010,14.87,0.029343627
28/04/2010,14.44,0.027379738
27/04/2010,14.05,-0.032904614
26/04/2010,14.52,-0.040491361
23/04/2010,15.12,0.010638398
22/04/2010,14.96,-0.012620559
21/04/2010,15.15,0.023373351
20/04/2010,14.8,0.038572275
19/04/2010,14.24,0.002812941
16/04/2010,14.2,-0.048119248
15/04/2010,14.9,-0.002680967
14/04/2010,14.94,0.041686938
13/04/2010,14.33,-0.002091322
12/04/2010,14.36,0.018271766
09/04/2010,14.1,-0.011984634
08/04/2010,14.27,-0.002100106
07/04/2010,14.3,-0.003490405
06/04/2010,14.35,0.028270434
05/04/2010,13.95,0.02614528
01/04/2010,13.59,0.002209946
31/03/2010,13.56,0.021618434
30/03/2010,13.27,-0.003009784
29/03/2010,13.31,0.008298803
26/03/2010,13.2,-0.015783868
25/03/2010,13.41,-0.012597425
24/03/2010,13.58,0.008875798
23/03/2010,13.46,0.002231314
22/03/2010,13.43,0.009726975
19/03/2010,13.3,-0.0104713
18/03/2010,13.44,-0.019160498
17/03/2010,13.7,0.018416727
16/03/2010,13.45,0.005218051
15/03/2010,13.38,0.017339296
12/03/2010,13.15,-0.009837385
11/03/2010,13.28,0.024391453
10/03/2010,12.96,0.026584834
09/03/2010,12.62,0.000792707
08/03/2010,12.61,-0.009471263
05/03/2010,12.73,0.031926095
04/03/2010,12.33,-0.016888218
03/03/2010,12.54,-0.009523882
02/03/2010,12.66,0.03373814
01/03/2010,12.24,0.002453989
26/02/2010,12.21,0.000819336
25/02/2010,12.2,-0.03937833
24/02/2010,12.69,0.033657023
23/02/2010,12.27,-0.022563407
22/02/2010,12.55,0.025828716
19/02/2010,12.23,0.025674288
18/02/2010,11.92,-0.010846998
17/02/2010,12.05,-0.002486533
16/02/2010,12.08,0.039684397
12/02/2010,11.61,-0.022147413
11/02/2010,11.87,0.015280433
10/02/2010,11.69,0.018998844
09/02/2010,11.47,0.006999154
08/02/2010,11.39,0.011479155
05/02/2010,11.26,0.003558723
04/02/2010,11.22,-0.06720875
03/02/2010,12,-0.039220713
02/02/2010,12.48,-0.001601281
01/02/2010,12.5,0.004811557
29/01/2010,12.44,0.014575157
28/01/2010,12.26,0.006546668
27/01/2010,12.18,0.039352085
26/01/2010,11.71,-0.064485147
25/01/2010,12.49,0.031722872
22/01/2010,12.1,0.006633523
21/01/2010,12.02,0.060884639
20/01/2010,11.31,-0.007048487
19/01/2010,11.39,0.002637364
15/01/2010,11.36,-0.035455508
14/01/2010,11.77,0.021469266
13/01/2010,11.52,0.047098887
12/01/2010,10.99,-0.01892801
11/01/2010,11.2,0.009869977
08/01/2010,11.09,0.00090212
07/01/2010,11.08,0.058539703
06/01/2010,10.45,0.005758173
05/01/2010,10.39,0.026330141
04/01/2010,10.12,0.037246379
31/12/2009,9.75,-0.004094172
30/12/2009,9.79,-0.013191465
29/12/2009,9.92,-0.005027663
28/12/2009,9.97,-0.025743996
24/12/2009,10.23,0.029764102
23/12/2009,9.93,-0.026827242
22/12/2009,10.2,0.001962709
21/12/2009,10.18,0.036003889
18/12/2009,9.82,0.027879968
17/12/2009,9.55,-0.00730311
16/12/2009,9.62,-0.018538121
15/12/2009,9.8,-0.052669897
14/12/2009,10.33,0.014627272
11/12/2009,10.18,0.009871748
10/12/2009,10.08,-0.020619287
09/12/2009,10.29,0.009765703
08/12/2009,10.19,-0.010737048
07/12/2009,10.3,-0.013500687
04/12/2009,10.44,0.011560822
03/12/2009,10.32,-0.018243425
02/12/2009,10.51,0.031902174
01/12/2009,10.18,0.009871748
30/11/2009,10.08,0.051920057
27/11/2009,9.57,-0.037933815
25/11/2009,9.94,-0.007017573
24/11/2009,10.01,-0.015857617
23/11/2009,10.17,0.019861626
20/11/2009,9.97,-0.007992051
19/11/2009,10.05,-0.010885808
18/11/2009,10.16,0.025923685
17/11/2009,9.9,0.014242357
16/11/2009,9.76,0.002051283
13/11/2009,9.74,0.020747632
12/11/2009,9.54,-0.019720411
11/11/2009,9.73,0.032378808
10/11/2009,9.42,-0.032378808
09/11/2009,9.73,0.05927661
06/11/2009,9.17,-0.005437751
05/11/2009,9.22,0.038700241
04/11/2009,8.87,-0.022297468
03/11/2009,9.07,-0.016402773
02/11/2009,9.22,0.030839448
30/10/2009,8.94,-0.03624779
29/10/2009,9.27,0.047496503
28/10/2009,8.84,-0.03665041
27/10/2009,9.17,-0.037457563
26/10/2009,9.52,-0.08262502
23/10/2009,10.34,-0.043526265
22/10/2009,10.8,0.066021101
21/10/2009,10.11,-0.045440393
20/10/2009,10.58,0.042477428
19/10/2009,10.14,0.015904908
16/10/2009,9.98,-0.05554277
15/10/2009,10.55,0.01913934
14/10/2009,10.35,0.018528078
13/10/2009,10.16,-0.002948405
12/10/2009,10.19,-0.004894772
09/10/2009,10.24,0.010800301
08/10/2009,10.13,-0.001972387
07/10/2009,10.15,0.027973852
06/10/2009,9.87,0.040315537
05/10/2009,9.48,0.012739026
02/10/2009,9.36,-0.00851069
01/10/2009,9.44,-0.070545338
30/09/2009,10.13,0.018934298
29/09/2009,9.94,0.011128087
28/09/2009,9.83,0.024718045
25/09/2009,9.59,0.005227403
24/09/2009,9.54,-0.03197797
23/09/2009,9.85,-0.034916265
22/09/2009,10.2,0.001962709
21/09/2009,10.18,-0.005876608
18/09/2009,10.24,0.008827914
17/09/2009,10.15,-0.020478531
16/09/2009,10.36,0.005808342
15/09/2009,10.3,0.04467244
14/09/2009,9.85,0.007131971
11/09/2009,9.78,-0.064346785
10/09/2009,10.43,-0.011439591
09/09/2009,10.55,0.001897534
08/09/2009,10.53,0.000950119
04/09/2009,10.52,0.01339733
03/09/2009,10.38,0.045327956
02/09/2009,9.92,-0.033699918
01/09/2009,10.26,-0.064172957
31/08/2009,10.94,0.011029524
28/08/2009,10.82,0.022430847
27/08/2009,10.58,-0.015009663
26/08/2009,10.74,0
25/08/2009,10.74,0.020696882
24/08/2009,10.52,-0.036401593
21/08/2009,10.91,0.046912917
20/08/2009,10.41,0.02924185
19/08/2009,10.11,-0.007881814
18/08/2009,10.19,0.043114447
17/08/2009,9.76,-0.075935926
14/08/2009,10.53,-0.02901467
13/08/2009,10.84,0.056941376
12/08/2009,10.24,0.044940163
11/08/2009,9.79,0.00614756
10/08/2009,9.73,0.002057614
07/08/2009,9.71,0.031383329
06/08/2009,9.41,-0.059811639
05/08/2009,9.99,-0.002998503
04/08/2009,10.02,0.03969987
03/08/2009,9.63,0.013591427
31/07/2009,9.5,0.010582109
30/07/2009,9.4,0.054658413
29/07/2009,8.9,0.038951087
28/07/2009,8.56,-0.013921339
27/07/2009,8.68,0.022132528
24/07/2009,8.49,0.058198239
23/07/2009,8.01,0.13335306
22/07/2009,7.01,0.034836614
21/07/2009,6.77,-0.05461127
20/07/2009,7.15,0.019774656
17/07/2009,7.01,-0.050080005
16/07/2009,7.37,-0.012137708
15/07/2009,7.46,0.055110363
14/07/2009,7.06,-0.014064929
13/07/2009,7.16,0.090572816
10/07/2009,6.54,-0.033085725
09/07/2009,6.76,0.026988145
08/07/2009,6.58,-0.034357375
07/07/2009,6.81,-0.001467352
06/07/2009,6.82,-0.00875918
02/07/2009,6.88,-0.039891329
01/07/2009,7.16,0.008415197
30/06/2009,7.1,0.004234304
29/06/2009,7.07,0.01711882
26/06/2009,6.95,-0.001437815
25/06/2009,6.96,0.026202372
24/06/2009,6.78,0.007401958
23/06/2009,6.73,-0.002967361
22/06/2009,6.75,-0.083796338
19/06/2009,7.34,0.013717636
18/06/2009,7.24,0.061229086
17/06/2009,6.81,-0.052907263
16/06/2009,7.18,-0.052893684
15/06/2009,7.57,-0.058991461
12/06/2009,8.03,0.032914364
11/06/2009,7.77,0.056931322
10/06/2009,7.34,0.023433188
09/06/2009,7.17,-0.011095814
08/06/2009,7.25,0.016690234
05/06/2009,7.13,0.018401085
04/06/2009,7,0.071035773
03/06/2009,6.52,-0.030213779
02/06/2009,6.72,-0.040821995
01/06/2009,7,0.014388737
29/05/2009,6.9,0.023461487
28/05/2009,6.74,0.001484781
27/05/2009,6.73,-0.040762557
26/05/2009,7.01,0.017266616
22/05/2009,6.89,-0.008670575
21/05/2009,6.95,-0.103776528
20/05/2009,7.71,-0.012886776
19/05/2009,7.81,-0.022785796
18/05/2009,7.99,0.118095976
15/05/2009,7.1,-0.057471354
14/05/2009,7.52,0.06880292
13/05/2009,7.02,-0.159022797
12/05/2009,8.23,-0.014475524
11/05/2009,8.35,-0.016627461
08/05/2009,8.49,0.461792439
07/05/2009,5.35,0.013170463
06/05/2009,5.28,0.144412893
05/05/2009,4.57,-0.055333263
04/05/2009,4.83,0.226773319
01/05/2009,3.85,-0.062913825
30/04/2009,4.1,-0.007290433
29/04/2009,4.13,0.109944587
28/04/2009,3.7,0.021858794
27/04/2009,3.62,-0.024557851
24/04/2009,3.71,-0.029218546
23/04/2009,3.82,0.034623965
22/04/2009,3.69,-0.070617567
21/04/2009,3.96,0.081516858
20/04/2009,3.65,-0.2801193
17/04/2009,4.83,0.111591065
16/04/2009,4.32,0.06701071
15/04/2009,4.04,0.115310847
14/04/2009,3.6,-0.186940503
13/04/2009,4.34,0.192511548
09/04/2009,3.58,0.304583883
08/04/2009,2.64,-0.076540077
07/04/2009,2.85,-0.074358567
06/04/2009,3.07,-0.066165861
03/04/2009,3.28,0.034111835
02/04/2009,3.17,0.032054026
01/04/2009,3.07,0.050093945
31/03/2009,2.92,0.163325056
30/03/2009,2.48,0.053843232
27/03/2009,2.35,-0.021053409
26/03/2009,2.4,0.051293294
25/03/2009,2.28,0.068053463
24/03/2009,2.13,-0.110978508
23/03/2009,2.38,0.110978508
20/03/2009,2.13,0.004705891
19/03/2009,2.12,-0.046091107
18/03/2009,2.22,0.129677823
17/03/2009,1.95,0.063513406
16/03/2009,1.83,0.044700179
13/03/2009,1.75,0.040821995
12/03/2009,1.68,0.087011377
11/03/2009,1.54,-0.068992871
10/03/2009,1.65,0.171471541
09/03/2009,1.39,0.074661529
06/03/2009,1.29,-0.060168521
05/03/2009,1.37,-0.227513551
04/03/2009,1.72,0.029500664
03/03/2009,1.67,-0.05815592
02/03/2009,1.77,-0.175708401
27/02/2009,2.11,-0.08186387
26/02/2009,2.29,0.165863844
25/02/2009,1.94,0.291124417
24/02/2009,1.45,0.156452177
23/02/2009,1.24,0.185552577
20/02/2009,1.03,-0.161061557
19/02/2009,1.21,-0.194642041
18/02/2009,1.47,-0.127561226
17/02/2009,1.67,-0.180323554
13/02/2009,2,-0.09531018
12/02/2009,2.2,-0.022472856
11/02/2009,2.25,0.027028672
10/02/2009,2.19,-0.277354958
09/02/2009,2.89,0.094272656
06/02/2009,2.63,0.472287604
05/02/2009,1.64,0.062913825
04/02/2009,1.54,-0.150433203
03/02/2009,1.79,-0.154948446
02/02/2009,2.09,-0.1341293
30/01/2009,2.39,-0.243848225
29/01/2009,3.05,-0.154618954
28/01/2009,3.56,0.310410324
27/01/2009,2.61,-0.030190972
26/01/2009,2.69,-0.078611888
23/01/2009,2.91,0.020834087
22/01/2009,2.85,-0.336472237
21/01/2009,3.99,-0.056043897
20/01/2009,4.22,-0.252104006
16/01/2009,5.43,0.00925076
15/01/2009,5.38,-0.15308798
14/01/2009,6.27,-0.079674587
13/01/2009,6.79,-0.011713165
12/01/2009,6.87,-0.086404691
09/01/2009,7.49,-0.073344759
08/01/2009,8.06,0.016260521
07/01/2009,7.93,-0.063513406
06/01/2009,8.45,0.005934736
05/01/2009,8.4,
