Date,Close,AEE
15/10/2013,35.09,-0.01246122
14/10/2013,35.53,-0.000281413
11/10/2013,35.54,0.00536043
10/10/2013,35.35,0.018558705
09/10/2013,34.7,0.008973863
08/10/2013,34.39,0.004663372
07/10/2013,34.23,-0.00901562
04/10/2013,34.54,0.000289561
03/10/2013,34.53,-0.011803793
02/10/2013,34.94,0.002005444
01/10/2013,34.87,0.000860709
30/09/2013,34.84,-0.004867583
27/09/2013,35.01,-0.004275338
26/09/2013,35.16,-0.007932053
25/09/2013,35.44,0.001411831
24/09/2013,35.39,0.010224457
23/09/2013,35.03,0.012351155
20/09/2013,34.6,-0.004901264
19/09/2013,34.77,-0.002011206
18/09/2013,34.84,0.035645024
17/09/2013,33.62,0.006565228
16/09/2013,33.4,0.016299787
13/09/2013,32.86,0.003658541
12/09/2013,32.74,-0.005482804
11/09/2013,32.92,-0.010575714
10/09/2013,33.27,0.00572722
09/09/2013,33.08,-0.002113846
06/09/2013,33.15,0.009395432
05/09/2013,32.84,-0.005768955
04/09/2013,33.03,-0.006036843
03/09/2013,33.23,-0.017303534
30/08/2013,33.81,0.005932975
29/08/2013,33.61,0.00148876
28/08/2013,33.56,0.000894321
27/08/2013,33.53,-0.002977965
26/08/2013,33.63,-0.006815851
23/08/2013,33.86,0.007410735
22/08/2013,33.61,0.005369941
21/08/2013,33.43,-0.009526717
20/08/2013,33.75,0.01222254
19/08/2013,33.34,-0.008660648
16/08/2013,33.63,-0.012998706
15/08/2013,34.07,-0.017457528
14/08/2013,34.67,-0.010900854
13/08/2013,35.05,-0.003986338
12/08/2013,35.19,-0.006232315
09/08/2013,35.41,-0.012070322
08/08/2013,35.84,0.008124432
07/08/2013,35.55,-0.010632445
06/08/2013,35.93,-0.013545473
05/08/2013,36.42,-0.006840908
02/08/2013,36.67,0.010141241
01/08/2013,36.3,0.013590557
31/07/2013,35.81,-0.008342651
30/07/2013,36.11,0
29/07/2013,36.11,0.004440751
26/07/2013,35.95,0.006418328
25/07/2013,35.72,0.003927074
24/07/2013,35.58,-0.006443502
23/07/2013,35.81,-0.004458074
22/07/2013,35.97,-0.003607608
19/07/2013,36.1,-0.00580032
18/07/2013,36.31,0.009964101
17/07/2013,35.95,-0.001112038
16/07/2013,35.99,-0.001943096
15/07/2013,36.06,0.015933251
12/07/2013,35.49,0.005368003
11/07/2013,35.3,0.014265577
10/07/2013,34.8,0.01272429
09/07/2013,34.36,0.001747743
08/07/2013,34.3,0.018835165
05/07/2013,33.66,-0.006809797
03/07/2013,33.89,-0.005297246
02/07/2013,34.07,0.003528378
01/07/2013,33.95,-0.014329826
28/06/2013,34.44,0.00174368
27/06/2013,34.38,0.015831465
26/06/2013,33.84,0.012788278
25/06/2013,33.41,0.018731666
24/06/2013,32.79,-0.011522262
21/06/2013,33.17,0.014882583
20/06/2013,32.68,-0.031624379
19/06/2013,33.73,-0.024309295
18/06/2013,34.56,0.01076374
17/06/2013,34.19,0.002635819
14/06/2013,34.1,0.006177399
13/06/2013,33.89,0.021172701
12/06/2013,33.18,-0.019400698
11/06/2013,33.83,-0.01263051
10/06/2013,34.26,-0.018794828
07/06/2013,34.91,0.020547677
06/06/2013,34.2,0.004395611
05/06/2013,34.05,0.000881446
04/06/2013,34.02,0.004123717
03/06/2013,33.88,-0.004711434
31/05/2013,34.04,-0.005566149
30/05/2013,34.23,0.014714803
29/05/2013,33.73,-0.019087351
28/05/2013,34.38,-0.004353511
24/05/2013,34.53,-0.01094481
23/05/2013,34.91,-0.013655973
22/05/2013,35.39,-0.021247654
21/05/2013,36.15,-0.001105889
20/05/2013,36.19,-0.002483788
17/05/2013,36.28,0.009972382
16/05/2013,35.92,-0.00804108
15/05/2013,36.21,0.009434032
14/05/2013,35.87,0.006432689
13/05/2013,35.64,0.003372684
10/05/2013,35.52,0.002819286
09/05/2013,35.42,-0.009832921
08/05/2013,35.77,-0.009183312
07/05/2013,36.1,0.001386002
06/05/2013,36.05,-0.013774322
03/05/2013,36.55,0.015995928
02/05/2013,35.97,0.001669449
01/05/2013,35.91,-0.009423573
30/04/2013,36.25,0.002762433
29/04/2013,36.15,0.00415801
26/04/2013,36,-0.002773927
25/04/2013,36.1,-0.00083068
24/04/2013,36.13,0.006107737
23/04/2013,35.91,0.007547206
22/04/2013,35.64,-0.005037794
19/04/2013,35.82,0.021730783
18/04/2013,35.05,0.008883853
17/04/2013,34.74,-0.009454303
16/04/2013,35.07,0.01464912
15/04/2013,34.56,-0.026554023
12/04/2013,35.49,0.0042355
11/04/2013,35.34,0.005390849
10/04/2013,35.15,0.006278559
09/04/2013,34.93,-0.004285109
08/04/2013,35.08,0.008301178
05/04/2013,34.79,-0.001149095
04/04/2013,34.83,0.000574383
03/04/2013,34.81,-0.010004371
02/04/2013,35.16,0.006563014
01/04/2013,34.93,-0.002573268
28/03/2013,35.02,0.011776669
27/03/2013,34.61,0.000288976
26/03/2013,34.6,0.010459131
25/03/2013,34.24,-0.000875785
22/03/2013,34.27,0.001752337
21/03/2013,34.21,-0.009020867
20/03/2013,34.52,0.006393512
19/03/2013,34.3,0.004382768
18/03/2013,34.15,-0.007003238
15/03/2013,34.39,0.004955556
14/03/2013,34.22,0.006449744
13/03/2013,34,0.005308181
12/03/2013,33.82,-0.003247235
11/03/2013,33.93,0.001179593
08/03/2013,33.89,-0.004710047
07/03/2013,34.05,-0.000293643
06/03/2013,34.06,-0.006730091
05/03/2013,34.29,0.00584968
04/03/2013,34.09,0.005884101
01/03/2013,33.89,0.002955085
28/02/2013,33.79,0.009515386
27/02/2013,33.47,0.003591743
26/02/2013,33.35,0.006920443
25/02/2013,33.12,-0.013793322
22/02/2013,33.58,0.011983367
21/02/2013,33.18,-0.008403411
20/02/2013,33.46,0.006596726
19/02/2013,33.24,0.003314754
15/02/2013,33.13,-0.000301796
14/02/2013,33.14,-0.004215604
13/02/2013,33.28,0.003913899
12/02/2013,33.15,0.009395432
11/02/2013,32.84,0.007028295
08/02/2013,32.61,-0.003978582
07/02/2013,32.74,-0.001221001
06/02/2013,32.78,0.004892976
05/02/2013,32.62,0.003070313
04/02/2013,32.52,-0.004907985
01/02/2013,32.68,0.007371041
31/01/2013,32.44,0.000308309
30/01/2013,32.43,0.000308404
29/01/2013,32.42,0.013352162
28/01/2013,31.99,-0.005610987
25/01/2013,32.17,0.006236378
24/01/2013,31.97,0.003760581
23/01/2013,31.85,-0.006571765
22/01/2013,32.06,0.011292466
18/01/2013,31.7,0.010464659
17/01/2013,31.37,0
16/01/2013,31.37,-0.010149152
15/01/2013,31.69,0.006966463
14/01/2013,31.47,0.000317813
11/01/2013,31.46,-0.000635526
10/01/2013,31.48,0.012787898
09/01/2013,31.08,0.00451468
08/01/2013,30.94,0.004535155
07/01/2013,30.8,-0.012582841
04/01/2013,31.19,0
03/01/2013,31.19,-0.004159341
02/01/2013,31.32,0.019342963
31/12/2012,30.72,0.013106348
28/12/2012,30.32,-0.008865597
27/12/2012,30.59,-0.003915176
26/12/2012,30.71,-0.005844172
24/12/2012,30.89,-0.005166301
21/12/2012,31.05,-0.003857285
20/12/2012,31.17,0.036593433
19/12/2012,30.05,-0.007294462
18/12/2012,30.27,0.00962663
17/12/2012,29.98,0.018855778
14/12/2012,29.42,-0.010481922
13/12/2012,29.73,-0.00168039
12/12/2012,29.78,0.000671817
11/12/2012,29.76,-0.000335965
10/12/2012,29.77,0.001008234
07/12/2012,29.74,-0.002015452
06/12/2012,29.8,-0.005354765
05/12/2012,29.96,0.017169249
04/12/2012,29.45,-0.004404547
03/12/2012,29.58,-0.013098424
30/11/2012,29.97,0.012084739
29/11/2012,29.61,0.010524626
28/11/2012,29.3,0.018949749
27/11/2012,28.75,-0.003472226
26/11/2012,28.85,0.010453057
23/11/2012,28.55,-0.005936808
21/11/2012,28.72,-0.00590177
20/11/2012,28.89,-0.006555138
19/11/2012,29.08,-0.009582551
16/11/2012,29.36,0.011647956
15/11/2012,29.02,-0.013009427
14/11/2012,29.4,-0.009815614
13/11/2012,29.69,-0.005709503
12/11/2012,29.86,-0.01660616
09/11/2012,30.36,-0.036861593
08/11/2012,31.5,0.003498175
07/11/2012,31.39,-0.022366659
06/11/2012,32.1,-0.004662013
05/11/2012,32.25,-0.013245227
02/11/2012,32.68,-0.005188475
01/11/2012,32.85,-0.000912825
31/10/2012,32.88,0.016868978
26/10/2012,32.33,-0.008009901
25/10/2012,32.59,0.008009901
24/10/2012,32.33,-0.004628924
23/10/2012,32.48,-0.010108832
22/10/2012,32.81,-0.004561358
19/10/2012,32.96,-0.005144511
18/10/2012,33.13,0.003022977
17/10/2012,33.03,0.010652969
16/10/2012,32.68,0.000612182
15/10/2012,32.66,0.001838799
12/10/2012,32.6,-0.006116227
11/10/2012,32.8,0.002747674
10/10/2012,32.71,-0.003052505
09/10/2012,32.81,0.000304832
08/10/2012,32.8,-0.002436055
05/10/2012,32.88,-0.002430135
04/10/2012,32.96,0.001214329
03/10/2012,32.92,0.002128631
02/10/2012,32.85,0.010711656
01/10/2012,32.5,-0.005217136
28/09/2012,32.67,0.001838236
27/09/2012,32.61,-0.00824558
26/09/2012,32.88,0.003351107
25/09/2012,32.77,-0.000305111
24/09/2012,32.78,0.004280043
21/09/2012,32.64,-0.005499556
20/09/2012,32.82,0.007339482
19/09/2012,32.58,0.002458514
18/09/2012,32.5,-0.002765404
17/09/2012,32.59,-0.002451733
14/09/2012,32.67,-0.005190059
13/09/2012,32.84,0.016270505
12/09/2012,32.31,-0.005863309
