Date,Close,INTC
08/02/2013,21,0.009088797
07/02/2013,20.81,-0.008612493
06/02/2013,20.99,-0.009011206
05/02/2013,21.18,0.000944733
04/02/2013,21.16,-0.009407407
01/02/2013,21.36,0.015094626
31/01/2013,21.04,-0.015562681
30/01/2013,21.37,0.004220405
29/01/2013,21.28,0.010867104
28/01/2013,21.05,0.004284701
25/01/2013,20.96,0.000477213
24/01/2013,20.95,-0.007608215
23/01/2013,21.11,-0.002838223
22/01/2013,21.17,-0.00377181
18/01/2013,21.25,-0.065126583
17/01/2013,22.68,0.025453484
16/01/2013,22.11,0.010457017
15/01/2013,21.88,-0.005469476
14/01/2013,22,0
11/01/2013,22,0.009132484
10/01/2013,21.8,0.016185324
09/01/2013,21.45,0.016925651
08/01/2013,21.09,-0.007557901
07/01/2013,21.25,0.004244288
04/01/2013,21.16,-0.007532992
03/01/2013,21.32,-0.002810306
02/01/2013,21.38,0.036194427
31/12/2012,20.62,0.019094827
28/12/2012,20.23,-0.013745921
27/12/2012,20.51,-0.006802747
26/12/2012,20.65,0.000484379
24/12/2012,20.64,-0.006278697
21/12/2012,20.77,-0.012440352
20/12/2012,21.03,-0.003323051
19/12/2012,21.1,0.006657181
18/12/2012,20.96,0.018782156
17/12/2012,20.57,0.001946473
14/12/2012,20.53,0.001950269
13/12/2012,20.49,-0.008746411
12/12/2012,20.67,0.000968054
11/12/2012,20.65,0.027991025
10/12/2012,20.08,-0.003976148
07/12/2012,20.16,0
06/12/2012,20.16,0.015496436
05/12/2012,19.85,-0.00602714
04/12/2012,19.97,0.021767501
03/12/2012,19.54,-0.001534135
30/11/2012,19.57,0.002046037
29/11/2012,19.53,-0.028270434
28/11/2012,20.09,0.007996045
27/11/2012,19.93,0.002009041
26/11/2012,19.89,0.008583744
23/11/2012,19.72,0.018424267
21/11/2012,19.36,-0.007718073
20/11/2012,19.51,-0.037227639
19/11/2012,20.25,0.002967361
16/11/2012,20.19,0.007956283
15/11/2012,20.03,0.003500879
14/11/2012,19.96,-0.015904908
13/11/2012,20.28,-0.023874459
12/11/2012,20.77,-0.001443349
09/11/2012,20.8,-0.001441269
08/11/2012,20.83,-0.003833258
07/11/2012,20.91,-0.038466281
06/11/2012,21.73,-0.005049357
05/11/2012,21.84,-0.010022863
02/11/2012,22.06,-0.009025332
01/11/2012,22.26,0.028710106
31/10/2012,21.63,-0.0146859
26/10/2012,21.95,0.011915815
25/10/2012,21.69,0.010660588
24/10/2012,21.46,-0.006039507
23/10/2012,21.59,0.006039507
22/10/2012,21.46,0.008893108
19/10/2012,21.27,-0.018631186
18/10/2012,21.67,-0.005522333
17/10/2012,21.79,-0.025375172
16/10/2012,22.35,0.028132527
15/10/2012,21.73,0.011571525
12/10/2012,21.48,-0.009267907
11/10/2012,21.68,-0.003683245
10/10/2012,21.76,-0.006413215
09/10/2012,21.9,-0.027473018
08/10/2012,22.51,-0.007523824
05/10/2012,22.68,0.009302393
04/10/2012,22.47,-0.00355398
03/10/2012,22.55,-0.012778319
02/10/2012,22.84,0.003508776
01/10/2012,22.76,0.004403354
28/09/2012,22.66,-0.018798368
27/09/2012,23.09,0.019239771
26/09/2012,22.65,0.004868343
25/09/2012,22.54,-0.011469027
24/09/2012,22.8,-0.01436994
21/09/2012,23.13,-0.002159362
20/09/2012,23.18,0.001295057
19/09/2012,23.15,-0.009458368
18/09/2012,23.37,0.002570696
17/09/2012,23.31,-0.002570696
14/09/2012,23.37,0.000427991
13/09/2012,23.36,0.007304007
12/09/2012,23.19,-0.006447476
11/09/2012,23.34,0.00343348
10/09/2012,23.26,-0.039204178
07/09/2012,24.19,-0.036928522
06/09/2012,25.1,0.028694634
05/09/2012,24.39,-0.001229256
04/09/2012,24.42,-0.016650131
31/08/2012,24.83,0.02281158
30/08/2012,24.27,-0.016346911
29/08/2012,24.67,-0.013287894
28/08/2012,25,0.006420568
27/08/2012,24.84,-0.002814072
24/08/2012,24.91,-0.005205217
23/08/2012,25.04,-0.02718308
22/08/2012,25.73,-0.014660756
21/08/2012,26.11,-0.004585411
20/08/2012,26.23,-0.00380518
17/08/2012,26.33,-0.009826232
16/08/2012,26.59,0.012107602
15/08/2012,26.27,-0.007962127
14/08/2012,26.48,-0.007899232
13/08/2012,26.69,-0.007093552
10/08/2012,26.88,0.00671895
09/08/2012,26.7,0.00375235
08/08/2012,26.6,0.003766483
07/08/2012,26.5,0.007195638
06/08/2012,26.31,0.003045301
03/08/2012,26.23,0.012274799
02/08/2012,25.91,-0.000771605
01/08/2012,25.93,0.008909608
31/07/2012,25.7,-0.002331909
30/07/2012,25.76,-0.010042572
27/07/2012,26.02,0.020187021
26/07/2012,25.5,0.014616101
25/07/2012,25.13,0.004786607
24/07/2012,25.01,-0.009946372
23/07/2012,25.26,-0.010240342
20/07/2012,25.52,-0.020939113
19/07/2012,26.06,-0.005739446
18/07/2012,26.21,0.032179555
17/07/2012,25.38,0.009899111
16/07/2012,25.13,-0.004763804
13/07/2012,25.25,0.020404789
12/07/2012,24.74,-0.025934029
11/07/2012,25.39,-0.006673234
10/07/2012,25.56,-0.023585087
09/07/2012,26.17,0.00038219
06/07/2012,26.16,-0.014798221
05/07/2012,26.55,-0.011608443
03/07/2012,26.86,0.007098853
02/07/2012,26.67,0.000750188
29/06/2012,26.65,0.031252544
28/06/2012,25.83,-0.014985871
27/06/2012,26.22,0.008041399
26/06/2012,26.01,-0.001536689
25/06/2012,26.05,-0.033594403
22/06/2012,26.94,0.008574144
21/06/2012,26.71,-0.034225972
20/06/2012,27.64,0.004714424
19/06/2012,27.51,0.003276901
18/06/2012,27.42,0.002921843
15/06/2012,27.34,0.013254981
14/06/2012,26.98,0.016442822
13/06/2012,26.54,0.000753864
12/06/2012,26.52,0.020187317
11/06/2012,25.99,-0.016030878
08/06/2012,26.41,0.017956547
07/06/2012,25.94,-0.004999049
06/06/2012,26.07,0.024855649
05/06/2012,25.43,0.015455033
04/06/2012,25.04,-0.003985657
01/06/2012,25.14,-0.027463476
31/05/2012,25.84,-0.011160401
30/05/2012,26.13,0.00153198
29/05/2012,26.09,0.013505897
25/05/2012,25.74,0.003502631
24/05/2012,25.65,0.008220833
23/05/2012,25.44,-0.022926981
22/05/2012,26.03,-0.004599472
21/05/2012,26.15,0.003063963
18/05/2012,26.07,-0.004592431
17/05/2012,26.19,-0.011767074
16/05/2012,26.5,-0.014237783
15/05/2012,26.88,-0.005194817
14/05/2012,27.02,-0.022324806
11/05/2012,27.63,0.014215658
10/05/2012,27.24,0.001837223
09/05/2012,27.19,-0.006598264
08/05/2012,27.37,-0.014148613
07/05/2012,27.76,-0.005030553
04/05/2012,27.9,-0.023380449
03/05/2012,28.56,-0.021476406
02/05/2012,29.18,0.007913339
01/05/2012,28.95,0.019181059
30/04/2012,28.4,0.000704473
27/04/2012,28.38,0.005653725
26/04/2012,28.22,0.012838978
25/04/2012,27.86,0.019939033
24/04/2012,27.31,-0.005113232
23/04/2012,27.45,-0.005449605
20/04/2012,27.6,-0.003255564
19/04/2012,27.69,-0.009345862
18/04/2012,27.95,-0.018433702
17/04/2012,28.47,0.002109705
16/04/2012,28.41,0.011327555
13/04/2012,28.09,-0.013788445
12/04/2012,28.48,0.02236912
11/04/2012,27.85,0.014466798
10/04/2012,27.45,-0.011229968
09/04/2012,27.76,-0.011105255
05/04/2012,28.07,0.00500001
04/04/2012,27.93,-0.006424005
03/04/2012,28.11,-0.009559287
02/04/2012,28.38,0.009203605
30/03/2012,28.12,-0.001421464
29/03/2012,28.16,0.012866511
28/03/2012,27.8,-0.013931284
27/03/2012,28.19,0
26/03/2012,28.19,0.011057719
23/03/2012,27.88,-0.000717103
22/03/2012,27.9,0.004310352
21/03/2012,27.78,0.001080497
20/03/2012,27.75,0.000360425
19/03/2012,27.74,0.000360555
16/03/2012,27.73,-0.000720981
15/03/2012,27.75,0.01050544
14/03/2012,27.46,-0.001091902
13/03/2012,27.49,0.018355875
12/03/2012,26.99,-0.002959677
09/03/2012,27.07,0.008532792
08/03/2012,26.84,-0.002604653
07/03/2012,26.91,0.01121088
06/03/2012,26.61,0.002634056
05/03/2012,26.54,-0.014216476
02/03/2012,26.92,0.002231314
01/03/2012,26.86,-0.000744325
29/02/2012,26.88,-0.013303966
28/02/2012,27.24,0.012932011
27/02/2012,26.89,0.007090905
24/02/2012,26.7,0.001499251
23/02/2012,26.66,-0.002622215
22/02/2012,26.73,-0.015958773
21/02/2012,27.16,-0.00770222
17/02/2012,27.37,0.019926859
16/02/2012,26.83,0.009361611
15/02/2012,26.58,-0.007496287
14/02/2012,26.78,0.002991775
13/02/2012,26.7,0
10/02/2012,26.7,-0.005974626
09/02/2012,26.86,0.00037237
08/02/2012,26.85,0.007851975
07/02/2012,26.64,-0.002998503
06/02/2012,26.72,-0.000748223
03/02/2012,26.74,0.009393268
02/02/2012,26.49,-0.002262444
01/02/2012,26.55,0.004908449
31/01/2012,26.42,-0.012039273
30/01/2012,26.74,0.000374042
27/01/2012,26.73,-0.000747943
26/01/2012,26.75,-0.005591813
25/01/2012,26.9,0
24/01/2012,26.9,0.007088259
23/01/2012,26.71,0.01243188
20/01/2012,26.38,0.028842607
19/01/2012,25.63,0.009408145
18/01/2012,25.39,0.013880849
17/01/2012,25.04,-0.003985657
13/01/2012,25.14,-0.023974424
12/01/2012,25.75,-0.001939865
11/01/2012,25.8,0.008172842
10/01/2012,25.59,0.004700361
09/01/2012,25.47,0.008675133
06/01/2012,25.25,-0.005923018
05/01/2012,25.4,0.011483001
04/01/2012,25.11,0.022961734
03/01/2012,24.54,0.011887822
30/12/2011,24.25,-0.012295237
29/12/2011,24.55,0.013120319
28/12/2011,24.23,-0.013527568
27/12/2011,24.56,0.006535971
23/12/2011,24.4,0.015696316
22/12/2011,24.02,0.014256007
21/12/2011,23.68,-0.006734032
20/12/2011,23.84,0.031532225
19/12/2011,23.1,-0.005611929
16/12/2011,23.23,-0.003437906
15/12/2011,23.31,0
14/12/2011,23.31,-0.010667906
13/12/2011,23.56,-0.018503472
12/12/2011,24,-0.041221915
09/12/2011,25.01,0.012067725
08/12/2011,24.71,-0.037725339
07/12/2011,25.66,0.012154629
06/12/2011,25.35,0.013502985
05/12/2011,25.01,0.014904606
02/12/2011,24.64,-0.011299555
01/12/2011,24.92,0.000401365
30/11/2011,24.91,0.054870434
29/11/2011,23.58,0.005102052
28/11/2011,23.46,0.031611205
25/11/2011,22.73,0.001320713
23/11/2011,22.7,-0.023510007
22/11/2011,23.24,-0.014099785
21/11/2011,23.57,-0.030090026
18/11/2011,24.29,-0.002056345
17/11/2011,24.34,-0.024351853
16/11/2011,24.94,-0.015911235
15/11/2011,25.34,0.028418963
14/11/2011,24.63,-0.00889254
11/11/2011,24.85,0.032307042
10/11/2011,24.06,0.009185868
09/11/2011,23.84,-0.037460647
08/11/2011,24.75,0.019172523
07/11/2011,24.28,0.022491577
04/11/2011,23.74,-0.019191244
03/11/2011,24.2,0.014568416
02/11/2011,23.85,-0.002094242
01/11/2011,23.9,-0.02642598
31/10/2011,24.54,-0.017771065
28/10/2011,24.98,-0.005986847
27/10/2011,25.13,0.017259108
26/10/2011,24.7,0.002838032
25/10/2011,24.63,0.001625356
24/10/2011,24.59,0.023036806
21/10/2011,24.03,0.017632699
20/10/2011,23.61,-0.02633381
19/10/2011,24.24,0.035268139
18/10/2011,23.4,0.0051414
17/10/2011,23.28,-0.009405798
14/10/2011,23.5,0.004691841
13/10/2011,23.39,0.011610537
12/10/2011,23.12,0.005638705
11/10/2011,22.99,0.004796172
10/10/2011,22.88,0.026125019
07/10/2011,22.29,0.011732987
06/10/2011,22.03,0.008204239
05/10/2011,21.85,0.029256788
04/10/2011,21.22,0.028682655
03/10/2011,20.62,-0.034321767
30/09/2011,21.34,-0.039959392
29/09/2011,22.21,-0.004492371
28/09/2011,22.31,-0.0102565
27/09/2011,22.54,0.013399039
26/09/2011,22.24,0.003603608
23/09/2011,22.16,0.02467005
22/09/2011,21.62,-0.014692643
21/09/2011,21.94,-0.011780834
20/09/2011,22.2,0.012236726
19/09/2011,21.93,-0.001822324
16/09/2011,21.97,0.019766215
15/09/2011,21.54,0.019691213
14/09/2011,21.12,0.017192401
13/09/2011,20.76,0.02339288
12/09/2011,20.28,0.029016543
09/09/2011,19.7,-0.010101096
08/09/2011,19.9,-0.009004563
07/09/2011,20.08,0.027260648
06/09/2011,19.54,-0.005104656
02/09/2011,19.64,-0.017663846
01/09/2011,19.99,-0.006979091
31/08/2011,20.13,-0.005449605
30/08/2011,20.24,-0.002960042
29/08/2011,20.3,0.026455249
26/08/2011,19.77,0.017862174
25/08/2011,19.42,-0.019378475
24/08/2011,19.8,0.004555817
23/08/2011,19.71,0.016884515
22/08/2011,19.38,0.009852296
19/08/2011,19.19,-0.029776327
18/08/2011,19.77,-0.044517737
17/08/2011,20.67,-0.005788728
16/08/2011,20.79,-0.004798474
15/08/2011,20.89,0.011555256
12/08/2011,20.65,-0.005312739
11/08/2011,20.76,0.040801924
10/08/2011,19.93,-0.033064942
09/08/2011,20.6,0.024073872
08/08/2011,20.11,-0.033254898
05/08/2011,20.79,-0.002881846
04/08/2011,20.85,-0.045014632
03/08/2011,21.81,0.004135085
02/08/2011,21.72,-0.023658974
01/08/2011,22.24,-0.004038596
29/07/2011,22.33,-0.009804
28/07/2011,22.55,0.000887312
27/07/2011,22.53,-0.016289156
26/07/2011,22.9,-0.005660803
25/07/2011,23.03,-0.004332762
22/07/2011,23.13,0.01393144
21/07/2011,22.81,-0.007860302
20/07/2011,22.99,-0.003040176
19/07/2011,23.06,0.0344101
18/07/2011,22.28,-0.00403136
15/07/2011,22.37,0.004480294
14/07/2011,22.27,-0.009385544
13/07/2011,22.48,0.001335411
12/07/2011,22.45,-0.017660503
11/07/2011,22.85,-0.010448506
08/07/2011,23.09,-0.006044923
07/07/2011,23.23,0.020879401
06/07/2011,22.75,0.013720065
05/07/2011,22.44,-0.004002674
01/07/2011,22.53,0.016558893
30/06/2011,22.16,0.035365339
29/06/2011,21.39,-0.004664188
28/06/2011,21.49,0.007004465
27/06/2011,21.34,0.006582064
24/06/2011,21.2,-0.023771802
23/06/2011,21.71,0.014382062
22/06/2011,21.4,-0.011614532
21/06/2011,21.65,0.014890922
20/06/2011,21.33,0.00658516
17/06/2011,21.19,-0.010795693
16/06/2011,21.42,0
15/06/2011,21.42,-0.018501915
14/06/2011,21.82,0.019903457
13/06/2011,21.39,0.000467617
10/06/2011,21.38,-0.017617516
09/06/2011,21.76,-0.002753558
08/06/2011,21.82,-0.010939033
07/06/2011,22.06,0.010480843
06/06/2011,21.83,0.004591376
03/06/2011,21.73,-0.016431223
02/06/2011,22.09,0.004082564
01/06/2011,22,-0.022917202
31/05/2011,22.51,0.013417017
27/05/2011,22.21,-0.012972671
26/05/2011,22.5,-0.00796817
25/05/2011,22.68,0.003091193
24/05/2011,22.61,-0.010996372
23/05/2011,22.86,-0.015625318
20/05/2011,23.22,-0.013687126
19/05/2011,23.54,-0.014340187
18/05/2011,23.88,0.013915468
17/05/2011,23.55,-0.003814372
16/05/2011,23.64,0.009776911
13/05/2011,23.41,-0.012733619
12/05/2011,23.71,0.012733619
11/05/2011,23.41,0.016365568
10/05/2011,23.03,0.011793105
09/05/2011,22.76,-0.021300523
06/05/2011,23.25,-0.015365219
05/05/2011,23.61,0.00466993
04/05/2011,23.5,0.011555874
03/05/2011,23.23,0.01387105
02/05/2011,22.91,-0.010421284
29/04/2011,23.15,0.015234245
28/04/2011,22.8,0.007484076
27/04/2011,22.63,0.006650435
26/04/2011,22.48,0.02431457
25/04/2011,21.94,0.022120718
21/04/2011,21.46,0.002332635
20/04/2011,21.41,0.075150444
19/04/2011,19.86,0.012158204
18/04/2011,19.62,-0.006604037
15/04/2011,19.75,0.008644854
14/04/2011,19.58,-0.010162689
13/04/2011,19.78,0.001011634
12/04/2011,19.76,-0.018054653
11/04/2011,20.12,0.004982571
08/04/2011,20.02,-0.000499376
07/04/2011,20.03,0.004002006
06/04/2011,19.95,0.012103022
05/04/2011,19.71,0.011224608
04/04/2011,19.49,-0.011731836
01/04/2011,19.72,-0.023058666
31/03/2011,20.18,-0.013779746
30/03/2011,20.46,0.008836582
29/03/2011,20.28,-0.002954212
28/03/2011,20.34,-0.00147384
25/03/2011,20.37,-0.000490798
24/03/2011,20.38,0.004425874
23/03/2011,20.29,0.006923865
22/03/2011,20.15,-0.001983144
21/03/2011,20.19,0.012961298
18/03/2011,19.93,0.001506402
17/03/2011,19.9,0.004532871
16/03/2011,19.81,-0.018505154
15/03/2011,20.18,-0.032182202
14/03/2011,20.84,-0.001438504
11/03/2011,20.87,0.003840619
10/03/2011,20.79,-0.01952908
09/03/2011,21.2,0.00330735
08/03/2011,21.13,-0.003778937
07/03/2011,21.21,-0.016366977
04/03/2011,21.56,-0.010611403
03/03/2011,21.79,0.013863438
02/03/2011,21.49,0.004664188
01/03/2011,21.39,-0.003733089
28/02/2011,21.47,-0.018001871
25/02/2011,21.86,0.026421004
24/02/2011,21.29,0.006597573
23/02/2011,21.15,-0.030728675
22/02/2011,21.81,-0.015017347
18/02/2011,22.14,0.007708041
17/02/2011,21.97,0.010064129
16/02/2011,21.75,0.013889112
15/02/2011,21.45,-0.005578815
14/02/2011,21.57,-0.008769962
11/02/2011,21.76,-0.001836548
10/02/2011,21.8,0.015719233
09/02/2011,21.46,-0.008352717
08/02/2011,21.64,-0.002307871
07/02/2011,21.69,0.000461148
04/02/2011,21.68,0.005086716
03/02/2011,21.57,0.000463714
02/02/2011,21.56,0.003717476
01/02/2011,21.48,0.000931532
31/01/2011,21.46,0
28/01/2011,21.46,-0.01342302
27/01/2011,21.75,0
26/01/2011,21.75,0.009237941
