Date,Close,TYC
07/02/2011,46.4,0.005835962
04/02/2011,46.13,0.005434205
03/02/2011,45.88,-0.000435825
02/02/2011,45.9,0.008093668
01/02/2011,45.53,0.015493891
31/01/2011,44.83,0.002904057
28/01/2011,44.7,-0.000894454
27/01/2011,44.74,0.002461677
26/01/2011,44.63,-0.00201455
25/01/2011,44.72,-0.000447127
24/01/2011,44.74,0.006953039
21/01/2011,44.43,0.009952582
20/01/2011,43.99,-0.00860123
19/01/2011,44.37,-0.016540386
18/01/2011,45.11,-0.0028777
14/01/2011,45.24,0.00643089
13/01/2011,44.95,0.024092126
12/01/2011,43.88,0.01561814
11/01/2011,43.2,0.002781643
10/01/2011,43.08,-0.001159958
07/01/2011,43.13,0.009083561
06/01/2011,42.74,-0.000935454
05/01/2011,42.78,0.000935454
04/01/2011,42.74,0.013900565
03/01/2011,42.15,0.016988086
31/12/2010,41.44,-0.000482509
30/12/2010,41.46,-0.007449272
29/12/2010,41.77,-0.001913418
28/12/2010,41.85,0.002392346
27/12/2010,41.75,0.006247017
23/12/2010,41.49,-0.000481928
22/12/2010,41.51,-0.002646459
21/12/2010,41.62,-0.009564874
20/12/2010,42.02,0.006446244
17/12/2010,41.75,-0.013324013
16/12/2010,42.31,0.010453885
15/12/2010,41.87,-0.005715662
14/12/2010,42.11,0.021604297
13/12/2010,41.21,0.00097111
10/12/2010,41.17,0.007803014
09/12/2010,40.85,0.00122474
08/12/2010,40.8,0.001226242
07/12/2010,40.75,-0.003918692
06/12/2010,40.91,-0.00657817
03/12/2010,41.18,0.011724609
02/12/2010,40.7,0.043435973
01/12/2010,38.97,0.028104894
30/11/2010,37.89,0.004496767
29/11/2010,37.72,-0.004496767
26/11/2010,37.89,0.000263957
24/11/2010,37.88,0.011950746
23/11/2010,37.43,-0.016428562
22/11/2010,38.05,0.00263158
19/11/2010,37.95,0.001846236
18/11/2010,37.88,0.014090357
17/11/2010,37.35,0.001875922
16/11/2010,37.28,-0.009875964
15/11/2010,37.65,-0.003182182
12/11/2010,37.77,-0.016281872
11/11/2010,38.39,-0.015508194
10/11/2010,38.99,-0.007664831
09/11/2010,39.29,0.004591845
08/11/2010,39.11,0.005641041
05/11/2010,38.89,-0.012266957
04/11/2010,39.37,0.011752818
03/11/2010,38.91,0.00283104
02/11/2010,38.8,0.019519162
01/11/2010,38.05,-0.006026482
29/10/2010,38.28,-0.00052233
28/10/2010,38.3,0.008653522
27/10/2010,37.97,-0.013602093
26/10/2010,38.49,-0.009052176
25/10/2010,38.84,0.00775398
22/10/2010,38.54,0.002858258
21/10/2010,38.43,0.011778699
20/10/2010,37.98,0.016191462
19/10/2010,37.37,-0.013290998
18/10/2010,37.87,-0.002900463
15/10/2010,37.98,0.001053741
14/10/2010,37.94,0.00767301
13/10/2010,37.65,0.00960776
12/10/2010,37.29,0
11/10/2010,37.29,-0.002143049
08/10/2010,37.37,0.00563533
07/10/2010,37.16,-0.009108019
06/10/2010,37.5,-0.003992021
05/10/2010,37.65,0.03376418
04/10/2010,36.4,-0.025228518
01/10/2010,37.33,0.016203433
30/09/2010,36.73,-0.011100696
29/09/2010,37.14,-0.009379675
28/09/2010,37.49,-0.005585864
27/09/2010,37.7,-0.022296006
24/09/2010,38.55,0.006767335
23/09/2010,38.29,-0.021189423
22/09/2010,39.11,-0.001022234
21/09/2010,39.15,-0.007126525
20/09/2010,39.43,0.000253646
17/09/2010,39.42,0.010968099
16/09/2010,38.99,-0.000256443
15/09/2010,39,-0.014509609
14/09/2010,39.57,0.003037208
13/09/2010,39.45,-0.007072523
10/09/2010,39.73,-0.001509055
09/09/2010,39.79,0.005291684
08/09/2010,39.58,0.018873297
07/09/2010,38.84,0.001288162
03/09/2010,38.79,0.004910205
02/09/2010,38.6,0.006497749
01/09/2010,38.35,0.028297538
31/08/2010,37.28,-0.011998544
30/08/2010,37.73,-0.020202707
27/08/2010,38.5,0.005208345
26/08/2010,38.3,-0.002607563
25/08/2010,38.4,-0.002600782
24/08/2010,38.5,-0.010078907
23/08/2010,38.89,0.004897548
20/08/2010,38.7,0.05197352
19/08/2010,36.74,-0.019674533
18/08/2010,37.47,0.004547286
17/08/2010,37.3,0.012137708
16/08/2010,36.85,0.010091453
13/08/2010,36.48,-0.002464067
12/08/2010,36.57,-0.009795997
11/08/2010,36.93,-0.017181631
10/08/2010,37.57,-0.017676229
09/08/2010,38.24,0.014752638
06/08/2010,37.68,-0.015014111
05/08/2010,38.25,-0.00339293
04/08/2010,38.38,-0.003121751
03/08/2010,38.5,0.000779525
02/08/2010,38.47,0.00495115
30/07/2010,38.28,0.034820794
29/07/2010,36.97,0.01060513
28/07/2010,36.58,-0.005180652
27/07/2010,36.77,-0.011357613
26/07/2010,37.19,0.001884
23/07/2010,37.12,0.016569712
22/07/2010,36.51,0.016570387
21/07/2010,35.91,0.003347283
20/07/2010,35.79,0.001677853
19/07/2010,35.73,-0.006138412
16/07/2010,35.95,-0.024455127
15/07/2010,36.84,0.009271951
14/07/2010,36.5,-0.021949127
13/07/2010,37.31,0.020306641
12/07/2010,36.56,-0.000273486
09/07/2010,36.57,-0.00816998
08/07/2010,36.87,-0.000813339
07/07/2010,36.9,0.034181939
06/07/2010,35.66,0.035101335
02/07/2010,34.43,-0.009539023
01/07/2010,34.76,-0.013430692
30/06/2010,35.23,-0.007634704
29/06/2010,35.5,-0.034877601
28/06/2010,36.76,-0.009476178
25/06/2010,37.11,0.010292615
24/06/2010,36.73,-0.030301286
23/06/2010,37.86,-0.009463793
22/06/2010,38.22,-0.017378209
21/06/2010,38.89,0.002059203
18/06/2010,38.81,0.011662695
17/06/2010,38.36,0.009955545
16/06/2010,37.98,0.003692961
15/06/2010,37.84,0.026782533
14/06/2010,36.84,0
11/06/2010,36.84,0.008724156
10/06/2010,36.52,0.037098104
09/06/2010,35.19,0.00541389
08/06/2010,35,-0.005698021
07/06/2010,35.2,-0.014664673
04/06/2010,35.72,-0.031416196
03/06/2010,36.86,0.011734341
02/06/2010,36.43,0.016328023
01/06/2010,35.84,-0.009718249
28/05/2010,36.19,-0.013993917
27/05/2010,36.7,0.030712056
26/05/2010,35.59,-0.00448557
25/05/2010,35.75,-0.016919
24/05/2010,36.36,-0.009579928
21/05/2010,36.71,0.019530259
20/05/2010,36,-0.045345083
19/05/2010,37.67,-0.012137352
18/05/2010,38.13,0.000262295
17/05/2010,38.12,-0.009399547
14/05/2010,38.48,-0.019048195
13/05/2010,39.22,-0.019442602
12/05/2010,39.99,0.04265747
11/05/2010,38.32,0.014456816
10/05/2010,37.77,0.029828894
07/05/2010,36.66,-0.018646669
06/05/2010,37.35,-0.029805714
05/05/2010,38.48,-0.008023856
04/05/2010,38.79,-0.007192428
03/05/2010,39.07,0.007192428
30/04/2010,38.79,-0.009237941
29/04/2010,39.15,-0.010418084
28/04/2010,39.56,0.000252813
27/04/2010,39.55,-0.021264091
26/04/2010,40.4,-0.003459356
23/04/2010,40.54,0.004449946
22/04/2010,40.36,0.006712269
21/04/2010,40.09,0.006255494
20/04/2010,39.84,0.000753296
19/04/2010,39.81,-0.002759314
16/04/2010,39.92,-0.002501878
15/04/2010,40.02,0.002251408
14/04/2010,39.93,0.009562227
13/04/2010,39.55,0.002785164
12/04/2010,39.44,-0.007577707
09/04/2010,39.74,0.007831289
08/04/2010,39.43,0.005340127
07/04/2010,39.22,-0.004578996
06/04/2010,39.4,0.004324056
05/04/2010,39.23,0.012052973
01/04/2010,38.76,0.013245227
31/03/2010,38.25,0.000784621
30/03/2010,38.22,0.021688234
29/03/2010,37.4,0.014543752
26/03/2010,36.86,0.002444657
25/03/2010,36.77,-0.010012261
24/03/2010,37.14,-0.005370582
23/03/2010,37.34,0.003218887
22/03/2010,37.22,0.011620182
19/03/2010,36.79,-0.008121322
18/03/2010,37.09,0.007849546
17/03/2010,36.8,-0.0121541
16/03/2010,37.25,-0.002948669
15/03/2010,37.36,-0.00799791
12/03/2010,37.66,-0.007670981
11/03/2010,37.95,0.006874697
10/03/2010,37.69,0.000265358
09/03/2010,37.68,0.010136123
08/03/2010,37.3,-0.005614237
05/03/2010,37.51,0.024559324
04/03/2010,36.6,-0.004089985
03/03/2010,36.75,-0.006239
02/03/2010,36.98,0.006511146
01/03/2010,36.74,0.018681862
26/02/2010,36.06,0.010033529
25/02/2010,35.7,0.012117945
24/02/2010,35.27,0.002839298
23/02/2010,35.17,-0.008775711
22/02/2010,35.48,-0.00365734
19/02/2010,35.61,0.005349865
18/02/2010,35.42,0.003110422
17/02/2010,35.31,0.011392889
16/02/2010,34.91,0.011524184
12/02/2010,34.51,-0.004625623
11/02/2010,34.67,0.002599279
10/02/2010,34.58,-0.006341907
09/02/2010,34.8,0.024728533
08/02/2010,33.95,-0.01607047
05/02/2010,34.5,-0.015816289
04/02/2010,35.05,-0.041084442
03/02/2010,36.52,0.000821805
02/02/2010,36.49,0.026379428
01/02/2010,35.54,0.003099904
29/01/2010,35.43,-0.018733946
28/01/2010,36.1,-0.011019395
27/01/2010,36.5,-0.001915972
26/01/2010,36.57,-0.00816998
25/01/2010,36.87,-0.004870139
22/01/2010,37.05,-0.018187182
21/01/2010,37.73,-0.010808066
20/01/2010,38.14,-0.001310101
19/01/2010,38.19,0.01716667
15/01/2010,37.54,0.006950041
14/01/2010,37.28,0.010245439
13/01/2010,36.9,-0.009171901
12/01/2010,37.24,-0.001341742
11/01/2010,37.29,0.02553099
08/01/2010,36.35,0.003306699
07/01/2010,36.23,0.007202247
06/01/2010,35.97,-0.003330561
05/01/2010,36.09,-0.004975135
04/01/2010,36.27,0.016400646
31/12/2009,35.68,-0.006425501
30/12/2009,35.91,-0.002780869
29/12/2009,36.01,0.010047531
28/12/2009,35.65,0.002527736
24/12/2009,35.56,-0.000281175
23/12/2009,35.57,0.011877968
22/12/2009,35.15,-0.005673774
21/12/2009,35.35,-0.003388876
18/12/2009,35.47,-0.006183269
17/12/2009,35.69,-0.009758895
16/12/2009,36.04,0.003613625
15/12/2009,35.91,-0.009699397
14/12/2009,36.26,-0.00687099
11/12/2009,36.51,0.0118475
10/12/2009,36.08,0.012831417
09/12/2009,35.62,0.015561214
08/12/2009,35.07,-0.021997503
07/12/2009,35.85,0.005313955
04/12/2009,35.66,0.008448375
03/12/2009,35.36,-0.013762329
02/12/2009,35.85,0.00559442
01/12/2009,35.65,-0.006152145
30/11/2009,35.87,-0.003617647
27/11/2009,36,-0.012971066
25/11/2009,36.47,0.007707167
24/11/2009,36.19,-0.008529423
23/11/2009,36.5,-0.009814692
20/11/2009,36.86,0.006805525
19/11/2009,36.61,-0.012756314
18/11/2009,37.08,0.005137229
17/11/2009,36.89,-0.002436714
16/11/2009,36.98,0.013064965
13/11/2009,36.5,0.025809675
12/11/2009,35.57,0.019588987
11/11/2009,34.88,0.000860462
10/11/2009,34.85,-0.015376157
09/11/2009,35.39,0.032158958
06/11/2009,34.27,0.000875785
05/11/2009,34.24,0.01352564
04/11/2009,33.78,0.004153076
03/11/2009,33.64,0.003275275
02/11/2009,33.53,-0.000596303
30/10/2009,33.55,-0.012146498
29/10/2009,33.96,0.01035972
28/10/2009,33.61,-0.017986627
27/10/2009,34.22,0.009690283
26/10/2009,33.89,-0.035650783
23/10/2009,35.12,-0.010480198
22/10/2009,35.49,0.003669729
21/10/2009,35.36,-0.005077585
20/10/2009,35.54,-0.010356986
19/10/2009,35.91,0.022245039
16/10/2009,35.12,-0.011888054
15/10/2009,35.54,0.001407856
14/10/2009,35.49,0.013046129
13/10/2009,35.03,-0.002565932
12/10/2009,35.12,0.001709889
09/10/2009,35.06,0.009169119
08/10/2009,34.74,0.010125936
07/10/2009,34.39,-0.007531901
06/10/2009,34.65,0.021292915
05/10/2009,33.92,0.017846994
02/10/2009,33.32,-0.0128226
01/10/2009,33.75,-0.021399028
30/09/2009,34.48,0.00961686
29/09/2009,34.15,-0.006421505
28/09/2009,34.37,0.011411975
25/09/2009,33.98,0.002947246
24/09/2009,33.88,-0.02304989
23/09/2009,34.67,-0.005752101
22/09/2009,34.87,0.029687861
21/09/2009,33.85,-0.009701678
18/09/2009,34.18,0.000292612
17/09/2009,34.17,-0.007580211
16/09/2009,34.43,0.027382839
15/09/2009,33.5,0.001792651
14/09/2009,33.44,0.015065063
11/09/2009,32.94,-0.010569327
10/09/2009,33.29,0.020024941
09/09/2009,32.63,0.009236519
08/09/2009,32.33,0.005583141
04/09/2009,32.15,0.013780362
03/09/2009,31.71,0.019745864
02/09/2009,31.09,-0.00289064
01/09/2009,31.18,-0.01622431
31/08/2009,31.69,-0.003150601
28/08/2009,31.79,0.00409772
27/08/2009,31.66,0.005384019
26/08/2009,31.49,-0.014815086
25/08/2009,31.96,-0.006860021
24/08/2009,32.18,0.006234434
21/08/2009,31.98,0.010372559
20/08/2009,31.65,0.025277302
19/08/2009,30.86,0.003896109
18/08/2009,30.74,0.015407615
17/08/2009,30.27,-0.027372188
14/08/2009,31.11,-0.031326719
13/08/2009,32.1,0.014749993
12/08/2009,31.63,0.026591347
11/08/2009,30.8,-0.014504686
10/08/2009,31.25,0.003847392
07/08/2009,31.13,0.009035234
06/08/2009,30.85,0.002271622
05/08/2009,30.78,-0.003567379
04/08/2009,30.89,0.007799845
03/08/2009,30.65,0.014128706
31/07/2009,30.22,0.019379156
30/07/2009,29.64,0.028749413
29/07/2009,28.8,-0.017553368
28/07/2009,29.31,-0.003405998
27/07/2009,29.41,0.001020582
24/07/2009,29.38,0.002385416
23/07/2009,29.31,0.008566097
22/07/2009,29.06,0.00172206
21/07/2009,29.01,-0.003097576
20/07/2009,29.1,0.020483271
17/07/2009,28.51,0.002458298
16/07/2009,28.44,0.029256457
15/07/2009,27.62,0.026042183
14/07/2009,26.91,0.000371678
13/07/2009,26.9,0.023318093
10/07/2009,26.28,0.020761991
09/07/2009,25.74,0.00155521
08/07/2009,25.7,0.005853675
07/07/2009,25.55,-0.018612402
06/07/2009,26.03,0.00346354
02/07/2009,25.94,-0.01833512
01/07/2009,26.42,0.016794288
30/06/2009,25.98,-0.016036999
29/06/2009,26.4,-0.005665738
26/06/2009,26.55,0
25/06/2009,26.55,0.027106069
24/06/2009,25.84,0.003489052
23/06/2009,25.75,0.000388425
22/06/2009,25.74,-0.04296422
19/06/2009,26.87,-0.000744048
18/06/2009,26.89,-0.001486437
17/06/2009,26.93,0.016851176
16/06/2009,26.48,-0.01722244
15/06/2009,26.94,-0.019482329
12/06/2009,27.47,-0.003996372
11/06/2009,27.58,0.006547859
10/06/2009,27.4,-0.00509648
09/06/2009,27.54,0.001453489
08/06/2009,27.5,-0.012646962
05/06/2009,27.85,-0.017441268
04/06/2009,28.34,0.025734086
03/06/2009,27.62,-0.031363939
02/06/2009,28.5,-0.012552466
01/06/2009,28.86,0.044278527
29/05/2009,27.61,0.025308521
28/05/2009,26.92,0.013086745
27/05/2009,26.57,-0.011599756
26/05/2009,26.88,0.034825624
22/05/2009,25.96,0.001156292
21/05/2009,25.93,-0.029637428
20/05/2009,26.71,-0.017075396
19/05/2009,27.17,0.022707099
18/05/2009,26.56,0.040727872
15/05/2009,25.5,-0.00936775
14/05/2009,25.74,0.017241806
13/05/2009,25.3,-0.029597176
12/05/2009,26.06,-0.014098157
11/05/2009,26.43,0.00683374
08/05/2009,26.25,0.049590484
07/05/2009,24.98,-0.034621869
06/05/2009,25.86,0.024267336
05/05/2009,25.24,-0.011815813
04/05/2009,25.54,0.025779734
01/05/2009,24.89,0.046462622
30/04/2009,23.76,0.051381904
29/04/2009,22.57,0.025579137
28/04/2009,22,-0.022028313
27/04/2009,22.49,-0.032804166
24/04/2009,23.24,0.027482646
23/04/2009,22.61,-0.000884173
22/04/2009,22.63,0.031876998
21/04/2009,21.92,0.02728493
20/04/2009,21.33,-0.043125949
17/04/2009,22.27,0.040784576
16/04/2009,21.38,0.021272369
15/04/2009,20.93,0.003829588
14/04/2009,20.85,-0.016647233
13/04/2009,21.2,-0.013586529
09/04/2009,21.49,0.054015519
08/04/2009,20.36,0.004923693
07/04/2009,20.26,-0.028705449
06/04/2009,20.85,-0.00907144
03/04/2009,21.04,0.024538157
02/04/2009,20.53,0.043301116
01/04/2009,19.66,0.00509945
31/03/2009,19.56,0.035383504
30/03/2009,18.88,-0.053118957
27/03/2009,19.91,-0.043249984
26/03/2009,20.79,0.041744337
25/03/2009,19.94,0.010080731
24/03/2009,19.74,-0.039240197
23/03/2009,20.53,0.053526154
20/03/2009,19.46,-0.018330452
19/03/2009,19.82,-0.023929357
18/03/2009,20.3,0.024434025
17/03/2009,19.81,0.034929077
16/03/2009,19.13,0.012625102
13/03/2009,18.89,-0.017318722
12/03/2009,19.22,0.038721358
11/03/2009,18.49,0.00433605
10/03/2009,18.41,0.054701136
09/03/2009,17.43,-0.031623188
06/03/2009,17.99,-0.037637385
05/03/2009,18.68,-0.063768685
04/03/2009,19.91,0.04205748
03/03/2009,19.09,-0.011976191
02/03/2009,19.32,-0.037088325
27/02/2009,20.05,-0.011899
26/02/2009,20.29,-0.030577485
25/02/2009,20.92,0.004791576
24/02/2009,20.82,0.016465263
23/02/2009,20.48,-0.064752121
20/02/2009,21.85,-0.037723377
19/02/2009,22.69,-0.019206177
18/02/2009,23.13,0.003030961
17/02/2009,23.06,-0.031165809
13/02/2009,23.79,0.023390392
12/02/2009,23.24,-0.022128563
11/02/2009,23.76,0.02990398
10/02/2009,23.06,-0.058939615
09/02/2009,24.46,0.010273359
06/02/2009,24.21,0.04477099
05/02/2009,23.15,0.016111823
04/02/2009,22.78,-0.063358062
03/02/2009,24.27,0.176651629
02/02/2009,20.34,-0.032884975
30/01/2009,21.02,-0.042381197
29/01/2009,21.93,-0.039343474
28/01/2009,22.81,0.053580224
27/01/2009,21.62,0.023398353
26/01/2009,21.12,0.005698021
23/01/2009,21,0.015355388
22/01/2009,20.68,-0.060510837
21/01/2009,21.97,-0.014908792
20/01/2009,22.3,-0.038703159
16/01/2009,23.18,0.018285229
15/01/2009,22.76,0.029427001
14/01/2009,22.1,-0.044255009
13/01/2009,23.1,-0.006472515
12/01/2009,23.25,-0.01494158
09/01/2009,23.6,-0.007177569
08/01/2009,23.77,0.021259304
07/01/2009,23.27,-0.054361209
06/01/2009,24.57,0.0517861
05/01/2009,23.33,
