Date,Close,DO
04/09/2013,63.41,-0.000788208
03/09/2013,63.46,-0.008941937
30/08/2013,64.03,-0.002184088
29/08/2013,64.17,-0.016996701
28/08/2013,65.27,0.004145243
27/08/2013,65,-0.008120783
26/08/2013,65.53,-0.004719503
23/08/2013,65.84,0.006705298
22/08/2013,65.4,0.015563917
21/08/2013,64.39,-0.014339927
20/08/2013,65.32,-0.004124977
19/08/2013,65.59,-0.006837374
16/08/2013,66.04,-0.011442461
15/08/2013,66.8,-0.005523639
14/08/2013,67.17,-0.006677078
13/08/2013,67.62,-0.001182383
12/08/2013,67.7,-0.007358385
09/08/2013,68.2,-0.009921295
08/08/2013,68.88,0.003927563
07/08/2013,68.61,0.018535394
06/08/2013,67.35,-0.003852998
05/08/2013,67.61,-0.005163396
02/08/2013,67.96,-0.012139089
01/08/2013,68.79,0.019820072
31/07/2013,67.44,-0.006355797
30/07/2013,67.87,0.006355797
29/07/2013,67.44,-0.00723945
26/07/2013,67.93,-0.019822832
25/07/2013,69.29,-0.031396854
24/07/2013,71.5,-0.009049836
23/07/2013,72.15,-0.000692761
22/07/2013,72.2,-0.006213344
19/07/2013,72.65,0.005659481
18/07/2013,72.24,0.016328602
17/07/2013,71.07,0.007343629
16/07/2013,70.55,-0.020205542
15/07/2013,71.99,-0.00166551
12/07/2013,72.11,0.014949632
11/07/2013,71.04,0.01460501
10/07/2013,70.01,-0.000428418
09/07/2013,70.04,0.007308193
08/07/2013,69.53,0.004035169
05/07/2013,69.25,0.019687111
03/07/2013,67.9,-0.006898097
02/07/2013,68.37,-0.005978873
01/07/2013,68.78,-0.000145381
28/06/2013,68.79,0.00218293
27/06/2013,68.64,0.015119554
26/06/2013,67.61,0.00697591
25/06/2013,67.14,0.013797459
24/06/2013,66.22,-0.010365901
21/06/2013,66.91,0.006146485
20/06/2013,66.5,-0.019507729
19/06/2013,67.81,-0.010561929
18/06/2013,68.53,0.004680424
17/06/2013,68.21,0.015513349
14/06/2013,67.16,-0.009189334
13/06/2013,67.78,0.017862934
