Date,Close,LEN
27/01/2011,20.17,-0.010357676
26/01/2011,20.38,0.030388391
25/01/2011,19.77,-0.005548564
24/01/2011,19.88,0.020839382
21/01/2011,19.47,-0.020839382
20/01/2011,19.88,0.004537442
19/01/2011,19.79,-0.034760203
18/01/2011,20.49,-0.006809365
14/01/2011,20.63,0.022549975
13/01/2011,20.17,-0.014275409
12/01/2011,20.46,0.010810916
11/01/2011,20.24,0.068498922
10/01/2011,18.9,-0.026626475
07/01/2011,19.41,0.014008011
06/01/2011,19.14,0.002092051
05/01/2011,19.1,0.025452063
04/01/2011,18.62,-0.02283083
03/01/2011,19.05,0.015873349
31/12/2010,18.75,0.007494682
30/12/2010,18.61,0.004847841
29/12/2010,18.52,0.006500565
28/12/2010,18.4,-0.009735069
27/12/2010,18.58,0.022313851
23/12/2010,18.17,-0.042559614
22/12/2010,18.96,0.023480268
21/12/2010,18.52,0.015234245
20/12/2010,18.24,0.051755082
17/12/2010,17.32,0.006952519
16/12/2010,17.2,0.007586847
15/12/2010,17.07,-0.010489607
14/12/2010,17.25,-0.026317308
13/12/2010,17.71,0.001129944
10/12/2010,17.69,0.008515521
09/12/2010,17.54,-0.000569963
08/12/2010,17.55,0.001710864
07/12/2010,17.52,0.006298332
06/12/2010,17.41,0.008653068
03/12/2010,17.26,0.022262196
02/12/2010,16.88,0.069289124
01/12/2010,15.75,0.036203049
30/11/2010,15.19,0.013254004
29/11/2010,14.99,-0.003994679
26/11/2010,15.05,-0.015166793
24/11/2010,15.28,0.027871744
23/11/2010,14.86,-0.024594128
22/11/2010,15.23,-0.022078819
19/11/2010,15.57,-0.003846159
18/11/2010,15.63,0.008352121
17/11/2010,15.5,-0.016635061
16/11/2010,15.76,-0.008214896
15/11/2010,15.89,-0.010018869
12/11/2010,16.05,-0.02400854
11/11/2010,16.44,0.0061013
10/11/2010,16.34,0.024784416
09/11/2010,15.94,-0.011849219
08/11/2010,16.13,0.017511392
05/11/2010,15.85,0.002526849
04/11/2010,15.81,0.023033648
03/11/2010,15.45,-0.011583141
02/11/2010,15.63,0.070914102
01/11/2010,14.56,0.003439976
29/10/2010,14.51,-0.005498296
28/10/2010,14.59,-0.006149661
27/10/2010,14.68,-0.01487519
26/10/2010,14.9,0
25/10/2010,14.9,0.005383593
22/10/2010,14.82,0.005412733
21/10/2010,14.74,0.024031366
20/10/2010,14.39,-0.026741395
19/10/2010,14.78,-0.024065332
18/10/2010,15.14,-0.011818916
15/10/2010,15.32,-0.043429558
14/10/2010,16,0.009419222
13/10/2010,15.85,-0.003149609
12/10/2010,15.9,-0.024232313
11/10/2010,16.29,0.010490686
08/10/2010,16.12,0.04764318
07/10/2010,15.37,-0.002599092
06/10/2010,15.41,-0.003886015
05/10/2010,15.47,0.007135937
04/10/2010,15.36,-0.019981329
01/10/2010,15.67,0.018680092
30/09/2010,15.38,0.009144414
29/09/2010,15.24,-0.023988184
28/09/2010,15.61,0.013544225
27/09/2010,15.4,0.011100343
24/09/2010,15.23,0.036100177
23/09/2010,14.69,-0.00881063
22/09/2010,14.82,-0.025975486
21/09/2010,15.21,0.004612858
20/09/2010,15.14,0.078997459
17/09/2010,13.99,-0.007122537
16/09/2010,14.09,-0.02799343
15/09/2010,14.49,-0.01710613
14/09/2010,14.74,-0.013477293
13/09/2010,14.94,0.027826702
10/09/2010,14.53,-0.001375516
09/09/2010,14.55,0.00758886
08/09/2010,14.44,0.020994473
07/09/2010,14.14,-0.021686754
03/09/2010,14.45,0.033066678
02/09/2010,13.98,0.01731645
01/09/2010,13.74,0.043889528
31/08/2010,13.15,0.00152207
30/08/2010,13.13,-0.025565302
27/08/2010,13.47,0.030145463
26/08/2010,13.07,-0.021196857
25/08/2010,13.35,0.034289073
24/08/2010,12.9,0.014051753
23/08/2010,12.72,-0.003923112
20/08/2010,12.77,-0.009353147
19/08/2010,12.89,-0.044755289
18/08/2010,13.48,0.014947961
17/08/2010,13.28,0.010598131
16/08/2010,13.14,-0.014356121
13/08/2010,13.33,-0.005983563
12/08/2010,13.41,-0.016272548
11/08/2010,13.63,-0.028211636
10/08/2010,14.02,-0.054142299
09/08/2010,14.8,0.02809366
06/08/2010,14.39,-0.008304546
05/08/2010,14.51,0.004143652
04/08/2010,14.45,-0.01169604
03/08/2010,14.62,-0.037588318
02/08/2010,15.18,0.027380675
30/07/2010,14.77,0.004070562
29/07/2010,14.71,0.013689468
28/07/2010,14.51,-0.034544579
27/07/2010,15.02,-0.026282722
26/07/2010,15.42,0.032292757
23/07/2010,14.93,0.011451792
22/07/2010,14.76,0.030962226
21/07/2010,14.31,-0.026208397
20/07/2010,14.69,0.061050172
19/07/2010,13.82,-0.016505577
16/07/2010,14.05,-0.057395634
15/07/2010,14.88,0.019681667
14/07/2010,14.59,-0.043587188
13/07/2010,15.24,0.032680467
12/07/2010,14.75,0.012278463
09/07/2010,14.57,0.027132099
08/07/2010,14.18,-0.00632691
07/07/2010,14.27,0.048825203
06/07/2010,13.59,-0.004405293
02/07/2010,13.65,-0.031725804
01/07/2010,14.09,0.01285732
30/06/2010,13.91,-0.004304167
29/06/2010,13.97,-0.028230527
28/06/2010,14.37,-0.021343323
25/06/2010,14.68,0.007521403
24/06/2010,14.57,-0.011600267
23/06/2010,14.74,0.037322922
22/06/2010,14.2,-0.025722656
21/06/2010,14.57,-0.011600267
18/06/2010,14.74,-0.037287942
17/06/2010,15.3,-0.01620781
16/06/2010,15.55,-0.013414446
15/06/2010,15.76,0.032895581
14/06/2010,15.25,-0.019481136
11/06/2010,15.55,-0.001927402
10/06/2010,15.58,0.076678668
09/06/2010,14.43,-0.02193371
08/06/2010,14.75,-0.000677736
07/06/2010,14.76,-0.046981845
04/06/2010,15.47,-0.051034696
03/06/2010,16.28,-0.016448741
02/06/2010,16.55,0.013382195
01/06/2010,16.33,-0.057702595
28/05/2010,17.3,-0.015486401
27/05/2010,17.57,0.018380759
26/05/2010,17.25,0.005231049
25/05/2010,17.16,-0.008125407
24/05/2010,17.3,-0.009778623
21/05/2010,17.47,0.001718706
20/05/2010,17.44,-0.039904142
19/05/2010,18.15,-0.000550812
18/05/2010,18.16,-0.014215658
17/05/2010,18.42,0.000543036
14/05/2010,18.41,-0.018299757
13/05/2010,18.75,-0.037167324
12/05/2010,19.46,0
11/05/2010,19.46,-0.015298616
10/05/2010,19.76,0.122030403
07/05/2010,17.49,-0.053435081
06/05/2010,18.45,-0.045558726
05/05/2010,19.31,-0.036108677
04/05/2010,20.02,-0.033884902
03/05/2010,20.71,0.038892423
30/04/2010,19.92,-0.029675768
29/04/2010,20.52,0.058707601
28/04/2010,19.35,0.021416332
27/04/2010,18.94,-0.059443727
26/04/2010,20.1,-0.021167416
23/04/2010,20.53,0.039240197
22/04/2010,19.74,0.063795805
21/04/2010,18.52,0.030147528
20/04/2010,17.97,0.041471436
19/04/2010,17.24,0.005234092
16/04/2010,17.15,-0.036638328
15/04/2010,17.79,-0.027171064
14/04/2010,18.28,0.056257803
13/04/2010,17.28,0.006386088
12/04/2010,17.17,-0.020179411
09/04/2010,17.52,0.0149514
08/04/2010,17.26,0.018123852
07/04/2010,16.95,-0.019860466
06/04/2010,17.29,-0.015495289
05/04/2010,17.56,0.024792276
01/04/2010,17.13,-0.004659298
31/03/2010,17.21,-0.047655075
30/03/2010,18.05,-0.0104713
29/03/2010,18.24,-0.003284075
26/03/2010,18.3,0.013755375
25/03/2010,18.05,0.020146177
24/03/2010,17.69,0.036262966
23/03/2010,17.06,0.045571434
22/03/2010,16.3,0.011724911
19/03/2010,16.11,-0.026341492
18/03/2010,16.54,-0.006027746
17/03/2010,16.64,-0.00599163
16/03/2010,16.74,0.039603104
15/03/2010,16.09,-0.014805946
12/03/2010,16.33,-0.018805528
11/03/2010,16.64,-0.017277761
10/03/2010,16.93,-0.021041104
09/03/2010,17.29,0.005218916
08/03/2010,17.2,0.011107977
05/03/2010,17.01,0.027415305
04/03/2010,16.55,-0.014397369
03/03/2010,16.79,0.011380776
02/03/2010,16.6,-0.00240674
01/03/2010,16.64,0.01391853
26/02/2010,16.41,0.008567984
25/02/2010,16.27,0
24/02/2010,16.27,-0.000614439
23/02/2010,16.28,-0.053226314
22/02/2010,17.17,-0.008120694
19/02/2010,17.31,0.015720848
18/02/2010,17.04,-0.01745245
17/02/2010,17.34,0
16/02/2010,17.34,0.022158341
12/02/2010,16.96,-0.001767305
11/02/2010,16.99,0.084713201
10/02/2010,15.61,0.00064082
09/02/2010,15.6,0.013552966
08/02/2010,15.39,0.045190413
05/02/2010,14.71,-0.041936261
04/02/2010,15.34,-0.058244308
03/02/2010,16.26,-0.017677998
02/02/2010,16.55,0.077226938
01/02/2010,15.32,-0.002607563
29/01/2010,15.36,-0.00195122
28/01/2010,15.39,0.018361172
27/01/2010,15.11,0.037078734
26/01/2010,14.56,-0.009569451
25/01/2010,14.7,-0.005427422
22/01/2010,14.78,-0.035231294
21/01/2010,15.31,-0.027699033
20/01/2010,15.74,-0.029423093
19/01/2010,16.21,0.015542744
15/01/2010,15.96,-0.024142305
14/01/2010,16.35,0.006134989
13/01/2010,16.25,0.007412017
12/01/2010,16.13,-0.008027212
11/01/2010,16.26,0.019249275
08/01/2010,15.95,0.031202786
07/01/2010,15.46,0.12086021
06/01/2010,13.7,0.011009286
05/01/2010,13.55,0.040668255
04/01/2010,13.01,0.018619622
31/12/2009,12.77,-0.010903535
30/12/2009,12.91,0.005436907
29/12/2009,12.84,-0.00853049
28/12/2009,12.95,-0.03116938
24/12/2009,13.36,0.00675932
23/12/2009,13.27,0
22/12/2009,13.27,0.03138413
21/12/2009,12.86,0.032401096
18/12/2009,12.45,0.010496665
17/12/2009,12.32,-0.024058899
16/12/2009,12.62,0.046218197
15/12/2009,12.05,-0.011551284
14/12/2009,12.19,0.028288076
11/12/2009,11.85,0.018739901
10/12/2009,11.63,-0.018739901
09/12/2009,11.85,0.002534856
08/12/2009,11.82,-0.014279957
07/12/2009,11.99,-0.036039936
04/12/2009,12.43,0.014586969
03/12/2009,12.25,-0.043137679
02/12/2009,12.79,-0.007012105
01/12/2009,12.88,0.016438726
30/11/2009,12.67,-0.014884724
27/11/2009,12.86,-0.021539294
25/11/2009,13.14,0.007639457
24/11/2009,13.04,-0.045717965
23/11/2009,13.65,-0.001464129
20/11/2009,13.67,-0.035923403
19/11/2009,14.17,-0.031263401
18/11/2009,14.62,0.006863445
17/11/2009,14.52,-0.008913326
16/11/2009,14.65,0.012362795
13/11/2009,14.47,-0.004825931
12/11/2009,14.54,-0.039114899
11/11/2009,15.12,0.055758833
10/11/2009,14.3,-0.021446688
09/11/2009,14.61,0.032698565
06/11/2009,14.14,0.045577508
05/11/2009,13.51,-0.002218116
04/11/2009,13.54,0.033799688
03/11/2009,13.09,0.038945732
02/11/2009,12.59,-0.000793966
30/10/2009,12.6,-0.025079684
29/10/2009,12.92,0.022701562
28/10/2009,12.63,-0.077664585
27/10/2009,13.65,0.005878048
26/10/2009,13.57,-0.040438723
23/10/2009,14.13,-0.040906917
22/10/2009,14.72,0.073272201
21/10/2009,13.68,-0.021692825
20/10/2009,13.98,-0.028905784
19/10/2009,14.39,-0.017906815
16/10/2009,14.65,-0.028929027
15/10/2009,15.08,-0.007267954
14/10/2009,15.19,0.003957789
13/10/2009,15.13,0.053626693
12/10/2009,14.34,0.000697593
09/10/2009,14.33,-0.004178279
08/10/2009,14.39,0.087832992
07/10/2009,13.18,-0.037234383
06/10/2009,13.68,0.023669744
05/10/2009,13.36,0.025010777
02/10/2009,13.03,-0.016743161
01/10/2009,13.25,-0.072759354
30/09/2009,14.25,-0.03584119
29/09/2009,14.77,0.008157761
28/09/2009,14.65,0.004103973
25/09/2009,14.59,-0.015641257
24/09/2009,14.82,-0.045507357
23/09/2009,15.51,-0.024205003
22/09/2009,15.89,-0.008147961
21/09/2009,16.02,-0.031943748
18/09/2009,16.54,-0.003621006
17/09/2009,16.6,-0.045917424
16/09/2009,17.38,0.065997199
15/09/2009,16.27,0.037574865
14/09/2009,15.67,-0.002549396
11/09/2009,15.71,-0.009502764
10/09/2009,15.86,0.016529302
09/09/2009,15.6,0.012903405
08/09/2009,15.4,0.019672766
04/09/2009,15.1,0.041235987
03/09/2009,14.49,0.030836361
02/09/2009,14.05,-0.029455145
01/09/2009,14.47,-0.045922991
31/08/2009,15.15,-0.037569185
28/08/2009,15.73,0.025105921
27/08/2009,15.34,-0.015524245
26/08/2009,15.58,0.039939842
25/08/2009,14.97,0.027083578
24/08/2009,14.57,0.003437611
21/08/2009,14.52,0.031482138
20/08/2009,14.07,0.039874801
19/08/2009,13.52,0.024711104
18/08/2009,13.19,0.027672788
17/08/2009,12.83,-0.044214519
14/08/2009,13.41,-0.025038127
13/08/2009,13.75,0.016868753
12/08/2009,13.52,0.039220713
11/08/2009,13,0.013942906
10/08/2009,12.82,-0.046484559
07/08/2009,13.43,0.074165251
06/08/2009,12.47,-0.018276234
05/08/2009,12.7,0.010288971
04/08/2009,12.57,0.029057734
03/08/2009,12.21,0.030771659
31/07/2009,11.84,0.012749854
30/07/2009,11.69,0.004286333
29/07/2009,11.64,0
28/07/2009,11.64,-0.019566766
27/07/2009,11.87,0.066168605
24/07/2009,11.11,-0.013411019
23/07/2009,11.26,0.058517607
22/07/2009,10.62,0.074252847
21/07/2009,9.86,-0.004048589
20/07/2009,9.9,0.016293639
17/07/2009,9.74,0.019699963
16/07/2009,9.55,0.042787275
15/07/2009,9.15,0.040139168
14/07/2009,8.79,0.037084203
13/07/2009,8.47,0.017868254
10/07/2009,8.32,-0.017868254
09/07/2009,8.47,0.0299603
08/07/2009,8.22,-0.037019152
07/07/2009,8.53,-0.050296315
06/07/2009,8.97,-0.020960503
02/07/2009,9.16,-0.048998086
01/07/2009,9.62,-0.007250161
30/06/2009,9.69,-0.002061856
29/06/2009,9.71,0.056129078
26/06/2009,9.18,-0.001088732
25/06/2009,9.19,0.161431382
24/06/2009,7.82,0.044451763
23/06/2009,7.48,0.006706933
22/06/2009,7.43,-0.047315001
19/06/2009,7.79,0.035274722
18/06/2009,7.52,-0.032704026
17/06/2009,7.77,0.0064558
16/06/2009,7.72,0.013037994
15/06/2009,7.62,-0.046162042
12/06/2009,7.98,-0.027195743
11/06/2009,8.2,-0.054580568
10/06/2009,8.66,-0.030701672
09/06/2009,8.93,0.006741599
08/06/2009,8.87,0.048508355
05/06/2009,8.45,-0.061946407
04/06/2009,8.99,-0.025262189
03/06/2009,9.22,-0.052810581
02/06/2009,9.72,0.01346473
01/06/2009,9.59,0.008377012
29/05/2009,9.51,0.0662926
28/05/2009,8.9,-0.05146182
27/05/2009,9.37,-0.040779304
26/05/2009,9.76,0.034396304
22/05/2009,9.43,-0.002118645
21/05/2009,9.45,-0.046520016
20/05/2009,9.9,-0.007045827
19/05/2009,9.97,-0.005002512
18/05/2009,10.02,0.128695656
15/05/2009,8.81,-0.024664927
14/05/2009,9.03,0.051118454
13/05/2009,8.58,-0.09021138
12/05/2009,9.39,-0.044775829
11/05/2009,9.82,-0.049662638
08/05/2009,10.32,0.050681486
07/05/2009,9.81,-0.067020149
06/05/2009,10.49,-0.002855785
05/05/2009,10.52,0.017258338
04/05/2009,10.34,0.088947486
01/05/2009,9.46,-0.029168735
30/04/2009,9.74,-0.033319589
29/04/2009,10.07,0.021074538
28/04/2009,9.86,-0.017094433
27/04/2009,10.03,0.006000018
24/04/2009,9.97,0.139711793
23/04/2009,8.67,0.084184298
22/04/2009,7.97,-0.006253929
21/04/2009,8.02,0.053790175
20/04/2009,7.6,-0.206158005
17/04/2009,9.34,0.059554531
16/04/2009,8.8,0.012578782
15/04/2009,8.69,0.110616601
14/04/2009,7.78,-0.055013871
13/04/2009,8.22,0.004878058
09/04/2009,8.18,0.088123353
08/04/2009,7.49,0.049257563
07/04/2009,7.13,-0.057236329
06/04/2009,7.55,-0.017071984
03/04/2009,7.68,0.046644031
02/04/2009,7.33,0.030473272
01/04/2009,7.11,-0.054733222
31/03/2009,7.51,-0.148236325
30/03/2009,8.71,-0.163781049
27/03/2009,10.26,-0.00194742
26/03/2009,10.28,0.090554967
25/03/2009,9.39,-0.004250803
24/03/2009,9.43,-0.034396304
23/03/2009,9.76,0.185194532
20/03/2009,8.11,-0.046968295
19/03/2009,8.5,-0.094240089
18/03/2009,9.34,0.091889911
17/03/2009,8.52,0.083177506
16/03/2009,7.84,-0.079650166
13/03/2009,8.49,-0.003527341
12/03/2009,8.52,0.122194159
11/03/2009,7.54,-0.005291018
10/03/2009,7.58,0.192931736
09/03/2009,6.25,0.027576768
06/03/2009,6.08,-0.004922077
05/03/2009,6.11,-0.063412683
04/03/2009,6.51,0.066691374
03/03/2009,6.09,-0.081935572
02/03/2009,6.61,-0.010534334
27/02/2009,6.68,-0.080503219
26/02/2009,7.24,-0.010989122
25/02/2009,7.32,-0.010869672
24/02/2009,7.4,0.159344324
23/02/2009,6.31,0.072281043
20/02/2009,5.87,-0.001702128
19/02/2009,5.88,-0.15996465
18/02/2009,6.9,-0.056352937
17/02/2009,7.3,-0.025694449
13/02/2009,7.49,0.027065252
12/02/2009,7.29,-0.050813069
11/02/2009,7.67,0.041256683
10/02/2009,7.36,-0.168411858
09/02/2009,8.71,-0.065542609
06/02/2009,9.3,0.104166486
05/02/2009,8.38,0.058985155
04/02/2009,7.9,-0.083735977
03/02/2009,8.59,0.093914181
02/02/2009,7.82,0.016763771
30/01/2009,7.69,-0.039520758
29/01/2009,8,-0.102105223
28/01/2009,8.86,0.13256443
27/01/2009,7.76,-0.00770222
26/01/2009,7.82,0.133896823
23/01/2009,6.84,0.043322682
22/01/2009,6.55,-0.077808858
21/01/2009,7.08,0.043296806
20/01/2009,6.78,-0.14653643
16/01/2009,7.85,0.036320464
15/01/2009,7.57,-0.042669692
14/01/2009,7.9,-0.091851963
13/01/2009,8.66,0.036453184
12/01/2009,8.35,-0.09149234
09/01/2009,9.15,-0.221612325
08/01/2009,11.42,0.077346404
07/01/2009,10.57,-0.055211813
06/01/2009,11.17,0.090843893
05/01/2009,10.2,
