Date,Close,BMY
09/01/2014,55.03,0.029693283
08/01/2014,53.42,0.016229834
07/01/2014,52.56,-0.001520913
06/01/2014,52.64,-0.003981425
03/01/2014,52.85,0.01103512
02/01/2014,52.27,-0.016695512
31/12/2013,53.15,-0.005067103
30/12/2013,53.42,0.005067103
27/12/2013,53.15,-0.008430963
26/12/2013,53.6,0.007490672
24/12/2013,53.2,-0.002440628
23/12/2013,53.33,-0.000749766
20/12/2013,53.37,-0.008767895
19/12/2013,53.84,0.023490698
18/12/2013,52.59,0.02874149
17/12/2013,51.1,0.004314578
16/12/2013,50.88,0.002952467
13/12/2013,50.73,0.003554506
12/12/2013,50.55,-0.001976285
11/12/2013,50.65,-0.011386067
10/12/2013,51.23,0.000390472
09/12/2013,51.21,0.01040347
06/12/2013,50.68,-0.002364999
05/12/2013,50.8,-0.005496677
04/12/2013,51.08,0.00235202
03/12/2013,50.96,-0.010152371
02/12/2013,51.48,0.001944391
29/11/2013,51.38,-0.005628351
27/11/2013,51.67,-0.004056017
26/11/2013,51.88,-0.018524353
25/11/2013,52.85,-0.010540282
22/11/2013,53.41,0.020046057
21/11/2013,52.35,0.010754857
20/11/2013,51.79,-0.003661949
19/11/2013,51.98,0.002311249
18/11/2013,51.86,-0.010740418
15/11/2013,52.42,-0.006085983
14/11/2013,52.74,0.016826401
13/11/2013,51.86,-0.013027004
12/11/2013,52.54,-0.000761035
11/11/2013,52.58,0.004383882
08/11/2013,52.35,0.020261185
07/11/2013,51.3,-0.014321901
06/11/2013,52.04,-0.009181396
05/11/2013,52.52,-0.009852296
04/11/2013,53.04,0.010614201
01/11/2013,52.48,-0.000761905
31/10/2013,52.52,-0.011547691
30/10/2013,53.13,-0.003569755
29/10/2013,53.32,0.024683235
28/10/2013,52.02,0.06451289
25/10/2013,48.77,-0.012227583
24/10/2013,49.37,0.008339314
23/10/2013,48.96,-0.015604735
22/10/2013,49.73,0.009292996
21/10/2013,49.27,-0.00909189
18/10/2013,49.72,0.001006138
17/10/2013,49.67,0.017670816
16/10/2013,48.8,0.029319077
15/10/2013,47.39,-0.005891033
14/10/2013,47.67,-0.000209754
11/10/2013,47.68,-0.003350087
10/10/2013,47.84,0.030347156
09/10/2013,46.41,-0.004085588
08/10/2013,46.6,-0.008972502
07/10/2013,47.02,-0.010577632
04/10/2013,47.52,0.020408872
03/10/2013,46.56,-0.007915326
02/10/2013,46.93,-0.006583862
01/10/2013,47.24,0.020531089
30/09/2013,46.28,0.001730104
27/09/2013,46.2,-0.015677332
26/09/2013,46.93,0.006842019
25/09/2013,46.61,-0.004495352
24/09/2013,46.82,0.005783458
23/09/2013,46.55,-0.004928757
20/09/2013,46.78,-0.015905329
19/09/2013,47.53,0.021478763
18/09/2013,46.52,0.024370223
17/09/2013,45.4,0.005743334
16/09/2013,45.14,0.035629473
13/09/2013,43.56,-0.002751033
12/09/2013,43.68,0.009661911
11/09/2013,43.26,0.017253867
10/09/2013,42.52,0.005187467
09/09/2013,42.3,0.009739951
06/09/2013,41.89,0.004066505
05/09/2013,41.72,-0.006450865
04/09/2013,41.99,0.006450865
03/09/2013,41.72,0.000719338
30/08/2013,41.69,-0.002395785
29/08/2013,41.79,-0.005726573
28/08/2013,42.03,0.008602204
27/08/2013,41.67,-0.017838504
26/08/2013,42.42,0.00425231
23/08/2013,42.24,0.013826204
22/08/2013,41.66,0.008194792
21/08/2013,41.32,-0.006032109
20/08/2013,41.57,-0.00909968
19/08/2013,41.95,0.006457035
16/08/2013,41.68,-0.007171917
15/08/2013,41.98,-0.022377568
14/08/2013,42.93,-0.009274354
13/08/2013,43.33,0.005090247
12/08/2013,43.11,-0.013364254
09/08/2013,43.69,-0.007070391
08/08/2013,44,0.005926619
07/08/2013,43.74,-0.009103386
06/08/2013,44.14,0.01185064
05/08/2013,43.62,-0.005030882
02/08/2013,43.84,-0.003415693
01/08/2013,43.99,0.017196343
31/07/2013,43.24,-0.002079243
30/07/2013,43.33,-0.009874922
29/07/2013,43.76,-0.010457017
26/07/2013,44.22,0.006579717
25/07/2013,43.93,-0.014912161
24/07/2013,44.59,-0.013366205
23/07/2013,45.19,0.004213334
22/07/2013,45,0.018163971
19/07/2013,44.19,0.005445895
18/07/2013,43.95,-0.012661259
17/07/2013,44.51,-0.01072636
16/07/2013,44.99,-0.003771496
15/07/2013,45.16,-0.014290669
12/07/2013,45.81,-0.00479095
11/07/2013,46.03,0.025746829
10/07/2013,44.86,0.007158867
09/07/2013,44.54,0.012880079
08/07/2013,43.97,-0.004764615
05/07/2013,44.18,0.019657776
03/07/2013,43.32,-0.015347913
02/07/2013,43.99,-0.018692133
01/07/2013,44.82,0.002904705
28/06/2013,44.69,-0.035392198
27/06/2013,46.3,-0.003664982
26/06/2013,46.47,0.028152432
25/06/2013,45.18,-0.006398257
24/06/2013,45.47,-0.00570177
21/06/2013,45.73,0.02546921
20/06/2013,44.58,-0.032442435
19/06/2013,46.05,-0.017223246
18/06/2013,46.85,0.008789852
17/06/2013,46.44,-0.007722046
14/06/2013,46.8,-0.007874894
13/06/2013,47.17,0.01280154
12/06/2013,46.57,-0.0153423
11/06/2013,47.29,-0.000422833
10/06/2013,47.31,-0.004008021
07/06/2013,47.5,0.010582109
06/06/2013,47,0.017817365
05/06/2013,46.17,-0.014193787
04/06/2013,46.83,-0.016098632
03/06/2013,47.59,0.033763891
31/05/2013,46.01,-0.021714279
30/05/2013,47.02,0.006614769
29/05/2013,46.71,-0.020553748
28/05/2013,47.68,0.005889794
24/05/2013,47.4,0.008474627
23/05/2013,47,0.012848142
22/05/2013,46.4,0.051747118
21/05/2013,44.06,0.006832183
20/05/2013,43.76,0.010567523
17/05/2013,43.3,0.012315713
16/05/2013,42.77,-0.036050282
15/05/2013,44.34,0.049230044
14/05/2013,42.21,0.03054958
13/05/2013,40.94,0.01105255
10/05/2013,40.49,0.013927109
09/05/2013,39.93,0.006280639
08/05/2013,39.68,-0.008532047
07/05/2013,40.02,0
06/05/2013,40.02,-0.004487666
03/05/2013,40.2,0.004737573
02/05/2013,40.01,0.007274584
01/05/2013,39.72,0
30/04/2013,39.72,-0.00477208
29/04/2013,39.91,-0.009228149
26/04/2013,40.28,0.001490684
25/04/2013,40.22,-0.030123497
24/04/2013,41.45,-0.020299204
23/04/2013,42.3,0.008785525
22/04/2013,41.93,0.018777634
19/04/2013,41.15,0.014688147
18/04/2013,40.55,-0.006391369
17/04/2013,40.81,-0.006107262
16/04/2013,41.06,0.007578572
15/04/2013,40.75,-0.016308016
12/04/2013,41.42,0.002901356
11/04/2013,41.3,0.002666992
10/04/2013,41.19,0.008778403
09/04/2013,40.83,0.002452184
08/04/2013,40.73,0.00295058
05/04/2013,40.61,-0.004177423
04/04/2013,40.78,-0.007086163
03/04/2013,41.07,-0.014743469
02/04/2013,41.68,0.013040513
01/04/2013,41.14,-0.001214624
28/03/2013,41.19,0.010003743
27/03/2013,40.78,0.002455194
26/03/2013,40.68,0.010378151
25/03/2013,40.26,-0.003223809
22/03/2013,40.39,0.016979184
21/03/2013,39.71,-0.004021116
20/03/2013,39.87,0.013382348
19/03/2013,39.34,0.011761833
18/03/2013,38.88,-0.002055499
15/03/2013,38.96,0.012396853
14/03/2013,38.48,-0.000259841
13/03/2013,38.49,0.007039528
12/03/2013,38.22,0.018484815
11/03/2013,37.52,0.00320342
08/03/2013,37.4,-0.003469909
07/03/2013,37.53,-0.006109728
06/03/2013,37.76,0.005044482
05/03/2013,37.57,0.016910885
04/03/2013,36.94,-0.005668796
01/03/2013,37.15,0.004856998
28/02/2013,36.97,-0.003510197
27/02/2013,37.1,0.019322958
26/02/2013,36.39,0.001374949
25/02/2013,36.34,-0.015292488
22/02/2013,36.9,0.005707313
21/02/2013,36.69,0
20/02/2013,36.69,-0.006790736
19/02/2013,36.94,0.009793332
15/02/2013,36.58,0
14/02/2013,36.58,0.012654914
13/02/2013,36.12,-0.011013327
12/02/2013,36.52,-0.011164173
11/02/2013,36.93,-0.002704166
08/02/2013,37.03,0.014690144
07/02/2013,36.49,-0.001642936
06/02/2013,36.55,0.001094991
05/02/2013,36.51,-0.00027386
04/02/2013,36.52,-0.010622461
01/02/2013,36.91,0.021082232
31/01/2013,36.14,-0.013194254
30/01/2013,36.62,0.002186988
29/01/2013,36.54,0.003564089
28/01/2013,36.41,-0.007660776
25/01/2013,36.69,0.024277054
24/01/2013,35.81,0.025740355
23/01/2013,34.9,0.001433692
22/01/2013,34.85,0.011253906
18/01/2013,34.46,0.005528895
17/01/2013,34.27,-0.001749272
16/01/2013,34.33,0.000874253
15/01/2013,34.3,0.002335086
14/01/2013,34.22,0.002633506
11/01/2013,34.13,0.001172677
10/01/2013,34.09,0.012099897
09/01/2013,33.68,0.005657303
08/01/2013,33.49,0.002690987
07/01/2013,33.4,0.001498128
04/01/2013,33.35,0.003303802
03/01/2013,33.24,0.016073128
02/01/2013,32.71,0.003675349
31/12/2012,32.59,0.021399483
28/12/2012,31.9,-0.007495351
27/12/2012,32.14,-0.006512661
26/12/2012,32.35,-0.003394541
24/12/2012,32.46,-0.003075979
21/12/2012,32.56,-0.000307078
20/12/2012,32.57,0
19/12/2012,32.57,-0.013721819
18/12/2012,33.02,0.006684923
17/12/2012,32.8,0.002136427
14/12/2012,32.73,-0.001831502
13/12/2012,32.79,-0.012727445
12/12/2012,33.21,0.004224508
11/12/2012,33.07,0.00789318
10/12/2012,32.81,0.007648806
07/12/2012,32.56,-0.004901971
06/12/2012,32.72,-0.002137079
05/12/2012,32.79,0.002748513
04/12/2012,32.7,0.000917852
03/12/2012,32.67,0.001225115
30/11/2012,32.63,-0.005805975
29/11/2012,32.82,0.002745997
28/11/2012,32.73,0.003673099
27/11/2012,32.61,-0.003673099
26/11/2012,32.73,0.003366491
23/11/2012,32.62,0.00645858
21/11/2012,32.41,0.008054566
20/11/2012,32.15,0.003739487
19/11/2012,32.03,0.010040875
16/11/2012,31.71,0.028792776
15/11/2012,30.81,-0.021513111
14/11/2012,31.48,-0.012312705
13/11/2012,31.87,-0.002194014
12/11/2012,31.94,-0.009038553
09/11/2012,32.23,0.003418807
08/11/2012,32.12,-0.015446708
07/11/2012,32.62,-0.019730493
06/11/2012,33.27,0.005424968
05/11/2012,33.09,-0.002716163
02/11/2012,33.18,-0.009000961
01/11/2012,33.48,0.006893479
31/10/2012,33.25,-0.011066361
26/10/2012,33.62,-0.003266521
25/10/2012,33.73,0.020366083
24/10/2012,33.05,-0.005732404
23/10/2012,33.24,-0.023782334
22/10/2012,34.04,0.006779687
19/10/2012,33.81,-0.01409715
18/10/2012,34.29,-0.002621233
17/10/2012,34.38,0.007298237
16/10/2012,34.13,0.005877184
15/10/2012,33.93,0.025068457
12/10/2012,33.09,0.004239861
11/10/2012,32.95,-0.009364213
10/10/2012,33.26,0.000902391
09/10/2012,33.23,-0.009881799
08/10/2012,33.56,-0.002380954
05/10/2012,33.64,-0.001485222
04/10/2012,33.69,0.003866176
03/10/2012,33.56,-0.011553972
02/10/2012,33.95,0.001178898
01/10/2012,33.91,0.004729539
28/09/2012,33.75,-0.002958582
27/09/2012,33.85,0.005628811
26/09/2012,33.66,-0.009167593
25/09/2012,33.97,0.002948115
24/09/2012,33.87,0.007706025
21/09/2012,33.61,0.015894772
20/09/2012,33.08,0.005456212
19/09/2012,32.9,0
18/09/2012,32.9,-0.005153869
17/09/2012,33.07,-0.005127443
14/09/2012,33.24,-0.014040559
13/09/2012,33.71,0.003268462
12/09/2012,33.6,0.001191185
11/09/2012,33.56,0.01259387
10/09/2012,33.14,-0.004816385
07/09/2012,33.3,-0.005988042
06/09/2012,33.5,0.012616569
05/09/2012,33.08,-0.001812142
04/09/2012,33.14,0.003930466
31/08/2012,33.01,0.004250158
30/08/2012,32.87,-0.00091227
29/08/2012,32.9,-0.001822047
28/08/2012,32.96,0.002126045
27/08/2012,32.89,0.009777041
24/08/2012,32.57,0.012979169
23/08/2012,32.15,0.010631745
22/08/2012,31.81,0.005990874
21/08/2012,31.62,-0.002526849
20/08/2012,31.7,0.004109378
17/08/2012,31.57,-0.01102547
16/08/2012,31.92,0.001253919
15/08/2012,31.88,0.004716248
14/08/2012,31.73,0.005055303
13/08/2012,31.57,-0.005055303
10/08/2012,31.73,-0.001259843
09/08/2012,31.77,-0.010333582
08/08/2012,32.1,-0.013614072
07/08/2012,32.54,-0.001535391
06/08/2012,32.59,-0.001533037
03/08/2012,32.64,0.002761161
02/08/2012,32.55,-0.089568269
01/08/2012,35.6,0
31/07/2012,35.6,-0.000842342
30/07/2012,35.63,-0.011718884
27/07/2012,36.05,0.00695897
26/07/2012,35.8,0.024029425
25/07/2012,34.95,0.006314602
24/07/2012,34.73,-0.006886684
23/07/2012,34.97,-0.012786081
20/07/2012,35.42,-0.020400316
19/07/2012,36.15,0.00166113
18/07/2012,36.09,0.00305259
17/07/2012,35.98,0.01540431
16/07/2012,35.43,0.001694916
13/07/2012,35.37,0.013090682
12/07/2012,34.91,0.009208698
11/07/2012,34.59,-0.003751267
10/07/2012,34.72,-0.008603437
09/07/2012,35.02,0.011776669
06/07/2012,34.61,-0.004612288
05/07/2012,34.77,-0.004018375
03/07/2012,34.91,-0.032133543
02/07/2012,36.05,0.00277778
29/06/2012,35.95,0.024497917
28/06/2012,35.08,-0.000285022
27/06/2012,35.09,0.016377323
26/06/2012,34.52,0.011362103
25/06/2012,34.13,-0.035404475
22/06/2012,35.36,0.016251249
21/06/2012,34.79,0.001438228
20/06/2012,34.74,-0.002587324
19/06/2012,34.83,0.007203604
18/06/2012,34.58,0.010173028
15/06/2012,34.23,-0.009305098
14/06/2012,34.55,0.009889551
13/06/2012,34.21,-0.001168566
12/06/2012,34.25,0.002045887
11/06/2012,34.18,-0.005543413
08/06/2012,34.37,0.003497526
07/06/2012,34.25,0.006150261
06/06/2012,34.04,0.004121289
05/06/2012,33.9,0.007104826
04/06/2012,33.66,0.009852296
01/06/2012,33.33,-0.000299985
31/05/2012,33.34,-0.004190368
30/05/2012,33.48,0.004190368
29/05/2012,33.34,0.007526755
25/05/2012,33.09,0.003026637
24/05/2012,32.99,0.014349201
23/05/2012,32.52,-0.009487447
22/05/2012,32.83,0.00366189
21/05/2012,32.71,-0.00030567
18/05/2012,32.72,-0.00091645
17/05/2012,32.75,-0.008210476
16/05/2012,33.02,0.001212121
15/05/2012,32.98,0.002124754
14/05/2012,32.91,-0.006058789
11/05/2012,33.11,-0.002413274
10/05/2012,33.19,0.011515279
09/05/2012,32.81,-0.012117688
08/05/2012,33.21,-0.00749966
07/05/2012,33.46,0.002693403
04/05/2012,33.37,-0.003888146
03/05/2012,33.5,0.000298552
02/05/2012,33.49,-0.000895389
01/05/2012,33.52,0.004484983
30/04/2012,33.37,0.001499475
27/04/2012,33.32,-0.013118852
26/04/2012,33.76,-0.015577097
25/04/2012,34.29,0.009375984
24/04/2012,33.97,0.000883522
23/04/2012,33.94,-0.008508193
20/04/2012,34.23,0.008802874
19/04/2012,33.93,0.010666768
18/04/2012,33.57,0.005376357
17/04/2012,33.39,0.013872358
16/04/2012,32.93,0.011913995
13/04/2012,32.54,-0.000307267
12/04/2012,32.55,-0.001228124
11/04/2012,32.59,0.003688907
10/04/2012,32.47,-0.017402363
09/04/2012,33.04,-0.019185241
05/04/2012,33.68,-0.000593648
04/04/2012,33.7,-0.005031829
03/04/2012,33.87,-0.000590319
02/04/2012,33.89,0.004139568
30/03/2012,33.75,0.005645536
29/03/2012,33.56,-0.003272352
28/03/2012,33.67,0
27/03/2012,33.67,0.00237883
26/03/2012,33.59,0.018933699
23/03/2012,32.96,0.001822047
22/03/2012,32.9,-0.006664672
21/03/2012,33.12,0.001208459
20/03/2012,33.08,-0.002113846
19/03/2012,33.15,-0.000904568
16/03/2012,33.18,-0.001505798
15/03/2012,33.23,-0.009583781
14/03/2012,33.55,0.00388234
13/03/2012,33.42,0.011132957
12/03/2012,33.05,0.004245003
09/03/2012,32.91,0.00395799
08/03/2012,32.78,0.009194058
07/03/2012,32.48,0.004628924
06/03/2012,32.33,-0.018084784
05/03/2012,32.92,0.010074883
02/03/2012,32.59,-0.001533037
01/03/2012,32.64,0.014504189
29/02/2012,32.17,-0.008666102
28/02/2012,32.45,-0.006144413
27/02/2012,32.65,0.001532567
24/02/2012,32.6,0.007698267
23/02/2012,32.35,0.003716325
22/02/2012,32.23,-0.002788538
21/02/2012,32.32,-0.024451096
17/02/2012,33.12,0.033152207
16/02/2012,32.04,0.005319994
15/02/2012,31.87,0.000627746
14/02/2012,31.85,-0.004385972
13/02/2012,31.99,0.002817344
10/02/2012,31.9,-0.002817344
09/02/2012,31.99,-0.002809429
08/02/2012,32.08,-0.002179668
07/02/2012,32.15,0.000622278
06/02/2012,32.13,-0.0040379
03/02/2012,32.26,-0.001548707
02/02/2012,32.31,-0.00370714
01/02/2012,32.43,0.005876003
31/01/2012,32.24,-0.000310126
30/01/2012,32.25,-0.001239542
27/01/2012,32.29,-0.005866931
26/01/2012,32.48,-0.006750563
25/01/2012,32.7,0.013857035
24/01/2012,32.25,-0.006798543
23/01/2012,32.47,-0.00552827
20/01/2012,32.65,-0.001835986
19/01/2012,32.71,-0.030706808
18/01/2012,33.73,0.000296516
17/01/2012,33.72,-0.002369669
13/01/2012,33.8,-0.00942292
12/01/2012,34.12,0.000586338
11/01/2012,34.1,-0.015134165
10/01/2012,34.62,0.020721594
09/01/2012,33.91,-0.009100312
06/01/2012,34.22,0.0017549
05/01/2012,34.16,-0.005255487
04/01/2012,34.34,-0.019322879
03/01/2012,35.01,-0.006548066
30/12/2011,35.24,-0.000850943
29/12/2011,35.27,0.005971865
28/12/2011,35.06,-0.004837113
27/12/2011,35.23,0.003412002
23/12/2011,35.11,0.000569801
22/12/2011,35.09,-0.005683448
21/12/2011,35.29,0.0073948
20/12/2011,35.03,0.021934501
19/12/2011,34.27,0.001460067
16/12/2011,34.22,-0.001460067
15/12/2011,34.27,0.015586259
14/12/2011,33.74,0.006243517
13/12/2011,33.53,0.010493276
12/12/2011,33.18,-0.010791472
09/12/2011,33.54,0.006881104
08/12/2011,33.31,-0.006582908
07/12/2011,33.53,0.012303231
06/12/2011,33.12,0.008794598
05/12/2011,32.83,0.001829269
02/12/2011,32.77,-0.003959195
01/12/2011,32.9,0.005486146
30/11/2011,32.72,0.037998966
29/11/2011,31.5,0.012458235
28/11/2011,31.11,0.031012768
25/11/2011,30.16,0.00033162
23/11/2011,30.15,-0.011869576
22/11/2011,30.51,0.002954212
21/11/2011,30.42,-0.012739026
18/11/2011,30.81,0.005859392
17/11/2011,30.63,-0.006832628
16/11/2011,30.84,-0.011926008
15/11/2011,31.21,-0.009566399
14/11/2011,31.51,-0.008846819
11/11/2011,31.79,0.014894904
10/11/2011,31.32,0.011237877
09/11/2011,30.97,-0.024243612
08/11/2011,31.73,0.010773235
07/11/2011,31.39,0.001594134
04/11/2011,31.34,-0.012682478
03/11/2011,31.74,0.018121621
02/11/2011,31.17,-0.004481442
01/11/2011,31.31,-0.008903079
31/10/2011,31.59,-0.01570384
28/10/2011,32.09,-0.02766003
27/10/2011,32.99,0.014656751
26/10/2011,32.51,0.012380226
25/10/2011,32.11,-0.012995232
24/10/2011,32.53,-0.000921801
21/10/2011,32.56,0.003692312
20/10/2011,32.44,0.002778208
19/10/2011,32.35,-0.00647052
18/10/2011,32.56,0.003692312
17/10/2011,32.44,0
14/10/2011,32.44,-0.00981603
13/10/2011,32.76,-0.001829827
12/10/2011,32.82,-0.004256619
11/10/2011,32.96,0.003951974
10/10/2011,32.83,0.013801783
07/10/2011,32.38,-0.002159495
06/10/2011,32.45,-0.008591645
05/10/2011,32.73,0.019747633
04/10/2011,32.09,0.01887442
03/10/2011,31.49,0.003499288
30/09/2011,31.38,0.008320048
29/09/2011,31.12,0.009038151
28/09/2011,30.84,-0.012886776
27/09/2011,31.24,0.00964948
26/09/2011,30.94,0.001617338
23/09/2011,30.89,0.008779117
22/09/2011,30.62,-0.010719609
21/09/2011,30.95,-0.017297036
20/09/2011,31.49,0.024756127
19/09/2011,30.72,0.006204102
16/09/2011,30.53,0.018846648
15/09/2011,29.96,0.011075797
14/09/2011,29.63,0.002703618
13/09/2011,29.55,0.00372945
12/09/2011,29.44,0.009556387
09/09/2011,29.16,-0.023051868
08/09/2011,29.84,-0.002343097
07/09/2011,29.91,0.022655238
06/09/2011,29.24,0.007897037
02/09/2011,29.01,-0.023169691
01/09/2011,29.69,-0.002018843
31/08/2011,29.75,0.021403909
30/08/2011,29.12,-0.005820938
29/08/2011,29.29,0.019652417
26/08/2011,28.72,0.008391658
25/08/2011,28.48,-0.014985469
24/08/2011,28.91,0.005202023
23/08/2011,28.76,0.024996901
22/08/2011,28.05,0.006079046
19/08/2011,27.88,0.00107662
18/08/2011,27.85,-0.023421937
17/08/2011,28.51,0.004217932
16/08/2011,28.39,0.007779389
15/08/2011,28.17,0.007125075
12/08/2011,27.97,0.006096487
11/08/2011,27.8,0.049401862
10/08/2011,26.46,-0.023899569
09/08/2011,27.1,0.026927581
08/08/2011,26.38,-0.039031158
05/08/2011,27.43,0.009155896
04/08/2011,27.18,-0.040026977
03/08/2011,28.29,0.008876323
02/08/2011,28.04,-0.018024874
01/08/2011,28.55,-0.003845486
29/07/2011,28.66,-0.013516061
28/07/2011,29.05,0.015262176
27/07/2011,28.61,-0.014917883
26/07/2011,29.04,-0.005836926
25/07/2011,29.21,-0.009540106
22/07/2011,29.49,-0.002370873
21/07/2011,29.56,0.022926582
20/07/2011,28.89,0.002772965
19/07/2011,28.81,0.005220127
18/07/2011,28.66,-0.010758389
15/07/2011,28.97,-0.004477362
14/07/2011,29.1,0.002408396
13/07/2011,29.03,0.00068918
12/07/2011,29.01,0.004145084
11/07/2011,28.89,-0.007929709
08/07/2011,29.12,-0.008548522
07/07/2011,29.37,0.005120339
06/07/2011,29.22,0.002055499
05/07/2011,29.16,0.000342994
01/07/2011,29.15,0.006539345
30/06/2011,28.96,0.014608955
29/06/2011,28.54,-0.002100106
28/06/2011,28.6,0.004555817
27/06/2011,28.47,-0.016028218
24/06/2011,28.93,-0.013731764
23/06/2011,29.33,0.055735468
22/06/2011,27.74,-0.008614554
21/06/2011,27.98,0.006094301
20/06/2011,27.81,0.010482655
17/06/2011,27.52,0.001818513
16/06/2011,27.47,0.001821826
15/06/2011,27.42,-0.009798663
14/06/2011,27.69,0.003255564
13/06/2011,27.6,0.005449605
10/06/2011,27.45,-0.0148258
09/06/2011,27.86,-0.00215131
08/06/2011,27.92,-0.002504026
07/06/2011,27.99,0.000714796
06/06/2011,27.97,-0.000357462
03/06/2011,27.98,-0.003923672
02/06/2011,28.09,-0.006387531
01/06/2011,28.27,-0.017184361
31/05/2011,28.76,0.010134632
27/05/2011,28.47,0.002109705
26/05/2011,28.41,0.004586355
25/05/2011,28.28,0.001061383
24/05/2011,28.25,0.00177148
23/05/2011,28.2,-0.006010271
20/05/2011,28.37,-0.008074469
19/05/2011,28.6,-0.009049836
18/05/2011,28.86,0.00730311
17/05/2011,28.65,-0.004874661
16/05/2011,28.79,-0.000694444
13/05/2011,28.81,-0.003465007
12/05/2011,28.91,0.005202023
11/05/2011,28.76,-0.001737016
10/05/2011,28.81,0.003128805
09/05/2011,28.72,0.002789402
06/05/2011,28.64,0.005251194
05/05/2011,28.49,-0.007692346
04/05/2011,28.71,-0.004171018
03/05/2011,28.83,0.013268351
02/05/2011,28.45,0.012378584
29/04/2011,28.1,-0.006738809
28/04/2011,28.29,0.000353544
27/04/2011,28.28,0.005673774
26/04/2011,28.12,0.013605652
25/04/2011,27.74,-0.002879772
21/04/2011,27.82,0.004322773
20/04/2011,27.7,0.009066245
19/04/2011,27.45,-0.004724704
18/04/2011,27.58,-0.010818714
15/04/2011,27.88,0.00973156
14/04/2011,27.61,0.010193026
13/04/2011,27.33,-0.004016803
12/04/2011,27.44,0.001458789
11/04/2011,27.4,-0.004006562
08/04/2011,27.51,0.015754127
07/04/2011,27.08,-0.004053811
06/04/2011,27.19,0.011838836
05/04/2011,26.87,0.005598074
04/04/2011,26.72,0.00977819
01/04/2011,26.46,0.00113443
31/03/2011,26.43,-0.001512288
30/03/2011,26.47,-0.013881296
29/03/2011,26.84,-0.005202539
28/03/2011,26.98,-0.011424484
25/03/2011,27.29,0.032020606
24/03/2011,26.43,0.010268202
23/03/2011,26.16,-0.004957112
22/03/2011,26.29,0.011092101
21/03/2011,26,0.010438912
18/03/2011,25.73,0.011728047
17/03/2011,25.43,0.018254475
16/03/2011,24.97,-0.023744685
15/03/2011,25.57,-0.024339621
14/03/2011,26.2,-0.007983316
11/03/2011,26.41,0.005695857
10/03/2011,26.26,-0.003421406
09/03/2011,26.35,-0.003787883
08/03/2011,26.45,0.005307063
07/03/2011,26.31,-0.004550634
04/03/2011,26.43,0.01103302
03/03/2011,26.14,0.029111312
02/03/2011,25.39,-0.0074554
01/03/2011,25.58,-0.008951218
28/02/2011,25.81,0.012475795
25/02/2011,25.49,0.003537044
24/02/2011,25.4,0.007111843
23/02/2011,25.22,-0.006324132
22/02/2011,25.38,-0.004324756
18/02/2011,25.49,-0.010924806
17/02/2011,25.77,0.005837728
16/02/2011,25.62,0.000390396
15/02/2011,25.61,0.001954271
14/02/2011,25.56,0.013391299
11/02/2011,25.22,-0.01260852
10/02/2011,25.54,-0.007023049
09/02/2011,25.72,-0.001165728
08/02/2011,25.75,-0.00310198
07/02/2011,25.83,0.005045615
04/02/2011,25.7,0.00781254
03/02/2011,25.5,0.008664883
02/02/2011,25.28,0.000395648
01/02/2011,25.27,0.003567893
31/01/2011,25.18,-0.023936791
28/01/2011,25.79,-0.021481455
27/01/2011,26.35,0.016067675
26/01/2011,25.93,-0.003849119
