Date,Close,FISV
24/01/2011,62.91,0.014893381
21/01/2011,61.98,0.001291573
20/01/2011,61.9,-0.001614205
19/01/2011,62,-0.008032172
18/01/2011,62.5,0.009323327
14/01/2011,61.92,0.018911552
13/01/2011,60.76,-0.000987005
12/01/2011,60.82,0.010578611
11/01/2011,60.18,0.016756424
10/01/2011,59.18,-0.004383753
07/01/2011,59.44,0.007260479
06/01/2011,59.01,0.001356622
05/01/2011,58.93,0.008349712
04/01/2011,58.44,-0.017975726
03/01/2011,59.5,0.015924443
31/12/2010,58.56,-0.01171391
30/12/2010,59.25,0.001520142
29/12/2010,59.16,0.001861095
28/12/2010,59.05,0.001864565
27/12/2010,58.94,0.004421024
23/12/2010,58.68,-0.005438491
22/12/2010,59,-0.00793454
21/12/2010,59.47,0.008952006
20/12/2010,58.94,-0.02513116
17/12/2010,60.44,0.001655904
16/12/2010,60.34,0.01233966
15/12/2010,59.6,-0.001341382
14/12/2010,59.68,0.008920365
13/12/2010,59.15,-0.001182732
10/12/2010,59.22,0.008649253
09/12/2010,58.71,-0.007297444
08/12/2010,59.14,0.007978991
07/12/2010,58.67,0.019969677
06/12/2010,57.51,-0.012098316
03/12/2010,58.21,0.009666915
02/12/2010,57.65,0.01379814
01/12/2010,56.86,0.027819198
30/11/2010,55.3,-0.014362904
29/11/2010,56.1,-0.005156025
26/11/2010,56.39,-0.000531868
24/11/2010,56.42,0.022404378
23/11/2010,55.17,-0.022404378
22/11/2010,56.42,0.001241465
19/11/2010,56.35,0.023340377
18/11/2010,55.05,0.013165303
17/11/2010,54.33,-0.001103753
16/11/2010,54.39,-0.020022511
15/11/2010,55.49,0.006146079
12/11/2010,55.15,-0.011179345
11/11/2010,55.77,-0.003579743
10/11/2010,55.97,0.006272984
09/11/2010,55.62,-0.001616815
08/11/2010,55.71,-0.001255718
05/11/2010,55.78,0.00071736
04/11/2010,55.74,0.019017145
03/11/2010,54.69,0.000365764
02/11/2010,54.67,0.011220572
01/11/2010,54.06,-0.008473066
29/10/2010,54.52,0.006994323
28/10/2010,54.14,-0.012846571
27/10/2010,54.84,-0.011061859
26/10/2010,55.45,0.005424968
25/10/2010,55.15,-0.009025332
22/10/2010,55.65,0.00143859
21/10/2010,55.57,0.001260467
20/10/2010,55.5,0.01141627
19/10/2010,54.87,-0.008167756
18/10/2010,55.32,-0.000361468
15/10/2010,55.34,0.014928368
14/10/2010,54.52,0.003491046
13/10/2010,54.33,0.004427235
12/10/2010,54.09,-0.003322262
11/10/2010,54.27,-0.004962789
08/10/2010,54.54,0.007915366
07/10/2010,54.11,-0.000923617
06/10/2010,54.16,-0.004972844
05/10/2010,54.43,0.014620414
04/10/2010,53.64,0.002613405
01/10/2010,53.5,-0.005963491
30/09/2010,53.82,0.005029348
29/09/2010,53.55,-0.008183047
28/09/2010,53.99,-0.003512992
27/09/2010,54.18,-0.016474837
24/09/2010,55.08,0.021470684
23/09/2010,53.91,0.002600299
22/09/2010,53.77,-0.005008822
21/09/2010,54.04,-0.004247075
20/09/2010,54.27,0.013169067
17/09/2010,53.56,0.002804526
16/09/2010,53.41,-0.007275473
15/09/2010,53.8,0.005218051
14/09/2010,53.52,0.002994014
13/09/2010,53.36,0.012445946
10/09/2010,52.7,0.008958413
09/09/2010,52.23,0.00460565
08/09/2010,51.99,0.004240561
07/09/2010,51.77,-0.023103653
03/09/2010,52.98,0.008720434
02/09/2010,52.52,0.016703854
01/09/2010,51.65,0.03226721
31/08/2010,50.01,-0.000999301
30/08/2010,50.06,-0.018407249
27/08/2010,50.99,0.016810442
26/08/2010,50.14,-0.00636185
25/08/2010,50.46,0.004369421
24/08/2010,50.24,-0.009903032
23/08/2010,50.74,-0.010196167
20/08/2010,51.26,0.00645858
19/08/2010,50.93,-0.013069532
18/08/2010,51.6,0.011499981
17/08/2010,51.01,0.018599666
16/08/2010,50.07,0.017731676
13/08/2010,49.19,-0.008905139
12/08/2010,49.63,-0.004222385
11/08/2010,49.84,-0.01907848
10/08/2010,50.8,-0.01115799
09/08/2010,51.37,0.009780986
06/08/2010,50.87,-0.00019656
05/08/2010,50.88,0.005518343
04/08/2010,50.6,-0.001185068
03/08/2010,50.66,-0.003350087
02/08/2010,50.83,0.014465723
30/07/2010,50.1,0.017720963
29/07/2010,49.22,0.00693173
28/07/2010,48.88,0.0259055
27/07/2010,47.63,0
26/07/2010,47.63,0.008645283
23/07/2010,47.22,0.014290528
22/07/2010,46.55,0.027882442
21/07/2010,45.27,-0.022929272
20/07/2010,46.32,0.013037994
19/07/2010,45.72,0.002628122
16/07/2010,45.6,-0.034062357
15/07/2010,47.18,0.00190941
14/07/2010,47.09,-0.000212337
13/07/2010,47.1,0.023414237
12/07/2010,46.01,-0.005418893
09/07/2010,46.26,0.004115678
08/07/2010,46.07,-0.00627504
07/07/2010,46.36,0.018724693
06/07/2010,45.5,0.000659558
02/07/2010,45.47,-0.007667909
01/07/2010,45.82,0.003498036
30/06/2010,45.66,-0.005895857
29/06/2010,45.93,-0.024092368
28/06/2010,47.05,-0.000212517
25/06/2010,47.06,0.005326528
24/06/2010,46.81,-0.017785775
23/06/2010,47.65,-0.003561332
22/06/2010,47.82,-0.013913629
21/06/2010,48.49,-0.008010724
18/06/2010,48.88,0.001433105
17/06/2010,48.81,0.001230012
16/06/2010,48.75,-0.003276677
15/06/2010,48.91,0.022328817
14/06/2010,47.83,0.006712842
11/06/2010,47.51,0.00739414
10/06/2010,47.16,0.030572887
09/06/2010,45.74,0.00043735
08/06/2010,45.72,0.008566774
07/06/2010,45.33,-0.01944354
04/06/2010,46.22,-0.029840236
03/06/2010,47.62,0.009706765
02/06/2010,47.16,0.013663748
01/06/2010,46.52,-0.021899461
28/05/2010,47.55,-0.010460346
27/05/2010,48.05,0.03386567
26/05/2010,46.45,-0.008147558
25/05/2010,46.83,0.003636757
24/05/2010,46.66,-0.016367673
21/05/2010,47.43,0.011450507
20/05/2010,46.89,-0.039105872
19/05/2010,48.76,-0.010810916
18/05/2010,49.29,-0.014901605
17/05/2010,50.03,0.006014453
14/05/2010,49.73,-0.004414132
13/05/2010,49.95,-0.05112311
12/05/2010,52.57,0.003429881
11/05/2010,52.39,-0.005899722
10/05/2010,52.7,0.032397743
07/05/2010,51.02,-0.013626841
06/05/2010,51.72,0.014999794
05/05/2010,50.95,-0.000588639
04/05/2010,50.98,-0.022115353
03/05/2010,52.12,0.019177343
30/04/2010,51.13,-0.067309468
29/04/2010,54.69,0.01214143
28/04/2010,54.03,0.007244389
27/04/2010,53.64,-0.009462915
26/04/2010,54.15,0.001108648
23/04/2010,54.09,0.004632641
22/04/2010,53.84,0.006148133
21/04/2010,53.51,0
20/04/2010,53.51,0.005998144
19/04/2010,53.19,0.003389834
16/04/2010,53.01,-0.008827177
15/04/2010,53.48,0.022120195
14/04/2010,52.31,0.009990477
13/04/2010,51.79,0.00038625
12/04/2010,51.77,0.000193181
09/04/2010,51.76,0.009706929
08/04/2010,51.26,0.001757298
07/04/2010,51.17,-0.005845691
06/04/2010,51.47,0.001360941
05/04/2010,51.4,0.005266763
01/04/2010,51.13,0.007262766
31/03/2010,50.76,0.000197025
30/03/2010,50.75,0.004344399
29/03/2010,50.53,0.002377651
26/03/2010,50.41,0.002383318
25/03/2010,50.29,-0.00831688
24/03/2010,50.71,-0.005702503
23/03/2010,51,-0.005280153
22/03/2010,51.27,0.01157443
19/03/2010,50.68,-0.007861676
18/03/2010,51.08,-0.00351769
17/03/2010,51.26,0.011774076
16/03/2010,50.66,-0.000592008
15/03/2010,50.69,0.005340731
12/03/2010,50.42,0.003377375
11/03/2010,50.25,-0.004962789
10/03/2010,50.5,0.00875105
09/03/2010,50.06,0.003000903
08/03/2010,49.91,0.003613011
05/03/2010,49.73,0.011731526
04/03/2010,49.15,-0.001220008
03/03/2010,49.21,0.003256669
02/03/2010,49.05,0.002858311
01/03/2010,48.91,0.014415406
26/02/2010,48.21,0.005824855
25/02/2010,47.93,0.005019881
24/02/2010,47.69,0.013510866
23/02/2010,47.05,-0.005510824
22/02/2010,47.31,-0.005900965
19/02/2010,47.59,0.011199272
18/02/2010,47.06,-0.001274156
17/02/2010,47.12,0.003614334
16/02/2010,46.95,0.012861914
12/02/2010,46.35,-0.001939865
11/02/2010,46.44,0.019789707
10/02/2010,45.53,0.00109878
09/02/2010,45.48,0.004849029
08/02/2010,45.26,-0.010330897
05/02/2010,45.73,0.00065624
04/02/2010,45.7,-0.027836515
03/02/2010,46.99,0.012635354
02/02/2010,46.4,0.013015368
01/02/2010,45.8,0.016733107
29/01/2010,45.04,-0.008401553
28/01/2010,45.42,-0.012906227
27/01/2010,46.01,0.010487315
26/01/2010,45.53,-0.012007567
25/01/2010,46.08,0.006094925
22/01/2010,45.8,-0.019460074
21/01/2010,46.7,-0.027248491
20/01/2010,47.99,-0.013864681
19/01/2010,48.66,0.014907108
15/01/2010,47.94,-0.016754968
14/01/2010,48.75,-0.002867679
13/01/2010,48.89,0.008421535
12/01/2010,48.48,-0.008830533
11/01/2010,48.91,0.005330066
08/01/2010,48.65,-0.011241815
07/01/2010,49.2,-0.004663904
06/01/2010,49.43,-0.004239433
05/01/2010,49.64,0.004239433
04/01/2010,49.43,0.019406186
31/12/2009,48.48,-0.012911338
30/12/2009,49.11,0.003059042
29/12/2009,48.96,0.002044572
28/12/2009,48.86,0.000614188
24/12/2009,48.83,0.003693069
23/12/2009,48.65,0.005978783
22/12/2009,48.36,0.002899153
21/12/2009,48.22,0.012311058
18/12/2009,47.63,0.012251949
17/12/2009,47.05,-0.008887067
16/12/2009,47.47,0.004010559
15/12/2009,47.28,-0.006535282
14/12/2009,47.59,0.011624352
11/12/2009,47.04,0.007468295
10/12/2009,46.69,0.000428449
09/12/2009,46.67,-0.001498769
08/12/2009,46.74,-0.005760016
07/12/2009,47.01,-0.001487937
04/12/2009,47.08,0.015195584
03/12/2009,46.37,-0.022813056
02/12/2009,47.44,-0.000842815
01/12/2009,47.48,0.026463345
30/11/2009,46.24,-0.001080731
27/11/2009,46.29,-0.02158434
25/11/2009,47.3,0.008066272
24/11/2009,46.92,-0.020880227
23/11/2009,47.91,0.013871597
20/11/2009,47.25,-0.010735815
19/11/2009,47.76,-0.019079799
18/11/2009,48.68,-0.001026589
17/11/2009,48.73,0.00349471
16/11/2009,48.56,0.015147089
13/11/2009,47.83,0.00125523
12/11/2009,47.77,-0.015372135
11/11/2009,48.51,0.00061862
10/11/2009,48.48,-0.003294896
09/11/2009,48.64,0.022033733
06/11/2009,47.58,-0.002518893
05/11/2009,47.7,0.029357565
04/11/2009,46.32,0.004543987
03/11/2009,46.11,0.010026239
02/11/2009,45.65,-0.004807702
30/10/2009,45.87,-0.016432802
29/10/2009,46.63,0.010563858
28/10/2009,46.14,-0.061771367
27/10/2009,49.08,0.005926246
26/10/2009,48.79,0.003696103
23/10/2009,48.61,-0.016121153
22/10/2009,49.4,0.002026343
21/10/2009,49.3,0.002437044
20/10/2009,49.18,-0.005070491
19/10/2009,49.43,0.022091305
16/10/2009,48.35,-0.015596458
15/10/2009,49.11,0.000203645
14/10/2009,49.1,0.010029764
13/10/2009,48.61,-0.00533444
12/10/2009,48.87,-0.00347258
09/10/2009,49.04,0.01148495
08/10/2009,48.48,0.005170108
07/10/2009,48.23,0.006239621
06/10/2009,47.93,0.011330377
05/10/2009,47.39,0.011673697
02/10/2009,46.84,-0.003835504
01/10/2009,47.02,-0.024785978
30/09/2009,48.2,0.004991691
29/09/2009,47.96,-0.021452968
28/09/2009,49,0.011081583
25/09/2009,48.46,0.000619259
24/09/2009,48.43,-0.012924582
23/09/2009,49.06,-0.005285639
22/09/2009,49.32,-0.006668712
21/09/2009,49.65,0.004440863
18/09/2009,49.43,0.000809553
17/09/2009,49.39,0.003854351
16/09/2009,49.2,0.010419953
15/09/2009,48.69,0.010944869
14/09/2009,48.16,0.00332779
11/09/2009,48,-0.010775073
10/09/2009,48.52,-0.001853187
09/09/2009,48.61,0.019946641
08/09/2009,47.65,-0.003561332
04/09/2009,47.82,0.019852817
03/09/2009,46.88,-0.008496228
02/09/2009,47.28,-0.005694416
01/09/2009,47.55,-0.014614039
31/08/2009,48.25,-0.019701027
28/08/2009,49.21,-0.008297123
27/08/2009,49.62,0.003229716
26/08/2009,49.46,-0.000808407
25/08/2009,49.5,0.004048589
24/08/2009,49.3,0.004268733
21/08/2009,49.09,0.02558423
20/08/2009,47.85,-0.004171018
19/08/2009,48.05,0.01256561
18/08/2009,47.45,0.006766784
17/08/2009,47.13,-0.01265039
14/08/2009,47.73,-0.007929925
13/08/2009,48.11,0.001039825
12/08/2009,48.06,0.015305886
11/08/2009,47.33,-0.01883689
10/08/2009,48.23,-0.000414594
07/08/2009,48.25,0.02263773
06/08/2009,47.17,-0.014313021
05/08/2009,47.85,-0.017607912
04/08/2009,48.7,0.015937417
03/08/2009,47.93,0.010908436
31/07/2009,47.41,-0.009237941
30/07/2009,47.85,-0.052713393
29/07/2009,50.44,0.018205964
28/07/2009,49.53,0.006075353
27/07/2009,49.23,-0.001015125
24/07/2009,49.28,-0.002432105
23/07/2009,49.4,0.026876169
22/07/2009,48.09,-0.000831428
21/07/2009,48.13,-0.002697377
20/07/2009,48.26,0.007278809
17/07/2009,47.91,0.003345184
16/07/2009,47.75,0.012432991
15/07/2009,47.16,0.007662873
14/07/2009,46.8,0.027072579
13/07/2009,45.55,0.021301005
10/07/2009,44.59,0.006976511
09/07/2009,44.28,0.001808319
08/07/2009,44.2,0.002038275
07/07/2009,44.11,-0.017305747
06/07/2009,44.88,-0.004668231
02/07/2009,45.09,-0.0275608
01/07/2009,46.35,0.0139042
30/06/2009,45.71,-0.000874699
29/06/2009,45.75,-0.005449605
26/06/2009,46,0.006324304
25/06/2009,45.71,0.015654603
24/06/2009,45,0.016807118
23/06/2009,44.25,-0.006083155
22/06/2009,44.52,-0.0281272
19/06/2009,45.79,0.006133645
18/06/2009,45.51,-0.014398154
17/06/2009,46.17,0.006955038
16/06/2009,45.85,-0.007604599
15/06/2009,46.2,-0.009907469
12/06/2009,46.66,-0.001285072
11/06/2009,46.72,0.010543401
10/06/2009,46.23,0.003466959
09/06/2009,46.07,0.003914751
08/06/2009,45.89,0.001963137
05/06/2009,45.8,0.013408268
04/06/2009,45.19,0.011349849
03/06/2009,44.68,0.001343785
02/06/2009,44.62,0.013992555
01/06/2009,44,0.037985113
29/05/2009,42.36,0.014744619
28/05/2009,41.74,0.016669066
27/05/2009,41.05,-0.021210725
26/05/2009,41.93,0.029282189
22/05/2009,40.72,0.005417398
21/05/2009,40.5,-0.020770447
20/05/2009,41.35,0.008500355
19/05/2009,41,-0.018606312
18/05/2009,41.77,0.042299424
15/05/2009,40.04,0.010797343
14/05/2009,39.61,0.007602672
13/05/2009,39.31,-0.015899389
12/05/2009,39.94,-0.004745856
11/05/2009,40.13,0
08/05/2009,40.13,0.013042573
07/05/2009,39.61,-0.008547061
06/05/2009,39.95,0.007285549
05/05/2009,39.66,0.007339018
04/05/2009,39.37,-0.005572456
01/05/2009,39.59,0.059047185
30/04/2009,37.32,0.007530966
29/04/2009,37.04,0.024321461
28/04/2009,36.15,-0.004140793
27/04/2009,36.3,-0.010141241
24/04/2009,36.67,0.020943174
23/04/2009,35.91,-0.004445687
22/04/2009,36.07,-0.014040148
21/04/2009,36.58,0.020158076
20/04/2009,35.85,-0.022615415
17/04/2009,36.67,-0.02078067
16/04/2009,37.44,0.023238009
15/04/2009,36.58,0.00548247
14/04/2009,36.38,-0.001922285
13/04/2009,36.45,-0.001370802
09/04/2009,36.5,0.006321307
08/04/2009,36.27,0.014161003
07/04/2009,35.76,-0.027580347
06/04/2009,36.76,-0.006777849
03/04/2009,37.01,0.004603935
02/04/2009,36.84,0.003262646
01/04/2009,36.72,0.007105797
31/03/2009,36.46,0.031200302
30/03/2009,35.34,-0.012094086
27/03/2009,35.77,-0.033267673
26/03/2009,36.98,0.022976941
25/03/2009,36.14,0.015335586
24/03/2009,35.59,-0.037771547
23/03/2009,36.96,0.080538862
20/03/2009,34.1,-0.014267239
19/03/2009,34.59,-0.016628824
18/03/2009,35.17,0.030309724
17/03/2009,34.12,0.036411065
16/03/2009,32.9,0.002129926
13/03/2009,32.83,-0.000913381
12/03/2009,32.86,0.030590984
11/03/2009,31.87,0.017089023
10/03/2009,31.33,0.055451305
09/03/2009,29.64,-0.035137854
06/03/2009,30.7,0.00817666
05/03/2009,30.45,-0.047460013
04/03/2009,31.93,0.019927909
03/03/2009,31.3,-0.02274261
02/03/2009,32.02,-0.01856489
27/02/2009,32.62,-0.003671975
26/02/2009,32.74,-0.029790077
25/02/2009,33.73,-0.015006902
24/02/2009,34.24,0.04205182
23/02/2009,32.83,-0.017811792
20/02/2009,33.42,0.006604647
19/02/2009,33.2,-0.011976191
18/02/2009,33.6,-0.004750603
17/02/2009,33.76,-0.043756075
13/02/2009,35.27,-0.003961522
12/02/2009,35.41,0.005380163
11/02/2009,35.22,0.012859157
10/02/2009,34.77,-0.045264227
09/02/2009,36.38,0.002201432
06/02/2009,36.3,0.031624295
05/02/2009,35.17,0.03324486
04/02/2009,34.02,0.032260862
03/02/2009,32.94,0.034592702
02/02/2009,31.82,0.002202298
30/01/2009,31.75,-0.024884643
29/01/2009,32.55,-0.024580209
28/01/2009,33.36,0.047262555
27/01/2009,31.82,-0.004077158
26/01/2009,31.95,0.013549916
23/01/2009,31.52,-0.011356589
22/01/2009,31.88,-0.022026639
21/01/2009,32.59,0.028635632
20/01/2009,31.67,-0.056474041
16/01/2009,33.51,-0.031720721
15/01/2009,34.59,0.010170072
14/01/2009,34.24,-0.040915448
13/01/2009,35.67,0.004495652
12/01/2009,35.51,-0.016201472
09/01/2009,36.09,-0.032709376
08/01/2009,37.29,0.000804829
07/01/2009,37.26,-0.036885109
06/01/2009,38.66,0.013541874
05/01/2009,38.14,
