Date,Close,FOXA
30/07/2012,23.27,-0.004715979
27/07/2012,23.38,0.034373626
26/07/2012,22.59,0.022835109
25/07/2012,22.08,0.015058464
24/07/2012,21.75,-0.003213223
23/07/2012,21.82,-0.007760824
20/07/2012,21.99,-0.018473154
19/07/2012,22.4,0.001340183
18/07/2012,22.37,0.003582628
17/07/2012,22.29,0.019937226
16/07/2012,21.85,-0.004566218
13/07/2012,21.95,0.017927393
12/07/2012,21.56,-0.006011579
11/07/2012,21.69,-0.007807158
10/07/2012,21.86,-0.002740979
