Date,Close,CCI
25/01/2011,42.93,0.010302128
24/01/2011,42.49,0.01589406
21/01/2011,41.82,-0.008571481
20/01/2011,42.18,0.014567422
19/01/2011,41.57,-0.011242793
18/01/2011,42.04,0.031656624
14/01/2011,40.73,-0.028798118
13/01/2011,41.92,-0.004047143
12/01/2011,42.09,-0.006394338
11/01/2011,42.36,-0.004945259
10/01/2011,42.57,-0.000704473
07/01/2011,42.6,0.010856845
06/01/2011,42.14,-0.017874418
05/01/2011,42.9,-0.010434877
04/01/2011,43.35,-0.001613461
03/01/2011,43.42,-0.00939835
31/12/2010,43.83,0.008707663
30/12/2010,43.45,0.01087596
29/12/2010,42.98,0.003029246
28/12/2010,42.85,-0.003261885
27/12/2010,42.99,0.011698776
23/12/2010,42.49,-0.002820213
22/12/2010,42.61,-0.006316549
21/12/2010,42.88,0.003738322
20/12/2010,42.72,0.024405903
17/12/2010,41.69,-0.006455492
16/12/2010,41.96,-0.003568459
15/12/2010,42.11,-0.006627243
14/12/2010,42.39,0.010434052
13/12/2010,41.95,-0.008072219
10/12/2010,42.29,0.002604476
09/12/2010,42.18,-0.00496631
08/12/2010,42.39,-0.01428763
07/12/2010,43,0.00583092
06/12/2010,42.75,0.011055034
03/12/2010,42.28,-0.009416265
02/12/2010,42.68,0.016537112
01/12/2010,41.98,0.010536496
30/11/2010,41.54,-0.001924003
29/11/2010,41.62,-0.013602405
26/11/2010,42.19,-0.004257339
24/11/2010,42.37,0.016899129
23/11/2010,41.66,-0.016426985
22/11/2010,42.35,-0.008230499
19/11/2010,42.7,0.008702866
18/11/2010,42.33,0.019802627
17/11/2010,41.5,-0.003127634
16/11/2010,41.63,-0.011464181
15/11/2010,42.11,-0.007334707
12/11/2010,42.42,-0.006344752
11/11/2010,42.69,0.01486753
10/11/2010,42.06,0.009075773
09/11/2010,41.68,-0.021363262
08/11/2010,42.58,-0.008651989
05/11/2010,42.95,-0.009500709
04/11/2010,43.36,0.001384722
03/11/2010,43.3,0.000230974
02/11/2010,43.29,0.000462107
01/11/2010,43.27,0.003472628
29/10/2010,43.12,0.011194147
28/10/2010,42.64,0.012032704
27/10/2010,42.13,-0.014375174
26/10/2010,42.74,0.00375059
25/10/2010,42.58,0.000469814
22/10/2010,42.56,0.007783976
21/10/2010,42.23,-0.002837552
20/10/2010,42.35,0.016186976
19/10/2010,41.67,-0.010503797
18/10/2010,42.11,-0.007334707
15/10/2010,42.42,-0.010785568
14/10/2010,42.88,0.010078604
13/10/2010,42.45,0.014713127
12/10/2010,41.83,-0.007620899
11/10/2010,42.15,-0.009210125
08/10/2010,42.54,-0.012614043
07/10/2010,43.08,-0.005324703
06/10/2010,43.31,-0.017168786
05/10/2010,44.06,0.01026586
04/10/2010,43.61,-0.011400032
01/10/2010,44.11,-0.000906413
30/09/2010,44.15,0.001586762
29/09/2010,44.08,0.005459522
28/09/2010,43.84,0.016327832
27/09/2010,43.13,-0.00624063
24/09/2010,43.4,0.019544596
23/09/2010,42.56,-0.00351824
22/09/2010,42.71,-0.007464462
21/09/2010,43.03,0.015220994
20/09/2010,42.38,0.013541007
17/09/2010,41.81,0.004074302
16/09/2010,41.64,-0.025137676
15/09/2010,42.7,0.010831281
14/09/2010,42.24,-0.00684207
13/09/2010,42.53,0.003061347
10/09/2010,42.4,0.007100622
09/09/2010,42.1,-0.010632114
08/09/2010,42.55,0.002588541
07/09/2010,42.44,0.009469768
03/09/2010,42.04,0.026758256
02/09/2010,40.93,-0.002440216
01/09/2010,41.03,-0.002191115
31/08/2010,41.12,0.015192647
30/08/2010,40.5,-0.014462809
27/08/2010,41.09,0.016192699
26/08/2010,40.43,-0.014243856
25/08/2010,41.01,0.016472407
24/08/2010,40.34,-0.010602984
23/08/2010,40.77,0.00417845
20/08/2010,40.6,-0.000246275
19/08/2010,40.61,-0.006626604
18/08/2010,40.88,0.024014027
17/08/2010,39.91,0.013368846
16/08/2010,39.38,0.015869286
13/08/2010,38.76,-0.000515863
12/08/2010,38.78,-0.004374123
11/08/2010,38.95,-0.035808163
10/08/2010,40.37,-0.003215039
09/08/2010,40.5,-0.000987167
06/08/2010,40.54,-0.01371898
05/08/2010,41.1,0.002679987
04/08/2010,40.99,0.005626926
03/08/2010,40.76,-0.002695089
02/08/2010,40.87,0.033842493
30/07/2010,39.51,0.008132192
29/07/2010,39.19,0.005116409
28/07/2010,38.99,0.000513084
27/07/2010,38.97,-0.004608303
26/07/2010,39.15,-0.010418084
23/07/2010,39.56,0.018367863
22/07/2010,38.84,0.010612239
21/07/2010,38.43,-0.00570837
20/07/2010,38.65,0.058605317
19/07/2010,36.45,-0.000548546
16/07/2010,36.47,-0.039779499
15/07/2010,37.95,-0.007874056
14/07/2010,38.25,-0.001567398
13/07/2010,38.31,0.022437262
12/07/2010,37.46,-0.01483864
09/07/2010,38.02,-0.013843763
08/07/2010,38.55,0.019646997
07/07/2010,37.8,0.024368591
06/07/2010,36.89,0.002442666
02/07/2010,36.8,-0.004338402
01/07/2010,36.96,-0.008084118
30/06/2010,37.26,-0.015974781
29/06/2010,37.86,-0.027613112
28/06/2010,38.92,0.006961482
25/06/2010,38.65,0.009880476
24/06/2010,38.27,-0.02120038
23/06/2010,39.09,0.010802574
22/06/2010,38.67,-0.007984588
21/06/2010,38.98,-0.00690275
18/06/2010,39.25,-0.001527495
17/06/2010,39.31,-0.00835977
16/06/2010,39.64,0.001009591
15/06/2010,39.6,0.011173301
14/06/2010,39.16,0.000510856
11/06/2010,39.14,0.036954504
10/06/2010,37.72,0.045283594
09/06/2010,36.05,0.013404278
08/06/2010,35.57,-0.007562002
07/06/2010,35.84,-0.007505247
04/06/2010,36.11,-0.043885699
03/06/2010,37.73,0.021973017
02/06/2010,36.91,0.026631636
01/06/2010,35.94,-0.029877514
28/05/2010,37.03,-0.014477465
27/05/2010,37.57,0.036594407
26/05/2010,36.22,-0.003032394
25/05/2010,36.33,0.017213085
24/05/2010,35.71,-0.008921163
21/05/2010,36.03,0.03415999
20/05/2010,34.82,-0.033327004
19/05/2010,36,-0.003050897
18/05/2010,36.11,-0.015389147
17/05/2010,36.67,0.004098926
14/05/2010,36.52,-0.0168345
13/05/2010,37.14,-0.016555785
12/05/2010,37.76,0.025480794
11/05/2010,36.81,-0.014295591
10/05/2010,37.34,0.042117245
07/05/2010,35.8,-0.021280339
06/05/2010,36.57,-0.018692133
05/05/2010,37.26,-0.006953759
04/05/2010,37.52,-0.023443718
03/05/2010,38.41,0.014686862
30/04/2010,37.85,-0.012862758
29/04/2010,38.34,0.021619613
28/04/2010,37.52,-0.005316334
27/04/2010,37.72,-0.012121361
26/04/2010,38.18,-0.006006024
23/04/2010,38.41,0.005220581
22/04/2010,38.21,-0.001569038
21/04/2010,38.27,-0.00313071
20/04/2010,38.39,0.023456076
19/04/2010,37.5,0.001067236
16/04/2010,37.46,-0.001600427
15/04/2010,37.52,0.005344748
14/04/2010,37.32,-0.008006448
13/04/2010,37.62,0.000797766
12/04/2010,37.59,0.000532198
09/04/2010,37.57,-0.001329964
08/04/2010,37.62,0.010689573
07/04/2010,37.22,-0.009625743
06/04/2010,37.58,-0.027557183
05/04/2010,38.63,0.006753272
01/04/2010,38.37,0.003655357
31/03/2010,38.23,-0.002090411
30/03/2010,38.31,0.016581509
29/03/2010,37.68,0.01713104
26/03/2010,37.04,0.004329011
25/03/2010,36.88,-0.039606506
24/03/2010,38.37,-0.00882206
23/03/2010,38.71,0.002327688
22/03/2010,38.62,0.005973268
19/03/2010,38.39,-0.004418461
18/03/2010,38.56,-0.013906997
17/03/2010,39.1,-0.017744445
16/03/2010,39.8,0.025446666
15/03/2010,38.8,-0.012295237
12/03/2010,39.28,-0.004065046
11/03/2010,39.44,-0.000506971
10/03/2010,39.46,0.004317467
09/03/2010,39.29,0.021091317
08/03/2010,38.47,-0.0238871
05/03/2010,39.4,0.012257559
04/03/2010,38.92,0.009292788
03/03/2010,38.56,0.006243517
02/03/2010,38.32,0.003922086
01/03/2010,38.17,0.009740764
26/02/2010,37.8,-0.001321877
25/02/2010,37.85,0
24/02/2010,37.85,0.018398066
23/02/2010,37.16,-0.029955852
22/02/2010,38.29,-0.008581512
19/02/2010,38.62,0.00337181
18/02/2010,38.49,0.002341008
17/02/2010,38.4,0.010997754
16/02/2010,37.98,0.017262412
12/02/2010,37.33,0.009420067
11/02/2010,36.98,0.027691968
10/02/2010,35.97,0.002783966
09/02/2010,35.87,0.005871679
08/02/2010,35.66,0.010713381
05/02/2010,35.28,-0.008748468
04/02/2010,35.59,-0.03316137
03/02/2010,36.79,-0.013767258
02/02/2010,37.3,0.000804613
01/02/2010,37.27,0.008893739
29/01/2010,36.94,-0.00620701
28/01/2010,37.17,-0.028641576
27/01/2010,38.25,0.021403909
26/01/2010,37.44,-0.016161433
25/01/2010,38.05,0.018568173
22/01/2010,37.35,-0.028505493
21/01/2010,38.43,-0.013697074
20/01/2010,38.96,0.003342335
19/01/2010,38.83,0.003611975
15/01/2010,38.69,0.002069858
14/01/2010,38.61,-0.001552795
13/01/2010,38.67,0.010920545
12/01/2010,38.25,-0.018648559
11/01/2010,38.97,0.000256641
08/01/2010,38.96,0.004888727
07/01/2010,38.77,-0.01662655
06/01/2010,39.42,-0.014356121
05/01/2010,39.99,0.009547811
04/01/2010,39.61,0.01449485
31/12/2009,39.04,-0.010954128
30/12/2009,39.47,-0.007068951
29/12/2009,39.75,0.001006796
28/12/2009,39.71,-0.002012579
24/12/2009,39.79,0.01366418
23/12/2009,39.25,0.004340617
22/12/2009,39.08,0.00590275
21/12/2009,38.85,0.014519311
18/12/2009,38.29,0.020581201
17/12/2009,37.51,0.022648582
16/12/2009,36.67,-0.003538863
15/12/2009,36.8,0.001631765
14/12/2009,36.74,0.020902851
11/12/2009,35.98,0
10/12/2009,35.98,0.021917146
09/12/2009,35.2,-0.00961274
08/12/2009,35.54,-0.024733788
07/12/2009,36.43,-0.012547901
04/12/2009,36.89,0.00598153
03/12/2009,36.67,-0.011927493
02/12/2009,37.11,0.002968562
01/12/2009,37,0.008413674
30/11/2009,36.69,0.006288469
27/11/2009,36.46,-0.014702143
25/11/2009,37,-0.000270234
24/11/2009,37.01,-0.017410377
23/11/2009,37.66,0.005591813
20/11/2009,37.45,0.012359104
19/11/2009,36.99,-0.009685306
18/11/2009,37.35,-0.011976191
17/11/2009,37.8,0.018422628
16/11/2009,37.11,0.013018898
13/11/2009,36.63,0.013190628
12/11/2009,36.15,-0.010730602
11/11/2009,36.54,0.044203
10/11/2009,34.96,-0.000571919
09/11/2009,34.98,0.042335909
06/11/2009,33.53,0.01957599
05/11/2009,32.88,0.028379449
04/11/2009,31.96,0.011644506
03/11/2009,31.59,0.050643733
02/11/2009,30.03,-0.006307075
30/10/2009,30.22,-0.026772738
29/10/2009,31.04,0.01591201
28/10/2009,30.55,-0.021053409
27/10/2009,31.2,-0.022501345
26/10/2009,31.91,-0.011218566
23/10/2009,32.27,-0.021156699
22/10/2009,32.96,-0.004540647
21/10/2009,33.11,-0.021808183
20/10/2009,33.84,-0.017575145
19/10/2009,34.44,0.022908491
16/10/2009,33.66,-0.021746376
15/10/2009,34.4,0.056816475
14/10/2009,32.5,0.01863408
13/10/2009,31.9,-0.001566171
12/10/2009,31.95,0.015455283
09/10/2009,31.46,0.01279608
08/10/2009,31.06,-0.009293449
07/10/2009,31.35,-0.002548584
06/10/2009,31.43,0.013130693
05/10/2009,31.02,0.017233397
02/10/2009,30.49,0.006251048
01/10/2009,30.3,-0.034385483
30/09/2009,31.36,0.002234638
29/09/2009,31.29,-0.011123585
28/09/2009,31.64,0.016892832
25/09/2009,31.11,-0.000321388
24/09/2009,31.12,-0.017203355
23/09/2009,31.66,-0.006924799
22/09/2009,31.88,0.013897886
21/09/2009,31.44,0.015707968
18/09/2009,30.95,0.017272712
17/09/2009,30.42,-0.00328192
16/09/2009,30.52,0.023873813
15/09/2009,29.8,0.018970759
14/09/2009,29.24,-0.017291497
11/09/2009,29.75,0.022778479
10/09/2009,29.08,0.012805159
09/09/2009,28.71,0.01332418
08/09/2009,28.33,0.017806738
04/09/2009,27.83,0.032502405
03/09/2009,26.94,0.030528091
02/09/2009,26.13,0.002298852
01/09/2009,26.07,-0.029852963
31/08/2009,26.86,-0.028263948
28/08/2009,27.63,-0.011157215
27/08/2009,27.94,-0.009617171
26/08/2009,28.21,-0.009174376
25/08/2009,28.47,-0.001053186
24/08/2009,28.5,-0.01462931
21/08/2009,28.92,0.014278494
20/08/2009,28.51,0.020195549
19/08/2009,27.94,0.011157215
18/08/2009,27.63,0.037990923
17/08/2009,26.6,-0.036904557
14/08/2009,27.6,-0.017241806
13/08/2009,28.08,0.036262131
12/08/2009,27.08,0.00258828
11/08/2009,27.01,-0.017615134
10/08/2009,27.49,-0.022303083
07/08/2009,28.11,-0.002487122
06/08/2009,28.18,-0.024190487
05/08/2009,28.87,-0.014101695
04/08/2009,29.28,0.011679968
03/08/2009,28.94,0.006934841
31/07/2009,28.74,-0.012104592
30/07/2009,29.09,0.07233785
29/07/2009,27.06,-0.015037877
28/07/2009,27.47,0.011349197
27/07/2009,27.16,-0.008067517
24/07/2009,27.38,-0.011619593
23/07/2009,27.7,0.025965986
22/07/2009,26.99,0.001112141
21/07/2009,26.96,0.029358526
20/07/2009,26.18,0.029459495
17/07/2009,25.42,-0.007056086
16/07/2009,25.6,0.010602887
15/07/2009,25.33,0.04316056
14/07/2009,24.26,0.003716709
13/07/2009,24.17,0.016687913
10/07/2009,23.77,-0.001261299
09/07/2009,23.8,0.021661497
08/07/2009,23.29,0.00732604
07/07/2009,23.12,-0.012465238
06/07/2009,23.41,-0.041419851
02/07/2009,24.4,0.003695344
01/07/2009,24.31,0.012000972
30/06/2009,24.02,-0.004983399
29/06/2009,24.14,-0.016841639
26/06/2009,24.55,0.024326081
25/06/2009,23.96,0.024932625
24/06/2009,23.37,0.057233928
23/06/2009,22.07,0.010476069
22/06/2009,21.84,-0.029772158
19/06/2009,22.5,0.007584243
18/06/2009,22.33,0.003589057
17/06/2009,22.25,-0.003589057
16/06/2009,22.33,-0.010690525
15/06/2009,22.57,-0.027961629
12/06/2009,23.21,0.034629803
11/06/2009,22.42,0.00851069
10/06/2009,22.23,-0.040983925
09/06/2009,23.16,0.032473235
08/06/2009,22.42,-0.028146097
05/06/2009,23.06,0.007836348
04/06/2009,22.88,-0.004796172
03/06/2009,22.99,-0.056650818
02/06/2009,24.33,-0.015093087
01/06/2009,24.7,0.01797434
29/05/2009,24.26,-0.009435967
28/05/2009,24.49,0.032789823
27/05/2009,23.7,0.015306421
26/05/2009,23.34,0.030892167
22/05/2009,22.63,-0.001324796
21/05/2009,22.66,-0.026133891
20/05/2009,23.26,0.006469723
19/05/2009,23.11,-0.013324934
18/05/2009,23.42,0.067103721
15/05/2009,21.9,-0.021681066
14/05/2009,22.38,0.018489816
13/05/2009,21.97,-0.04364005
12/05/2009,22.95,-0.019845345
11/05/2009,23.41,0.010304943
08/05/2009,23.17,-0.003016594
07/05/2009,23.24,-0.049936953
06/05/2009,24.43,0.009046114
05/05/2009,24.21,0.005799519
04/05/2009,24.07,-0.002903964
01/05/2009,24.14,-0.015618895
30/04/2009,24.52,0.03781876
29/04/2009,23.61,0.055291557
28/04/2009,22.34,-0.036911044
27/04/2009,23.18,-0.006878789
24/04/2009,23.34,0.029567371
23/04/2009,22.66,-0.002204101
22/04/2009,22.71,-0.002638524
21/04/2009,22.77,0.013262794
20/04/2009,22.47,-0.056243195
17/04/2009,23.77,-0.01957988
16/04/2009,24.24,-0.009852296
15/04/2009,24.48,0.040856036
14/04/2009,23.5,-0.057465695
13/04/2009,24.89,-0.008800057
09/04/2009,25.11,0.043547064
08/04/2009,24.04,0.022718689
07/04/2009,23.5,-0.014783796
06/04/2009,23.85,-0.006686193
03/04/2009,24.01,0.037339934
02/04/2009,23.13,0.092331482
01/04/2009,21.09,0.032774018
31/03/2009,20.41,-0.005862254
30/03/2009,20.53,-0.049416229
27/03/2009,21.57,-0.00185271
26/03/2009,21.61,0.011168101
25/03/2009,21.37,0.018418466
24/03/2009,20.98,-0.005703438
23/03/2009,21.1,0.08142597
20/03/2009,19.45,-0.030382084
19/03/2009,20.05,-0.001993025
18/03/2009,20.09,0.026224397
17/03/2009,19.57,0.015967375
16/03/2009,19.26,-0.049136245
13/03/2009,20.23,0.001979219
12/03/2009,20.19,0.039914366
11/03/2009,19.4,0.048584
10/03/2009,18.48,0.100681724
09/03/2009,16.71,-0.001793722
06/03/2009,16.74,0.013834807
05/03/2009,16.51,-0.037448655
04/03/2009,17.14,0.078876527
03/03/2009,15.84,-0.034133006
02/03/2009,16.39,-0.067812594
27/02/2009,17.54,-0.009080653
26/02/2009,17.7,-0.003384098
25/02/2009,17.76,0.055569851
24/02/2009,16.8,0.055059777
23/02/2009,15.9,-0.056843899
20/02/2009,16.83,0.051199481
19/02/2009,15.99,-0.04941536
18/02/2009,16.8,-0.04139326
17/02/2009,17.51,-0.090574411
13/02/2009,19.17,-0.011410912
12/02/2009,19.39,0.003099176
11/02/2009,19.33,0.0182725
10/02/2009,18.98,-0.062791738
09/02/2009,20.21,-0.014735041
06/02/2009,20.51,0.024180798
05/02/2009,20.02,0.003001503
04/02/2009,19.96,-0.027669749
03/02/2009,20.52,0.060776924
02/02/2009,19.31,-0.010816485
30/01/2009,19.52,-0.021789562
29/01/2009,19.95,-0.035937906
28/01/2009,20.68,0.054147818
27/01/2009,19.59,-0.006106889
26/01/2009,19.71,0.003048783
23/01/2009,19.65,-0.017654935
22/01/2009,20,0.066139803
21/01/2009,18.72,0.095203348
20/01/2009,17.02,-0.094134401
16/01/2009,18.7,0.032611586
15/01/2009,18.1,-0.008253142
14/01/2009,18.25,-0.049702989
13/01/2009,19.18,0.003133162
12/01/2009,19.12,-0.048491255
09/01/2009,20.07,0.003493889
08/01/2009,20,0.008536331
07/01/2009,19.83,0.00708505
06/01/2009,19.69,0.005091661
05/01/2009,19.59,
