Date,Close,GMCR
21/11/2013,70.57,0.132216441
20/11/2013,61.83,0.006490368
19/11/2013,61.43,-0.031723263
18/11/2013,63.41,0.006169441
15/11/2013,63.02,0.038662316
14/11/2013,60.63,-0.000659522
13/11/2013,60.67,0.014109289
12/11/2013,59.82,-0.00233762
11/11/2013,59.96,0.004178163
08/11/2013,59.71,0.025957857
07/11/2013,58.18,-0.029635561
06/11/2013,59.93,-0.041829329
05/11/2013,62.49,-0.030728014
04/11/2013,64.44,0.027692141
01/11/2013,62.68,-0.002071879
31/10/2013,62.81,-0.003972358
30/10/2013,63.06,-0.012606533
29/10/2013,63.86,0.022006746
28/10/2013,62.47,0.011106754
25/10/2013,61.78,-0.018761073
24/10/2013,62.95,0.00573524
