Date,Close,FCX
21/05/2013,31.98,-0.027753863
20/05/2013,32.88,0.0061013
17/05/2013,32.68,0.019778148
16/05/2013,32.04,0.008777486
15/05/2013,31.76,0.006000334
14/05/2013,31.57,-0.012277818
13/05/2013,31.96,-0.018292248
10/05/2013,32.55,-0.002148229
09/05/2013,32.62,0.007075864
08/05/2013,32.39,0.026276144
07/05/2013,31.55,0.003810738
06/05/2013,31.43,0.009590866
03/05/2013,31.13,0.025705011
02/05/2013,30.34,-0.000658979
01/05/2013,30.36,-0.002303011
30/04/2013,30.43,0.017570484
29/04/2013,29.9,0.016183765
26/04/2013,29.42,-0.014845077
25/04/2013,29.86,0.002682765
24/04/2013,29.78,0.043231432
23/04/2013,28.52,-0.001401542
22/04/2013,28.56,0.011267725
19/04/2013,28.24,0.006750781
18/04/2013,28.05,0.001784122
17/04/2013,28,-0.043675064
16/04/2013,29.25,-0.000683527
15/04/2013,29.27,-0.086669672
12/04/2013,31.92,-0.026890818
11/04/2013,32.79,-0.027077467
10/04/2013,33.69,-0.002075612
09/04/2013,33.76,0.040501153
08/04/2013,32.42,0.009919486
05/04/2013,32.1,0.012539349
04/04/2013,31.7,0.004743092
03/04/2013,31.55,-0.011659184
02/04/2013,31.92,-0.014308176
01/04/2013,32.38,-0.021992334
28/03/2013,33.1,-0.007824295
27/03/2013,33.36,0.016929062
26/03/2013,32.8,0.006423023
25/03/2013,32.59,-0.012502069
22/03/2013,33,0.000303076
21/03/2013,32.99,-0.007549485
20/03/2013,33.24,0.007852653
19/03/2013,32.98,-0.016539243
18/03/2013,33.53,-0.008020242
15/03/2013,33.8,0.019116472
14/03/2013,33.16,0.00241546
13/03/2013,33.08,-0.010823918
12/03/2013,33.44,0.004195391
11/03/2013,33.3,0.000600781
08/03/2013,33.28,0.006027746
07/03/2013,33.08,0.007281586
06/03/2013,32.84,0.040390703
05/03/2013,31.54,0.004448689
04/03/2013,31.4,-0.002862142
01/03/2013,31.49,-0.013562737
28/02/2013,31.92,-0.010905233
27/02/2013,32.27,0.010591999
26/02/2013,31.93,0.013241051
25/02/2013,31.51,-0.029395487
22/02/2013,32.45,0.003395589
21/02/2013,32.34,0.003717476
20/02/2013,32.22,-0.061391115
19/02/2013,34.26,-0.022511773
15/02/2013,35.04,-0.013887144
14/02/2013,35.53,-0.003091193
13/02/2013,35.64,-0.000841397
12/02/2013,35.67,0.009577538
11/02/2013,35.33,-0.008736141
08/02/2013,35.64,-0.001401935
07/02/2013,35.69,-0.011145281
06/02/2013,36.09,0.01086513
05/02/2013,35.7,0.010135222
04/02/2013,35.34,-0.010975205
01/02/2013,35.73,0.013525143
31/01/2013,35.25,0.002556456
30/01/2013,35.16,0.004275338
29/01/2013,35.01,0.012647481
28/01/2013,34.57,-0.008640607
25/01/2013,34.87,0.006329135
24/01/2013,34.65,-0.010621601
23/01/2013,35.02,-0.004842624
22/01/2013,35.19,0.045046116
18/01/2013,33.64,-0.012994867
17/01/2013,34.08,-0.004975863
16/01/2013,34.25,-0.010456093
15/01/2013,34.61,-0.003173232
14/01/2013,34.72,-0.008032172
11/01/2013,35,-0.016997576
10/01/2013,35.6,0.010731535
09/01/2013,35.22,0.007123552
08/01/2013,34.97,-0.011090687
07/01/2013,35.36,-0.003669729
04/01/2013,35.49,0.018197829
03/01/2013,34.85,-0.009140309
02/01/2013,35.17,0.027967802
31/12/2012,34.2,0.031484632
28/12/2012,33.14,-0.016163177
27/12/2012,33.68,-0.007100622
26/12/2012,33.92,0.012459372
24/12/2012,33.5,-0.002385213
21/12/2012,33.58,-0.011841465
20/12/2012,33.98,0.000883262
19/12/2012,33.95,-0.00117751
18/12/2012,33.99,0.010350529
17/12/2012,33.64,-0.004153076
14/12/2012,33.78,0.039244396
13/12/2012,32.48,-0.001230769
12/12/2012,32.52,0.016431931
11/12/2012,31.99,-0.001561768
10/12/2012,32.04,0.010668441
07/12/2012,31.7,0.028477368
06/12/2012,30.81,-0.042884132
05/12/2012,32.16,-0.174204122
04/12/2012,38.28,-0.003129893
03/12/2012,38.4,-0.015760564
30/11/2012,39.01,-0.006388165
29/11/2012,39.26,0.017990719
28/11/2012,38.56,0.001817002
27/11/2012,38.49,-0.009052176
26/11/2012,38.84,-0.001029336
23/11/2012,38.88,0.01581368
21/11/2012,38.27,0.000261335
20/11/2012,38.26,-0.000522603
19/11/2012,38.28,0.039701497
16/11/2012,36.79,-0.013230921
15/11/2012,37.28,-0.003481059
14/11/2012,37.41,-0.025337856
13/11/2012,38.37,-0.007012105
12/11/2012,38.64,0.007533482
09/11/2012,38.35,-0.008309578
08/11/2012,38.67,-0.015905928
07/11/2012,39.29,-0.026621361
06/11/2012,40.35,0.022303894
05/11/2012,39.46,0.005081312
02/11/2012,39.26,-0.031095785
01/11/2012,40.5,0.040821995
31/10/2012,38.88,-0.004874929
26/10/2012,39.07,-0.003066703
25/10/2012,39.19,0.010259131
24/10/2012,38.79,-0.004886213
23/10/2012,38.98,-0.04022664
22/10/2012,40.58,-0.014677367
19/10/2012,41.18,-0.029902958
18/10/2012,42.43,0.002832194
17/10/2012,42.31,0.02005319
16/10/2012,41.47,0.028866975
15/10/2012,40.29,0.003729956
12/10/2012,40.14,-0.015082496
11/10/2012,40.75,0.013091455
10/10/2012,40.22,-0.011126336
09/10/2012,40.67,-0.00196512
08/10/2012,40.75,0.005906982
05/10/2012,40.51,0.001482214
04/10/2012,40.45,0.026047052
03/10/2012,39.41,-0.006827691
02/10/2012,39.68,-0.004275123
01/10/2012,39.85,0.006798465
28/09/2012,39.58,-0.01330174
27/09/2012,40.11,0.020910196
26/09/2012,39.28,-0.000763456
25/09/2012,39.31,-0.024376128
24/09/2012,40.28,-0.009143768
21/09/2012,40.65,-0.006864455
20/09/2012,40.93,-0.014793528
19/09/2012,41.54,0.001445435
18/09/2012,41.48,0.001688986
17/09/2012,41.41,-0.029270382
14/09/2012,42.64,0.020135703
13/09/2012,41.79,0.041280742
12/09/2012,40.1,0.004248413
11/09/2012,39.93,0.005524876
10/09/2012,39.71,0.007076097
07/09/2012,39.43,0.081607885
06/09/2012,36.34,0.030453534
05/09/2012,35.25,-0.010441749
04/09/2012,35.62,-0.013662557
31/08/2012,36.11,0.040118374
30/08/2012,34.69,-0.025332221
29/08/2012,35.58,-0.002526317
28/08/2012,35.67,0.000560853
27/08/2012,35.65,-0.013374398
24/08/2012,36.13,-0.01755875
23/08/2012,36.77,-0.006235617
22/08/2012,37,0.013879662
21/08/2012,36.49,0.031457013
20/08/2012,35.36,0.000565771
17/08/2012,35.34,0.000849257
16/08/2012,35.31,0.01569891
15/08/2012,34.76,-0.007166435
14/08/2012,35.01,-0.013335422
13/08/2012,35.48,-0.023124028
10/08/2012,36.31,0.008574247
09/08/2012,36,0.010611661
08/08/2012,35.62,0.009874534
07/08/2012,35.27,0.026721889
06/08/2012,34.34,0.024765417
03/08/2012,33.5,0.024476218
02/08/2012,32.69,-0.024177666
01/08/2012,33.49,-0.005360346
31/07/2012,33.67,-0.009459131
30/07/2012,33.99,0.015416848
27/07/2012,33.47,0.035272735
26/07/2012,32.31,0.027613929
25/07/2012,31.43,-0.007922716
24/07/2012,31.68,-0.02924003
23/07/2012,32.62,-0.034647237
20/07/2012,33.77,-0.019064956
19/07/2012,34.42,0.041524352
18/07/2012,33.02,0.003640781
17/07/2012,32.9,0.003959195
16/07/2012,32.77,-0.01393962
13/07/2012,33.23,0.02652999
12/07/2012,32.36,0
11/07/2012,32.36,-0.02230803
10/07/2012,33.09,-0.042597389
09/07/2012,34.53,-0.013805224
06/07/2012,35.01,-0.013053534
05/07/2012,35.47,0.007357136
03/07/2012,35.21,0.038505263
02/07/2012,33.88,-0.005592362
29/06/2012,34.07,0.054589159
28/06/2012,32.26,0.003726712
27/06/2012,32.14,0.016627834
26/06/2012,31.61,0.000316406
25/06/2012,31.6,-0.02191011
22/06/2012,32.3,-0.021137255
21/06/2012,32.99,-0.067961725
20/06/2012,35.31,-0.003957043
19/06/2012,35.45,0.03414476
18/06/2012,34.26,-0.002332363
15/06/2012,34.34,0.012895841
14/06/2012,33.9,0.016357242
13/06/2012,33.35,-0.006277109
12/06/2012,33.56,0.018343621
11/06/2012,32.95,-0.026356722
08/06/2012,33.83,0.006821916
07/06/2012,33.6,-0.001784122
06/06/2012,33.66,0.032304696
05/06/2012,32.59,0.008009901
04/06/2012,32.33,0.008074578
01/06/2012,32.07,0.000935892
31/05/2012,32.04,-0.011481895
30/05/2012,32.41,-0.024986065
29/05/2012,33.23,0.024986065
25/05/2012,32.41,-0.004924602
24/05/2012,32.57,-0.004900469
23/05/2012,32.73,0.018501915
22/05/2012,32.13,-0.013294368
21/05/2012,32.56,0.023303835
18/05/2012,31.81,-0.011253635
17/05/2012,32.17,-0.012357278
16/05/2012,32.57,-0.002453236
15/05/2012,32.65,-0.049300498
14/05/2012,34.3,-0.012746407
11/05/2012,34.74,-0.016274449
10/05/2012,35.31,-0.0062112
09/05/2012,35.53,-0.002529868
08/05/2012,35.62,-0.021661497
07/05/2012,36.4,0
04/05/2012,36.4,-0.012829438
03/05/2012,36.87,-0.033340867
02/05/2012,38.12,-0.008879661
01/05/2012,38.46,0.004168844
30/04/2012,38.3,0.004448522
27/04/2012,38.13,0.010015898
26/04/2012,37.75,0.0114561
25/04/2012,37.32,0.00888177
24/04/2012,36.99,-0.004585308
23/04/2012,37.16,-0.010972946
20/04/2012,37.57,-0.012169462
19/04/2012,38.03,-0.006813444
18/04/2012,38.29,0.013938424
17/04/2012,37.76,0.022496932
16/04/2012,36.92,-0.000541565
13/04/2012,36.94,-0.02539225
12/04/2012,37.89,0.057298147
11/04/2012,35.78,-0.023478499
10/04/2012,36.63,-0.023739987
09/04/2012,37.51,-0.007701539
05/04/2012,37.8,-0.006066219
04/04/2012,38.03,-0.014358686
03/04/2012,38.58,-0.013644181
02/04/2012,39.11,0.027739951
30/03/2012,38.04,0.011368265
29/03/2012,37.61,0.006669359
28/03/2012,37.36,-0.036530142
27/03/2012,38.75,-0.003349224
26/03/2012,38.88,0.010341354
23/03/2012,38.48,0.003905746
22/03/2012,38.33,-0.037634033
21/03/2012,39.8,0.01646649
20/03/2012,39.15,0.00025546
19/03/2012,39.14,0.014929492
16/03/2012,38.56,0.005460942
15/03/2012,38.35,0.006015449
14/03/2012,38.12,-0.025127601
13/03/2012,39.09,0.021461716
12/03/2012,38.26,-0.013499686
09/03/2012,38.78,-0.018396022
08/03/2012,39.5,0.012995469
07/03/2012,38.99,-0.011475327
06/03/2012,39.44,-0.025286114
05/03/2012,40.45,-0.038317006
02/03/2012,42.03,-0.02072125
01/03/2012,42.91,0.008190054
29/02/2012,42.56,-0.025517506
28/02/2012,43.66,0.008048796
27/02/2012,43.31,-0.013758529
24/02/2012,43.91,0.002964992
23/02/2012,43.78,-0.007736102
22/02/2012,44.12,0.003405611
21/02/2012,43.97,0.021377667
17/02/2012,43.04,-0.018416727
16/02/2012,43.84,0.03339828
15/02/2012,42.4,-0.013121088
14/02/2012,42.96,-0.038808796
13/02/2012,44.66,-0.00625002
10/02/2012,44.94,-0.032402134
09/02/2012,46.42,-0.002366865
08/02/2012,46.53,0.016905474
07/02/2012,45.75,-0.021194565
06/02/2012,46.73,0.005364244
03/02/2012,46.48,0.021090031
02/02/2012,45.51,-0.01418154
01/02/2012,46.16,-0.001082603
31/01/2012,46.21,0.002383275
30/01/2012,46.1,-0.000650548
27/01/2012,46.13,-0.007988815
26/01/2012,46.5,0.009073296
25/01/2012,46.08,0.046871433
24/01/2012,43.97,0.002048948
23/01/2012,43.88,0.017935638
20/01/2012,43.1,-0.029040568
19/01/2012,44.37,-0.002251239
18/01/2012,44.47,0.031988105
17/01/2012,43.07,0.025157081
13/01/2012,42,-0.010657294
12/01/2012,42.45,0.019025544
11/01/2012,41.65,0.025533302
10/01/2012,40.6,0.039181305
09/01/2012,39.04,0.004364017
06/01/2012,38.87,-0.011001774
05/01/2012,39.3,-0.013395878
04/01/2012,39.83,0.008319725
03/01/2012,39.5,0.071074603
30/12/2011,36.79,0.006818518
29/12/2011,36.54,0.006314366
28/12/2011,36.31,-0.04180196
27/12/2011,37.86,-0.012076807
23/12/2011,38.32,-0.002085506
22/12/2011,38.4,0.017071984
21/12/2011,37.75,0.004513482
20/12/2011,37.58,0.050201484
19/12/2011,35.74,-0.034377096
16/12/2011,36.99,0.003249394
15/12/2011,36.87,-0.015341439
14/12/2011,37.44,-0.00904021
13/12/2011,37.78,-0.019916801
12/12/2011,38.54,-0.030409907
09/12/2011,39.73,0.035612832
08/12/2011,38.34,-0.052830974
07/12/2011,40.42,-0.002964429
06/12/2011,40.54,0.007676155
05/12/2011,40.23,0.023388467
02/12/2011,39.3,0.000509035
01/12/2011,39.28,-0.008113635
30/11/2011,39.6,0.082064953
29/11/2011,36.48,0.014913284
28/11/2011,35.94,0.060798538
25/11/2011,33.82,-0.016422656
23/11/2011,34.38,-0.035993603
22/11/2011,35.64,-0.013931683
21/11/2011,36.14,-0.02189469
18/11/2011,36.94,0.002982244
17/11/2011,36.83,-0.037046208
16/11/2011,38.22,-0.035217622
15/11/2011,39.59,-0.002522706
14/11/2011,39.69,-0.004274048
11/11/2011,39.86,0.016696568
10/11/2011,39.2,0.0102565
09/11/2011,38.8,-0.076626888
08/11/2011,41.89,0.015153627
07/11/2011,41.26,0.023045884
04/11/2011,40.32,0.005221944
03/11/2011,40.11,0.008261406
02/11/2011,39.78,0.025975486
01/11/2011,38.76,-0.037969633
31/10/2011,40.26,-0.061179682
28/10/2011,42.8,0.001168907
27/10/2011,42.75,0.084144677
26/10/2011,39.3,0.028127257
25/10/2011,38.21,-0.03320341
24/10/2011,39.5,0.076799029
21/10/2011,36.58,0.050171654
20/10/2011,34.79,0.011854989
19/10/2011,34.38,-0.028671689
18/10/2011,35.38,0.007660699
17/10/2011,35.11,-0.046196305
14/10/2011,36.77,0.042500494
13/10/2011,35.24,-0.018276904
12/10/2011,35.89,0.012335452
11/10/2011,35.45,-0.016228672
10/10/2011,36.03,0.057697326
07/10/2011,34.01,-0.025259
06/10/2011,34.88,0.013275808
05/10/2011,34.42,0.068847618
04/10/2011,32.13,0.072935541
03/10/2011,29.87,-0.019231362
30/09/2011,30.45,-0.028809243
29/09/2011,31.34,-0.030171993
28/09/2011,32.3,-0.075124704
27/09/2011,34.82,0.0306191
26/09/2011,33.77,0.042340766
23/09/2011,32.37,0.007130708
22/09/2011,32.14,-0.101963339
21/09/2011,35.59,-0.0798914
20/09/2011,38.55,-0.042408284
19/09/2011,40.22,-0.033495369
16/09/2011,41.59,-0.022585056
15/09/2011,42.54,0.019703902
14/09/2011,41.71,-0.00692871
13/09/2011,42,0.016565017
12/09/2011,41.31,-0.016326893
09/09/2011,41.99,-0.052875752
08/09/2011,44.27,-0.020125903
07/09/2011,45.17,0.018094987
06/09/2011,44.36,-0.012990104
02/09/2011,44.94,-0.033263461
01/09/2011,46.46,-0.013893565
31/08/2011,47.11,0.010670182
30/08/2011,46.61,0.017312702
29/08/2011,45.81,0.028339289
26/08/2011,44.53,0.023402181
25/08/2011,43.5,0.000689893
24/08/2011,43.47,0.013432346
23/08/2011,42.89,0.030538531
22/08/2011,41.6,-0.008139858
19/08/2011,41.94,-0.02146562
18/08/2011,42.85,-0.084109465
17/08/2011,46.61,0.012956346
16/08/2011,46.01,-0.014457043
15/08/2011,46.68,0.027803702
12/08/2011,45.4,-0.009208572
11/08/2011,45.82,0.050810974
10/08/2011,43.55,-0.033863281
09/08/2011,45.05,0.072725849
08/08/2011,41.89,-0.093376847
05/08/2011,45.99,-0.017459221
04/08/2011,46.8,-0.079056028
03/08/2011,50.65,-0.015476849
02/08/2011,51.44,-0.033078248
01/08/2011,53.17,0.003957416
29/07/2011,52.96,-0.020187601
28/07/2011,54.04,-0.007558336
27/07/2011,54.45,-0.029496393
26/07/2011,56.08,0.011117203
25/07/2011,55.46,-0.003779362
22/07/2011,55.67,0.005945428
21/07/2011,55.34,-0.010426124
20/07/2011,55.92,-0.006772437
19/07/2011,56.3,0.022452672
18/07/2011,55.05,-0.005254111
15/07/2011,55.34,0.019892982
14/07/2011,54.25,-0.01172819
13/07/2011,54.89,0.014866751
12/07/2011,54.08,0.014528101
11/07/2011,53.3,-0.033576296
08/07/2011,55.12,-0.006690198
07/07/2011,55.49,0.036147409
06/07/2011,53.52,-0.001866717
05/07/2011,53.62,0.002240479
01/07/2011,53.5,0.011278315
30/06/2011,52.9,0.024494145
29/06/2011,51.62,0.023124683
28/06/2011,50.44,0.035310841
27/06/2011,48.69,0.005354214
24/06/2011,48.43,-0.010475602
23/06/2011,48.94,0.001635992
22/06/2011,48.86,-0.007747235
21/06/2011,49.24,0.037873124
20/06/2011,47.41,-0.010908436
17/06/2011,47.93,0.001670495
16/06/2011,47.85,-0.014111046
15/06/2011,48.53,-0.027437957
14/06/2011,49.88,0.031567635
13/06/2011,48.33,-0.012338219
10/06/2011,48.93,-0.018627791
09/06/2011,49.85,0.020878431
08/06/2011,48.82,-0.019071383
07/06/2011,49.76,-0.000602712
06/06/2011,49.79,-0.002807864
03/06/2011,49.93,0.003008728
02/06/2011,49.78,0.008067813
01/06/2011,49.38,-0.044751082
31/05/2011,51.64,-0.001741318
27/05/2011,51.73,0.026245141
26/05/2011,50.39,0.008169817
25/05/2011,49.98,0.02348286
24/05/2011,48.82,0.029095984
23/05/2011,47.42,-0.020042425
20/05/2011,48.38,0.00851069
19/05/2011,47.97,-0.013459153
18/05/2011,48.62,0.037510946
17/05/2011,46.83,-0.011042796
16/05/2011,47.35,-0.01924343
13/05/2011,48.27,-0.009279374
12/05/2011,48.72,0.009279374
11/05/2011,48.27,-0.066905202
10/05/2011,51.61,-0.005217907
09/05/2011,51.88,0.033516121
06/05/2011,50.17,0.006398742
05/05/2011,49.85,-0.025548473
04/05/2011,51.14,-0.039491426
03/05/2011,53.2,-0.021202208
02/05/2011,54.34,-0.012436151
29/04/2011,55.02,0.001819175
28/04/2011,54.92,-0.022505226
27/04/2011,56.17,0.004997333
26/04/2011,55.89,0.019877778
25/04/2011,54.79,-0.000912159
21/04/2011,54.84,0.028483524
20/04/2011,53.3,0.030091777
19/04/2011,51.72,0.021695369
18/04/2011,50.61,-0.011004238
15/04/2011,51.17,-0.014743235
14/04/2011,51.93,-0.0072909
13/04/2011,52.31,-0.026225444
12/04/2011,53.7,-0.031888353
11/04/2011,55.44,-0.031776882
08/04/2011,57.23,-0.003662688
07/04/2011,57.44,0.020934884
06/04/2011,56.25,-0.006379607
05/04/2011,56.61,0.014949558
04/04/2011,55.77,0.012449417
01/04/2011,55.08,-0.008496842
31/03/2011,55.55,0.005596188
30/03/2011,55.24,0.017163102
29/03/2011,54.3,0.004059795
28/03/2011,54.08,-0.008653281
25/03/2011,54.55,0.003857108
24/03/2011,54.34,-0.009888379
23/03/2011,54.88,0.048535095
22/03/2011,52.28,-0.002865058
21/03/2011,52.43,0.012474972
18/03/2011,51.78,-0.004239744
17/03/2011,52,0.033437468
16/03/2011,50.29,-0.02241541
15/03/2011,51.43,0.049830954
14/03/2011,48.93,-0.011177842
11/03/2011,49.48,0.034752135
10/03/2011,47.79,-0.013715926
09/03/2011,48.45,-0.033688251
08/03/2011,50.11,-0.000598504
07/03/2011,50.14,-0.030832094
04/03/2011,51.71,-0.013255405
03/03/2011,52.4,0.008047562
02/03/2011,51.98,0.006949835
01/03/2011,51.62,-0.025438878
28/02/2011,52.95,0.009487737
25/02/2011,52.45,0.011312555
24/02/2011,51.86,0.016526088
23/02/2011,51.01,0.012427421
22/02/2011,50.38,-0.049753801
18/02/2011,52.95,-0.042339256
17/02/2011,55.24,-0.003433635
16/02/2011,55.43,0.014171749
15/02/2011,54.65,-0.026899356
14/02/2011,56.14,0.047793155
11/02/2011,53.52,-0.001866717
10/02/2011,53.62,-0.005022799
09/02/2011,53.89,-0.031957435
08/02/2011,55.64,0.000359518
07/02/2011,55.62,-0.020289003
04/02/2011,56.76,-0.002287726
03/02/2011,56.89,0.011135776
02/02/2011,56.26,-0.706828492
01/02/2011,114.07,0.047760625
31/01/2011,108.75,0.024010087
