Date,Close,CVS
15/01/2013,51.79,-0.001929013
14/01/2013,51.89,0.011435341
11/01/2013,51.3,0.001365454
10/01/2013,51.23,0.018717914
09/01/2013,50.28,0.008588887
08/01/2013,49.85,-0.003604329
07/01/2013,50.03,0.00079984
04/01/2013,49.99,0.004209688
03/01/2013,49.78,0.002010859
02/01/2013,49.68,0.027136216
31/12/2012,48.35,0.008933268
28/12/2012,47.92,-0.00996686
27/12/2012,48.4,0.002068253
26/12/2012,48.3,-0.006809064
24/12/2012,48.63,-0.000822199
21/12/2012,48.67,-0.009407022
20/12/2012,49.13,0.007764649
19/12/2012,48.75,-0.009188426
18/12/2012,49.2,0.003257332
17/12/2012,49.04,-0.00407001
14/12/2012,49.24,0.015142503
13/12/2012,48.5,0.019992336
12/12/2012,47.54,-0.000210327
11/12/2012,47.55,0.006540798
10/12/2012,47.24,0.008503453
07/12/2012,46.84,0.002779264
06/12/2012,46.71,0.011411471
05/12/2012,46.18,0.005210607
04/12/2012,45.94,-0.007373705
03/12/2012,46.28,-0.004957441
30/11/2012,46.51,0.003661824
29/11/2012,46.34,0.009976227
28/11/2012,45.88,0.013826622
27/11/2012,45.25,-0.001104362
26/11/2012,45.3,-0.011631866
23/11/2012,45.83,0.00196571
21/11/2012,45.74,0.003723583
20/11/2012,45.57,0.010810916
19/11/2012,45.08,0.00623055
16/11/2012,44.8,0.002234638
15/11/2012,44.7,-0.015758843
14/11/2012,45.41,-0.017896593
13/11/2012,46.23,-0.000432526
12/11/2012,46.25,-0.002375555
09/11/2012,46.36,-0.001508784
08/11/2012,46.43,-0.005584207
07/11/2012,46.69,-0.004061136
06/11/2012,46.88,0.005347034
05/11/2012,46.63,0.001502307
02/11/2012,46.56,0.001504568
01/11/2012,46.49,0.001937776
31/10/2012,46.4,0.007354565
26/10/2012,46.06,-0.001084952
25/10/2012,46.11,0.003475997
24/10/2012,45.95,0.001524557
23/10/2012,45.88,-0.008248365
22/10/2012,46.26,0.001297859
19/10/2012,46.2,-0.008406128
18/10/2012,46.59,-0.001287001
17/10/2012,46.65,-0.005344748
16/10/2012,46.9,-0.00361818
15/10/2012,47.07,-0.000212427
12/10/2012,47.08,-0.010984479
11/10/2012,47.6,-0.009617469
10/10/2012,48.06,0.00083264
09/10/2012,48.02,-0.012623034
08/10/2012,48.63,-0.004718441
05/10/2012,48.86,-0.000409249
04/10/2012,48.88,0.000409249
03/10/2012,48.86,0.007601475
02/10/2012,48.49,-0.003705233
01/10/2012,48.67,0.005149872
28/09/2012,48.42,0.003724399
27/09/2012,48.24,0.008535495
26/09/2012,47.83,0.004190243
25/09/2012,47.63,-0.009195467
24/09/2012,48.07,0.004169279
21/09/2012,47.87,0.001254181
20/09/2012,47.81,0.002093803
19/09/2012,47.71,0.006518791
18/09/2012,47.4,0.010604553
17/09/2012,46.9,-0.001491425
14/09/2012,46.97,-0.010167425
13/09/2012,47.45,0.020869582
12/09/2012,46.47,0.00907918
11/09/2012,46.05,-0.003035562
10/09/2012,46.19,0.00281843
07/09/2012,46.06,-0.009507418
06/09/2012,46.5,0.021080863
05/09/2012,45.53,-0.008747049
04/09/2012,45.93,0.008307875
31/08/2012,45.55,0.007713537
30/08/2012,45.2,-0.005075593
29/08/2012,45.43,0.00154202
28/08/2012,45.36,-0.001762115
27/08/2012,45.44,-0.002637364
24/08/2012,45.56,0.004619962
23/08/2012,45.35,-0.007688121
22/08/2012,45.7,0.001532903
21/08/2012,45.63,-0.003937013
20/08/2012,45.81,0.010974649
17/08/2012,45.31,0.012436314
16/08/2012,44.75,0.011914269
15/08/2012,44.22,0.002263981
14/08/2012,44.12,-0.013060307
13/08/2012,44.7,-0.005577259
10/08/2012,44.95,-0.001556075
09/08/2012,45.02,-0.011923303
08/08/2012,45.56,0.032116944
07/08/2012,44.12,-0.0175246
06/08/2012,44.9,0.00334635
03/08/2012,44.75,-0.003569042
02/08/2012,44.91,0.001559889
01/08/2012,44.84,-0.009102072
31/07/2012,45.25,-0.001766395
30/07/2012,45.33,0.008640798
27/07/2012,44.94,0.008491671
26/07/2012,44.56,0.000448934
25/07/2012,44.54,-0.001121957
24/07/2012,44.59,-0.00492171
23/07/2012,44.81,-0.00600736
20/07/2012,45.08,-0.007733991
19/07/2012,45.43,-0.067656591
18/07/2012,48.61,0.003503352
17/07/2012,48.44,0.007667637
16/07/2012,48.07,0.000416146
13/07/2012,48.05,0.01109146
12/07/2012,47.52,0.013133
11/07/2012,46.9,-0.000639454
10/07/2012,46.93,-0.007641727
09/07/2012,47.29,-0.017399034
06/07/2012,48.12,0.000207835
05/07/2012,48.11,0.005836998
03/07/2012,47.83,0.000418235
02/07/2012,47.81,0.022848466
29/06/2012,46.73,0.015962375
28/06/2012,45.99,0
27/06/2012,45.99,0.012031207
26/06/2012,45.44,0.005295688
25/06/2012,45.2,-0.01536803
22/06/2012,45.9,0.011173301
21/06/2012,45.39,-0.013132165
20/06/2012,45.99,-0.005637482
19/06/2012,46.25,0.012619837
18/06/2012,45.67,0.00043802
15/06/2012,45.65,-0.003498801
14/06/2012,45.81,0.013626584
13/06/2012,45.19,-0.004415993
12/06/2012,45.39,0.014647399
11/06/2012,44.73,-0.003570635
08/06/2012,44.89,0.009850091
07/06/2012,44.45,-0.008735636
06/06/2012,44.84,0.018229378
05/06/2012,44.03,-0.001815294
04/06/2012,44.11,0.011629364
01/06/2012,43.6,-0.030271116
31/05/2012,44.94,-0.008640798
30/05/2012,45.33,-0.00681546
29/05/2012,45.64,0.014566578
25/05/2012,44.98,-0.004215203
24/05/2012,45.17,0.008448249
23/05/2012,44.79,-0.003343367
22/05/2012,44.94,0.001336006
21/05/2012,44.88,0.010077344
18/05/2012,44.43,-0.009854503
17/05/2012,44.87,-0.006442319
16/05/2012,45.16,-0.003536697
15/05/2012,45.32,0.004422829
14/05/2012,45.12,-0.004422829
11/05/2012,45.32,-0.014240574
10/05/2012,45.97,0.016228426
09/05/2012,45.23,-0.000883978
08/05/2012,45.27,0.000220921
07/05/2012,45.26,-0.003528896
04/05/2012,45.42,-0.015727716
03/05/2012,46.14,0.004779501
02/05/2012,45.92,0.026703562
01/05/2012,44.71,0.002015001
30/04/2012,44.62,-0.005810072
27/04/2012,44.88,0.006706933
26/04/2012,44.58,0.017651511
25/04/2012,43.8,0.008713653
24/04/2012,43.42,0.003922931
23/04/2012,43.25,-0.024664415
20/04/2012,44.33,0.022816413
19/04/2012,43.33,-0.006211915
18/04/2012,43.6,-0.007767917
17/04/2012,43.94,0.007538585
16/04/2012,43.61,0.004136035
13/04/2012,43.43,-0.001150616
12/04/2012,43.48,-0.006190551
11/04/2012,43.75,0.005041257
10/04/2012,43.53,-0.009374711
09/04/2012,43.94,-0.015357122
05/04/2012,44.62,0.006971804
04/04/2012,44.31,-0.013450102
03/04/2012,44.91,-0.00355635
02/04/2012,45.07,0.006008697
30/03/2012,44.8,0.011449221
29/03/2012,44.29,-0.006974941
28/03/2012,44.6,-0.016455786
27/03/2012,45.34,-0.006813962
26/03/2012,45.65,0.011234836
23/03/2012,45.14,0.008677327
22/03/2012,44.75,-0.003569042
21/03/2012,44.91,0.005134513
20/03/2012,44.68,-0.01002124
19/03/2012,45.13,-0.00331822
16/03/2012,45.28,0.008873173
15/03/2012,44.88,-0.004889985
14/03/2012,45.1,-0.002878337
13/03/2012,45.23,-0.002870076
12/03/2012,45.36,-0.006153866
09/03/2012,45.64,0.009466224
08/03/2012,45.21,0.011121111
07/03/2012,44.71,-0.00178771
06/03/2012,44.79,-0.008448249
05/03/2012,45.17,0.003104215
02/03/2012,45.03,-0.003989367
01/03/2012,45.21,0.002436055
29/02/2012,45.1,0.004221759
28/02/2012,44.91,0.008497368
27/02/2012,44.53,0.01038384
24/02/2012,44.07,0.000680967
23/02/2012,44.04,0.007979069
22/02/2012,43.69,-0.007297638
21/02/2012,44.01,-0.005890366
17/02/2012,44.27,-0.006304907
16/02/2012,44.55,0.023161798
15/02/2012,43.53,0.00345185
14/02/2012,43.38,0.012759714
13/02/2012,42.83,-0.008138633
10/02/2012,43.18,0.004177309
09/02/2012,43,-0.013168724
08/02/2012,43.57,0.011309988
07/02/2012,43.08,-0.004400702
06/02/2012,43.27,-0.005531242
03/02/2012,43.51,0.019729084
02/02/2012,42.66,0.000234439
01/02/2012,42.65,0.021327823
31/01/2012,41.75,-0.004063589
30/01/2012,41.92,-0.008077972
27/01/2012,42.26,0.001894837
26/01/2012,42.18,0
25/01/2012,42.18,-0.006145139
24/01/2012,42.44,-0.01357381
23/01/2012,43.02,0.005828202
20/01/2012,42.77,-0.002568595
19/01/2012,42.88,-0.00511748
18/01/2012,43.1,0.013078187
17/01/2012,42.54,0.009210125
13/01/2012,42.15,0
12/01/2012,42.15,0.002613138
11/01/2012,42.04,0.002143113
10/01/2012,41.95,0.003821356
09/01/2012,41.79,0.007927969
06/01/2012,41.46,-0.006970344
05/01/2012,41.75,-0.001196888
04/01/2012,41.8,0.006721101
03/01/2012,41.52,0.017983474
30/12/2011,40.78,-0.009275146
29/12/2011,41.16,0.00291971
28/12/2011,41.04,0.000731261
27/12/2011,41.01,0.000487805
23/12/2011,40.99,0.000732154
22/12/2011,40.96,0.012282149
21/12/2011,40.46,0.016446919
20/12/2011,39.8,0.084912166
19/12/2011,36.56,-0.026718632
16/12/2011,37.55,0.006680052
15/12/2011,37.3,0.006994917
14/12/2011,37.04,-0.017396398
13/12/2011,37.69,-0.01213095
12/12/2011,38.15,-0.005750147
09/12/2011,38.37,0.01761581
08/12/2011,37.7,-0.016311859
07/12/2011,38.32,0.001305654
06/12/2011,38.27,-0.00156658
05/12/2011,38.33,0.001044114
02/12/2011,38.29,-0.00494986
01/12/2011,38.48,-0.009312018
30/11/2011,38.84,0.030321194
29/11/2011,37.68,0.007993648
28/11/2011,37.38,0.014280183
25/11/2011,36.85,-0.005142791
23/11/2011,37.04,-0.015005641
22/11/2011,37.6,-0.003186407
21/11/2011,37.72,-0.011597389
18/11/2011,38.16,-0.008350779
17/11/2011,38.48,0
16/11/2011,38.48,-0.012140147
15/11/2011,38.95,0.004632021
14/11/2011,38.77,-0.012049883
11/11/2011,39.24,0.019038393
10/11/2011,38.5,0.002861232
09/11/2011,38.39,-0.016789753
08/11/2011,39.04,0.020966214
07/11/2011,38.23,0.005508211
04/11/2011,38.02,0.01885095
03/11/2011,37.31,0.042151834
02/11/2011,35.77,0.0089863
01/11/2011,35.45,-0.024520593
31/10/2011,36.33,-0.013940365
28/10/2011,36.84,-0.011872778
27/10/2011,37.28,0.028845537
26/10/2011,36.22,0.014460764
25/10/2011,35.7,-0.003076495
24/10/2011,35.81,0.007287028
21/10/2011,35.55,0.021897647
20/10/2011,34.78,0.001726619
19/10/2011,34.72,-0.012308728
18/10/2011,35.15,0.010294629
17/10/2011,34.79,-0.009725477
14/10/2011,35.13,0.012315779
13/10/2011,34.7,0.000864927
12/10/2011,34.67,0.008690669
11/10/2011,34.37,0.000582072
10/10/2011,34.35,0.016733107
07/10/2011,33.78,0.000888494
06/10/2011,33.75,0.014324327
05/10/2011,33.27,0.008148529
04/10/2011,33,0.000909504
03/10/2011,32.97,-0.018630347
30/09/2011,33.59,-0.014482298
29/09/2011,34.08,0.001762115
28/09/2011,34.02,-0.019502874
27/09/2011,34.69,0.008394897
26/09/2011,34.4,0.007879801
23/09/2011,34.13,-0.013965895
22/09/2011,34.61,-0.020589804
21/09/2011,35.33,-0.013494723
20/09/2011,35.81,0.003356647
19/09/2011,35.69,-0.014740915
16/09/2011,36.22,-0.018600099
15/09/2011,36.9,0.006252569
14/09/2011,36.67,0.003004235
13/09/2011,36.56,-0.005999473
12/09/2011,36.78,0.007641959
09/09/2011,36.5,-0.014146047
08/09/2011,37.02,-0.000270088
07/09/2011,37.03,0.033501211
06/09/2011,35.81,0.010668265
02/09/2011,35.43,-0.009830159
01/09/2011,35.78,-0.00362673
31/08/2011,35.91,0.004185858
30/08/2011,35.76,0.005889794
29/08/2011,35.55,0.034629301
26/08/2011,34.34,0.010833073
25/08/2011,33.97,-0.013740897
24/08/2011,34.44,0.030962226
23/08/2011,33.39,0.035979491
22/08/2011,32.21,-0.004955105
19/08/2011,32.37,-0.017759193
18/08/2011,32.95,-0.042483739
17/08/2011,34.38,0.017014197
16/08/2011,33.8,-0.005899722
15/08/2011,34,0.022305758
12/08/2011,33.25,-0.000300707
11/08/2011,33.26,0.036746327
10/08/2011,32.06,-0.035843935
09/08/2011,33.23,0.028076303
08/08/2011,32.31,-0.055385806
05/08/2011,34.15,0.004402061
04/08/2011,34,-0.062974799
03/08/2011,36.21,-0.00385888
02/08/2011,36.35,-0.009037443
01/08/2011,36.68,0.009037443
29/07/2011,36.35,-0.00192387
28/07/2011,36.42,0.009933857
27/07/2011,36.06,-0.021942734
26/07/2011,36.86,-0.005411269
25/07/2011,37.06,-0.007794691
22/07/2011,37.35,-0.012505152
21/07/2011,37.82,0.023272416
20/07/2011,36.95,-0.004590261
19/07/2011,37.12,0.010289828
18/07/2011,36.74,-0.002175096
15/07/2011,36.82,-0.004065597
14/07/2011,36.97,-0.008886554
13/07/2011,37.3,-0.001874917
12/07/2011,37.37,-0.001871408
11/07/2011,37.44,-0.017474631
08/07/2011,38.1,-0.011482381
07/07/2011,38.54,0.020446322
06/07/2011,37.76,0.001855534
05/07/2011,37.69,-0.007401567
01/07/2011,37.97,0.01032438
30/06/2011,37.58,0.018531482
29/06/2011,36.89,0.005163757
28/06/2011,36.7,0.004916699
27/06/2011,36.52,0.002741981
24/06/2011,36.42,-0.010923102
23/06/2011,36.82,-0.016965534
22/06/2011,37.45,-0.010095729
21/06/2011,37.83,0.009028208
20/06/2011,37.49,0.004276938
17/06/2011,37.33,-0.000267845
16/06/2011,37.34,0.004832224
15/06/2011,37.16,-0.019982016
14/06/2011,37.91,0.015953542
13/06/2011,37.31,0.002683845
10/06/2011,37.21,-0.014407933
09/06/2011,37.75,0.006377912
08/06/2011,37.51,0.003739321
07/06/2011,37.37,0.003216299
06/06/2011,37.25,-0.019144429
03/06/2011,37.97,-0.014640784
02/06/2011,38.53,0.003900668
01/06/2011,38.38,-0.008044678
31/05/2011,38.69,-0.002839078
27/05/2011,38.8,0.016894489
26/05/2011,38.15,-0.000524109
25/05/2011,38.17,0
24/05/2011,38.17,0.005253493
23/05/2011,37.97,-0.011261085
20/05/2011,38.4,-0.000780945
19/05/2011,38.43,-0.003117695
18/05/2011,38.55,-0.001814177
17/05/2011,38.62,0.007015749
16/05/2011,38.35,0.005753154
13/05/2011,38.13,-0.001572327
12/05/2011,38.19,0.018232768
11/05/2011,37.5,0.000266702
10/05/2011,37.49,0.000266773
09/05/2011,37.48,0.01234915
06/05/2011,37.02,0.006232238
05/05/2011,36.79,0.018379341
04/05/2011,36.12,-0.010739467
03/05/2011,36.51,0.009909247
02/05/2011,36.15,-0.001934504
29/04/2011,36.22,-0.000827929
28/04/2011,36.25,-0.003304878
27/04/2011,36.37,0.00772844
26/04/2011,36.09,0.001941479
25/04/2011,36.02,-0.005260984
21/04/2011,36.21,-0.001104058
20/04/2011,36.25,0.012491488
19/04/2011,35.8,0.006445307
18/04/2011,35.57,-0.008398706
15/04/2011,35.87,0.007274794
14/04/2011,35.61,-0.000280781
13/04/2011,35.62,-0.013662557
12/04/2011,36.11,0.001940403
11/04/2011,36.04,-0.005258072
08/04/2011,36.23,0.021200236
07/04/2011,35.47,-0.008142682
06/04/2011,35.76,0.021481889
05/04/2011,35,0.006593115
04/04/2011,34.77,-0.005449605
01/04/2011,34.96,0.018476276
31/03/2011,34.32,0.02001244
30/03/2011,33.64,-0.004744967
29/03/2011,33.8,0.005637161
28/03/2011,33.61,-0.008296344
25/03/2011,33.89,-0.003240539
24/03/2011,34,0.010347469
23/03/2011,33.65,0.0071578
22/03/2011,33.41,-0.009532393
21/03/2011,33.73,0.003564007
18/03/2011,33.61,0.018922325
17/03/2011,32.98,0.003036747
16/03/2011,32.88,-0.007574646
15/03/2011,33.13,-0.011703059
14/03/2011,33.52,-0.014218249
11/03/2011,34,-0.000881964
10/03/2011,34.03,-0.001174743
09/03/2011,34.07,0.021059654
08/03/2011,33.36,0.016014846
07/03/2011,32.83,-0.005467814
04/03/2011,33.01,-0.013838969
03/03/2011,33.47,0.021441256
02/03/2011,32.76,-0.010325023
01/03/2011,33.1,0.00120919
28/02/2011,33.06,0.003636368
25/02/2011,32.94,0.01313999
24/02/2011,32.51,0.008339817
23/02/2011,32.24,-0.01416716
22/02/2011,32.7,-0.010949014
18/02/2011,33.06,0.009115833
17/02/2011,32.76,0.001527417
16/02/2011,32.71,-0.008220476
15/02/2011,32.98,0.006387854
14/02/2011,32.77,-0.007902777
11/02/2011,33.03,0.002121534
10/02/2011,32.96,-0.010863112
09/02/2011,33.32,0.00060042
08/02/2011,33.3,0.011173301
07/02/2011,32.93,0.007926871
04/02/2011,32.67,-0.00762315
03/02/2011,32.92,-0.05121735
02/02/2011,34.65,-0.008620743
01/02/2011,34.95,0.021692825
31/01/2011,34.2,-0.017391743
28/01/2011,34.8,-0.025813375
27/01/2011,35.71,0.003085124
26/01/2011,35.6,0.012436565
25/01/2011,35.16,0.004846766
