Date,Close,UA
08/02/2011,66.99,0.022340552
07/02/2011,65.51,0.02801824
04/02/2011,63.7,0.055516029
03/02/2011,60.26,0.014205971
02/02/2011,59.41,-0.012877509
01/02/2011,60.18,0.005331569
31/01/2011,59.86,0.001839312
28/01/2011,59.75,-0.000669232
27/01/2011,59.79,0.104079071
26/01/2011,53.88,0.016467438
25/01/2011,53,-0.009763502
24/01/2011,53.52,0.005057611
21/01/2011,53.25,-0.015651521
20/01/2011,54.09,-0.02049477
19/01/2011,55.21,-0.028920259
18/01/2011,56.83,0.00936982
14/01/2011,56.3,0.014852201
13/01/2011,55.47,0.008145579
12/01/2011,55.02,0.011516442
11/01/2011,54.39,-0.015144893
10/01/2011,55.22,0.03070941
07/01/2011,53.55,-0.020150418
06/01/2011,54.64,-0.016337267
05/01/2011,55.54,0.016154267
04/01/2011,54.65,-0.016694273
03/01/2011,55.57,0.013223633
31/12/2010,54.84,-0.005455551
30/12/2010,55.14,0.009841523
29/12/2010,54.6,0.020913134
28/12/2010,53.47,-0.019079953
27/12/2010,54.5,-0.006401485
23/12/2010,54.85,0.006584988
22/12/2010,54.49,-0.052027105
21/12/2010,57.4,0.002966067
20/12/2010,57.23,-0.000873286
17/12/2010,57.28,0.020637473
16/12/2010,56.11,0.023988886
15/12/2010,54.78,-0.035330493
14/12/2010,56.75,-0.050843854
13/12/2010,59.71,-0.005011704
10/12/2010,60.01,0.016804294
09/12/2010,59.01,0.005437566
08/12/2010,58.69,-0.00051103
07/12/2010,58.72,-0.014035911
06/12/2010,59.55,0.008770507
03/12/2010,59.03,0.016052257
02/12/2010,58.09,0.003276147
01/12/2010,57.9,0.002940416
30/11/2010,57.73,0.029889707
29/11/2010,56.03,-0.008353377
26/11/2010,56.5,-0.001414928
24/11/2010,56.58,0.01891225
23/11/2010,55.52,0.009591966
22/11/2010,54.99,0.013548358
19/11/2010,54.25,0.043128801
18/11/2010,51.96,0.020414824
17/11/2010,50.91,0.018036362
16/11/2010,50,0.005816885
15/11/2010,49.71,-0.016756825
12/11/2010,50.55,-0.027703684
11/11/2010,51.97,0.002311694
10/11/2010,51.85,0.011444214
09/11/2010,51.26,-0.009706929
08/11/2010,51.76,0.029408118
05/11/2010,50.26,0.035851941
04/11/2010,48.49,0.043411789
03/11/2010,46.43,-0.007937401
02/11/2010,46.8,0.00643089
01/11/2010,46.5,-0.003863495
29/10/2010,46.68,-0.005980368
28/10/2010,46.96,0.003412973
27/10/2010,46.8,-0.024901054
26/10/2010,47.98,0.001460007
25/10/2010,47.91,0.017688395
22/10/2010,47.07,0.03590351
21/10/2010,45.41,0.002204586
20/10/2010,45.31,0.009535497
19/10/2010,44.88,-0.029636677
18/10/2010,46.23,0.013282721
15/10/2010,45.62,-0.014363685
14/10/2010,46.28,-0.010959603
13/10/2010,46.79,0.008370046
12/10/2010,46.4,0.010398707
11/10/2010,45.92,-0.006511853
08/10/2010,46.22,0.035902986
07/10/2010,44.59,0.003144657
06/10/2010,44.45,-0.014738989
05/10/2010,45.11,0.006003353
04/10/2010,44.84,-0.004672386
01/10/2010,45.05,0.000222
30/09/2010,45.04,-0.010161342
29/09/2010,45.5,0.000659558
28/09/2010,45.47,0.005513301
27/09/2010,45.22,0.006656337
24/09/2010,44.92,0.011868911
23/09/2010,44.39,0.008824585
22/09/2010,44,-0.024249055
21/09/2010,45.08,-0.003321894
20/09/2010,45.23,0.023714758
17/09/2010,44.17,0.002266547
16/09/2010,44.07,0.034864434
15/09/2010,42.56,0.008257685
14/09/2010,42.21,0.031282628
13/09/2010,40.91,0.025248866
10/09/2010,39.89,0.007296548
09/09/2010,39.6,0.016293639
08/09/2010,38.96,0.015520229
07/09/2010,38.36,0.000260722
03/09/2010,38.35,0.029371075
02/09/2010,37.24,0.013517373
01/09/2010,36.74,0.023964788
31/08/2010,35.87,0.025982823
30/08/2010,34.95,-0.03514065
27/08/2010,36.2,0.035999388
26/08/2010,34.92,-0.04425253
25/08/2010,36.5,0.025247561
24/08/2010,35.59,-0.021679559
23/08/2010,36.37,-0.01120996
20/08/2010,36.78,0.012861034
19/08/2010,36.31,-0.036239769
18/08/2010,37.65,0.028284714
17/08/2010,36.6,0.031360972
16/08/2010,35.47,-0.011771436
13/08/2010,35.89,-0.016579545
12/08/2010,36.49,-0.000547945
11/08/2010,36.51,-0.031277826
10/08/2010,37.67,-0.005559247
09/08/2010,37.88,0.016234555
06/08/2010,37.27,-0.004016607
05/08/2010,37.42,-0.015643962
04/08/2010,38.01,0.01698104
03/08/2010,37.37,-0.022752304
02/08/2010,38.23,0.017680893
30/07/2010,37.56,0.003467132
29/07/2010,37.43,0.008855552
28/07/2010,37.1,-0.022125386
27/07/2010,37.93,-0.007878192
26/07/2010,38.23,0.021415227
23/07/2010,37.42,0.011287408
22/07/2010,37,0.075772558
21/07/2010,34.3,0.023003079
20/07/2010,33.52,0.00929124
19/07/2010,33.21,-0.003606857
16/07/2010,33.33,-0.061947408
15/07/2010,35.46,0.003106908
14/07/2010,35.35,-0.022378556
13/07/2010,36.15,0.006104347
12/07/2010,35.93,0.000556793
09/07/2010,35.91,0.014303988
08/07/2010,35.4,0.022569162
07/07/2010,34.61,0.062594923
06/07/2010,32.51,-0.005521486
02/07/2010,32.69,-0.024177666
01/07/2010,33.49,0.01080767
30/06/2010,33.13,-0.013789187
29/06/2010,33.59,-0.074278076
28/06/2010,36.18,0.006655599
25/06/2010,35.94,0.024219714
24/06/2010,35.08,-0.043782261
23/06/2010,36.65,0.020676133
22/06/2010,35.9,-0.021221687
21/06/2010,36.67,-0.022381951
18/06/2010,37.5,0.017213981
17/06/2010,36.86,-0.003520654
16/06/2010,36.99,0.031862075
15/06/2010,35.83,0.031181665
14/06/2010,34.73,0.011293011
11/06/2010,34.34,0.030753458
10/06/2010,33.3,0.042324624
09/06/2010,31.92,-0.004376375
08/06/2010,32.06,0.018574436
07/06/2010,31.47,-0.03803451
04/06/2010,32.69,-0.05273001
03/06/2010,34.46,0.021411582
02/06/2010,33.73,0.036532364
01/06/2010,32.52,-0.035345773
28/05/2010,33.69,-0.029826772
27/05/2010,34.71,0.033692948
26/05/2010,33.56,0.076770356
25/05/2010,31.08,0.000965717
24/05/2010,31.05,0.002256973
21/05/2010,30.98,0.015287336
20/05/2010,30.51,-0.028434872
19/05/2010,31.39,-0.025787592
18/05/2010,32.21,-0.022410761
17/05/2010,32.94,0.003954378
14/05/2010,32.81,-0.035921252
13/05/2010,34.01,-0.011111225
12/05/2010,34.39,0.029209924
11/05/2010,33.4,0.019042437
10/05/2010,32.77,0.082002719
07/05/2010,30.19,-0.037703523
06/05/2010,31.35,-0.048562296
05/05/2010,32.91,-0.028753104
04/05/2010,33.87,-0.019588406
03/05/2010,34.54,0.023137655
30/04/2010,33.75,-0.06036315
29/04/2010,35.85,0.008684744
28/04/2010,35.54,0.038433179
27/04/2010,34.2,-0.049346957
26/04/2010,35.93,0.016274209
23/04/2010,35.35,0.015106458
22/04/2010,34.82,0.023243347
21/04/2010,34.02,0.004123717
20/04/2010,33.88,0.006811814
19/04/2010,33.65,-0.002671021
16/04/2010,33.74,0.010427623
15/04/2010,33.39,-0.036463904
14/04/2010,34.63,0.061021755
13/04/2010,32.58,-0.011292658
12/04/2010,32.95,0.020543418
09/04/2010,32.28,0.020025701
08/04/2010,31.64,0.002848554
07/04/2010,31.55,0.006040394
06/04/2010,31.36,0.01348335
05/04/2010,30.94,0.012357881
01/04/2010,30.56,0.038357212
31/03/2010,29.41,-0.028161432
30/03/2010,30.25,-0.011503824
29/03/2010,30.6,0
26/03/2010,30.6,0.014483466
25/03/2010,30.16,0.033718636
24/03/2010,29.16,-0.054716783
23/03/2010,30.8,0.023321799
22/03/2010,30.09,0.04590301
19/03/2010,28.74,0.014015646
18/03/2010,28.34,-0.021986578
17/03/2010,28.97,0.009712182
16/03/2010,28.69,0.017936124
15/03/2010,28.18,-0.007776639
12/03/2010,28.4,-0.027094398
11/03/2010,29.18,0.006187713
10/03/2010,29,0.020554634
09/03/2010,28.41,0.008483614
08/03/2010,28.17,0.00106553
05/03/2010,28.14,0.052903088
04/03/2010,26.69,-0.00224551
03/03/2010,26.75,-0.007819813
02/03/2010,26.96,0.004460974
01/03/2010,26.84,0.02949174
26/02/2010,26.06,-0.001150527
25/02/2010,26.09,0.009241498
24/02/2010,25.85,0.019926426
23/02/2010,25.34,-0.023402004
22/02/2010,25.94,0.006575154
19/02/2010,25.77,0.003109214
18/02/2010,25.69,-0.005047574
17/02/2010,25.82,0.007385845
16/02/2010,25.63,0.013749971
12/02/2010,25.28,-0.001975895
11/02/2010,25.33,0.031685025
10/02/2010,24.54,-0.012553313
09/02/2010,24.85,0.037307052
08/02/2010,23.94,-0.020670434
05/02/2010,24.44,-0.000409082
04/02/2010,24.45,-0.056840254
03/02/2010,25.88,-0.034931418
02/02/2010,26.8,0.031459862
01/02/2010,25.97,0.022192852
29/01/2010,25.4,-0.032916815
28/01/2010,26.25,-0.061319059
27/01/2010,27.91,0.017712373
26/01/2010,27.42,0.032619645
25/01/2010,26.54,-0.003385371
22/01/2010,26.63,-0.026312431
21/01/2010,27.34,0.02443661
20/01/2010,26.68,-0.017094433
19/01/2010,27.14,-0.030838649
15/01/2010,27.99,-0.031994292
14/01/2010,28.9,-0.003454235
13/01/2010,29,0.001380262
12/01/2010,28.96,-0.004478905
11/01/2010,29.09,-0.00206044
08/01/2010,29.15,-0.002056204
07/01/2010,29.21,-0.01191098
06/01/2010,29.56,0.021888699
05/01/2010,28.92,0.029475818
04/01/2010,28.08,0.029270382
31/12/2009,27.27,-0.021763645
30/12/2009,27.87,0.002874598
29/12/2009,27.79,0.015959715
28/12/2009,27.35,-0.005833046
24/12/2009,27.51,-0.003266198
23/12/2009,27.6,0.020498522
22/12/2009,27.04,0.002592114
21/12/2009,26.97,0.020225409
18/12/2009,26.43,0.004170622
17/12/2009,26.32,-0.026248226
16/12/2009,27.02,0.009669097
15/12/2009,26.76,0.001870208
14/12/2009,26.71,0.004126811
11/12/2009,26.6,0.023199367
10/12/2009,25.99,-0.002689723
09/12/2009,26.06,-0.008787067
08/12/2009,26.29,-0.014725582
07/12/2009,26.68,-0.02077226
04/12/2009,27.24,0.049285882
03/12/2009,25.93,-0.019477415
02/12/2009,26.44,0.011028824
01/12/2009,26.15,0.021256839
30/11/2009,25.6,-0.031907377
27/11/2009,26.43,-0.026508926
25/11/2009,27.14,-0.001104769
24/11/2009,27.17,-0.027229854
23/11/2009,27.92,0.022090342
20/11/2009,27.31,-0.018142733
19/11/2009,27.81,-0.048087875
18/11/2009,29.18,0.007567976
17/11/2009,28.96,-0.016778343
16/11/2009,29.45,0.056579335
13/11/2009,27.83,0.023633167
12/11/2009,27.18,-0.038258004
11/11/2009,28.24,0.006038022
10/11/2009,28.07,-0.004975135
09/11/2009,28.21,0.016080389
06/11/2009,27.76,-0.0028777
05/11/2009,27.84,0.043684685
04/11/2009,26.65,-0.025561681
03/11/2009,27.34,0.016224545
02/11/2009,26.9,0.001860466
30/10/2009,26.85,-0.024647192
29/10/2009,27.52,0.075450555
28/10/2009,25.52,-0.137100642
27/10/2009,29.27,-0.122668021
26/10/2009,33.09,0.048926166
23/10/2009,31.51,0.00732604
22/10/2009,31.28,0.028207414
21/10/2009,30.41,-0.037752507
20/10/2009,31.58,0.017247314
19/10/2009,31.04,0.035747371
16/10/2009,29.95,-0.010958104
15/10/2009,30.28,0.006959432
14/10/2009,30.07,0.024917114
13/10/2009,29.33,0.003415304
12/10/2009,29.23,-0.006479136
09/10/2009,29.42,0.013689468
08/10/2009,29.02,0.017379652
07/10/2009,28.52,0.007037327
06/10/2009,28.32,-0.005282632
05/10/2009,28.47,0.04416442
02/10/2009,27.24,0.001101928
01/10/2009,27.21,-0.022530023
30/09/2009,27.83,-0.019570096
29/09/2009,28.38,-0.006672545
28/09/2009,28.57,0.020867247
25/09/2009,27.98,-0.005346653
24/09/2009,28.13,-0.012365464
23/09/2009,28.48,-0.043627045
22/09/2009,29.75,-0.030455846
21/09/2009,30.67,0.035510617
18/09/2009,29.6,0.019444583
17/09/2009,29.03,0.001378835
16/09/2009,28.99,0.01985782
15/09/2009,28.42,0.009901071
14/09/2009,28.14,0.064965051
11/09/2009,26.37,0.021077615
10/09/2009,25.82,0.016006588
09/09/2009,25.41,0.089698251
08/09/2009,23.23,0.023520248
04/09/2009,22.69,0.007520496
03/09/2009,22.52,0.008920666
02/09/2009,22.32,-0.039961409
01/09/2009,23.23,-0.027177894
31/08/2009,23.87,-0.01785391
28/08/2009,24.3,0.009510099
27/08/2009,24.07,0.018872441
26/08/2009,23.62,0.014499188
25/08/2009,23.28,-0.01534557
24/08/2009,23.64,-0.021758181
21/08/2009,24.16,0.025148014
20/08/2009,23.56,0.000424538
19/08/2009,23.55,-0.002120892
18/08/2009,23.6,0.000847817
17/08/2009,23.58,-0.017238182
14/08/2009,23.99,-0.005404295
13/08/2009,24.12,0.009581411
12/08/2009,23.89,-0.004593869
11/08/2009,24,-0.009950331
10/08/2009,24.24,-0.031671344
07/08/2009,25.02,0.044542603
06/08/2009,23.93,-0.014931841
05/08/2009,24.29,0.007438051
04/08/2009,24.11,-0.004139079
03/08/2009,24.21,-0.003298972
31/07/2009,24.29,-0.017952339
30/07/2009,24.73,0.001618778
29/07/2009,24.69,-0.029531276
28/07/2009,25.43,-0.007443717
27/07/2009,25.62,0.042254193
24/07/2009,24.56,0.038178911
23/07/2009,23.64,0.056113871
22/07/2009,22.35,-0.002234638
21/07/2009,22.4,-0.021202208
20/07/2009,22.88,0.016747857
17/07/2009,22.5,-0.022413595
16/07/2009,23.01,0.04898575
15/07/2009,21.91,0.021218508
14/07/2009,21.45,-0.014348777
13/07/2009,21.76,0.063558609
10/07/2009,20.42,-0.010231514
09/07/2009,20.63,-0.012524248
08/07/2009,20.89,0.007688649
07/07/2009,20.73,-0.042036886
06/07/2009,21.62,-0.035442147
02/07/2009,22.4,-0.026433257
01/07/2009,23,0.027326513
30/06/2009,22.38,-0.005791952
29/06/2009,22.51,-0.003990251
26/06/2009,22.6,0.038796025
25/06/2009,21.74,0.017633868
24/06/2009,21.36,-0.009783446
23/06/2009,21.57,0.015417264
22/06/2009,21.24,-0.037426406
19/06/2009,22.05,0.010944022
18/06/2009,21.81,-0.019973428
17/06/2009,22.25,0.001349224
16/06/2009,22.22,-0.047460576
15/06/2009,23.3,-0.035002519
12/06/2009,24.13,0.004985469
11/06/2009,24.01,-0.031162833
10/06/2009,24.77,0.015870119
09/06/2009,24.38,0.013212414
08/06/2009,24.06,-0.04589638
05/06/2009,25.19,-0.008302084
04/06/2009,25.4,-0.007061622
03/06/2009,25.58,-0.003512199
02/06/2009,25.67,0.017289232
01/06/2009,25.23,0.027729323
29/05/2009,24.54,0.036941324
28/05/2009,23.65,0.021800393
27/05/2009,23.14,0.006938449
26/05/2009,22.98,0.104490572
22/05/2009,20.7,-0.004819286
21/05/2009,20.8,-0.057452174
20/05/2009,22.03,-0.022886348
19/05/2009,22.54,-0.007513848
18/05/2009,22.71,0.045954031
15/05/2009,21.69,0.010194713
14/05/2009,21.47,0.034592409
13/05/2009,20.74,-0.040166042
12/05/2009,21.59,-0.037723173
11/05/2009,22.42,-0.040643566
08/05/2009,23.35,0.016843413
07/05/2009,22.96,-0.064919546
06/05/2009,24.5,0
05/05/2009,24.5,-0.026184779
04/05/2009,25.15,0.046804066
01/05/2009,24,0.019352729
30/04/2009,23.54,-0.021849609
29/04/2009,24.06,-0.018122407
28/04/2009,24.5,0.121360857
27/04/2009,21.7,0.036128724
24/04/2009,20.93,-0.021739987
23/04/2009,21.39,0.031341597
22/04/2009,20.73,0.075110367
21/04/2009,19.23,0.046297174
20/04/2009,18.36,-0.086557389
17/04/2009,20.02,0.057569852
16/04/2009,18.9,0.037740328
15/04/2009,18.2,0.026163474
14/04/2009,17.73,-0.047365682
13/04/2009,18.59,-0.017067081
09/04/2009,18.91,0.064996937
08/04/2009,17.72,0.02630226
07/04/2009,17.26,-0.027430291
06/04/2009,17.74,-0.018431128
03/04/2009,18.07,0.044124805
02/04/2009,17.29,0.070688103
01/04/2009,16.11,-0.019668735
31/03/2009,16.43,-0.002431612
30/03/2009,16.47,-0.010268891
27/03/2009,16.64,-0.045235318
26/03/2009,17.41,0.064653404
25/03/2009,16.32,-0.000612557
24/03/2009,16.33,-0.137122609
23/03/2009,18.73,0.082314373
20/03/2009,17.25,-0.045887405
19/03/2009,18.06,0.020134908
18/03/2009,17.7,0.089788728
17/03/2009,16.18,0.048759262
16/03/2009,15.41,-0.046284014
13/03/2009,16.14,0.040460639
12/03/2009,15.5,0.131505796
11/03/2009,13.59,-0.008791265
10/03/2009,13.71,0.097208406
09/03/2009,12.44,0.00888177
06/03/2009,12.33,-0.056752817
05/03/2009,13.05,0.012336317
04/03/2009,12.89,0.010920545
03/03/2009,12.75,-0.076961041
02/03/2009,13.77,-0.044041208
27/02/2009,14.39,-0.015856933
26/02/2009,14.62,0.022130917
25/02/2009,14.3,-0.026226486
24/02/2009,14.68,0.038893791
23/02/2009,14.12,-0.043650851
20/02/2009,14.75,-0.052817556
19/02/2009,15.55,0.007746972
18/02/2009,15.43,-0.007103679
17/02/2009,15.54,-0.017857617
13/02/2009,15.82,-0.043296806
12/02/2009,16.52,0.004854378
11/02/2009,16.44,0
10/02/2009,16.44,-0.067044503
09/02/2009,17.58,-0.034659702
06/02/2009,18.2,0.040364224
05/02/2009,17.48,0.026080876
04/02/2009,17.03,-0.019192215
03/02/2009,17.36,0.033385238
02/02/2009,16.79,-0.096987261
30/01/2009,18.5,-0.026668247
29/01/2009,19,-0.02289382
28/01/2009,19.44,0.037206283
27/01/2009,18.73,-0.016940585
26/01/2009,19.05,0.014807251
23/01/2009,18.77,-0.031465627
22/01/2009,19.37,-0.014860637
21/01/2009,19.66,0.035200322
20/01/2009,18.98,-0.050845354
16/01/2009,19.97,0.011077656
15/01/2009,19.75,0.017880425
14/01/2009,19.4,-0.140210071
13/01/2009,22.32,-0.039100083
12/01/2009,23.21,-0.03347061
09/01/2009,24,-0.043219119
08/01/2009,25.06,-0.006760813
07/01/2009,25.23,-0.035432946
06/01/2009,26.14,0.014643807
05/01/2009,25.76,
