Date,Close,TSCO
02/02/2011,50.86,-0.015994099
01/02/2011,51.68,0.007185195
31/01/2011,51.31,0.012157012
28/01/2011,50.69,-0.044751923
27/01/2011,53.01,0.08788638
26/01/2011,48.55,0.003921169
25/01/2011,48.36,0.015420185
24/01/2011,47.62,0.027031549
21/01/2011,46.35,-0.015202091
20/01/2011,47.06,0.001914283
19/01/2011,46.97,0.005550826
18/01/2011,46.71,0.001285347
14/01/2011,46.65,0.006451635
13/01/2011,46.35,-0.013500687
12/01/2011,46.98,0.000851789
11/01/2011,46.94,-0.018364632
10/01/2011,47.81,0.015174158
07/01/2011,47.09,0.002125851
06/01/2011,46.99,-0.017090826
05/01/2011,47.8,0.009670035
04/01/2011,47.34,-0.038538019
03/01/2011,49.2,0.014536032
31/12/2010,48.49,-0.009033114
30/12/2010,48.93,0.0113042
29/12/2010,48.38,0.002276256
28/12/2010,48.27,-0.003515669
27/12/2010,48.44,0.000826105
23/12/2010,48.4,0.004348283
22/12/2010,48.19,0.00062273
21/12/2010,48.16,-0.004971013
20/12/2010,48.4,-0.001445236
17/12/2010,48.47,-0.001649145
16/12/2010,48.55,0.021233104
15/12/2010,47.53,-0.004617976
14/12/2010,47.75,0.003566562
13/12/2010,47.58,-0.001889764
10/12/2010,47.67,0.018205414
09/12/2010,46.81,0.013550051
08/12/2010,46.18,-0.004105894
07/12/2010,46.37,0.007576614
06/12/2010,46.02,0.000869565
03/12/2010,45.98,0.011813745
02/12/2010,45.44,0.036987294
01/12/2010,43.79,0.030607536
30/11/2010,42.47,0.011128326
29/11/2010,42,-0.006881033
26/11/2010,42.29,-0.002361834
24/11/2010,42.39,0.013059666
23/11/2010,41.84,-0.002863964
22/11/2010,41.96,0.011264349
19/11/2010,41.49,0.014322371
18/11/2010,40.9,0.004410691
17/11/2010,40.72,0.006405541
16/11/2010,40.46,-0.001728609
15/11/2010,40.53,-0.003694131
12/11/2010,40.68,-0.02572333
11/11/2010,41.74,0.003119379
10/11/2010,41.61,0.006026293
09/11/2010,41.36,-0.01153859
08/11/2010,41.84,0.003591528
05/11/2010,41.69,0.014983364
04/11/2010,41.07,0.034682693
03/11/2010,39.67,-0.001511335
02/11/2010,39.73,0.016751661
01/11/2010,39.07,-0.012969031
29/10/2010,39.58,0.015788461
28/10/2010,38.96,-0.002051283
27/10/2010,39.04,-0.021288184
26/10/2010,39.88,0.010587444
25/10/2010,39.46,0.029315547
22/10/2010,38.32,0.022164496
21/10/2010,37.48,-0.01351551
20/10/2010,37.99,-0.005250734
19/10/2010,38.19,-0.012231773
18/10/2010,38.66,-0.025033236
15/10/2010,39.64,-0.001764336
14/10/2010,39.71,-0.001509814
13/10/2010,39.77,-0.005016314
12/10/2010,39.97,0.027906428
11/10/2010,38.87,0.007488737
08/10/2010,38.58,-0.011340328
07/10/2010,39.02,-0.000768541
06/10/2010,39.05,0.003077715
05/10/2010,38.93,0.007994885
04/10/2010,38.62,-0.01490647
01/10/2010,39.2,-0.011666376
30/09/2010,39.66,0.011156302
29/09/2010,39.22,-0.009642297
28/09/2010,39.6,0.03207459
27/09/2010,38.35,-0.006238648
24/09/2010,38.59,0.016196801
23/09/2010,37.97,-0.000526593
22/09/2010,37.99,-0.01644731
21/09/2010,38.62,-0.001293829
20/09/2010,38.67,0.025669298
17/09/2010,37.69,-0.00079565
16/09/2010,37.72,-0.0113353
15/09/2010,38.15,0.010805218
14/09/2010,37.74,0.015756769
13/09/2010,37.15,0.008922595
10/09/2010,36.82,0.002447316
09/09/2010,36.73,-0.013789593
08/09/2010,37.24,0.01569721
07/09/2010,36.66,0.009593057
03/09/2010,36.31,-0.67634473
02/09/2010,71.41,0.016662345
01/09/2010,70.23,0.032562026
31/08/2010,67.98,-0.004403354
30/08/2010,68.28,-0.005258557
27/08/2010,68.64,0.023138605
26/08/2010,67.07,-0.013770855
25/08/2010,68,-0.011841378
24/08/2010,68.81,-0.031612444
23/08/2010,71.02,0.003102527
20/08/2010,70.8,0.010506983
19/08/2010,70.06,-0.003846433
18/08/2010,70.33,0.014609254
17/08/2010,69.31,0.001154901
16/08/2010,69.23,0.009870889
13/08/2010,68.55,-0.005237899
12/08/2010,68.91,0.010503379
11/08/2010,68.19,-0.042211262
10/08/2010,71.13,-0.012434669
09/08/2010,72.02,0.022750595
06/08/2010,70.4,0.001990616
05/08/2010,70.26,0.005709407
04/08/2010,69.86,0.008770094
03/08/2010,69.25,-0.017889565
02/08/2010,70.5,0.014142083
30/07/2010,69.51,0.001727862
29/07/2010,69.39,0.018471909
28/07/2010,68.12,-0.013270337
27/07/2010,69.03,-0.016094614
26/07/2010,70.15,0.006292027
23/07/2010,69.71,0.018240228
22/07/2010,68.45,0.01738918
21/07/2010,67.27,-0.023361086
20/07/2010,68.86,0.01197969
19/07/2010,68.04,0.01914147
16/07/2010,66.75,-0.030540103
15/07/2010,68.82,0.013016637
14/07/2010,67.93,0.008277948
13/07/2010,67.37,0.021757929
12/07/2010,65.92,0.002734317
09/07/2010,65.74,0.005032416
08/07/2010,65.41,0.025549117
07/07/2010,63.76,0.039835708
06/07/2010,61.27,-0.003258924
02/07/2010,61.47,0.00374868
01/07/2010,61.24,0.004418631
30/06/2010,60.97,-0.005724114
29/06/2010,61.32,-0.027663392
28/06/2010,63.04,0.015990107
25/06/2010,62.04,-0.007387218
24/06/2010,62.5,-0.029636469
23/06/2010,64.38,0.016759731
22/06/2010,63.31,-0.040246881
21/06/2010,65.91,-0.019234252
18/06/2010,67.19,0.009570882
17/06/2010,66.55,-0.021848235
16/06/2010,68.02,-0.005717233
15/06/2010,68.41,0.007777572
14/06/2010,67.88,0.020539493
11/06/2010,66.5,0.017444508
10/06/2010,65.35,0.016975716
09/06/2010,64.25,0.007185286
08/06/2010,63.79,0.020749933
07/06/2010,62.48,-0.027779564
04/06/2010,64.24,-0.050981913
03/06/2010,67.6,0.000739919
02/06/2010,67.55,0.018979872
01/06/2010,66.28,-0.022083858
28/05/2010,67.76,-0.010131501
27/05/2010,68.45,0.057115447
26/05/2010,64.65,-0.02051511
25/05/2010,65.99,0.002579472
24/05/2010,65.82,0.001216175
21/05/2010,65.74,0.008248099
20/05/2010,65.2,-0.028128272
19/05/2010,67.06,0.004483642
18/05/2010,66.76,-0.040798028
17/05/2010,69.54,0.016383114
14/05/2010,68.41,-0.016383114
13/05/2010,69.54,-0.003445309
12/05/2010,69.78,0.028195444
11/05/2010,67.84,0.015898114
10/05/2010,66.77,0.056850116
07/05/2010,63.08,-0.015416382
06/05/2010,64.06,-0.028318297
05/05/2010,65.9,-0.008913119
04/05/2010,66.49,-0.021426203
03/05/2010,67.93,0.011251044
30/04/2010,67.17,-0.036112396
29/04/2010,69.64,0.038198835
28/04/2010,67.03,-0.009059244
27/04/2010,67.64,-0.037148787
26/04/2010,70.2,0.006144193
23/04/2010,69.77,-0.001432255
22/04/2010,69.87,0.009924569
21/04/2010,69.18,0.01823404
20/04/2010,67.93,-0.003086649
19/04/2010,68.14,0.018066536
16/04/2010,66.92,-0.000448196
15/04/2010,66.95,0.000149376
14/04/2010,66.94,0.001794259
13/04/2010,66.82,0.00781254
12/04/2010,66.3,-0.002410366
09/04/2010,66.46,-0.000300888
08/04/2010,66.48,-0.001052394
07/04/2010,66.55,0.079241626
06/04/2010,61.48,0.008165977
05/04/2010,60.98,0.026251715
01/04/2010,59.4,0.022989518
31/03/2010,58.05,-0.01606323
30/03/2010,58.99,0.012280557
29/03/2010,58.27,0.000686695
26/03/2010,58.23,0.002407154
25/03/2010,58.09,-0.011637989
24/03/2010,58.77,-0.019044984
23/03/2010,59.9,-0.006821422
22/03/2010,60.31,0.01705727
19/03/2010,59.29,-0.005047117
18/03/2010,59.59,0.010289371
17/03/2010,58.98,-0.02180197
16/03/2010,60.28,0.038040256
15/03/2010,58.03,-0.004641975
12/03/2010,58.3,0.005676458
11/03/2010,57.97,0.003109885
10/03/2010,57.79,0.006771447
09/03/2010,57.4,-0.00521287
08/03/2010,57.7,0.003820112
05/03/2010,57.48,0.015958252
04/03/2010,56.57,-0.003529208
03/03/2010,56.77,-0.002990065
02/03/2010,56.94,-0.006825965
01/03/2010,57.33,0.046594774
26/02/2010,54.72,-0.003284075
25/02/2010,54.9,0.002918645
24/02/2010,54.74,0.023848066
23/02/2010,53.45,0.001685236
22/02/2010,53.36,-0.001123806
19/02/2010,53.42,0.00356306
18/02/2010,53.23,-0.008977057
17/02/2010,53.71,0.024120257
16/02/2010,52.43,0.012861296
12/02/2010,51.76,-0.002315709
11/02/2010,51.88,0.017892348
10/02/2010,50.96,-0.007818648
09/02/2010,51.36,0.024040567
08/02/2010,50.14,-0.009132484
05/02/2010,50.6,-0.004141609
04/02/2010,50.81,-0.025839223
03/02/2010,52.14,-0.014848931
02/02/2010,52.92,0.014465422
01/02/2010,52.16,0.032936817
29/01/2010,50.47,-0.020202707
28/01/2010,51.5,-0.013883756
27/01/2010,52.22,0.031118808
26/01/2010,50.62,-0.012368863
25/01/2010,51.25,0.022495029
22/01/2010,50.11,-0.012691029
21/01/2010,50.75,-0.007459791
20/01/2010,51.13,-0.033464661
19/01/2010,52.87,0.007975735
15/01/2010,52.45,-0.007408145
14/01/2010,52.84,-0.008480217
13/01/2010,53.29,0.006400624
12/01/2010,52.95,0.000377786
11/01/2010,52.93,-0.008091116
08/01/2010,53.36,-0.000562061
07/01/2010,53.39,0.013577429
06/01/2010,52.67,-0.002086298
05/01/2010,52.78,-0.010554188
04/01/2010,53.34,0.006960803
31/12/2009,52.97,-0.015733608
30/12/2009,53.81,-0.007037066
29/12/2009,54.19,0.001477378
28/12/2009,54.11,0.001479564
24/12/2009,54.03,0.006312683
23/12/2009,53.69,0.009732437
22/12/2009,53.17,0.012300278
21/12/2009,52.52,0.01592971
18/12/2009,51.69,0.024479828
17/12/2009,50.44,0.008761506
16/12/2009,50,-0.001399021
15/12/2009,50.07,-0.001596488
14/12/2009,50.15,0.005398394
11/12/2009,49.88,0.012304744
10/12/2009,49.27,-0.007078602
09/12/2009,49.62,-0.008228847
08/12/2009,50.03,-0.007963411
07/12/2009,50.43,-0.016324485
04/12/2009,51.26,0.001757298
03/12/2009,51.17,0.041498075
02/12/2009,49.09,0.034400408
01/12/2009,47.43,0.015724931
30/11/2009,46.69,-0.011922645
27/11/2009,47.25,-0.020113814
25/11/2009,48.21,0.004782211
24/11/2009,47.98,-0.007888768
23/11/2009,48.36,0.013532006
20/11/2009,47.71,0.00483245
19/11/2009,47.48,-0.017950806
18/11/2009,48.34,0.00768356
17/11/2009,47.97,-0.020836236
16/11/2009,48.98,0.023131969
13/11/2009,47.86,0.009025143
12/11/2009,47.43,-0.01319529
11/11/2009,48.06,0.001040908
10/11/2009,48.01,-0.002288569
09/11/2009,48.12,0.010025147
06/11/2009,47.64,0.028530783
05/11/2009,46.3,0.008023463
04/11/2009,45.93,-0.003043481
03/11/2009,46.07,0.016192914
02/11/2009,45.33,0.013995563
30/10/2009,44.7,-0.027797951
29/10/2009,45.96,0.027127036
28/10/2009,44.73,-0.027996979
27/10/2009,46,-0.007795622
26/10/2009,46.36,-0.004734246
23/10/2009,46.58,-0.021451391
22/10/2009,47.59,-0.068418356
21/10/2009,50.96,-0.033005022
20/10/2009,52.67,-0.003411679
19/10/2009,52.85,0.009123804
16/10/2009,52.37,-0.001526427
15/10/2009,52.45,0.00477784
14/10/2009,52.2,-0.018787914
13/10/2009,53.19,-0.009728795
12/10/2009,53.71,0.007100179
09/10/2009,53.33,0.00601845
08/10/2009,53.01,0.04258422
07/10/2009,50.8,0.004735605
06/10/2009,50.56,0.036455552
05/10/2009,48.75,0.043175188
02/10/2009,46.69,-0.01340303
01/10/2009,47.32,-0.022979912
30/09/2009,48.42,0
29/09/2009,48.42,0.001033165
28/09/2009,48.37,0.013948389
25/09/2009,47.7,0.007787054
24/09/2009,47.33,-0.008206253
23/09/2009,47.72,-0.00793158
22/09/2009,48.1,-0.001454244
21/09/2009,48.17,0.001454244
18/09/2009,48.1,-0.003528073
17/09/2009,48.27,0.000621697
16/09/2009,48.24,0.010837955
15/09/2009,47.72,0.009686325
14/09/2009,47.26,0.025285255
11/09/2009,46.08,-0.012936791
10/09/2009,46.68,-0.004701868
09/09/2009,46.9,-0.014184635
08/09/2009,47.57,0.00929257
04/09/2009,47.13,0.003826535
03/09/2009,46.95,0.015886981
02/09/2009,46.21,0.009785878
01/09/2009,45.76,-0.028437935
31/08/2009,47.08,-0.009512808
28/08/2009,47.53,0.00147384
27/08/2009,47.46,0.001476015
26/08/2009,47.39,0.001266892
25/08/2009,47.33,0.010833882
24/08/2009,46.82,-0.00553782
21/08/2009,47.08,0.027564191
20/08/2009,45.8,-0.002181026
19/08/2009,45.9,0.01492565
18/08/2009,45.22,0.008661909
17/08/2009,44.83,-0.029452678
14/08/2009,46.17,-0.014407302
13/08/2009,46.84,-0.012095638
12/08/2009,47.41,0.005923436
11/08/2009,47.13,-0.009502764
10/08/2009,47.58,-0.024907888
07/08/2009,48.78,0.039729248
06/08/2009,46.88,-0.005318596
05/08/2009,47.13,-0.005079376
04/08/2009,47.37,-0.021510697
03/08/2009,48.4,0.008923998
31/07/2009,47.97,-0.004783206
30/07/2009,48.2,0.02244928
29/07/2009,47.13,0.005958732
28/07/2009,46.85,0.001067806
27/07/2009,46.8,-0.017579612
24/07/2009,47.63,-0.005235066
23/07/2009,47.88,-0.010181906
22/07/2009,48.37,0.026394494
21/07/2009,47.11,-0.018090523
20/07/2009,47.97,0.008583744
17/07/2009,47.56,0.013121881
16/07/2009,46.94,0.012217492
15/07/2009,46.37,0.008011302
14/07/2009,46,0
13/07/2009,46,0.022201154
10/07/2009,44.99,0.002893714
09/07/2009,44.86,0.003573027
08/07/2009,44.7,0.102382107
07/07/2009,40.35,-0.007161409
06/07/2009,40.64,0.009642799
02/07/2009,40.25,-0.048731008
01/07/2009,42.26,0.022494368
30/06/2009,41.32,0.004852023
29/06/2009,41.12,0.00146021
26/06/2009,41.06,0.018931112
25/06/2009,40.29,0.034595042
24/06/2009,38.92,0.010071099
23/06/2009,38.53,-0.01876903
22/06/2009,39.26,-0.015167126
19/06/2009,39.86,0.005786908
18/06/2009,39.63,0.03100825
17/06/2009,38.42,0.01653364
16/06/2009,37.79,-0.040705555
15/06/2009,39.36,-0.013626252
12/06/2009,39.9,0.0225583
11/06/2009,39.01,-0.039703707
10/06/2009,40.59,-0.028417213
09/06/2009,41.76,-0.003585518
08/06/2009,41.91,-0.001907033
05/06/2009,41.99,-0.009245058
04/06/2009,42.38,0.007579383
03/06/2009,42.06,0.016299498
02/06/2009,41.38,0.019029606
01/06/2009,40.6,0.056231576
29/05/2009,38.38,0.028543164
28/05/2009,37.3,-0.011727213
27/05/2009,37.74,-0.013161548
26/05/2009,38.24,0.045748247
22/05/2009,36.53,-0.005460019
21/05/2009,36.73,-0.021280264
20/05/2009,37.52,-0.010340805
19/05/2009,37.91,0.008742936
18/05/2009,37.58,0.058630868
15/05/2009,35.44,-0.000846143
14/05/2009,35.47,0.025701015
13/05/2009,34.57,-0.046072865
12/05/2009,36.2,-0.015079107
11/05/2009,36.75,-0.015926912
08/05/2009,37.34,-0.020936236
07/05/2009,38.13,-0.014062732
06/05/2009,38.67,-0.007728014
05/05/2009,38.97,-0.005884627
04/05/2009,39.2,0.003577821
01/05/2009,39.06,-0.033235687
30/04/2009,40.38,0.006958279
29/04/2009,40.1,0.0107811
28/04/2009,39.67,0.017803115
27/04/2009,38.97,-0.021828278
24/04/2009,39.83,-0.007005283
23/04/2009,40.11,-0.06257324
22/04/2009,42.7,0.017005606
21/04/2009,41.98,0.034904173
20/04/2009,40.54,-0.009085391
17/04/2009,40.91,0.008345655
16/04/2009,40.57,0.022937929
15/04/2009,39.65,0.00126183
14/04/2009,39.6,-0.013045845
13/04/2009,40.12,-0.022672238
09/04/2009,41.04,0.037993396
08/04/2009,39.51,0.011454879
07/04/2009,39.06,-0.00790518
06/04/2009,39.37,0.000762292
03/04/2009,39.34,0.006630986
02/04/2009,39.08,0.054963221
01/04/2009,36.99,0.025463388
31/03/2009,36.06,-0.004703287
30/03/2009,36.23,-0.016696706
27/03/2009,36.84,-0.003793015
26/03/2009,36.98,0.019386273
25/03/2009,36.27,-0.001102232
24/03/2009,36.31,-0.006861561
23/03/2009,36.56,0.044750196
20/03/2009,34.96,0
19/03/2009,34.96,-0.008260978
18/03/2009,35.25,0.008260978
17/03/2009,34.96,0.055578024
16/03/2009,33.07,0.019234298
13/03/2009,32.44,-0.022253624
12/03/2009,33.17,0.014270775
11/03/2009,32.7,0.034534463
10/03/2009,31.59,0.073548069
09/03/2009,29.35,-0.007805911
06/03/2009,29.58,0.011902878
05/03/2009,29.23,-0.022997294
04/03/2009,29.91,0.012447596
03/03/2009,29.54,-0.004728141
02/03/2009,29.68,-0.051225907
27/02/2009,31.24,0.033857401
26/02/2009,30.2,-0.033537247
25/02/2009,31.23,-0.008608375
24/02/2009,31.5,0.009569451
23/02/2009,31.2,-0.041744646
20/02/2009,32.53,0.012372567
19/02/2009,32.13,-0.00465767
18/02/2009,32.28,-0.004636077
17/02/2009,32.43,-0.008291158
13/02/2009,32.7,-0.019082814
12/02/2009,33.33,0.013289232
11/02/2009,32.89,-0.043142195
10/02/2009,34.34,-0.026154674
09/02/2009,35.25,-0.001417435
06/02/2009,35.3,-0.005368003
05/02/2009,35.49,0.033522692
04/02/2009,34.32,-0.017331456
03/02/2009,34.92,0.018205964
02/02/2009,34.29,0.017059237
30/01/2009,33.71,-0.025770094
29/01/2009,34.59,-0.019184554
28/01/2009,35.26,0.030523533
27/01/2009,34.2,-0.021120415
26/01/2009,34.93,0.032293715
23/01/2009,33.82,0.016396253
22/01/2009,33.27,-0.00389981
21/01/2009,33.4,0.025471359
20/01/2009,32.56,-0.046506055
16/01/2009,34.11,0.039467006
15/01/2009,32.79,0.042997277
14/01/2009,31.41,-0.044825431
13/01/2009,32.85,0.005494519
12/01/2009,32.67,0.006448664
09/01/2009,32.46,-0.016498999
08/01/2009,33,0.001212856
07/01/2009,32.96,-0.054322682
06/01/2009,34.8,-0.02972618
05/01/2009,35.85,
