Date,Close,CTAS
04/02/2011,28.9,0.006944472
03/02/2011,28.7,0.002442004
02/02/2011,28.63,0.002798183
01/02/2011,28.55,0.017311861
31/01/2011,28.06,0.005718386
28/01/2011,27.9,-0.049984194
27/01/2011,29.33,0.001706194
26/01/2011,29.28,0.010298752
25/01/2011,28.98,0.009360443
24/01/2011,28.71,-0.00625002
21/01/2011,28.89,-0.013750646
20/01/2011,29.29,0.024888945
19/01/2011,28.57,-0.016316974
18/01/2011,29.04,0.00137836
14/01/2011,29,0.016690234
13/01/2011,28.52,0.000350693
12/01/2011,28.51,0.015553513
11/01/2011,28.07,0
10/01/2011,28.07,0.005358112
07/01/2011,27.92,-0.002861232
06/01/2011,28,0
05/01/2011,28,0.011855716
04/01/2011,27.67,-0.011141175
03/01/2011,27.98,0.000715052
31/12/2010,27.96,-0.003570157
30/12/2010,28.06,-0.001068566
29/12/2010,28.09,-0.000355935
28/12/2010,28.1,0.006784529
27/12/2010,27.91,-0.015289187
23/12/2010,28.34,0.00141243
22/12/2010,28.3,-0.031306905
21/12/2010,29.2,0.002400138
20/12/2010,29.13,-0.002057614
17/12/2010,29.19,-0.008528109
16/12/2010,29.44,0.01678409
15/12/2010,28.95,0.008673081
14/12/2010,28.7,0.029346281
13/12/2010,27.87,-0.014604
10/12/2010,28.28,0.000707464
09/12/2010,28.26,-0.002826857
08/12/2010,28.34,0.003888992
07/12/2010,28.23,0.004615666
06/12/2010,28.1,-0.013783572
03/12/2010,28.49,0.003868477
02/12/2010,28.38,0.017775086
01/12/2010,27.88,0.041375113
30/11/2010,26.75,-0.012260975
29/11/2010,27.08,-0.004053811
26/11/2010,27.19,-0.012427061
24/11/2010,27.53,0.027247636
23/11/2010,26.79,-0.024337484
22/11/2010,27.45,-0.006897831
19/11/2010,27.64,0.018255344
18/11/2010,27.14,0.016345089
17/11/2010,26.7,-0.007834399
16/11/2010,26.91,-0.024592908
15/11/2010,27.58,0.013138875
12/11/2010,27.22,-0.011324322
11/11/2010,27.53,-0.012274522
10/11/2010,27.87,0.009010694
09/11/2010,27.62,-0.017229428
08/11/2010,28.1,-0.003552402
05/11/2010,28.2,0.001064396
04/11/2010,28.17,0.008556202
03/11/2010,27.93,0.001074691
02/11/2010,27.9,0.020641689
01/11/2010,27.33,-0.0051095
29/10/2010,27.47,-0.000727802
28/10/2010,27.49,0.009135821
27/10/2010,27.24,-0.005856532
26/10/2010,27.4,-0.022018576
25/10/2010,28.01,-0.00249599
22/10/2010,28.08,0.008943004
21/10/2010,27.83,0.001438332
20/10/2010,27.79,0.014863424
19/10/2010,27.38,-0.001824485
18/10/2010,27.43,0.002555212
15/10/2010,27.36,0.002195391
14/10/2010,27.3,-0.012015437
13/10/2010,27.63,0.010917139
12/10/2010,27.33,-0.009468388
11/10/2010,27.59,0.001450853
08/10/2010,27.55,0.004729861
07/10/2010,27.42,-0.005092772
06/10/2010,27.56,-0.002898553
05/10/2010,27.64,0.017518696
04/10/2010,27.16,-0.011713165
01/10/2010,27.48,-0.002544068
30/09/2010,27.55,0.003636368
29/09/2010,27.45,-0.001092299
28/09/2010,27.48,0.005473467
27/09/2010,27.33,-0.014169174
24/09/2010,27.72,0.02114552
23/09/2010,27.14,-0.008804165
22/09/2010,27.38,-0.018096766
21/09/2010,27.88,-0.008571481
20/09/2010,28.12,0.014687708
17/09/2010,27.71,0.003977586
16/09/2010,27.6,-0.009735069
15/09/2010,27.87,0.001436266
14/09/2010,27.83,0.003599716
13/09/2010,27.73,0.010513057
10/09/2010,27.44,0.012099139
09/09/2010,27.11,0.004436236
08/09/2010,26.99,0.009679897
07/09/2010,26.73,-0.015958773
03/09/2010,27.16,0.018205964
02/09/2010,26.67,0.013590243
01/09/2010,26.31,0.031662877
31/08/2010,25.49,0.005902043
30/08/2010,25.34,-0.010598725
27/08/2010,25.61,0.016138906
26/08/2010,25.2,-0.017309638
25/08/2010,25.64,-0.009316838
24/08/2010,25.88,-0.00808163
23/08/2010,26.09,-0.003825559
20/08/2010,26.19,0.003059276
19/08/2010,26.11,-0.020845932
18/08/2010,26.66,0.004134567
17/08/2010,26.55,0.021317899
16/08/2010,25.99,0.00578817
13/08/2010,25.84,-0.004633213
12/08/2010,25.96,-0.004228336
11/08/2010,26.07,-0.032455679
10/08/2010,26.93,-0.005923749
09/08/2010,27.09,0.008898835
06/08/2010,26.85,-0.002603684
05/08/2010,26.92,-0.002596922
04/08/2010,26.99,0.00222552
03/08/2010,26.93,-0.00813614
02/08/2010,27.15,0.025742888
30/07/2010,26.46,0.00796817
29/07/2010,26.25,-0.007590169
28/07/2010,26.45,0.00606752
27/07/2010,26.29,0.002284845
26/07/2010,26.23,0.008422714
23/07/2010,26.01,0.00501061
22/07/2010,25.88,0.026626475
21/07/2010,25.2,-0.028556605
20/07/2010,25.93,0.009688121
19/07/2010,25.68,0.018868484
16/07/2010,25.2,-0.023530497
15/07/2010,25.8,0.001163467
14/07/2010,25.77,-0.006960585
13/07/2010,25.95,0.029327615
12/07/2010,25.2,0.00876849
09/07/2010,24.98,0.010462872
08/07/2010,24.72,0.011391498
07/07/2010,24.44,0.029481064
06/07/2010,23.73,0.002954212
02/07/2010,23.66,-0.01301719
01/07/2010,23.97,0
30/06/2010,23.97,-0.01037569
29/06/2010,24.22,-0.032896367
28/06/2010,25.03,0.004404412
25/06/2010,24.92,-0.000401204
24/06/2010,24.93,-0.011961865
23/06/2010,25.23,-0.003165812
22/06/2010,25.31,-0.018399423
21/06/2010,25.78,-0.012336317
18/06/2010,26.1,0.004223466
17/06/2010,25.99,0.003082854
16/06/2010,25.91,-0.002698017
15/06/2010,25.98,0.030879921
14/06/2010,25.19,-0.004357305
11/06/2010,25.3,-0.001974334
10/06/2010,25.35,0.029219609
09/06/2010,24.62,-0.006074123
08/06/2010,24.77,0.006480379
07/06/2010,24.61,-0.01612288
04/06/2010,25.01,-0.042659569
03/06/2010,26.1,0.009237941
02/06/2010,25.86,0.01913
01/06/2010,25.37,-0.024529164
28/05/2010,26,-0.009188426
27/05/2010,26.24,0.025865175
26/05/2010,25.57,0
25/05/2010,25.57,-0.002733843
24/05/2010,25.64,-0.011246967
21/05/2010,25.93,0.016330067
20/05/2010,25.51,-0.044093783
19/05/2010,26.66,-0.004117543
18/05/2010,26.77,-0.006330313
17/05/2010,26.94,0.017600155
14/05/2010,26.47,-0.01611427
13/05/2010,26.9,-0.010355122
12/05/2010,27.18,0.019317094
11/05/2010,26.66,-0.008961972
10/05/2010,26.9,0.051880436
07/05/2010,25.54,-0.021689464
06/05/2010,26.1,-0.022728251
05/05/2010,26.7,-0.005602256
04/05/2010,26.85,-0.023192646
03/05/2010,27.48,0.008038041
30/04/2010,27.26,-0.013843573
29/04/2010,27.64,0.005077994
28/04/2010,27.5,0.000363702
27/04/2010,27.49,-0.032214668
26/04/2010,28.39,-0.011904903
23/04/2010,28.73,0.001741857
22/04/2010,28.68,0.012278702
21/04/2010,28.33,0.003536072
20/04/2010,28.23,0.008537939
19/04/2010,27.99,0.002862256
16/04/2010,27.91,-0.008562307
15/04/2010,28.15,0.006414847
14/04/2010,27.97,0.004658672
13/04/2010,27.84,0.00829581
12/04/2010,27.61,-0.004697389
09/04/2010,27.74,0
08/04/2010,27.74,-0.002879772
07/04/2010,27.82,-0.011436865
06/04/2010,28.14,0
05/04/2010,28.14,0.004273511
01/04/2010,28.02,-0.002851035
31/03/2010,28.1,-0.009915095
30/03/2010,28.38,0.001057642
29/03/2010,28.35,0.015283752
26/03/2010,27.92,-0.010687669
25/03/2010,28.22,-0.003537322
24/03/2010,28.32,-0.009138904
23/03/2010,28.58,0.004559012
22/03/2010,28.45,0.011311538
19/03/2010,28.13,0.012160379
18/03/2010,27.79,0.010126669
17/03/2010,27.51,0.014646911
16/03/2010,27.11,0.012247323
15/03/2010,26.78,0.004116002
12/03/2010,26.67,0.000375023
11/03/2010,26.66,0.009043016
10/03/2010,26.42,0.010272109
09/03/2010,26.15,0.005368111
08/03/2010,26.01,0.018626848
05/03/2010,25.53,0.009840662
04/03/2010,25.28,0.008341657
03/03/2010,25.07,0.008411826
02/03/2010,24.86,-0.009209274
01/03/2010,25.09,0.012029014
26/02/2010,24.79,-0.001612253
25/02/2010,24.83,0.007275699
24/02/2010,24.65,0.018424267
23/02/2010,24.2,-0.013544225
22/02/2010,24.53,0.001631987
19/02/2010,24.49,0.015223499
18/02/2010,24.12,0.011257155
17/02/2010,23.85,0.004201687
16/02/2010,23.75,-0.035163912
12/02/2010,24.6,-0.000812678
11/02/2010,24.62,0.007337986
10/02/2010,24.44,-0.009772065
09/02/2010,24.68,0.007728328
08/02/2010,24.49,-0.013787729
05/02/2010,24.83,0.000805802
04/02/2010,24.81,-0.019952777
03/02/2010,25.31,-0.005123164
02/02/2010,25.44,0.008685408
01/02/2010,25.22,0.004371157
29/01/2010,25.11,0.00599163
28/01/2010,24.96,-0.010362787
27/01/2010,25.22,0.007961825
26/01/2010,25.02,-0.007565236
25/01/2010,25.21,-0.001585415
22/01/2010,25.25,-0.020384869
21/01/2010,25.77,-0.018454964
20/01/2010,26.25,-0.015498326
19/01/2010,26.66,0.015879351
15/01/2010,26.24,-0.016629257
14/01/2010,26.68,-0.0063516
13/01/2010,26.85,0.015387806
12/01/2010,26.44,-0.013523873
11/01/2010,26.8,-0.004096077
08/01/2010,26.91,0.009708814
07/01/2010,26.65,0.008667852
06/01/2010,26.42,0.002653024
05/01/2010,26.35,-0.001516876
04/01/2010,26.39,0.012199923
31/12/2009,26.07,-0.004210533
30/12/2009,26.18,-0.003431843
29/12/2009,26.27,0.006109221
28/12/2009,26.11,-0.009908618
24/12/2009,26.37,0.000758725
23/12/2009,26.35,-0.119005143
22/12/2009,29.68,0.002023609
21/12/2009,29.62,0.002704532
18/12/2009,29.54,0.0264121
17/12/2009,28.77,-0.018936699
16/12/2009,29.32,-0.003744685
15/12/2009,29.43,-0.006435247
14/12/2009,29.62,0.009838926
11/12/2009,29.33,0.012350071
10/12/2009,28.97,0.007623045
09/12/2009,28.75,-0.009002831
08/12/2009,29.01,-0.014713696
07/12/2009,29.44,0.001019541
04/12/2009,29.41,0.02339288
03/12/2009,28.73,-0.006937246
02/12/2009,28.93,0.007285375
01/12/2009,28.72,0.022180103
30/11/2009,28.09,-0.008507673
27/11/2009,28.33,-0.014716453
25/11/2009,28.75,0.007331155
24/11/2009,28.54,-0.001750394
23/11/2009,28.59,0.022282089
20/11/2009,27.96,-0.004638724
19/11/2009,28.09,-0.016593496
18/11/2009,28.56,-0.012871982
17/11/2009,28.93,0.000691563
16/11/2009,28.91,0.003117965
13/11/2009,28.82,0.003824096
12/11/2009,28.71,-0.011428696
11/11/2009,29.04,0.002068253
10/11/2009,28.98,-0.01166394
09/11/2009,29.32,0.018936699
06/11/2009,28.77,0.005227403
05/11/2009,28.62,0.015138469
04/11/2009,28.19,0.00569194
03/11/2009,28.03,0.001070855
02/11/2009,28,0.011133173
30/10/2009,27.69,-0.016476017
29/10/2009,28.15,0.008920666
28/10/2009,27.9,-0.014235116
27/10/2009,28.3,-0.000706464
26/10/2009,28.32,0.007442884
23/10/2009,28.11,-0.022860148
22/10/2009,28.76,0.001391789
21/10/2009,28.72,-0.016917372
20/10/2009,29.21,-0.012587341
19/10/2009,29.58,0.011218884
16/10/2009,29.25,-0.008171649
15/10/2009,29.49,0.005781346
14/10/2009,29.32,0.004101168
13/10/2009,29.2,0
12/10/2009,29.2,-0.011237986
09/10/2009,29.53,0.005092525
08/10/2009,29.38,0.001703288
07/10/2009,29.33,-0.013545754
06/10/2009,29.73,0.00641136
05/10/2009,29.54,0.016726794
02/10/2009,29.05,-0.009251394
01/10/2009,29.32,-0.033207814
30/09/2009,30.31,-0.006904515
29/09/2009,30.52,-0.005554662
28/09/2009,30.69,0.020741484
25/09/2009,30.06,-0.00464654
24/09/2009,30.2,0.063214894
23/09/2009,28.35,-0.049209997
22/09/2009,29.78,0.003700593
21/09/2009,29.67,-0.003364741
18/09/2009,29.77,0.010467764
17/09/2009,29.46,0.007153837
16/09/2009,29.25,0.01307658
15/09/2009,28.87,0.001733403
14/09/2009,28.82,0.015384919
11/09/2009,28.38,0.000352423
10/09/2009,28.37,0.007429718
09/09/2009,28.16,0.006412562
08/09/2009,27.98,0.009335795
04/09/2009,27.72,0.016733748
03/09/2009,27.26,0.016645474
02/09/2009,26.81,-0.00928167
01/09/2009,27.06,-0.01394518
31/08/2009,27.44,-0.013393865
28/08/2009,27.81,-0.006808842
27/08/2009,28,0.004653669
26/08/2009,27.87,0.008286843
25/08/2009,27.64,0.002173127
24/08/2009,27.58,-0.004341541
21/08/2009,27.7,0.02116095
20/08/2009,27.12,0.003324103
19/08/2009,27.03,0.013408022
18/08/2009,26.67,0.014350699
17/08/2009,26.29,-0.022193877
14/08/2009,26.88,-0.016602484
13/08/2009,27.33,0.018464336
12/08/2009,26.83,0.023761254
11/08/2009,26.2,-0.015151805
10/08/2009,26.6,-0.007490672
07/08/2009,26.8,0.041132988
06/08/2009,25.72,0.00584911
05/08/2009,25.57,-0.00429269
04/08/2009,25.68,0.012933749
03/08/2009,25.35,0.006728701
31/07/2009,25.18,-0.001587302
30/07/2009,25.22,0.019620249
29/07/2009,24.73,0.004864217
28/07/2009,24.61,0.00815998
27/07/2009,24.41,-0.001637332
24/07/2009,24.45,0.010690891
23/07/2009,24.19,0.028088202
22/07/2009,23.52,0.00896867
21/07/2009,23.31,0.023438573
20/07/2009,22.77,0.007051594
17/07/2009,22.61,0.003100778
16/07/2009,22.54,-0.025406535
15/07/2009,23.12,0.035214906
14/07/2009,22.32,0.018996501
13/07/2009,21.9,0.013330466
10/07/2009,21.61,-0.005537624
09/07/2009,21.73,-0.010528822
08/07/2009,21.96,0.013293801
07/07/2009,21.67,-0.026413193
06/07/2009,22.25,0.00224972
02/07/2009,22.2,-0.038007226
01/07/2009,23.06,0.00958613
30/06/2009,22.84,-0.003932712
29/06/2009,22.93,0.000436205
26/06/2009,22.92,-0.008688152
25/06/2009,23.12,0.029852963
24/06/2009,22.44,0.014815086
23/06/2009,22.11,-0.003611742
22/06/2009,22.19,-0.010757612
19/06/2009,22.43,0.000892061
18/06/2009,22.41,0.000892857
17/06/2009,22.39,0.007621646
16/06/2009,22.22,-0.012077982
15/06/2009,22.49,-0.019811346
12/06/2009,22.94,0.003930994
11/06/2009,22.85,0.003946508
10/06/2009,22.76,-0.008748962
09/06/2009,22.96,0.008309691
08/06/2009,22.77,-0.00263158
05/06/2009,22.83,0.003070851
04/06/2009,22.76,0.00352113
03/06/2009,22.68,-0.02137486
02/06/2009,23.17,-0.013290657
01/06/2009,23.48,0.008124911
29/05/2009,23.29,-0.055128781
28/05/2009,24.61,-0.002840335
27/05/2009,24.68,-0.020453891
26/05/2009,25.19,0.025327987
22/05/2009,24.56,-0.004063394
21/05/2009,24.66,-0.027596232
20/05/2009,25.35,-0.009032066
19/05/2009,25.58,-0.000781555
18/05/2009,25.6,0.026119411
15/05/2009,24.94,-0.006394906
14/05/2009,25.1,0.011621048
13/05/2009,24.81,-0.025468945
12/05/2009,25.45,-0.008996736
11/05/2009,25.68,-0.01353724
08/05/2009,26.03,0.013926724
07/05/2009,25.67,-0.005826391
06/05/2009,25.82,-0.003865486
05/05/2009,25.92,0.003865486
04/05/2009,25.82,0.002714758
01/05/2009,25.75,0.003501268
30/04/2009,25.66,-0.00699032
29/04/2009,25.84,-0.003091193
28/04/2009,25.92,-0.012270093
27/04/2009,26.24,-0.0222357
24/04/2009,26.83,0.018431968
23/04/2009,26.34,0.00075959
22/04/2009,26.32,0.004188089
21/04/2009,26.21,0.01770639
20/04/2009,25.75,-0.029464538
17/04/2009,26.52,0.00302115
16/04/2009,26.44,0.026443388
15/04/2009,25.75,0.025168454
14/04/2009,25.11,-0.024780029
13/04/2009,25.74,-0.007354397
09/04/2009,25.93,0.038126056
08/04/2009,24.96,0.008853177
07/04/2009,24.74,-0.031824484
06/04/2009,25.54,-0.0019558
03/04/2009,25.59,0.000390854
02/04/2009,25.58,0.040691693
01/04/2009,24.56,-0.006493529
31/03/2009,24.72,0.01343942
30/03/2009,24.39,-0.0274987
27/03/2009,25.07,-0.030638689
26/03/2009,25.85,0.045507357
25/03/2009,24.7,0.006498804
24/03/2009,24.54,-0.007712642
23/03/2009,24.73,0.07513497
20/03/2009,22.94,-0.009976227
19/03/2009,23.17,0.055002776
18/03/2009,21.93,0.033854381
17/03/2009,21.2,0.030167478
16/03/2009,20.57,-0.018304943
13/03/2009,20.95,0.016847571
12/03/2009,20.6,0.048232068
11/03/2009,19.63,0.022669698
10/03/2009,19.19,0.055718749
09/03/2009,18.15,-0.016935668
06/03/2009,18.46,-0.007555352
05/03/2009,18.6,-0.045199496
04/03/2009,19.46,0.008255981
03/03/2009,19.3,-0.017972242
02/03/2009,19.65,-0.032050816
27/02/2009,20.29,0.011400371
26/02/2009,20.06,-0.028018545
25/02/2009,20.63,-0.018728038
24/02/2009,21.02,0.013410163
23/02/2009,20.74,-0.045248058
20/02/2009,21.7,-0.008717651
19/02/2009,21.89,-0.013611825
18/02/2009,22.19,0.008599284
17/02/2009,22,-0.041403644
13/02/2009,22.93,-0.00174292
12/02/2009,22.97,-0.002174387
11/02/2009,23.02,0.007412286
10/02/2009,22.85,-0.048269032
09/02/2009,23.98,0.005855307
06/02/2009,23.84,0.034133006
05/02/2009,23.04,0.033542421
04/02/2009,22.28,-0.008491671
03/02/2009,22.47,0.012088797
02/02/2009,22.2,-0.024472857
30/01/2009,22.75,-0.039643278
29/01/2009,23.67,-0.027090634
28/01/2009,24.32,0.030900162
27/01/2009,23.58,0.008090315
26/01/2009,23.39,0.011178104
23/01/2009,23.13,-0.009038151
22/01/2009,23.34,-0.016992762
21/01/2009,23.74,0.011864546
20/01/2009,23.46,-0.024422266
16/01/2009,24.04,0.012136579
15/01/2009,23.75,0.05096094
14/01/2009,22.57,-0.030113556
13/01/2009,23.26,-0.006000875
12/01/2009,23.4,0.003853569
09/01/2009,23.31,-0.030836657
08/01/2009,24.04,0.005422328
07/01/2009,23.91,-0.018235068
06/01/2009,24.35,0.028745991
05/01/2009,23.66,
