Date,Close,COV
07/02/2011,49.24,0.00754259
04/02/2011,48.87,-0.00754259
03/02/2011,49.24,0.00529425
02/02/2011,48.98,-0.003464795
01/02/2011,49.15,0.034778914
31/01/2011,47.47,0.00824965
28/01/2011,47.08,-0.015177357
27/01/2011,47.8,-0.00083647
26/01/2011,47.84,0.010506506
25/01/2011,47.34,0.002961711
24/01/2011,47.2,-0.010747127
21/01/2011,47.71,-0.001256808
20/01/2011,47.77,-0.005011495
19/01/2011,48.01,0.011732797
18/01/2011,47.45,0.000421585
14/01/2011,47.43,0.002321901
13/01/2011,47.32,0.009555227
12/01/2011,46.87,-0.004895189
11/01/2011,47.1,0.018644063
10/01/2011,46.23,0.00064914
07/01/2011,46.2,-0.005611929
06/01/2011,46.46,-0.010065402
05/01/2011,46.93,-0.002766253
04/01/2011,47.06,-0.008253142
03/01/2011,47.45,0.038453884
31/12/2010,45.66,0.000219034
30/12/2010,45.65,-0.000219034
29/12/2010,45.66,0
28/12/2010,45.66,-0.005460317
27/12/2010,45.91,-0.001741023
23/12/2010,45.99,-0.005853675
22/12/2010,46.26,0.019206177
21/12/2010,45.38,-0.012699974
20/12/2010,45.96,-0.01125066
17/12/2010,46.48,0.007125152
16/12/2010,46.15,0.015944424
15/12/2010,45.42,0.007292044
14/12/2010,45.09,0.038431493
13/12/2010,43.39,-0.003221356
10/12/2010,43.53,0.002990914
09/12/2010,43.4,0.009259325
08/12/2010,43,0.00232829
07/12/2010,42.9,0.000699545
06/12/2010,42.87,-0.001631512
03/12/2010,42.94,-0.002326123
02/12/2010,43.04,0.002326123
01/12/2010,42.94,0.020468895
30/11/2010,42.07,-0.005452188
29/11/2010,42.3,-0.000472701
26/11/2010,42.32,-0.012445857
24/11/2010,42.85,0.017420403
23/11/2010,42.11,-0.014850008
22/11/2010,42.74,-0.00280374
19/11/2010,42.86,-0.014362072
18/11/2010,43.48,0.024209749
17/11/2010,42.44,-0.00376294
16/11/2010,42.6,-0.02526499
15/11/2010,43.69,-0.009113756
12/11/2010,44.09,-0.013292975
11/11/2010,44.68,-0.003574624
10/11/2010,44.84,0.03033966
09/11/2010,43.5,0.050688517
08/11/2010,41.35,-0.009147873
05/11/2010,41.73,0.033876762
04/11/2010,40.34,0.009464579
03/11/2010,39.96,0.002004009
02/11/2010,39.88,0.005531822
01/11/2010,39.66,-0.005281038
29/10/2010,39.87,-0.010727308
28/10/2010,40.3,0.000993049
27/10/2010,40.26,-0.007670457
26/10/2010,40.57,0.009410669
25/10/2010,40.19,0.016558331
22/10/2010,39.53,-0.011819577
21/10/2010,40,0.012578782
20/10/2010,39.5,-0.009323489
19/10/2010,39.87,-0.01666498
18/10/2010,40.54,-0.005412067
15/10/2010,40.76,0.003686867
14/10/2010,40.61,-0.00466774
13/10/2010,40.8,-0.00415801
12/10/2010,40.97,-0.001950744
11/10/2010,41.05,0.002927545
08/10/2010,40.93,-0.004144831
07/10/2010,41.1,0.004144831
06/10/2010,40.93,0.008834413
05/10/2010,40.57,0.019664604
04/10/2010,39.78,-0.014474922
01/10/2010,40.36,0.004220987
30/09/2010,40.19,0.000995768
29/09/2010,40.15,-0.01089929
28/09/2010,40.59,0.027727516
27/09/2010,39.48,-0.000506457
24/09/2010,39.5,0.020461072
23/09/2010,38.7,-0.010794245
22/09/2010,39.12,-0.003317599
21/09/2010,39.25,-0.002036142
20/09/2010,39.33,-0.004313085
17/09/2010,39.5,-0.000253133
16/09/2010,39.51,0.041602692
15/09/2010,37.9,0.005556305
14/09/2010,37.69,0.009329669
13/09/2010,37.34,0.005370582
10/09/2010,37.14,0.011917801
09/09/2010,36.7,0.003548523
08/09/2010,36.57,-0.022709816
07/09/2010,37.41,0.008051573
03/09/2010,37.11,-0.00376547
02/09/2010,37.25,0.029974996
01/09/2010,36.15,0.022661482
31/08/2010,35.34,-0.029553308
30/08/2010,36.4,-0.009025085
27/08/2010,36.73,-0.004888657
26/08/2010,36.91,-0.011582621
25/08/2010,37.34,-0.000803105
24/08/2010,37.37,-0.026928766
23/08/2010,38.39,0.007845229
20/08/2010,38.09,-0.013041395
19/08/2010,38.59,-0.010824848
18/08/2010,39.01,0.006429236
17/08/2010,38.76,0.016387413
16/08/2010,38.13,-0.011732634
13/08/2010,38.58,0.02016039
12/08/2010,37.81,-0.005801704
11/08/2010,38.03,-0.006290977
10/08/2010,38.27,-0.000261267
09/08/2010,38.28,0.001568628
06/08/2010,38.22,0.004195077
05/08/2010,38.06,0.006061423
04/08/2010,37.83,0.040733885
03/08/2010,36.32,-0.013129291
02/08/2010,36.8,-0.014031531
30/07/2010,37.32,0.011859977
29/07/2010,36.88,-0.04791177
28/07/2010,38.69,-0.015897771
27/07/2010,39.31,-0.005833878
26/07/2010,39.54,0.020956555
23/07/2010,38.72,-0.032023067
22/07/2010,39.98,0.013852381
21/07/2010,39.43,-0.016599979
20/07/2010,40.09,0.017107335
19/07/2010,39.41,-0.015609582
16/07/2010,40.03,-0.011425857
15/07/2010,40.49,0
14/07/2010,40.49,-0.012273104
13/07/2010,40.99,0.01252011
12/07/2010,40.48,-0.006893183
09/07/2010,40.76,-0.000490557
08/07/2010,40.78,0.017813435
07/07/2010,40.06,0.020426886
06/07/2010,39.25,-0.01064379
02/07/2010,39.67,-0.007784095
01/07/2010,39.98,-0.00499003
30/06/2010,40.18,-0.005955353
29/06/2010,40.42,-0.033810833
28/06/2010,41.81,-0.003342888
25/06/2010,41.95,0.00909968
24/06/2010,41.57,-0.009814561
23/06/2010,41.98,-0.01747388
22/06/2010,42.72,-0.012098798
21/06/2010,43.24,0.011864743
18/06/2010,42.73,0.014616007
17/06/2010,42.11,0.016521386
16/06/2010,41.42,-0.006977052
15/06/2010,41.71,0.003121626
14/06/2010,41.58,0.002649008
11/06/2010,41.47,0.015798117
10/06/2010,40.82,0.032871485
09/06/2010,39.5,-0.003790276
08/06/2010,39.65,-0.012531492
07/06/2010,40.15,-0.025573068
04/06/2010,41.19,-0.041608284
03/06/2010,42.94,0.034592409
02/06/2010,41.48,0.005802724
01/06/2010,41.24,-0.027503826
28/05/2010,42.39,-0.003532324
27/05/2010,42.54,0.025956928
26/05/2010,41.45,-0.00721157
25/05/2010,41.75,-0.00430211
24/05/2010,41.93,0.014412933
21/05/2010,41.33,-0.013935833
20/05/2010,41.91,-0.039073868
19/05/2010,43.58,-0.022686998
18/05/2010,44.58,-0.000224291
17/05/2010,44.59,-0.003358337
14/05/2010,44.74,-0.023416135
13/05/2010,45.8,-0.013230862
12/05/2010,46.41,0.041351834
11/05/2010,44.53,-0.007606301
10/05/2010,44.87,0.026650177
07/05/2010,43.69,-0.035083427
06/05/2010,45.25,-0.021858794
05/05/2010,46.25,-0.010752792
04/05/2010,46.75,-0.0261784
03/05/2010,47.99,0
30/04/2010,47.99,-0.005195897
29/04/2010,48.24,0.014196481
28/04/2010,47.56,0.011419029
27/04/2010,47.02,-0.017080015
26/04/2010,47.83,-0.028037293
23/04/2010,49.19,0.000406669
22/04/2010,49.17,-0.01933595
21/04/2010,50.13,-0.041994257
20/04/2010,52.28,0.016975716
19/04/2010,51.4,0.006049389
16/04/2010,51.09,-0.014187392
15/04/2010,51.82,0.006971368
14/04/2010,51.46,0.018831471
13/04/2010,50.5,-0.00552924
12/04/2010,50.78,0.002168557
09/04/2010,50.67,0.026396254
08/04/2010,49.35,-0.019464847
07/04/2010,50.32,-0.007523298
06/04/2010,50.7,-0.000197219
05/04/2010,50.71,0.004545912
01/04/2010,50.48,0.003969835
31/03/2010,50.28,-0.001192606
30/03/2010,50.34,0.01682732
29/03/2010,49.5,0.002427186
26/03/2010,49.38,-0.006258222
25/03/2010,49.69,0.000805315
24/03/2010,49.65,-0.028786107
23/03/2010,51.1,-0.001955035
22/03/2010,51.2,-0.000780945
19/03/2010,51.24,0.007640355
18/03/2010,50.85,-0.007640355
17/03/2010,51.24,0.017323268
16/03/2010,50.36,-0.003765736
15/03/2010,50.55,0.001187649
12/03/2010,50.49,-0.006317889
11/03/2010,50.81,-0.000393546
10/03/2010,50.83,-0.011929348
09/03/2010,51.44,0.021218871
08/03/2010,50.36,0.010178713
05/03/2010,49.85,-0.00420379
04/03/2010,50.06,-0.005974923
03/03/2010,50.36,0.001390959
02/03/2010,50.29,0.015227704
01/03/2010,49.53,0.008312263
26/02/2010,49.12,-0.009522917
25/02/2010,49.59,-0.011428696
24/02/2010,50.16,-0.000199342
23/02/2010,50.17,-0.001991239
22/02/2010,50.27,-0.000596599
19/02/2010,50.3,-0.009694408
18/02/2010,50.79,-0.001573874
17/02/2010,50.87,0.011069494
16/02/2010,50.31,0.014616338
12/02/2010,49.58,-0.003422937
11/02/2010,49.75,0.021536793
10/02/2010,48.69,-0.017508591
09/02/2010,49.55,0.001817999
08/02/2010,49.46,0.005880581
05/02/2010,49.17,-0.027877068
04/02/2010,50.56,-0.00768401
03/02/2010,50.95,-0.000784775
02/02/2010,50.99,0.012630916
01/02/2010,50.35,-0.004162131
29/01/2010,50.56,-0.005129228
28/01/2010,50.82,-0.004515567
27/01/2010,51.05,0.005696902
26/01/2010,50.76,-0.000393933
25/01/2010,50.78,0.000590958
22/01/2010,50.75,-0.004325606
21/01/2010,50.97,-0.01267197
20/01/2010,51.62,0.042947136
19/01/2010,49.45,0.025603037
15/01/2010,48.2,-0.015440348
14/01/2010,48.95,-0.017416398
13/01/2010,49.81,0.024386496
12/01/2010,48.61,-0.009214768
11/01/2010,49.06,0.001223741
08/01/2010,49,-0.001223741
07/01/2010,49.06,0.007775771
06/01/2010,48.68,0.019498647
05/01/2010,47.74,0.00020949
04/01/2010,47.73,-0.003346583
31/12/2009,47.89,-0.010386466
30/12/2009,48.39,-0.010279696
29/12/2009,48.89,0.006978682
28/12/2009,48.55,-0.003905853
24/12/2009,48.74,0.002053811
23/12/2009,48.64,0.020773493
22/12/2009,47.64,0.021214202
21/12/2009,46.64,0.001931538
18/12/2009,46.55,-0.002574556
17/12/2009,46.67,-0.001498769
16/12/2009,46.74,-0.002777483
15/12/2009,46.87,-0.004045571
14/12/2009,47.06,0.000212517
11/12/2009,47.05,-0.008676385
10/12/2009,47.46,0.009101555
09/12/2009,47.03,-0.002548313
08/12/2009,47.15,0.00361203
07/12/2009,46.98,-0.006576877
04/12/2009,47.29,-0.002323372
03/12/2009,47.4,-0.002949233
02/12/2009,47.54,-0.001261299
01/12/2009,47.6,0.016522299
30/11/2009,46.82,-0.002985713
27/11/2009,46.96,-0.008270644
25/11/2009,47.35,0.011683617
24/11/2009,46.8,0.01420295
23/11/2009,46.14,0.010676646
20/11/2009,45.65,0.011456393
19/11/2009,45.13,0.005554953
18/11/2009,44.88,-0.005554953
17/11/2009,45.13,0.023314214
16/11/2009,44.09,-0.006555918
13/11/2009,44.38,0.004064128
12/11/2009,44.2,-0.000904568
11/11/2009,44.24,-0.007880261
10/11/2009,44.59,-0.00581397
09/11/2009,44.85,0.017998236
06/11/2009,44.05,-0.002946846
05/11/2009,44.18,0.024053387
04/11/2009,43.13,0.004182162
03/11/2009,42.95,0.000931749
02/11/2009,42.91,0.018582212
30/10/2009,42.12,-0.0047371
29/10/2009,42.32,0.0047371
28/10/2009,42.12,-0.02300031
27/10/2009,43.1,-0.005783706
26/10/2009,43.35,-0.002073972
23/10/2009,43.44,-0.000230176
22/10/2009,43.45,0.00901636
21/10/2009,43.06,-0.029969073
20/10/2009,44.37,-0.003150318
19/10/2009,44.51,0.010388531
16/10/2009,44.05,0.011415649
15/10/2009,43.55,-0.004353312
14/10/2009,43.74,0.016830368
13/10/2009,43.01,-0.005333346
12/10/2009,43.24,-0.005305052
09/10/2009,43.47,0.011103514
08/10/2009,42.99,0.018784304
07/10/2009,42.19,0.008330406
06/10/2009,41.84,0.007918458
05/10/2009,41.51,0.003378382
02/10/2009,41.37,-0.021994671
01/10/2009,42.29,-0.022677769
30/09/2009,43.26,0.00905614
29/09/2009,42.87,0.007727471
28/09/2009,42.54,0.02813058
25/09/2009,41.36,0.023236951
24/09/2009,40.41,-0.005183277
23/09/2009,40.62,-0.005646265
22/09/2009,40.85,-0.009744291
21/09/2009,41.25,-0.005560271
18/09/2009,41.48,-0.019339268
17/09/2009,42.29,-0.013388339
16/09/2009,42.86,0.028157545
15/09/2009,41.67,0.004088018
14/09/2009,41.5,-0.008876153
11/09/2009,41.87,0.061819508
10/09/2009,39.36,-0.002030458
09/09/2009,39.44,0.004065046
08/09/2009,39.28,-0.008113635
04/09/2009,39.6,0.008877674
03/09/2009,39.25,0.017995344
02/09/2009,38.55,-0.013398809
01/09/2009,39.07,-0.012716346
31/08/2009,39.57,0.017848511
28/08/2009,38.87,-0.003338901
27/08/2009,39,0.002824498
26/08/2009,38.89,-0.014550352
25/08/2009,39.46,-0.001266304
24/08/2009,39.51,-0.003032603
21/08/2009,39.63,-0.012537777
20/08/2009,40.13,0.000498504
19/08/2009,40.11,0.037078905
18/08/2009,38.65,-0.015659414
17/08/2009,39.26,0.004339509
14/08/2009,39.09,-0.014476443
13/08/2009,39.66,0.003283246
12/08/2009,39.53,0.006089844
11/08/2009,39.29,0.017199757
10/08/2009,38.62,0.01198243
07/08/2009,38.16,0.006045491
06/08/2009,37.93,-0.019838813
05/08/2009,38.69,-0.009261708
04/08/2009,39.05,-0.000256049
03/08/2009,39.06,0.032525308
31/07/2009,37.81,0.002913523
30/07/2009,37.7,-0.014483466
29/07/2009,38.25,0.008137596
28/07/2009,37.94,0.010865351
27/07/2009,37.53,0.00427237
24/07/2009,37.37,0.032914708
23/07/2009,36.16,0.022655143
22/07/2009,35.35,-0.018220546
21/07/2009,36,-0.005816385
20/07/2009,36.21,-0.009072227
17/07/2009,36.54,-0.011158096
16/07/2009,36.95,0.012527397
15/07/2009,36.49,0.007702927
14/07/2009,36.21,0.006928114
13/07/2009,35.96,0.005297656
10/07/2009,35.77,0.004483056
09/07/2009,35.61,0.006197203
08/07/2009,35.39,-0.005635405
07/07/2009,35.59,-0.005324379
06/07/2009,35.78,-0.012222374
02/07/2009,36.22,-0.0175155
01/07/2009,36.86,-0.015612699
30/06/2009,37.44,-0.003466208
29/06/2009,37.57,0.032461601
26/06/2009,36.37,-0.000549753
25/06/2009,36.39,0.01550848
24/06/2009,35.83,0.010098263
23/06/2009,35.47,-0.015664656
22/06/2009,36.03,-0.005259528
19/06/2009,36.22,0.008317209
18/06/2009,35.92,0.001114206
17/06/2009,35.88,0.02254887
16/06/2009,35.08,-0.009363099
15/06/2009,35.41,-0.017912598
12/06/2009,36.05,0.006400467
11/06/2009,35.82,0.010101096
10/06/2009,35.46,0.001693481
09/06/2009,35.4,-0.007037327
08/06/2009,35.65,-0.007823454
05/06/2009,35.93,0.007823454
04/06/2009,35.65,-0.012266672
03/06/2009,36.09,-0.015943163
02/06/2009,36.67,0.017329549
01/06/2009,36.04,0.008918677
29/05/2009,35.72,0.045533993
28/05/2009,34.13,0.001172677
27/05/2009,34.09,-0.020900616
26/05/2009,34.81,-0.00544336
22/05/2009,35,-0.007401115
21/05/2009,35.26,-0.013801092
20/05/2009,35.75,0.007581112
19/05/2009,35.48,-0.007021515
18/05/2009,35.73,-0.018578103
15/05/2009,36.4,0.010494435
14/05/2009,36.02,0.01736252
13/05/2009,35.4,0.019107953
12/05/2009,34.73,0.029809338
11/05/2009,33.71,-0.024323543
08/05/2009,34.54,0.009892429
07/05/2009,34.2,0.021576129
06/05/2009,33.47,-0.003876552
05/05/2009,33.6,0.014086851
04/05/2009,33.13,0.023516124
01/05/2009,32.36,-0.018978225
30/04/2009,32.98,-0.028987537
29/04/2009,33.95,0.001768868
28/04/2009,33.89,0.003251074
27/04/2009,33.78,0.020637789
24/04/2009,33.09,0.01922256
23/04/2009,32.46,-0.020430654
22/04/2009,33.13,-0.008715307
21/04/2009,33.42,-0.012784476
20/04/2009,33.85,-0.029401041
17/04/2009,34.86,0.023803736
16/04/2009,34.04,0.019579385
15/04/2009,33.38,0.015396531
14/04/2009,32.87,0.024327605
13/04/2009,32.08,0.004686776
09/04/2009,31.93,-0.008730957
08/04/2009,32.21,0.023560066
07/04/2009,31.46,0.008619367
06/04/2009,31.19,-0.002561641
03/04/2009,31.27,-0.039503569
02/04/2009,32.53,-0.018578272
01/04/2009,33.14,-0.003012958
31/03/2009,33.24,0.005127443
30/03/2009,33.07,-0.016791999
27/03/2009,33.63,-0.002079312
26/03/2009,33.7,0.033799234
25/03/2009,32.58,0.015777589
24/03/2009,32.07,-0.024030731
23/03/2009,32.85,0.025903391
20/03/2009,32.01,0.022110819
19/03/2009,31.31,-0.038839833
18/03/2009,32.55,0.03120378
17/03/2009,31.55,0.007316718
16/03/2009,31.32,-0.025222018
13/03/2009,32.12,0.032914364
12/03/2009,31.08,0.035033866
11/03/2009,30.01,0.045330644
10/03/2009,28.68,0.027573327
09/03/2009,27.9,-0.0039349
06/03/2009,28.01,-0.01065351
05/03/2009,28.31,-0.057315394
04/03/2009,29.98,-0.013254004
03/03/2009,30.38,-0.010152371
02/03/2009,30.69,-0.031432992
27/02/2009,31.67,-0.045371151
26/02/2009,33.14,-0.058883606
25/02/2009,35.15,-0.022504466
24/02/2009,35.95,0.016830692
23/02/2009,35.35,-0.016552489
20/02/2009,35.94,-0.024190294
19/02/2009,36.82,-0.006497045
18/02/2009,37.06,-0.001078749
17/02/2009,37.1,-0.027384404
13/02/2009,38.13,-0.028695261
12/02/2009,39.24,0.012307848
11/02/2009,38.76,0.019802627
10/02/2009,38,-0.033638359
09/02/2009,39.3,-0.01314478
06/02/2009,39.82,0.007309421
05/02/2009,39.53,-0.006304396
04/02/2009,39.78,0.021342273
03/02/2009,38.94,0.023909663
02/02/2009,38.02,-0.008381401
30/01/2009,38.34,0.007067167
29/01/2009,38.07,-0.003932368
28/01/2009,38.22,0.022490695
27/01/2009,37.37,0.007790503
26/01/2009,37.08,0.05858719
23/01/2009,34.97,-0.06181821
22/01/2009,37.2,0.007013787
21/01/2009,36.94,0.036949337
20/01/2009,35.6,-0.031248222
16/01/2009,36.73,0.029003552
15/01/2009,35.68,-0.003078217
14/01/2009,35.79,-0.022106454
13/01/2009,36.59,-0.018950215
12/01/2009,37.29,0.008888947
09/01/2009,36.96,-0.0013519
08/01/2009,37.01,-0.002428823
07/01/2009,37.1,-0.004034975
06/01/2009,37.25,0.014058085
05/01/2009,36.73,
