Date,Close,ORCL
23/08/2013,31.77,-0.019635975
22/08/2013,32.4,0.003091193
21/08/2013,32.3,0.003100778
20/08/2013,32.2,0.004357305
19/08/2013,32.06,-0.01085787
16/08/2013,32.41,-0.009825071
15/08/2013,32.73,-0.025340722
14/08/2013,33.57,0.009578044
13/08/2013,33.25,0
12/08/2013,33.25,0.009974391
09/08/2013,32.92,-0.003033063
08/08/2013,33.02,0.006075353
07/08/2013,32.82,-0.005469476
06/08/2013,33,0.006688988
05/08/2013,32.78,0.006426954
02/08/2013,32.57,-0.005511343
01/08/2013,32.75,0.012288941
31/07/2013,32.35,-0.006163348
30/07/2013,32.55,0.002152853
29/07/2013,32.48,-0.001845586
26/07/2013,32.54,0.005238034
25/07/2013,32.37,-0.000617665
24/07/2013,32.39,0.009928719
23/07/2013,32.07,0.006255885
22/07/2013,31.87,0.000313824
19/07/2013,31.86,-0.004697049
18/07/2013,32.01,-0.00467509
17/07/2013,32.16,0.004987542
16/07/2013,32,-0.000312451
15/07/2013,32.01,0.024028978
12/07/2013,31.25,-0.019331928
11/07/2013,31.86,0.019972133
10/07/2013,31.23,-0.009243094
09/07/2013,31.52,-0.004115884
08/07/2013,31.65,0.014640618
05/07/2013,31.19,0.015834876
03/07/2013,30.7,0.019737483
02/07/2013,30.1,-0.000332171
01/07/2013,30.11,-0.019730992
28/06/2013,30.71,0.00850234
27/06/2013,30.45,0.010232801
26/06/2013,30.14,0.005990035
25/06/2013,29.96,-0.006984895
24/06/2013,30.17,0.00099486
21/06/2013,30.14,-0.096997842
20/06/2013,33.21,-0.026153051
19/06/2013,34.09,-0.009052478
18/06/2013,34.4,0.003786228
17/06/2013,34.27,0.014697501
14/06/2013,33.77,-0.01411373
13/06/2013,34.25,0.021544289
12/06/2013,33.52,-0.001490535
11/06/2013,33.57,-0.014197222
10/06/2013,34.05,0.007073416
07/06/2013,33.81,0.013698844
06/06/2013,33.35,-0.02282595
05/06/2013,34.12,-0.001171646
04/06/2013,34.16,-0.006710456
03/06/2013,34.39,0.017896913
31/05/2013,33.78,-0.016441944
30/05/2013,34.34,-0.001745709
29/05/2013,34.4,-0.003771947
28/05/2013,34.53,0.013998479
24/05/2013,34.05,-0.00527242
23/05/2013,34.23,0.00321873
22/05/2013,34.12,-0.028317408
21/05/2013,35.1,0.005714301
20/05/2013,34.9,-0.003718008
17/05/2013,35.03,0.019020746
16/05/2013,34.37,0.011117727
15/05/2013,33.99,0.009459131
14/05/2013,33.67,-0.003261678
13/05/2013,33.78,-0.007079676
10/05/2013,34.02,0.00945075
09/05/2013,33.7,0.007147142
08/05/2013,33.46,0.005995222
07/05/2013,33.26,-0.007488428
06/05/2013,33.51,0.003886984
03/05/2013,33.38,-0.009244139
02/05/2013,33.69,0.015856727
01/05/2013,33.16,0.011525757
30/04/2013,32.78,0.016610656
29/04/2013,32.24,-0.003715175
26/04/2013,32.36,0.002785086
25/04/2013,32.27,-0.007409728
24/04/2013,32.51,0.001539172
23/04/2013,32.46,-0.001846723
22/04/2013,32.52,0.004623217
19/04/2013,32.37,0.007753179
18/04/2013,32.12,-0.011453461
17/04/2013,32.49,-0.028222173
16/04/2013,33.42,0.018726008
15/04/2013,32.8,-0.01992218
12/04/2013,33.46,-0.004770432
11/04/2013,33.62,-0.003266521
10/04/2013,33.73,0.0206687
09/04/2013,33.04,0.020795856
08/04/2013,32.36,0.010250129
05/04/2013,32.03,-0.010559104
04/04/2013,32.37,-0.000926355
03/04/2013,32.4,-0.010439149
02/04/2013,32.74,0.010130555
01/04/2013,32.41,0.002471425
28/03/2013,32.33,0.011823411
27/03/2013,31.95,0.012915599
26/03/2013,31.54,0.009237205
25/03/2013,31.25,-0.023091331
22/03/2013,31.98,-0.009956523
21/03/2013,32.3,-0.102042323
20/03/2013,35.77,0.002239016
19/03/2013,35.69,-0.009758895
18/03/2013,36.04,-0.00828963
15/03/2013,36.34,0.001101322
14/03/2013,36.3,0.020034059
13/03/2013,35.58,0.004224763
12/03/2013,35.43,-0.012621118
11/03/2013,35.88,0.004749276
08/03/2013,35.71,-0.00642012
07/03/2013,35.94,0.002228413
06/03/2013,35.86,0.011217168
05/03/2013,35.46,0.011629687
04/03/2013,35.05,0.012055255
01/03/2013,34.63,0.011325807
28/02/2013,34.24,-0.012768601
27/02/2013,34.68,0.010434877
26/02/2013,34.32,0.001166181
25/02/2013,34.28,-0.013617478
22/02/2013,34.75,0.013617478
21/02/2013,34.28,-0.021071641
20/02/2013,35.01,-0.011078085
19/02/2013,35.4,0.016807118
15/02/2013,34.81,-0.002582127
14/02/2013,34.9,-0.002575477
13/02/2013,34.99,-0.003423684
12/02/2013,35.11,0.004281439
11/02/2013,34.96,0.001717722
08/02/2013,34.9,0.009789885
07/02/2013,34.56,-0.015504187
06/02/2013,35.1,-0.010768027
05/02/2013,35.48,0.009913691
04/02/2013,35.13,-0.030279857
01/02/2013,36.21,0.019520977
31/01/2013,35.51,0.003667658
30/01/2013,35.38,-0.011242389
29/01/2013,35.78,0.006730255
28/01/2013,35.54,0.004512134
25/01/2013,35.38,0.012514384
24/01/2013,34.94,0.007180844
23/01/2013,34.69,-0.006894598
22/01/2013,34.93,-0.005139931
18/01/2013,35.11,0.01405444
17/01/2013,34.62,-0.000577534
16/01/2013,34.64,-0.001730603
15/01/2013,34.7,-0.007464864
14/01/2013,34.96,0.002864511
11/01/2013,34.86,-0.001433281
10/01/2013,34.91,0.01297409
09/01/2013,34.46,0.000580552
08/01/2013,34.44,0.000290402
07/01/2013,34.43,-0.00521438
04/01/2013,34.61,0.008705801
03/01/2013,34.31,-0.011014604
02/01/2013,34.69,0.040293644
31/12/2012,33.32,0.009044379
28/12/2012,33.02,-0.007542652
27/12/2012,33.27,-0.010167552
26/12/2012,33.61,0
24/12/2012,33.61,-0.004453028
21/12/2012,33.76,-0.00531759
20/12/2012,33.94,-0.004409826
19/12/2012,34.09,0.036139516
18/12/2012,32.88,0.017178337
17/12/2012,32.32,0.011201113
14/12/2012,31.96,0.011011595
13/12/2012,31.61,-0.010385617
12/12/2012,31.94,-0.012445711
11/12/2012,32.34,0.00838384
10/12/2012,32.07,0.004688241
07/12/2012,31.92,-0.003440191
06/12/2012,32.03,0.000937061
05/12/2012,32,-0.011805045
04/12/2012,32.38,0.002164168
03/12/2012,32.31,0.004031638
30/11/2012,32.18,0.010621781
29/11/2012,31.84,0.001257071
28/11/2012,31.8,0.018407375
27/11/2012,31.22,0.008362866
26/11/2012,30.96,0.001292825
23/11/2012,30.92,0.016960615
21/11/2012,30.4,0.006600684
20/11/2012,30.2,0.001988731
19/11/2012,30.14,0.004655812
16/11/2012,30,0.001668057
15/11/2012,29.95,0.012430867
14/11/2012,29.58,-0.014765369
13/11/2012,30.02,-0.009283886
12/11/2012,30.3,-0.001648805
09/11/2012,30.35,-0.002303769
08/11/2012,30.42,-0.012089675
07/11/2012,30.79,-0.026916075
06/11/2012,31.63,0.012086661
05/11/2012,31.25,0.00128082
02/11/2012,31.21,-0.008613867
01/11/2012,31.48,0.012787898
31/10/2012,31.08,0.002899954
26/10/2012,30.99,0.004203725
25/10/2012,30.86,0.008460838
24/10/2012,30.6,0.000326851
23/10/2012,30.59,-0.006841532
22/10/2012,30.8,0.010443959
19/10/2012,30.48,-0.020779968
18/10/2012,31.12,-0.003528472
17/10/2012,31.23,-0.020285957
16/10/2012,31.87,0.018047031
15/10/2012,31.3,0.009630893
12/10/2012,31,0.009073296
11/10/2012,30.72,0.004567708
10/10/2012,30.58,-0.002286462
09/10/2012,30.65,-0.017144201
08/10/2012,31.18,-0.006712507
05/10/2012,31.39,-0.016116639
04/10/2012,31.9,0.002510987
03/10/2012,31.82,0.005356874
02/10/2012,31.65,-0.000631712
01/10/2012,31.67,0.006652963
28/09/2012,31.46,0.007657983
27/09/2012,31.22,0.015819539
26/09/2012,30.73,-0.018378721
25/09/2012,31.3,-0.02896928
24/09/2012,32.22,-0.007729208
21/09/2012,32.47,0.006488513
20/09/2012,32.26,-0.015990501
19/09/2012,32.78,-0.007294865
18/09/2012,33.02,-0.002419844
17/09/2012,33.1,0.004542021
14/09/2012,32.95,0.010065664
13/09/2012,32.62,0.011097524
12/09/2012,32.26,-0.001858161
11/09/2012,32.32,0.000309454
10/09/2012,32.31,-0.008935509
07/09/2012,32.6,-0.000919822
06/09/2012,32.63,0.017311097
05/09/2012,32.07,0.015713711
04/09/2012,31.57,-0.002530846
31/08/2012,31.65,0.015282055
30/08/2012,31.17,-0.010213941
29/08/2012,31.49,-0.002853974
28/08/2012,31.58,-0.007885232
27/08/2012,31.83,-0.00376294
24/08/2012,31.95,0.011331566
23/08/2012,31.59,-0.003476066
22/08/2012,31.7,-0.001576044
21/08/2012,31.75,-0.009092397
20/08/2012,32.04,-0.00498133
17/08/2012,32.2,0.005293489
16/08/2012,32.03,0.015099375
15/08/2012,31.55,0.006359322
14/08/2012,31.35,-0.000318928
13/08/2012,31.36,-0.007940331
10/08/2012,31.61,0.007621504
09/08/2012,31.37,0.006716801
08/08/2012,31.16,-0.010852325
07/08/2012,31.5,0.016000341
06/08/2012,31,0.009073296
03/08/2012,30.72,0.026386755
02/08/2012,29.92,-0.013280408
01/08/2012,30.32,0.003965636
31/07/2012,30.2,-0.012504276
30/07/2012,30.58,-0.006193989
27/07/2012,30.77,0.025342808
26/07/2012,30,0.024975986
25/07/2012,29.26,-0.002048481
24/07/2012,29.32,-0.011192248
23/07/2012,29.65,-0.015727277
20/07/2012,30.12,-0.024595436
19/07/2012,30.87,0.012058155
18/07/2012,30.5,0.019199531
17/07/2012,29.92,0.013459153
16/07/2012,29.52,-0.002030458
13/07/2012,29.58,0.026028867
12/07/2012,28.82,-0.014125989
11/07/2012,29.23,0.006177096
10/07/2012,29.05,-0.001719691
09/07/2012,29.1,-0.002745369
06/07/2012,29.18,-0.018336677
05/07/2012,29.72,-0.008376661
03/07/2012,29.97,0.005688488
02/07/2012,29.8,0.003361348
29/06/2012,29.7,0.052889464
28/06/2012,28.17,0
27/06/2012,28.17,0.012143006
26/06/2012,27.83,0.007574428
25/06/2012,27.62,-0.013664362
22/06/2012,28,0.006808842
21/06/2012,27.81,-0.02415748
20/06/2012,28.49,0.018778231
19/06/2012,27.96,0.030503454
18/06/2012,27.12,-0.02116095
15/06/2012,27.7,0.028934448
14/06/2012,26.91,-0.004079368
13/06/2012,27.02,-0.000370028
12/06/2012,27.03,0.008172408
11/06/2012,26.81,-0.01297035
08/06/2012,27.16,-0.000736106
07/06/2012,27.18,-0.01279491
06/06/2012,27.53,0.030238292
05/06/2012,26.71,0.019278616
04/06/2012,26.2,0.007662873
01/06/2012,26,-0.017915478
31/05/2012,26.47,0.0113983
30/05/2012,26.17,-0.011020442
29/05/2012,26.46,0.01216745
25/05/2012,26.14,0.000765404
24/05/2012,26.12,-0.021212917
23/05/2012,26.68,0.012066511
22/05/2012,26.36,0.003800841
21/05/2012,26.26,0.025063969
18/05/2012,25.61,-0.024683089
17/05/2012,26.25,-0.01774636
16/05/2012,26.72,-0.012644274
15/05/2012,27.06,0.003702337
14/05/2012,26.96,-0.00148258
11/05/2012,27,-0.000740467
10/05/2012,27.02,-0.027739005
09/05/2012,27.78,-0.005385043
08/05/2012,27.93,0.000358102
07/05/2012,27.92,-0.017397918
04/05/2012,28.41,-0.033572975
03/05/2012,29.38,-0.011169519
02/05/2012,29.71,0.004723356
01/05/2012,29.57,0.00576566
30/04/2012,29.4,0.005457039
27/04/2012,29.24,0.007552387
26/04/2012,29.02,0.005182254
25/04/2012,28.87,0.006254364
24/04/2012,28.69,0.007346543
23/04/2012,28.48,-0.013947227
20/04/2012,28.88,-0.004491284
19/04/2012,29.01,-0.004127973
18/04/2012,29.13,-0.005136118
17/04/2012,29.28,0.022100347
16/04/2012,28.64,0.002797205
13/04/2012,28.56,-0.004889985
12/04/2012,28.7,0.019705071
11/04/2012,28.14,-0.007434978
10/04/2012,28.35,-0.023013568
09/04/2012,29.01,-0.018781498
05/04/2012,29.56,0.013624189
04/04/2012,29.16,-0.007856573
03/04/2012,29.39,-0.004752215
02/04/2012,29.53,0.012608789
30/03/2012,29.16,-0.004789609
29/03/2012,29.3,-0.002045688
28/03/2012,29.36,0.000340657
27/03/2012,29.35,0.006494639
26/03/2012,29.16,0.021140971
23/03/2012,28.55,-0.002798183
22/03/2012,28.63,-0.026879633
21/03/2012,29.41,-0.023190419
20/03/2012,30.1,0.011359962
19/03/2012,29.76,0.000672269
16/03/2012,29.74,-0.010702443
15/03/2012,30.06,0.007345609
14/03/2012,29.84,-0.009671578
13/03/2012,30.13,0.014037664
12/03/2012,29.71,-0.014037664
09/03/2012,30.13,0.001993356
08/03/2012,30.07,-0.00497596
07/03/2012,30.22,0.009308578
06/03/2012,29.94,-0.009970172
05/03/2012,30.24,0.009302393
02/03/2012,29.96,0.00434856
01/03/2012,29.83,0.019635025
29/02/2012,29.25,-0.004774907
28/02/2012,29.39,0.004433085
27/02/2012,29.26,0.000341822
24/02/2012,29.25,0.015157025
23/02/2012,28.81,0.009065613
22/02/2012,28.55,-0.006632945
21/02/2012,28.74,-0.001738224
17/02/2012,28.79,-0.005542099
16/02/2012,28.95,0.034080235
15/02/2012,27.98,-0.009249443
14/02/2012,28.24,-0.006705513
13/02/2012,28.43,-0.002459162
10/02/2012,28.5,-0.013591427
09/02/2012,28.89,0.005553641
08/02/2012,28.73,-0.007628331
07/02/2012,28.95,-0.001725626
06/02/2012,29,-0.003785928
03/02/2012,29.11,0.010359209
02/02/2012,28.81,-0.002426765
01/02/2012,28.88,0.023472789
31/01/2012,28.21,-0.013730193
30/01/2012,28.6,0.006313595
27/01/2012,28.42,0.004584737
26/01/2012,28.29,-0.007746518
25/01/2012,28.51,0
24/01/2012,28.51,0.004217932
23/01/2012,28.39,-0.011208524
20/01/2012,28.71,0.005238357
19/01/2012,28.56,0.007732903
18/01/2012,28.34,0.024286908
17/01/2012,27.66,0.011636495
13/01/2012,27.34,0.006237408
12/01/2012,27.17,0.010358953
11/01/2012,26.89,-0.002970667
10/01/2012,26.97,-0.002222223
09/01/2012,27.03,0.003706453
06/01/2012,26.93,0.012705702
05/01/2012,26.59,0.022054126
04/01/2012,26.01,0.005783706
03/01/2012,25.86,0.008153802
30/12/2011,25.65,-0.00583092
29/12/2011,25.8,0.01130396
28/12/2011,25.51,-0.004693008
27/12/2011,25.63,-0.016638031
23/12/2011,26.06,0.014299761
22/12/2011,25.69,-0.003109214
21/12/2011,25.77,-0.123929759
20/12/2011,29.17,0.019384477
19/12/2011,28.61,-0.020754809
16/12/2011,29.21,0.006181338
15/12/2011,29.03,-0.028524854
14/12/2011,29.87,-0.03163361
13/12/2011,30.83,-0.015768629
12/12/2011,31.32,-0.011744303
09/12/2011,31.69,0.030436436
08/12/2011,30.74,-0.025691843
07/12/2011,31.54,-0.006006024
06/12/2011,31.73,-0.005343404
05/12/2011,31.9,0.022187915
02/12/2011,31.2,-0.014951766
01/12/2011,31.67,0.010155593
30/11/2011,31.35,0.052721326
29/11/2011,29.74,-0.004361691
28/11/2011,29.87,0.038564752
25/11/2011,28.74,-0.009005949
23/11/2011,29,-0.027548078
22/11/2011,29.81,-0.003348965
21/11/2011,29.91,-0.022807136
18/11/2011,30.6,-0.007163821
17/11/2011,30.82,-0.037259524
16/11/2011,31.99,-0.029871351
15/11/2011,32.96,0.020227475
14/11/2011,32.3,-0.002164838
11/11/2011,32.37,0.019969462
10/11/2011,31.73,0.004421991
09/11/2011,31.59,-0.061983027
08/11/2011,33.61,0.022263254
07/11/2011,32.87,0.009783019
04/11/2011,32.55,-0.017057983
03/11/2011,33.11,0.025387508
02/11/2011,32.28,0.01844667
01/11/2011,31.69,-0.033512289
31/10/2011,32.77,-0.027687595
28/10/2011,33.69,0.000890869
27/10/2011,33.66,0.038151766
26/10/2011,32.4,0.000926355
25/10/2011,32.37,-0.01532832
24/10/2011,32.87,0.023081499
21/10/2011,32.12,0.018539416
20/10/2011,31.53,0.001269438
19/10/2011,31.49,-0.012308819
18/10/2011,31.88,0.020599683
17/10/2011,31.23,-0.019658211
14/10/2011,31.85,0.022544216
13/10/2011,31.14,0.000963855
12/10/2011,31.11,0.005802724
11/10/2011,30.93,-0.001292407
10/10/2011,30.97,0.034826121
07/10/2011,29.91,-0.005335124
06/10/2011,30.07,0.018798808
05/10/2011,29.51,0.028180559
04/10/2011,28.69,0.026489276
03/10/2011,27.94,-0.028230527
30/09/2011,28.74,-0.031172245
29/09/2011,29.65,0.006768215
28/09/2011,29.45,-0.022827443
27/09/2011,30.13,0.014037664
26/09/2011,29.71,0.027642094
23/09/2011,28.9,0.019567361
22/09/2011,28.34,-0.041471043
21/09/2011,29.54,0.041118247
20/09/2011,28.35,-0.023358217
19/09/2011,29.02,-0.007210332
16/09/2011,29.23,0.009625375
15/09/2011,28.95,0.028022849
14/09/2011,28.15,0.01539318
13/09/2011,27.72,0.035619701
12/09/2011,26.75,0.028437935
09/09/2011,26,-0.027315811
08/09/2011,26.72,-0.03348979
07/09/2011,27.63,0.042134836
06/09/2011,26.49,-0.017957834
02/09/2011,26.97,-0.031748698
01/09/2011,27.84,-0.008227555
31/08/2011,28.07,0.007150549
30/08/2011,27.87,-0.001434206
29/08/2011,27.91,0.046195897
26/08/2011,26.65,0.028546182
25/08/2011,25.9,-0.029671252
24/08/2011,26.68,0.01815481
23/08/2011,26.2,0.044486461
22/08/2011,25.06,0.011236073
19/08/2011,24.78,-0.016410214
18/08/2011,25.19,-0.08664741
17/08/2011,27.47,-0.003633725
16/08/2011,27.57,-0.002535774
15/08/2011,27.64,0.009086016
12/08/2011,27.39,-0.01125443
11/08/2011,27.7,0.045042682
10/08/2011,26.48,-0.041426042
09/08/2011,27.6,0.0589503
08/08/2011,26.02,-0.085761557
05/08/2011,28.35,-0.018522284
04/08/2011,28.88,-0.04436143
03/08/2011,30.19,0.021427
02/08/2011,29.55,-0.018773599
01/08/2011,30.11,-0.015488858
29/07/2011,30.58,-0.002938778
28/07/2011,30.67,-0.001303356
27/07/2011,30.71,-0.045824116
26/07/2011,32.15,-0.001864513
25/07/2011,32.21,-0.010500405
22/07/2011,32.55,0.002460783
21/07/2011,32.47,0.012083803
20/07/2011,32.08,-0.017305747
19/07/2011,32.64,0.035868495
18/07/2011,31.49,-0.01887442
15/07/2011,32.09,0.001247272
14/07/2011,32.05,-0.019772037
13/07/2011,32.69,0.002756932
12/07/2011,32.6,-0.016428724
11/07/2011,33.14,-0.023853248
08/07/2011,33.94,-0.004409826
07/07/2011,34.09,0.026153051
06/07/2011,33.21,0.004526943
05/07/2011,33.06,0.000302526
01/07/2011,33.05,0.004245003
30/06/2011,32.91,0.014692643
29/06/2011,32.43,0.002779066
28/06/2011,32.34,0.023780845
27/06/2011,31.58,0.014030842
24/06/2011,31.14,-0.041515396
23/06/2011,32.46,0.00804211
22/06/2011,32.2,-0.013878403
21/06/2011,32.65,0.022925415
20/06/2011,31.91,0.023142577
17/06/2011,31.18,0.012262174
16/06/2011,30.8,-0.011620531
15/06/2011,31.16,-0.029097562
14/06/2011,32.08,0.014126746
13/06/2011,31.63,0.014329174
10/06/2011,31.18,-0.014329174
09/06/2011,31.63,0.012086661
08/06/2011,31.25,-0.018703985
07/06/2011,31.84,-0.010932484
06/06/2011,32.19,-0.004339746
03/06/2011,32.33,-0.01199092
02/06/2011,32.72,-0.004878058
01/06/2011,32.88,-0.039945698
31/05/2011,34.22,0.015312431
27/05/2011,33.7,0.008941937
26/05/2011,33.4,0.012351415
25/05/2011,32.99,-0.001514463
24/05/2011,33.04,-0.003625382
23/05/2011,33.16,-0.032926006
20/05/2011,34.27,-0.006688988
19/05/2011,34.5,0.017249368
18/05/2011,33.91,-0.000884304
17/05/2011,33.94,-0.007046418
16/05/2011,34.18,-0.029121274
13/05/2011,35.19,-0.015228721
12/05/2011,35.73,0.021214202
11/05/2011,34.98,-0.018130808
10/05/2011,35.62,0.011861195
09/05/2011,35.2,0.009419222
06/05/2011,34.87,0.005752101
05/05/2011,34.67,-0.01659077
04/05/2011,35.25,-0.024934756
03/05/2011,36.14,-0.006343974
02/05/2011,36.37,0.011337049
29/04/2011,35.96,0.018807572
28/04/2011,35.29,0.001134108
27/04/2011,35.25,0.007974978
26/04/2011,34.97,0.004011467
25/04/2011,34.83,0.002299512
21/04/2011,34.75,0.018588976
20/04/2011,34.11,0.012983363
19/04/2011,33.67,0.001188707
18/04/2011,33.63,-0.016222152
15/04/2011,34.18,0.011179875
14/04/2011,33.8,0.002962965
13/04/2011,33.7,0.008941937
12/04/2011,33.4,-0.011313011
11/04/2011,33.78,0.007130155
08/04/2011,33.54,-0.005352377
07/04/2011,33.72,0.004160481
06/04/2011,33.58,-0.010074159
05/04/2011,33.92,-0.006464906
04/04/2011,34.14,0.00352113
01/04/2011,34.02,0.017494887
31/03/2011,33.43,0.011432134
30/03/2011,33.05,-0.003322764
29/03/2011,33.16,0.018259789
28/03/2011,32.56,-0.002453989
25/03/2011,32.64,0.01543717
24/03/2011,32.14,0.022975047
23/03/2011,31.41,0.008954329
22/03/2011,31.13,-0.009272648
21/03/2011,31.42,0.021229488
18/03/2011,30.76,0.006850459
17/03/2011,30.55,0.011522761
16/03/2011,30.2,-0.031614169
15/03/2011,31.17,-0.013384521
14/03/2011,31.59,-0.010078825
11/03/2011,31.91,0.003453151
10/03/2011,31.8,-0.030657301
09/03/2011,32.79,0.001526019
08/03/2011,32.74,0.019741542
07/03/2011,32.1,-0.020352229
04/03/2011,32.76,-0.00820798
03/03/2011,33.03,0.02793735
02/03/2011,32.12,0.014109029
01/03/2011,31.67,-0.038102797
28/02/2011,32.9,-0.001518603
25/02/2011,32.95,0.021473218
24/02/2011,32.25,0.002172902
23/02/2011,32.18,-0.010817599
22/02/2011,32.53,-0.034741449
18/02/2011,33.68,0.020093644
17/02/2011,33.01,-0.003024806
16/02/2011,33.11,0.010627093
15/02/2011,32.76,-0.016048793
14/02/2011,33.29,-0.005392464
11/02/2011,33.47,0.006294041
10/02/2011,33.26,0.011186814
09/02/2011,32.89,-0.004247579
08/02/2011,33.03,0.001514922
07/02/2011,32.98,0.01097572
04/02/2011,32.62,-0.011278888
03/02/2011,32.99,-0.004536527
02/02/2011,33.14,-0.003012958
01/02/2011,33.24,0.037081006
31/01/2011,32.03,0.000937061
28/01/2011,32,-0.028344473
27/01/2011,32.92,0.010995835
26/01/2011,32.56,0.008326956
