Date,Close,NFLX
28/01/2011,217.98,0.033161486
27/01/2011,210.87,0.141591756
26/01/2011,183.03,-0.020067201
25/01/2011,186.74,0.014998932
24/01/2011,183.96,0.010217272
21/01/2011,182.09,-0.015854755
20/01/2011,185,-0.031236743
19/01/2011,190.87,-0.014614745
18/01/2011,193.68,0.011423948
14/01/2011,191.48,-5.22234E-05
13/01/2011,191.49,0.013617813
12/01/2011,188.9,0.011982569
11/01/2011,186.65,-0.006568256
10/01/2011,187.88,0.046743081
07/01/2011,179.3,0.007333012
06/01/2011,177.99,-0.009728356
05/01/2011,179.73,-0.009083419
04/01/2011,181.37,0.016454871
03/01/2011,178.41,0.015306277
31/12/2010,175.7,-0.023067127
30/12/2010,179.8,-0.002610605
29/12/2010,180.27,-0.018684942
28/12/2010,183.67,0.020128264
27/12/2010,180.01,-0.025070569
23/12/2010,184.58,-0.004162956
22/12/2010,185.35,-0.004790235
21/12/2010,186.24,0.044971755
20/12/2010,178.05,-0.011003546
17/12/2010,180.02,-0.009013803
16/12/2010,181.65,0.017493157
15/12/2010,178.5,0.000280151
14/12/2010,178.45,-0.02953976
13/12/2010,183.8,-0.05725211
10/12/2010,194.63,0.018565146
09/12/2010,191.05,0.014870555
08/12/2010,188.23,-0.008358952
07/12/2010,189.81,-0.01909889
06/12/2010,193.47,0.042337158
03/12/2010,185.45,-0.042078686
02/12/2010,193.42,-0.034153131
01/12/2010,200.14,-0.028373492
30/11/2010,205.9,0.03448788
29/11/2010,198.92,0.035928331
26/11/2010,191.9,0.01644506
24/11/2010,188.77,0.005631124
23/11/2010,187.71,-0.003244425
22/11/2010,188.32,0.084619862
19/11/2010,173.04,0.027596443
18/11/2010,168.33,0.009850532
17/11/2010,166.68,0.007709024
16/11/2010,165.4,-0.017381319
15/11/2010,168.3,-0.027543493
12/11/2010,173,-0.01229406
11/11/2010,175.14,-0.009829345
10/11/2010,176.87,0.036914334
09/11/2010,170.46,0.007833015
08/11/2010,169.13,0.00610861
05/11/2010,168.1,0.001667064
04/11/2010,167.82,-0.021458027
03/11/2010,171.46,-0.000874457
02/11/2010,171.61,0.02501753
01/11/2010,167.37,-0.036374046
29/10/2010,173.57,-0.012197019
28/10/2010,175.7,-0.015810606
27/10/2010,178.5,0.004942164
26/10/2010,177.62,0.062611168
25/10/2010,166.84,-0.007523771
22/10/2010,168.1,-0.026939039
21/10/2010,172.69,0.120080246
20/10/2010,153.15,0.025259211
19/10/2010,149.33,-0.024279299
18/10/2010,153,-0.017621601
15/10/2010,155.72,0.019060545
14/10/2010,152.78,-0.011906839
13/10/2010,154.61,-0.005032269
12/10/2010,155.39,0.011000499
11/10/2010,153.69,0.026705177
08/10/2010,149.64,-0.011891062
07/10/2010,151.43,0.007689796
06/10/2010,150.27,-0.038447447
05/10/2010,156.16,-0.001471765
04/10/2010,156.39,0.011123728
01/10/2010,154.66,-0.047354343
30/09/2010,162.16,-0.050913967
29/09/2010,170.63,0.052765705
28/09/2010,161.86,-0.019153102
27/09/2010,164.99,0.016993074
24/09/2010,162.21,0.010784783
23/09/2010,160.47,0.022307163
22/09/2010,156.93,0.06400764
21/09/2010,147.2,0.029717103
20/09/2010,142.89,0.017152353
17/09/2010,140.46,-0.000284738
16/09/2010,140.5,-0.01847595
15/09/2010,143.12,-0.024365356
14/09/2010,146.65,-0.008757991
13/09/2010,147.94,0.012104874
10/09/2010,146.16,0.003289477
09/09/2010,145.68,-0.002194186
08/09/2010,146,0.029259532
07/09/2010,141.79,0.023621179
03/09/2010,138.48,0.003472226
02/09/2010,138,0.022645796
01/09/2010,134.91,0.072142781
31/08/2010,125.52,0.019468075
30/08/2010,123.1,-0.02407821
27/08/2010,126.1,0.002063984
26/08/2010,125.84,0.012715594
25/08/2010,124.25,0.024193743
24/08/2010,121.28,-0.045297453
23/08/2010,126.9,-0.023827336
20/08/2010,129.96,0.013323202
19/08/2010,128.24,0.020005393
18/08/2010,125.7,-0.056225423
17/08/2010,132.97,-0.031461938
16/08/2010,137.22,0.036815795
13/08/2010,132.26,-0.005955315
12/08/2010,133.05,0.050719872
11/08/2010,126.47,0.011611392
10/08/2010,125.01,0.067074866
09/08/2010,116.9,-0.01207395
06/08/2010,118.32,0.068105841
05/08/2010,110.53,0.02195277
04/08/2010,108.13,0.035008751
03/08/2010,104.41,0.024529806
02/08/2010,101.88,-0.006554834
30/07/2010,102.55,0.045178945
29/07/2010,98.02,-0.023093851
28/07/2010,100.31,-0.036990519
27/07/2010,104.09,0.012567838
26/07/2010,102.79,-0.046661512
23/07/2010,107.7,0.039198429
22/07/2010,103.56,-0.144419659
21/07/2010,119.65,-0.006165659
20/07/2010,120.39,0.012453669
19/07/2010,118.9,0.004298544
16/07/2010,118.39,-0.022714964
15/07/2010,121.11,-0.015485132
14/07/2010,123,0.017055185
13/07/2010,120.92,0.012817487
12/07/2010,119.38,0.015618063
09/07/2010,117.53,0.00469064
08/07/2010,116.98,-0.012825589
07/07/2010,118.49,0.099479548
06/07/2010,107.27,0.001772802
02/07/2010,107.08,-0.023808451
01/07/2010,109.66,0.009252963
30/06/2010,108.65,-0.035532373
29/06/2010,112.58,-0.043709986
28/06/2010,117.61,-0.003141053
25/06/2010,117.98,0.023411437
24/06/2010,115.25,-0.021629888
23/06/2010,117.77,0.011443336
22/06/2010,116.43,-0.021749222
21/06/2010,118.99,-0.060570241
18/06/2010,126.42,0.004439519
17/06/2010,125.86,0.009499932
16/06/2010,124.67,0.00942909
15/06/2010,123.5,-0.026448747
14/06/2010,126.81,0.049464629
11/06/2010,120.69,0.016963014
10/06/2010,118.66,0.027597975
09/06/2010,115.43,0.045188411
08/06/2010,110.33,0.010661179
07/06/2010,109.16,-0.005663667
04/06/2010,109.78,-0.018680325
03/06/2010,111.85,0.009612435
02/06/2010,110.78,0.032010804
01/06/2010,107.29,-0.035345192
28/05/2010,111.15,0.020817987
27/05/2010,108.86,0.038008881
26/05/2010,104.8,-0.001906578
25/05/2010,105,0.032719984
24/05/2010,101.62,0.021384275
21/05/2010,99.47,0.046084468
20/05/2010,94.99,-0.057480033
19/05/2010,100.61,-0.013819191
18/05/2010,102.01,-0.041664694
17/05/2010,106.35,0.055980977
14/05/2010,100.56,-0.089816706
13/05/2010,110.01,0.020015358
12/05/2010,107.83,0.077187349
11/05/2010,99.82,0.023516186
10/05/2010,97.5,0.068004349
07/05/2010,91.09,-0.062553624
06/05/2010,96.97,-0.012910015
05/05/2010,98.23,-0.01143795
04/05/2010,99.36,-0.026125151
03/05/2010,101.99,0.030765531
30/04/2010,98.9,-0.042268874
29/04/2010,103.17,0.037326608
28/04/2010,99.39,-0.026607347
27/04/2010,102.07,-0.058045211
26/04/2010,108.17,0.081237529
23/04/2010,99.73,-0.005200532
22/04/2010,100.25,0.141988859
21/04/2010,86.98,-0.001034186
20/04/2010,87.07,0.02641685
19/04/2010,84.8,-0.005996138
16/04/2010,85.31,-0.017660503
15/04/2010,86.83,-0.008486289
14/04/2010,87.57,0.013682306
13/04/2010,86.38,0.037749233
12/04/2010,83.18,0.009178808
09/04/2010,82.42,0.007184201
08/04/2010,81.83,0.025997998
07/04/2010,79.73,-0.044642606
06/04/2010,83.37,0.041386906
05/04/2010,79.99,0.064413513
01/04/2010,75,0.016942721
31/03/2010,73.74,-0.017742401
30/03/2010,75.06,0.015574966
29/03/2010,73.9,-0.005398124
26/03/2010,74.3,0.010281476
25/03/2010,73.54,0.016037627
24/03/2010,72.37,-0.008119497
23/03/2010,72.96,0.00095989
22/03/2010,72.89,0.034048217
19/03/2010,70.45,-0.001276686
18/03/2010,70.54,-0.005372556
17/03/2010,70.92,0.004097498
16/03/2010,70.63,0.014690416
15/03/2010,69.6,-0.00544492
12/03/2010,69.98,-0.017142872
11/03/2010,71.19,-0.001263424
10/03/2010,71.28,0.018978052
09/03/2010,69.94,0.018179696
08/03/2010,68.68,0.015110681
05/03/2010,67.65,-0.005307399
04/03/2010,68.01,0.006786689
03/03/2010,67.55,-0.020948543
02/03/2010,68.98,-0.01038371
01/03/2010,69.7,0.053788287
26/02/2010,66.05,0.006683908
25/02/2010,65.61,0.014121493
24/02/2010,64.69,0.005269696
23/02/2010,64.35,-0.014195579
22/02/2010,65.27,-0.020922534
19/02/2010,66.65,0.0082863
18/02/2010,66.1,0.024348496
17/02/2010,64.51,-0.00541085
16/02/2010,64.86,0.026243306
12/02/2010,63.18,-0.002844952
11/02/2010,63.36,0.029958188
10/02/2010,61.49,-0.010354404
09/02/2010,62.13,0.019995789
08/02/2010,60.9,0.000985707
05/02/2010,60.84,0.008252234
04/02/2010,60.34,-0.026332374
03/02/2010,61.95,0.001615509
02/02/2010,61.85,0.013346552
01/02/2010,61.03,-0.019792989
29/01/2010,62.25,-0.01261091
28/01/2010,63.04,0.212532221
27/01/2010,50.97,0.020214719
26/01/2010,49.95,0.016552659
25/01/2010,49.13,-0.035196594
22/01/2010,50.89,-0.00587776
21/01/2010,51.19,-0.000976277
20/01/2010,51.24,0.000780945
19/01/2010,51.2,0.004894772
15/01/2010,50.95,-0.000784775
14/01/2010,50.99,-0.056613496
13/01/2010,53.96,0.029909123
12/01/2010,52.37,-0.016288239
11/01/2010,53.23,-0.001314184
08/01/2010,53.3,0.01702974
07/01/2010,52.4,-0.017404904
06/01/2010,53.32,0.034535532
05/01/2010,51.51,-0.037531789
04/01/2010,53.48,-0.029660459
31/12/2009,55.09,-0.009754413
30/12/2009,55.63,-0.023977705
29/12/2009,56.98,-0.006298131
28/12/2009,57.34,0.007878882
24/12/2009,56.89,0.000703359
23/12/2009,56.85,0.058680602
22/12/2009,53.61,-0.006507414
21/12/2009,53.96,0.01286971
18/12/2009,53.27,-0.008598184
17/12/2009,53.73,-0.024815169
16/12/2009,55.08,-0.032860099
15/12/2009,56.92,0.009000325
14/12/2009,56.41,0.012666301
11/12/2009,55.7,-0.018499282
10/12/2009,56.74,0.01384228
09/12/2009,55.96,0.000715052
08/12/2009,55.92,0.000178843
07/12/2009,55.91,-0.005707167
04/12/2009,56.23,-0.03082016
03/12/2009,57.99,-0.017266862
02/12/2009,59,0.013136758
01/12/2009,58.23,-0.006845825
30/11/2009,58.63,0.013393057
27/11/2009,57.85,-0.023405869
25/11/2009,59.22,-0.007570059
24/11/2009,59.67,-0.011828543
23/11/2009,60.38,0.006813487
20/11/2009,59.97,-0.004824097
19/11/2009,60.26,-0.01433421
18/11/2009,61.13,0.006235662
17/11/2009,60.75,0.021463265
16/11/2009,59.46,0.002188737
13/11/2009,59.33,0.019401562
12/11/2009,58.19,-0.021253882
11/11/2009,59.44,0.017651511
10/11/2009,58.4,0.020761991
09/11/2009,57.2,0.023705338
06/11/2009,55.86,-0.009443277
05/11/2009,56.39,0.040349209
04/11/2009,54.16,0.007598962
03/11/2009,53.75,-0.0009298
02/11/2009,53.8,0.00652683
30/10/2009,53.45,-0.034387869
29/10/2009,55.32,0.032705469
28/10/2009,53.54,-0.012989606
27/10/2009,54.24,-0.017000684
26/10/2009,55.17,0.005088145
23/10/2009,54.89,0.100735693
22/10/2009,49.63,0.036524372
21/10/2009,47.85,-0.02293252
20/10/2009,48.96,-0.017011346
19/10/2009,49.8,0.016398788
16/10/2009,48.99,-0.027382424
15/10/2009,50.35,0.046340337
14/10/2009,48.07,0.033421046
13/10/2009,46.49,0.009292341
12/10/2009,46.06,-0.018285978
09/10/2009,46.91,0.018720288
08/10/2009,46.04,-0.00455088
07/10/2009,46.25,0.001731227
06/10/2009,46.17,0.0163777
05/10/2009,45.42,0.015531708
02/10/2009,44.72,0.00223864
01/10/2009,44.62,-0.034148048
30/09/2009,46.17,-0.00194742
29/09/2009,46.26,0.006288647
28/09/2009,45.97,-0.006288647
25/09/2009,46.26,-0.007751977
24/09/2009,46.62,-0.004921375
23/09/2009,46.85,-0.018609122
22/09/2009,47.73,0.00483042
21/09/2009,47.5,0.002107482
18/09/2009,47.4,0.020461072
17/09/2009,46.44,-0.007722046
16/09/2009,46.8,0.039887602
15/09/2009,44.97,0.038304966
14/09/2009,43.28,0.014428921
11/09/2009,42.66,-0.019499225
10/09/2009,43.5,0.006226239
09/09/2009,43.23,0.041323315
08/09/2009,41.48,0.012859573
04/09/2009,40.95,0.016248511
03/09/2009,40.29,-0.036314457
02/09/2009,41.78,-0.008816928
01/09/2009,42.15,-0.034510303
31/08/2009,43.63,-0.013432188
28/08/2009,44.22,0.010685563
27/08/2009,43.75,-0.00501597
26/08/2009,43.97,-0.011082325
25/08/2009,44.46,0.003153866
24/08/2009,44.32,-0.017446204
21/08/2009,45.1,0.0026643
20/08/2009,44.98,0.002448527
19/08/2009,44.87,0.029859717
18/08/2009,43.55,0.010154715
17/08/2009,43.11,-0.031509456
14/08/2009,44.49,-0.039445458
13/08/2009,46.28,0
12/08/2009,46.28,0.004113896
11/08/2009,46.09,0.006311916
10/08/2009,45.8,0.017621601
07/08/2009,45,0.033901552
06/08/2009,43.5,-0.018449447
05/08/2009,44.31,0.002938187
04/08/2009,44.18,-0.017723403
03/08/2009,44.97,0.023170534
31/07/2009,43.94,0.007538585
30/07/2009,43.61,0.021087562
29/07/2009,42.7,0.008466655
28/07/2009,42.34,0.015231137
27/07/2009,41.7,-0.011919092
24/07/2009,42.2,-0.096171506
23/07/2009,46.46,0.025726293
22/07/2009,45.28,0.011103823
21/07/2009,44.78,-0.000892857
20/07/2009,44.82,0.015288068
17/07/2009,44.14,0.000226578
16/07/2009,44.13,-0.006324846
15/07/2009,44.41,0.025312034
14/07/2009,43.3,0.025969409
13/07/2009,42.19,0.051555301
10/07/2009,40.07,0.002999252
09/07/2009,39.95,0.031789072
08/07/2009,38.7,-0.002580647
07/07/2009,38.8,-0.024944027
06/07/2009,39.78,-0.003513178
02/07/2009,39.92,-0.017383105
01/07/2009,40.62,-0.017569998
30/06/2009,41.34,0.003392298
29/06/2009,41.2,0.020351321
26/06/2009,40.37,-0.018164466
25/06/2009,41.11,0.03767484
24/06/2009,39.59,0.000505306
23/06/2009,39.57,-0.024464525
22/06/2009,40.55,-0.025323973
19/06/2009,41.59,0.006755152
18/06/2009,41.31,0.022274816
17/06/2009,40.4,0.065727346
16/06/2009,37.83,-0.008685408
15/06/2009,38.16,0.008421102
12/06/2009,37.84,0.002646204
11/06/2009,37.74,-0.003174606
10/06/2009,37.86,-0.029922878
09/06/2009,39.01,0.005140078
08/06/2009,38.81,-0.009743667
05/06/2009,39.19,-0.03805215
04/06/2009,40.71,0.005171788
03/06/2009,40.5,-0.016407862
02/06/2009,41.17,0.005602256
01/06/2009,40.94,0.037834279
29/05/2009,39.42,0.022576639
28/05/2009,38.54,-0.010068499
27/05/2009,38.93,-0.029361765
26/05/2009,40.09,0.03270668
22/05/2009,38.8,-0.007957942
21/05/2009,39.11,-0.028731815
20/05/2009,40.25,0.015523597
19/05/2009,39.63,0.021939656
18/05/2009,38.77,0.00698851
15/05/2009,38.5,0.037580501
14/05/2009,37.08,-0.015255214
13/05/2009,37.65,-0.068762655
12/05/2009,40.33,0.018266491
11/05/2009,39.6,-0.015535266
08/05/2009,40.22,0.006235212
07/05/2009,39.97,-0.072838358
06/05/2009,42.99,-0.048136421
05/05/2009,45.11,0.003775685
04/05/2009,44.94,0.010288617
01/05/2009,44.48,-0.018488109
30/04/2009,45.31,0.001767175
29/04/2009,45.23,-0.02078622
28/04/2009,46.18,-0.004105894
27/04/2009,46.37,0.081751449
24/04/2009,42.73,-0.058847187
23/04/2009,45.32,-0.012280856
22/04/2009,45.88,-0.015571249
21/04/2009,46.6,-0.062591885
20/04/2009,49.61,0.015847548
17/04/2009,48.83,0.011534628
16/04/2009,48.27,0.035424324
15/04/2009,46.59,-0.025639714
14/04/2009,47.8,-0.033329561
13/04/2009,49.42,0.051271995
09/04/2009,46.95,0.058550098
08/04/2009,44.28,0.013185006
07/04/2009,43.7,-0.018141087
06/04/2009,44.5,0.03266249
03/04/2009,43.07,-0.001392112
02/04/2009,43.13,0.00604653
01/04/2009,42.87,-0.001165637
31/03/2009,42.92,0.020954269
30/03/2009,42.03,0.057536367
27/03/2009,39.68,-0.050852169
26/03/2009,41.75,0.004561285
25/03/2009,41.56,-0.043781998
24/03/2009,43.42,0.000460723
23/03/2009,43.4,0.041158072
20/03/2009,41.65,0.003367007
19/03/2009,41.51,-0.002646459
18/03/2009,41.62,0.020143868
17/03/2009,40.79,0.05363148
16/03/2009,38.66,-0.018198631
13/03/2009,39.37,-0.014874849
12/03/2009,39.96,0.063804723
11/03/2009,37.49,-0.026584011
10/03/2009,38.5,0
09/03/2009,38.5,0.008346423
06/03/2009,38.18,0.007360706
05/03/2009,37.9,0.005025801
04/03/2009,37.71,0.036456042
03/03/2009,36.36,0.056867251
02/03/2009,34.35,-0.053561463
27/02/2009,36.24,0.012774403
26/02/2009,35.78,-0.000279447
25/02/2009,35.79,-0.007515693
24/02/2009,36.06,0.013400536
23/02/2009,35.58,-0.033714163
20/02/2009,36.8,-0.007849546
19/02/2009,37.09,0.002429479
18/02/2009,37,-0.005928339
17/02/2009,37.22,-0.034850412
13/02/2009,38.54,0.015954307
12/02/2009,37.93,0.04751231
11/02/2009,36.17,0
10/02/2009,36.17,-0.021064929
09/02/2009,36.94,-0.001622938
06/02/2009,37,-0.0126227
05/02/2009,37.47,0.016684994
04/02/2009,36.85,0.002989539
03/02/2009,36.74,-0.005699568
02/02/2009,36.95,0.022165362
30/01/2009,36.14,-0.020269114
29/01/2009,36.88,0.019715863
28/01/2009,36.16,0.037761601
27/01/2009,34.82,0.144007011
26/01/2009,30.15,-0.00957261
23/01/2009,30.44,-0.013055016
22/01/2009,30.84,0.00487568
21/01/2009,30.69,0.02842227
20/01/2009,29.83,-0.046824726
16/01/2009,31.26,-0.011450507
15/01/2009,31.62,0.068044555
14/01/2009,29.54,-0.046304568
13/01/2009,30.94,-0.008688711
12/01/2009,31.21,-0.033089516
09/01/2009,32.26,-0.027214644
08/01/2009,33.15,0.013361875
07/01/2009,32.71,-0.007006883
06/01/2009,32.94,0.030828582
05/01/2009,31.94,
