Date,Close,DAL
17/01/2013,13.83,-0.006486509
16/01/2013,13.92,0.021053409
15/01/2013,13.63,0.014037911
14/01/2013,13.44,0.00671895
11/01/2013,13.35,0.00375235
10/01/2013,13.3,0.014388737
09/01/2013,13.11,0.009965586
08/01/2013,12.98,-0.000770119
07/01/2013,12.99,0.000770119
04/01/2013,12.98,0.03130146
03/01/2013,12.58,0.028216302
02/01/2013,12.23,0.029877741
31/12/2012,11.87,0.031667173
28/12/2012,11.5,-0.006068506
27/12/2012,11.57,-0.006890639
26/12/2012,11.65,-0.011096998
24/12/2012,11.78,-0.006768215
