Date,Close,CL
09/02/2011,78.32,-0.003059666
08/02/2011,78.56,0.029451883
07/02/2011,76.28,0.000524521
04/02/2011,76.24,0.004074396
03/02/2011,75.93,-0.001579155
02/02/2011,76.05,-0.008641059
01/02/2011,76.71,-0.000781861
31/01/2011,76.77,-0.002861604
28/01/2011,76.99,-0.00518203
27/01/2011,77.39,-0.033169061
26/01/2011,80,-0.001498876
25/01/2011,80.12,0.003500879
24/01/2011,79.84,0.01057678
21/01/2011,79,0.00012659
20/01/2011,78.99,-0.00012659
19/01/2011,79,0.007623925
18/01/2011,78.4,0.001148619
14/01/2011,78.31,0
13/01/2011,78.31,-0.001276161
12/01/2011,78.41,0.002553954
11/01/2011,78.21,0.004099942
10/01/2011,77.89,-0.005633096
07/01/2011,78.33,-0.004839541
06/01/2011,78.71,-0.00595353
05/01/2011,79.18,-0.006294872
04/01/2011,79.68,-0.00137957
03/01/2011,79.79,-0.007242789
31/12/2010,80.37,0.000871351
30/12/2010,80.3,-0.001990546
29/12/2010,80.46,-0.003969244
28/12/2010,80.78,0.004590864
27/12/2010,80.41,-0.001491239
23/12/2010,80.53,-0.004831226
22/12/2010,80.92,0.01268516
21/12/2010,79.9,-0.006735712
20/12/2010,80.44,-0.00693759
17/12/2010,81,-0.002219757
16/12/2010,81.18,0.002343221
15/12/2010,80.99,0.00259628
14/12/2010,80.78,0.017860963
13/12/2010,79.35,0.01447093
10/12/2010,78.21,0.000255754
09/12/2010,78.19,-0.005865867
08/12/2010,78.65,0.006121687
07/12/2010,78.17,0.005516017
06/12/2010,77.74,-0.00269767
03/12/2010,77.95,0.002440435
02/12/2010,77.76,0.006839178
01/12/2010,77.23,0.00884386
30/11/2010,76.55,-0.008325793
29/11/2010,77.19,-0.002587658
26/11/2010,77.39,-0.007466564
24/11/2010,77.97,0.002696977
23/11/2010,77.76,-0.008069208
22/11/2010,78.39,-0.001784349
19/11/2010,78.53,0.004083201
18/11/2010,78.21,0.010798408
17/11/2010,77.37,0.007264269
16/11/2010,76.81,-0.020106361
15/11/2010,78.37,0.023105255
12/11/2010,76.58,-0.00221744
11/11/2010,76.75,-0.002472511
10/11/2010,76.94,-0.000649646
09/11/2010,76.99,-0.006860424
08/11/2010,77.52,-0.000644787
05/11/2010,77.57,-0.011153247
04/11/2010,78.44,-0.000254939
03/11/2010,78.46,0.005239294
02/11/2010,78.05,0.01017329
01/11/2010,77.26,0.001813707
29/10/2010,77.12,0.028941773
28/10/2010,74.92,-0.007711779
27/10/2010,75.5,-0.012504276
26/10/2010,76.45,-0.005478751
25/10/2010,76.87,0.000390345
22/10/2010,76.84,0.00182363
21/10/2010,76.7,-0.006238648
20/10/2010,77.18,0.012122941
19/10/2010,76.25,-0.006275351
18/10/2010,76.73,0.011007843
15/10/2010,75.89,0.000659065
14/10/2010,75.84,0.001451475
13/10/2010,75.73,0.01048659
12/10/2010,74.94,0.001201682
11/10/2010,74.85,-0.00066778
08/10/2010,74.9,0.015472895
07/10/2010,73.75,-0.002843411
06/10/2010,73.96,-0.012896471
05/10/2010,74.92,-0.019823564
04/10/2010,76.42,-0.001960913
01/10/2010,76.57,-0.00378023
30/09/2010,76.86,-0.018689724
29/09/2010,78.31,-0.006364584
28/09/2010,78.81,-0.001521491
27/09/2010,78.93,0.005208014
24/09/2010,78.52,0.005875608
23/09/2010,78.06,-0.004983717
22/09/2010,78.45,-0.001273886
21/09/2010,78.55,0.003826535
20/09/2010,78.25,0.011309721
17/09/2010,77.37,0.010263163
16/09/2010,76.58,0.00405627
15/09/2010,76.27,0.011074602
14/09/2010,75.43,0.005050516
13/09/2010,75.05,-0.00173068
10/09/2010,75.18,0.008281068
09/09/2010,74.56,-0.00040228
08/09/2010,74.59,-0.002276533
07/09/2010,74.76,-0.001203128
03/09/2010,74.85,0.000267237
02/09/2010,74.83,-0.001202003
01/09/2010,74.92,0.014520287
31/08/2010,73.84,-0.000270819
30/08/2010,73.86,-0.005266368
27/08/2010,74.25,0.003507829
26/08/2010,73.99,-0.017284546
25/08/2010,75.28,-0.002520731
24/08/2010,75.47,-0.000662296
23/08/2010,75.52,-0.006730477
20/08/2010,76.03,-0.009425387
19/08/2010,76.75,-0.000651254
18/08/2010,76.8,0.004567708
17/08/2010,76.45,0.003669248
16/08/2010,76.17,-0.002884113
13/08/2010,76.39,-0.008213331
12/08/2010,77.02,0.007166621
11/08/2010,76.47,-0.01942563
10/08/2010,77.97,0.022044461
09/08/2010,76.27,-0.003011065
06/08/2010,76.5,-0.008201569
05/08/2010,77.13,-0.011985452
04/08/2010,78.06,-0.001024328
03/08/2010,78.14,-0.00140674
02/08/2010,78.25,-0.009285826
30/07/2010,78.98,0.01094855
29/07/2010,78.12,-0.070902636
28/07/2010,83.86,-0.008667315
27/07/2010,84.59,0.010099296
26/07/2010,83.74,0.003229475
23/07/2010,83.47,0.010840867
22/07/2010,82.57,-0.00555557
21/07/2010,83.03,-0.011257604
20/07/2010,83.97,0.010294561
19/07/2010,83.11,0.003374717
16/07/2010,82.83,-0.003134043
15/07/2010,83.09,-0.002644232
14/07/2010,83.31,0.001922384
13/07/2010,83.15,0.003735169
12/07/2010,82.84,0.008364192
09/07/2010,82.15,0.002315521
08/07/2010,81.96,0.012029113
07/07/2010,80.98,0.027669997
06/07/2010,78.77,0.000634961
02/07/2010,78.72,-0.00152323
01/07/2010,78.84,0.001015229
30/06/2010,78.76,0.009696427
29/06/2010,78,-0.015772395
28/06/2010,79.24,0.002653695
25/06/2010,79.03,-0.016191129
24/06/2010,80.32,-0.000124494
23/06/2010,80.33,-0.007564989
22/06/2010,80.94,-0.002714376
21/06/2010,81.16,0.007047943
18/06/2010,80.59,-0.003839252
17/06/2010,80.9,0.003343035
16/06/2010,80.63,-0.002229932
15/06/2010,80.81,0.018610417
14/06/2010,79.32,0.002145517
11/06/2010,79.15,-0.004034806
10/06/2010,79.47,0.009482339
09/06/2010,78.72,-0.000508001
08/06/2010,78.76,0.014322495
07/06/2010,77.64,0.005165301
04/06/2010,77.24,-0.021010253
03/06/2010,78.88,0.008402341
02/06/2010,78.22,0.016629452
01/06/2010,76.93,-0.01496609
28/05/2010,78.09,-0.008670206
27/05/2010,78.77,0.01007983
26/05/2010,77.98,-0.004478288
25/05/2010,78.33,-0.005093606
24/05/2010,78.73,-0.01086418
21/05/2010,79.59,-0.008881164
20/05/2010,80.3,-0.022777224
19/05/2010,82.15,-0.012099361
18/05/2010,83.15,-0.007906126
17/05/2010,83.81,0.012607479
14/05/2010,82.76,-0.004460795
13/05/2010,83.13,-0.005039607
12/05/2010,83.55,0.00865494
11/05/2010,82.83,-0.00421662
10/05/2010,83.18,0.036358739
07/05/2010,80.21,-0.019262233
06/05/2010,81.77,-0.011550983
05/05/2010,82.72,-0.001811704
04/05/2010,82.87,-0.016752815
03/05/2010,84.27,0.002019363
30/04/2010,84.1,-0.008288976
29/04/2010,84.8,-0.002355714
28/04/2010,85,0.016727361
27/04/2010,83.59,-0.007271026
26/04/2010,84.2,0.011106581
23/04/2010,83.27,-0.008490335
22/04/2010,83.98,-0.008536926
21/04/2010,84.7,0.001890807
20/04/2010,84.54,0.004623875
19/04/2010,84.15,-0.001187649
16/04/2010,84.25,0
15/04/2010,84.25,-0.004618399
14/04/2010,84.64,0.001063893
13/04/2010,84.55,-0.002834536
12/04/2010,84.79,0.006151682
09/04/2010,84.27,-0.003435412
08/04/2010,84.56,-0.006483196
07/04/2010,85.11,0.00211715
06/04/2010,84.93,-0.008091513
05/04/2010,85.62,-0.002216649
01/04/2010,85.81,0.006430138
31/03/2010,85.26,-0.002343019
30/03/2010,85.46,0.005632496
29/03/2010,84.98,0.006374712
26/03/2010,84.44,0.012273017
25/03/2010,83.41,-0.011088042
24/03/2010,84.34,-0.011787029
23/03/2010,85.34,0.00458043
22/03/2010,84.95,0.001295718
19/03/2010,84.84,0.000825423
18/03/2010,84.77,0.001652893
17/03/2010,84.63,0.000118168
16/03/2010,84.62,0.002958757
15/03/2010,84.37,0.002610968
12/03/2010,84.15,0.000832194
11/03/2010,84.08,0.00596447
10/03/2010,83.58,-0.010947277
09/03/2010,84.5,0.006530151
08/03/2010,83.95,-0.003092296
05/03/2010,84.21,0.00059393
04/03/2010,84.16,0.003571007
03/03/2010,83.86,0
02/03/2010,83.86,0.000835073
01/03/2010,83.79,0.010196214
26/02/2010,82.94,-0.002047577
25/02/2010,83.11,0.001806468
24/02/2010,82.96,0.012981681
23/02/2010,81.89,-0.002317498
22/02/2010,82.08,0.004028572
19/02/2010,81.75,-0.008404946
18/02/2010,82.44,0.015155509
17/02/2010,81.2,0.007168489
16/02/2010,80.62,0.01197918
12/02/2010,79.66,-0.008375572
11/02/2010,80.33,0.006369051
10/02/2010,79.82,-0.00437528
09/02/2010,80.17,0.013562936
08/02/2010,79.09,-0.002147143
05/02/2010,79.26,-0.005159516
04/02/2010,79.67,-0.014331356
03/02/2010,80.82,-0.002841789
02/02/2010,81.05,0.013789895
01/02/2010,79.94,-0.001125211
29/01/2010,80.03,0.000499938
28/01/2010,79.99,-0.004988163
27/01/2010,80.39,0.000124401
26/01/2010,80.38,-0.001119055
25/01/2010,80.47,-0.002978039
22/01/2010,80.71,0.020528947
21/01/2010,79.07,-0.001769017
20/01/2010,79.21,-0.017272019
19/01/2010,80.59,0.007347938
15/01/2010,80,-0.005236267
14/01/2010,80.42,-0.00792672
13/01/2010,81.06,0.004698908
12/01/2010,80.68,-0.005808581
11/01/2010,81.15,-0.004426418
08/01/2010,81.51,-0.018114896
07/01/2010,83,-0.003968021
06/01/2010,83.33,-0.002277496
05/01/2010,83.52,0.00805438
04/01/2010,82.85,0.008484899
31/12/2009,82.15,-0.008484899
30/12/2009,82.85,-0.000120693
29/12/2009,82.86,-0.00108558
28/12/2009,82.95,-0.002408189
24/12/2009,83.15,-0.003481605
23/12/2009,83.44,0.002399809
22/12/2009,83.24,0.000120142
21/12/2009,83.23,0.007356078
18/12/2009,82.62,-0.003141997
17/12/2009,82.88,-0.020776867
16/12/2009,84.62,0.001419111
15/12/2009,84.5,0.00011835
14/12/2009,84.49,0.00676922
11/12/2009,83.92,0.013194386
10/12/2009,82.82,0.003871285
09/12/2009,82.5,0.006079046
08/12/2009,82,-0.011880368
07/12/2009,82.98,-0.026519183
04/12/2009,85.21,-0.005150427
03/12/2009,85.65,-0.007792096
02/12/2009,86.32,0.006625235
01/12/2009,85.75,0.018359937
30/11/2009,84.19,0.006673842
27/11/2009,83.63,-0.009875742
25/11/2009,84.46,-0.00707884
24/11/2009,85.06,0.005777296
23/11/2009,84.57,0.007120002
20/11/2009,83.97,-0.005344748
19/11/2009,84.42,-0.017030184
18/11/2009,85.87,0.035923488
17/11/2009,82.84,0.0053256
16/11/2009,82.4,0.011105124
13/11/2009,81.49,0.012223129
12/11/2009,80.5,-0.015041586
11/11/2009,81.72,0.003063916
10/11/2009,81.47,0.002950217
09/11/2009,81.23,0.016884324
06/11/2009,79.87,0.00338622
05/11/2009,79.6,0.016083421
04/11/2009,78.33,0.010007782
03/11/2009,77.55,-0.014720266
02/11/2009,78.7,0.000889849
30/10/2009,78.63,-0.003934764
29/10/2009,78.94,0.016090246
28/10/2009,77.68,-0.002186074
27/10/2009,77.85,0.005538753
26/10/2009,77.42,-0.003867479
23/10/2009,77.72,-0.021133823
22/10/2009,79.38,0.005811766
21/10/2009,78.92,-0.006567339
20/10/2009,79.44,-0.000377572
19/10/2009,79.47,0.002646004
16/10/2009,79.26,0.006201374
15/10/2009,78.77,0.001397447
14/10/2009,78.66,0
13/10/2009,78.66,-0.012130551
12/10/2009,79.62,0.011495105
09/10/2009,78.71,0
08/10/2009,78.71,0.012143052
07/10/2009,77.76,-0.002055499
06/10/2009,77.92,0.013697074
05/10/2009,76.86,0.000260247
02/10/2009,76.84,0.013363228
01/10/2009,75.82,-0.006048671
30/09/2009,76.28,-0.003533341
29/09/2009,76.55,0.00222324
28/09/2009,76.38,-0.001569859
25/09/2009,76.5,0.001569859
24/09/2009,76.38,0.000261883
23/09/2009,76.36,0.00920938
22/09/2009,75.66,-0.000528541
21/09/2009,75.7,-0.005270104
18/09/2009,76.1,0.01109948
17/09/2009,75.26,-0.003316313
16/09/2009,75.51,0.014137339
15/09/2009,74.45,-0.008026799
14/09/2009,75.05,-0.002395529
11/09/2009,75.23,0.026944914
10/09/2009,73.23,0.016383653
09/09/2009,72.04,0.007663941
08/09/2009,71.49,0.005751576
04/09/2009,71.08,-0.001265378
03/09/2009,71.17,-0.011594738
02/09/2009,72,0.003060233
01/09/2009,71.78,-0.012735499
31/08/2009,72.7,-0.000824969
28/08/2009,72.76,-0.006438819
27/08/2009,73.23,-0.000955436
26/08/2009,73.3,0.00286905
25/08/2009,73.09,0.003700916
24/08/2009,72.82,-0.004658181
21/08/2009,73.16,0.005345041
20/08/2009,72.77,0.011054417
19/08/2009,71.97,0.009773884
18/08/2009,71.27,-0.000981698
17/08/2009,71.34,-0.005730675
14/08/2009,71.75,-0.003894844
13/08/2009,72.03,0.00291971
12/08/2009,71.82,0.000696427
11/08/2009,71.77,0.006570234
10/08/2009,71.3,0.0039348
07/08/2009,71.02,-0.006735922
06/08/2009,71.5,-0.001397624
05/08/2009,71.6,-0.008483466
04/08/2009,72.21,0.001108494
03/08/2009,72.13,-0.004288586
31/07/2009,72.44,0.008456417
30/07/2009,71.83,-0.05445549
29/07/2009,75.85,0.006348388
28/07/2009,75.37,0.003588759
27/07/2009,75.1,0
24/07/2009,75.1,0.006948184
23/07/2009,74.58,0.015403628
22/07/2009,73.44,-0.004889985
21/07/2009,73.8,0.00502616
20/07/2009,73.43,-0.001224907
17/07/2009,73.52,-0.000271998
16/07/2009,73.54,0.006001109
15/07/2009,73.1,-0.003277796
14/07/2009,73.34,0.006840908
13/07/2009,72.84,0.022351177
10/07/2009,71.23,-0.025366943
09/07/2009,73.06,-0.003825141
08/07/2009,73.34,0.003004235
07/07/2009,73.12,-0.017085161
06/07/2009,74.38,0.031410475
02/07/2009,72.08,-0.000832062
01/07/2009,72.14,0.019597492
30/06/2009,70.74,-0.014037288
29/06/2009,71.74,-0.000278746
26/06/2009,71.76,0.004469281
25/06/2009,71.44,0.017652086
24/06/2009,70.19,-0.002419069
23/06/2009,70.36,-0.002696758
22/06/2009,70.55,-0.000283447
19/06/2009,70.57,-0.003395109
18/06/2009,70.81,0.018385753
17/06/2009,69.52,0.013321946
16/06/2009,68.6,-0.019631115
15/06/2009,69.96,-0.020094068
12/06/2009,71.38,0.015815071
11/06/2009,70.26,-0.001422273
10/06/2009,70.36,0.002704051
09/06/2009,70.17,-0.010067437
08/06/2009,70.88,-0.000282127
05/06/2009,70.9,-0.005906359
04/06/2009,71.32,0.00675298
03/06/2009,70.84,0.008505864
02/06/2009,70.24,0.011742939
01/06/2009,69.42,0.051278131
29/05/2009,65.95,0.030482656
28/05/2009,63.97,0.007374318
27/05/2009,63.5,-0.019648223
26/05/2009,64.76,0.010087771
22/05/2009,64.11,0.003280997
21/05/2009,63.9,0
20/05/2009,63.9,-0.0048396
19/05/2009,64.21,-0.004196136
18/05/2009,64.48,0.015472685
15/05/2009,63.49,0.000787836
14/05/2009,63.44,-0.010973617
13/05/2009,64.14,0.010658408
12/05/2009,63.46,0.020215571
11/05/2009,62.19,0.005967278
08/05/2009,61.82,-0.000808473
07/05/2009,61.87,0.008440238
06/05/2009,61.35,-0.003417138
05/05/2009,61.56,-0.01146746
04/05/2009,62.27,0.014069934
01/05/2009,61.4,0.039872391
30/04/2009,59,-0.011962067
29/04/2009,59.71,0.012301107
28/04/2009,58.98,-0.006590645
27/04/2009,59.37,0.00354341
24/04/2009,59.16,0.003216798
23/04/2009,58.97,-0.00439933
22/04/2009,59.23,-0.022866723
21/04/2009,60.6,0.001982161
20/04/2009,60.48,-0.00560595
17/04/2009,60.82,0.02665936
16/04/2009,59.22,0.020299204
15/04/2009,58.03,0.01283403
14/04/2009,57.29,-0.020729711
13/04/2009,58.49,-0.022149862
09/04/2009,59.8,-0.013619211
08/04/2009,60.62,0.004795379
07/04/2009,60.33,-0.012846026
06/04/2009,61.11,0.011024382
03/04/2009,60.44,-0.012986128
02/04/2009,61.23,0.040495411
01/04/2009,58.8,-0.003056548
31/03/2009,58.98,0.003226631
30/03/2009,58.79,-0.012172593
27/03/2009,59.51,-0.013021887
26/03/2009,60.29,0.017738082
25/03/2009,59.23,0.012914368
24/03/2009,58.47,-0.014264124
23/03/2009,59.31,0.033256407
20/03/2009,57.37,0.00104639
19/03/2009,57.31,-0.007475046
18/03/2009,57.74,-0.020060681
17/03/2009,58.91,0.027361253
16/03/2009,57.32,-0.005220127
13/03/2009,57.62,0.019452116
12/03/2009,56.51,0.002303128
11/03/2009,56.38,0.009624027
10/03/2009,55.84,0.014248595
09/03/2009,55.05,-0.018002286
06/03/2009,56.05,0.000356888
05/03/2009,56.03,-0.044847435
04/03/2009,58.6,0.022085094
03/03/2009,57.32,-0.014204292
02/03/2009,58.14,-0.034486176
27/02/2009,60.18,0.014056456
26/02/2009,59.34,0.008121872
25/02/2009,58.86,-0.011150648
24/02/2009,59.52,0.018996501
23/02/2009,58.4,-0.018324232
20/02/2009,59.48,-0.020633011
19/02/2009,60.72,-0.002795825
18/02/2009,60.89,-0.003442909
17/02/2009,61.1,-0.032684226
13/02/2009,63.13,-0.002847202
12/02/2009,63.31,0.006497131
11/02/2009,62.9,0.004142112
10/02/2009,62.64,-0.023820039
09/02/2009,64.15,-0.023265821
06/02/2009,65.66,0.019065768
05/02/2009,64.42,0.005604
04/02/2009,64.06,-0.026191607
03/02/2009,65.76,0.021830229
02/02/2009,64.34,-0.010820943
30/01/2009,65.04,-0.002763705
29/01/2009,65.22,0.021229588
28/01/2009,63.85,0.025860091
27/01/2009,62.22,0.007096804
26/01/2009,61.78,0.001619958
23/01/2009,61.68,-0.014326201
22/01/2009,62.57,-0.013651006
21/01/2009,63.43,0.013810839
20/01/2009,62.56,-0.015543533
16/01/2009,63.54,0.007582975
15/01/2009,63.06,0.00381316
14/01/2009,62.82,-0.025616235
13/01/2009,64.45,-0.017533516
12/01/2009,65.59,0.010575622
09/01/2009,64.9,-0.00981302
08/01/2009,65.54,-0.005781242
07/01/2009,65.92,-0.008760062
06/01/2009,66.5,-0.022746837
05/01/2009,68.03,
