Date,Close,KO
04/03/2013,38.82,0.003095978
01/03/2013,38.7,-0.000516662
28/02/2013,38.72,0.006997566
27/02/2013,38.45,0.008881981
26/02/2013,38.11,0.010286257
25/02/2013,37.72,-0.020987129
22/02/2013,38.52,0.021252276
21/02/2013,37.71,-0.000530223
20/02/2013,37.73,0.001591512
19/02/2013,37.67,0.006658701
15/02/2013,37.42,0.015621109
14/02/2013,36.84,-0.009993331
13/02/2013,37.21,-0.009362112
12/02/2013,37.56,-0.027571656
11/02/2013,38.61,-0.004135441
08/02/2013,38.77,-0.003604535
07/02/2013,38.91,0.015540328
06/02/2013,38.31,0.004447359
05/02/2013,38.14,0.020930689
04/02/2013,37.35,-0.00507412
01/02/2013,37.54,0.008023579
31/01/2013,37.24,-0.006957481
30/01/2013,37.5,0.002135612
29/01/2013,37.42,0.011017174
28/01/2013,37.01,-0.001080205
25/01/2013,37.05,-0.001618123
24/01/2013,37.11,-0.000538793
23/01/2013,37.13,0
22/01/2013,37.13,-0.015234826
18/01/2013,37.7,0.00505253
17/01/2013,37.51,0.005078188
16/01/2013,37.32,0
15/01/2013,37.32,0.00888177
14/01/2013,36.99,0.002165089
11/01/2013,36.91,-0.00135373
10/01/2013,36.96,-0.001892148
09/01/2013,37.03,-0.000270015
08/01/2013,37.04,-0.006994917
07/01/2013,37.3,-0.009605197
04/01/2013,37.66,0.001594473
03/01/2013,37.6,0
02/01/2013,37.6,0.036564669
31/12/2012,36.25,0.007754124
28/12/2012,35.97,-0.012432817
27/12/2012,36.42,0
26/12/2012,36.42,-0.008475786
24/12/2012,36.73,-0.004346652
21/12/2012,36.89,-0.00432784
20/12/2012,37.05,0.007314133
19/12/2012,36.78,-0.013502771
18/12/2012,37.28,-0.005883943
17/12/2012,37.5,-0.00425759
14/12/2012,37.66,0.001594473
13/12/2012,37.6,-0.001063264
12/12/2012,37.64,-0.005827831
11/12/2012,37.86,0.005827831
10/12/2012,37.64,-0.001857997
07/12/2012,37.71,0.008789509
06/12/2012,37.38,0.001874415
05/12/2012,37.31,0.004297616
04/12/2012,37.15,-0.006172031
03/12/2012,37.38,-0.014342875
30/11/2012,37.92,-0.001317697
29/11/2012,37.97,0.01085672
28/11/2012,37.56,0.003734333
27/11/2012,37.42,0.001604707
26/11/2012,37.36,-0.015141742
23/11/2012,37.93,0.014339067
21/11/2012,37.39,0.003751344
20/11/2012,37.25,0.000268492
19/11/2012,37.24,0.018428706
16/11/2012,36.56,0.003562136
15/11/2012,36.43,0.011595933
14/11/2012,36.01,-0.004156858
13/11/2012,36.16,0.00221484
12/11/2012,36.08,-0.005803526
09/11/2012,36.29,-0.001927048
08/11/2012,36.36,-0.009852296
07/11/2012,36.72,-0.018883755
06/11/2012,37.42,0.017523026
05/11/2012,36.77,-0.008395445
02/11/2012,37.08,-0.006719552
01/11/2012,37.33,0.004026311
31/10/2012,37.18,0.003772573
26/10/2012,37.04,-0.001348982
25/10/2012,37.09,0.005677993
24/10/2012,36.88,0.007347972
23/10/2012,36.61,-0.016793461
22/10/2012,37.23,-0.004555817
19/10/2012,37.4,-0.01169604
18/10/2012,37.84,0.002646204
17/10/2012,37.74,-0.004230572
16/10/2012,37.9,-0.006050262
15/10/2012,38.13,-0.002619174
12/10/2012,38.23,0.003143833
11/10/2012,38.11,0.000524934
10/10/2012,38.09,-0.012263689
09/10/2012,38.56,-0.000518538
08/10/2012,38.58,0
05/10/2012,38.58,0.006501128
04/10/2012,38.33,0.002350791
03/10/2012,38.24,-0.002611649
02/10/2012,38.34,-0.001042753
01/10/2012,38.38,0.011794135
28/09/2012,37.93,-0.009968603
27/09/2012,38.31,0.014460617
26/09/2012,37.76,0.002120892
25/09/2012,37.68,-0.011609629
24/09/2012,38.12,0.002363757
21/09/2012,38.03,-0.015912687
20/09/2012,38.64,0.003110422
19/09/2012,38.52,-0.00259269
18/09/2012,38.62,0.007015749
17/09/2012,38.35,0.006015449
14/09/2012,38.12,-0.006015449
13/09/2012,38.35,0.02108115
12/09/2012,37.55,-0.005841759
11/09/2012,37.77,0.002916613
10/09/2012,37.66,-0.006352589
07/09/2012,37.9,-0.006574646
06/09/2012,38.15,0.016918194
05/09/2012,37.51,0.006150574
04/09/2012,37.28,-0.003213715
31/08/2012,37.4,0.006976148
30/08/2012,37.14,-0.008579141
29/08/2012,37.46,-0.014312463
28/08/2012,38,-0.004463707
27/08/2012,38.17,-0.00782885
24/08/2012,38.47,0.009402002
23/08/2012,38.11,-0.017170037
22/08/2012,38.77,-0.012559437
21/08/2012,39.26,-0.005334701
20/08/2012,39.47,-0.001518988
17/08/2012,39.53,-0.000505817
16/08/2012,39.55,0.005069719
15/08/2012,39.35,-0.000762098
14/08/2012,39.38,0.002033554
13/08/2012,39.3,-0.695561566
10/08/2012,78.79,-0.005695137
09/08/2012,79.24,-0.004030232
08/08/2012,79.56,-0.00263604
07/08/2012,79.77,-0.01084731
06/08/2012,80.64,-0.002353379
03/08/2012,80.83,0.013451442
02/08/2012,79.75,-0.015675862
