Date,Close,GPS
24/04/2013,36.87,0.002715917
23/04/2013,36.77,0.002996053
22/04/2013,36.66,-0.00923167
19/04/2013,37,-0.005390849
18/04/2013,37.2,0.002691792
17/04/2013,37.1,-0.018162892
16/04/2013,37.78,0.022755633
15/04/2013,36.93,-0.033287589
12/04/2013,38.18,0.007360706
11/04/2013,37.9,0.018911204
10/04/2013,37.19,0.012173828
09/04/2013,36.74,-0.002989539
08/04/2013,36.85,0.00544219
05/04/2013,36.65,0
04/04/2013,36.65,0.016783996
03/04/2013,36.04,0.008358923
02/04/2013,35.74,0.015224427
01/04/2013,35.2,-0.005665738
28/03/2013,35.4,0.003679076
27/03/2013,35.27,0.006827907
26/03/2013,35.03,-0.027036285
25/03/2013,35.99,0.00921151
22/03/2013,35.66,0.00675298
21/03/2013,35.42,-0.015130577
20/03/2013,35.96,0.003063643
19/03/2013,35.85,-0.016597891
18/03/2013,36.45,0.001647447
15/03/2013,36.39,-0.004934221
14/03/2013,36.57,-0.002185196
13/03/2013,36.65,0.003279588
12/03/2013,36.53,0.004114668
11/03/2013,36.38,0.004131668
08/03/2013,36.23,0.009986213
07/03/2013,35.87,0.04010206
06/03/2013,34.46,0.002324231
05/03/2013,34.38,0.021461944
04/03/2013,33.65,-0.006516611
01/03/2013,33.87,0.028449291
28/02/2013,32.92,0.012532641
27/02/2013,32.51,0.022395959
26/02/2013,31.79,0.01809286
25/02/2013,31.22,-0.023426206
22/02/2013,31.96,-0.002812062
21/02/2013,32.05,-0.007460401
20/02/2013,32.29,-0.010780945
19/02/2013,32.64,-0.00732604
15/02/2013,32.88,0.047331375
14/02/2013,31.36,-0.015190165
13/02/2013,31.84,-0.008444147
12/02/2013,32.11,-0.014531095
11/02/2013,32.58,0.010800907
08/02/2013,32.23,0
07/02/2013,32.23,-0.030254408
06/02/2013,33.22,-0.002104947
05/02/2013,33.29,0.021251559
04/02/2013,32.59,-0.011592564
01/02/2013,32.97,0.008834787
31/01/2013,32.68,-0.004884015
30/01/2013,32.84,0.002744323
29/01/2013,32.75,-0.008815987
28/01/2013,33.04,-0.015019808
25/01/2013,33.54,0.010791472
24/01/2013,33.18,0.016408755
23/01/2013,32.64,-0.006413215
22/01/2013,32.85,-0.00334296
18/01/2013,32.96,0.00364742
17/01/2013,32.84,0.007028295
16/01/2013,32.61,0.004610428
15/01/2013,32.46,0.033519191
14/01/2013,31.39,-0.010142718
11/01/2013,31.71,0.011417821
10/01/2013,31.35,-0.014566439
09/01/2013,31.81,-0.006267648
08/01/2013,32.01,0.025630259
07/01/2013,31.2,-0.028437935
04/01/2013,32.1,0.000311575
03/01/2013,32.09,0.022692433
02/01/2013,31.37,0.010575327
31/12/2012,31.04,0.019847731
28/12/2012,30.43,-0.008507905
27/12/2012,30.69,0.00949426
26/12/2012,30.4,-0.031409414
24/12/2012,31.37,0
21/12/2012,31.37,-0.012040703
20/12/2012,31.75,-0.012830719
19/12/2012,32.16,0.004362737
18/12/2012,32.02,0.003441267
17/12/2012,31.91,0.014520457
14/12/2012,31.45,-0.000635728
13/12/2012,31.47,0.00127186
12/12/2012,31.43,-0.012332172
11/12/2012,31.82,0.029662516
10/12/2012,30.89,-0.029348199
07/12/2012,31.81,-0.004704415
