Date,Close,XRAY
25/01/2011,35.94,0.001113586
24/01/2011,35.9,0.001672707
21/01/2011,35.84,-0.003064496
20/01/2011,35.95,-0.000834144
19/01/2011,35.98,-0.020085969
18/01/2011,36.71,0.011506976
14/01/2011,36.29,-0.00027552
13/01/2011,36.3,0.000551116
12/01/2011,36.28,0.02681725
11/01/2011,35.32,0.007388496
10/01/2011,35.06,0.010321193
07/01/2011,34.7,-0.004026465
06/01/2011,34.84,-0.005724114
05/01/2011,35.04,0.009462436
04/01/2011,34.71,-0.011173301
03/01/2011,35.1,0.026853064
31/12/2010,34.17,-0.003797288
30/12/2010,34.3,-0.006972719
29/12/2010,34.54,0.000868936
28/12/2010,34.51,-0.000868936
27/12/2010,34.54,-0.00144655
23/12/2010,34.59,-0.005765366
22/12/2010,34.79,0.004609631
21/12/2010,34.63,0.008409503
20/12/2010,34.34,-0.002907824
17/12/2010,34.44,0.006408411
16/12/2010,34.22,0.014719135
15/12/2010,33.72,-0.000889284
14/12/2010,33.75,0.017636087
13/12/2010,33.16,0.001207001
10/12/2010,33.12,0.012762252
09/12/2010,32.7,0.00306279
08/12/2010,32.6,0.006462555
07/12/2010,32.39,0.0021635
06/12/2010,32.32,-0.004014209
03/12/2010,32.45,0.008044598
02/12/2010,32.19,0.013133397
01/12/2010,31.77,0.027119225
30/11/2010,30.92,-0.008694307
29/11/2010,31.19,-0.000641026
26/11/2010,31.21,-0.006069337
24/11/2010,31.4,0.017347046
23/11/2010,30.86,-0.011598068
22/11/2010,31.22,0.00578222
19/11/2010,31.04,-0.000966028
18/11/2010,31.07,0.001610566
17/11/2010,31.02,0.004847319
16/11/2010,30.87,-0.013833259
15/11/2010,31.3,0.005767398
12/11/2010,31.12,-0.021301076
11/11/2010,31.79,0.003150601
10/11/2010,31.69,0.001579031
09/11/2010,31.64,0.011762971
08/11/2010,31.27,-0.014288225
05/11/2010,31.72,0
04/11/2010,31.72,0.002525254
03/11/2010,31.64,0.002531647
02/11/2010,31.56,0.007952961
01/11/2010,31.31,-0.002551836
29/10/2010,31.39,0.001594134
28/10/2010,31.34,-0.056449093
27/10/2010,33.16,-0.000301523
26/10/2010,33.17,0.006351148
25/10/2010,32.96,0.010062594
22/10/2010,32.63,0.004299761
21/10/2010,32.49,0.013011336
20/10/2010,32.07,0.013814976
19/10/2010,31.63,-0.017549808
18/10/2010,32.19,0.009363364
15/10/2010,31.89,-0.000313529
14/10/2010,31.9,0.000313529
13/10/2010,31.89,0.003140706
12/10/2010,31.79,-0.00219953
11/10/2010,31.86,-0.004384598
08/10/2010,32,-0.00249688
07/10/2010,32.08,-0.003423062
06/10/2010,32.19,0.002488337
05/10/2010,32.11,0.031316809
04/10/2010,31.12,-0.026634422
01/10/2010,31.96,-0.000312842
30/09/2010,31.97,0.003132835
29/09/2010,31.87,0.00314268
28/09/2010,31.77,0.012989253
27/09/2010,31.36,-0.007623925
24/09/2010,31.6,0.029546144
23/09/2010,30.68,-0.000325892
22/09/2010,30.69,-0.000325786
21/09/2010,30.7,-0.007140569
20/09/2010,30.92,0.00844435
17/09/2010,30.66,0.007858587
16/09/2010,30.42,-0.005245914
15/09/2010,30.58,0.013166747
14/09/2010,30.18,0.003318954
13/09/2010,30.08,0.007005867
10/09/2010,29.87,0.007392507
09/09/2010,29.65,0.014608719
08/09/2010,29.22,0.000684697
07/09/2010,29.2,-0.021681066
03/09/2010,29.84,0.016216572
02/09/2010,29.36,0.027626066
01/09/2010,28.56,0.0276908
31/08/2010,27.78,-0.012520285
30/08/2010,28.13,-0.025619931
27/08/2010,28.86,0.015011628
26/08/2010,28.43,-0.016396669
25/08/2010,28.9,0.005203828
24/08/2010,28.75,-0.022356907
23/08/2010,29.4,-0.002038737
20/08/2010,29.46,-0.022487942
19/08/2010,30.13,-0.021668609
18/08/2010,30.79,-0.001946788
17/08/2010,30.85,0.020301942
16/08/2010,30.23,-0.000330743
13/08/2010,30.24,-0.012161202
12/08/2010,30.61,-0.009105754
11/08/2010,30.89,-0.023357325
10/08/2010,31.62,-0.004732617
09/08/2010,31.77,0.006631952
06/08/2010,31.56,0.000316907
05/08/2010,31.55,-0.002848554
04/08/2010,31.64,0.016892832
03/08/2010,31.11,0.008068464
02/08/2010,30.86,0.027597021
30/07/2010,30.02,0.033189636
29/07/2010,29.04,-0.014359221
28/07/2010,29.46,0.00271924
27/07/2010,29.38,-0.014194223
26/07/2010,29.8,0.01862882
23/07/2010,29.25,0.004111003
22/07/2010,29.13,0.020812406
21/07/2010,28.53,-0.026631351
20/07/2010,29.3,0.016864967
19/07/2010,28.81,-0.015157025
16/07/2010,29.25,-0.039220713
15/07/2010,30.42,0.000328785
14/07/2010,30.41,-0.011768688
13/07/2010,30.77,0.019692136
12/07/2010,30.17,-0.001655904
09/07/2010,30.22,0.001324504
08/07/2010,30.18,-0.009891277
07/07/2010,30.48,0.027608605
06/07/2010,29.65,0.008807645
02/07/2010,29.39,-0.001360082
01/07/2010,29.43,-0.01617831
30/06/2010,29.91,-0.005667626
29/06/2010,30.08,-0.033668812
28/06/2010,31.11,0.002574832
25/06/2010,31.03,0.001612643
24/06/2010,30.98,-0.002578983
23/06/2010,31.06,-0.006418507
22/06/2010,31.26,-0.006377573
21/06/2010,31.46,-0.008230499
18/06/2010,31.72,0.004740094
17/06/2010,31.57,0.002219757
16/06/2010,31.5,0.002224695
15/06/2010,31.43,0.005103679
14/06/2010,31.27,0.002241077
11/06/2010,31.2,0.004819286
10/06/2010,31.05,0.01492565
09/06/2010,30.59,-0.000653595
08/06/2010,30.61,-0.012660452
07/06/2010,31,-0.014729693
04/06/2010,31.46,-0.047790664
03/06/2010,33,0
02/06/2010,33,0.029834598
01/06/2010,32.03,-0.012410957
28/05/2010,32.43,-0.008596921
27/05/2010,32.71,0.023508661
26/05/2010,31.95,-0.018605188
25/05/2010,32.55,-0.005209143
24/05/2010,32.72,-0.010337581
21/05/2010,33.06,0.006372347
20/05/2010,32.85,-0.044650274
19/05/2010,34.35,-0.006962604
18/05/2010,34.59,-0.011783439
17/05/2010,35,-0.001712818
14/05/2010,35.06,-0.026735798
13/05/2010,36.01,-0.015431555
12/05/2010,36.57,0.018212424
11/05/2010,35.91,0.005585047
10/05/2010,35.71,0.054674145
07/05/2010,33.81,-0.02598307
06/05/2010,34.7,-0.02700946
05/05/2010,35.65,-0.008101734
04/05/2010,35.94,-0.020653357
03/05/2010,36.69,0.00109081
30/04/2010,36.65,-0.035119545
29/04/2010,37.96,0.031850678
28/04/2010,36.77,0.009838833
27/04/2010,36.41,0.002199616
26/04/2010,36.33,0.010236637
23/04/2010,35.96,0.013156243
22/04/2010,35.49,0.00650179
21/04/2010,35.26,-0.000567054
20/04/2010,35.28,0.01542447
19/04/2010,34.74,-0.006026708
16/04/2010,34.95,-0.013922657
15/04/2010,35.44,0.007079174
14/04/2010,35.19,0.009421911
13/04/2010,34.86,0.009511529
12/04/2010,34.53,-0.003180572
09/04/2010,34.64,0.008989476
08/04/2010,34.33,-0.001164483
07/04/2010,34.37,-0.014155949
06/04/2010,34.86,0.007775417
05/04/2010,34.59,0.003185177
01/04/2010,34.48,-0.011534153
31/03/2010,34.88,0.002296212
30/03/2010,34.8,0.009237941
29/03/2010,34.48,0.00903138
26/03/2010,34.17,-0.006417758
25/03/2010,34.39,0.003787332
24/03/2010,34.26,-0.009296987
23/03/2010,34.58,0.001736614
22/03/2010,34.52,0.011069149
19/03/2010,34.14,-0.00903928
18/03/2010,34.45,-0.006365762
17/03/2010,34.67,0.001154401
16/03/2010,34.63,-0.004034588
15/03/2010,34.77,0
12/03/2010,34.77,-0.000862441
11/03/2010,34.8,0.003742627
10/03/2010,34.67,0.002021078
09/03/2010,34.6,0.008999916
08/03/2010,34.29,-0.001165841
05/03/2010,34.33,0.014080608
04/03/2010,33.85,0.001182383
03/03/2010,33.81,-0.000886918
02/03/2010,33.84,0.008308653
01/03/2010,33.56,0.01410376
26/02/2010,33.09,0.004543397
25/02/2010,32.94,-0.001819837
24/02/2010,33,0.00516483
23/02/2010,32.83,0.000609385
22/02/2010,32.81,-0.003954378
19/02/2010,32.94,-0.011169927
18/02/2010,33.31,0.005720323
17/02/2010,33.12,0.003326784
16/02/2010,33.01,0.011272016
12/02/2010,32.64,-0.011272016
11/02/2010,33.01,-0.023354355
10/02/2010,33.79,-0.004429359
09/02/2010,33.94,0.025060977
08/02/2010,33.1,0.012464062
05/02/2010,32.69,-0.00305437
04/02/2010,32.79,-0.032406076
03/02/2010,33.87,-0.01871947
02/02/2010,34.51,0.027318485
01/02/2010,33.58,0.001490091
29/01/2010,33.53,0.002687772
28/01/2010,33.44,-0.018370887
27/01/2010,34.06,-0.004978777
26/01/2010,34.23,-0.007276993
25/01/2010,34.48,0.001160766
22/01/2010,34.44,-0.011260405
21/01/2010,34.83,-0.036644461
20/01/2010,36.13,-0.010736511
19/01/2010,36.52,0.015730972
15/01/2010,35.95,-0.017099148
14/01/2010,36.57,0.007410491
13/01/2010,36.3,0.013869848
12/01/2010,35.8,-0.007236324
11/01/2010,36.06,0.01283858
08/01/2010,35.6,0
07/01/2010,35.6,0.013005555
06/01/2010,35.14,0.006566762
05/01/2010,34.91,-0.01195914
04/01/2010,35.33,0.004539015
31/12/2009,35.17,-0.011027964
30/12/2009,35.56,0.003380285
29/12/2009,35.44,-0.000282127
28/12/2009,35.45,0.005090509
24/12/2009,35.27,-0.007907412
23/12/2009,35.55,0.010178205
22/12/2009,35.19,0.010570017
21/12/2009,34.82,0.011263657
18/12/2009,34.43,-0.004057977
17/12/2009,34.57,-0.019762923
16/12/2009,35.26,-0.001983284
15/12/2009,35.33,0.007956848
14/12/2009,35.05,0.01176653
11/12/2009,34.64,0.006371293
10/12/2009,34.42,0.020546658
09/12/2009,33.72,-0.004143244
08/12/2009,33.86,-0.008235341
07/12/2009,34.14,-0.003508776
04/12/2009,34.26,0.009089639
03/12/2009,33.95,-0.006166515
02/12/2009,34.16,0.015042313
01/12/2009,33.65,0.009855239
30/11/2009,33.32,0.00060042
27/11/2009,33.3,-0.007777485
25/11/2009,33.56,-0.002678174
24/11/2009,33.65,0.01346318
23/11/2009,33.2,0.010293763
20/11/2009,32.86,-0.008786604
19/11/2009,33.15,-0.01764136
18/11/2009,33.74,-0.004140793
17/11/2009,33.88,-0.013194738
16/11/2009,34.33,0.012899622
13/11/2009,33.89,0.010083122
12/11/2009,33.55,-0.008902136
11/11/2009,33.85,0.00503481
10/11/2009,33.68,-0.007100622
09/11/2009,33.92,0.012459372
06/11/2009,33.5,-0.00624909
05/11/2009,33.71,0.022803268
04/11/2009,32.95,0.005172688
03/11/2009,32.78,-0.006991973
02/11/2009,33.01,0.001515841
30/10/2009,32.96,-0.03106582
29/10/2009,34,-0.038937868
28/10/2009,35.35,-0.015717416
27/10/2009,35.91,0.000557103
26/10/2009,35.89,-0.002782417
23/10/2009,35.99,-0.004435827
22/10/2009,36.15,0.011406439
21/10/2009,35.74,-0.0061367
20/10/2009,35.96,-0.016821023
19/10/2009,36.57,0.017099148
16/10/2009,35.95,-0.002500349
15/10/2009,36.04,0.006123036
14/10/2009,35.82,0.017176263
13/10/2009,35.21,-0.000851668
12/10/2009,35.24,-0.010444696
09/10/2009,35.61,0.004785372
08/10/2009,35.44,0.016214265
07/10/2009,34.87,0.006617777
06/10/2009,34.64,0.014832321
05/10/2009,34.13,0.015650696
02/10/2009,33.6,-0.001486989
01/10/2009,33.65,-0.026105017
30/09/2009,34.54,0.001158749
29/09/2009,34.5,-0.000289813
28/09/2009,34.51,0.02672307
25/09/2009,33.6,-0.000892459
24/09/2009,33.63,-0.00829143
23/09/2009,33.91,-0.019276298
22/09/2009,34.57,-0.008066883
21/09/2009,34.85,0.005755412
18/09/2009,34.65,0.002022245
17/09/2009,34.58,-0.006341907
16/09/2009,34.8,0.006341907
15/09/2009,34.58,0.006382383
14/09/2009,34.36,0.004082829
11/09/2009,34.22,-0.003500587
10/09/2009,34.34,0.013781189
09/09/2009,33.87,0.010984228
08/09/2009,33.5,0.001194743
04/09/2009,33.46,0.013237257
03/09/2009,33.02,0.003944778
02/09/2009,32.89,-0.003641886
01/09/2009,33.01,-0.021280587
31/08/2009,33.72,-0.001777778
28/08/2009,33.78,-0.014109582
27/08/2009,34.26,-0.005820738
26/08/2009,34.46,-0.010679853
25/08/2009,34.83,0.006336427
24/08/2009,34.61,0.001735107
21/08/2009,34.55,-0.001157073
20/08/2009,34.59,0.039810653
19/08/2009,33.24,0.018521859
18/08/2009,32.63,0.002454742
17/08/2009,32.55,-0.003985901
14/08/2009,32.68,-0.011258296
13/08/2009,33.05,-0.000604961
12/08/2009,33.07,0.019542607
11/08/2009,32.43,-0.006760935
10/08/2009,32.65,-0.005497876
07/08/2009,32.83,0.014728711
06/08/2009,32.35,-0.019590464
05/08/2009,32.99,-0.021590044
04/08/2009,33.71,0.004459648
03/08/2009,33.56,0.006277109
31/07/2009,33.35,-0.011329877
30/07/2009,33.73,0.085368655
29/07/2009,30.97,0.005504304
28/07/2009,30.8,0.006841532
27/07/2009,30.59,0.000981194
24/07/2009,30.56,0.013175421
23/07/2009,30.16,0.026542798
22/07/2009,29.37,-0.01352743
21/07/2009,29.77,0.018305596
20/07/2009,29.23,0.005144926
17/07/2009,29.08,-0.014339611
16/07/2009,29.5,0.020548668
15/07/2009,28.9,0.025584013
14/07/2009,28.17,-0.009890579
13/07/2009,28.45,0.008826183
10/07/2009,28.2,0.006403437
09/07/2009,28.02,-0.011708489
08/07/2009,28.35,-0.014010737
07/07/2009,28.75,-0.024056143
06/07/2009,29.45,-0.013155865
02/07/2009,29.84,-0.021220955
01/07/2009,30.48,-0.002948405
30/06/2009,30.57,-0.010413371
29/06/2009,30.89,-0.00129408
26/06/2009,30.93,0.001941748
25/06/2009,30.87,0.038637793
24/06/2009,29.7,0.01492565
23/06/2009,29.26,-0.000341705
22/06/2009,29.27,-0.025300726
19/06/2009,30.02,0.010380137
18/06/2009,29.71,0.014579
17/06/2009,29.28,0.024197517
16/06/2009,28.58,-0.011134423
15/06/2009,28.9,-0.027305451
12/06/2009,29.7,0.002697237
11/06/2009,29.62,0.030856065
10/06/2009,28.72,-0.012800728
09/06/2009,29.09,-0.000343702
08/06/2009,29.1,-0.013991015
05/06/2009,29.51,-0.007091031
04/06/2009,29.72,-0.011707777
03/06/2009,30.07,-0.001993356
02/06/2009,30.13,0.008331993
01/06/2009,29.88,0.020967965
29/05/2009,29.26,0.002737852
28/05/2009,29.18,-0.002396031
27/05/2009,29.25,-0.006814336
26/05/2009,29.45,0.029636904
22/05/2009,28.59,-0.002445416
21/05/2009,28.66,-0.043358899
20/05/2009,29.93,0.008051033
19/05/2009,29.69,-0.011386593
18/05/2009,30.03,0.016790186
15/05/2009,29.53,-0.00405543
14/05/2009,29.65,0.006768215
13/05/2009,29.45,-0.008453136
12/05/2009,29.7,0.002359684
11/05/2009,29.63,-0.00404177
08/05/2009,29.75,0.032106583
07/05/2009,28.81,0.010467646
06/05/2009,28.51,0.004922654
05/05/2009,28.37,0.01027467
04/05/2009,28.08,0.047402239
01/05/2009,26.78,-0.066450434
30/04/2009,28.62,0.015848192
29/04/2009,28.17,0.040200959
28/04/2009,27.06,-0.01102547
27/04/2009,27.36,0.012874925
24/04/2009,27.01,0.022085869
23/04/2009,26.42,0.024134479
22/04/2009,25.79,-0.018440784
21/04/2009,26.27,-0.001141335
20/04/2009,26.3,-0.037317763
17/04/2009,27.3,0.014017197
16/04/2009,26.92,0.008580541
15/04/2009,26.69,-0.001123385
14/04/2009,26.72,-0.007457156
13/04/2009,26.92,-0.006295151
09/04/2009,27.09,0.047240977
08/04/2009,25.84,-0.001160317
07/04/2009,25.87,-0.011911764
06/04/2009,26.18,-0.005713213
03/04/2009,26.33,-0.023274324
02/04/2009,26.95,0.028605639
01/04/2009,26.19,-0.024888162
31/03/2009,26.85,0.020696882
30/03/2009,26.3,-0.044253363
27/03/2009,27.49,-0.000363702
26/03/2009,27.5,0.032523192
25/03/2009,26.62,0.023950964
24/03/2009,25.99,-0.00230592
23/03/2009,26.05,0.043143946
20/03/2009,24.95,0.008048333
19/03/2009,24.75,-0.003629768
18/03/2009,24.84,0.012150818
17/03/2009,24.54,0.038634088
16/03/2009,23.61,-0.013044578
13/03/2009,23.92,0.025403568
12/03/2009,23.32,0.026506005
11/03/2009,22.71,-0.00745781
10/03/2009,22.88,0.044690189
09/03/2009,21.88,-0.025717637
06/03/2009,22.45,-0.000445335
05/03/2009,22.46,-0.041854409
04/03/2009,23.42,0.039186555
03/03/2009,22.52,0.013861165
02/03/2009,22.21,-0.040155406
27/02/2009,23.12,-0.040268208
26/02/2009,24.07,-0.033901552
25/02/2009,24.9,-0.03782957
24/02/2009,25.86,0.026250283
23/02/2009,25.19,-0.026250283
20/02/2009,25.86,-0.014206421
19/02/2009,26.23,0.020023773
18/02/2009,25.71,0.020036027
17/02/2009,25.2,-0.03509132
13/02/2009,26.1,-0.00496848
12/02/2009,26.23,0.016529302
11/02/2009,25.8,-0.002709504
10/02/2009,25.87,-0.031579569
09/02/2009,26.7,-0.011173301
06/02/2009,27,0.00445435
05/02/2009,26.88,-0.020983652
04/02/2009,27.45,-0.002183407
03/02/2009,27.51,0.005467482
02/02/2009,27.36,0.016584128
30/01/2009,26.91,-0.026404174
29/01/2009,27.63,-0.033805034
28/01/2009,28.58,0.030913814
27/01/2009,27.71,0.012345836
26/01/2009,27.37,0.025908185
23/01/2009,26.67,0.003756578
22/01/2009,26.57,0.000376435
21/01/2009,26.56,0.01670502
20/01/2009,26.12,-0.038675742
16/01/2009,27.15,-0.009530864
15/01/2009,27.41,0.013590659
14/01/2009,27.04,-0.037027823
13/01/2009,28.06,0.018705581
12/01/2009,27.54,0.004731583
09/01/2009,27.41,-0.014487758
08/01/2009,27.81,0.011937201
07/01/2009,27.48,0.002915454
06/01/2009,27.4,-0.027004341
05/01/2009,28.15,
