Date,Close,TMK
04/02/2011,63.6,0.013773668
03/02/2011,62.73,-0.00063745
02/02/2011,62.77,-0.010302017
01/02/2011,63.42,0.017817843
31/01/2011,62.3,-0.001283285
28/01/2011,62.38,-0.018110106
27/01/2011,63.52,0.011718266
26/01/2011,62.78,0.008317386
25/01/2011,62.26,0.009035234
24/01/2011,61.7,0.004874096
21/01/2011,61.4,0.005061648
20/01/2011,61.09,0.000327439
19/01/2011,61.07,-0.005389088
18/01/2011,61.4,-0.002602474
14/01/2011,61.56,0.004069347
13/01/2011,61.31,-0.005205803
12/01/2011,61.63,0.011094909
11/01/2011,60.95,-0.008495395
10/01/2011,61.47,0.001791094
07/01/2011,61.36,-0.001953762
06/01/2011,61.48,-0.005353245
05/01/2011,61.81,0.011389645
04/01/2011,61.11,0.007061364
03/01/2011,60.68,0.015612342
31/12/2010,59.74,-0.002841623
30/12/2010,59.91,-0.009799929
29/12/2010,60.5,-0.001816531
28/12/2010,60.61,-0.00263635
27/12/2010,60.77,-0.000493543
23/12/2010,60.8,-0.006884145
22/12/2010,61.22,0.006555251
21/12/2010,60.82,0.005275317
20/12/2010,60.5,0.00165426
17/12/2010,60.4,0.001657001
16/12/2010,60.3,-0.002484473
15/12/2010,60.45,-0.017220598
14/12/2010,61.5,-0.007935907
13/12/2010,61.99,0.004041063
10/12/2010,61.74,-0.00080952
09/12/2010,61.79,0.000971503
08/12/2010,61.73,0.010585556
07/12/2010,61.08,0.003115523
06/12/2010,60.89,0.002301875
03/12/2010,60.75,0.007766708
02/12/2010,60.28,0.023329077
01/12/2010,58.89,0.024408224
30/11/2010,57.47,-0.015367651
29/11/2010,58.36,0.003604845
26/11/2010,58.15,-0.012305744
24/11/2010,58.87,0.010930937
23/11/2010,58.23,-0.009741169
22/11/2010,58.8,-0.002886985
19/11/2010,58.97,-0.000678081
18/11/2010,59.01,0.018471536
17/11/2010,57.93,0.005365655
16/11/2010,57.62,-0.01498607
15/11/2010,58.49,0.008585218
12/11/2010,57.99,-0.00824322
11/11/2010,58.47,-0.012914368
10/11/2010,59.23,0.009840595
09/11/2010,58.65,-0.003574168
08/11/2010,58.86,-0.006604037
05/11/2010,59.25,0.001351123
04/11/2010,59.17,0.025157483
03/11/2010,57.7,0.004516249
02/11/2010,57.44,0.015262115
01/11/2010,56.57,-0.012472713
29/10/2010,57.28,-0.00069808
28/10/2010,57.32,0.031006116
27/10/2010,55.57,-0.003233923
26/10/2010,55.75,0.004314226
25/10/2010,55.51,0.002525254
22/10/2010,55.37,-0.000180587
21/10/2010,55.38,0.007249035
20/10/2010,54.98,0.015026854
19/10/2010,54.16,-0.019925712
18/10/2010,55.25,0.013667639
15/10/2010,54.5,-0.001833181
14/10/2010,54.6,-0.0052973
13/10/2010,54.89,0.00401607
12/10/2010,54.67,0.004767152
11/10/2010,54.41,-0.000367512
08/10/2010,54.43,0.008487136
07/10/2010,53.97,-0.009588862
06/10/2010,54.49,-0.006402656
05/10/2010,54.84,0.036583784
04/10/2010,52.87,-0.008662954
01/10/2010,53.33,0.003569084
30/09/2010,53.14,-0.004131461
29/09/2010,53.36,-0.012478046
28/09/2010,54.03,0.009484032
27/09/2010,53.52,-0.015757115
24/09/2010,54.37,0.028922624
23/09/2010,52.82,-0.022279308
22/09/2010,54.01,-0.021068838
21/09/2010,55.16,0.007460684
20/09/2010,54.75,0.017503902
17/09/2010,53.8,-0.001485884
16/09/2010,53.88,-0.007764875
15/09/2010,54.3,0.001658834
14/09/2010,54.21,0.008893889
13/09/2010,53.73,0.020115351
10/09/2010,52.66,0.010883162
09/09/2010,52.09,0.010032884
08/09/2010,51.57,0.007395908
07/09/2010,51.19,-0.02049569
03/09/2010,52.25,0.017374954
02/09/2010,51.35,0.001169135
01/09/2010,51.29,0.038558036
31/08/2010,49.35,0.012848142
30/08/2010,48.72,-0.031318854
27/08/2010,50.27,0.033990729
26/08/2010,48.59,-0.003287449
25/08/2010,48.75,0.008652712
24/08/2010,48.33,-0.02613994
23/08/2010,49.61,0.002421797
20/08/2010,49.49,-0.007648991
19/08/2010,49.87,-0.03099646
18/08/2010,51.44,0.005653588
17/08/2010,51.15,0.015962503
16/08/2010,50.34,-0.005744296
13/08/2010,50.63,-0.008065353
12/08/2010,51.04,-0.011880557
11/08/2010,51.65,-0.035191458
10/08/2010,53.5,-0.00911719
09/08/2010,53.99,0.013613264
06/08/2010,53.26,-0.001688397
05/08/2010,53.35,0.003755873
04/08/2010,53.15,-0.005067103
03/08/2010,53.42,-0.017811232
02/08/2010,54.38,0.024384642
30/07/2010,53.07,-0.005262181
29/07/2010,53.35,0.026399786
28/07/2010,51.96,-0.000769527
27/07/2010,52,0.007915863
26/07/2010,51.59,0.007002557
23/07/2010,51.23,0.014946198
22/07/2010,50.47,0.027520066
21/07/2010,49.1,-0.02434483
20/07/2010,50.31,0.020076964
19/07/2010,49.31,0.006510705
16/07/2010,48.99,-0.028771726
15/07/2010,50.42,-0.010064219
14/07/2010,50.93,-0.01674494
13/07/2010,51.79,0.009506328
12/07/2010,51.3,-0.011435341
09/07/2010,51.89,0.004055234
08/07/2010,51.68,0.009526659
07/07/2010,51.19,0.042704014
06/07/2010,49.05,0.000203894
02/07/2010,49.04,0.003063415
01/07/2010,48.89,-0.012601793
30/06/2010,49.51,-0.033564863
29/06/2010,51.2,-0.021256839
28/06/2010,52.3,0.004791576
25/06/2010,52.05,0.036189768
24/06/2010,50.2,-0.019333804
23/06/2010,51.18,-0.002146971
22/06/2010,51.29,-0.026929883
21/06/2010,52.69,-0.003221225
18/06/2010,52.86,0.003790755
17/06/2010,52.66,0.001140034
16/06/2010,52.6,-0.007764455
15/06/2010,53.01,0.025022793
14/06/2010,51.7,-0.003861009
11/06/2010,51.9,0.002507959
10/06/2010,51.77,0.029004581
09/06/2010,50.29,0.000198866
08/06/2010,50.28,0.031107336
07/06/2010,48.74,-0.016280376
04/06/2010,49.54,-0.049424371
03/06/2010,52.05,-0.004982762
02/06/2010,52.31,0.037990348
01/06/2010,50.36,-0.022966953
28/05/2010,51.53,-0.023778685
27/05/2010,52.77,0.056924351
26/05/2010,49.85,0.003214791
25/05/2010,49.69,0.004033077
24/05/2010,49.49,-0.022576126
21/05/2010,50.62,0.023586942
20/05/2010,49.44,-0.038099846
19/05/2010,51.36,0.008996736
18/05/2010,50.9,-0.016368253
17/05/2010,51.74,0.013817482
14/05/2010,51.03,-0.031442459
13/05/2010,52.66,-0.018998032
12/05/2010,53.67,0.018048995
11/05/2010,52.71,-0.008312914
10/05/2010,53.15,0.07925907
07/05/2010,49.1,-0.033446594
06/05/2010,50.77,-0.03503019
05/05/2010,52.58,-0.0003803
04/05/2010,52.6,-0.019578939
03/05/2010,53.64,0.00186602
30/04/2010,53.54,-0.023626053
29/04/2010,54.82,0.039819214
28/04/2010,52.68,-0.013200267
27/04/2010,53.38,-0.044337725
26/04/2010,55.8,-0.007498696
23/04/2010,56.22,0.019034513
22/04/2010,55.16,-0.001811267
21/04/2010,55.26,-0.010441139
20/04/2010,55.84,0.018252969
19/04/2010,54.83,0.006036788
16/04/2010,54.5,-0.02249732
15/04/2010,55.74,-0.005546127
14/04/2010,56.05,0.02438044
13/04/2010,54.7,0.00586727
12/04/2010,54.38,0.009237088
09/04/2010,53.88,0.001300028
08/04/2010,53.81,-0.002412994
07/04/2010,53.94,-0.01417419
06/04/2010,54.71,0.001280293
05/04/2010,54.64,0.009377654
01/04/2010,54.13,0.011520008
31/03/2010,53.51,0.013357362
30/03/2010,52.8,-0.005854044
29/03/2010,53.11,0.00850908
26/03/2010,52.66,-0.001707618
25/03/2010,52.75,-0.002839567
24/03/2010,52.9,-0.008845451
23/03/2010,53.37,0.004130686
22/03/2010,53.15,-0.000564281
19/03/2010,53.18,-0.009358107
18/03/2010,53.68,-0.000931012
17/03/2010,53.73,0.021445517
16/03/2010,52.59,0.02094418
15/03/2010,51.5,0.006819315
12/03/2010,51.15,-0.002343293
11/03/2010,51.27,0.006850012
10/03/2010,50.92,0.009471263
09/03/2010,50.44,-0.002376239
08/03/2010,50.56,0.011337764
05/03/2010,49.99,0.020819347
04/03/2010,48.96,0.010058588
03/03/2010,48.47,0.026339315
02/03/2010,47.21,0.003394869
01/03/2010,47.05,0.011758553
26/02/2010,46.5,0.004094392
25/02/2010,46.31,0.010200848
24/02/2010,45.84,0.015609859
23/02/2010,45.13,-0.037830598
22/02/2010,46.87,0.007280546
19/02/2010,46.53,0.00885057
18/02/2010,46.12,0.01573459
17/02/2010,45.4,0.015762342
16/02/2010,44.69,0.006960845
12/02/2010,44.38,-0.003598744
11/02/2010,44.54,0.003824096
10/02/2010,44.37,0.002030458
09/02/2010,44.28,0.005434796
08/02/2010,44.04,-0.001134688
05/02/2010,44.09,-0.002718008
04/02/2010,44.21,-0.027001529
03/02/2010,45.42,-0.017027261
02/02/2010,46.2,0.016587024
01/02/2010,45.44,0.01195498
29/01/2010,44.9,-0.005995355
28/01/2010,45.17,-0.013632577
27/01/2010,45.79,0.020965128
26/01/2010,44.84,-0.010206434
25/01/2010,45.3,0.023677675
22/01/2010,44.24,-0.028961703
21/01/2010,45.54,-0.021291267
20/01/2010,46.52,-0.008561696
19/01/2010,46.92,0.015464226
15/01/2010,46.2,-0.010336009
14/01/2010,46.68,0.000214247
13/01/2010,46.67,0.008607757
12/01/2010,46.27,0.002380181
11/01/2010,46.16,0.001517615
08/01/2010,46.09,-0.000216943
07/01/2010,46.1,-0.000216896
06/01/2010,46.11,0.007182532
05/01/2010,45.78,0.022532431
04/01/2010,44.76,0.018262259
31/12/2009,43.95,-0.006124551
30/12/2009,44.22,0.00794646
29/12/2009,43.87,0.001596898
28/12/2009,43.8,-0.006599182
24/12/2009,44.09,0.005686357
23/12/2009,43.84,-0.001139861
22/12/2009,43.89,0.001824402
21/12/2009,43.81,0.023090382
18/12/2009,42.81,-0.00419581
17/12/2009,42.99,-0.030242855
16/12/2009,44.31,0.008840588
15/12/2009,43.92,-0.032040379
14/12/2009,45.35,0.022748528
11/12/2009,44.33,0.016604498
10/12/2009,43.6,0.000229384
09/12/2009,43.59,0.011304769
08/12/2009,43.1,-0.004398664
07/12/2009,43.29,-0.008281621
04/12/2009,43.65,0.028583333
03/12/2009,42.42,-0.028354212
02/12/2009,43.64,0.003213223
01/12/2009,43.5,0.000459876
30/11/2009,43.48,0.019977436
27/11/2009,42.62,-0.022274703
25/11/2009,43.58,0.011539477
24/11/2009,43.08,0.011204599
23/11/2009,42.6,0.006594466
20/11/2009,42.32,-0.010343299
19/11/2009,42.76,-0.021973823
18/11/2009,43.71,-0.003653806
17/11/2009,43.87,-0.006362212
16/11/2009,44.15,0.033159842
13/11/2009,42.71,0.007048901
12/11/2009,42.41,-0.024456791
11/11/2009,43.46,0.012270093
10/11/2009,42.93,-0.01273018
09/11/2009,43.48,0.0367766
06/11/2009,41.91,0.013693908
05/11/2009,41.34,0.022505842
04/11/2009,40.42,-0.002964429
03/11/2009,40.54,-0.003938951
02/11/2009,40.7,0.002460026
30/10/2009,40.6,-0.062997926
29/10/2009,43.24,0.012098798
28/10/2009,42.72,-0.009319732
27/10/2009,43.12,0.010959653
26/10/2009,42.65,-0.037054061
23/10/2009,44.26,-0.032673203
22/10/2009,45.73,0.034935136
21/10/2009,44.16,-0.032965123
20/10/2009,45.64,-0.024457447
19/10/2009,46.77,0.035251692
16/10/2009,45.15,-0.032039354
15/10/2009,46.62,0.000643708
14/10/2009,46.59,0.028520492
13/10/2009,45.28,-0.011636974
12/10/2009,45.81,0.007669589
09/10/2009,45.46,0.002643173
08/10/2009,45.34,0.022527996
07/10/2009,44.33,-0.004726013
06/10/2009,44.54,0.037515836
05/10/2009,42.9,0.059299742
02/10/2009,40.43,-0.011802448
01/10/2009,40.91,-0.059775915
30/09/2009,43.43,-0.012129683
29/09/2009,43.96,0.005932027
28/09/2009,43.7,0.041346541
25/09/2009,41.93,-0.001191753
24/09/2009,41.98,-0.019344788
23/09/2009,42.8,-0.025603982
22/09/2009,43.91,0.004107719
21/09/2009,43.73,-0.025512164
18/09/2009,44.86,-0.024224924
17/09/2009,45.96,-0.009528006
16/09/2009,46.4,0.061783698
15/09/2009,43.62,-0.004802754
14/09/2009,43.83,0.034586249
11/09/2009,42.34,-0.01313956
10/09/2009,42.9,0.013375771
09/09/2009,42.33,0.035589233
08/09/2009,40.85,-0.000978713
04/09/2009,40.89,0.009830504
03/09/2009,40.49,0.011425857
02/09/2009,40.03,0.002250845
01/09/2009,39.94,-0.06471064
31/08/2009,42.61,-0.003514119
28/08/2009,42.76,0.002106989
27/08/2009,42.67,0.008472632
26/08/2009,42.31,-0.031866867
25/08/2009,43.68,0.04519088
24/08/2009,41.75,-0.01072077
21/08/2009,42.2,0.026655438
20/08/2009,41.09,0.020158008
19/08/2009,40.27,0.006227446
18/08/2009,40.02,0.015613513
17/08/2009,39.4,-0.035406341
14/08/2009,40.82,-0.022048137
13/08/2009,41.73,0.00625002
12/08/2009,41.47,0.042863704
11/08/2009,39.73,-0.017465514
10/08/2009,40.43,-0.018623425
07/08/2009,41.19,0.043161461
06/08/2009,39.45,-0.006820792
05/08/2009,39.72,0.01063032
04/08/2009,39.3,0.008175825
03/08/2009,38.98,-0.002050231
31/07/2009,39.06,-0.005616558
30/07/2009,39.28,0.018500014
29/07/2009,38.56,-0.034160854
28/07/2009,39.9,-0.060536161
27/07/2009,42.39,0.008053099
24/07/2009,42.05,0.00644163
23/07/2009,41.78,0.050311186
22/07/2009,39.73,0.006059095
21/07/2009,39.49,-0.003791234
20/07/2009,39.64,0.049383175
17/07/2009,37.73,-0.009758748
16/07/2009,38.1,0.013476225
15/07/2009,37.59,0.05186752
14/07/2009,35.69,-0.006423706
13/07/2009,35.92,0.064390054
10/07/2009,33.68,-0.015906079
09/07/2009,34.22,0.020369708
08/07/2009,33.53,-0.024161458
07/07/2009,34.35,-0.033212328
06/07/2009,35.51,0.041984314
02/07/2009,34.05,-0.077667813
01/07/2009,36.8,-0.006500565
30/06/2009,37.04,-0.011542203
29/06/2009,37.47,0.013974965
26/06/2009,36.95,-0.010499491
25/06/2009,37.34,0.021657587
24/06/2009,36.54,0.025219571
23/06/2009,35.63,0.006193713
22/06/2009,35.41,-0.041759144
19/06/2009,36.92,0.00488733
18/06/2009,36.74,0.027036129
17/06/2009,35.76,-0.001117943
16/06/2009,35.8,-0.039972472
15/06/2009,37.26,-0.0272684
12/06/2009,38.29,-0.02654453
11/06/2009,39.32,-0.003047234
10/06/2009,39.44,0
09/06/2009,39.44,0.001776425
08/06/2009,39.37,0.002288621
05/06/2009,39.28,-0.02165786
04/06/2009,40.14,0.036017081
03/06/2009,38.72,-0.043957569
02/06/2009,40.46,-0.003946724
01/06/2009,40.62,0.011389081
29/05/2009,40.16,0.019105659
28/05/2009,39.4,0.072079574
27/05/2009,36.66,-0.023720789
26/05/2009,37.54,0.03386481
22/05/2009,36.29,0.000551268
21/05/2009,36.27,-0.007690233
20/05/2009,36.55,0.002739728
19/05/2009,36.45,-0.039800897
18/05/2009,37.93,0.070726889
15/05/2009,35.34,-0.00451723
14/05/2009,35.5,0.036722428
13/05/2009,34.22,-0.045416916
12/05/2009,35.81,0.019456415
11/05/2009,35.12,-0.076971587
08/05/2009,37.93,0.12360008
07/05/2009,33.52,0.011099559
06/05/2009,33.15,0.066732984
05/05/2009,31.01,-0.02578529
04/05/2009,31.82,0.078080461
01/05/2009,29.43,0.003403679
30/04/2009,29.33,0.017541292
29/04/2009,28.82,0.061535863
28/04/2009,27.1,0.033392711
27/04/2009,26.21,-0.015897382
24/04/2009,26.63,0.013230206
23/04/2009,26.28,-0.145963308
22/04/2009,30.41,-0.045323521
21/04/2009,31.82,0.093489086
20/04/2009,28.98,-0.107222136
17/04/2009,32.26,0.016250358
16/04/2009,31.74,-0.027960815
15/04/2009,32.64,0.113769959
14/04/2009,29.13,-0.080438732
13/04/2009,31.57,0.00476267
09/04/2009,31.42,0.069515878
08/04/2009,29.31,0.037189342
07/04/2009,28.24,-0.028279071
06/04/2009,29.05,0.007601972
03/04/2009,28.83,0.057831959
02/04/2009,27.21,0.029084824
01/04/2009,26.43,0.007595935
31/03/2009,26.23,0.039266463
30/03/2009,25.22,-0.134125982
27/03/2009,28.84,0.026349671
26/03/2009,28.09,0.04031779
25/03/2009,26.98,-0.021995022
24/03/2009,27.58,-0.026830441
23/03/2009,28.33,0.133480968
20/03/2009,24.79,-0.053791181
19/03/2009,26.16,-0.07224954
18/03/2009,28.12,0.112816725
17/03/2009,25.12,0.065388139
16/03/2009,23.53,0.013692982
13/03/2009,23.21,0.014320054
12/03/2009,22.88,0.122108373
11/03/2009,20.25,-0.002958582
10/03/2009,20.31,0.158674272
09/03/2009,17.33,0.015702562
06/03/2009,17.06,-0.002926546
05/03/2009,17.11,-0.12972521
04/03/2009,19.48,0.074581943
03/03/2009,18.08,-0.073040715
02/03/2009,19.45,-0.057444006
27/02/2009,20.6,-0.131709345
26/02/2009,23.5,0.0727995
25/02/2009,21.85,-0.050423351
24/02/2009,22.98,0.121052081
23/02/2009,20.36,-0.080647029
20/02/2009,22.07,-0.121852677
19/02/2009,24.93,-0.081984725
18/02/2009,27.06,0.019403594
17/02/2009,26.54,-0.035169273
13/02/2009,27.49,-0.060346407
12/02/2009,29.2,-0.004783063
11/02/2009,29.34,-0.002722942
10/02/2009,29.42,-0.068630241
09/02/2009,31.51,0.002542105
06/02/2009,31.43,0.014743857
05/02/2009,30.97,0.062968341
04/02/2009,29.08,-0.03081334
03/02/2009,29.99,-0.02046276
02/02/2009,30.61,0.020129371
30/01/2009,30,-0.020129371
29/01/2009,30.61,-0.128290634
28/01/2009,34.8,0.065305098
27/01/2009,32.6,0.010484216
26/01/2009,32.26,0.018142506
23/01/2009,31.68,0.013346242
22/01/2009,31.26,-0.134210944
21/01/2009,35.75,0.097466349
20/01/2009,32.43,-0.148717684
16/01/2009,37.63,-0.015033911
15/01/2009,38.2,-0.007043201
14/01/2009,38.47,-0.052163724
13/01/2009,40.53,-0.012261066
12/01/2009,41.03,-0.043635484
09/01/2009,42.86,-0.024658468
08/01/2009,43.93,-0.00567474
07/01/2009,44.18,-0.047301635
06/01/2009,46.32,0.016982773
05/01/2009,45.54,
