Date,Close,CAT
14/06/2013,83.87,-0.015028979
13/06/2013,85.14,0.022929427
12/06/2013,83.21,-0.003718591
11/06/2013,83.52,-0.003346883
10/06/2013,83.8,-0.010092101
07/06/2013,84.65,0.00770831
06/06/2013,84,-0.004987542
05/06/2013,84.42,-0.01761229
04/06/2013,85.92,-0.002441152
03/06/2013,86.13,0.003838776
31/05/2013,85.8,-0.007084403
30/05/2013,86.41,-0.00092539
29/05/2013,86.49,0.003474639
28/05/2013,86.19,-0.000232019
24/05/2013,86.21,-0.008547061
23/05/2013,86.95,-0.008588659
22/05/2013,87.7,-0.004550634
21/05/2013,88.1,-0.002607268
20/05/2013,88.33,0.007500035
17/05/2013,87.67,0.010203585
16/05/2013,86.78,-0.002531938
15/05/2013,87,-0.00630194
14/05/2013,87.55,-0.005921894
13/05/2013,88.07,-0.006225613
10/05/2013,88.62,-0.014896395
09/05/2013,89.95,-0.003994236
08/05/2013,90.31,0.005774586
07/05/2013,89.79,0.024806774
06/05/2013,87.59,0.006988629
03/05/2013,86.98,0.031770951
02/05/2013,84.26,0.014103258
01/05/2013,83.08,-0.018957349
30/04/2013,84.67,-0.001534195
29/04/2013,84.8,0.001416097
26/04/2013,84.68,0.002009576
25/04/2013,84.51,0.008675555
24/04/2013,83.78,-0.003812251
23/04/2013,84.1,0.016666053
22/04/2013,82.71,0.027953273
19/04/2013,80.43,-0.000372926
18/04/2013,80.46,-0.012474688
17/04/2013,81.47,-0.013895884
16/04/2013,82.61,0.004124217
15/04/2013,82.27,-0.033232798
12/04/2013,85.05,-0.007613507
11/04/2013,85.7,-0.01010051
10/04/2013,86.57,0.007769506
09/04/2013,85.9,0.02010768
08/04/2013,84.19,-0.004858117
05/04/2013,84.6,-0.000354547
04/04/2013,84.63,0.006044463
03/04/2013,84.12,-0.008994143
02/04/2013,84.88,-0.008913969
01/04/2013,85.64,-0.015410768
28/03/2013,86.97,0.000805199
27/03/2013,86.9,-0.001150086
26/03/2013,87,0.004146516
25/03/2013,86.64,-0.009648593
22/03/2013,87.48,0.007458012
21/03/2013,86.83,-0.001266041
20/03/2013,86.94,-0.015182073
19/03/2013,88.27,-0.012272856
18/03/2013,89.36,0.005948724
15/03/2013,88.83,0.001464541
14/03/2013,88.7,-0.006517609
13/03/2013,89.28,-0.005139102
12/03/2013,89.74,-0.015918974
11/03/2013,91.18,0.007375233
08/03/2013,90.51,0.009547142
07/03/2013,89.65,0.000111551
06/03/2013,89.64,-0.006338637
05/03/2013,90.21,0.005112258
04/03/2013,89.75,-0.017779719
01/03/2013,91.36,-0.010994505
28/02/2013,92.37,0.001299968
27/02/2013,92.25,0.025248323
26/02/2013,89.95,0.008821452
25/02/2013,89.16,-0.026343527
22/02/2013,91.54,0.000109248
21/02/2013,91.53,-0.018295504
20/02/2013,93.22,-0.025210529
19/02/2013,95.6,-0.000104597
15/02/2013,95.61,-0.004799675
14/02/2013,96.07,-0.003221619
13/02/2013,96.38,-0.00867774
12/02/2013,97.22,0.00639771
11/02/2013,96.6,-0.002584649
08/02/2013,96.85,0.007670021
07/02/2013,96.11,-0.01640819
06/02/2013,97.7,-0.007545666
05/02/2013,98.44,0.001830199
04/02/2013,98.26,-0.01244011
01/02/2013,99.49,0.011117964
31/01/2013,98.39,-0.00263906
30/01/2013,98.65,0.000506971
29/01/2013,98.6,0.011731836
28/01/2013,97.45,0.019375833
25/01/2013,95.58,-0.010615148
24/01/2013,96.6,-0.002584649
23/01/2013,96.85,-0.008942857
22/01/2013,97.72,0.001023856
18/01/2013,97.62,0.019864092
17/01/2013,95.7,0.005343404
16/01/2013,95.19,-0.005029875
15/01/2013,95.67,0.010930219
14/01/2013,94.63,-0.005900344
11/01/2013,95.19,0.001156252
10/01/2013,95.08,0.00675393
09/01/2013,94.44,0.00466993
08/01/2013,94,-0.012790196
07/01/2013,95.21,0.003050547
04/01/2013,94.92,0.005493358
03/01/2013,94.4,0.009579637
02/01/2013,93.5,0.042494515
31/12/2012,89.61,0.031745098
28/12/2012,86.81,-0.009743873
27/12/2012,87.66,-0.000114071
26/12/2012,87.67,0.00216957
24/12/2012,87.48,-0.004789609
21/12/2012,87.9,-0.018038821
20/12/2012,89.5,-0.014310522
19/12/2012,90.79,0.000220313
18/12/2012,90.77,0.012527186
17/12/2012,89.64,0.007165279
14/12/2012,89,0.007216991
13/12/2012,88.36,0.004650907
12/12/2012,87.95,0.007074425
11/12/2012,87.33,0.001145738
10/12/2012,87.23,0.002755139
07/12/2012,86.99,0.012027438
06/12/2012,85.95,-0.001162791
05/12/2012,86.05,0.022208774
04/12/2012,84.16,-0.003913435
03/12/2012,84.49,-0.008837623
30/11/2012,85.24,-0.011779249
29/11/2012,86.25,0.015304931
28/11/2012,84.94,0.011009286
27/11/2012,84.01,-0.007589269
26/11/2012,84.65,0.00580536
23/11/2012,84.16,0.013276913
21/11/2012,83.05,-0.003365792
20/11/2012,83.33,-0.003474098
19/11/2012,83.62,0.020417502
16/11/2012,81.93,0.007719208
15/11/2012,81.3,0.002463055
14/11/2012,81.1,-0.026285281
13/11/2012,83.26,-0.022798423
12/11/2012,85.18,0.002703816
09/11/2012,84.95,0.015301882
08/11/2012,83.66,-0.016125557
07/11/2012,85.02,-0.035358969
06/11/2012,88.08,0.014984553
05/11/2012,86.77,0.01135849
02/11/2012,85.79,-0.021449162
01/11/2012,87.65,0.032938151
31/10/2012,84.81,0.006624891
26/10/2012,84.25,0.00858272
25/10/2012,83.53,0.009623556
24/10/2012,82.73,-0.010221964
23/10/2012,83.58,-0.017787733
22/10/2012,85.08,0.014443249
19/10/2012,83.86,-0.032381994
18/10/2012,86.62,-0.00011544
17/10/2012,86.63,0.019465618
16/10/2012,84.96,0.02563173
15/10/2012,82.81,-0.000120751
12/10/2012,82.82,-0.000362166
11/10/2012,82.85,-0.003734719
10/10/2012,83.16,-0.018939283
09/10/2012,84.75,-0.008108629
08/10/2012,85.44,0.000117048
05/10/2012,85.43,-0.006184745
04/10/2012,85.96,0.007942111
03/10/2012,85.28,-0.002225477
02/10/2012,85.47,0
01/10/2012,85.47,-0.006646867
28/09/2012,86.04,-0.010175851
27/09/2012,86.92,-0.000345085
26/09/2012,86.95,-0.000689814
25/09/2012,87.01,-0.043406859
24/09/2012,90.87,-0.009310544
21/09/2012,91.72,-0.008900525
20/09/2012,92.54,-0.015015297
19/09/2012,93.94,0.009304382
18/09/2012,93.07,0.011672023
17/09/2012,91.99,-0.012745906
14/09/2012,93.17,0.027088956
13/09/2012,90.68,0.017353049
12/09/2012,89.12,0.005851919
11/09/2012,88.6,0.017074974
10/09/2012,87.1,-0.011415649
07/09/2012,88.1,0.038294922
06/09/2012,84.79,0.024353597
05/09/2012,82.75,0.001088205
04/09/2012,82.66,-0.031790283
31/08/2012,85.33,0.010129651
30/08/2012,84.47,-0.018996819
29/08/2012,86.09,0.000929692
28/08/2012,86.01,-0.007182607
27/08/2012,86.63,-0.009649702
24/08/2012,87.47,-0.001827528
23/08/2012,87.63,-0.012361938
22/08/2012,88.72,-0.017541369
21/08/2012,90.29,-0.001659935
20/08/2012,90.44,0.004765872
17/08/2012,90.01,0.015901791
16/08/2012,88.59,0.011123838
15/08/2012,87.61,-0.002963303
14/08/2012,87.87,-0.008386269
13/08/2012,88.61,-0.003717267
10/08/2012,88.94,0.006090015
09/08/2012,88.4,0.013438307
08/08/2012,87.22,0
07/08/2012,87.22,0.010024858
06/08/2012,86.35,0.015522282
03/08/2012,85.02,0.022601176
02/08/2012,83.12,0.005670523
01/08/2012,82.65,-0.018698855
31/07/2012,84.21,-0.017422454
30/07/2012,85.69,-0.0054699
27/07/2012,86.16,0.033757484
26/07/2012,83.3,0.008438869
25/07/2012,82.6,0.014265925
24/07/2012,81.43,-0.001840378
23/07/2012,81.58,0.007752454
20/07/2012,80.95,-0.020541131
19/07/2012,82.63,0.001332123
18/07/2012,82.52,0.007419605
17/07/2012,81.91,0.00932179
16/07/2012,81.15,-0.011273248
13/07/2012,82.07,0.030056062
12/07/2012,79.64,-0.001254863
11/07/2012,79.74,-0.00662461
10/07/2012,80.27,-0.035129982
09/07/2012,83.14,-0.017526529
06/07/2012,84.61,-0.025438945
05/07/2012,86.79,0.003809528
03/07/2012,86.46,0.032681879
02/07/2012,83.68,-0.014591872
29/06/2012,84.91,0.027219061
28/06/2012,82.63,0.004609421
27/06/2012,82.25,-0.005818904
26/06/2012,82.73,-0.001932134
25/06/2012,82.89,-0.02466613
22/06/2012,84.96,-0.000235377
21/06/2012,84.98,-0.0254443
20/06/2012,87.17,-0.018976764
19/06/2012,88.84,0.023921861
18/06/2012,86.74,-0.002188059
15/06/2012,86.93,0.012035789
14/06/2012,85.89,0.007010193
13/06/2012,85.29,-0.020425452
12/06/2012,87.05,0.02159861
11/06/2012,85.19,-0.027896942
08/06/2012,87.6,0.005264977
07/06/2012,87.14,0.005523604
06/06/2012,86.66,0.035350989
05/06/2012,83.65,0.004673186
04/06/2012,83.26,-0.026782025
01/06/2012,85.52,-0.024259016
31/05/2012,87.62,-0.028798391
30/05/2012,90.18,-0.025617164
29/05/2012,92.52,0.028282056
25/05/2012,89.94,-0.016321492
24/05/2012,91.42,-0.011419995
23/05/2012,92.47,0.010654591
22/05/2012,91.49,-0.005341485
21/05/2012,91.98,0.036536777
18/05/2012,88.68,0.009972884
17/05/2012,87.8,-0.045204178
16/05/2012,91.86,-0.008887021
15/05/2012,92.68,-0.009877684
14/05/2012,93.6,-0.020095864
11/05/2012,95.5,0.00062847
10/05/2012,95.44,-0.005746242
09/05/2012,95.99,-0.005195357
08/05/2012,96.49,-0.007228449
07/05/2012,97.19,-0.0127794
04/05/2012,98.44,-0.022400615
03/05/2012,100.67,-0.019282447
02/05/2012,102.63,0.005079624
01/05/2012,102.11,-0.006442818
30/04/2012,102.77,-0.017267588
27/04/2012,104.56,0.001627184
26/04/2012,104.39,0.009142151
25/04/2012,103.44,-0.046836355
24/04/2012,108.4,0.013934271
23/04/2012,106.9,-0.007734279
20/04/2012,107.73,0.003440424
19/04/2012,107.36,-0.017084961
18/04/2012,109.21,0.007352299
17/04/2012,108.41,0.015524365
16/04/2012,106.74,0.007995151
13/04/2012,105.89,-0.005180627
12/04/2012,106.44,0.045062622
11/04/2012,101.75,0.013057857
10/04/2012,100.43,-0.030786745
09/04/2012,103.57,-0.021964214
05/04/2012,105.87,-0.003676995
04/04/2012,106.26,0.000470655
03/04/2012,106.21,-0.009744291
02/04/2012,107.25,0.006829797
30/03/2012,106.52,0.004705005
29/03/2012,106.02,0.016739976
28/03/2012,104.26,-0.035798849
27/03/2012,108.06,-0.006365042
26/03/2012,108.75,0.008495757
23/03/2012,107.83,0.013068421
22/03/2012,106.43,-0.02386039
21/03/2012,109,-0.016017816
20/03/2012,110.76,-0.02646152
19/03/2012,113.73,0.001319784
16/03/2012,113.58,0.001145223
15/03/2012,113.45,0.010455527
14/03/2012,112.27,-0.009132484
13/03/2012,113.3,0.039241896
12/03/2012,108.94,-0.011681096
09/03/2012,110.22,-0.000544218
08/03/2012,110.28,0.018302121
07/03/2012,108.28,0.021941966
06/03/2012,105.93,-0.038519714
05/03/2012,110.09,-0.021566116
02/03/2012,112.49,-0.007968875
01/03/2012,113.39,-0.007205655
29/02/2012,114.21,-0.013480223
28/02/2012,115.76,0.001123644
27/02/2012,115.63,-0.003194753
24/02/2012,116,-0.001722653
23/02/2012,116.2,0.003361927
22/02/2012,115.81,0.007018789
21/02/2012,115,0.009172373
17/02/2012,113.95,-8.77539E-05
16/02/2012,113.96,0.012627657
15/02/2012,112.53,-0.016918194
14/02/2012,114.45,0.006574646
13/02/2012,113.7,0.017299167
10/02/2012,111.75,-0.009618028
09/02/2012,112.83,-0.010667003
08/02/2012,114.04,0.002018873
07/02/2012,113.81,0.000263632
06/02/2012,113.78,-0.001405235
03/02/2012,113.94,0.032196119
02/02/2012,110.33,-0.001720625
01/02/2012,110.52,0.012748306
31/01/2012,109.12,-0.011752515
30/01/2012,110.41,-0.007848838
27/01/2012,111.28,-0.000269554
26/01/2012,111.31,0.020512609
25/01/2012,109.05,0.025635285
24/01/2012,106.29,-0.000752375
23/01/2012,106.37,0.006886495
20/01/2012,105.64,-0.00104073
19/01/2012,105.75,0.014190039
18/01/2012,104.26,0.008572995
17/01/2012,103.37,0.008647127
13/01/2012,102.48,0.005283253
12/01/2012,101.94,0.022820715
11/01/2012,99.64,-0.003206416
10/01/2012,99.96,0.029028731
09/01/2012,97.1,0.013896314
06/01/2012,95.76,0.002509412
05/01/2012,95.52,0.007038953
04/01/2012,94.85,0.009214703
03/01/2012,93.98,0.036627781
30/12/2011,90.6,0.000220775
29/12/2011,90.58,0.013448383
28/12/2011,89.37,-0.024100216
27/12/2011,91.55,-0.007617012
23/12/2011,92.25,0.004781059
22/12/2011,91.81,0.001962495
21/12/2011,91.63,-0.001090751
20/12/2011,91.73,0.050071918
19/12/2011,87.25,0.00057323
16/12/2011,87.2,-0.005717568
15/12/2011,87.7,0.008013781
14/12/2011,87,-0.044731583
13/12/2011,90.98,-0.024537112
12/12/2011,93.24,-0.028858828
09/12/2011,95.97,0.032296735
08/12/2011,92.92,-0.020979418
07/12/2011,94.89,-0.011213112
06/12/2011,95.96,-0.009231952
05/12/2011,96.85,0.005798919
02/12/2011,96.29,-0.005489113
01/12/2011,96.82,-0.010888654
30/11/2011,97.88,0.077950497
29/11/2011,90.54,-0.010328627
28/11/2011,91.48,0.053435831
25/11/2011,86.72,-0.011921278
23/11/2011,87.76,-0.025092737
22/11/2011,89.99,-0.012478766
21/11/2011,91.12,-0.030372505
18/11/2011,93.93,0.001278364
17/11/2011,93.81,-0.020469168
16/11/2011,95.75,-0.01369174
15/11/2011,97.07,0.005578527
14/11/2011,96.53,0.004152399
11/11/2011,96.13,0.041741312
10/11/2011,92.2,0.006092273
09/11/2011,91.64,-0.045333844
08/11/2011,95.89,0.00932481
07/11/2011,95,-0.007759292
04/11/2011,95.74,-0.002712008
03/11/2011,96,0.021691911
02/11/2011,93.94,0.024897552
01/11/2011,91.63,-0.030417735
31/10/2011,94.46,-0.024986925
28/10/2011,96.85,0.005383593
27/10/2011,96.33,0.05067609
26/10/2011,91.57,0.018517007
25/10/2011,89.89,-0.020698746
24/10/2011,91.77,0.048904587
21/10/2011,87.39,0.036473603
20/10/2011,84.26,0.00834232
19/10/2011,83.56,-0.013786765
18/10/2011,84.72,0.038503312
17/10/2011,81.52,-0.031039265
14/10/2011,84.09,0.032021101
13/10/2011,81.44,-0.003187449
12/10/2011,81.7,0.012811212
11/10/2011,80.66,0.01915072
10/10/2011,79.13,0.046694548
07/10/2011,75.52,-0.020576049
06/10/2011,77.09,0.037401122
05/10/2011,74.26,0.023434315
04/10/2011,72.54,0.027816456
03/10/2011,70.55,-0.045578912
30/09/2011,73.84,-0.02077405
29/09/2011,75.39,0.004120429
28/09/2011,75.08,-0.033914871
27/09/2011,77.67,0.010613612
26/09/2011,76.85,0.039684061
23/09/2011,73.86,-0.000541419
22/09/2011,73.9,-0.071281635
21/09/2011,79.36,-0.052766503
20/09/2011,83.66,-0.011173301
19/09/2011,84.6,-0.015249562
16/09/2011,85.9,-0.008115987
15/09/2011,86.6,0.013368406
14/09/2011,85.45,0.005044887
13/09/2011,85.02,0.013618542
12/09/2011,83.87,-0.001072514
09/09/2011,83.96,-0.036027288
08/09/2011,87.04,-0.01877936
07/09/2011,88.69,0.034294318
06/09/2011,85.7,0.003740944
02/09/2011,85.38,-0.036455483
01/09/2011,88.55,-0.027292142
31/08/2011,91,0.012940511
30/08/2011,89.83,0.018879086
29/08/2011,88.15,0.034508069
26/08/2011,85.16,0.022683711
25/08/2011,83.25,-0.025497972
24/08/2011,85.4,0.028746486
23/08/2011,82.98,0.037948926
22/08/2011,79.89,-0.001000876
19/08/2011,79.97,-0.041157064
18/08/2011,83.33,-0.050428886
17/08/2011,87.64,-0.019323727
16/08/2011,89.35,-0.022355955
15/08/2011,91.37,0.017220869
12/08/2011,89.81,0.028918767
11/08/2011,87.25,0.043811176
10/08/2011,83.51,-0.046443811
09/08/2011,87.48,0.057400515
08/08/2011,82.6,-0.09673993
05/08/2011,90.99,0.015952482
04/08/2011,89.55,-0.072463484
03/08/2011,96.28,-0.009304316
02/08/2011,97.18,-0.035779461
01/08/2011,100.72,0.019348005
29/07/2011,98.79,-0.008567305
28/07/2011,99.64,-0.01691751
27/07/2011,101.34,-0.0373821
26/07/2011,105.2,-0.004363091
25/07/2011,105.66,0.00483849
22/07/2011,105.15,-0.059533148
21/07/2011,111.6,0.011626466
20/07/2011,110.31,0.006092313
19/07/2011,109.64,0.016924613
18/07/2011,107.8,-0.014367534
15/07/2011,109.36,0.016410436
14/07/2011,107.58,-0.009804907
13/07/2011,108.64,0.015865249
12/07/2011,106.93,-0.011437198
11/07/2011,108.16,-0.020589097
08/07/2011,110.41,-0.010989122
07/07/2011,111.63,0.013982457
06/07/2011,110.08,0.015102571
05/07/2011,108.43,-0.001750749
01/07/2011,108.62,0.020086225
30/06/2011,106.46,0.029551288
29/06/2011,103.36,-0.004633213
28/06/2011,103.84,0.029712897
27/06/2011,100.8,0.007868175
24/06/2011,100.01,-0.005384935
23/06/2011,100.55,0.003986054
22/06/2011,100.15,-0.012305405
21/06/2011,101.39,0.032171938
20/06/2011,98.18,0.022975306
17/06/2011,95.95,0.005119911
16/06/2011,95.46,-0.001988384
15/06/2011,95.65,-0.02284219
14/06/2011,97.86,0.025040108
13/06/2011,95.44,-0.014045905
10/06/2011,96.79,-0.025198987
09/06/2011,99.26,0.012367111
08/06/2011,98.04,-0.018593907
07/06/2011,99.88,0.00020026
06/06/2011,99.86,-0.012340921
03/06/2011,101.1,-0.0107237
02/06/2011,102.19,0.00933989
01/06/2011,101.24,-0.044056584
31/05/2011,105.8,0.011406968
27/05/2011,104.6,0.003927396
26/05/2011,104.19,0.009062924
25/05/2011,103.25,0.016601944
24/05/2011,101.55,-0.003342512
23/05/2011,101.89,-0.023665152
20/05/2011,104.33,-0.009254467
19/05/2011,105.3,0.000474947
18/05/2011,105.25,0.030581653
17/05/2011,102.08,-0.038530971
16/05/2011,106.09,-0.002259675
13/05/2011,106.33,-0.021400147
12/05/2011,108.63,-0.012350919
11/05/2011,109.98,-0.025938183
10/05/2011,112.87,0.010778174
09/05/2011,111.66,0.011892032
06/05/2011,110.34,0.00864703
05/05/2011,109.39,-0.012536501
04/05/2011,110.77,-0.02231837
03/05/2011,113.27,-0.009664458
02/05/2011,114.37,-0.009052199
29/04/2011,115.41,0.024294113
28/04/2011,112.64,0.000266371
27/04/2011,112.61,0.005967508
26/04/2011,111.94,0.027992226
25/04/2011,108.85,-0.005222901
21/04/2011,109.42,0.010473224
20/04/2011,108.28,0.020338419
19/04/2011,106.1,0.020953148
18/04/2011,103.9,-0.03136063
15/04/2011,107.21,-0.003445229
14/04/2011,107.58,-0.000464662
13/04/2011,107.63,0.009897373
12/04/2011,106.57,-0.023187832
11/04/2011,109.07,-0.006852784
08/04/2011,109.82,-0.000273137
07/04/2011,109.85,-0.010414402
06/04/2011,111,-0.011732704
05/04/2011,112.31,-0.009482104
04/04/2011,113.38,0.002295807
01/04/2011,113.12,0.015770808
31/03/2011,111.35,-0.001615219
30/03/2011,111.53,0.008916167
29/03/2011,110.54,0.010366556
28/03/2011,109.4,0.00283766
25/03/2011,109.09,0.006621932
24/03/2011,108.37,0.014967973
23/03/2011,106.76,-0.000280965
22/03/2011,106.79,-0.007463417
21/03/2011,107.59,0.023796091
18/03/2011,105.06,0.018638257
17/03/2011,103.12,0.026731151
16/03/2011,100.4,-0.003479994
15/03/2011,100.75,-0.013310524
14/03/2011,102.1,0.020582559
11/03/2011,100.02,0.016430993
10/03/2011,98.39,-0.039556838
09/03/2011,102.36,-0.017144107
08/03/2011,104.13,0.019393607
07/03/2011,102.13,-0.008870751
04/03/2011,103.04,-0.011674598
03/03/2011,104.25,0.031968418
02/03/2011,100.97,0.011054238
01/03/2011,99.86,-0.03027994
28/02/2011,102.93,0.009076332
25/02/2011,102,0.014118811
24/02/2011,100.57,0.005483836
23/02/2011,100.02,-0.019700682
22/02/2011,102.01,-0.037046619
18/02/2011,105.86,0.023899426
17/02/2011,103.36,-0.001836548
16/02/2011,103.55,0.0053256
15/02/2011,103,-0.002521091
14/02/2011,103.26,-0.002707932
11/02/2011,103.54,0.028805754
10/02/2011,100.6,0.00808428
09/02/2011,99.79,-0.008183678
08/02/2011,100.61,0.001392481
07/02/2011,100.47,0.008797418
04/02/2011,99.59,0.006649229
03/02/2011,98.93,-0.001615999
02/02/2011,99.09,0.010959014
01/02/2011,98.01,0.010255448
31/01/2011,97.01,0.013804776
28/01/2011,95.68,-0.009879962
