Date,Close,EA
07/02/2011,18.28,0.002738977
04/02/2011,18.23,0.006604317
03/02/2011,18.11,0.001104972
02/02/2011,18.09,0.146807155
01/02/2011,15.62,0.001922461
31/01/2011,15.59,0.038579482
28/01/2011,15,-0.005319161
27/01/2011,15.08,-0.017094433
26/01/2011,15.34,-0.002604168
25/01/2011,15.38,0.005868944
24/01/2011,15.29,0.010519492
21/01/2011,15.13,-0.040795557
20/01/2011,15.76,-0.005063302
19/01/2011,15.84,-0.010050336
18/01/2011,16,0.003129893
14/01/2011,15.95,-0.005626773
13/01/2011,16.04,0.000623636
12/01/2011,16.03,0.001873244
11/01/2011,16,-0.000624805
10/01/2011,16.01,-0.002495323
07/01/2011,16.05,-0.011152532
06/01/2011,16.23,-0.003075979
05/01/2011,16.28,-0.006123718
04/01/2011,16.38,0
03/01/2011,16.38,0
31/12/2010,16.38,-0.014545711
30/12/2010,16.62,0.004220688
29/12/2010,16.55,0.024466052
28/12/2010,16.15,0.001239158
27/12/2010,16.13,0.011849219
23/12/2010,15.94,-0.002506267
22/12/2010,15.98,0.003133816
21/12/2010,15.93,0.005034624
20/12/2010,15.85,-0.003778342
17/12/2010,15.91,0.002517308
16/12/2010,15.87,0.010133082
15/12/2010,15.71,-0.005079376
14/12/2010,15.79,0.001901744
13/12/2010,15.76,-0.003799878
10/12/2010,15.82,0.004434597
09/12/2010,15.75,0
08/12/2010,15.75,0.015355388
07/12/2010,15.51,0.005171311
06/12/2010,15.43,0.016334894
03/12/2010,15.18,0.006609409
02/12/2010,15.08,0.001991371
01/12/2010,15.05,0.009345862
30/11/2010,14.91,-0.006684517
29/11/2010,15.01,0.012739026
26/11/2010,14.82,-0.010738358
24/11/2010,14.98,0.008716113
23/11/2010,14.85,-0.037016784
22/11/2010,15.41,0.003901175
19/11/2010,15.35,-0.012301871
18/11/2010,15.54,0.007751977
17/11/2010,15.42,0.00194742
16/11/2010,15.39,-0.018668067
15/11/2010,15.68,-0.009520859
12/11/2010,15.83,-0.010681848
11/11/2010,16,-0.011187189
10/11/2010,16.18,-0.009840178
09/11/2010,16.34,-0.011560822
08/11/2010,16.53,0.011560822
05/11/2010,16.34,0.030446589
04/11/2010,15.85,0.022329476
03/11/2010,15.5,-0.044171218
02/11/2010,16.2,0.025001302
01/11/2010,15.8,-0.001896934
29/10/2010,15.83,0.012714729
28/10/2010,15.63,-0.010184684
27/10/2010,15.79,-0.001265823
26/10/2010,15.81,0.012090507
25/10/2010,15.62,0.00064041
22/10/2010,15.61,0.002565749
21/10/2010,15.57,0.010978476
20/10/2010,15.4,-0.011620531
19/10/2010,15.58,-0.012121361
18/10/2010,15.77,-0.011976191
15/10/2010,15.96,-0.034486176
14/10/2010,16.52,-0.014423327
13/10/2010,16.76,0.008990171
12/10/2010,16.61,-0.061297272
11/10/2010,17.66,0.000566412
08/10/2010,17.65,0.003973891
07/10/2010,17.58,0.009717138
06/10/2010,17.41,-0.023276668
05/10/2010,17.82,0.049463792
04/10/2010,16.96,0.031140241
01/10/2010,16.44,-0.000608088
30/09/2010,16.45,0.013464096
29/09/2010,16.23,-0.01952472
28/09/2010,16.55,-0.00120773
27/09/2010,16.57,0.006660636
24/09/2010,16.46,0.018394142
23/09/2010,16.16,0.000619003
22/09/2010,16.15,-0.008631373
21/09/2010,16.29,-0.003676475
20/09/2010,16.35,0.005519793
17/09/2010,16.26,-0.007352974
16/09/2010,16.38,-0.015748357
15/09/2010,16.64,-0.004197907
14/09/2010,16.71,0.010830431
13/09/2010,16.53,0.017699577
10/09/2010,16.24,-0.002460026
09/09/2010,16.28,0.001844452
08/09/2010,16.25,0.0117612
07/09/2010,16.06,-0.024601487
03/09/2010,16.46,0.006093864
02/09/2010,16.36,0.015399134
01/09/2010,16.11,0.05617303
31/08/2010,15.23,-0.003277617
30/08/2010,15.28,-0.017515855
27/08/2010,15.55,0.018170519
26/08/2010,15.27,-0.001962709
25/08/2010,15.3,0.017804625
24/08/2010,15.03,-0.028207839
23/08/2010,15.46,-0.021120785
20/08/2010,15.79,-0.017577351
19/08/2010,16.07,-0.016049727
18/08/2010,16.33,0.011083857
17/08/2010,16.15,0.0062112
16/08/2010,16.05,0.023960793
13/08/2010,15.67,-0.005727028
12/08/2010,15.76,-0.020101179
11/08/2010,16.08,-0.038431079
10/08/2010,16.71,-0.025990831
09/08/2010,17.15,0.004675637
06/08/2010,17.07,-0.009329514
05/08/2010,17.23,-0.008668069
04/08/2010,17.38,0.071544208
03/08/2010,16.18,-0.019584469
02/08/2010,16.5,0.035156257
30/07/2010,15.93,-0.005009403
29/07/2010,16.01,-0.009325526
28/07/2010,16.16,-0.022032715
27/07/2010,16.52,0.007900375
26/07/2010,16.39,0.031610937
23/07/2010,15.88,0.018430773
22/07/2010,15.59,0.047283923
21/07/2010,14.87,-0.032420967
20/07/2010,15.36,0.017734455
19/07/2010,15.09,0.020080996
16/07/2010,14.79,-0.046243378
15/07/2010,15.49,0.00712669
14/07/2010,15.38,0.015727716
13/07/2010,15.14,0.02203762
12/07/2010,14.81,-0.002023609
09/07/2010,14.84,0.005405419
08/07/2010,14.76,-0.012790481
07/07/2010,14.95,0.035401927
06/07/2010,14.43,-0.011712156
02/07/2010,14.6,0.018666287
01/07/2010,14.33,-0.004872965
30/06/2010,14.4,-0.017212129
29/06/2010,14.65,-0.029591937
28/06/2010,15.09,-0.003307975
25/06/2010,15.14,0.006626929
24/06/2010,15.04,-0.016485701
23/06/2010,15.29,-0.001960144
22/06/2010,15.32,-0.029584151
21/06/2010,15.78,-0.015718651
18/06/2010,16.03,-0.008695707
17/06/2010,16.17,0.009944147
16/06/2010,16.01,-0.01856489
15/06/2010,16.31,-0.003060915
14/06/2010,16.36,0.002447982
11/06/2010,16.32,0.024815169
10/06/2010,15.92,0.045623074
09/06/2010,15.21,-0.018241548
08/06/2010,15.49,0.008427927
07/06/2010,15.36,-0.028875924
04/06/2010,15.81,-0.056560864
03/06/2010,16.73,0.021753124
02/06/2010,16.37,0.01725243
01/06/2010,16.09,-0.025768297
28/05/2010,16.51,-0.01263935
27/05/2010,16.72,0.027897504
26/05/2010,16.26,0.001230769
25/05/2010,16.24,-0.002460026
24/05/2010,16.28,-0.025471359
21/05/2010,16.7,0.019958328
20/05/2010,16.37,-0.044796979
19/05/2010,17.12,-0.024236616
18/05/2010,17.54,-0.012464751
17/05/2010,17.76,0.019329766
14/05/2010,17.42,-0.037740328
13/05/2010,18.09,0.021229848
12/05/2010,17.71,-0.059727418
11/05/2010,18.8,0.030239885
10/05/2010,18.24,0.034014988
07/05/2010,17.63,-0.030720092
06/05/2010,18.18,-0.059783007
05/05/2010,19.3,0.011988676
04/05/2010,19.07,-0.03351693
03/05/2010,19.72,0.017907872
30/04/2010,19.37,-0.02195646
29/04/2010,19.8,0.008622929
28/04/2010,19.63,-0.007106629
27/04/2010,19.77,-0.006554095
26/04/2010,19.9,-0.003511416
23/04/2010,19.97,0.006531046
22/04/2010,19.84,0.004546611
21/04/2010,19.75,-0.011077656
20/04/2010,19.97,0.013105026
19/04/2010,19.71,0.00712834
16/04/2010,19.57,0.006150711
15/04/2010,19.45,-0.014799964
14/04/2010,19.74,0.021506205
13/04/2010,19.32,-0.004132237
12/04/2010,19.4,0.002063984
09/04/2010,19.36,0.008819772
08/04/2010,19.19,0.000521241
07/04/2010,19.18,0.003656311
06/04/2010,19.11,0.000523423
05/04/2010,19.1,0.013706066
01/04/2010,18.84,0.009600074
31/03/2010,18.66,-0.006942618
30/03/2010,18.79,0.005871381
29/03/2010,18.68,-0.009059481
26/03/2010,18.85,0.015504187
25/03/2010,18.56,0.001617687
24/03/2010,18.53,0.000539811
23/03/2010,18.52,-0.002157498
22/03/2010,18.56,0.007571697
19/03/2010,18.42,-0.005954009
18/03/2010,18.53,0.021271596
17/03/2010,18.14,0.012202037
16/03/2010,17.92,0.002794078
15/03/2010,17.87,0.005611687
12/03/2010,17.77,-0.007289071
11/03/2010,17.9,0.000558815
10/03/2010,17.89,0.017480005
09/03/2010,17.58,0.017212129
08/03/2010,17.28,0.009302393
05/03/2010,17.12,0.017678716
04/03/2010,16.82,0.000594707
03/03/2010,16.81,0.004172882
02/03/2010,16.74,-0.007735831
01/03/2010,16.87,0.017339747
26/02/2010,16.58,0.001207001
25/02/2010,16.56,0.002418381
24/02/2010,16.52,0.012793351
23/02/2010,16.31,-0.017021688
22/02/2010,16.59,-0.009598154
19/02/2010,16.75,0.009598154
18/02/2010,16.59,-0.002408189
17/02/2010,16.63,0.019429877
16/02/2010,16.31,0.015446708
12/02/2010,16.06,-0.003729029
11/02/2010,16.12,0.011229064
10/02/2010,15.94,-0.001253919
09/02/2010,15.96,-0.091543697
08/02/2010,17.49,0.013237603
05/02/2010,17.26,0.016355505
04/02/2010,16.98,-0.016934711
03/02/2010,17.27,0.011648355
02/02/2010,17.07,0.019521472
01/02/2010,16.74,0.027863704
29/01/2010,16.28,-0.029654215
28/01/2010,16.77,-0.021239737
27/01/2010,17.13,0.023030247
26/01/2010,16.74,-0.005361943
25/01/2010,16.83,0.003571432
22/01/2010,16.77,-0.035728544
21/01/2010,17.38,0.00982951
20/01/2010,17.21,0.002326935
19/01/2010,17.17,0.00818718
15/01/2010,17.03,-0.008769422
14/01/2010,17.18,0.000582242
13/01/2010,17.17,0.018813018
12/01/2010,16.85,-0.080909714
11/01/2010,18.27,-0.007090294
08/01/2010,18.4,0.01975915
07/01/2010,18.04,-0.007730574
06/01/2010,18.18,-0.026060107
05/01/2010,18.66,0.027711635
04/01/2010,18.15,0.022285045
31/12/2009,17.75,-0.026134376
30/12/2009,18.22,0.016602484
29/12/2009,17.92,0.001116695
28/12/2009,17.9,-0.004459316
24/12/2009,17.98,0.015130577
23/12/2009,17.71,0.036806915
22/12/2009,17.07,0.012378584
21/12/2009,16.86,0.008338345
18/12/2009,16.72,0.01263935
17/12/2009,16.51,-0.016817213
16/12/2009,16.79,0.019850276
15/12/2009,16.46,0.001824263
14/12/2009,16.43,0.019668735
11/12/2009,16.11,-0.020277192
10/12/2009,16.44,0.004878058
09/12/2009,16.36,0
08/12/2009,16.36,0.009828089
07/12/2009,16.2,0
04/12/2009,16.2,-0.02137486
03/12/2009,16.55,-0.017964555
02/12/2009,16.85,-0.007685524
01/12/2009,16.98,0.00531445
30/11/2009,16.89,-0.007079676
27/11/2009,17.01,-0.02897074
25/11/2009,17.51,0.026035604
24/11/2009,17.06,-0.011075601
23/11/2009,17.25,-0.002894358
20/11/2009,17.3,-0.007486358
19/11/2009,17.43,-0.013675427
18/11/2009,17.67,-0.010135222
17/11/2009,17.85,-0.011142177
16/11/2009,18.05,-0.006075688
13/11/2009,18.16,-0.003298519
12/11/2009,18.22,-0.012544479
11/11/2009,18.45,0.008709908
10/11/2009,18.29,-0.065597282
09/11/2009,19.53,0.027512766
06/11/2009,19,0.045217606
05/11/2009,18.16,0.023963253
04/11/2009,17.73,-0.002253522
03/11/2009,17.77,-0.013415517
02/11/2009,18.01,-0.012689825
30/10/2009,18.24,-0.024906539
29/10/2009,18.7,0.009672295
28/10/2009,18.52,-0.022952702
27/10/2009,18.95,-0.027070888
26/10/2009,19.47,-0.012251302
23/10/2009,19.71,-0.01260415
22/10/2009,19.96,0.011589951
21/10/2009,19.73,-0.012090827
20/10/2009,19.97,-0.042163108
19/10/2009,20.83,0.013046815
16/10/2009,20.56,0.010266529
15/10/2009,20.35,-0.027146602
14/10/2009,20.91,0.006717876
13/10/2009,20.77,0.009189907
12/10/2009,20.58,0.008294754
09/10/2009,20.41,-0.01072135
08/10/2009,20.63,0.031014054
07/10/2009,20,0.03978087
06/10/2009,19.22,0.029033446
05/10/2009,18.67,0.018924598
02/10/2009,18.32,-0.00761287
01/10/2009,18.46,-0.031460872
30/09/2009,19.05,-0.004713284
29/09/2009,19.14,-0.007287903
28/09/2009,19.28,-0.009292788
25/09/2009,19.46,0.00877425
24/09/2009,19.29,-0.027609116
23/09/2009,19.83,0.068344713
22/09/2009,18.52,0.009766762
21/09/2009,18.34,-0.019973673
18/09/2009,18.71,-0.001602137
17/09/2009,18.74,-0.005852637
16/09/2009,18.85,0.043367229
15/09/2009,18.05,-0.003318587
14/09/2009,18.11,-0.003857817
11/09/2009,18.18,0.007176404
10/09/2009,18.05,-0.026245356
09/09/2009,18.53,-0.021356925
08/09/2009,18.93,0.022436839
04/09/2009,18.51,0.022951827
03/09/2009,18.09,-0.006611594
02/09/2009,18.21,0.021649472
01/09/2009,17.82,-0.02219847
31/08/2009,18.22,-0.029207052
28/08/2009,18.76,-0.012712036
27/08/2009,19,-0.005249356
26/08/2009,19.1,0.013175421
25/08/2009,18.85,-0.031334156
24/08/2009,19.45,0.000514271
21/08/2009,19.44,0.009821738
20/08/2009,19.25,0.008346423
19/08/2009,19.09,-0.021249828
18/08/2009,19.5,-0.003583316
17/08/2009,19.57,-0.084239697
14/08/2009,21.29,0.011336919
13/08/2009,21.05,-0.00237248
12/08/2009,21.1,0.03668365
11/08/2009,20.34,-0.019474812
10/08/2009,20.74,0.001447527
07/08/2009,20.71,0.000966184
06/08/2009,20.69,0.014115591
05/08/2009,20.4,-0.070495011
04/08/2009,21.89,0.015654095
03/08/2009,21.55,0.003719205
31/07/2009,21.47,0.01596278
30/07/2009,21.13,0.018147585
29/07/2009,20.75,-0.016726794
28/07/2009,21.1,0.017691114
27/07/2009,20.73,-0.020530681
24/07/2009,21.16,-0.023816209
23/07/2009,21.67,-0.006898165
22/07/2009,21.82,-0.007305969
21/07/2009,21.98,0.025807884
20/07/2009,21.42,0.023141529
17/07/2009,20.93,-0.024541109
16/07/2009,21.45,0.002333723
15/07/2009,21.4,0.010805837
14/07/2009,21.17,-0.014537184
13/07/2009,21.48,0.024029425
10/07/2009,20.97,0.007659205
09/07/2009,20.81,0.026785142
08/07/2009,20.26,0.000493705
07/07/2009,20.25,-0.043957813
06/07/2009,21.16,-0.011278315
02/07/2009,21.4,-0.024920533
01/07/2009,21.94,0.01007796
30/06/2009,21.72,0.042799855
29/06/2009,20.81,-0.004315519
26/06/2009,20.9,-0.007151401
25/06/2009,21.05,0.005239355
24/06/2009,20.94,0.025146393
23/06/2009,20.42,0.022283665
22/06/2009,19.97,-0.03686827
19/06/2009,20.72,0.009699397
18/06/2009,20.52,-0.014994235
17/06/2009,20.83,0.001441269
16/06/2009,20.8,-0.027035083
15/06/2009,21.37,-0.025867493
12/06/2009,21.93,0.002739728
11/06/2009,21.87,-0.004106782
10/06/2009,21.96,-0.001819837
09/06/2009,22,-0.00769757
08/06/2009,22.17,-0.036754192
05/06/2009,23,-0.00563626
04/06/2009,23.13,0.00694146
03/06/2009,22.97,-0.005643601
02/06/2009,23.1,-0.015464226
01/06/2009,23.46,0.020237504
29/05/2009,22.99,0.029576201
28/05/2009,22.32,0.00809721
27/05/2009,22.14,-0.013459153
26/05/2009,22.44,0.024358444
22/05/2009,21.9,-0.005010259
21/05/2009,22.01,-0.003175326
20/05/2009,22.08,0.000453001
19/05/2009,22.07,0.024771909
18/05/2009,21.53,0.023497322
15/05/2009,21.03,0.046225695
14/05/2009,20.08,0.030335997
13/05/2009,19.48,-0.031828906
12/05/2009,20.11,-0.002979148
11/05/2009,20.17,-0.000495663
08/05/2009,20.18,0.036330938
07/05/2009,19.46,-0.043244546
06/05/2009,20.32,-0.050850283
05/05/2009,21.38,0.016030518
04/05/2009,21.04,0.050693114
01/05/2009,20,-0.017348638
30/04/2009,20.35,-0.004901971
29/04/2009,20.45,0.00637726
28/04/2009,20.32,0.017374475
27/04/2009,19.97,0
24/04/2009,19.97,0.029473678
23/04/2009,19.39,0.007246409
22/04/2009,19.25,0.003121751
21/04/2009,19.19,0.077440572
20/04/2009,17.76,-0.047287534
17/04/2009,18.62,-0.020202707
16/04/2009,19,-0.008385793
15/04/2009,19.16,0.020564922
14/04/2009,18.77,-0.034043612
13/04/2009,19.42,-0.01380743
09/04/2009,19.69,0.003561439
08/04/2009,19.62,0.023202897
07/04/2009,19.17,-0.026764336
06/04/2009,19.69,-0.050022808
03/04/2009,20.7,0.06228663
02/04/2009,19.45,0.056040031
01/04/2009,18.39,0.010935046
31/03/2009,18.19,0.000549904
30/03/2009,18.18,-0.027666533
27/03/2009,18.69,-0.042425844
26/03/2009,19.5,0.026501941
25/03/2009,18.99,-0.008390191
24/03/2009,19.15,-0.025774623
23/03/2009,19.65,0.075557446
20/03/2009,18.22,-0.038756196
19/03/2009,18.94,0.007951274
18/03/2009,18.79,0.022061696
17/03/2009,18.38,0.059978748
16/03/2009,17.31,-0.025664368
13/03/2009,17.76,-0.01342302
12/03/2009,18,0.027599612
11/03/2009,17.51,0.045568631
10/03/2009,16.73,0.063542803
09/03/2009,15.7,0.025154503
06/03/2009,15.31,0.00130719
05/03/2009,15.29,-0.041005104
04/03/2009,15.93,0.065501529
03/03/2009,14.92,-0.027761201
02/03/2009,15.34,-0.061314621
27/02/2009,16.31,0.011097524
26/02/2009,16.13,-0.037717366
25/02/2009,16.75,-0.021849112
24/02/2009,17.12,0.066409429
23/02/2009,16.02,-0.022223137
20/02/2009,16.38,0.011667311
19/02/2009,16.19,-0.020783144
18/02/2009,16.53,0.004851435
17/02/2009,16.45,-0.028761719
13/02/2009,16.93,-0.001180638
12/02/2009,16.95,-0.004708661
11/02/2009,17.03,0.011219486
10/02/2009,16.84,-0.098328725
09/02/2009,18.58,-0.040089757
06/02/2009,19.34,0.033651966
05/02/2009,18.7,0.079552632
04/02/2009,17.27,0.108130868
03/02/2009,15.5,0.042166985
02/02/2009,14.86,-0.038288505
30/01/2009,15.44,-0.047432223
29/01/2009,16.19,-0.041735721
28/01/2009,16.88,0.023375353
27/01/2009,16.49,0.010362787
26/01/2009,16.32,-0.037876484
23/01/2009,16.95,0.026907453
22/01/2009,16.5,-0.062263207
21/01/2009,17.56,0.054415295
20/01/2009,16.63,-0.052705406
16/01/2009,17.53,0.016101555
15/01/2009,17.25,0.034201447
14/01/2009,16.67,-0.031879913
13/01/2009,17.21,-0.017281536
12/01/2009,17.51,-0.015864355
09/01/2009,17.79,-0.057876412
08/01/2009,18.85,0.059564176
07/01/2009,17.76,-0.04405999
06/01/2009,18.56,0.105600008
05/01/2009,16.7,
