Date,Close,NBR
27/01/2011,24.28,0.037344386
26/01/2011,23.39,0.049966572
25/01/2011,22.25,-0.009393941
24/01/2011,22.46,0.000890869
21/01/2011,22.44,0.004914015
20/01/2011,22.33,-0.004914015
19/01/2011,22.44,-0.010638398
18/01/2011,22.68,0.007079676
14/01/2011,22.52,0.019731582
13/01/2011,22.08,-0.013048554
12/01/2011,22.37,-0.004460311
11/01/2011,22.47,0.008940605
10/01/2011,22.27,-0.021764128
07/01/2011,22.76,-0.001755927
06/01/2011,22.8,-0.016529302
05/01/2011,23.18,0.020044244
04/01/2011,22.72,-0.02735139
03/01/2011,23.35,-0.004699859
31/12/2010,23.46,0.00770222
30/12/2010,23.28,-0.003858526
29/12/2010,23.37,0.014655435
28/12/2010,23.03,0.008722253
27/12/2010,22.83,0.001314925
23/12/2010,22.8,0.019934215
22/12/2010,22.35,-0.000894454
21/12/2010,22.37,0.006727991
20/12/2010,22.22,0.017249633
17/12/2010,21.84,-0.005934736
16/12/2010,21.97,-0.015357122
15/12/2010,22.31,-0.013357278
14/12/2010,22.61,-0.01318121
13/12/2010,22.91,0.00131033
10/12/2010,22.88,0.010544913
09/12/2010,22.64,-0.004407235
08/12/2010,22.74,-0.01916435
07/12/2010,23.18,-0.027655453
06/12/2010,23.83,0.010122398
03/12/2010,23.59,0.019692417
02/12/2010,23.13,0.012617091
01/12/2010,22.84,0.033388367
30/11/2010,22.09,-0.00451672
29/11/2010,22.19,0.020027979
26/11/2010,21.75,-0.01551126
24/11/2010,22.09,0.035010485
23/11/2010,21.33,-0.050284816
22/11/2010,22.43,0.000892061
19/11/2010,22.41,0.006266807
18/11/2010,22.27,0.034722538
17/11/2010,21.51,0.010750279
16/11/2010,21.28,-0.01677579
15/11/2010,21.64,-0.005529968
12/11/2010,21.76,-0.027647354
11/11/2010,22.37,0.015315615
10/11/2010,22.03,0.021565415
09/11/2010,21.56,-0.01883814
08/11/2010,21.97,0.012365626
05/11/2010,21.7,0.000922084
04/11/2010,21.68,0.031867739
03/11/2010,21,0.010050336
02/11/2010,20.79,0
01/11/2010,20.79,-0.005277057
29/10/2010,20.9,0.029128273
28/10/2010,20.3,-0.010779134
27/10/2010,20.52,0.054067221
26/10/2010,19.44,0.005674506
25/10/2010,19.33,-0.001034126
22/10/2010,19.35,0.023001537
21/10/2010,18.91,-0.000528681
20/10/2010,18.92,0.031680502
19/10/2010,18.33,-0.058793737
18/10/2010,19.44,-0.005642487
15/10/2010,19.55,0.015983841
14/10/2010,19.24,-0.008281621
13/10/2010,19.4,0.027699707
12/10/2010,18.87,0.002122017
11/10/2010,18.83,0.012827541
08/10/2010,18.59,0.036706394
07/10/2010,17.92,-0.016053486
06/10/2010,18.21,0
05/10/2010,18.21,0.034640335
04/10/2010,17.59,-0.013551873
01/10/2010,17.83,-0.012817116
30/09/2010,18.06,-0.026770241
29/09/2010,18.55,0.0174012
28/09/2010,18.23,-0.007650311
27/09/2010,18.37,-0.033193626
24/09/2010,18.99,0.041392633
23/09/2010,18.22,-0.007654493
22/09/2010,18.36,0.011503824
21/09/2010,18.15,0.025105921
20/09/2010,17.7,0.037414436
17/09/2010,17.05,0.007063008
16/09/2010,16.93,-0.02738301
15/09/2010,17.4,-0.002296212
14/09/2010,17.44,-0.010268202
13/09/2010,17.62,0.007405331
10/09/2010,17.49,0.004010318
09/09/2010,17.42,-0.001720677
08/09/2010,17.45,0.029661959
07/09/2010,16.94,-0.026792517
03/09/2010,17.4,0.031526254
02/09/2010,16.86,0.005948858
01/09/2010,16.76,0.06660908
31/08/2010,15.68,-0.015818109
30/08/2010,15.93,-0.019888785
27/08/2010,16.25,0.038261174
26/08/2010,15.64,-0.019627094
25/08/2010,15.95,-0.015552413
24/08/2010,16.2,-0.01409769
23/08/2010,16.43,-0.004857326
20/08/2010,16.51,-0.039779659
19/08/2010,17.18,-0.017311454
18/08/2010,17.48,0.004587164
17/08/2010,17.4,0.029156584
16/08/2010,16.9,0.026380427
13/08/2010,16.46,0.007317106
12/08/2010,16.34,-0.003055303
11/08/2010,16.39,-0.056344579
10/08/2010,17.34,-0.054977388
09/08/2010,18.32,0.01873333
06/08/2010,17.98,-0.012161565
05/08/2010,18.2,-0.019587133
04/08/2010,18.56,0.019037834
03/08/2010,18.21,-0.02975605
02/08/2010,18.76,0.018832948
30/07/2010,18.41,-0.010267585
29/07/2010,18.6,0.033901552
28/07/2010,17.98,-0.022003088
27/07/2010,18.38,-0.022593753
26/07/2010,18.8,0.006403437
23/07/2010,18.68,0.031541495
22/07/2010,18.1,0.023477881
21/07/2010,17.68,-0.01180784
20/07/2010,17.89,0.030073188
19/07/2010,17.36,0.023900875
16/07/2010,16.95,-0.049492263
15/07/2010,17.81,-0.003363232
14/07/2010,17.87,0
13/07/2010,17.87,-0.013340943
12/07/2010,18.11,-0.013165303
09/07/2010,18.35,0.019813527
08/07/2010,17.99,-0.036030098
07/07/2010,18.65,0.061932447
06/07/2010,17.53,0.012051796
02/07/2010,17.32,-0.017172717
01/07/2010,17.62,0
30/06/2010,17.62,-0.019112442
29/06/2010,17.96,-0.046773071
28/06/2010,18.82,-0.014768201
25/06/2010,19.1,-0.012487155
24/06/2010,19.34,-0.037548805
23/06/2010,20.08,-0.010403859
22/06/2010,20.29,-0.043873028
21/06/2010,21.2,-0.014516762
18/06/2010,21.51,0.011220314
17/06/2010,21.27,-0.00093985
16/06/2010,21.29,-0.016305975
15/06/2010,21.64,0.039109814
14/06/2010,20.81,-0.01573334
11/06/2010,21.14,-0.000945627
10/06/2010,21.16,0.06290155
09/06/2010,19.87,-0.009516726
08/06/2010,20.06,0.025241118
07/06/2010,19.56,0.009245058
04/06/2010,19.38,-0.060563915
03/06/2010,20.59,0.03861866
02/06/2010,19.81,0.059804665
01/06/2010,18.66,-0.019634486
28/05/2010,19.03,0.034209643
27/05/2010,18.39,0.067479219
26/05/2010,17.19,-0.000581564
25/05/2010,17.2,0.007001195
24/05/2010,17.08,-0.037349932
21/05/2010,17.73,0.026287228
20/05/2010,17.27,-0.061748007
19/05/2010,18.37,-0.025794015
18/05/2010,18.85,-0.022555375
17/05/2010,19.28,-0.016971351
14/05/2010,19.61,-0.026668247
13/05/2010,20.14,-0.016252512
12/05/2010,20.47,0.017743196
11/05/2010,20.11,-0.003970229
10/05/2010,20.19,0.06549655
07/05/2010,18.91,-0.021967411
06/05/2010,19.33,-0.053386291
05/05/2010,20.39,-0.024225991
04/05/2010,20.89,-0.032032885
03/05/2010,21.57,0
30/04/2010,21.57,-0.006930035
29/04/2010,21.72,0.012975159
28/04/2010,21.44,0.03271209
27/04/2010,20.75,-0.050738924
26/04/2010,21.83,-0.035107116
23/04/2010,22.61,0.036941137
22/04/2010,21.79,0.036452634
21/04/2010,21.01,0.031917603
20/04/2010,20.35,0.034494797
19/04/2010,19.66,0.007146534
16/04/2010,19.52,-0.027288202
15/04/2010,20.06,0.008008051
14/04/2010,19.9,0.012133617
13/04/2010,19.66,-0.008105414
12/04/2010,19.82,-0.002519528
09/04/2010,19.87,-0.007520717
08/04/2010,20.02,-0.016840418
07/04/2010,20.36,-0.015594858
06/04/2010,20.68,0.001936109
05/04/2010,20.64,0.036511209
01/04/2010,19.9,0.013660723
31/03/2010,19.63,0.014366589
30/03/2010,19.35,-0.009259325
29/03/2010,19.53,0.030147813
26/03/2010,18.95,0.010076988
25/03/2010,18.76,-0.042781694
24/03/2010,19.58,0.009751168
23/03/2010,19.39,-0.044384491
22/03/2010,20.27,0.019427759
19/03/2010,19.88,-0.037032126
18/03/2010,20.63,-0.049643849
17/03/2010,21.68,-0.017375837
16/03/2010,22.06,0.007279377
15/03/2010,21.9,-0.027473018
12/03/2010,22.51,0
11/03/2010,22.51,-0.000444148
10/03/2010,22.52,0.019278786
09/03/2010,22.09,-0.0148284
08/03/2010,22.42,-0.004006237
05/03/2010,22.51,0.000444346
04/03/2010,22.5,-0.030636969
03/03/2010,23.2,0.016953242
02/03/2010,22.81,0.02126797
01/03/2010,22.33,0.013072082
26/02/2010,22.04,0.001816531
25/02/2010,22,0.003642991
24/02/2010,21.92,0.001826485
23/02/2010,21.88,-0.029718531
22/02/2010,22.54,-0.036589447
19/02/2010,23.38,-0.000855066
18/02/2010,23.4,0.013769581
17/02/2010,23.08,-0.033236975
16/02/2010,23.86,0.012653058
12/02/2010,23.56,0.010238997
11/02/2010,23.32,0.028268897
10/02/2010,22.67,0.016904317
09/02/2010,22.29,0.034690836
08/02/2010,21.53,-0.028841551
05/02/2010,22.16,-0.003603608
04/02/2010,22.24,-0.064004431
03/02/2010,23.71,-0.003788681
02/02/2010,23.8,0.01055976
01/02/2010,23.55,0.054539142
29/01/2010,22.3,-0.045581948
28/01/2010,23.34,-0.010654267
27/01/2010,23.59,-0.024702952
26/01/2010,24.18,-0.006184312
25/01/2010,24.33,0.018668868
22/01/2010,23.88,-0.055388749
21/01/2010,25.24,-0.021556782
20/01/2010,25.79,-0.025269338
19/01/2010,26.45,0.034618842
15/01/2010,25.55,-0.016689695
14/01/2010,25.98,0.00501641
13/01/2010,25.85,0.02467327
12/01/2010,25.22,-0.030074518
11/01/2010,25.99,-0.033298574
08/01/2010,26.87,0.026778896
07/01/2010,26.16,0.016185324
06/01/2010,25.74,0.023983851
05/01/2010,25.13,0.0803412
04/01/2010,23.19,0.05769124
31/12/2009,21.89,-0.01721057
30/12/2009,22.27,-0.004033167
29/12/2009,22.36,-0.020801812
28/12/2009,22.83,-0.005678111
24/12/2009,22.96,0.003490405
23/12/2009,22.88,0.027471821
22/12/2009,22.26,0.003149609
21/12/2009,22.19,0.010874597
18/12/2009,21.95,0.010073345
17/12/2009,21.73,0.009246483
16/12/2009,21.53,0.023972946
15/12/2009,21.02,0.00381316
14/12/2009,20.94,0.032026027
11/12/2009,20.28,-0.002954212
10/12/2009,20.34,0.038591609
09/12/2009,19.57,0.004609483
08/12/2009,19.48,-0.040739856
07/12/2009,20.29,0.002961503
04/12/2009,20.23,-0.000494193
03/12/2009,20.24,-0.017144677
02/12/2009,20.59,-0.007740726
01/12/2009,20.75,0.004830927
30/11/2009,20.65,0.003881616
27/11/2009,20.57,-0.033933961
25/11/2009,21.28,0.027150989
24/11/2009,20.71,0.017535764
23/11/2009,20.35,0.025884969
20/11/2009,19.83,-0.059229445
19/11/2009,21.04,-0.055916621
18/11/2009,22.25,-0.00493164
17/11/2009,22.36,-0.012444605
16/11/2009,22.64,0.040104496
13/11/2009,21.75,-0.000459664
12/11/2009,21.76,-0.047125614
11/11/2009,22.81,0.006597781
10/11/2009,22.66,-0.009661911
09/11/2009,22.88,0.039675362
06/11/2009,21.99,-0.010854923
05/11/2009,22.23,0.039454659
04/11/2009,21.37,-0.006994666
03/11/2009,21.52,0.02588989
02/11/2009,20.97,0.00669859
30/10/2009,20.83,-0.069536811
29/10/2009,22.33,0.057606342
28/10/2009,21.08,-0.061628694
27/10/2009,22.42,0.022553956
26/10/2009,21.92,-0.030550444
23/10/2009,22.6,-0.037346937
22/10/2009,23.46,0.017197328
21/10/2009,23.06,0.028592227
20/10/2009,22.41,-0.022066209
19/10/2009,22.91,0.01850273
16/10/2009,22.49,-0.018939126
15/10/2009,22.92,0.039604731
14/10/2009,22.03,0.016476345
13/10/2009,21.67,-0.008729667
12/10/2009,21.86,0.024075237
09/10/2009,21.34,-0.026359908
08/10/2009,21.91,0.047672578
07/10/2009,20.89,0.015923135
06/10/2009,20.56,0.025118287
05/10/2009,20.05,0.038642327
02/10/2009,19.29,-0.033140938
01/10/2009,19.94,-0.047021394
30/09/2009,20.9,0.011065785
29/09/2009,20.67,0.029955591
28/09/2009,20.06,0.029339484
25/09/2009,19.48,-0.018311804
24/09/2009,19.84,-0.032724784
23/09/2009,20.5,-0.024097552
22/09/2009,21,0.034394284
21/09/2009,20.29,-0.005896823
18/09/2009,20.41,-0.003423823
17/09/2009,20.48,-0.044409302
16/09/2009,21.41,0.063138288
15/09/2009,20.1,0.030305349
14/09/2009,19.5,0.017589693
11/09/2009,19.16,0.009965989
10/09/2009,18.97,0.022388995
09/09/2009,18.55,0.001078749
08/09/2009,18.53,0.031243977
04/09/2009,17.96,0.039176171
03/09/2009,17.27,0.02165727
02/09/2009,16.9,-0.015850053
01/09/2009,17.17,-0.029270382
31/08/2009,17.68,-0.030085835
28/08/2009,18.22,-0.008199007
27/08/2009,18.37,-0.009211661
26/08/2009,18.54,-0.005915586
25/08/2009,18.65,-0.028021923
24/08/2009,19.18,0.0200112
21/08/2009,18.8,0.065389947
20/08/2009,17.61,0.009700504
19/08/2009,17.44,0.013275808
18/08/2009,17.21,0.028287095
17/08/2009,16.73,-0.056361125
14/08/2009,17.7,-0.028955252
13/08/2009,18.22,0.006607954
12/08/2009,18.1,0.02858138
11/08/2009,17.59,-0.032441324
10/08/2009,18.17,0.021135381
07/08/2009,17.79,0.014722803
06/08/2009,17.53,-0.00341686
05/08/2009,17.59,-0.005668949
04/08/2009,17.69,-0.02291243
03/08/2009,18.1,0.061522815
31/07/2009,17.02,0.014797547
30/07/2009,16.77,0.036433902
29/07/2009,16.17,-0.045929523
28/07/2009,16.93,-0.036536392
27/07/2009,17.56,0.0277154
24/07/2009,17.08,0.010003025
23/07/2009,16.91,0.045985113
22/07/2009,16.15,-0.060661044
21/07/2009,17.16,-0.007547206
20/07/2009,17.29,0.031730041
17/07/2009,16.75,0.018680869
16/07/2009,16.44,0.032141209
15/07/2009,15.92,0.038417016
14/07/2009,15.32,0.011158632
13/07/2009,15.15,0.024049255
10/07/2009,14.79,-0.006066753
09/07/2009,14.88,0.027940489
08/07/2009,14.47,0.026612215
07/07/2009,14.09,-0.020373026
06/07/2009,14.38,-0.028788828
02/07/2009,14.8,-0.065382759
01/07/2009,15.8,0.0140219
30/06/2009,15.58,0.020097921
29/06/2009,15.27,0.003937013
26/06/2009,15.21,0.003952574
25/06/2009,15.15,0.029472997
24/06/2009,14.71,0.010936541
23/06/2009,14.55,0.012448294
22/06/2009,14.37,-0.099917756
19/06/2009,15.88,-0.012515808
18/06/2009,16.08,-0.004343786
17/06/2009,16.15,-0.034087293
16/06/2009,16.71,-0.039312777
15/06/2009,17.38,-0.051034343
12/06/2009,18.29,-0.035449469
11/06/2009,18.95,0.016494122
10/06/2009,18.64,0.011330038
09/06/2009,18.43,0.016411747
08/06/2009,18.13,-0.010971037
05/06/2009,18.33,-0.03326487
04/06/2009,18.95,0.053656869
03/06/2009,17.96,-0.082267403
02/06/2009,19.5,0.013942906
01/06/2009,19.23,0.07278879
29/05/2009,17.88,0.005046268
28/05/2009,17.79,0.040728313
27/05/2009,17.08,-0.0277154
26/05/2009,17.56,0.044244702
22/05/2009,16.8,0.010772097
21/05/2009,16.62,-0.052165357
20/05/2009,17.51,0.020191052
19/05/2009,17.16,-0.009280809
18/05/2009,17.32,0.075530195
15/05/2009,16.06,-0.059818495
14/05/2009,17.05,0.038868869
13/05/2009,16.4,-0.066632364
12/05/2009,17.53,0.003428575
11/05/2009,17.47,-0.061062251
08/05/2009,18.57,0.090689745
07/05/2009,16.96,-0.051705945
06/05/2009,17.86,0.037072965
05/05/2009,17.21,0.015812921
04/05/2009,16.94,0.037899273
01/05/2009,16.31,0.06982531
30/04/2009,15.21,-0.035521978
29/04/2009,15.76,0.043442812
28/04/2009,15.09,-0.017083201
27/04/2009,15.35,-0.051423579
24/04/2009,16.16,0.047522404
23/04/2009,15.41,0.003901175
22/04/2009,15.35,0.050779111
21/04/2009,14.59,0.084335665
20/04/2009,13.41,-0.125952409
17/04/2009,15.21,0.042988486
16/04/2009,14.57,0.079242296
15/04/2009,13.46,0.06048533
14/04/2009,12.67,0.039441732
13/04/2009,12.18,-0.021121825
09/04/2009,12.44,0.068189336
08/04/2009,11.62,0.032359623
07/04/2009,11.25,-0.021108963
06/04/2009,11.49,-0.046757348
03/04/2009,12.04,0.088522636
02/04/2009,11.02,0.072434098
01/04/2009,10.25,0.025693113
31/03/2009,9.99,0.006024115
30/03/2009,9.93,-0.073748247
27/03/2009,10.69,-0.033121703
26/03/2009,11.05,0.000905387
25/03/2009,11.04,0.00272109
24/03/2009,11.01,-0.042673141
23/03/2009,11.49,0.106424809
20/03/2009,10.33,-0.06284299
19/03/2009,11,0.098314689
18/03/2009,9.97,0.043039429
17/03/2009,9.55,0.034082106
16/03/2009,9.23,0.038657492
13/03/2009,8.88,-0.063270826
12/03/2009,9.46,0.03879797
11/03/2009,9.1,-0.008752791
10/03/2009,9.18,0.045690398
09/03/2009,8.77,0.021902893
06/03/2009,8.58,-0.008125407
05/03/2009,8.65,-0.054006374
04/03/2009,9.13,0.064465504
03/03/2009,8.56,0.007034027
02/03/2009,8.5,-0.133090119
27/02/2009,9.71,-0.029428811
26/02/2009,10,0.01308524
25/02/2009,9.87,0.037155977
24/02/2009,9.51,0.039683491
23/02/2009,9.14,-0.040734463
20/02/2009,9.52,-0.034076606
19/02/2009,9.85,0.016377029
18/02/2009,9.69,-0.04637928
17/02/2009,10.15,-0.093068529
13/02/2009,11.14,0.011738284
12/02/2009,11.01,0.01648389
11/02/2009,10.83,-0.002766253
10/02/2009,10.86,-0.093131347
09/02/2009,11.92,0.007578984
06/02/2009,11.83,0.040540265
05/02/2009,11.36,0.040418613
04/02/2009,10.91,0.010133666
03/02/2009,10.8,0.032944156
02/02/2009,10.45,-0.046737478
30/01/2009,10.95,-0.016304709
29/01/2009,11.13,-0.072759354
28/01/2009,11.97,0.001672241
27/01/2009,11.95,-0.003341691
26/01/2009,11.99,0.026194992
23/01/2009,11.68,0.074634981
22/01/2009,10.84,-0.079758818
21/01/2009,11.74,0.11067463
20/01/2009,10.51,-0.071590193
16/01/2009,11.29,0.00354925
15/01/2009,11.25,0.042675563
14/01/2009,10.78,-0.093791064
13/01/2009,11.84,0.022204157
12/01/2009,11.58,-0.044752085
09/01/2009,12.11,-0.077817022
08/01/2009,13.09,0.023184964
07/01/2009,12.79,-0.04060305
06/01/2009,13.32,0.03126446
05/01/2009,12.91,
