Date,Close,GE
24/10/2013,25.94,0.009295187
23/10/2013,25.7,-0.012374481
22/10/2013,26.02,-0.004601235
21/10/2013,26.14,0.022829392
18/10/2013,25.55,0.034644118
17/10/2013,24.68,0.013050756
16/10/2013,24.36,0.007003118
15/10/2013,24.19,-0.007823799
14/10/2013,24.38,-0.000820008
11/10/2013,24.4,0.006166515
10/10/2013,24.25,0.0284419
09/10/2013,23.57,-0.004233707
08/10/2013,23.67,-0.011342277
07/10/2013,23.94,-0.004584296
04/10/2013,24.05,-0.002076844
03/10/2013,24.1,-0.009498316
02/10/2013,24.33,0.006597962
01/10/2013,24.17,0.011652233
30/09/2013,23.89,-0.006675035
27/09/2013,24.05,-0.008281621
26/09/2013,24.25,0.000825083
25/09/2013,24.23,-0.003707522
24/09/2013,24.32,0.001646091
23/09/2013,24.28,0.011182556
20/09/2013,24.01,-0.01856872
19/09/2013,24.46,-0.016220956
18/09/2013,24.86,0.01662987
17/09/2013,24.45,0.01276
16/09/2013,24.14,0.015025324
13/09/2013,23.78,-0.002939326
12/09/2013,23.85,-0.010012599
11/09/2013,24.09,0.009174376
10/09/2013,23.87,0.02031386
09/09/2013,23.39,0.009881928
06/09/2013,23.16,0
05/09/2013,23.16,-0.000431686
04/09/2013,23.17,0.004758824
03/09/2013,23.06,-0.003463207
30/08/2013,23.14,0.001297297
29/08/2013,23.11,-0.003886854
28/08/2013,23.2,0.000862441
27/08/2013,23.18,-0.018380513
26/08/2013,23.61,-0.00717454
23/08/2013,23.78,0
22/08/2013,23.78,0.00717454
21/08/2013,23.61,-0.004648223
20/08/2013,23.72,-0.005465643
19/08/2013,23.85,-0.004184107
16/08/2013,23.95,-0.002085506
15/08/2013,24,-0.002912421
14/08/2013,24.07,-0.005386381
13/08/2013,24.2,-0.002888387
12/08/2013,24.27,0.000824402
09/08/2013,24.25,-0.003293539
08/08/2013,24.33,-0.000410931
07/08/2013,24.34,0.001233299
06/08/2013,24.31,-0.008601323
05/08/2013,24.52,-0.007314133
02/08/2013,24.7,0.003244123
01/08/2013,24.62,0.010206253
31/07/2013,24.37,-0.00450359
30/07/2013,24.48,-0.000408413
29/07/2013,24.49,-0.00651203
26/07/2013,24.65,-0.001621403
25/07/2013,24.69,0.002839183
24/07/2013,24.62,-0.003648899
23/07/2013,24.71,-0.006052066
22/07/2013,24.86,0.005647453
19/07/2013,24.72,0.045095541
18/07/2013,23.63,0.003815989
17/07/2013,23.54,0.004683849
16/07/2013,23.43,-0.008499839
15/07/2013,23.63,-0.005486403
12/07/2013,23.76,-0.007547206
11/07/2013,23.94,0.016849598
10/07/2013,23.54,-0.003392709
09/07/2013,23.62,0.012782449
08/07/2013,23.32,0.003436429
05/07/2013,23.24,0.014301436
03/07/2013,22.91,0.000436586
02/07/2013,22.9,-0.019031716
01/07/2013,23.34,0.006447476
28/06/2013,23.19,-0.00559021
27/06/2013,23.32,0.003006229
26/06/2013,23.25,0.006039708
25/06/2013,23.11,0.007819327
24/06/2013,22.93,-0.018579061
21/06/2013,23.36,0.004720026
20/06/2013,23.25,-0.030915018
19/06/2013,23.98,-0.014490007
18/06/2013,24.33,0.023285875
17/06/2013,23.77,0.010573158
14/06/2013,23.52,-0.006779687
13/06/2013,23.68,0.007630389
12/06/2013,23.5,-0.003398474
11/06/2013,23.58,-0.008445996
10/06/2013,23.78,-0.003358525
07/06/2013,23.86,0.020322461
06/06/2013,23.38,0.002569595
05/06/2013,23.32,-0.014474497
04/06/2013,23.66,0.000845666
03/06/2013,23.64,0.013628831
31/05/2013,23.32,-0.011935351
30/05/2013,23.6,-0.001693481
29/05/2013,23.64,0.001693481
28/05/2013,23.6,0.002970509
24/05/2013,23.53,-0.005509656
23/05/2013,23.66,-0.008417558
22/05/2013,23.86,0.008417558
21/05/2013,23.66,0.003811142
20/05/2013,23.57,0.004677874
17/05/2013,23.46,0.008131866
16/05/2013,23.27,0.001290045
15/05/2013,23.24,0.009946028
14/05/2013,23.01,0.006977787
13/05/2013,22.85,-0.002185793
10/05/2013,22.9,0.005253953
09/05/2013,22.78,-0.010045946
08/05/2013,23.01,0.014445425
07/05/2013,22.68,0.00441892
06/05/2013,22.58,0.000442968
03/05/2013,22.57,0.011138453
02/05/2013,22.32,0.007645641
01/05/2013,22.15,-0.006300651
30/04/2013,22.29,0.000897666
29/04/2013,22.27,0.002697843
26/04/2013,22.21,0.011775498
25/04/2013,21.95,-0.000455477
24/04/2013,21.96,0.021169682
23/04/2013,21.5,0.007001195
22/04/2013,21.35,-0.018562018
19/04/2013,21.75,-0.041428707
18/04/2013,22.67,-0.003962145
17/04/2013,22.76,-0.014828008
16/04/2013,23.1,0.012633581
15/04/2013,22.81,-0.028097807
12/04/2013,23.46,-0.00552605
11/04/2013,23.59,0.000423998
10/04/2013,23.58,0.02229938
09/04/2013,23.06,-0.002598529
08/04/2013,23.12,0.008251947
05/04/2013,22.93,-0.006520345
04/04/2013,23.08,0.003472226
03/04/2013,23,-0.014674411
02/04/2013,23.34,0.011202185
01/04/2013,23.08,-0.001731602
28/03/2013,23.12,0.000865426
27/03/2013,23.1,-0.000865426
26/03/2013,23.12,-0.005176888
25/03/2013,23.24,-0.005578217
22/03/2013,23.37,0.003429065
21/03/2013,23.29,-0.007272759
20/03/2013,23.46,0.005985482
19/03/2013,23.32,0.003006229
18/03/2013,23.25,-0.008138833
15/03/2013,23.44,-0.010609053
14/03/2013,23.69,0.008478219
13/03/2013,23.49,0.003411517
12/03/2013,23.41,-0.008930529
11/03/2013,23.62,-0.006330471
08/03/2013,23.77,0.003793471
07/03/2013,23.68,0.000422386
06/03/2013,23.67,0.00338553
05/03/2013,23.59,0.013657916
04/03/2013,23.27,0.003443826
01/03/2013,23.19,-0.001292825
28/02/2013,23.22,-0.006439172
27/02/2013,23.37,0.013787379
26/02/2013,23.05,0.010466733
25/02/2013,22.81,-0.025109544
22/02/2013,23.39,0.005573434
21/02/2013,23.26,-0.006428134
20/02/2013,23.41,-0.014419249
19/02/2013,23.75,0.019558447
15/02/2013,23.29,-0.005139198
14/02/2013,23.41,0.000854701
13/02/2013,23.39,0.035244022
12/02/2013,22.58,0.005773945
11/02/2013,22.45,-0.002224695
08/02/2013,22.5,0.000889284
07/02/2013,22.48,0.001780944
06/02/2013,22.44,-0.004446428
05/02/2013,22.54,0.0102565
04/02/2013,22.31,-0.013799462
01/02/2013,22.62,0.015145056
31/01/2013,22.28,0.002246687
30/01/2013,22.23,-0.012072581
29/01/2013,22.5,0
28/01/2013,22.5,0.009377162
25/01/2013,22.29,0.010825546
24/01/2013,22.05,0.005001147
23/01/2013,21.94,-0.003185441
22/01/2013,22.01,-0.001362089
18/01/2013,22.04,0.034151912
17/01/2013,21.3,0.008486614
16/01/2013,21.12,-0.003780723
15/01/2013,21.2,0.003780723
14/01/2013,21.12,-0.000473373
11/01/2013,21.13,-0.001891254
10/01/2013,21.17,0.010446439
09/01/2013,20.95,0.002389487
08/01/2013,20.9,-0.010944673
07/01/2013,21.13,-0.00330735
04/01/2013,21.2,0.004728141
03/01/2013,21.1,-0.011310205
02/01/2013,21.34,0.016537112
31/12/2012,20.99,0.026552368
28/12/2012,20.44,-0.012156726
27/12/2012,20.69,-0.003859146
26/12/2012,20.77,-0.002404425
24/12/2012,20.82,-0.0028777
21/12/2012,20.88,-0.008108797
20/12/2012,21.05,0.001902045
19/12/2012,21.01,-0.03185281
18/12/2012,21.69,-0.011004238
17/12/2012,21.93,0.01423675
14/12/2012,21.62,0
13/12/2012,21.62,-0.007373305
12/12/2012,21.78,0.012474174
11/12/2012,21.51,0.00559442
10/12/2012,21.39,-0.003267214
07/12/2012,21.46,0.004202668
06/12/2012,21.37,0.006572794
05/12/2012,21.23,0.017581826
04/12/2012,20.86,0.001919386
03/12/2012,20.82,-0.014779768
30/11/2012,21.13,0
29/11/2012,21.13,-0.000473149
28/11/2012,21.14,0.012854259
27/11/2012,20.87,-0.009062786
26/11/2012,21.06,0.000950119
23/11/2012,21.04,0.017258338
21/11/2012,20.68,0.002905571
20/11/2012,20.62,-0.001937985
19/11/2012,20.66,0.024995175
16/11/2012,20.15,0.004476506
15/11/2012,20.06,0.002495634
14/11/2012,20.01,-0.032934901
13/11/2012,20.68,-0.010103526
12/11/2012,20.89,-0.005251862
09/11/2012,21,0.005251862
08/11/2012,20.89,-0.011423256
07/11/2012,21.13,-0.021536413
06/11/2012,21.59,0.008372142
05/11/2012,21.41,0.004681656
02/11/2012,21.31,-0.0014068
01/11/2012,21.34,0.013207739
31/10/2012,21.06,-0.002371355
26/10/2012,21.11,-0.007080511
25/10/2012,21.26,0
24/10/2012,21.26,-0.000940292
23/10/2012,21.28,-0.019544596
22/10/2012,21.7,-0.0150929
19/10/2012,22.03,-0.034793875
18/10/2012,22.81,-0.00437446
17/10/2012,22.91,0.011855243
16/10/2012,22.64,0
15/10/2012,22.64,0.007092228
12/10/2012,22.48,-0.00133363
11/10/2012,22.51,0.003560306
10/10/2012,22.43,-0.008435122
09/10/2012,22.62,-0.013175421
08/10/2012,22.92,-0.008688152
05/10/2012,23.12,0.007380107
04/10/2012,22.95,0.00174444
03/10/2012,22.91,0.005251653
02/10/2012,22.79,-0.000877193
01/10/2012,22.81,0.00439368
28/09/2012,22.71,-0.000880282
27/09/2012,22.73,0.028108029
26/09/2012,22.1,-0.0094574
25/09/2012,22.31,-0.00223864
24/09/2012,22.36,-0.007574106
21/09/2012,22.53,0.004448406
20/09/2012,22.43,0
19/09/2012,22.43,0.008506879
18/09/2012,22.24,0.008579867
17/09/2012,22.05,-0.002717393
14/09/2012,22.11,0.004078864
13/09/2012,22.02,0.00592122
12/09/2012,21.89,0.013799667
11/09/2012,21.59,0.005107975
10/09/2012,21.48,-0.005107975
07/09/2012,21.59,0.013053798
06/09/2012,21.31,0.031461127
05/09/2012,20.65,0.006802747
04/09/2012,20.51,-0.009704103
31/08/2012,20.71,0.003385735
30/08/2012,20.64,-0.008683123
29/08/2012,20.82,0.000480423
28/08/2012,20.81,-0.001920308
27/08/2012,20.85,0.002400962
24/08/2012,20.8,0.007722046
23/08/2012,20.64,-0.006760045
22/08/2012,20.78,-0.003362963
21/08/2012,20.85,-0.003829588
20/08/2012,20.93,-0.003338901
17/08/2012,21,-0.002378122
16/08/2012,21.05,0.004284701
15/08/2012,20.96,0.000954654
14/08/2012,20.94,-0.002384928
13/08/2012,20.99,-0.005226907
10/08/2012,21.1,0.001897534
09/08/2012,21.06,0.002376992
08/08/2012,21.01,-0.005221944
07/08/2012,21.12,0.007127614
06/08/2012,20.97,0.000476985
03/08/2012,20.96,0.021215839
02/08/2012,20.52,-0.010181906
01/08/2012,20.73,-0.00096432
31/07/2012,20.75,-0.00240674
