Date,Close,ETFC
23/12/2013,19.48,0.007212808
20/12/2013,19.34,0.000517197
19/12/2013,19.33,0.009877907
18/12/2013,19.14,0.02593424
17/12/2013,18.65,0
16/12/2013,18.65,0.006455106
13/12/2013,18.53,0.007040376
12/12/2013,18.4,-0.00379713
11/12/2013,18.47,-0.011840827
10/12/2013,18.69,0.026017728
09/12/2013,18.21,-0.003836672
06/12/2013,18.28,0.013770529
05/12/2013,18.03,-0.001108648
04/12/2013,18.05,-0.003318587
03/12/2013,18.11,0.000552334
02/12/2013,18.1,0.009994531
29/11/2013,17.92,0.00167551
27/11/2013,17.89,-0.000558815
26/11/2013,17.9,0.011801205
25/11/2013,17.69,-0.003386008
22/11/2013,17.75,0.008486614
21/11/2013,17.6,0.010279931
20/11/2013,17.42,0.002298852
19/11/2013,17.38,-0.014281877
18/11/2013,17.63,-0.000567054
15/11/2013,17.64,-0.002265007
14/11/2013,17.68,-0.01404123
13/11/2013,17.93,0.016873291
12/11/2013,17.63,-0.016873291
11/11/2013,17.93,0.00952655
08/11/2013,17.76,0.051411841
07/11/2013,16.87,-0.023433996
06/11/2013,17.27,0.001158749
05/11/2013,17.25,0.001740644
04/11/2013,17.22,0.005240187
01/11/2013,17.13,0.012926149
31/10/2013,16.91,-0.008245041
30/10/2013,17.05,-0.017442303
29/10/2013,17.35,0.008101896
28/10/2013,17.21,-0.005793759
25/10/2013,17.31,0.029310422
24/10/2013,16.81,-0.031042024
23/10/2013,17.34,-0.005750447
22/10/2013,17.44,0.000573559
21/10/2013,17.43,-0.003436429
18/10/2013,17.49,0.009767386
17/10/2013,17.32,-0.001730603
16/10/2013,17.35,0.027463017
15/10/2013,16.88,-0.002366865
14/10/2013,16.92,-0.00471699
11/10/2013,17,0.014815086
10/10/2013,16.75,0.029690154
09/10/2013,16.26,0.004314336
08/10/2013,16.19,-0.034601327
07/10/2013,16.76,-0.021836217
04/10/2013,17.13,0.015294416
03/10/2013,16.87,0.0113265
02/10/2013,16.68,-0.007168489
01/10/2013,16.8,0.018018506
30/09/2013,16.5,-0.015634714
27/09/2013,16.76,-0.002383791
26/09/2013,16.8,0.000595415
25/09/2013,16.79,0.007772834
24/09/2013,16.66,0.011470093
23/09/2013,16.47,-0.014466798
20/09/2013,16.71,-0.00893661
19/09/2013,16.86,-0.007092228
18/09/2013,16.98,-0.029021189
17/09/2013,17.48,0.023734833
16/09/2013,17.07,-0.002340551
13/09/2013,17.11,0.006449744
12/09/2013,17,-0.001175779
11/09/2013,17.02,-0.00468934
10/09/2013,17.1,0.035112206
09/09/2013,16.51,0.015258154
06/09/2013,16.26,0.044647465
05/09/2013,15.55,-0.010236814
04/09/2013,15.71,0.07739398
03/09/2013,14.54,0.034993074
30/08/2013,14.04,-0.021142437
29/08/2013,14.34,0.016169069
28/08/2013,14.11,0.003549879
27/08/2013,14.06,-0.032881591
26/08/2013,14.53,-0.008224858
23/08/2013,14.65,-0.002726655
22/08/2013,14.69,0.017857617
21/08/2013,14.43,-0.01102699
20/08/2013,14.59,0.015193662
19/08/2013,14.37,-0.013135343
16/08/2013,14.56,0.000687049
15/08/2013,14.55,-0.012973893
14/08/2013,14.74,0.008858661
13/08/2013,14.61,0.006868159
12/08/2013,14.51,-0.011647956
09/08/2013,14.68,0.003411808
08/08/2013,14.63,0.000683761
07/08/2013,14.62,-0.034949794
06/08/2013,15.14,-0.011165962
05/08/2013,15.31,0.00130719
02/08/2013,15.29,0.005245914
01/08/2013,15.21,0.020591893
31/07/2013,14.9,-0.000670916
30/07/2013,14.91,0.002014099
29/07/2013,14.88,0.002018164
26/07/2013,14.85,0.010832875
25/07/2013,14.69,0.075627689
24/07/2013,13.62,0.000734484
23/07/2013,13.61,0.002206695
22/07/2013,13.58,0.006649452
19/07/2013,13.49,0.002969564
18/07/2013,13.45,0.008212066
17/07/2013,13.34,0.009792922
16/07/2013,13.21,-0.022456033
15/07/2013,13.51,0.00668402
12/07/2013,13.42,0.004480963
11/07/2013,13.36,-0.012644274
10/07/2013,13.53,0.00147929
09/07/2013,13.51,0.008175445
08/07/2013,13.4,0.018072781
05/07/2013,13.16,0.023060207
03/07/2013,12.86,-0.003105593
02/07/2013,12.9,0.00622086
01/07/2013,12.82,0.012559035
28/06/2013,12.66,0.005544569
27/06/2013,12.59,0.028193571
26/06/2013,12.24,0.025653041
25/06/2013,11.93,0.003358525
24/06/2013,11.89,-0.029011566
21/06/2013,12.24,0.008203491
20/06/2013,12.14,0.007441126
19/06/2013,12.05,-0.003314005
18/06/2013,12.09,0.015840265
17/06/2013,11.9,0.039422414
14/06/2013,11.44,-0.020761991
13/06/2013,11.68,0.015530942
12/06/2013,11.5,-0.002605299
11/06/2013,11.53,-0.029061874
