Date,Close,FDO
26/01/2011,42.93,0.001398602
25/01/2011,42.87,-0.013208395
24/01/2011,43.44,-0.008253142
21/01/2011,43.8,-0.010447517
20/01/2011,44.26,0.012504426
19/01/2011,43.71,0.003667206
18/01/2011,43.55,0.007606352
14/01/2011,43.22,-0.002080204
13/01/2011,43.31,-0.000461681
12/01/2011,43.33,0.002079243
11/01/2011,43.24,-0.016059074
10/01/2011,43.94,0.000910747
07/01/2011,43.9,-0.011099899
06/01/2011,44.39,-0.013426024
05/01/2011,44.99,-0.091686657
04/01/2011,49.31,-0.019480483
03/01/2011,50.28,0.011401264
31/12/2010,49.71,-0.012395201
30/12/2010,50.33,0.007378636
29/12/2010,49.96,0.007433485
28/12/2010,49.59,0
27/12/2010,49.59,-0.001611929
23/12/2010,49.67,0.011745781
22/12/2010,49.09,-0.001831689
21/12/2010,49.18,-0.011121336
20/12/2010,49.73,0.003020846
17/12/2010,49.58,-0.001209434
16/12/2010,49.64,0.008903337
15/12/2010,49.2,0
14/12/2010,49.2,0.003461268
13/12/2010,49.03,-0.014779093
10/12/2010,49.76,0.005238779
09/12/2010,49.5,-0.02059455
08/12/2010,50.53,-0.007099221
07/12/2010,50.89,-0.000589333
06/12/2010,50.92,-0.002941467
03/12/2010,51.07,0.009048055
02/12/2010,50.61,0.005945321
01/12/2010,50.31,0.002188838
30/11/2010,50.2,-0.000199183
29/11/2010,50.21,-0.009119809
26/11/2010,50.67,-0.000197336
24/11/2010,50.68,0.025783381
23/11/2010,49.39,0.00365112
22/11/2010,49.21,0.007547206
19/11/2010,48.84,0.003281381
18/11/2010,48.68,0.005768454
17/11/2010,48.4,0.008507158
16/11/2010,47.99,-0.004781217
15/11/2010,48.22,-0.002899153
12/11/2010,48.36,-0.003303058
11/11/2010,48.52,0.002889579
10/11/2010,48.38,0.008093849
09/11/2010,47.99,-0.009126801
08/11/2010,48.43,0
05/11/2010,48.43,0.013721629
04/11/2010,47.77,0.012427753
03/11/2010,47.18,0.003397031
02/11/2010,47.02,0.009616486
01/11/2010,46.57,0.00862632
29/10/2010,46.17,0.003254152
28/10/2010,46.02,-0.003903713
27/10/2010,46.2,-0.0036729
26/10/2010,46.37,0.010187581
25/10/2010,45.9,0.01051258
22/10/2010,45.42,0.004191953
21/10/2010,45.23,-0.003971762
20/10/2010,45.41,0.009069855
19/10/2010,45,-0.016092048
18/10/2010,45.73,0.003504932
15/10/2010,45.57,-0.003067487
14/10/2010,45.71,-0.007627802
13/10/2010,46.06,-0.001084952
12/10/2010,46.11,-0.000650407
11/10/2010,46.14,0.013748171
08/10/2010,45.51,-0.016561721
07/10/2010,46.27,0.009991395
06/10/2010,45.81,0.010312763
05/10/2010,45.34,0.02162608
04/10/2010,44.37,0.001578888
01/10/2010,44.3,0.003165275
30/09/2010,44.16,0.00249405
29/09/2010,44.05,0.016249356
28/09/2010,43.34,0.008573798
27/09/2010,42.97,-0.009957243
24/09/2010,43.4,0.002999887
23/09/2010,43.27,-0.003921121
22/09/2010,43.44,-0.004364312
21/09/2010,43.63,-0.00708008
20/09/2010,43.94,0.010984092
17/09/2010,43.46,0.011571525
16/09/2010,42.96,-0.007883185
15/09/2010,43.3,0.006255088
14/09/2010,43.03,0.001395349
13/09/2010,42.97,0.008647945
10/09/2010,42.6,0.004941768
09/09/2010,42.39,-0.001414427
08/09/2010,42.45,0.004485901
07/09/2010,42.26,-0.00589833
03/09/2010,42.51,-0.023021596
02/09/2010,43.5,0.005070304
01/09/2010,43.28,0.011386204
31/08/2010,42.79,-0.003732218
30/08/2010,42.95,-0.009039348
27/08/2010,43.34,0.006017144
26/08/2010,43.08,0.006053569
25/08/2010,42.82,-0.008140526
24/08/2010,43.17,0.006040911
23/08/2010,42.91,0.001866107
20/08/2010,42.83,-0.007907018
19/08/2010,43.17,-0.008993488
18/08/2010,43.56,0.005063302
17/08/2010,43.34,0.01020417
16/08/2010,42.9,-0.000466092
13/08/2010,42.92,-0.000232964
12/08/2010,42.93,0.007012651
11/08/2010,42.63,-0.001640689
10/08/2010,42.7,-0.001170275
09/08/2010,42.75,0.017699577
06/08/2010,42,0.002145156
05/08/2010,41.91,-0.002383223
04/08/2010,42.01,0.014385288
03/08/2010,41.41,-0.012240642
02/08/2010,41.92,0.013690619
30/07/2010,41.35,0.008988279
29/07/2010,40.98,-0.007536197
28/07/2010,41.29,0.04507945
27/07/2010,39.47,-0.005810298
26/07/2010,39.7,0.005810298
23/07/2010,39.47,0.019442925
22/07/2010,38.71,0.010387006
21/07/2010,38.31,-0.001304291
20/07/2010,38.36,0.006013876
19/07/2010,38.13,0.000262295
16/07/2010,38.12,0.000524797
15/07/2010,38.1,0.027136541
14/07/2010,37.08,0.01467019
13/07/2010,36.54,0.011837716
12/07/2010,36.11,0.003050897
09/07/2010,36,-0.008298803
08/07/2010,36.3,0.001102536
07/07/2010,36.26,-0.084065324
06/07/2010,39.44,0.021010253
02/07/2010,38.62,-0.003360479
01/07/2010,38.75,0.027735949
30/06/2010,37.69,-0.010294403
29/06/2010,38.08,-0.01226689
28/06/2010,38.55,0.010168253
25/06/2010,38.16,-0.02433462
24/06/2010,39.1,-0.002299145
23/06/2010,39.19,0.019062916
22/06/2010,38.45,-0.015228066
21/06/2010,39.04,-0.009179055
18/06/2010,39.4,-0.005315795
17/06/2010,39.61,0.007094025
16/06/2010,39.33,-0.003299914
15/06/2010,39.46,0.012238807
14/06/2010,38.98,0.010573922
11/06/2010,38.57,-0.002847898
10/06/2010,38.68,0.016421586
09/06/2010,38.05,0.006063021
08/06/2010,37.82,0.011434774
07/06/2010,37.39,-0.020646578
04/06/2010,38.17,-0.012755607
03/06/2010,38.66,-0.036321453
02/06/2010,40.09,-0.003983077
01/06/2010,40.25,-0.012100407
28/05/2010,40.74,0.000982318
27/05/2010,40.7,0.000737373
26/05/2010,40.67,-0.02548991
25/05/2010,41.72,0.006734032
24/05/2010,41.44,0.00435309
21/05/2010,41.26,0.025031982
20/05/2010,40.24,-0.026727103
19/05/2010,41.33,0.031459955
18/05/2010,40.05,-0.011420184
17/05/2010,40.51,0.007681862
14/05/2010,40.2,-0.004219939
13/05/2010,40.37,-0.006911901
12/05/2010,40.65,0.016619507
11/05/2010,39.98,0.00854062
10/05/2010,39.64,0.017303231
07/05/2010,38.96,-0.003331201
06/05/2010,39.09,-0.023512649
05/05/2010,40.02,0.014852381
04/05/2010,39.43,-0.005564
03/05/2010,39.65,0.002272441
30/04/2010,39.56,-0.009559821
29/04/2010,39.94,0.018191507
28/04/2010,39.22,-0.001274048
27/04/2010,39.27,-0.016667052
26/04/2010,39.93,-0.008727147
23/04/2010,40.28,0.011485769
22/04/2010,39.82,0.022347299
21/04/2010,38.94,0.01396454
20/04/2010,38.4,0.009682138
19/04/2010,38.03,-0.00994252
16/04/2010,38.41,-0.012419306
15/04/2010,38.89,-0.002054971
14/04/2010,38.97,0.001283862
13/04/2010,38.92,0.023922098
12/04/2010,38,-0.012812308
09/04/2010,38.49,-0.007764014
08/04/2010,38.79,-0.003859518
07/04/2010,38.94,0.029977483
06/04/2010,37.79,0.007970287
05/04/2010,37.49,0.013156318
01/04/2010,37,0.010596486
31/03/2010,36.61,-0.010055799
30/03/2010,36.98,0.002707827
29/03/2010,36.88,-0.00135483
26/03/2010,36.93,0.025227551
25/03/2010,36.01,-0.002496188
24/03/2010,36.1,-0.011840975
23/03/2010,36.53,0.004664571
22/03/2010,36.36,0.014962873
19/03/2010,35.82,-0.008893889
18/03/2010,36.14,0.001384467
17/03/2010,36.09,0.019021553
16/03/2010,35.41,-0.00084686
15/03/2010,35.44,0.001694437
12/03/2010,35.38,0.001697313
11/03/2010,35.32,-0.008738604
10/03/2010,35.63,0.000561482
09/03/2010,35.61,0.001405087
08/03/2010,35.56,0.002534142
05/03/2010,35.47,0.006505468
04/03/2010,35.24,0.077562811
03/03/2010,32.61,-0.010372271
02/03/2010,32.95,0.007004749
01/03/2010,32.72,-0.008217974
26/02/2010,32.99,0.007301523
25/02/2010,32.75,-0.007604599
24/02/2010,33,0.019584469
23/02/2010,32.36,0
22/02/2010,32.36,-0.003701423
19/02/2010,32.48,0.002466092
18/02/2010,32.4,-0.000617094
17/02/2010,32.42,0.004017932
16/02/2010,32.29,0.020651547
12/02/2010,31.63,-0.003786688
11/02/2010,31.75,0.012040703
10/02/2010,31.37,-0.007305098
09/02/2010,31.6,0.004758137
08/02/2010,31.45,0.012478165
05/02/2010,31.06,-0.002251167
04/02/2010,31.13,-0.004806931
03/02/2010,31.28,-0.000639182
02/02/2010,31.3,0.009308364
01/02/2010,31.01,0.004201008
29/01/2010,30.88,0.006171857
28/01/2010,30.69,0.001956948
27/01/2010,30.63,0.007208419
26/01/2010,30.41,-0.003282997
25/01/2010,30.51,0.004928546
22/01/2010,30.36,-0.01471336
21/01/2010,30.81,0.007820177
20/01/2010,30.57,-0.008144694
19/01/2010,30.82,0.006837077
15/01/2010,30.61,0.008859779
14/01/2010,30.34,0.000989283
13/01/2010,30.31,0.000990263
12/01/2010,30.28,-0.008877257
11/01/2010,30.55,0.013511492
08/01/2010,30.14,-0.012856614
07/01/2010,30.53,-0.012693417
06/01/2010,30.92,0.117580922
05/01/2010,27.49,0.003644319
04/01/2010,27.39,-0.015936592
31/12/2009,27.83,-0.008230499
30/12/2009,28.06,0.006076873
29/12/2009,27.89,0
28/12/2009,27.89,-0.004650339
24/12/2009,28.02,0.002501341
23/12/2009,27.95,0.00071582
22/12/2009,27.93,-0.012453461
21/12/2009,28.28,-0.000353544
18/12/2009,28.29,0.005671763
17/12/2009,28.13,0.001779043
16/12/2009,28.08,0.00356761
15/12/2009,27.98,-0.006057385
14/12/2009,28.15,-0.001774623
11/12/2009,28.2,0.01033693
10/12/2009,27.91,-0.004290318
09/12/2009,28.03,-0.009586439
08/12/2009,28.3,0.000353419
07/12/2009,28.29,0.000353544
04/12/2009,28.28,-0.004938282
03/12/2009,28.42,-0.078146253
02/12/2009,30.73,-0.003573173
01/12/2009,30.84,0.01075805
30/11/2009,30.51,-0.016577659
27/11/2009,31.02,-0.014720266
25/11/2009,31.48,0.013753615
24/11/2009,31.05,0.016889002
23/11/2009,30.53,0.00492531
20/11/2009,30.38,0.002966872
19/11/2009,30.29,-0.008219675
18/11/2009,30.54,0.021513323
17/11/2009,29.89,-0.010649019
16/11/2009,30.21,0.019385634
13/11/2009,29.63,0.001013
12/11/2009,29.6,-0.002699057
11/11/2009,29.68,0.002699057
10/11/2009,29.6,-0.000337781
09/11/2009,29.61,0.035055136
06/11/2009,28.59,-0.003143009
05/11/2009,28.68,0.006295928
04/11/2009,28.5,0.002459162
03/11/2009,28.43,-0.010148819
02/11/2009,28.72,0.01473194
30/10/2009,28.3,-0.017860744
29/10/2009,28.81,0.002084782
28/10/2009,28.75,-0.015530942
27/10/2009,29.2,0.007217766
26/10/2009,28.99,-0.006189841
23/10/2009,29.17,-0.003080612
22/10/2009,29.26,0.029128273
21/10/2009,28.42,-0.02639042
20/10/2009,29.18,0.020426537
19/10/2009,28.59,0.008077305
16/10/2009,28.36,-0.011220314
15/10/2009,28.68,0.016878038
14/10/2009,28.2,0.003196593
13/10/2009,28.11,-0.008854317
12/10/2009,28.36,-0.00982464
09/10/2009,28.64,-0.001395674
08/10/2009,28.68,0.016523491
07/10/2009,28.21,-0.009525562
06/10/2009,28.48,0.055589916
05/10/2009,26.94,0.011573771
02/10/2009,26.63,-0.007854912
01/10/2009,26.84,0.016529302
30/09/2009,26.4,0.017192401
29/09/2009,25.95,-0.010732184
28/09/2009,26.23,-0.003425313
25/09/2009,26.32,0.000380011
24/09/2009,26.31,-0.008703934
23/09/2009,26.54,-0.005635935
22/09/2009,26.69,-0.007837323
21/09/2009,26.9,0.018004988
18/09/2009,26.42,-0.003777866
17/09/2009,26.52,-0.017937701
16/09/2009,27,0.00148258
15/09/2009,26.96,-0.000741565
14/09/2009,26.98,-0.010691346
11/09/2009,27.27,-0.01996799
10/09/2009,27.82,-0.001795655
09/09/2009,27.87,-0.011061665
08/09/2009,28.18,-0.020373026
04/09/2009,28.76,0.015417264
03/09/2009,28.32,-0.090096303
02/09/2009,30.99,0.017907039
01/09/2009,30.44,0.005270104
31/08/2009,30.28,-0.013123548
28/08/2009,30.68,-0.003578985
27/08/2009,30.79,-0.000973868
26/08/2009,30.82,0.033991063
25/08/2009,29.79,0.018977188
24/08/2009,29.23,-0.016624641
21/08/2009,29.72,0.010485467
20/08/2009,29.41,-0.004748991
19/08/2009,29.55,0.017065261
18/08/2009,29.05,-0.001032169
17/08/2009,29.08,-0.009241894
14/08/2009,29.35,-0.022238113
13/08/2009,30.01,-0.032456545
12/08/2009,31,-0.010269667
11/08/2009,31.32,0.023256862
10/08/2009,30.6,-0.026126305
07/08/2009,31.41,0.020586124
06/08/2009,30.77,0.003581316
05/08/2009,30.66,-0.012961944
04/08/2009,31.06,-0.002251167
03/08/2009,31.13,-0.009272648
31/07/2009,31.42,-0.009187456
30/07/2009,31.71,0.002526051
29/07/2009,31.63,0.001898735
28/07/2009,31.57,0.016286485
27/07/2009,31.06,-0.001608493
24/07/2009,31.11,0.002574832
23/07/2009,31.03,0.009715102
22/07/2009,30.73,0.011125769
21/07/2009,30.39,-0.015671232
20/07/2009,30.87,0.004545462
17/07/2009,30.73,-0.000650618
16/07/2009,30.75,-0.007129
15/07/2009,30.97,0.009734016
14/07/2009,30.67,0.018095575
13/07/2009,30.12,-0.00199005
10/07/2009,30.18,-0.019035691
09/07/2009,30.76,-0.013561719
08/07/2009,31.18,0.116541023
07/07/2009,27.75,-0.010396222
06/07/2009,28.04,0.003214863
02/07/2009,27.95,-0.008550106
01/07/2009,28.19,-0.0038945
30/06/2009,28.3,-0.017513582
29/06/2009,28.8,-0.003466208
26/06/2009,28.9,0
25/06/2009,28.9,0.009735821
24/06/2009,28.62,0.003149609
23/06/2009,28.53,-0.022527378
22/06/2009,29.18,0.005498296
19/06/2009,29.02,0.013530128
18/06/2009,28.63,-0.012495824
17/06/2009,28.99,0.019506017
16/06/2009,28.43,-0.013624665
15/06/2009,28.82,-0.022981632
12/06/2009,29.49,0.003056548
11/06/2009,29.4,-0.042616302
10/06/2009,30.68,-0.005525774
09/06/2009,30.85,0.003572012
08/06/2009,30.74,-0.003896109
05/06/2009,30.86,0.005523978
04/06/2009,30.69,-0.054221554
03/06/2009,32.4,-0.003696862
02/06/2009,32.52,0.041116728
01/06/2009,31.21,0.030581433
29/05/2009,30.27,0.018673434
28/05/2009,29.71,-0.041212359
27/05/2009,30.96,-0.011560822
26/05/2009,31.32,0.046398391
22/05/2009,29.9,0.005365539
21/05/2009,29.74,0.003368141
20/05/2009,29.64,-0.044539771
19/05/2009,30.99,0.031134745
18/05/2009,30.04,-0.008287798
15/05/2009,30.29,-0.010182384
14/05/2009,30.6,-0.005215136
13/05/2009,30.76,-0.002273097
12/05/2009,30.83,-0.039432772
11/05/2009,32.07,0.056113453
08/05/2009,30.32,-0.039131913
07/05/2009,31.53,-0.01103938
06/05/2009,31.88,-0.031493804
05/05/2009,32.9,0.007015432
04/05/2009,32.67,0.016355865
01/05/2009,32.14,-0.032147265
30/04/2009,33.19,0.002715343
29/04/2009,33.1,-0.004220688
28/04/2009,33.24,0.015156398
27/04/2009,32.74,-0.001526019
24/04/2009,32.79,0.005811302
23/04/2009,32.6,-0.03080884
22/04/2009,33.62,0.015285776
21/04/2009,33.11,-0.0054217
20/04/2009,33.29,0.014218966
17/04/2009,32.82,-0.014519311
16/04/2009,33.3,0.002706362
15/04/2009,33.21,-0.018792499
14/04/2009,33.84,0.001478634
13/04/2009,33.79,-0.015854707
09/04/2009,34.33,-0.008700751
08/04/2009,34.63,0.058569271
07/04/2009,32.66,-0.019706565
06/04/2009,33.31,0.043251642
03/04/2009,31.9,-0.007184163
02/04/2009,32.13,-0.025807884
01/04/2009,32.97,-0.012059236
31/03/2009,33.37,-0.011026784
30/03/2009,33.74,0.003265551
27/03/2009,33.63,0.013471241
26/03/2009,33.18,0.033091255
25/03/2009,32.1,0.025877114
24/03/2009,31.28,-0.020567091
23/03/2009,31.93,0.03408516
20/03/2009,30.86,-0.01575342
19/03/2009,31.35,-0.012678458
18/03/2009,31.75,0.006636144
17/03/2009,31.54,0.030583423
16/03/2009,30.59,-0.029949107
13/03/2009,31.52,0.008602889
12/03/2009,31.25,0.011910651
11/03/2009,30.88,-0.013509372
10/03/2009,31.3,0.021311753
09/03/2009,30.64,0.009180392
06/03/2009,30.36,-0.009832921
05/03/2009,30.66,0.117171677
04/03/2009,27.27,0.029775181
03/03/2009,26.47,-0.045420397
02/03/2009,27.7,0.00943061
27/02/2009,27.44,0.012837147
26/02/2009,27.09,-0.013201512
25/02/2009,27.45,0.006945742
24/02/2009,27.26,0.020756861
23/02/2009,26.7,-0.011913767
20/02/2009,27.02,0.015290248
19/02/2009,26.61,0.007544359
18/02/2009,26.41,-0.003779294
17/02/2009,26.51,-0.003765065
13/02/2009,26.61,-0.029255928
12/02/2009,27.4,0.019160498
11/02/2009,26.88,0.008218201
10/02/2009,26.66,-0.029930185
09/02/2009,27.47,0.020224995
06/02/2009,26.92,0.010831105
05/02/2009,26.63,-0.061176699
04/02/2009,28.31,-0.025803384
03/02/2009,29.05,0.048669689
02/02/2009,27.67,-0.003607508
30/01/2009,27.77,0.005778275
29/01/2009,27.61,-0.023976815
28/01/2009,28.28,0.020722428
27/01/2009,27.7,0.01527858
26/01/2009,27.28,-0.006212335
23/01/2009,27.45,-0.01661888
22/01/2009,27.91,-0.011754365
21/01/2009,28.24,0.017503572
20/01/2009,27.75,-0.023153305
16/01/2009,28.4,-0.011552728
15/01/2009,28.73,0.04849435
14/01/2009,27.37,-0.020969677
13/01/2009,27.95,-0.005708185
12/01/2009,28.11,0.02193938
09/01/2009,27.5,-0.03220314
08/01/2009,28.4,0.020993477
07/01/2009,27.81,0.133685511
06/01/2009,24.33,-0.038698904
05/01/2009,25.29,
