Date,Close,COP
08/01/2014,69.69,-0.009710201
07/01/2014,70.37,0.001564389
06/01/2014,70.26,0.004278997
03/01/2014,69.96,0.002576214
02/01/2014,69.78,-0.012390673
31/12/2013,70.65,0.010529409
30/12/2013,69.91,-0.006842507
27/12/2013,70.39,0.002845357
26/12/2013,70.19,0.003711109
24/12/2013,69.93,0.005305052
23/12/2013,69.56,-0.004589796
20/12/2013,69.88,0.011514232
19/12/2013,69.08,-0.004621614
18/12/2013,69.4,0.004911176
17/12/2013,69.06,-0.010515041
16/12/2013,69.79,0.005171682
13/12/2013,69.43,-0.000719891
12/12/2013,69.48,0.005339503
11/12/2013,69.11,-0.017214598
10/12/2013,70.31,-0.001847247
09/12/2013,70.44,-0.004673898
06/12/2013,70.77,-0.000988631
05/12/2013,70.84,-0.008014103
04/12/2013,71.41,-0.014734768
03/12/2013,72.47,-0.00137893
02/12/2013,72.57,-0.003164342
29/11/2013,72.8,0.002475589
27/11/2013,72.62,-0.004259711
26/11/2013,72.93,0.001646769
25/11/2013,72.81,-0.016482019
22/11/2013,74.02,0.009229164
21/11/2013,73.34,0.014973836
20/11/2013,72.25,-0.000138399
19/11/2013,72.26,-0.000691706
18/11/2013,72.31,-0.013598177
15/11/2013,73.3,-0.005170783
14/11/2013,73.68,0.004625229
13/11/2013,73.34,0.00711552
12/11/2013,72.82,-0.010110757
11/11/2013,73.56,-0.001765705
08/11/2013,73.69,0.016142621
07/11/2013,72.51,-0.018988345
06/11/2013,73.9,0.018161215
05/11/2013,72.57,-0.010418189
04/11/2013,73.33,0.003278244
01/11/2013,73.09,-0.003278244
31/10/2013,73.33,0.001091554
30/10/2013,73.25,-0.014770917
29/10/2013,74.34,0.006071664
28/10/2013,73.89,-0.002298075
25/10/2013,74.06,0.009087889
24/10/2013,73.39,0.013719518
23/10/2013,72.39,-0.011946589
22/10/2013,73.26,0.002870619
21/10/2013,73.05,-0.005188433
18/10/2013,73.43,0.000272405
17/10/2013,73.41,0.00614882
16/10/2013,72.96,0.014774173
15/10/2013,71.89,-0.000973236
14/10/2013,71.96,0.003480201
11/10/2013,71.71,0.008824205
10/10/2013,71.08,0.018601885
09/10/2013,69.77,-0.005716751
08/10/2013,70.17,-0.010067437
07/10/2013,70.88,-0.001268946
04/10/2013,70.97,0.011336383
03/10/2013,70.17,-0.002704051
02/10/2013,70.36,0.004558412
01/10/2013,70.04,0.00759588
30/09/2013,69.51,-0.011443409
27/09/2013,70.31,0.001138466
26/09/2013,70.23,-0.001280683
25/09/2013,70.32,-0.00113701
24/09/2013,70.4,-0.002553555
23/09/2013,70.58,-0.005933059
20/09/2013,71,0.002256064
19/09/2013,70.84,0.003960401
18/09/2013,70.56,0.012263094
17/09/2013,69.7,0.005178378
16/09/2013,69.34,0.002165597
13/09/2013,69.19,0.005943339
12/09/2013,68.78,-0.005509656
11/09/2013,69.16,0.007255873
10/09/2013,68.66,-0.003053882
09/09/2013,68.87,0.009776105
06/09/2013,68.2,0.006324946
05/09/2013,67.77,0.001624456
04/09/2013,67.66,0.012941795
03/09/2013,66.79,0.007363472
30/08/2013,66.3,0.002113846
29/08/2013,66.16,-0.009177827
28/08/2013,66.77,0.011296151
27/08/2013,66.02,-0.004382989
26/08/2013,66.31,-0.003612829
23/08/2013,66.55,0.006028654
22/08/2013,66.15,0.009569451
21/08/2013,65.52,-0.006996226
20/08/2013,65.98,0.002276004
19/08/2013,65.83,-0.023272576
16/08/2013,67.38,-0.003555559
15/08/2013,67.62,0.006825965
14/08/2013,67.16,0.003878865
13/08/2013,66.9,0.01203022
12/08/2013,66.1,-0.010983335
09/08/2013,66.83,-0.00388292
08/08/2013,67.09,0.008532347
07/08/2013,66.52,-0.008532347
06/08/2013,67.09,-0.001489425
05/08/2013,67.19,-0.00059515
02/08/2013,67.23,0.017102127
01/08/2013,66.09,0.018786349
31/07/2013,64.86,0.000462642
30/07/2013,64.83,-0.005384214
29/07/2013,65.18,-0.00825062
26/07/2013,65.72,0.000152172
25/07/2013,65.71,0.001827876
24/07/2013,65.59,-0.008048028
23/07/2013,66.12,0.004395611
22/07/2013,65.83,-0.002579081
19/07/2013,66,0.010662706
18/07/2013,65.3,-0.003973718
17/07/2013,65.56,0.009348011
16/07/2013,64.95,-0.004761548
15/07/2013,65.26,0.006456594
12/07/2013,64.84,0.008052072
11/07/2013,64.32,0.01235839
10/07/2013,63.53,0.000472329
09/07/2013,63.5,0.00727046
08/07/2013,63.04,0.011647519
05/07/2013,62.31,0.007571522
03/07/2013,61.84,0.000808865
02/07/2013,61.79,0.009104274
01/07/2013,61.23,0.0119939
28/06/2013,60.5,0.002648131
27/06/2013,60.34,0.000165741
26/06/2013,60.33,0.008322285
25/06/2013,59.83,0.008055086
24/06/2013,59.35,-0.016874513
21/06/2013,60.36,0.00132626
20/06/2013,60.28,-0.023445619
19/06/2013,61.71,-0.006299997
18/06/2013,62.1,0.002579814
17/06/2013,61.94,0.014800628
14/06/2013,61.03,-0.010107683
13/06/2013,61.65,0.012568516
12/06/2013,60.88,-0.016777004
11/06/2013,61.91,-0.004673282
10/06/2013,62.2,-0.001927402
07/06/2013,62.32,0.006600684
06/06/2013,61.91,0.004695224
05/06/2013,61.62,-0.000973236
04/06/2013,61.68,-0.006625216
03/06/2013,62.09,0.012152787
31/05/2013,61.34,-0.015208188
30/05/2013,62.28,-0.007996204
29/05/2013,62.78,-0.000955262
28/05/2013,62.84,0.004945372
24/05/2013,62.53,-0.004149384
23/05/2013,62.79,0.000796622
22/05/2013,62.74,-0.024715937
21/05/2013,64.31,0.004363417
20/05/2013,64.03,0.011308429
17/05/2013,63.31,0.013997365
16/05/2013,62.43,0.000160192
15/05/2013,62.42,-0.010200917
14/05/2013,63.06,0.016952269
13/05/2013,62,-0.003702814
10/05/2013,62.23,-0.00560854
09/05/2013,62.58,-0.000159783
08/05/2013,62.59,-0.003986292
07/05/2013,62.84,0.009915322
06/05/2013,62.22,0.004833262
03/05/2013,61.92,0.015625318
02/05/2013,60.96,0.015706696
01/05/2013,60.01,-0.007305362
30/04/2013,60.45,0.009140072
29/04/2013,59.9,0.01666565
26/04/2013,58.91,0.009208796
25/04/2013,58.37,0.001886308
24/04/2013,58.26,0.008273056
23/04/2013,57.78,0.006772623
22/04/2013,57.39,-0.001740948
19/04/2013,57.49,0.002961417
18/04/2013,57.32,0.008937236
17/04/2013,56.81,-0.011028558
16/04/2013,57.44,0.00348797
15/04/2013,57.24,-0.036367644
12/04/2013,59.36,-0.013387081
11/04/2013,60.16,-0.001494893
10/04/2013,60.25,0.007831416
09/04/2013,59.78,0.007893231
08/04/2013,59.31,0.013067645
05/04/2013,58.54,-0.005791193
04/04/2013,58.88,-0.006770507
03/04/2013,59.28,-0.012739026
02/04/2013,60.04,-0.007301725
01/04/2013,60.48,0.00630289
28/03/2013,60.1,-0.004648083
27/03/2013,60.38,-0.000993213
26/03/2013,60.44,0.003812686
25/03/2013,60.21,-0.011558913
22/03/2013,60.91,-0.000492409
21/03/2013,60.94,0.008238636
20/03/2013,60.44,0.018873212
19/03/2013,59.31,0.002701335
18/03/2013,59.15,0.001353409
15/03/2013,59.07,-0.007589209
14/03/2013,59.52,0.01251073
13/03/2013,58.78,0.000850991
12/03/2013,58.73,0.004950083
11/03/2013,58.44,0.000855945
08/03/2013,58.39,0.009118343
07/03/2013,57.86,-0.002416711
06/03/2013,58,0.005879318
05/03/2013,57.66,0.000693963
04/03/2013,57.62,-0.011389252
01/03/2013,58.28,0.005678412
28/02/2013,57.95,-0.001551858
27/02/2013,58.04,0.005009079
26/02/2013,57.75,0.015003771
25/02/2013,56.89,-0.022765776
22/02/2013,58.2,0.001547589
21/02/2013,58.11,0.007600658
20/02/2013,57.67,-0.015997589
19/02/2013,58.6,0.027332613
15/02/2013,57.02,-0.015660665
14/02/2013,57.92,-0.011842582
13/02/2013,58.61,0.006161238
12/02/2013,58.25,0.011395151
11/02/2013,57.59,-0.004850174
08/02/2013,57.87,0.00415585
07/02/2013,57.63,0.000694324
06/02/2013,57.59,-0.002254792
05/02/2013,57.72,-0.005356384
04/02/2013,58.03,-0.013521815
01/02/2013,58.82,0.014038923
31/01/2013,58,-0.051905176
30/01/2013,61.09,-0.009287236
29/01/2013,61.66,0.01486834
28/01/2013,60.75,-0.005089905
25/01/2013,61.06,0.010702333
24/01/2013,60.41,0.014338358
23/01/2013,59.55,-0.007194878
22/01/2013,59.98,0.011907898
18/01/2013,59.27,0.002195761
17/01/2013,59.14,0.00440604
16/01/2013,58.88,-0.002544315
15/01/2013,59.03,0.009531987
14/01/2013,58.47,0.003426421
11/01/2013,58.27,-0.003939373
10/01/2013,58.5,0.004282662
09/01/2013,58.25,-0.002057967
08/01/2013,58.37,-0.013612597
07/01/2013,59.17,-0.011092551
04/01/2013,59.83,0.011092551
03/01/2013,59.17,-0.00067579
02/01/2013,59.21,0.020819865
31/12/2012,57.99,0.015991997
28/12/2012,57.07,-0.0144388
27/12/2012,57.9,-0.000863185
26/12/2012,57.95,-0.008420017
24/12/2012,58.44,-0.002904744
21/12/2012,58.61,-0.01136665
20/12/2012,59.28,0.001350439
19/12/2012,59.2,-0.001687764
18/12/2012,59.3,0.017350325
17/12/2012,58.28,0.010175133
14/12/2012,57.69,-0.003288053
13/12/2012,57.88,-0.005513453
12/12/2012,58.2,0.001375516
11/12/2012,58.12,0.004137937
10/12/2012,57.88,-0.001036091
07/12/2012,57.94,0.010235149
06/12/2012,57.35,0.002968657
05/12/2012,57.18,0.005963884
04/12/2012,56.84,-0.005788982
03/12/2012,57.17,0.004031203
30/11/2012,56.94,-0.000702247
29/11/2012,56.98,-0.001403017
28/11/2012,57.06,0.015542524
27/11/2012,56.18,-0.010975504
26/11/2012,56.8,0.002291356
23/11/2012,56.67,0.011000821
21/11/2012,56.05,0.007521525
20/11/2012,55.63,-0.001795977
19/11/2012,55.73,0.012640111
16/11/2012,55.03,0.008027775
15/11/2012,54.59,-0.003291883
14/11/2012,54.77,-0.01053406
13/11/2012,55.35,-0.005225708
12/11/2012,55.64,-0.000539035
09/11/2012,55.67,-0.003407158
08/11/2012,55.86,-0.016159457
07/11/2012,56.77,-0.025220921
06/11/2012,58.22,0.011922387
05/11/2012,57.53,-0.002083696
02/11/2012,57.65,-0.01326805
01/11/2012,58.42,0.009804843
31/10/2012,57.85,0.009378325
26/10/2012,57.31,0.002620776
25/10/2012,57.16,0.021395918
24/10/2012,55.95,-0.001964111
23/10/2012,56.06,-0.01733023
22/10/2012,57.04,-0.007162228
19/10/2012,57.45,-0.014172377
18/10/2012,58.27,0.002577542
17/10/2012,58.12,0.008640109
16/10/2012,57.62,0.014509476
15/10/2012,56.79,0.010977447
12/10/2012,56.17,-0.008156074
11/10/2012,56.63,-0.010714075
10/10/2012,57.24,-0.009735821
09/10/2012,57.8,0.003119046
08/10/2012,57.62,0.000694444
05/10/2012,57.58,0.003130982
04/10/2012,57.4,0.011036286
03/10/2012,56.77,-0.010513501
02/10/2012,57.37,-0.000696986
01/10/2012,57.41,0.004014317
28/09/2012,57.18,-0.003665885
27/09/2012,57.39,0.006643381
26/09/2012,57.01,-0.006991813
25/09/2012,57.41,-0.009534613
24/09/2012,57.96,0.010405921
21/09/2012,57.36,-0.004001745
20/09/2012,57.59,0.004873813
19/09/2012,57.31,-0.008859608
18/09/2012,57.82,-0.008267357
17/09/2012,58.3,0.001544932
14/09/2012,58.21,0.009666915
13/09/2012,57.65,0.019441894
12/09/2012,56.54,0.00301125
11/09/2012,56.37,0.00337628
10/09/2012,56.18,-0.008154628
07/09/2012,56.64,0.015120808
06/09/2012,55.79,0.016627891
05/09/2012,54.87,-0.024127926
04/09/2012,56.21,-0.010265577
31/08/2012,56.79,0.012046204
30/08/2012,56.11,-0.004268191
29/08/2012,56.35,-0.001950182
28/08/2012,56.46,0.001417937
27/08/2012,56.38,0.000354799
24/08/2012,56.36,0.003554927
23/08/2012,56.16,-0.009216655
22/08/2012,56.68,0.000882535
21/08/2012,56.63,-0.007038565
20/08/2012,57.03,-0.006292627
17/08/2012,57.39,-0.002784063
16/08/2012,57.55,0.00540118
15/08/2012,57.24,-0.001919889
14/08/2012,57.35,0.000697715
13/08/2012,57.31,0.000523606
10/08/2012,57.28,0.003322553
09/08/2012,57.09,-0.001400315
08/08/2012,57.17,0.012673995
07/08/2012,56.45,0.009969817
06/08/2012,55.89,0.003225809
03/08/2012,55.71,0.019210449
02/08/2012,54.65,-0.010375992
01/08/2012,55.22,0.014226029
31/07/2012,54.44,-0.007685308
30/07/2012,54.86,-0.002003096
27/07/2012,54.97,0.010423428
26/07/2012,54.4,0.02155416
25/07/2012,53.24,-0.025956222
24/07/2012,54.64,-0.007475648
23/07/2012,55.05,-0.01693124
20/07/2012,55.99,-0.006763999
19/07/2012,56.37,-0.007070915
18/07/2012,56.77,0.008668785
17/07/2012,56.28,0.014677192
16/07/2012,55.46,0.008692557
13/07/2012,54.98,0.018355875
12/07/2012,53.98,-0.007014982
11/07/2012,54.36,0.016320837
10/07/2012,53.48,-0.015768808
09/07/2012,54.33,-0.007700808
06/07/2012,54.75,-0.009633811
05/07/2012,55.28,-0.020235268
03/07/2012,56.41,0.012127846
02/07/2012,55.73,-0.002687933
29/06/2012,55.88,0.024455525
28/06/2012,54.53,0.00146816
27/06/2012,54.45,0.014987791
26/06/2012,53.64,0.012758147
25/06/2012,52.96,-0.008461083
22/06/2012,53.41,0.012244667
21/06/2012,52.76,-0.03134585
20/06/2012,54.44,-0.021803189
19/06/2012,55.64,0.010297264
18/06/2012,55.07,-0.007056937
15/06/2012,55.46,0.014164028
14/06/2012,54.68,0.010663826
13/06/2012,54.1,-0.011212322
12/06/2012,54.71,0.015287157
11/06/2012,53.88,-0.001668985
08/06/2012,53.97,0.002969013
07/06/2012,53.81,0.004283459
06/06/2012,53.58,0.032435276
05/06/2012,51.87,0.011049836
04/06/2012,51.3,0.002146552
01/06/2012,51.19,-0.018771717
31/05/2012,52.16,0.002303264
30/05/2012,52.04,-0.023360667
29/05/2012,53.27,0.022016452
25/05/2012,52.11,-0.00057554
24/05/2012,52.14,0.000959417
23/05/2012,52.09,0.008095649
22/05/2012,51.67,-0.001933489
21/05/2012,51.77,0.018520853
18/05/2012,50.82,-0.007254223
17/05/2012,51.19,-0.021834507
16/05/2012,52.32,-0.004005728
15/05/2012,52.53,-0.007585851
14/05/2012,52.93,-0.010711368
11/05/2012,53.5,-0.01336819
10/05/2012,54.22,0.013929095
09/05/2012,53.47,-0.015587623
08/05/2012,54.31,0.017834394
07/05/2012,53.35,0.00337965
04/05/2012,53.17,-0.02029298
03/05/2012,54.26,-0.006063409
02/05/2012,54.59,-0.034566898
01/05/2012,56.51,-0.237096367
30/04/2012,71.63,-0.004874322
27/04/2012,71.98,-0.00291323
26/04/2012,72.19,0.016340005
25/04/2012,71.02,-0.012036534
24/04/2012,71.88,-0.006240919
23/04/2012,72.33,-0.007575272
20/04/2012,72.88,-0.000137202
19/04/2012,72.89,-0.005472719
18/04/2012,73.29,-0.013148275
17/04/2012,74.26,0.005807296
16/04/2012,73.83,0.002712602
13/04/2012,73.63,-0.012149178
12/04/2012,74.53,0.013236282
11/04/2012,73.55,-0.001901658
10/04/2012,73.69,-0.018287453
09/04/2012,75.05,-0.004122072
05/04/2012,75.36,-0.010822331
04/04/2012,76.18,-0.00170503
03/04/2012,76.31,-0.007311692
02/04/2012,76.87,0.011250773
30/03/2012,76.01,0.002766618
29/03/2012,75.8,-0.002371855
28/03/2012,75.98,-0.01125519
27/03/2012,76.84,-0.006744513
26/03/2012,77.36,0.0110484
23/03/2012,76.51,0.008136528
22/03/2012,75.89,-0.018279658
21/03/2012,77.29,-0.003616173
20/03/2012,77.57,-0.006425106
19/03/2012,78.07,0.011465504
16/03/2012,77.18,0.007151711
15/03/2012,76.63,-0.011418315
14/03/2012,77.51,-0.0032202
13/03/2012,77.76,0.005803847
12/03/2012,77.31,0.001942125
09/03/2012,77.16,-0.000777303
08/03/2012,77.22,0.002593362
07/03/2012,77.02,0.007428196
06/03/2012,76.45,-0.014414898
05/03/2012,77.56,-0.001159719
02/03/2012,77.65,-0.00731382
01/03/2012,78.22,0.021581247
29/02/2012,76.55,-0.00936166
28/02/2012,77.27,0.010930493
27/02/2012,76.43,0.00630006
24/02/2012,75.95,0.015123663
23/02/2012,74.81,0.009131257
22/02/2012,74.13,0.004055156
21/02/2012,73.83,0.006386325
17/02/2012,73.36,0.007937636
16/02/2012,72.78,-0.00916371
15/02/2012,73.45,-0.002040123
14/02/2012,73.6,0.010791717
13/02/2012,72.81,0.007720981
10/02/2012,72.25,0.009735821
09/02/2012,71.55,-0.009735821
08/02/2012,72.25,0.004577937
07/02/2012,71.92,0.008377597
06/02/2012,71.32,0.01213162
03/02/2012,70.46,0.007836472
02/02/2012,69.91,0.008475236
01/02/2012,69.32,0.016142283
31/01/2012,68.21,-0.007449096
30/01/2012,68.72,-0.00984659
27/01/2012,69.4,-0.001871447
26/01/2012,69.53,-0.006451173
25/01/2012,69.98,-0.008962291
24/01/2012,70.61,0.000708366
23/01/2012,70.56,-0.009029407
20/01/2012,71.2,-0.000982663
19/01/2012,71.27,-0.003221968
18/01/2012,71.5,0.009838449
17/01/2012,70.8,0.006518374
13/01/2012,70.34,-0.005953242
12/01/2012,70.76,-0.017511129
11/01/2012,72.01,-0.017482722
10/01/2012,73.28,0.004650535
09/01/2012,72.94,0.003846159
06/01/2012,72.66,-0.007814146
05/01/2012,73.23,-0.008024525
04/01/2012,73.82,-0.004730058
03/01/2012,74.17,0.017682724
30/12/2011,72.87,0
29/12/2011,72.87,0.014514043
28/12/2011,71.82,-0.015474197
27/12/2011,72.94,0.007016607
23/12/2011,72.43,0.009572106
22/12/2011,71.74,0.015735082
21/12/2011,70.62,0.011965955
20/12/2011,69.78,0.028048049
19/12/2011,67.85,-0.008073438
16/12/2011,68.4,0.001609482
15/12/2011,68.29,-0.00336233
14/12/2011,68.52,-0.019224412
13/12/2011,69.85,-0.008978896
12/12/2011,70.48,-0.020642452
09/12/2011,71.95,0.013009906
08/12/2011,71.02,-0.019382884
07/12/2011,72.41,-0.001793722
06/12/2011,72.54,-0.003852509
05/12/2011,72.82,0.003714663
02/12/2011,72.55,0.010948762
01/12/2011,71.76,0.006150425
30/11/2011,71.32,0.045612381
29/11/2011,68.14,0.01285004
28/11/2011,67.27,0.016940664
25/11/2011,66.14,-0.01187359
23/11/2011,66.93,-0.017917115
22/11/2011,68.14,-0.010365813
21/11/2011,68.85,-0.006081687
18/11/2011,69.27,-0.004177777
17/11/2011,69.56,-0.00287109
16/11/2011,69.76,-0.031466441
15/11/2011,71.99,0.004036473
14/11/2011,71.7,-0.006117928
11/11/2011,72.14,0.009750739
10/11/2011,71.44,0.017224766
09/11/2011,70.22,-0.035258269
08/11/2011,72.74,0.016075734
07/11/2011,71.58,0.0122287
04/11/2011,70.71,0.002974296
03/11/2011,70.5,0.020057979
02/11/2011,69.1,0.017224189
01/11/2011,67.92,-0.025152158
31/10/2011,69.65,-0.029565772
28/10/2011,71.74,-0.015354061
27/10/2011,72.85,0.01326536
26/10/2011,71.89,0.016974526
25/10/2011,70.68,-0.020168751
24/10/2011,72.12,0.004029182
21/10/2011,71.83,0.021957251
20/10/2011,70.27,0.010155276
19/10/2011,69.56,0.005044329
18/10/2011,69.21,0.012650114
17/10/2011,68.34,-0.00946632
14/10/2011,68.99,0.02867211
13/10/2011,67.04,-0.01200993
12/10/2011,67.85,0.012308304
11/10/2011,67.02,0.00104501
10/10/2011,66.95,0.042566109
07/10/2011,64.16,-0.00295697
06/10/2011,64.35,0.006548199
05/10/2011,63.93,0.026308966
04/10/2011,62.27,0.020769853
03/10/2011,60.99,-0.037491319
30/09/2011,63.32,-0.016446451
29/09/2011,64.37,0.017868814
28/09/2011,63.23,-0.016158482
27/09/2011,64.26,0.002025081
26/09/2011,64.13,0.025585729
23/09/2011,62.51,-0.005742558
22/09/2011,62.87,-0.032548641
21/09/2011,64.95,-0.031224119
20/09/2011,67.01,0.003587984
19/09/2011,66.77,-0.007757759
16/09/2011,67.29,0.005513761
15/09/2011,66.92,0.014297783
14/09/2011,65.97,0.018511964
13/09/2011,64.76,0.008062059
12/09/2011,64.24,0.000155678
09/09/2011,64.23,-0.025364514
08/09/2011,65.88,-0.021473909
07/09/2011,67.31,0.024209889
06/09/2011,65.7,-0.011200359
02/09/2011,66.44,-0.022767147
01/09/2011,67.97,-0.001470156
31/08/2011,68.07,0.003384596
30/08/2011,67.84,0.000884825
29/08/2011,67.78,0.034064363
26/08/2011,65.51,0.011205889
25/08/2011,64.78,-0.020474359
24/08/2011,66.12,0.006220152
23/08/2011,65.71,0.03689197
22/08/2011,63.33,-0.004097075
19/08/2011,63.59,-0.003140213
18/08/2011,63.79,-0.046405999
17/08/2011,66.82,0.004199166
16/08/2011,66.54,-0.014027987
15/08/2011,67.48,0.021419227
12/08/2011,66.05,0.008056591
11/08/2011,65.52,0.043834515
10/08/2011,62.71,-0.029074099
09/08/2011,64.56,0.041751795
08/08/2011,61.92,-0.08998123
05/08/2011,67.75,0.012326584
04/08/2011,66.92,-0.052965536
03/08/2011,70.56,-0.000991572
02/08/2011,70.63,-0.019072237
01/08/2011,71.99,0
29/07/2011,71.99,-0.010776562
28/07/2011,72.77,-0.004934897
27/07/2011,73.13,-0.006542207
26/07/2011,73.61,-0.012689155
25/07/2011,74.55,-0.009478744
22/07/2011,75.26,-0.007281425
21/07/2011,75.81,0.009276504
20/07/2011,75.11,-0.004251368
19/07/2011,75.43,-0.000132564
18/07/2011,75.44,-0.012906804
15/07/2011,76.42,0.010655892
14/07/2011,75.61,0.016132608
13/07/2011,74.4,0.000806777
12/07/2011,74.34,-0.004830927
11/07/2011,74.7,-0.016068336
08/07/2011,75.91,-0.011004958
07/07/2011,76.75,0.009425387
06/07/2011,76.03,0.002370293
05/07/2011,75.85,-0.000395439
01/07/2011,75.88,0.009134902
30/06/2011,75.19,0.015682916
29/06/2011,74.02,0.01032057
28/06/2011,73.26,0.020408872
27/06/2011,71.78,0.004887937
24/06/2011,71.43,-0.021741492
23/06/2011,73,-0.003964733
22/06/2011,73.29,-0.005985598
21/06/2011,73.73,0.020000667
20/06/2011,72.27,0.004715681
17/06/2011,71.93,0.004319059
16/06/2011,71.62,0.01476924
15/06/2011,70.57,-0.018253806
14/06/2011,71.87,0.015706395
13/06/2011,70.75,-0.010405043
10/06/2011,71.49,-0.014166904
09/06/2011,72.51,0.014586631
08/06/2011,71.46,0.00829064
07/06/2011,70.87,-0.000705268
06/06/2011,70.92,-0.020515687
03/06/2011,72.39,0.003320883
02/06/2011,72.15,-0.002629941
01/06/2011,72.34,-0.012091381
31/05/2011,73.22,0.007952873
27/05/2011,72.64,0.004138508
26/05/2011,72.34,0.005127861
25/05/2011,71.97,0.000834028
24/05/2011,71.91,0.008098341
23/05/2011,71.33,-0.017785657
20/05/2011,72.61,-0.001238731
19/05/2011,72.7,-0.001511924
18/05/2011,72.81,0.017596575
17/05/2011,71.54,0.001538785
16/05/2011,71.43,0
13/05/2011,71.43,-0.001259182
12/05/2011,71.52,-0.013885255
11/05/2011,72.52,-0.028278121
10/05/2011,74.6,0.011866374
09/05/2011,73.72,0.010636947
06/05/2011,72.94,0.01338782
05/05/2011,71.97,-0.023074777
04/05/2011,73.65,-0.011877586
03/05/2011,74.53,-0.038689036
02/05/2011,77.47,-0.018163712
29/04/2011,78.89,0.01842191
28/04/2011,77.45,-0.030266807
27/04/2011,79.83,-0.017139019
26/04/2011,81.21,0.009029686
25/04/2011,80.48,-0.003101547
21/04/2011,80.73,0.009208627
20/04/2011,79.99,0.02327157
19/04/2011,78.15,0.006933772
18/04/2011,77.61,-0.019269402
15/04/2011,79.12,0.010673545
14/04/2011,78.28,0.007951818
13/04/2011,77.66,0.006459136
12/04/2011,77.16,-0.037644323
11/04/2011,80.12,-0.008327685
08/04/2011,80.79,0.004839019
07/04/2011,80.4,-0.000373065
06/04/2011,80.43,0.001368585
05/04/2011,80.32,0.008000043
04/04/2011,79.68,0
01/04/2011,79.68,-0.002256488
31/03/2011,79.86,-0.01033955
30/03/2011,80.69,0.023574759
29/03/2011,78.81,-0.009597245
28/03/2011,79.57,-0.008385006
25/03/2011,80.24,0.006752558
24/03/2011,79.7,0.014661537
23/03/2011,78.54,0.016949558
22/03/2011,77.22,-0.004264399
21/03/2011,77.55,0.028778965
18/03/2011,75.35,-0.018018506
17/03/2011,76.72,0.039617038
16/03/2011,73.74,-0.016676019
15/03/2011,74.98,-0.011404447
14/03/2011,75.84,-0.00604708
11/03/2011,76.3,0.0147877
10/03/2011,75.18,-0.037336278
09/03/2011,78.04,-0.003581482
08/03/2011,78.32,-0.011173301
07/03/2011,79.2,-0.009800305
04/03/2011,79.98,0.005390849
03/03/2011,79.55,0.016476925
02/03/2011,78.25,0.005381868
01/03/2011,77.83,-0.000513809
28/02/2011,77.87,0.00760558
25/02/2011,77.28,0
24/02/2011,77.28,-0.016554757
23/02/2011,78.57,0.025262331
22/02/2011,76.61,-0.000130523
18/02/2011,76.62,0.014460617
17/02/2011,75.52,0.007576297
16/02/2011,74.95,0.019535818
15/02/2011,73.5,-0.003666739
14/02/2011,73.77,0.03013644
11/02/2011,71.58,0.021178259
10/02/2011,70.08,-0.008242195
09/02/2011,70.66,-0.018786477
08/02/2011,72,-0.004019688
07/02/2011,72.29,0.008613557
04/02/2011,71.67,-0.005010449
03/02/2011,72.03,-0.001110032
02/02/2011,72.11,0.005562523
01/02/2011,71.71,0.003492355
31/01/2011,71.46,0.012674441
28/01/2011,70.56,0.016720647
27/01/2011,69.39,0.00201962
