Date,Close,APH
26/01/2011,55.33,0.004347045
25/01/2011,55.09,0.006556206
24/01/2011,54.73,0.026663309
21/01/2011,53.29,0.016842105
20/01/2011,52.4,-0.009307694
19/01/2011,52.89,0
18/01/2011,52.89,0.011983025
14/01/2011,52.26,-0.00648486
13/01/2011,52.6,-0.004173787
12/01/2011,52.82,0.008174173
11/01/2011,52.39,0.009204284
10/01/2011,51.91,0.001349398
07/01/2011,51.84,0.003091193
06/01/2011,51.68,-0.004825798
05/01/2011,51.93,-0.008055279
04/01/2011,52.35,-0.020046057
03/01/2011,53.41,0.011865663
31/12/2010,52.78,-0.002271008
30/12/2010,52.9,-0.002831526
29/12/2010,53.05,0.002642508
28/12/2010,52.91,0
27/12/2010,52.91,0.007398307
23/12/2010,52.52,-0.009097864
22/12/2010,53,0.004538586
21/12/2010,52.76,0.001327644
20/12/2010,52.69,-0.008692421
17/12/2010,53.15,-0.000188129
16/12/2010,53.16,0.007552906
15/12/2010,52.76,-0.008305068
14/12/2010,53.2,-0.001877935
13/12/2010,53.3,0
10/12/2010,53.3,0.002253945
09/12/2010,53.18,0.011346567
08/12/2010,52.58,-0.007201092
07/12/2010,52.96,-0.001697953
06/12/2010,53.05,0.002264579
03/12/2010,52.93,0.002080379
02/12/2010,52.82,0.02123872
01/12/2010,51.71,0.033028361
30/11/2010,50.03,-0.01152636
29/11/2010,50.61,-0.000592593
26/11/2010,50.64,-0.008455463
24/11/2010,51.07,0.027796112
23/11/2010,49.67,-0.027796112
22/11/2010,51.07,-0.003323236
19/11/2010,51.24,0.015735966
18/11/2010,50.44,0.027536661
17/11/2010,49.07,0.002039984
16/11/2010,48.97,-0.027592124
15/11/2010,50.34,-0.004558525
12/11/2010,50.57,-0.013357103
11/11/2010,51.25,-0.024478431
10/11/2010,52.52,0.006686432
09/11/2010,52.17,-0.005924528
08/11/2010,52.48,-0.007593051
05/11/2010,52.88,-0.001322877
04/11/2010,52.95,0.027766264
03/11/2010,51.5,0.007405998
02/11/2010,51.12,0.022552885
01/11/2010,49.98,-0.002996706
29/10/2010,50.13,0.014871657
28/10/2010,49.39,-0.001618451
27/10/2010,49.47,-0.008253696
26/10/2010,49.88,-0.003202565
25/10/2010,50.04,0.018556402
22/10/2010,49.12,-0.00568414
21/10/2010,49.4,0.0148876
20/10/2010,48.67,-0.002052546
19/10/2010,48.77,-0.022705212
18/10/2010,49.89,-0.005197933
15/10/2010,50.15,0.014258701
14/10/2010,49.44,-0.008659806
13/10/2010,49.87,0.0119013
12/10/2010,49.28,-0.000811359
11/10/2010,49.32,0.001420311
08/10/2010,49.25,-0.003445833
07/10/2010,49.42,-0.000404613
06/10/2010,49.44,-0.014258701
05/10/2010,50.15,0.038622687
04/10/2010,48.25,-0.016648211
01/10/2010,49.06,0.001631987
30/09/2010,48.98,-0.004074985
29/09/2010,49.18,0.005300726
28/09/2010,48.92,0.009447595
27/09/2010,48.46,-0.005350908
24/09/2010,48.72,0.039352085
23/09/2010,46.84,0.00213721
22/09/2010,46.74,-0.020959802
21/09/2010,47.73,-0.011042929
20/09/2010,48.26,0.019036241
17/09/2010,47.35,0.009762387
16/09/2010,46.89,-0.009551171
15/09/2010,47.34,-0.001899336
14/09/2010,47.43,0.000632711
13/09/2010,47.4,0.032375
10/09/2010,45.89,-0.008030428
09/09/2010,46.26,-0.013526776
08/09/2010,46.89,0.014391828
07/09/2010,46.22,0.008910197
03/09/2010,45.81,0.025424161
02/09/2010,44.66,0.017163926
01/09/2010,43.9,0.075194948
31/08/2010,40.72,-0.012446774
30/08/2010,41.23,-0.016835414
27/08/2010,41.93,0.02145436
26/08/2010,41.04,0.01201142
25/08/2010,40.55,0.004448846
24/08/2010,40.37,-0.009614273
23/08/2010,40.76,-0.021840227
20/08/2010,41.66,0.004330052
19/08/2010,41.48,-0.020520882
18/08/2010,42.34,0.000236211
17/08/2010,42.33,0.024633555
16/08/2010,41.3,0.011445395
13/08/2010,40.83,-0.019644138
12/08/2010,41.64,-0.023496987
11/08/2010,42.63,-0.053882012
10/08/2010,44.99,-0.015876849
09/08/2010,45.71,0.015654603
06/08/2010,45,-0.005319161
05/08/2010,45.24,-0.009021956
04/08/2010,45.65,0.009243024
03/08/2010,45.23,-0.010556509
02/08/2010,45.71,0.020108953
30/07/2010,44.8,0.000446528
29/07/2010,44.78,-0.00223065
28/07/2010,44.88,-0.003780723
27/07/2010,45.05,-0.017384088
26/07/2010,45.84,0.016274826
23/07/2010,45.1,0.026740162
22/07/2010,43.91,0.032638009
21/07/2010,42.5,0.00094162
20/07/2010,42.46,0.020462289
19/07/2010,41.6,0.01087624
16/07/2010,41.15,-0.034630326
15/07/2010,42.6,0.006121988
14/07/2010,42.34,0.008538951
13/07/2010,41.98,0.034657534
12/07/2010,40.55,-0.002217023
09/07/2010,40.64,-0.002457608
08/07/2010,40.74,0.011355343
07/07/2010,40.28,0.035375088
06/07/2010,38.88,-0.002055499
02/07/2010,38.96,-0.014524399
01/07/2010,39.53,0.006344394
30/06/2010,39.28,-0.019163471
29/06/2010,40.04,-0.035332429
28/06/2010,41.48,0.001688986
25/06/2010,41.41,0.011414817
24/06/2010,40.94,-0.019112714
23/06/2010,41.73,-0.003110422
22/06/2010,41.86,-0.016819063
21/06/2010,42.57,-0.001643
18/06/2010,42.64,-0.000703317
17/06/2010,42.67,0.000234384
16/06/2010,42.66,-0.007938403
15/06/2010,43,0.046165704
14/06/2010,41.06,0.001218472
11/06/2010,41.01,0.008817103
10/06/2010,40.65,0.031486859
09/06/2010,39.39,0.005856159
08/06/2010,39.16,-0.016211095
07/06/2010,39.8,-0.024570041
04/06/2010,40.79,-0.0351674
03/06/2010,42.25,0.007125921
02/06/2010,41.95,0.021687597
01/06/2010,41.05,-0.032357526
28/05/2010,42.4,-0.013819168
27/05/2010,42.99,0.042043955
26/05/2010,41.22,-0.007733243
25/05/2010,41.54,-0.000721935
24/05/2010,41.57,-0.008384287
21/05/2010,41.92,0.017567532
20/05/2010,41.19,-0.042772022
19/05/2010,42.99,-0.026851871
18/05/2010,44.16,-0.014611927
17/05/2010,44.81,0.018241695
14/05/2010,44,-0.022917202
13/05/2010,45.02,-0.009285939
12/05/2010,45.44,0.009952532
11/05/2010,44.99,-0.005762427
10/05/2010,45.25,0.063404726
07/05/2010,42.47,-0.020739413
06/05/2010,43.36,-0.017149157
05/05/2010,44.11,-0.014851758
04/05/2010,44.77,-0.05094702
03/05/2010,47.11,0.019289068
30/04/2010,46.21,-0.011190132
29/04/2010,46.73,0.007949338
28/04/2010,46.36,0.00975406
27/04/2010,45.91,-0.031728278
26/04/2010,47.39,0.008902136
23/04/2010,46.97,0.005122743
22/04/2010,46.73,-0.000213972
21/04/2010,46.74,-0.014865426
20/04/2010,47.44,0.074821679
19/04/2010,44.02,0.004553742
16/04/2010,43.82,-0.013824583
15/04/2010,44.43,-0.006058585
14/04/2010,44.7,0.026523146
13/04/2010,43.53,0.001149293
12/04/2010,43.48,0.004148427
09/04/2010,43.3,0.011614532
08/04/2010,42.8,0.000233672
07/04/2010,42.79,-0.004197767
06/04/2010,42.97,0
05/04/2010,42.97,0.013589712
01/04/2010,42.39,0.004729259
31/03/2010,42.19,-0.000710816
30/03/2010,42.22,-0.004725907
29/03/2010,42.42,0.022890842
26/03/2010,41.46,-0.011749326
25/03/2010,41.95,-0.000714881
24/03/2010,41.98,-0.006411039
23/03/2010,42.25,-0.016665096
22/03/2010,42.96,-0.012261576
19/03/2010,43.49,-0.017550308
18/03/2010,44.26,-0.006979652
17/03/2010,44.57,0.004272069
16/03/2010,44.38,0.011102414
15/03/2010,43.89,-0.005906423
12/03/2010,44.15,-0.004068722
11/03/2010,44.33,-0.018107123
10/03/2010,45.14,0.019009853
09/03/2010,44.29,0.01203876
08/03/2010,43.76,-0.003421926
05/03/2010,43.91,0.015144851
04/03/2010,43.25,-0.00691247
03/03/2010,43.55,0.02581839
02/03/2010,42.44,-0.001412762
01/03/2010,42.5,0.020202707
26/02/2010,41.65,0.004331094
25/02/2010,41.47,-0.003850787
24/02/2010,41.63,0.009654914
23/02/2010,41.23,-0.012772797
22/02/2010,41.76,-0.024365487
19/02/2010,42.79,0.019587647
18/02/2010,41.96,0.006455492
17/02/2010,41.69,0.009398792
16/02/2010,41.3,0.034987555
12/02/2010,39.88,-0.004503385
11/02/2010,40.06,0.012812636
10/02/2010,39.55,-0.001768347
09/02/2010,39.62,0.016798562
08/02/2010,38.96,0.002570035
05/02/2010,38.86,0.008787857
04/02/2010,38.52,-0.048394497
03/02/2010,40.43,-0.003456794
02/02/2010,40.57,0
01/02/2010,40.57,0.018157445
29/01/2010,39.84,-0.004507896
28/01/2010,40.02,-0.019057624
27/01/2010,40.79,-0.010001303
26/01/2010,41.2,0.008531435
25/01/2010,40.85,0.00761768
22/01/2010,40.54,-0.047214935
21/01/2010,42.5,-0.036955707
20/01/2010,44.1,0.000453618
19/01/2010,44.08,0.005459522
15/01/2010,43.84,-0.032539615
14/01/2010,45.29,0.006423768
13/01/2010,45,0.015677813
12/01/2010,44.3,-0.022101581
11/01/2010,45.29,0.002431747
08/01/2010,45.18,0.007330923
07/01/2010,44.85,-0.006666691
06/01/2010,45.15,0.003772333
05/01/2010,44.98,-0.021118251
04/01/2010,45.94,-0.005210607
31/12/2009,46.18,-0.016962296
30/12/2009,46.97,0.017178864
29/12/2009,46.17,0.005865119
28/12/2009,45.9,-0.015349993
24/12/2009,46.61,0.007537454
23/12/2009,46.26,0.035647339
22/12/2009,44.64,0.018768216
21/12/2009,43.81,0.014484677
18/12/2009,43.18,0.013992766
17/12/2009,42.58,-0.019074782
16/12/2009,43.4,-0.013730193
15/12/2009,44,-0.002950189
14/12/2009,44.13,0.008876808
11/12/2009,43.74,-0.001827319
10/12/2009,43.82,-0.00659618
09/12/2009,44.11,0.002951529
08/12/2009,43.98,-0.012652677
07/12/2009,44.54,0.001123217
04/12/2009,44.49,0.009485166
03/12/2009,44.07,-0.001133916
02/12/2009,44.12,0.043072182
01/12/2009,42.26,0.025402756
30/11/2009,41.2,-0.003634165
27/11/2009,41.35,-0.027666921
25/11/2009,42.51,0.001883683
24/11/2009,42.43,-0.005171615
23/11/2009,42.65,0.014405728
20/11/2009,42.04,-0.003798675
19/11/2009,42.2,-0.021334768
18/11/2009,43.11,-0.004859433
17/11/2009,43.32,0.003005435
16/11/2009,43.19,0.021531372
13/11/2009,42.27,-0.001654651
12/11/2009,42.34,-0.019181875
11/11/2009,43.16,0.000463499
10/11/2009,43.14,0.005578815
09/11/2009,42.9,0.022870265
06/11/2009,41.93,-0.002857825
05/11/2009,42.05,0.015578506
04/11/2009,41.4,0.000966651
03/11/2009,41.36,0.006549447
02/11/2009,41.09,0.02388982
30/10/2009,40.12,-0.031888893
29/10/2009,41.42,0.031141416
28/10/2009,40.15,-0.035958381
27/10/2009,41.62,0.004092939
26/10/2009,41.45,0.00410976
23/10/2009,41.28,-0.0065194
22/10/2009,41.55,0.038018067
21/10/2009,40,-0.026154957
20/10/2009,41.06,-0.007521569
19/10/2009,41.37,0.013628831
16/10/2009,40.81,-0.00488879
15/10/2009,41.01,-0.0068044
14/10/2009,41.29,0.07360509
13/10/2009,38.36,-0.012950194
12/10/2009,38.86,0.019488729
09/10/2009,38.11,0.006053447
08/10/2009,37.88,0.00874989
07/10/2009,37.55,0.014755466
06/10/2009,37,0.027398974
05/10/2009,36,0.01483167
02/10/2009,35.47,-0.015664656
01/10/2009,36.03,-0.044777525
30/09/2009,37.68,0.00612274
29/09/2009,37.45,-0.001867414
28/09/2009,37.52,0.006685411
25/09/2009,37.27,-0.014120389
24/09/2009,37.8,-0.018349139
23/09/2009,38.5,-0.016231195
22/09/2009,39.13,-0.003062008
21/09/2009,39.25,-0.003052661
18/09/2009,39.37,-0.009605736
17/09/2009,39.75,0.003023434
16/09/2009,39.63,0.024005238
15/09/2009,38.69,0.00778416
14/09/2009,38.39,-0.000781148
11/09/2009,38.42,-0.00182031
10/09/2009,38.49,0.019412992
09/09/2009,37.75,0.013602023
08/09/2009,37.24,0.050671632
04/09/2009,35.4,0.011363759
03/09/2009,35,0.021077726
02/09/2009,34.27,-0.000291758
01/09/2009,34.28,-0.019642457
31/08/2009,34.96,-0.010244825
28/08/2009,35.32,0.013683224
27/08/2009,34.84,0.007201529
26/08/2009,34.59,0.024584206
25/08/2009,33.75,0.00445435
24/08/2009,33.6,0.007468295
21/08/2009,33.35,0.011763067
20/08/2009,32.96,0.020227475
19/08/2009,32.3,-0.001237624
18/08/2009,32.34,-0.002162163
17/08/2009,32.41,-0.031285771
14/08/2009,33.44,-0.017195799
13/08/2009,34.02,0.003533573
12/08/2009,33.9,0.034512052
11/08/2009,32.75,-0.016053654
10/08/2009,33.28,-0.001501276
07/08/2009,33.33,0.00722677
06/08/2009,33.09,-0.007526755
05/08/2009,33.34,-0.021365798
04/08/2009,34.06,-0.009060416
03/08/2009,34.37,0.030126319
31/07/2009,33.35,-0.002994014
30/07/2009,33.45,0.001795333
29/07/2009,33.39,-0.021920309
28/07/2009,34.13,-0.007007328
27/07/2009,34.37,-0.00926737
24/07/2009,34.69,0.014225817
23/07/2009,34.2,0.007926065
22/07/2009,33.93,0.015145056
21/07/2009,33.42,0.009319172
20/07/2009,33.11,0.003630866
17/07/2009,32.99,-0.018023918
16/07/2009,33.59,-0.01066045
15/07/2009,33.95,0.052922401
14/07/2009,32.2,0.00623055
13/07/2009,32,0.017654935
10/07/2009,31.44,-0.003175614
09/07/2009,31.54,0.018883582
08/07/2009,30.95,-0.010925559
07/07/2009,31.29,-0.014279157
06/07/2009,31.74,0.003787883
02/07/2009,31.62,-0.022824189
01/07/2009,32.35,0.022191878
30/06/2009,31.64,0.005387432
29/06/2009,31.47,-0.013571299
26/06/2009,31.9,0.006920443
25/06/2009,31.68,0.018799343
24/06/2009,31.09,0.006777499
23/06/2009,30.88,0.002269413
22/06/2009,30.81,-0.026898836
19/06/2009,31.65,-0.018469769
18/06/2009,32.24,0.003729029
17/06/2009,32.12,0.002181706
16/06/2009,32.05,-0.029210378
15/06/2009,33,-0.0286758
12/06/2009,33.96,-0.01461587
11/06/2009,34.46,0.016679245
10/06/2009,33.89,0.029343423
09/06/2009,32.91,0.019018978
08/06/2009,32.29,-0.034097672
05/06/2009,33.41,-0.009532393
04/06/2009,33.73,0.011030072
03/06/2009,33.36,-0.048561749
02/06/2009,35.02,-0.001426737
01/06/2009,35.07,0.04908961
29/05/2009,33.39,0.007213737
28/05/2009,33.15,0.006354992
27/05/2009,32.94,-0.016260521
26/05/2009,33.48,0.04240379
22/05/2009,32.09,0.002496101
21/05/2009,32.01,-0.046690402
20/05/2009,33.54,0.002985968
19/05/2009,33.44,0.016584128
18/05/2009,32.89,0.03370237
15/05/2009,31.8,0.007892701
14/05/2009,31.55,0.028940927
13/05/2009,30.65,-0.020985435
12/05/2009,31.3,0.007375374
11/05/2009,31.07,-0.04345772
08/05/2009,32.45,0.004942858
07/05/2009,32.29,-0.04865743
06/05/2009,33.9,-0.010855322
05/05/2009,34.27,-0.025354282
04/05/2009,35.15,0.029740896
01/05/2009,34.12,0.008240188
30/04/2009,33.84,-0.003834247
29/04/2009,33.97,0.029273297
28/04/2009,32.99,0.003948373
27/04/2009,32.86,-0.01420178
24/04/2009,33.33,0.035734448
23/04/2009,32.16,0.000310994
22/04/2009,32.15,0.022331483
21/04/2009,31.44,0.038915416
20/04/2009,30.24,-0.008561132
17/04/2009,30.5,-0.031943351
16/04/2009,31.49,0.089989334
15/04/2009,28.78,-0.038512171
14/04/2009,29.91,0.001673081
13/04/2009,29.86,-0.015287769
09/04/2009,30.32,0.05073797
08/04/2009,28.82,-0.002772005
07/04/2009,28.9,-0.076255936
06/04/2009,31.19,-0.002241794
03/04/2009,31.26,-0.019325803
02/04/2009,31.87,0.079650566
01/04/2009,29.43,0.032461414
31/03/2009,28.49,0.008813736
30/03/2009,28.24,-0.046020921
27/03/2009,29.57,-0.032276966
26/03/2009,30.54,0.039063555
25/03/2009,29.37,0.009579273
24/03/2009,29.09,-0.017379889
23/03/2009,29.6,0.058072981
20/03/2009,27.93,-0.014219934
19/03/2009,28.33,0.003536072
18/03/2009,28.23,0.028019074
17/03/2009,27.45,0.025457933
16/03/2009,26.76,-0.004102187
13/03/2009,26.87,-0.000372093
12/03/2009,26.88,0.034055504
11/03/2009,25.98,0.040854071
10/03/2009,24.94,0.082719369
09/03/2009,22.96,-0.032143329
06/03/2009,23.71,-0.014238096
05/03/2009,24.05,-0.050669399
04/03/2009,25.3,0.052750565
03/03/2009,24,-0.00249688
02/03/2009,24.06,-0.054985555
27/02/2009,25.42,-0.028695261
26/02/2009,26.16,-0.004196077
25/02/2009,26.27,0.000761615
24/02/2009,26.25,0.048790164
23/02/2009,25,-0.031886189
20/02/2009,25.81,0.024711985
19/02/2009,25.18,-0.047692698
18/02/2009,26.41,-0.001135289
17/02/2009,26.44,-0.052313953
13/02/2009,27.86,-0.016023131
12/02/2009,28.31,0.018538855
11/02/2009,27.79,0.009763231
10/02/2009,27.52,-0.04024043
09/02/2009,28.65,-0.036330246
06/02/2009,29.71,0.039476552
05/02/2009,28.56,0.001752235
04/02/2009,28.51,0.070472143
03/02/2009,26.57,0.025153765
02/02/2009,25.91,-0.009220196
30/01/2009,26.15,-0.019315124
29/01/2009,26.66,-0.038268098
28/01/2009,27.7,0.060647185
27/01/2009,26.07,0.011962327
26/01/2009,25.76,0.020392864
23/01/2009,25.24,0.00755621
22/01/2009,25.05,-0.015055752
21/01/2009,25.43,0.0524737
20/01/2009,24.13,-0.056398352
16/01/2009,25.53,0.014996335
15/01/2009,25.15,0.13837126
14/01/2009,21.9,-0.038078509
13/01/2009,22.75,-0.082642875
12/01/2009,24.71,-0.052809748
09/01/2009,26.05,-0.015994248
08/01/2009,26.47,0.012545308
07/01/2009,26.14,-0.033110624
06/01/2009,27.02,0.072912991
05/01/2009,25.12,
