Date,Close,SYMC
22/08/2013,26.34,0.011454879
21/08/2013,26.04,-0.008413052
20/08/2013,26.26,0.00266921
19/08/2013,26.19,-0.001907306
16/08/2013,26.24,-0.007593051
15/08/2013,26.44,-0.012777325
14/08/2013,26.78,-0.006698946
13/08/2013,26.96,0.001113379
12/08/2013,26.93,0.004093029
09/08/2013,26.82,0
08/08/2013,26.82,0.002987306
07/08/2013,26.74,0.002996257
06/08/2013,26.66,0
05/08/2013,26.66,0.005265149
02/08/2013,26.52,-0.0067644
01/08/2013,26.7,0.000749344
31/07/2013,26.68,0.091382372
30/07/2013,24.35,0.011565598
29/07/2013,24.07,-0.008274768
26/07/2013,24.27,0.000824402
25/07/2013,24.25,0.005375246
24/07/2013,24.12,0.008326443
23/07/2013,23.92,-0.004171888
22/07/2013,24.02,0.000832986
19/07/2013,24,-0.012010913
18/07/2013,24.29,0.002473208
17/07/2013,24.23,0.010788486
16/07/2013,23.97,0.002088119
15/07/2013,23.92,0.003769638
12/07/2013,23.83,0.007582176
11/07/2013,23.65,0.023530497
10/07/2013,23.1,0.0108815
09/07/2013,22.85,0.002629274
08/07/2013,22.79,-0.01004156
05/07/2013,23.02,0.029089755
03/07/2013,22.36,-0.003571432
02/07/2013,22.44,-0.001780944
01/07/2013,22.48,0
28/06/2013,22.48,-0.000889284
27/06/2013,22.5,-0.000888494
26/06/2013,22.52,0.018826195
25/06/2013,22.1,0.004080713
24/06/2013,22.01,-0.009945832
21/06/2013,22.23,-0.007171703
20/06/2013,22.39,-0.013750494
19/06/2013,22.7,-0.001320713
18/06/2013,22.73,0.017754572
17/06/2013,22.33,-0.001342582
14/06/2013,22.36,-0.005797118
13/06/2013,22.49,0.013879784
12/06/2013,22.18,0.007694086
11/06/2013,22.01,-0.010845113
10/06/2013,22.25,0.002700272
07/06/2013,22.19,0.015440815
06/06/2013,21.85,0.010582109
05/06/2013,21.62,-0.012867825
04/06/2013,21.9,-0.022574322
03/06/2013,22.4,0.000446528
31/05/2013,22.39,-0.024703506
30/05/2013,22.95,0.00305477
29/05/2013,22.88,-0.000873744
28/05/2013,22.9,0.002185793
24/05/2013,22.85,-0.009148398
23/05/2013,23.06,-0.023994296
22/05/2013,23.62,-0.017209239
21/05/2013,24.03,-0.00498133
20/05/2013,24.15,-0.00619197
17/05/2013,24.3,0
16/05/2013,24.3,-0.014706147
15/05/2013,24.66,0.005693387
14/05/2013,24.52,0.012310373
13/05/2013,24.22,-0.005353111
10/05/2013,24.35,-0.000821018
09/05/2013,24.37,-0.004912003
08/05/2013,24.49,-0.024602975
07/05/2013,25.1,0.005994024
06/05/2013,24.95,0.004418565
03/05/2013,24.84,0.011336154
02/05/2013,24.56,0.008587254
01/05/2013,24.35,0.002055499
30/04/2013,24.3,-0.011863506
29/04/2013,24.59,0.006937388
26/04/2013,24.42,-0.001227747
25/04/2013,24.45,0.003277348
24/04/2013,24.37,0.008654495
23/04/2013,24.16,0.02048995
22/04/2013,23.67,0.005082603
19/04/2013,23.55,-0.000424538
18/04/2013,23.56,-0.009294532
17/04/2013,23.78,-0.015439489
16/04/2013,24.15,0.008316056
15/04/2013,23.95,-0.012448294
12/04/2013,24.25,-0.002059733
11/04/2013,24.3,-0.006153866
10/04/2013,24.45,0.009864445
09/04/2013,24.21,-0.001650846
08/04/2013,24.25,-0.001648126
05/04/2013,24.29,-0.008608375
04/04/2013,24.5,0.002042902
03/04/2013,24.45,-0.008552282
02/04/2013,24.66,0.008143367
01/04/2013,24.46,-0.008954069
28/03/2013,24.68,0.006096341
27/03/2013,24.53,-0.001629328
26/03/2013,24.57,0.000407083
25/03/2013,24.56,-0.002846109
22/03/2013,24.63,0.00938208
21/03/2013,24.4,-0.004905979
20/03/2013,24.52,0.012310373
19/03/2013,24.22,-0.011902459
18/03/2013,24.51,-0.001630657
15/03/2013,24.55,-0.007305227
14/03/2013,24.73,0.007712642
13/03/2013,24.54,0.003674223
12/03/2013,24.45,-0.001226242
11/03/2013,24.48,-0.003669729
08/03/2013,24.57,-0.004061744
07/03/2013,24.67,0.006098819
06/03/2013,24.52,0.013136478
05/03/2013,24.2,0.00996686
04/03/2013,23.96,0.011754963
01/03/2013,23.68,0.010186845
28/02/2013,23.44,0.008999418
27/02/2013,23.23,0.033708597
26/02/2013,22.46,0.001336601
25/02/2013,22.43,-0.022046748
22/02/2013,22.93,0.027411088
21/02/2013,22.31,-0.011143418
20/02/2013,22.56,-0.00177148
19/02/2013,22.6,0.003102152
15/02/2013,22.53,-0.00619471
14/02/2013,22.67,0.002207994
13/02/2013,22.62,-0.003530454
12/02/2013,22.7,0.002646671
11/02/2013,22.64,0.002210923
08/02/2013,22.59,0.015614861
07/02/2013,22.24,-0.001796946
06/02/2013,22.28,0.005400553
05/02/2013,22.16,0.023283407
04/02/2013,21.65,-0.021476722
01/02/2013,22.12,0.015949301
31/01/2013,21.77,-0.009600074
30/01/2013,21.98,0.003189795
29/01/2013,21.91,0.000913242
28/01/2013,21.89,-0.010904243
25/01/2013,22.13,0.01916117
24/01/2013,21.71,0.011582247
23/01/2013,21.46,0.028357288
22/01/2013,20.86,0.0086664
18/01/2013,20.68,-0.008186899
17/01/2013,20.85,0.006737273
16/01/2013,20.71,-0.006737273
15/01/2013,20.85,0.04613183
14/01/2013,19.91,-0.001505646
11/01/2013,19.94,0
10/01/2013,19.94,0.021288184
09/01/2013,19.52,0.005136118
08/01/2013,19.42,-0.011773875
07/01/2013,19.65,0.001527884
04/01/2013,19.62,0.010761057
03/01/2013,19.41,-0.004626068
02/01/2013,19.5,0.035494331
31/12/2012,18.82,0.035698761
28/12/2012,18.16,-0.003298519
27/12/2012,18.22,-0.004927467
26/12/2012,18.31,-0.005989672
24/12/2012,18.42,-0.006493529
21/12/2012,18.54,-0.005379249
20/12/2012,18.64,0.001610739
19/12/2012,18.61,-0.009625743
18/12/2012,18.79,0.014473584
17/12/2012,18.52,-0.008602204
14/12/2012,18.68,0.007522873
13/12/2012,18.54,-0.011263192
12/12/2012,18.75,-0.017970885
11/12/2012,19.09,0.019572167
10/12/2012,18.72,-0.01221146
07/12/2012,18.95,0.005291018
06/12/2012,18.85,-0.001060445
05/12/2012,18.87,0.011191164
04/12/2012,18.66,0.003220615
03/12/2012,18.6,-0.008565363
30/11/2012,18.76,0.007490672
29/11/2012,18.62,0.021167683
28/11/2012,18.23,0.011586337
27/11/2012,18.02,-0.015418808
26/11/2012,18.3,-0.009246734
23/11/2012,18.47,0.0141769
21/11/2012,18.21,0.010488642
20/11/2012,18.02,-0.00938974
19/11/2012,18.19,0.012168292
16/11/2012,17.97,0.023080113
15/11/2012,17.56,0.001709889
14/11/2012,17.53,-0.014722803
13/11/2012,17.79,-0.009510561
12/11/2012,17.96,-0.000556638
09/11/2012,17.97,0.001113586
08/11/2012,17.95,-0.014380779
07/11/2012,18.21,-0.03454202
06/11/2012,18.85,0.007454774
05/11/2012,18.71,-0.00479873
02/11/2012,18.8,0.00479873
01/11/2012,18.71,0.028186148
31/10/2012,18.19,-0.010935046
26/10/2012,18.39,-0.008123522
25/10/2012,18.54,0.06461044
24/10/2012,17.38,0.00057554
23/10/2012,17.37,0.002305477
22/10/2012,17.33,-0.005753756
19/10/2012,17.43,-0.019318783
18/10/2012,17.77,-0.005051933
17/10/2012,17.86,-0.025429784
16/10/2012,18.32,0.019846296
15/10/2012,17.96,0.004464293
12/10/2012,17.88,-0.003907345
11/10/2012,17.95,0.015156058
10/10/2012,17.68,0.000565771
09/10/2012,17.67,-0.005080451
08/10/2012,17.76,-0.0150883
05/10/2012,18.03,0.001109878
04/10/2012,18.01,0.005567943
03/10/2012,17.91,-0.001673641
02/10/2012,17.94,0.008958627
01/10/2012,17.78,-0.011185799
28/09/2012,17.98,-0.012710865
27/09/2012,18.21,0.007717789
26/09/2012,18.07,-0.00055325
25/09/2012,18.08,-0.00881063
24/09/2012,18.24,-0.015774056
21/09/2012,18.53,-0.019770882
20/09/2012,18.9,-0.002114166
19/09/2012,18.94,-0.003162891
18/09/2012,19,-0.005772779
17/09/2012,19.11,-0.001568628
14/09/2012,19.14,-0.003129893
13/09/2012,19.2,0.007318381
12/09/2012,19.06,0.003152919
11/09/2012,19,0.002107482
10/09/2012,18.96,0.002111933
07/09/2012,18.92,-0.001584368
06/09/2012,18.95,0.055328644
05/09/2012,17.93,0.002792518
04/09/2012,17.88,0.002800338
31/08/2012,17.83,0.009014146
30/08/2012,17.67,-0.009014146
29/08/2012,17.83,0.004496916
28/08/2012,17.75,0.00678352
27/08/2012,17.63,-0.005656124
24/08/2012,17.73,-0.001690617
23/08/2012,17.76,-0.003933694
22/08/2012,17.83,-0.008933616
21/08/2012,17.99,0.006692719
20/08/2012,17.87,-0.00780383
17/08/2012,18.01,0.001111111
16/08/2012,17.99,0.017947762
15/08/2012,17.67,0.02812237
14/08/2012,17.18,-0.002325582
13/08/2012,17.22,-0.003478264
10/08/2012,17.28,0.016336419
09/08/2012,17,-0.005865119
08/08/2012,17.1,-0.003502631
07/08/2012,17.16,0.017044198
06/08/2012,16.87,0.00415801
03/08/2012,16.8,0.02960047
02/08/2012,16.31,0.01856489
01/08/2012,16.01,0.016373162
31/07/2012,15.75,0.017937701
30/07/2012,15.47,-0.029301459
27/07/2012,15.93,0.036437396
26/07/2012,15.36,0.026386755
25/07/2012,14.96,0.126679443
24/07/2012,13.18,-0.017300168
23/07/2012,13.41,-0.012597425
20/07/2012,13.58,-0.018964828
19/07/2012,13.84,0.018964828
18/07/2012,13.58,0.009619016
17/07/2012,13.45,0.009712441
16/07/2012,13.32,-0.010455659
13/07/2012,13.46,0.01346318
12/07/2012,13.28,-0.032595478
11/07/2012,13.72,-0.007262196
10/07/2012,13.82,-0.007209837
09/07/2012,13.92,-0.014265577
06/07/2012,14.12,-0.041614881
05/07/2012,14.72,-0.005420067
03/07/2012,14.8,0.020478531
02/07/2012,14.5,-0.007557576
29/06/2012,14.61,0.050537069
28/06/2012,13.89,-0.019957897
27/06/2012,14.17,0.007082183
26/06/2012,14.07,0.002846977
25/06/2012,14.03,-0.02949652
22/06/2012,14.45,0.000692281
21/06/2012,14.44,-0.04004607
20/06/2012,15.03,0.006675592
19/06/2012,14.93,0.010097696
18/06/2012,14.78,0.001354096
15/06/2012,14.76,0.013642776
14/06/2012,14.56,0.018018506
13/06/2012,14.3,-0.018705083
12/06/2012,14.57,0.017307459
11/06/2012,14.32,-0.017307459
08/06/2012,14.57,0.00688708
07/06/2012,14.47,-0.020520556
06/06/2012,14.77,0.014320054
05/06/2012,14.56,0.00896867
04/06/2012,14.43,0.004166673
01/06/2012,14.37,-0.032183538
31/05/2012,14.84,0.002023609
30/05/2012,14.81,-0.023357752
29/05/2012,15.16,0.005291018
25/05/2012,15.08,0.008658063
24/05/2012,14.95,-0.006002019
23/05/2012,15.04,0.002663117
22/05/2012,15,-0.000666445
21/05/2012,15.01,0.018151759
18/05/2012,14.74,-0.006761351
17/05/2012,14.84,-0.012721966
16/05/2012,15.03,-0.02106727
15/05/2012,15.35,0.007191924
14/05/2012,15.24,-0.013685453
11/05/2012,15.45,-0.005164634
10/05/2012,15.53,-0.018501325
09/05/2012,15.82,0.000632311
08/05/2012,15.81,-0.008189022
07/05/2012,15.94,0.007556711
04/05/2012,15.82,-0.025586419
03/05/2012,16.23,-0.012247551
02/05/2012,16.43,-0.001216545
01/05/2012,16.45,-0.005456212
30/04/2012,16.54,0.003634165
27/04/2012,16.48,0.00060698
26/04/2012,16.47,0.010989122
25/04/2012,16.29,0.017337896
24/04/2012,16.01,-0.121039578
23/04/2012,18.07,-0.00386634
20/04/2012,18.14,0.002207506
19/04/2012,18.1,-0.003309435
18/04/2012,18.16,-0.013672622
17/04/2012,18.41,0.012571906
16/04/2012,18.18,0.005515734
13/04/2012,18.08,-0.011548107
12/04/2012,18.29,0.017650762
11/04/2012,17.97,0.023080113
10/04/2012,17.56,-0.023080113
09/04/2012,17.97,-0.018743658
05/04/2012,18.31,0.006025765
04/04/2012,18.2,-0.016889533
03/04/2012,18.51,-0.015545743
02/04/2012,18.8,0.005333346
30/03/2012,18.7,0.016172859
