Date,Close,KEY
30/09/2013,11.4,0.003514942
27/09/2013,11.36,0.001762115
26/09/2013,11.34,-0.009653432
25/09/2013,11.45,0.002623526
24/09/2013,11.42,0.004387896
23/09/2013,11.37,-0.017437233
20/09/2013,11.57,-0.002589557
19/09/2013,11.6,-0.039717937
18/09/2013,12.07,-0.004133946
17/09/2013,12.12,0.005792321
16/09/2013,12.05,0.00666114
13/09/2013,11.97,0
12/09/2013,11.97,-0.007490672
11/09/2013,12.06,-0.006611594
10/09/2013,12.14,0.012432817
09/09/2013,11.99,0.007534569
06/09/2013,11.9,0.005054771
05/09/2013,11.84,0.013605652
04/09/2013,11.68,0
03/09/2013,11.68,0.000856531
30/08/2013,11.67,-0.010230268
29/08/2013,11.79,0.008517939
28/08/2013,11.69,0.003427595
27/08/2013,11.65,-0.038725378
26/08/2013,12.11,-0.007404394
23/08/2013,12.2,-0.012220111
22/08/2013,12.35,0.021277398
21/08/2013,12.09,-0.005773212
20/08/2013,12.16,0.014078907
19/08/2013,11.99,-0.014078907
16/08/2013,12.16,0.006600684
15/08/2013,12.08,-0.017234731
14/08/2013,12.29,0.000814001
13/08/2013,12.28,0.00817666
12/08/2013,12.18,-0.004096687
09/08/2013,12.23,-0.004893974
08/08/2013,12.29,0.008990661
07/08/2013,12.18,-0.016287005
06/08/2013,12.38,-0.011245098
05/08/2013,12.52,-0.0023933
02/08/2013,12.55,-0.003182182
01/08/2013,12.59,0.024930925
31/07/2013,12.28,0.006535971
30/07/2013,12.2,0.002462045
29/07/2013,12.17,-0.018722566
26/07/2013,12.4,0.003231021
25/07/2013,12.36,-0.000808734
24/07/2013,12.37,0.006488263
23/07/2013,12.29,-0.006488263
22/07/2013,12.37,0.027039747
19/07/2013,12.04,0.017595762
18/07/2013,11.83,0.014474497
17/07/2013,11.66,0.009478744
16/07/2013,11.55,-0.018018506
15/07/2013,11.76,-0.002547772
12/07/2013,11.79,0.018836173
11/07/2013,11.57,-0.018836173
10/07/2013,11.79,-0.007604599
09/07/2013,11.88,-0.002522069
08/07/2013,11.91,-0.007528266
05/07/2013,12,0.048665172
03/07/2013,11.43,0.002628122
02/07/2013,11.4,0.014134511
01/07/2013,11.24,0.017953804
28/06/2013,11.04,-0.00361664
27/06/2013,11.08,0.01821544
26/06/2013,10.88,0.014815086
25/06/2013,10.72,0.026466573
24/06/2013,10.44,-0.009532961
21/06/2013,10.54,0.016260521
20/06/2013,10.37,-0.00384986
19/06/2013,10.41,-0.008608375
18/06/2013,10.5,0.007648221
17/06/2013,10.42,0.000960154
14/06/2013,10.41,-0.025605951
13/06/2013,10.68,0.018904155
12/06/2013,10.48,-0.02450641
11/06/2013,10.74,-0.023010679
10/06/2013,10.99,0.011899454
07/06/2013,10.86,0.025176155
06/06/2013,10.59,0.010441481
05/06/2013,10.48,-0.017967386
04/06/2013,10.67,-0.009328426
03/06/2013,10.77,-0.000928074
31/05/2013,10.78,-0.006472515
30/05/2013,10.85,0.012053924
29/05/2013,10.72,-0.001863933
28/05/2013,10.74,0.00747667
24/05/2013,10.66,0.002818226
23/05/2013,10.63,-0.005628533
22/05/2013,10.69,-0.015777589
21/05/2013,10.86,0.000921235
20/05/2013,10.85,0.004618946
17/05/2013,10.8,0.021526334
16/05/2013,10.57,-0.005660392
15/05/2013,10.63,0.007554332
14/05/2013,10.55,0.01913934
13/05/2013,10.35,0.004842624
10/05/2013,10.3,0.000971345
09/05/2013,10.29,-0.00581397
08/05/2013,10.35,0.01166194
07/05/2013,10.23,0.008836582
06/05/2013,10.14,0.010907396
03/05/2013,10.03,0.011027681
02/05/2013,9.92,0.00404041
01/05/2013,9.88,-0.009068072
30/04/2013,9.97,0.006036236
29/04/2013,9.91,0.011161963
26/04/2013,9.8,-0.003056548
25/04/2013,9.83,0.010225038
24/04/2013,9.73,0.014493007
23/04/2013,9.59,0.015764909
22/04/2013,9.44,0.003183027
19/04/2013,9.41,0.008537939
18/04/2013,9.33,-0.021209703
17/04/2013,9.53,-0.012513198
16/04/2013,9.65,0.010416761
15/04/2013,9.55,-0.029914557
12/04/2013,9.84,-0.019124891
11/04/2013,10.03,0
10/04/2013,10.03,0.018109147
09/04/2013,9.85,0.004069182
08/04/2013,9.81,0.015408625
05/04/2013,9.66,-0.005162634
04/04/2013,9.71,0.012435393
03/04/2013,9.59,-0.016546396
02/04/2013,9.75,-0.007153837
01/04/2013,9.82,-0.014155949
28/03/2013,9.96,-0.008000043
27/03/2013,10.04,-0.00496772
26/03/2013,10.09,0.01196425
25/03/2013,9.97,-0.007992051
22/03/2013,10.05,0.002989539
21/03/2013,10.02,-0.01289061
20/03/2013,10.15,0.007912999
19/03/2013,10.07,-0.003964326
18/03/2013,10.11,0
15/03/2013,10.11,0.01093994
14/03/2013,10,0
13/03/2013,10,0.014098924
12/03/2013,9.86,-0.00505818
11/03/2013,9.91,0.00505818
08/03/2013,9.86,-0.006066753
07/03/2013,9.92,0.026559273
06/03/2013,9.66,0.014598799
05/03/2013,9.52,0.003156236
04/03/2013,9.49,0.017003598
01/03/2013,9.33,-0.006410278
28/02/2013,9.39,0.00106553
27/02/2013,9.38,0.015037877
26/02/2013,9.24,0
25/02/2013,9.24,-0.028801991
22/02/2013,9.51,0.018037624
21/02/2013,9.34,-0.001070091
20/02/2013,9.35,-0.024301249
19/02/2013,9.58,0.010493276
15/02/2013,9.48,0
14/02/2013,9.48,0.003169575
13/02/2013,9.45,-0.008429976
12/02/2013,9.53,0.005260401
11/02/2013,9.48,-0.009448889
08/02/2013,9.57,0.007341407
07/02/2013,9.5,-0.003152919
06/02/2013,9.53,0.004206105
05/02/2013,9.49,0.012725516
04/02/2013,9.37,-0.010615811
01/02/2013,9.47,0.007419218
31/01/2013,9.4,0.002129926
30/01/2013,9.38,0.012875714
29/01/2013,9.26,0.006500565
28/01/2013,9.2,-0.009735069
25/01/2013,9.29,0.005396667
24/01/2013,9.24,-0.006472515
23/01/2013,9.3,-0.00643089
22/01/2013,9.36,0.008583744
18/01/2013,9.28,-0.006444705
17/01/2013,9.34,0.020552373
16/01/2013,9.15,0.019868203
15/01/2013,8.97,0.01121088
14/01/2013,8.87,0.00338792
11/01/2013,8.84,-0.011248713
10/01/2013,8.94,0.004484312
09/01/2013,8.9,-0.00671895
08/01/2013,8.96,-0.001115449
07/01/2013,8.97,0.002232144
04/01/2013,8.95,0.012366656
03/01/2013,8.84,0.006810469
02/01/2013,8.78,0.041866579
31/12/2012,8.42,0.008348289
28/12/2012,8.35,-0.008348289
27/12/2012,8.42,-0.003556613
26/12/2012,8.45,0.001184133
24/12/2012,8.44,0
21/12/2012,8.44,-0.014117882
20/12/2012,8.56,0.012933749
19/12/2012,8.45,-0.00942292
18/12/2012,8.53,0.016548841
17/12/2012,8.39,0.03025034
14/12/2012,8.14,0
13/12/2012,8.14,-0.007343974
12/12/2012,8.2,-0.00365186
11/12/2012,8.23,0.009768087
10/12/2012,8.15,0.004920059
07/12/2012,8.11,0.022444832
06/12/2012,7.93,0.00126183
05/12/2012,7.92,0.002528446
04/12/2012,7.9,-0.011328
03/12/2012,7.99,-0.011201113
30/11/2012,8.08,-0.004938282
29/11/2012,8.12,-0.007361996
28/11/2012,8.18,-0.006093864
27/11/2012,8.23,-0.029924435
26/11/2012,8.48,0.003544008
23/11/2012,8.45,0.013103225
21/11/2012,8.34,-0.002395211
20/11/2012,8.36,0.022989518
19/11/2012,8.17,0.017284381
16/11/2012,8.03,0.002493767
15/11/2012,8.01,-0.003738322
14/11/2012,8.04,-0.016039826
13/11/2012,8.17,-0.01458106
12/11/2012,8.29,0
09/11/2012,8.29,0.004836769
08/11/2012,8.25,-0.004836769
07/11/2012,8.29,-0.035548767
06/11/2012,8.59,0.015249562
05/11/2012,8.46,0.010695289
02/11/2012,8.37,-0.015412279
01/11/2012,8.5,0.009456335
31/10/2012,8.42,0.003569308
26/10/2012,8.39,-0.016548841
25/10/2012,8.53,0.014167888
24/10/2012,8.41,-0.002375298
23/10/2012,8.43,-0.019965431
22/10/2012,8.6,-0.016147986
19/10/2012,8.74,-0.004566218
18/10/2012,8.78,0.043054934
17/10/2012,8.41,0.017996886
16/10/2012,8.26,-0.010836951
15/10/2012,8.35,0.002398083
12/10/2012,8.33,-0.035381049
11/10/2012,8.63,0.004645769
10/10/2012,8.59,-0.002325582
09/10/2012,8.61,-0.016129382
08/10/2012,8.75,-0.014747857
05/10/2012,8.88,-0.003372684
04/10/2012,8.91,0.018120541
03/10/2012,8.75,0.006880761
02/10/2012,8.69,-0.002298852
01/10/2012,8.71,-0.003438399
28/09/2012,8.74,-0.00797725
27/09/2012,8.81,0.012564414
26/09/2012,8.7,-0.008013781
25/09/2012,8.77,-0.01695914
24/09/2012,8.92,0.001121705
21/09/2012,8.91,-0.007825641
20/09/2012,8.98,-0.006659292
19/09/2012,9.04,0.016732125
18/09/2012,8.89,-0.002247192
17/09/2012,8.91,-0.014484933
14/09/2012,9.04,0.02350416
13/09/2012,8.83,0.015982075
12/09/2012,8.69,0.004613618
11/09/2012,8.65,0.002314816
10/09/2012,8.63,0.002320187
07/09/2012,8.61,0.011682376
06/09/2012,8.51,0.023782334
05/09/2012,8.31,-0.010772097
04/09/2012,8.4,-0.003565066
31/08/2012,8.43,0.003565066
30/08/2012,8.4,0.004773279
29/08/2012,8.36,0.005998818
28/08/2012,8.31,0
27/08/2012,8.31,-0.00480193
24/08/2012,8.35,0.001198322
23/08/2012,8.34,0
22/08/2012,8.34,0.00119976
21/08/2012,8.33,-0.002398083
20/08/2012,8.35,-0.001196888
17/08/2012,8.36,0.003594971
16/08/2012,8.33,0.012077441
15/08/2012,8.23,0.001215806
14/08/2012,8.22,-0.003642991
13/08/2012,8.25,-0.010850016
10/08/2012,8.34,0.00119976
09/08/2012,8.33,-0.00119976
08/08/2012,8.34,0.010850016
07/08/2012,8.25,0.002427186
06/08/2012,8.23,-0.001214329
03/08/2012,8.24,0.038347308
02/08/2012,7.93,-0.005031457
01/08/2012,7.97,-0.001253919
31/07/2012,7.98,-0.009975145
30/07/2012,8.06,-0.014778594
27/07/2012,8.18,0.014778594
26/07/2012,8.06,0.021317422
25/07/2012,7.89,0.005082603
24/07/2012,7.85,0.010243367
23/07/2012,7.77,-0.01532597
20/07/2012,7.89,-0.002531647
19/07/2012,7.91,0.010165272
18/07/2012,7.83,-0.01646649
17/07/2012,7.96,0.013915468
16/07/2012,7.85,0
13/07/2012,7.85,0.035000332
12/07/2012,7.58,-0.009192448
11/07/2012,7.65,0.011834458
10/07/2012,7.56,-0.010526413
09/07/2012,7.64,-0.007822726
06/07/2012,7.7,0.001299545
05/07/2012,7.69,-0.01420295
03/07/2012,7.8,0.01030937
02/07/2012,7.72,-0.002587324
29/06/2012,7.74,0.026179506
28/06/2012,7.54,-0.010554188
27/06/2012,7.62,0.006583302
26/06/2012,7.57,0.014637653
25/06/2012,7.46,-0.021220955
22/06/2012,7.62,0.019881371
21/06/2012,7.47,-0.022502604
20/06/2012,7.64,0.002621233
19/06/2012,7.62,0.029296369
18/06/2012,7.4,-0.004045859
15/06/2012,7.43,0.020394997
14/06/2012,7.28,0.018018506
13/06/2012,7.15,-0.002793298
12/06/2012,7.17,0.015460603
11/06/2012,7.06,-0.030685811
08/06/2012,7.28,0.018018506
07/06/2012,7.15,0.002801122
06/06/2012,7.13,0.032789823
05/06/2012,6.9,0.001450327
04/06/2012,6.89,-0.035641691
01/06/2012,7.14,-0.049190244
31/05/2012,7.5,0.009377162
30/05/2012,7.43,-0.023937313
29/05/2012,7.61,0.014560151
25/05/2012,7.5,-0.005319161
24/05/2012,7.54,-0.005291018
23/05/2012,7.58,0.009277734
22/05/2012,7.51,0.008021433
21/05/2012,7.45,0.005383593
18/05/2012,7.41,0.001350439
17/05/2012,7.4,-0.014755466
16/05/2012,7.51,-0.011912782
15/05/2012,7.6,-0.009168368
14/05/2012,7.67,-0.028279519
11/05/2012,7.89,0
10/05/2012,7.89,0.002538072
09/05/2012,7.87,-0.005069719
08/05/2012,7.91,-0.001263424
07/05/2012,7.92,0.012706651
04/05/2012,7.82,-0.021506205
03/05/2012,7.99,-0.003747662
02/05/2012,8.02,-0.017305747
01/05/2012,8.16,0.014815086
30/04/2012,8.04,-0.008668785
27/04/2012,8.11,-0.006146301
26/04/2012,8.16,0.008615438
25/04/2012,8.09,0.007444203
24/04/2012,8.03,0.018856624
23/04/2012,7.88,0.001269841
20/04/2012,7.87,-0.005069719
19/04/2012,7.91,-0.010062978
18/04/2012,7.99,-0.021053409
17/04/2012,8.16,0.014815086
16/04/2012,8.04,0.00874459
13/04/2012,7.97,-0.046577046
12/04/2012,8.35,0.00721157
11/04/2012,8.29,0.033111547
10/04/2012,8.02,-0.016079505
09/04/2012,8.15,-0.014616582
05/04/2012,8.27,-0.001208459
04/04/2012,8.28,-0.012004946
03/04/2012,8.38,-0.011862535
02/04/2012,8.48,-0.002355714
30/03/2012,8.5,0.002355714
29/03/2012,8.48,0
28/03/2012,8.48,0.014252023
27/03/2012,8.36,-0.011890747
26/03/2012,8.46,0.011890747
23/03/2012,8.36,0.001196888
22/03/2012,8.35,-0.026006194
21/03/2012,8.57,-0.013905207
20/03/2012,8.69,0.003458217
19/03/2012,8.66,0.013953715
16/03/2012,8.54,0
15/03/2012,8.54,0.005872007
14/03/2012,8.49,0.027464413
13/03/2012,8.26,0.047096684
12/03/2012,7.88,-0.017610518
09/03/2012,8.02,0.010025147
08/03/2012,7.94,0.019072415
07/03/2012,7.79,0.02206449
06/03/2012,7.62,-0.024628594
05/03/2012,7.81,-0.021533448
02/03/2012,7.98,-0.01369032
01/03/2012,8.09,-0.001235331
29/02/2012,8.1,-0.020770447
28/02/2012,8.27,0.017073585
27/02/2012,8.13,0.008647367
24/02/2012,8.06,0
23/02/2012,8.06,0.021317422
22/02/2012,7.89,-0.022557347
21/02/2012,8.07,-0.006176672
17/02/2012,8.12,0.016139394
16/02/2012,7.99,0.013862856
15/02/2012,7.88,-0.010101096
14/02/2012,7.96,-0.016199731
13/02/2012,8.09,0.018715456
10/02/2012,7.94,-0.018715456
09/02/2012,8.09,-0.009840178
08/02/2012,8.17,0.012315427
07/02/2012,8.07,-0.007407441
06/02/2012,8.13,-0.01343942
03/02/2012,8.24,0.037087069
02/02/2012,7.94,0.011399743
01/02/2012,7.85,0.010243367
31/01/2012,7.77,-0.010243367
30/01/2012,7.85,-0.020177229
27/01/2012,8.01,0.016362857
26/01/2012,7.88,-0.04467244
25/01/2012,8.24,0.01343942
24/01/2012,8.13,0.002463055
23/01/2012,8.11,-0.023157647
20/01/2012,8.3,0
19/01/2012,8.3,-0.001204094
18/01/2012,8.31,0.012106685
17/01/2012,8.21,-0.013309331
13/01/2012,8.32,0.012092046
12/01/2012,8.22,0.002436055
11/01/2012,8.2,0.007343974
10/01/2012,8.14,0.01859942
09/01/2012,7.99,0.001252348
06/01/2012,7.98,-0.00250313
05/01/2012,8,0.024036578
04/01/2012,7.81,0.005134799
03/01/2012,7.77,0.010349381
30/12/2011,7.69,-0.010349381
29/12/2011,7.77,0.018182319
28/12/2011,7.63,-0.013021017
27/12/2011,7.73,-0.006447476
23/12/2011,7.78,0.006447476
22/12/2011,7.73,0.024886681
21/12/2011,7.54,0.022804476
20/12/2011,7.37,0.03170493
19/12/2011,7.14,-0.005586607
16/12/2011,7.18,0.008391658
15/12/2011,7.12,0.001405482
14/12/2011,7.11,-0.004210533
13/12/2011,7.14,-0.011142177
12/12/2011,7.22,-0.021918686
09/12/2011,7.38,0.026082467
08/12/2011,7.19,-0.030139268
07/12/2011,7.41,0.010854923
06/12/2011,7.33,-0.010854923
05/12/2011,7.41,0.028749413
02/12/2011,7.2,-0.002773927
01/12/2011,7.22,-0.009648593
30/11/2011,7.29,0.046324072
29/11/2011,6.96,0.020320002
28/11/2011,6.82,0.022239612
25/11/2011,6.67,0
23/11/2011,6.67,-0.014881227
22/11/2011,6.77,-0.011747565
21/11/2011,6.85,-0.033025255
18/11/2011,7.08,-0.008438869
17/11/2011,7.14,-0.01390843
16/11/2011,7.24,-0.008253142
15/11/2011,7.3,0.011019395
14/11/2011,7.22,-0.034040046
11/11/2011,7.47,0.02989353
10/11/2011,7.25,0.022316128
09/11/2011,7.09,-0.061536841
08/11/2011,7.54,0.020094447
07/11/2011,7.39,0.008152219
04/11/2011,7.33,-0.004084417
03/11/2011,7.36,0.028947576
02/11/2011,7.15,0.045787683
01/11/2011,6.83,-0.033120378
31/10/2011,7.06,-0.037530464
28/10/2011,7.33,-0.020257276
27/10/2011,7.48,0.02710193
26/10/2011,7.28,0.047829088
25/10/2011,6.94,-0.03260388
24/10/2011,7.17,0.031163995
21/10/2011,6.95,0.020349539
20/10/2011,6.81,0.066792651
19/10/2011,6.37,-0.041512494
18/10/2011,6.64,0.063735631
17/10/2011,6.23,-0.043963123
14/10/2011,6.51,-0.007651147
13/10/2011,6.56,-0.030032287
12/10/2011,6.76,0.023953241
11/10/2011,6.6,0.019893541
10/10/2011,6.47,0.049099331
07/10/2011,6.16,-0.061388272
06/10/2011,6.55,0.072816968
05/10/2011,6.09,0.014888612
04/10/2011,6,0.047790664
03/10/2011,5.72,-0.036055408
30/09/2011,5.93,-0.04935212
29/09/2011,6.23,0.073244041
28/09/2011,5.79,-0.038954968
27/09/2011,6.02,-0.008271346
26/09/2011,6.07,0.061139581
23/09/2011,5.71,-0.013913268
22/09/2011,5.79,-0.023891921
21/09/2011,5.93,-0.066854555
20/09/2011,6.34,0.00315956
19/09/2011,6.32,-0.032687735
16/09/2011,6.53,-0.001530222
15/09/2011,6.54,0.010761057
14/09/2011,6.47,0.018721296
13/09/2011,6.35,0.00790518
12/09/2011,6.3,0.028987537
09/09/2011,6.12,-0.047856021
08/09/2011,6.42,-0.033693846
07/09/2011,6.64,0.08318519
06/09/2011,6.11,-0.021053409
02/09/2011,6.24,-0.031548358
01/09/2011,6.44,-0.030583423
31/08/2011,6.64,0.010598131
30/08/2011,6.57,-0.027028672
29/08/2011,6.75,0.050124387
26/08/2011,6.42,0.010963305
25/08/2011,6.35,-0.017174505
24/08/2011,6.46,0.017174505
23/08/2011,6.35,0.048396541
22/08/2011,6.05,0.006633523
19/08/2011,6.01,-0.039156715
18/08/2011,6.25,-0.06803241
17/08/2011,6.69,0.001495887
16/08/2011,6.68,-0.019274133
15/08/2011,6.81,0.057417582
12/08/2011,6.43,-0.041132988
11/08/2011,6.7,0.077558234
10/08/2011,6.2,-0.109866478
09/08/2011,6.92,0.062613593
08/08/2011,6.5,-0.109199292
05/08/2011,7.25,-0.033901552
04/08/2011,7.5,-0.054488185
03/08/2011,7.92,0.007604599
02/08/2011,7.86,-0.031311262
01/08/2011,8.11,0.008668785
29/07/2011,8.04,-0.003724399
28/07/2011,8.07,-0.003710579
27/07/2011,8.1,-0.025595547
26/07/2011,8.31,-0.011961865
25/07/2011,8.41,0
22/07/2011,8.41,0.001189768
21/07/2011,8.4,0.015597197
20/07/2011,8.27,0.025720953
19/07/2011,8.06,0.041804694
18/07/2011,7.73,-0.025544173
15/07/2011,7.93,-0.003775964
14/07/2011,7.96,-0.016199731
13/07/2011,8.09,0.00993797
12/07/2011,8.01,0
11/07/2011,8.01,-0.030733826
08/07/2011,8.26,-0.014423327
07/07/2011,8.38,0.016847571
06/07/2011,8.24,-0.007255171
05/07/2011,8.3,-0.016726794
01/07/2011,8.44,0.013118852
30/06/2011,8.33,0.004813487
29/06/2011,8.29,0.023185907
28/06/2011,8.1,0.002472189
27/06/2011,8.08,0.018738837
24/06/2011,7.93,-0.019975695
23/06/2011,8.09,-0.01106342
22/06/2011,8.18,-0.009732437
21/06/2011,8.26,0.007290433
20/06/2011,8.2,-0.012121361
17/06/2011,8.3,0.026863642
16/06/2011,8.08,0.003719781
15/06/2011,8.05,-0.007425777
14/06/2011,8.11,0.013656326
13/06/2011,8,-0.001249219
10/06/2011,8.01,-0.014870162
09/06/2011,8.13,0.018622512
08/06/2011,7.98,0.005025136
07/06/2011,7.94,0.00126024
06/06/2011,7.93,-0.016260521
03/06/2011,8.06,-0.020872458
02/06/2011,8.23,0.006093864
01/06/2011,8.18,-0.034838358
31/05/2011,8.47,0.002364067
27/05/2011,8.45,0.017910927
26/05/2011,8.3,-0.004807702
25/05/2011,8.34,0.003603608
24/05/2011,8.31,0.0048251
23/05/2011,8.27,-0.015597197
20/05/2011,8.4,-0.02236703
19/05/2011,8.59,0.003498546
18/05/2011,8.56,0.004683849
17/05/2011,8.52,0.011806513
16/05/2011,8.42,0.017975319
13/05/2011,8.27,-0.030954852
12/05/2011,8.53,-0.001171646
11/05/2011,8.54,-0.005837728
10/05/2011,8.59,0.012888286
09/05/2011,8.48,-0.005878912
06/05/2011,8.53,0.003523198
05/05/2011,8.5,-0.015178342
04/05/2011,8.63,-0.021777365
03/05/2011,8.82,0.012550079
02/05/2011,8.71,0.004603
29/04/2011,8.67,-0.001152738
28/04/2011,8.68,0.003462208
27/04/2011,8.65,0.012798313
26/04/2011,8.54,0.015339534
25/04/2011,8.41,0.007159935
21/04/2011,8.35,0
20/04/2011,8.35,-0.004778982
19/04/2011,8.39,-0.023558216
18/04/2011,8.59,-0.026423134
15/04/2011,8.82,0.00796817
14/04/2011,8.75,-0.011363759
13/04/2011,8.85,0.009080653
12/04/2011,8.77,-0.006818208
11/04/2011,8.83,-0.004519782
08/04/2011,8.87,-0.006741599
07/04/2011,8.93,-0.005583487
06/04/2011,8.98,0.013453118
05/04/2011,8.86,-0.006749182
04/04/2011,8.92,-0.003357586
01/04/2011,8.95,0.007851975
31/03/2011,8.88,-0.005614838
30/03/2011,8.93,0.021506205
29/03/2011,8.74,-0.002285715
28/03/2011,8.76,0.004576667
25/03/2011,8.72,0.006904515
24/03/2011,8.66,0.008115987
23/03/2011,8.59,-0.011574203
22/03/2011,8.69,-0.001150086
21/03/2011,8.7,-0.024972921
18/03/2011,8.92,0.007878488
17/03/2011,8.85,0.022858138
16/03/2011,8.65,-0.019462549
15/03/2011,8.82,-0.016863806
14/03/2011,8.97,-0.012188517
11/03/2011,9.08,0.008849615
10/03/2011,9,-0.041355186
09/03/2011,9.38,0.007490672
08/03/2011,9.31,0.004305712
07/03/2011,9.27,0.001079331
04/03/2011,9.26,-0.008602204
03/03/2011,9.34,0.032647078
02/03/2011,9.04,0.010005642
01/03/2011,8.95,-0.021006853
28/02/2011,9.14,-0.016278167
25/02/2011,9.29,0.027279378
24/02/2011,9.04,-0.016456762
23/02/2011,9.19,-0.002173914
22/02/2011,9.21,-0.034154867
18/02/2011,9.53,0.009488738
17/02/2011,9.44,-0.011585174
16/02/2011,9.55,-0.010416761
15/02/2011,9.65,0.005194817
14/02/2011,9.6,0.006269613
11/02/2011,9.54,0.025479085
10/02/2011,9.3,-0.028618805
09/02/2011,9.57,-0.014523077
08/02/2011,9.71,0.01347869
07/02/2011,9.58,0.01366285
04/02/2011,9.45,-0.002114166
03/02/2011,9.47,0.017039816
02/02/2011,9.31,0.005385043
01/02/2011,9.26,0.039652772
31/01/2011,8.9,0.012436565
28/01/2011,8.79,-0.015801683
27/01/2011,8.93,0.004489345
26/01/2011,8.89,-0.002247192
25/01/2011,8.91,0.034249923
24/01/2011,8.61,-0.019552089
21/01/2011,8.78,0.044244702
20/01/2011,8.4,-0.016529302
