Date,Close,CAM
28/01/2011,52.48,0.00038117
27/01/2011,52.46,-0.016823003
26/01/2011,53.35,0.058471365
25/01/2011,50.32,-0.018703173
24/01/2011,51.27,0.019498402
21/01/2011,50.28,0.001592357
20/01/2011,50.2,-0.001194505
19/01/2011,50.26,-0.0292149
18/01/2011,51.75,-0.00923261
14/01/2011,52.23,0.011166847
13/01/2011,51.65,-0.009250403
12/01/2011,52.13,0.010800491
11/01/2011,51.57,0.05767184
10/01/2011,48.68,0
07/01/2011,48.68,-0.002257106
06/01/2011,48.79,-0.007961663
05/01/2011,49.18,-0.005879388
04/01/2011,49.47,-0.021002872
03/01/2011,50.52,-0.004148154
31/12/2010,50.73,0.003158936
30/12/2010,50.57,-0.005128216
29/12/2010,50.83,0.026110103
28/12/2010,49.52,-0.005638356
27/12/2010,49.8,-0.006804109
23/12/2010,50.14,-0.009725193
22/12/2010,50.63,-0.00295829
21/12/2010,50.78,0.005925358
20/12/2010,50.48,0.018796794
17/12/2010,49.54,-0.000201837
16/12/2010,49.55,0.006275959
15/12/2010,49.24,-0.005266368
14/12/2010,49.5,-0.014639788
13/12/2010,50.23,0.017674692
10/12/2010,49.35,0.004671482
09/12/2010,49.12,0.008792614
08/12/2010,48.69,0.000821862
07/12/2010,48.65,-0.043638169
06/12/2010,50.82,-0.010569681
03/12/2010,51.36,0.009193219
02/12/2010,50.89,0.019244717
01/12/2010,49.92,0.036931668
30/11/2010,48.11,-0.014445154
29/11/2010,48.81,0.02762664
26/11/2010,47.48,-0.019191244
24/11/2010,48.4,0.023835542
23/11/2010,47.26,-0.019694749
22/11/2010,48.2,-0.010114649
19/11/2010,48.69,0.033837815
18/11/2010,47.07,0.051662354
17/11/2010,44.7,0.016693372
16/11/2010,43.96,-0.001363947
15/11/2010,44.02,-0.004759216
12/11/2010,44.23,-0.039238105
11/11/2010,46,0.001087548
10/11/2010,45.95,0.010061327
09/11/2010,45.49,-0.008972595
08/11/2010,45.9,-0.004998381
05/11/2010,46.13,0.011775103
04/11/2010,45.59,0.043256043
03/11/2010,43.66,0.00597291
02/11/2010,43.4,-0.011227063
01/11/2010,43.89,0.003194891
29/10/2010,43.75,-0.014973057
28/10/2010,44.41,-0.00471752
27/10/2010,44.62,0.010815788
26/10/2010,44.14,0.018751979
25/10/2010,43.32,0.009276504
22/10/2010,42.92,0.011482259
21/10/2010,42.43,-0.008916061
20/10/2010,42.81,0.022679923
19/10/2010,41.85,-0.022212633
18/10/2010,42.79,-0.006986521
15/10/2010,43.09,0.007921756
14/10/2010,42.75,-0.019229134
13/10/2010,43.58,0.005060972
12/10/2010,43.36,0.000692121
11/10/2010,43.33,-0.003685791
08/10/2010,43.49,0.02349765
07/10/2010,42.48,-0.021886788
06/10/2010,43.42,-0.001380898
05/10/2010,43.48,0.032490879
04/10/2010,42.09,-0.035934804
01/10/2010,43.63,0.015475537
30/09/2010,42.96,-0.021417053
29/09/2010,43.89,0.022348586
28/09/2010,42.92,0.023574878
27/09/2010,41.92,-0.003571858
24/09/2010,42.07,0.032861135
23/09/2010,40.71,0.003198428
22/09/2010,40.58,0.002220304
21/09/2010,40.49,0.000988387
20/09/2010,40.45,0.022753826
17/09/2010,39.54,0.011190351
16/09/2010,39.1,-0.017241806
15/09/2010,39.78,-0.006514681
14/09/2010,40.04,-0.014627756
13/09/2010,40.63,0.010142326
10/09/2010,40.22,0.038783216
09/09/2010,38.69,-0.004898811
08/09/2010,38.88,0.017382718
07/09/2010,38.21,-0.018410996
03/09/2010,38.92,0.007479081
02/09/2010,38.63,0.008840411
01/09/2010,38.29,0.040234546
31/08/2010,36.78,-0.010547765
30/08/2010,37.17,-0.02129439
27/08/2010,37.97,0.045529749
26/08/2010,36.28,-0.001377221
25/08/2010,36.33,-0.008496694
24/08/2010,36.64,-0.006528859
23/08/2010,36.88,0.001085187
20/08/2010,36.84,-0.01882282
19/08/2010,37.54,-0.01716667
18/08/2010,38.19,-0.012748969
17/08/2010,38.68,0.004404723
16/08/2010,38.51,0.014911983
13/08/2010,37.94,0.028065453
12/08/2010,36.89,0.003258216
11/08/2010,36.77,-0.032903864
10/08/2010,38,-0.023408091
09/08/2010,38.9,-0.004360658
06/08/2010,39.07,-0.010692566
05/08/2010,39.49,0.012998781
04/08/2010,38.98,-0.016790015
03/08/2010,39.64,-0.024668001
02/08/2010,40.63,0.025930149
30/07/2010,39.59,0.000758054
29/07/2010,39.56,0.016824256
28/07/2010,38.9,-0.004872429
27/07/2010,39.09,-0.003065136
26/07/2010,39.21,0.016197809
23/07/2010,38.58,0.013307437
22/07/2010,38.07,0.029319797
21/07/2010,36.97,-0.025635583
20/07/2010,37.93,0.041448344
19/07/2010,36.39,0.04611444
16/07/2010,34.75,-0.010875894
15/07/2010,35.13,0.004564915
14/07/2010,34.97,-0.007974978
13/07/2010,35.25,0.0099787
12/07/2010,34.9,-0.008559253
09/07/2010,35.2,0.005126756
08/07/2010,35.02,0.027795652
07/07/2010,34.06,0.055846712
06/07/2010,32.21,-0.009885777
02/07/2010,32.53,0.003695723
01/07/2010,32.41,-0.003388268
30/06/2010,32.52,-0.007658178
29/06/2010,32.77,-0.053183481
28/06/2010,34.56,-0.028243212
25/06/2010,35.55,0.026219798
24/06/2010,34.63,-0.023684942
23/06/2010,35.46,-0.008704253
22/06/2010,35.77,-0.040005335
21/06/2010,37.23,-0.019681486
18/06/2010,37.97,0.009792324
17/06/2010,37.6,0.002663117
16/06/2010,37.5,0.003205131
15/06/2010,37.38,0.043467277
14/06/2010,35.79,-0.017724086
11/06/2010,36.43,0.001098599
10/06/2010,36.39,0.064117249
09/06/2010,34.13,0.000879379
08/06/2010,34.1,0.034306123
07/06/2010,32.95,-0.008461821
04/06/2010,33.23,-0.040978467
03/06/2010,34.62,0.009869456
02/06/2010,34.28,0.072269613
01/06/2010,31.89,-0.126766638
28/05/2010,36.2,-0.050630091
27/05/2010,38.08,0.053950515
26/05/2010,36.08,0.030390634
25/05/2010,35,0.016710271
24/05/2010,34.42,-0.040426797
21/05/2010,35.84,0.037236077
20/05/2010,34.53,-0.055757684
19/05/2010,36.51,-0.00655203
18/05/2010,36.75,-0.013513719
17/05/2010,37.25,-0.001341382
14/05/2010,37.3,-0.021220955
13/05/2010,38.1,-0.035073218
12/05/2010,39.46,0.061670531
11/05/2010,37.1,0.030375848
10/05/2010,35.99,0.01145744
07/05/2010,35.58,-0.059466659
06/05/2010,37.76,-0.038191419
05/05/2010,39.23,0.001275348
04/05/2010,39.18,-0.039780104
03/05/2010,40.77,0.032659016
30/04/2010,39.46,0.019447901
29/04/2010,38.7,-0.138975204
28/04/2010,44.47,0.019987038
27/04/2010,43.59,-0.077445235
26/04/2010,47.1,-0.004448689
23/04/2010,47.31,0.032001013
22/04/2010,45.82,0.007448008
21/04/2010,45.48,-0.012237915
20/04/2010,46.04,0.026633026
19/04/2010,44.83,0.001786113
16/04/2010,44.75,-0.019254772
15/04/2010,45.62,-0.002626972
14/04/2010,45.74,0.027034662
13/04/2010,44.52,-0.025284115
12/04/2010,45.66,0.009462058
09/04/2010,45.23,0.006432317
08/04/2010,44.94,-0.003110422
07/04/2010,45.08,-0.012564918
06/04/2010,45.65,0.003291281
05/04/2010,45.5,0.022897521
01/04/2010,44.47,0.036875814
31/03/2010,42.86,0.002569795
30/03/2010,42.75,0.012712036
29/03/2010,42.21,0.026649038
26/03/2010,41.1,-0.00194458
25/03/2010,41.18,-0.018287324
24/03/2010,41.94,-0.004045217
23/03/2010,42.11,-0.003792372
22/03/2010,42.27,0.010942069
19/03/2010,41.81,-0.032010264
18/03/2010,43.17,-0.026515839
17/03/2010,44.33,0.007017573
16/03/2010,44.02,0.001363947
15/03/2010,43.96,-0.015574178
12/03/2010,44.65,0.010355788
11/03/2010,44.19,0.00226552
10/03/2010,44.09,0.014852324
09/03/2010,43.44,-0.008253142
08/03/2010,43.8,-0.0142811
05/03/2010,44.43,0.026686496
04/03/2010,43.26,-0.006451635
03/03/2010,43.54,0.031022896
02/03/2010,42.21,0.016481921
01/03/2010,41.52,0.009437457
26/02/2010,41.13,0.01026402
25/02/2010,40.71,-0.006854372
24/02/2010,40.99,0.005872295
23/02/2010,40.75,-0.030213779
22/02/2010,42,0.001429593
19/02/2010,41.94,0.004301082
18/02/2010,41.76,0.014472033
17/02/2010,41.16,-0.013273997
16/02/2010,41.71,0.020589319
12/02/2010,40.86,-0.002688502
11/02/2010,40.97,0.042888647
10/02/2010,39.25,-0.002036142
09/02/2010,39.33,0.063505069
08/02/2010,36.91,-0.01077887
05/02/2010,37.31,-0.015161881
04/02/2010,37.88,-0.046424014
03/02/2010,39.68,0.002018164
02/02/2010,39.6,0.011428696
01/02/2010,39.15,0.038801899
29/01/2010,37.66,-0.008724444
28/01/2010,37.99,-0.028031942
27/01/2010,39.07,-0.002045513
26/01/2010,39.15,-0.01747101
25/01/2010,39.84,0.019260606
22/01/2010,39.08,-0.035691147
21/01/2010,40.5,-0.034461066
20/01/2010,41.92,-0.006183135
19/01/2010,42.18,0.012644806
15/01/2010,41.65,-0.022318115
14/01/2010,42.59,-0.011439368
13/01/2010,43.08,0.016146367
12/01/2010,42.39,-0.03135053
11/01/2010,43.74,-0.025283514
08/01/2010,44.86,0.00805734
07/01/2010,44.5,0.005407855
06/01/2010,44.26,0.006801205
05/01/2010,43.96,0.012129683
04/01/2010,43.43,0.038254107
31/12/2009,41.8,0.004315519
30/12/2009,41.62,-0.007659205
29/12/2009,41.94,-0.008783439
28/12/2009,42.31,0.006401919
24/12/2009,42.04,-0.001188637
23/12/2009,42.09,0.034319463
22/12/2009,40.67,0.00690849
21/12/2009,40.39,0.012707284
18/12/2009,39.88,0.008562127
17/12/2009,39.54,0.002025317
16/12/2009,39.46,0.015064756
15/12/2009,38.87,0.008526082
14/12/2009,38.54,0.015427159
11/12/2009,37.95,0.00793655
10/12/2009,37.65,0.023922657
09/12/2009,36.76,0.008468839
08/12/2009,36.45,-0.022247255
07/12/2009,37.27,-0.002144198
04/12/2009,37.35,0.000267773
03/12/2009,37.34,-0.022508563
02/12/2009,38.19,-0.004441549
01/12/2009,38.36,0.014706147
30/11/2009,37.8,0.01492565
27/11/2009,37.24,-0.033015015
25/11/2009,38.49,0.007562952
24/11/2009,38.2,-0.001046573
23/11/2009,38.24,0.020074631
20/11/2009,37.48,-0.034097192
19/11/2009,38.78,-0.045617081
18/11/2009,40.59,-0.01903425
17/11/2009,41.37,-0.000241692
16/11/2009,41.38,0.032419342
13/11/2009,40.06,0.006511418
12/11/2009,39.8,-0.033599999
11/11/2009,41.16,0.008049806
10/11/2009,40.83,0.000489956
09/11/2009,40.81,0.039230515
06/11/2009,39.24,-0.005844255
05/11/2009,39.47,0.025662173
04/11/2009,38.47,0.002342226
03/11/2009,38.38,0.02533117
02/11/2009,37.42,0.012098548
30/10/2009,36.97,-0.056015694
29/10/2009,39.1,0.040182813
28/10/2009,37.56,-0.040949782
27/10/2009,39.13,-0.00204238
26/10/2009,39.21,-0.023939659
23/10/2009,40.16,-0.024595436
22/10/2009,41.16,0.009029958
21/10/2009,40.79,-0.003914857
20/10/2009,40.95,-0.021022884
19/10/2009,41.82,0.00551494
16/10/2009,41.59,-0.013137655
15/10/2009,42.14,0.021588749
14/10/2009,41.24,0.033784498
13/10/2009,39.87,-0.007247314
12/10/2009,40.16,0.016317671
09/10/2009,39.51,0.00405783
08/10/2009,39.35,0.020799312
07/10/2009,38.54,0.003639203
06/10/2009,38.4,0.02960047
05/10/2009,37.28,0.037162746
02/10/2009,35.92,-0.008869238
01/10/2009,36.24,-0.042674582
30/09/2009,37.82,-0.007638652
29/09/2009,38.11,-0.000262364
28/09/2009,38.12,0.032256562
25/09/2009,36.91,-0.005403958
24/09/2009,37.11,-0.030779824
23/09/2009,38.27,-0.021967546
22/09/2009,39.12,0.008213599
21/09/2009,38.8,0.000773495
18/09/2009,38.77,0.004394475
17/09/2009,38.6,-0.019243698
16/09/2009,39.35,0.015365219
15/09/2009,38.75,0.012725792
14/09/2009,38.26,0.024607671
11/09/2009,37.33,0.013756117
10/09/2009,36.82,0.001086957
09/09/2009,36.78,-0.001358511
08/09/2009,36.83,0.023349502
04/09/2009,35.98,0.022485489
03/09/2009,35.18,0.032647707
02/09/2009,34.05,-0.017179051
01/09/2009,34.64,-0.030421678
31/08/2009,35.71,-0.025709778
28/08/2009,36.64,0.006297078
27/08/2009,36.41,-0.002468798
26/08/2009,36.5,0.004943707
25/08/2009,36.32,-0.019899798
24/08/2009,37.05,0.010582109
21/08/2009,36.66,0.049485987
20/08/2009,34.89,0.020267052
19/08/2009,34.19,0.020686317
18/08/2009,33.49,0.030314537
17/08/2009,32.49,-0.031508211
14/08/2009,33.53,-0.046899522
13/08/2009,35.14,0.032391496
12/08/2009,34.02,0.019591009
11/08/2009,33.36,-0.030117422
10/08/2009,34.38,0.005541796
07/08/2009,34.19,-0.010474347
06/08/2009,34.55,-0.004043911
05/08/2009,34.69,0.002597779
04/08/2009,34.6,0.048558977
03/08/2009,32.96,0.053915534
31/07/2009,31.23,0.004492947
30/07/2009,31.09,0.036355731
29/07/2009,29.98,-0.026009697
28/07/2009,30.77,-0.033554834
27/07/2009,31.82,-0.000942359
24/07/2009,31.85,0.015823115
23/07/2009,31.35,0.032088315
22/07/2009,30.36,-0.00950671
21/07/2009,30.65,0.013797854
20/07/2009,30.23,0.035694025
17/07/2009,29.17,0.008607387
16/07/2009,28.92,0.01252626
15/07/2009,28.56,0.046219941
14/07/2009,27.27,0.022622882
13/07/2009,26.66,0.009043016
10/07/2009,26.42,-0.005661461
09/07/2009,26.57,0.032125133
08/07/2009,25.73,0.006237837
07/07/2009,25.57,-0.008179208
06/07/2009,25.78,-0.039175955
02/07/2009,26.81,-0.041284402
01/07/2009,27.94,-0.012802451
30/06/2009,28.3,-0.01473194
29/06/2009,28.72,-0.006247851
26/06/2009,28.9,-0.004143652
25/06/2009,29.02,0.082572899
24/06/2009,26.72,-0.002616335
23/06/2009,26.79,0.010129518
22/06/2009,26.52,-0.060713341
19/06/2009,28.18,-0.012343659
18/06/2009,28.53,-0.008029368
17/06/2009,28.76,-0.012096225
16/06/2009,29.11,-0.035103165
15/06/2009,30.15,-0.041577928
12/06/2009,31.43,-0.027304379
11/06/2009,32.3,0.026350333
10/06/2009,31.46,0.026410553
09/06/2009,30.64,0.024782369
08/06/2009,29.89,-0.012633147
05/06/2009,30.27,-0.021892722
04/06/2009,30.94,0.037877078
03/06/2009,29.79,-0.033341923
02/06/2009,30.8,-0.052185753
01/06/2009,32.45,0.038321272
29/05/2009,31.23,0.015489177
28/05/2009,30.75,0.021032652
27/05/2009,30.11,-0.004969366
26/05/2009,30.26,0.024420013
22/05/2009,29.53,0.00781918
21/05/2009,29.3,-0.046675139
20/05/2009,30.7,0.017414601
19/05/2009,30.17,0.014355112
18/05/2009,29.74,0.076490405
15/05/2009,27.55,-0.026152305
14/05/2009,28.28,0.025063969
13/05/2009,27.58,-0.051927611
12/05/2009,29.05,0.005522969
11/05/2009,28.89,-0.054231169
08/05/2009,30.5,0.048364025
07/05/2009,29.06,0.030395353
06/05/2009,28.19,0.025508838
05/05/2009,27.48,-0.01731645
04/05/2009,27.96,0.061966724
01/05/2009,26.28,0.026997397
30/04/2009,25.58,-0.033445362
29/04/2009,26.45,0.039719893
28/04/2009,25.42,-0.019864334
27/04/2009,25.93,-0.025134606
24/04/2009,26.59,0.056075002
23/04/2009,25.14,-0.035173614
22/04/2009,26.04,0.037961905
21/04/2009,25.07,0.06765466
20/04/2009,23.43,-0.08269849
17/04/2009,25.45,0.029507723
16/04/2009,24.71,0.02790497
15/04/2009,24.03,0.005424591
14/04/2009,23.9,-0.007087793
13/04/2009,24.07,-0.010743905
09/04/2009,24.33,0.043686073
08/04/2009,23.29,0.024338446
07/04/2009,22.73,-0.003513398
06/04/2009,22.81,-0.030652087
03/04/2009,23.52,0.0184515
02/04/2009,23.09,0.046994463
01/04/2009,22.03,0.004549598
31/03/2009,21.93,-0.009078592
30/03/2009,22.13,-0.052377207
27/03/2009,23.32,-0.057491882
26/03/2009,24.7,0.00568414
25/03/2009,24.56,0.000814664
24/03/2009,24.54,-0.007712642
23/03/2009,24.73,0.090509751
20/03/2009,22.59,-0.061379486
19/03/2009,24.02,0.084667596
18/03/2009,22.07,0.01185064
17/03/2009,21.81,0.032148121
16/03/2009,21.12,0.027846254
13/03/2009,20.54,-0.008242471
12/03/2009,20.71,0.051522043
11/03/2009,19.67,-0.029553866
10/03/2009,20.26,0.067372411
09/03/2009,18.94,0.031101703
06/03/2009,18.36,0.01536803
05/03/2009,18.08,-0.044355567
04/03/2009,18.9,0.062213185
03/03/2009,17.76,0.025086834
02/03/2009,17.32,-0.107206386
27/02/2009,19.28,-0.001554807
26/02/2009,19.31,0.043393051
25/02/2009,18.49,-0.037680234
24/02/2009,19.2,0.056790834
23/02/2009,18.14,-0.063021384
20/02/2009,19.32,-0.028573372
19/02/2009,19.88,-0.009511962
18/02/2009,20.07,0.008506431
17/02/2009,19.9,-0.091190238
13/02/2009,21.8,0.005519793
12/02/2009,21.68,-0.005060972
11/02/2009,21.79,-0.007315991
10/02/2009,21.95,-0.044986432
09/02/2009,22.96,-0.012981576
06/02/2009,23.26,0.059335685
05/02/2009,21.92,0.011932221
04/02/2009,21.66,0.019581045
03/02/2009,21.24,-0.034246753
02/02/2009,21.98,-0.052293704
30/01/2009,23.16,-0.026418239
29/01/2009,23.78,-0.037553412
28/01/2009,24.69,0.051527808
27/01/2009,23.45,-0.003830607
26/01/2009,23.54,0.030625641
23/01/2009,22.83,0.078328599
22/01/2009,21.11,-0.027565399
21/01/2009,21.7,0.050565933
20/01/2009,20.63,-0.090318232
16/01/2009,22.58,0.0080036
15/01/2009,22.4,0.053174762
14/01/2009,21.24,-0.069996762
13/01/2009,22.78,0.020399821
12/01/2009,22.32,-0.036079584
09/01/2009,23.14,-0.047678298
08/01/2009,24.27,-0.009432098
07/01/2009,24.5,-0.037256462
06/01/2009,25.43,0.088764602
05/01/2009,23.27,
