Date,Close,T
12/11/2013,35.17,0.003988609
11/11/2013,35.03,-0.003988609
08/11/2013,35.17,0.001707456
07/11/2013,35.11,-0.020020406
06/11/2013,35.82,0.008128987
05/11/2013,35.53,-0.025564048
04/11/2013,36.45,0.005777977
01/11/2013,36.24,0.001104362
31/10/2013,36.2,-0.001656086
30/10/2013,36.26,-0.000275748
29/10/2013,36.27,0.019488367
28/10/2013,35.57,0.010740635
25/10/2013,35.19,0.016041593
24/10/2013,34.63,-0.018595873
23/10/2013,35.28,0.001418239
22/10/2013,35.23,0.000283889
21/10/2013,35.22,0.017471445
18/10/2013,34.61,0.004923978
17/10/2013,34.44,0.006993035
16/10/2013,34.2,0.014431115
15/10/2013,33.71,-0.006210282
14/10/2013,33.92,-0.008220833
11/10/2013,34.2,0.001463058
10/10/2013,34.15,0.011782169
09/10/2013,33.75,0.019145066
08/10/2013,33.11,-0.026525173
07/10/2013,34,0.007380107
04/10/2013,33.75,0.003264582
03/10/2013,33.64,-0.008878425
02/10/2013,33.94,-0.003529415
01/10/2013,34.06,0.007071332
30/09/2013,33.82,-0.004719773
27/09/2013,33.98,-0.007330336
26/09/2013,34.23,0.00527242
25/09/2013,34.05,-0.001174054
24/09/2013,34.09,-0.003806182
23/09/2013,34.22,-0.002626588
20/09/2013,34.31,-0.014467845
19/09/2013,34.81,-0.004013767
18/09/2013,34.95,0.005738897
17/09/2013,34.75,0.005193318
16/09/2013,34.57,0.007257979
13/09/2013,34.32,-0.001746725
12/09/2013,34.38,0.011997218
11/09/2013,33.97,0
10/09/2013,33.97,0.010059256
09/09/2013,33.63,0.006563269
06/09/2013,33.41,0.002097379
05/09/2013,33.34,-0.0119262
04/09/2013,33.74,0.01252626
03/09/2013,33.32,-0.015190165
30/08/2013,33.83,0.005334927
29/08/2013,33.65,0.002082404
28/08/2013,33.58,-0.003270406
27/08/2013,33.69,-0.003851286
26/08/2013,33.82,-0.013801423
23/08/2013,34.29,0.013801423
22/08/2013,33.82,0.010104098
21/08/2013,33.48,-0.011581421
20/08/2013,33.87,0.002364766
19/08/2013,33.79,-0.011475777
16/08/2013,34.18,-0.004961341
15/08/2013,34.35,-0.012152927
14/08/2013,34.77,0.001439056
13/08/2013,34.72,-0.005743841
12/08/2013,34.92,0.003442344
09/08/2013,34.8,-0.013982251
08/08/2013,35.29,-0.008465062
07/08/2013,35.59,0.003095542
06/08/2013,35.48,-0.005340842
05/08/2013,35.67,-0.002799554
02/08/2013,35.77,0.001398797
01/08/2013,35.72,0.012678012
31/07/2013,35.27,-0.004243888
30/07/2013,35.42,-0.012903405
29/07/2013,35.88,0.007834399
26/07/2013,35.6,0.003940337
25/07/2013,35.46,0.001693481
24/07/2013,35.4,-0.011515364
23/07/2013,35.81,0.006443502
22/07/2013,35.58,-0.006443502
19/07/2013,35.81,0.001956674
18/07/2013,35.74,-0.0061367
17/07/2013,35.96,0.002227172
16/07/2013,35.88,0.009239881
15/07/2013,35.55,-0.007287028
12/07/2013,35.81,-0.001674108
11/07/2013,35.87,0.013471997
10/07/2013,35.39,-0.005916344
09/07/2013,35.6,0.000561956
08/07/2013,35.58,-0.007001849
05/07/2013,35.83,0.005878253
03/07/2013,35.62,0.002529868
02/07/2013,35.53,0.006494446
01/07/2013,35.3,-0.002828856
28/06/2013,35.4,-0.006476159
27/06/2013,35.63,0.008455518
26/06/2013,35.33,0.008527624
25/06/2013,35.03,0.016405606
24/06/2013,34.46,-0.000290149
21/06/2013,34.47,0.003487362
20/06/2013,34.35,-0.025863511
19/06/2013,35.25,-0.025764517
18/06/2013,36.17,0.011400096
17/06/2013,35.76,-0.004185858
14/06/2013,35.91,-0.010801933
13/06/2013,36.3,0.018910463
12/06/2013,35.62,-0.003922672
11/06/2013,35.76,-0.006411172
10/06/2013,35.99,0.015117869
07/06/2013,35.45,-0.010103931
06/06/2013,35.81,0.015478007
05/06/2013,35.26,-0.011560822
04/06/2013,35.67,0.016963935
03/06/2013,35.07,0.002283758
31/05/2013,34.99,-0.01447039
30/05/2013,35.5,-0.011483112
29/05/2013,35.91,-0.007490672
28/05/2013,36.18,-0.015631746
24/05/2013,36.75,0.000272146
23/05/2013,36.74,0.003271541
22/05/2013,36.62,-0.008700436
21/05/2013,36.94,-0.007551276
20/05/2013,37.22,-0.0058934
17/05/2013,37.44,0.00160385
16/05/2013,37.38,-0.004004811
15/05/2013,37.53,0.008025725
14/05/2013,37.23,0.006196975
13/05/2013,37,-0.009682701
10/05/2013,37.36,0.00080332
09/05/2013,37.33,-0.013305146
08/05/2013,37.83,0.008228315
07/05/2013,37.52,0.011526733
06/05/2013,37.09,-0.006717747
03/05/2013,37.34,-0.005874516
02/05/2013,37.56,0
01/05/2013,37.56,0.002665957
30/04/2013,37.46,0.00428037
29/04/2013,37.3,0.006994917
26/04/2013,37.04,-0.00645858
25/04/2013,37.28,0.00645858
24/04/2013,37.04,-0.051563236
23/04/2013,39,0.006947153
22/04/2013,38.73,0.011686927
19/04/2013,38.28,0.014207027
18/04/2013,37.74,-0.001059322
17/04/2013,37.78,-0.004226102
16/04/2013,37.94,-0.000263539
15/04/2013,37.95,-0.016723672
12/04/2013,38.59,0.001296513
11/04/2013,38.54,0.009384845
10/04/2013,38.18,0.011061477
09/04/2013,37.76,0.003714517
08/04/2013,37.62,-0.010576513
05/04/2013,38.02,0.002897408
04/04/2013,37.91,0.01675794
03/04/2013,37.28,-0.00774887
02/04/2013,37.57,0.008553915
01/04/2013,37.25,0.015147706
28/03/2013,36.69,0.001909699
27/03/2013,36.62,-0.003271541
26/03/2013,36.74,0.009572068
25/03/2013,36.39,-0.001098599
22/03/2013,36.43,0.007715662
21/03/2013,36.15,-0.001105889
20/03/2013,36.19,0.001382552
19/03/2013,36.14,-0.000276663
18/03/2013,36.15,-0.007715662
15/03/2013,36.43,-0.011734341
14/03/2013,36.86,0.007078712
13/03/2013,36.6,-0.003273325
12/03/2013,36.72,0.003273325
11/03/2013,36.6,-0.002183407
08/03/2013,36.68,0.007937636
07/03/2013,36.39,0.00275179
06/03/2013,36.29,-0.008506019
05/03/2013,36.6,0.010160736
04/03/2013,36.23,0.006090827
01/03/2013,36.01,0.002780869
28/02/2013,35.91,0.001672241
27/02/2013,35.85,0.0100926
26/02/2013,35.49,0.008489015
25/02/2013,35.19,-0.013828356
22/02/2013,35.68,0.007031389
21/02/2013,35.43,-0.00112835
20/02/2013,35.47,-0.005622731
19/02/2013,35.67,0.008728762
15/02/2013,35.36,0.0019816
14/02/2013,35.29,-0.003676995
13/02/2013,35.42,-0.005069006
12/02/2013,35.6,0.010447646
11/02/2013,35.23,-0.001134752
08/02/2013,35.27,0
07/02/2013,35.27,-0.004526175
06/02/2013,35.43,0.002260527
05/02/2013,35.35,0.0034004
04/02/2013,35.23,-0.007916355
01/02/2013,35.51,0.020484358
31/01/2013,34.79,0.008950543
30/01/2013,34.48,-0.005783706
29/01/2013,34.68,0.015986389
28/01/2013,34.13,0.003228176
25/01/2013,34.02,0.00796817
24/01/2013,33.75,-0.000888494
23/01/2013,33.78,0.00504527
22/01/2013,33.61,0.005070854
18/01/2013,33.44,0.007202912
17/01/2013,33.2,-0.001805598
16/01/2013,33.26,-0.014921196
15/01/2013,33.76,-0.007671917
14/01/2013,34.02,-0.007321749
11/01/2013,34.27,-0.002913755
10/01/2013,34.37,0.00378954
09/01/2013,34.24,-0.003207467
08/01/2013,34.35,-0.029827276
07/01/2013,35.39,0.004531302
04/01/2013,35.23,0.005978665
03/01/2013,35.02,0.000571265
02/01/2013,35,0.037553532
31/12/2012,33.71,0.011636712
28/12/2012,33.32,-0.010152371
27/12/2012,33.66,-0.003558723
26/12/2012,33.78,0.001184834
24/12/2012,33.74,0.002076844
21/12/2012,33.67,-0.014740833
20/12/2012,34.17,0.00763811
19/12/2012,33.91,-0.012600899
18/12/2012,34.34,0.003208403
17/12/2012,34.23,0.006447854
14/12/2012,34.01,-0.009073676
13/12/2012,34.32,-0.004941152
12/12/2012,34.49,0.009906841
11/12/2012,34.15,0.012374937
10/12/2012,33.73,-0.000296428
07/12/2012,33.74,0.002671021
06/12/2012,33.65,-0.0076969
05/12/2012,33.91,-0.000294855
04/12/2012,33.92,-0.006464906
03/12/2012,34.14,0.000292954
30/11/2012,34.13,0.005877184
29/11/2012,33.93,0.009178451
28/11/2012,33.62,0
27/11/2012,33.62,-0.010356654
26/11/2012,33.97,-0.011415315
23/11/2012,34.36,0.014954098
21/11/2012,33.85,0.00503481
20/11/2012,33.68,-0.004148154
19/11/2012,33.82,0.020311331
16/11/2012,33.14,-0.008413511
15/11/2012,33.42,-0.010714388
14/11/2012,33.78,-0.005019943
13/11/2012,33.95,0.002359187
12/11/2012,33.87,0.00979091
09/11/2012,33.54,0.01018888
08/11/2012,33.2,-0.013165959
07/11/2012,33.64,-0.033901552
06/11/2012,34.8,-0.000861698
05/11/2012,34.83,-0.002866974
02/11/2012,34.93,-0.004570131
01/11/2012,35.09,0.014351567
31/10/2012,34.59,-0.001155735
26/10/2012,34.63,0.003761034
25/10/2012,34.5,-0.006068506
24/10/2012,34.71,-0.008320232
23/10/2012,35,-0.007401115
22/10/2012,35.26,-0.001700199
19/10/2012,35.32,-0.019624964
18/10/2012,36.02,0.008363584
17/10/2012,35.72,0.008998936
16/10/2012,35.4,0.005381687
15/10/2012,35.21,-0.011857846
12/10/2012,35.63,-0.017527226
11/10/2012,36.26,-0.018038204
10/10/2012,36.92,-0.005941146
09/10/2012,37.14,-0.013903967
08/10/2012,37.66,-0.005296623
05/10/2012,37.86,-0.012598592
04/10/2012,38.34,0.004443871
03/10/2012,38.17,0.009476249
02/10/2012,37.81,0.001588142
01/10/2012,37.75,0.001325381
28/09/2012,37.7,-0.007662873
27/09/2012,37.99,-0.002366243
26/09/2012,38.08,0.000525348
25/09/2012,38.06,-0.004979698
24/09/2012,38.25,0.00445435
21/09/2012,38.08,0.003683245
20/09/2012,37.94,0.004755623
19/09/2012,37.76,0.002651818
18/09/2012,37.66,0.001594473
17/09/2012,37.6,0.009083685
14/09/2012,37.26,-0.023605393
13/09/2012,38.15,0.0113353
12/09/2012,37.72,0.002654634
11/09/2012,37.62,0.005330503
10/09/2012,37.42,0.003211994
07/09/2012,37.3,-0.003746325
06/09/2012,37.44,0.013715423
05/09/2012,36.93,0.003254681
04/09/2012,36.81,0.004629008
31/08/2012,36.64,-0.001363699
30/08/2012,36.69,-0.003536937
29/08/2012,36.82,0.004900636
28/08/2012,36.64,-0.006257672
27/08/2012,36.87,-0.002167435
24/08/2012,36.95,0.010610901
23/08/2012,36.56,0
22/08/2012,36.56,-0.000820232
21/08/2012,36.59,-0.008165533
20/08/2012,36.89,-0.007561473
17/08/2012,37.17,-0.001881468
16/08/2012,37.24,0.003766483
15/08/2012,37.1,-0.004034975
14/08/2012,37.25,-0.003751344
13/08/2012,37.39,-0.002670942
10/08/2012,37.49,0.006959343
09/08/2012,37.23,-0.005357634
08/08/2012,37.43,-0.00026713
07/08/2012,37.44,-0.004530321
06/08/2012,37.61,0.000797978
03/08/2012,37.58,0.001064963
02/08/2012,37.54,-0.002660284
01/08/2012,37.64,-0.007411363
31/07/2012,37.92,0.013006155
30/07/2012,37.43,0.007777966
27/07/2012,37.14,0.022876815
26/07/2012,36.3,0.02708528
25/07/2012,35.33,0.020012103
24/07/2012,34.63,-0.02142633
23/07/2012,35.38,0.002547051
20/07/2012,35.29,-0.00536952
19/07/2012,35.48,-0.01981368
18/07/2012,36.19,0.010276441
17/07/2012,35.82,0.011229764
16/07/2012,35.42,0.00197824
13/07/2012,35.35,0.013671532
12/07/2012,34.87,-0.011122316
11/07/2012,35.26,-0.005091949
10/07/2012,35.44,-0.002817697
09/07/2012,35.54,0.002817697
06/07/2012,35.44,-0.009268428
05/07/2012,35.77,-0.006409385
03/07/2012,36,-0.00554018
02/07/2012,36.2,0.015029506
29/06/2012,35.66,0.007600318
28/06/2012,35.39,0.005667343
27/06/2012,35.19,0.005985482
26/06/2012,34.98,0.000858001
25/06/2012,34.95,-0.006274978
22/06/2012,35.17,0.003988609
21/06/2012,35.03,-0.010789429
20/06/2012,35.41,-0.001693003
19/06/2012,35.47,-0.004500711
18/06/2012,35.63,-0.002242782
15/06/2012,35.71,0.000560224
14/06/2012,35.69,0.020094068
13/06/2012,34.98,0
12/06/2012,34.98,0.011211847
11/06/2012,34.59,0.001157073
08/06/2012,34.55,0.011352181
07/06/2012,34.16,-0.011641575
06/06/2012,34.56,0.014573269
05/06/2012,34.06,-0.002638911
04/06/2012,34.15,0.007347572
01/06/2012,33.9,-0.007933052
31/05/2012,34.17,0.009704531
30/05/2012,33.84,-0.002950725
29/05/2012,33.94,0.007393202
25/05/2012,33.69,0.001485222
24/05/2012,33.64,0.008358258
23/05/2012,33.36,-0.005381179
22/05/2012,33.54,-0.002679769
21/05/2012,33.63,-0.000891663
18/05/2012,33.66,0.011053137
17/05/2012,33.29,0.003008426
16/05/2012,33.19,-0.004809147
15/05/2012,33.35,-0.005382788
14/05/2012,33.53,-0.001787843
11/05/2012,33.59,0.013789187
10/05/2012,33.13,0.009705869
09/05/2012,32.81,-0.006985602
08/05/2012,33.04,0.001211387
07/05/2012,33,0.004251449
04/05/2012,32.86,-0.007579239
03/05/2012,33.11,0.002116403
02/05/2012,33.04,-0.000605144
01/05/2012,33.06,0.004547529
30/04/2012,32.91,0.007319337
27/04/2012,32.67,0.007064996
26/04/2012,32.44,0.021814514
25/04/2012,31.74,0.000630318
24/04/2012,31.72,0.035620644
23/04/2012,30.61,-0.008134094
20/04/2012,30.86,0.003896109
19/04/2012,30.74,-0.000325256
18/04/2012,30.75,-0.004542513
17/04/2012,30.89,0.009105754
16/04/2012,30.61,0.002289453
13/04/2012,30.54,-0.009775249
12/04/2012,30.84,0.012726555
11/04/2012,30.45,0.010564641
10/04/2012,30.13,-0.016784992
09/04/2012,30.64,-0.0097435
05/04/2012,30.94,-0.020157457
04/04/2012,31.57,0.004444452
03/04/2012,31.43,-0.000636132
02/04/2012,31.45,0.007019812
30/03/2012,31.23,0.000640615
29/03/2012,31.21,-0.004794639
28/03/2012,31.36,-0.008888947
27/03/2012,31.64,-0.004729632
26/03/2012,31.79,0.00852951
23/03/2012,31.52,-0.006009824
22/03/2012,31.71,-0.004091272
21/03/2012,31.84,0.001571586
20/03/2012,31.79,0.004413626
19/03/2012,31.65,0.001897534
16/03/2012,31.59,-0.001581528
15/03/2012,31.64,0.00602316
14/03/2012,31.45,-0.005707054
13/03/2012,31.63,0.00602507
12/03/2012,31.44,0.008304104
09/03/2012,31.18,0.005789659
08/03/2012,31,0.003878479
07/03/2012,30.88,0.004869349
06/03/2012,30.73,-0.008425196
05/03/2012,30.99,0.003879733
02/03/2012,30.87,0.007804918
01/03/2012,30.63,0.001306763
29/02/2012,30.59,0.001963351
28/02/2012,30.53,0.005583854
27/02/2012,30.36,0.000658979
24/02/2012,30.34,-0.003947374
23/02/2012,30.46,0.005926919
22/02/2012,30.28,-0.001979545
21/02/2012,30.34,0.010936314
17/02/2012,30.01,-0.000333167
16/02/2012,30.02,0.005009194
15/02/2012,29.87,-0.006673365
14/02/2012,30.07,0.00099817
13/02/2012,30.04,0.006680052
10/02/2012,29.84,-0.005014217
09/02/2012,29.99,-0.000999833
08/02/2012,30.02,-0.000666001
07/02/2012,30.04,0.002332946
06/02/2012,29.97,0.000667557
03/02/2012,29.95,0.005356558
02/02/2012,29.79,0.006398405
01/02/2012,29.6,0.006439609
31/01/2012,29.41,0.00238298
30/01/2012,29.34,0.006153866
27/01/2012,29.16,-0.009896003
26/01/2012,29.45,-0.025479085
25/01/2012,30.21,0.003980105
24/01/2012,30.09,-0.010249718
23/01/2012,30.4,-0.00361189
20/01/2012,30.51,0.002954212
19/01/2012,30.42,0.002962965
18/01/2012,30.33,0.002641137
17/01/2012,30.25,0.005968187
13/01/2012,30.07,-0.001661406
12/01/2012,30.12,0.00432541
11/01/2012,29.99,0.007698783
10/01/2012,29.76,0.003365873
09/01/2012,29.66,-0.000674082
06/01/2012,29.68,-0.02396919
05/01/2012,30.4,-0.000986355
04/01/2012,30.43,0.001644467
03/01/2012,30.38,0.004618946
30/12/2011,30.24,0.002317498
29/12/2011,30.17,0.007318729
28/12/2011,29.95,-0.003000502
27/12/2011,30.04,0.005675195
23/12/2011,29.87,0.007055296
22/12/2011,29.66,0.012211821
21/12/2011,29.3,0.006162293
20/12/2011,29.12,0.013135343
19/12/2011,28.74,-0.003820112
16/12/2011,28.85,0.002081888
15/12/2011,28.79,-0.000694444
14/12/2011,28.81,-0.007951641
13/12/2011,29.04,0.001033592
12/12/2011,29.01,-0.00068918
09/12/2011,29.03,0.005873225
08/12/2011,28.86,-0.018538121
07/12/2011,29.4,0.00785389
06/12/2011,29.17,0.000685871
05/12/2011,29.15,0.006539345
02/12/2011,28.96,0.004152255
01/12/2011,28.84,-0.004842624
30/11/2011,28.98,0.032260862
29/11/2011,28.06,0.003927875
28/11/2011,27.95,0.019509289
25/11/2011,27.41,-0.005094625
23/11/2011,27.55,-0.019055044
22/11/2011,28.08,-0.009922123
21/11/2011,28.36,-0.00982464
18/11/2011,28.64,0.001048035
17/11/2011,28.61,-0.005924394
16/11/2011,28.78,-0.016198872
15/11/2011,29.25,0.002053389
14/11/2011,29.19,-0.00784853
11/11/2011,29.42,0.008876808
10/11/2011,29.16,0.008610351
09/11/2011,28.91,-0.018845855
08/11/2011,29.46,0.000679117
07/11/2011,29.44,0.009556387
04/11/2011,29.16,-0.009556387
03/11/2011,29.44,0.012303641
02/11/2011,29.08,0.01315353
01/11/2011,28.7,-0.021031632
31/10/2011,29.31,-0.014564186
28/10/2011,29.74,0.009120144
27/10/2011,29.47,0.02473503
26/10/2011,28.75,0.011896571
25/10/2011,28.41,-0.016408118
24/10/2011,28.88,-0.008619257
21/10/2011,29.13,0.004817628
20/10/2011,28.99,-0.00344353
19/10/2011,29.09,-0.004116644
18/10/2011,29.21,0.006525869
17/10/2011,29.02,-0.005155536
14/10/2011,29.17,0.00240261
13/10/2011,29.1,0.003787231
12/10/2011,28.99,0.007617765
11/10/2011,28.77,-0.013807606
10/10/2011,29.17,0.025344179
07/10/2011,28.44,0.001055409
06/10/2011,28.41,0.003526097
05/10/2011,28.31,0
04/10/2011,28.31,0.005312568
03/10/2011,28.16,-0.012703064
30/09/2011,28.52,-0.011157717
29/09/2011,28.84,0.010106376
28/09/2011,28.55,-0.004194344
27/09/2011,28.67,0.011577046
26/09/2011,28.34,0.017441268
23/09/2011,27.85,0.003597126
22/09/2011,27.75,-0.019625964
21/09/2011,28.3,-0.019248188
20/09/2011,28.85,0.00940282
19/09/2011,28.58,-0.012517549
16/09/2011,28.94,0.013918109
15/09/2011,28.54,0.009859235
14/09/2011,28.26,0.00496631
13/09/2011,28.12,0.008571481
12/09/2011,27.88,0.012270093
09/09/2011,27.54,-0.015135424
08/09/2011,27.96,-0.006061705
07/09/2011,28.13,0.010722047
06/09/2011,27.83,-0.007874056
02/09/2011,28.05,-0.00781254
01/09/2011,28.27,-0.007400915
31/08/2011,28.48,-0.039247722
30/08/2011,29.62,0.012228413
29/08/2011,29.26,0.007547206
26/08/2011,29.04,-0.000688468
25/08/2011,29.06,-0.012651904
24/08/2011,29.43,0.015408625
23/08/2011,28.98,0.018457776
22/08/2011,28.45,0.016300857
19/08/2011,27.99,-0.016652289
18/08/2011,28.46,-0.024641191
17/08/2011,29.17,0.013112679
16/08/2011,28.79,-0.000694444
15/08/2011,28.81,0.020691603
12/08/2011,28.22,-0.007765659
11/08/2011,28.44,0.019887019
10/08/2011,27.88,-0.034200407
09/08/2011,28.85,0.04067758
08/08/2011,27.7,-0.043446706
05/08/2011,28.93,0.005198418
04/08/2011,28.78,-0.024709562
03/08/2011,29.5,0.01090672
02/08/2011,29.18,-0.011584457
01/08/2011,29.52,0.008846604
29/07/2011,29.26,0
28/07/2011,29.26,-0.023641763
27/07/2011,29.96,0.00066778
26/07/2011,29.94,0.001002506
25/07/2011,29.91,-0.013614688
22/07/2011,30.32,0.001320132
21/07/2011,30.28,0.00165262
20/07/2011,30.23,-0.003302513
19/07/2011,30.33,0.006947919
18/07/2011,30.12,-0.006288288
15/07/2011,30.31,-0.008868509
14/07/2011,30.58,-0.007817629
13/07/2011,30.82,0.001623641
12/07/2011,30.77,-0.000974501
11/07/2011,30.8,-0.010978476
08/07/2011,31.14,-0.002886005
07/07/2011,31.23,0
06/07/2011,31.23,-0.012726866
05/07/2011,31.63,-0.00157953
01/07/2011,31.68,0.008559253
30/06/2011,31.41,0.004786989
29/06/2011,31.26,0.007707167
28/06/2011,31.02,0.008417013
27/06/2011,30.76,0.010457612
24/06/2011,30.44,-0.009156375
23/06/2011,30.72,-0.005194817
22/06/2011,30.88,-0.007420586
21/06/2011,31.11,0.004833262
20/06/2011,30.96,0.006155859
17/06/2011,30.77,0.011111225
16/06/2011,30.43,0.002632446
15/06/2011,30.35,-0.014393444
14/06/2011,30.79,0.007825276
13/06/2011,30.55,0.006897712
10/06/2011,30.34,0.000329652
09/06/2011,30.33,-0.000329652
08/06/2011,30.34,0.000989283
07/06/2011,30.31,-0.001648261
06/06/2011,30.36,-0.00950671
03/06/2011,30.65,-0.010386332
02/06/2011,30.97,-0.0064371
01/06/2011,31.17,-0.012434402
31/05/2011,31.56,0.008591938
27/05/2011,31.29,0.005769247
26/05/2011,31.11,0.003542106
25/05/2011,31,-0.005148017
24/05/2011,31.16,0.002570696
23/05/2011,31.08,-0.007692346
20/05/2011,31.32,-0.002551022
19/05/2011,31.4,0.006389798
18/05/2011,31.2,0.002567396
17/05/2011,31.12,0.001929882
16/05/2011,31.06,-0.011205496
13/05/2011,31.41,-0.007295829
12/05/2011,31.64,0.008251396
11/05/2011,31.38,-0.009830426
10/05/2011,31.69,0.010786907
09/05/2011,31.35,0.002874942
06/05/2011,31.26,0.00128041
05/05/2011,31.22,-0.01809286
04/05/2011,31.79,-0.00219953
03/05/2011,31.86,0.020612748
02/05/2011,31.21,0.002887857
29/04/2011,31.12,-0.008001323
28/04/2011,31.37,-0.001592611
27/04/2011,31.42,0.015394788
26/04/2011,30.94,0.01268516
25/04/2011,30.55,-0.004246291
21/04/2011,30.68,0.018089623
20/04/2011,30.13,-0.005956338
19/04/2011,30.31,0
18/04/2011,30.31,-0.011154971
15/04/2011,30.65,0.011815037
14/04/2011,30.29,0.003638172
13/04/2011,30.18,-0.00956314
12/04/2011,30.47,-0.00621628
11/04/2011,30.66,-0.001629461
08/04/2011,30.71,0.005551035
07/04/2011,30.54,0.002294707
06/04/2011,30.47,-0.007520062
05/04/2011,30.7,-0.002277535
04/04/2011,30.77,0.004886799
01/04/2011,30.62,0.000326637
31/03/2011,30.61,-0.003261581
30/03/2011,30.71,0.021725673
29/03/2011,30.05,0.023229457
28/03/2011,29.36,0.017523211
25/03/2011,28.85,0.010803381
24/03/2011,28.54,0.01411456
23/03/2011,28.14,0.001422475
22/03/2011,28.1,-0.005677801
21/03/2011,28.26,0.011388023
18/03/2011,27.94,0.007183939
17/03/2011,27.74,0.014890415
16/03/2011,27.33,-0.017410668
15/03/2011,27.81,-0.013571637
14/03/2011,28.19,-0.009532288
11/03/2011,28.46,-0.005256714
10/03/2011,28.61,-0.006271798
09/03/2011,28.79,0.011879944
08/03/2011,28.45,0.019521472
07/03/2011,27.9,-0.000716589
04/03/2011,27.92,-0.007493345
03/03/2011,28.13,-0.001420959
02/03/2011,28.17,0.003200003
01/03/2011,28.08,-0.010627093
28/02/2011,28.38,0.008848049
25/02/2011,28.13,0.007493345
24/02/2011,27.92,-0.003932087
23/02/2011,28.03,-0.006046613
22/02/2011,28.2,-0.013035238
18/02/2011,28.57,0.002453129
17/02/2011,28.5,0.007042283
16/02/2011,28.3,0.002122392
15/02/2011,28.24,-0.00776018
14/02/2011,28.46,-0.000351309
11/02/2011,28.47,0.008111489
10/02/2011,28.24,0.009606905
09/02/2011,27.97,0.00214746
08/02/2011,27.91,-0.00178987
07/02/2011,27.96,-0.00035759
04/02/2011,27.97,-0.000714796
03/02/2011,27.99,0.01149851
02/02/2011,27.67,-0.007202048
01/02/2011,27.87,0.012637828
31/01/2011,27.52,0.001090711
28/01/2011,27.49,-0.02301432
27/01/2011,28.13,-0.02110525
26/01/2011,28.73,-0.00104366
25/01/2011,28.76,0.009783446
