Date,Close,DFS
06/08/2013,50.81,-0.002358955
05/08/2013,50.93,-0.003919268
02/08/2013,51.13,0.001957714
01/08/2013,51.03,0.030239026
31/07/2013,49.51,-0.012644423
30/07/2013,50.14,0.010626666
29/07/2013,49.61,0.003230368
26/07/2013,49.45,-0.018235151
25/07/2013,50.36,-0.001389027
24/07/2013,50.43,-0.005536894
23/07/2013,50.71,-0.003346789
22/07/2013,50.88,0.005123164
19/07/2013,50.62,0.000790514
18/07/2013,50.58,0.007541215
17/07/2013,50.2,0.011218066
16/07/2013,49.64,-0.012810423
15/07/2013,50.28,-0.012059057
12/07/2013,50.89,0.010667821
11/07/2013,50.35,0.012189181
10/07/2013,49.74,-0.010797945
09/07/2013,50.28,0.002788291
08/07/2013,50.14,0.002996107
05/07/2013,49.99,0.03356361
03/07/2013,48.34,0.00643356
02/07/2013,48.03,-0.011386108
01/07/2013,48.58,0.019539179
28/06/2013,47.64,0.003785493
27/06/2013,47.46,0.012082818
26/06/2013,46.89,0.014391828
25/06/2013,46.22,0.01944354
24/06/2013,45.33,-0.023114854
21/06/2013,46.39,-0.007944218
20/06/2013,46.76,-0.020531994
19/06/2013,47.73,-0.003346583
18/06/2013,47.89,0.010284486
17/06/2013,47.4,0.001266625
14/06/2013,47.34,-0.015926573
13/06/2013,48.1,0.013184245
12/06/2013,47.47,-0.016505128
11/06/2013,48.26,-0.018070307
10/06/2013,49.14,0.00981603
07/06/2013,48.66,-0.000205486
06/06/2013,48.67,0.023070752
05/06/2013,47.56,-0.015646507
04/06/2013,48.31,-0.000206975
03/06/2013,48.32,0.019012377
31/05/2013,47.41,-0.015280255
30/05/2013,48.14,0.01359427
29/05/2013,47.49,-0.003783107
28/05/2013,47.67,-0.000209754
24/05/2013,47.68,0.000839278
23/05/2013,47.64,-0.005651506
22/05/2013,47.91,-0.019634815
21/05/2013,48.86,0.013807535
20/05/2013,48.19,0.010220133
17/05/2013,47.7,0.025909285
16/05/2013,46.48,-0.016430541
15/05/2013,47.25,0.014281389
14/05/2013,46.58,0.029852963
13/05/2013,45.21,-0.008370093
10/05/2013,45.59,0.001097334
09/05/2013,45.54,-0.011353834
08/05/2013,46.06,0.001955885
07/05/2013,45.97,-0.007368911
06/05/2013,46.31,0.008239422
03/05/2013,45.93,0.022235368
02/05/2013,44.92,0.024108411
01/05/2013,43.85,0.002511704
30/04/2013,43.74,-0.00547197
29/04/2013,43.98,0.001365188
26/04/2013,43.92,-0.008163311
