Date,Close,MMM
02/12/2011,79.76,-0.006747495
01/12/2011,80.3,-0.009173239
30/11/2011,81.04,0.048025402
29/11/2011,77.24,-0.006195167
28/11/2011,77.72,0.020670219
25/11/2011,76.13,0.007780088
23/11/2011,75.54,-0.029864644
22/11/2011,77.83,-0.007169407
21/11/2011,78.39,-0.027057587
18/11/2011,80.54,0.001366715
17/11/2011,80.43,-0.017745382
16/11/2011,81.87,0
15/11/2011,81.87,0
14/11/2011,81.87,-0.00511697
11/11/2011,82.29,0.024230938
10/11/2011,80.32,0.016570803
09/11/2011,79,-0.035196072
08/11/2011,81.83,0.026499817
07/11/2011,79.69,0.004905979
04/11/2011,79.3,-0.004278351
03/11/2011,79.64,0.020038717
02/11/2011,78.06,0.019794941
01/11/2011,76.53,-0.032018164
31/10/2011,79.02,-0.02474817
28/10/2011,81,-0.005048961
27/10/2011,81.41,0.055432987
26/10/2011,77.02,-0.000259639
25/10/2011,77.04,-0.064587196
24/10/2011,82.18,0.020903257
21/10/2011,80.48,0.022619713
20/10/2011,78.68,0.012533736
19/10/2011,77.7,-0.008458336
18/10/2011,78.36,0.032160448
17/10/2011,75.88,-0.038901332
14/10/2011,78.89,0.013913046
13/10/2011,77.8,-0.007172162
12/10/2011,78.36,0.025069151
11/10/2011,76.42,-0.003917989
10/10/2011,76.72,0.038532733
07/10/2011,73.82,-0.011180826
06/10/2011,74.65,0.028810255
05/10/2011,72.53,0.007195271
04/10/2011,72.01,0.015111523
03/10/2011,70.93,-0.012051715
30/09/2011,71.79,-0.037456538
29/09/2011,74.53,0.012556703
28/09/2011,73.6,-0.035765755
27/09/2011,76.28,0.014392537
26/09/2011,75.19,0.016088294
23/09/2011,73.99,0.01484131
22/09/2011,72.9,-0.046108408
21/09/2011,76.34,-0.036905506
20/09/2011,79.21,0
19/09/2011,79.21,-0.016527232
16/09/2011,80.53,-0.001241003
15/09/2011,80.63,0.014868769
14/09/2011,79.44,0.020732062
13/09/2011,77.81,-0.005255412
12/09/2011,78.22,0.020275764
09/09/2011,76.65,-0.033483982
08/09/2011,79.26,-0.016392784
07/09/2011,80.57,0.03139243
06/09/2011,78.08,-0.016134505
02/09/2011,79.35,-0.028083357
01/09/2011,81.61,-0.016647811
31/08/2011,82.98,0.011027073
30/08/2011,82.07,-0.000365475
29/08/2011,82.1,0.02578639
26/08/2011,80.01,0.023009865
25/08/2011,78.19,-0.026503318
24/08/2011,80.29,0.007751977
23/08/2011,79.67,0.034737243
22/08/2011,76.95,0.001040177
19/08/2011,76.87,-0.007129462
18/08/2011,77.42,-0.044339438
17/08/2011,80.93,-0.014718774
16/08/2011,82.13,-0.014265232
15/08/2011,83.31,0.009285566
12/08/2011,82.54,0.016121502
11/08/2011,81.22,0.037508317
10/08/2011,78.23,-0.05544547
09/08/2011,82.69,0.050854211
08/08/2011,78.59,-0.051579549
05/08/2011,82.75,0.006303815
04/08/2011,82.23,-0.046917933
03/08/2011,86.18,0.010615439
02/08/2011,85.27,-0.017438247
01/08/2011,86.77,-0.004255081
29/07/2011,87.14,-0.004922453
28/07/2011,87.57,-0.005807019
27/07/2011,88.08,-0.020786098
26/07/2011,89.93,-0.055581872
25/07/2011,95.07,-0.00325545
22/07/2011,95.38,-0.004811221
21/07/2011,95.84,0.016729308
20/07/2011,94.25,-0.000212179
19/07/2011,94.27,-0.003494471
18/07/2011,94.6,-0.009154586
15/07/2011,95.47,0.005145719
14/07/2011,94.98,-0.012659059
13/07/2011,96.19,0.003227993
12/07/2011,95.88,-0.007067167
11/07/2011,96.56,-0.010917814
08/07/2011,97.62,-0.003578919
07/07/2011,97.97,0.00747916
06/07/2011,97.24,0.011376687
05/07/2011,96.14,-0.005497654
01/07/2011,96.67,0.01900642
30/06/2011,94.85,0.018515106
29/06/2011,93.11,0.000967066
28/06/2011,93.02,0.008312241
27/06/2011,92.25,0.014852299
24/06/2011,90.89,-0.015827433
23/06/2011,92.34,-0.004969223
22/06/2011,92.8,-0.006765853
21/06/2011,93.43,0.00935541
20/06/2011,92.56,0.008462674
17/06/2011,91.78,0.002181502
16/06/2011,91.58,0.006023785
15/06/2011,91.03,-0.016992022
14/06/2011,92.59,0.014030357
13/06/2011,91.3,0.006262724
10/06/2011,90.73,-0.013465637
09/06/2011,91.96,0.011483694
08/06/2011,90.91,0.000660211
07/06/2011,90.85,0.002534856
06/06/2011,90.62,-0.000882418
03/06/2011,90.7,-0.008344361
02/06/2011,91.46,0.000218699
01/06/2011,91.44,-0.031646167
31/05/2011,94.38,0.009688657
27/05/2011,93.47,0.006978395
26/05/2011,92.82,0.001401542
25/05/2011,92.69,0.007798155
24/05/2011,91.97,-0.005638094
23/05/2011,92.49,-0.011502411
20/05/2011,93.56,-0.01221665
19/05/2011,94.71,0.008163311
18/05/2011,93.94,0.00085197
17/05/2011,93.86,-0.016903001
16/05/2011,95.46,-0.005745041
13/05/2011,96.01,-0.006643853
12/05/2011,96.65,0.011760556
11/05/2011,95.52,-0.001987137
10/05/2011,95.71,-0.002921233
09/05/2011,95.99,0.004071199
06/05/2011,95.6,0.007138388
05/05/2011,94.92,-0.013394926
04/05/2011,96.2,-0.006527506
03/05/2011,96.83,-0.000929032
02/05/2011,96.92,-0.002987691
29/04/2011,97.21,-0.000205719
28/04/2011,97.23,0.007847227
27/04/2011,96.47,0.005509083
26/04/2011,95.94,0.019152432
25/04/2011,94.12,0.002127208
21/04/2011,93.92,0.00170503
20/04/2011,93.76,0.020472647
19/04/2011,91.86,0.004473304
18/04/2011,91.45,-0.014869759
15/04/2011,92.82,-0.00129199
14/04/2011,92.94,0.000861141
13/04/2011,92.86,0.005290732
12/04/2011,92.37,-0.015362605
11/04/2011,93.8,0.006202565
08/04/2011,93.22,0.000321871
07/04/2011,93.19,-0.006737633
06/04/2011,93.82,0.00459378
05/04/2011,93.39,-0.00267337
04/04/2011,93.64,0.005461276
01/04/2011,93.13,-0.00396507
31/03/2011,93.5,0.011077169
30/03/2011,92.47,-0.003993314
29/03/2011,92.84,0.007785506
28/03/2011,92.12,-0.001626987
25/03/2011,92.27,-0.003354074
24/03/2011,92.58,0.004763976
23/03/2011,92.14,0.015751802
22/03/2011,90.7,-0.002752548
21/03/2011,90.95,0.02189828
18/03/2011,88.98,0.003264482
17/03/2011,88.69,0.012937085
16/03/2011,87.55,-0.022028567
15/03/2011,89.5,-0.016840637
14/03/2011,91.02,-0.006461173
11/03/2011,91.61,0.017619661
10/03/2011,90.01,-0.034505006
09/03/2011,93.17,-0.006205883
08/03/2011,93.75,0.014504686
07/03/2011,92.4,0.002275314
04/03/2011,92.19,-0.006702728
03/03/2011,92.81,0.016184571
02/03/2011,91.32,0.009462058
01/03/2011,90.46,-0.019377693
28/02/2011,92.23,0.02170186
25/02/2011,90.25,0.002440649
24/02/2011,90.03,-0.002551446
23/02/2011,90.26,-0.019094183
22/02/2011,92,-0.010380716
18/02/2011,92.96,0.002477248
17/02/2011,92.73,0.004322929
16/02/2011,92.33,0.003580539
15/02/2011,92,0.001087548
14/02/2011,91.9,0.001088732
11/02/2011,91.8,0.014704534
10/02/2011,90.46,-0.003531233
09/02/2011,90.78,0.014535623
08/02/2011,89.47,0.007629343
07/02/2011,88.79,0.00564718
04/02/2011,88.29,0.00385838
03/02/2011,87.95,0.002276609
02/02/2011,87.75,-0.000455737
01/02/2011,87.79,-0.001479711
31/01/2011,87.92,0.005474466
28/01/2011,87.44,-0.019816082
27/01/2011,89.19,-0.004251517
