Date,Close,BK
08/02/2011,32.2,0.011243092
07/02/2011,31.84,0.026736156
04/02/2011,31,-0.014729693
03/02/2011,31.46,-0.012006463
02/02/2011,31.84,-0.007821094
01/02/2011,32.09,0.027165284
31/01/2011,31.23,0.011270446
28/01/2011,30.88,-0.023681107
27/01/2011,31.62,-0.002842257
26/01/2011,31.71,0.001262228
25/01/2011,31.67,0.000947718
24/01/2011,31.64,-0.009750038
21/01/2011,31.95,0.010066144
20/01/2011,31.63,0.004753614
19/01/2011,31.48,-0.017008284
18/01/2011,32.02,-0.01087136
14/01/2011,32.37,0.022809925
13/01/2011,31.64,-0.000631912
12/01/2011,31.66,0.031117186
11/01/2011,30.69,-0.000325786
10/01/2011,30.7,-0.00195249
07/01/2011,30.76,-0.021865823
06/01/2011,31.44,-0.007920206
05/01/2011,31.69,0.034021253
04/01/2011,30.63,-0.005859392
03/01/2011,30.81,0.019997388
31/12/2010,30.2,0.000662471
30/12/2010,30.18,-0.003307975
29/12/2010,30.28,-0.003626178
28/12/2010,30.39,0.001976285
27/12/2010,30.33,0.007944431
23/12/2010,30.09,-0.014189316
22/12/2010,30.52,0.02420944
21/12/2010,29.79,0.011139356
20/12/2010,29.46,0.002378931
17/12/2010,29.39,-0.001360082
16/12/2010,29.43,0.009216655
15/12/2010,29.16,-0.001370802
14/12/2010,29.2,-0.004442174
13/12/2010,29.33,0.013040679
10/12/2010,28.95,-0.001035733
09/12/2010,28.98,0.007620404
08/12/2010,28.76,0.021793481
07/12/2010,28.14,0.005344748
06/12/2010,27.99,-0.000357207
03/12/2010,28,0.005730675
02/12/2010,27.84,0.017026312
01/12/2010,27.37,0.013981096
30/11/2010,26.99,-0.007382832
29/11/2010,27.19,0.001840604
26/11/2010,27.14,-0.011357514
24/11/2010,27.45,0.020983652
23/11/2010,26.88,-0.01587042
22/11/2010,27.31,-0.0163432
19/11/2010,27.76,-0.010035927
18/11/2010,28.04,0.026013027
17/11/2010,27.32,-0.013452302
16/11/2010,27.69,-0.001443522
15/11/2010,27.73,0.008692557
12/11/2010,27.49,-0.006526492
11/11/2010,27.67,-0.001805381
10/11/2010,27.72,-0.001081666
09/11/2010,27.75,-0.01146555
08/11/2010,28.07,-0.003556192
05/11/2010,28.17,0.061112849
04/11/2010,26.5,0.028321832
03/11/2010,25.76,0.026752185
02/11/2010,25.08,0.001196888
01/11/2010,25.05,-0.000399122
29/10/2010,25.06,-0.00437986
28/10/2010,25.17,-0.001984521
27/10/2010,25.22,0.007562225
26/10/2010,25.03,0.004003208
25/10/2010,24.93,-0.013546024
22/10/2010,25.27,-0.009060531
21/10/2010,25.5,-0.001958864
20/10/2010,25.55,-0.017074532
19/10/2010,25.99,-0.023950964
18/10/2010,26.62,0.029739134
15/10/2010,25.84,-0.010394704
14/10/2010,26.11,-0.019720017
13/10/2010,26.63,0.001879347
12/10/2010,26.58,0.000752729
11/10/2010,26.56,0.000753296
08/10/2010,26.54,0.00301887
07/10/2010,26.46,-0.013140794
06/10/2010,26.81,0.013140794
05/10/2010,26.46,0.009493141
04/10/2010,26.21,-0.004947679
01/10/2010,26.34,0.008004617
30/09/2010,26.13,0.01309726
29/09/2010,25.79,-0.002710553
28/09/2010,25.86,0.007764014
27/09/2010,25.66,-0.01815072
24/09/2010,26.13,0.039021728
23/09/2010,25.13,-0.011473914
22/09/2010,25.42,-0.007837031
21/09/2010,25.62,-0.012412882
20/09/2010,25.94,0.019856599
17/09/2010,25.43,-0.004707737
16/09/2010,25.55,-0.005075162
15/09/2010,25.68,0.003510829
14/09/2010,25.59,-0.018583578
13/09/2010,26.07,0.022106776
10/09/2010,25.5,-0.002741337
09/09/2010,25.57,-0.001953507
08/09/2010,25.62,0.005872007
07/09/2010,25.47,-0.023283939
03/09/2010,26.07,0.031167307
02/09/2010,25.27,0.00595358
01/09/2010,25.12,0.034835438
31/08/2010,24.26,0.003716709
30/08/2010,24.17,-0.019664706
27/08/2010,24.65,0.019251055
26/08/2010,24.18,0.000827472
25/08/2010,24.16,-0.007422714
24/08/2010,24.34,-0.00696011
23/08/2010,24.51,-0.005695703
20/08/2010,24.65,0.002437044
19/08/2010,24.59,-0.020926317
18/08/2010,25.11,-0.005955944
17/08/2010,25.26,0.022418873
16/08/2010,24.7,-0.00404041
13/08/2010,24.8,0.000403307
12/08/2010,24.79,0.000807103
11/08/2010,24.77,-0.026689495
10/08/2010,25.44,-0.011723464
09/08/2010,25.74,0.000388576
06/08/2010,25.73,-0.006585342
05/08/2010,25.9,0.005808342
04/08/2010,25.75,0.001554606
03/08/2010,25.71,-0.004656586
02/08/2010,25.83,0.029864695
30/07/2010,25.07,-0.007550205
29/07/2010,25.26,-0.001186944
28/07/2010,25.29,-0.03344013
27/07/2010,26.15,-0.006099905
26/07/2010,26.31,0.01879971
23/07/2010,25.82,0.004658394
22/07/2010,25.7,0.020440963
21/07/2010,25.18,-0.013804203
20/07/2010,25.53,-0.004299401
19/07/2010,25.64,-0.003503994
16/07/2010,25.73,-0.040371057
15/07/2010,26.79,0.006741599
14/07/2010,26.61,-0.008978736
13/07/2010,26.85,0.021838217
12/07/2010,26.27,0.00152381
09/07/2010,26.23,0.010346902
08/07/2010,25.96,-0.013772215
07/07/2010,26.32,0.061907739
06/07/2010,24.74,0.006488263
02/07/2010,24.58,-0.007700139
01/07/2010,24.77,0.00323494
30/06/2010,24.69,-0.01686787
29/06/2010,25.11,-0.032905436
28/06/2010,25.95,0.00270114
25/06/2010,25.88,0.014008011
24/06/2010,25.52,-0.023238846
23/06/2010,26.12,-0.004964685
22/06/2010,26.25,-0.00645531
21/06/2010,26.42,-0.006037754
18/06/2010,26.58,0.010209958
17/06/2010,26.31,-0.002277905
16/06/2010,26.37,-0.004917733
15/06/2010,26.5,0.031821738
14/06/2010,25.67,-0.020054664
11/06/2010,26.19,0.010362787
10/06/2010,25.92,0.023025407
09/06/2010,25.33,-0.003153333
08/06/2010,25.41,-0.008230499
07/06/2010,25.62,-0.014723242
04/06/2010,26,-0.048057295
03/06/2010,27.28,-0.000366502
02/06/2010,27.29,0.029375602
01/06/2010,26.5,-0.02607224
28/05/2010,27.2,-0.030058392
27/05/2010,28.03,0.024924534
26/05/2010,27.34,0.005501573
25/05/2010,27.19,0.000735835
24/05/2010,27.17,-0.023641763
21/05/2010,27.82,0.006129459
20/05/2010,27.65,-0.040054973
19/05/2010,28.78,-0.013117206
18/05/2010,29.16,-0.021710486
17/05/2010,29.8,0.003361348
14/05/2010,29.7,-0.009383447
13/05/2010,29.98,-0.030872731
12/05/2010,30.92,-0.001938611
11/05/2010,30.98,-0.018865468
10/05/2010,31.57,0.049011918
07/05/2010,30.06,-0.005308573
06/05/2010,30.22,-0.031272907
05/05/2010,31.18,0.018450111
04/05/2010,30.61,-0.023249352
03/05/2010,31.33,0.006404121
30/04/2010,31.13,-0.026625979
29/04/2010,31.97,0.023098638
28/04/2010,31.24,0.011914486
27/04/2010,30.87,-0.02495331
26/04/2010,31.65,-0.009434032
23/04/2010,31.95,-0.014603335
22/04/2010,32.42,0.006188139
21/04/2010,32.22,0.002174927
20/04/2010,32.15,0.00031109
19/04/2010,32.14,0.017894058
16/04/2010,31.57,-0.014153405
15/04/2010,32.02,-0.004984434
14/04/2010,32.18,-0.008971445
13/04/2010,32.47,-0.002153516
12/04/2010,32.54,0.018297921
09/04/2010,31.95,0.003134799
08/04/2010,31.85,0.012320484
07/04/2010,31.46,-0.007599783
06/04/2010,31.7,0.006329135
05/04/2010,31.5,0.007648221
01/04/2010,31.26,0.0122306
31/03/2010,30.88,0.005194817
30/03/2010,30.72,-0.00778214
29/03/2010,30.96,0.001939865
26/03/2010,30.9,0.001943635
25/03/2010,30.84,0.005201572
24/03/2010,30.68,-0.021603291
23/03/2010,31.35,0.016726025
22/03/2010,30.83,0.006181897
19/03/2010,30.64,-0.005857485
18/03/2010,30.82,0.004226961
17/03/2010,30.69,0.014440684
16/03/2010,30.25,0.010300805
15/03/2010,29.94,0.007375159
12/03/2010,29.72,0.001683786
11/03/2010,29.67,0.001686625
10/03/2010,29.62,-0.006394099
09/03/2010,29.81,0.006394099
08/03/2010,29.62,-0.002697237
05/03/2010,29.7,0.027651531
04/03/2010,28.89,0.006946884
03/03/2010,28.69,0
02/03/2010,28.69,0.009455507
01/03/2010,28.42,-0.003512473
26/02/2010,28.52,0.004568625
25/02/2010,28.39,-0.008418149
24/02/2010,28.63,0.017974052
23/02/2010,28.12,-0.025282245
22/02/2010,28.84,0.00626089
19/02/2010,28.66,0.034431085
18/02/2010,27.69,-0.000722022
17/02/2010,27.71,-0.000721501
16/02/2010,27.73,0.024827854
12/02/2010,27.05,-0.015043395
11/02/2010,27.46,0.002552417
10/02/2010,27.39,0.012121361
09/02/2010,27.06,0.007418432
08/02/2010,26.86,-0.010370463
05/02/2010,27.14,-0.00551168
04/02/2010,27.29,-0.045836882
03/02/2010,28.57,-0.023864179
02/02/2010,29.26,-0.010877062
01/02/2010,29.58,0.016703985
29/01/2010,29.09,-0.002746311
28/01/2010,29.17,-0.020024426
27/01/2010,29.76,0.016602109
26/01/2010,29.27,-0.016602109
25/01/2010,29.76,0.016602109
22/01/2010,29.27,-0.046721877
21/01/2010,30.67,-0.009411071
20/01/2010,30.96,0.047289353
19/01/2010,29.53,0.017076918
15/01/2010,29.03,-0.007549796
14/01/2010,29.25,-0.001366587
13/01/2010,29.29,0.007539446
12/01/2010,29.07,0.001721467
11/01/2010,29.02,-0.017421448
08/01/2010,29.53,0.006114149
07/01/2010,29.35,0.041390015
06/01/2010,28.16,-0.015154475
05/01/2010,28.59,0.010548621
04/01/2010,28.29,0.011375878
31/12/2009,27.97,-0.001786034
30/12/2009,28.02,0.014016402
29/12/2009,27.63,-0.001085187
28/12/2009,27.66,-0.003608809
24/12/2009,27.76,0.003970408
23/12/2009,27.65,0.004712715
22/12/2009,27.52,0.010961016
21/12/2009,27.22,0.01667014
18/12/2009,26.77,0.006746652
17/12/2009,26.59,-0.010102986
16/12/2009,26.86,0.009351106
15/12/2009,26.61,-0.016030166
14/12/2009,27.04,0.00370508
11/12/2009,26.94,-0.006659292
10/12/2009,27.12,-0.000737191
09/12/2009,27.14,0.00851069
08/12/2009,26.91,0.003723012
07/12/2009,26.81,-0.004465955
04/12/2009,26.93,0.006706433
03/12/2009,26.75,-0.022547619
02/12/2009,27.36,0.015098795
01/12/2009,26.95,0.011569452
30/11/2009,26.64,0.012844906
27/11/2009,26.3,-0.012093874
25/11/2009,26.62,0.006406655
24/11/2009,26.45,-0.013145729
23/11/2009,26.8,0.023024229
20/11/2009,26.19,-0.003430535
19/11/2009,26.28,-0.018100042
18/11/2009,26.76,-0.006332672
17/11/2009,26.93,-0.00813614
16/11/2009,27.15,-0.010989122
13/11/2009,27.45,0.005479466
12/11/2009,27.3,-0.008026311
11/11/2009,27.52,0.023530497
10/11/2009,26.88,-0.020983652
09/11/2009,27.45,0.020239881
06/11/2009,26.9,0.006339756
05/11/2009,26.73,0.033862851
04/11/2009,25.84,-0.02219762
03/11/2009,26.42,-0.020603838
02/11/2009,26.97,0.011560822
30/10/2009,26.66,-0.053316752
29/10/2009,28.12,0.03069387
28/10/2009,27.27,-0.017808939
27/10/2009,27.76,-0.025957013
26/10/2009,28.49,-0.040583286
23/10/2009,29.67,0.014256861
22/10/2009,29.25,0.041534499
21/10/2009,28.06,-0.02949652
20/10/2009,28.9,0.059522288
19/10/2009,27.23,-0.000367175
16/10/2009,27.24,-0.032150141
15/10/2009,28.13,-0.001775884
14/10/2009,28.18,0.015737092
13/10/2009,27.74,-0.031579704
12/10/2009,28.63,-0.001744897
09/10/2009,28.68,0.007349114
08/10/2009,28.47,-0.001053186
07/10/2009,28.5,0.011646505
06/10/2009,28.17,0.016825169
05/10/2009,27.7,0.00361664
02/10/2009,27.6,-0.010810916
01/10/2009,27.9,-0.038324254
30/09/2009,28.99,-0.01165994
29/09/2009,29.33,-0.021252276
28/09/2009,29.96,0.030156444
25/09/2009,29.07,-0.009245058
24/09/2009,29.34,-0.007131971
23/09/2009,29.55,-0.012109129
22/09/2009,29.91,0.009405511
21/09/2009,29.63,-0.022360351
18/09/2009,30.3,-0.014417026
17/09/2009,30.74,0.00065083
16/09/2009,30.72,0.063497397
15/09/2009,28.83,-0.006568736
14/09/2009,29.02,0.012133968
11/09/2009,28.67,-0.018659837
10/09/2009,29.21,0.003085893
09/09/2009,29.12,0.02117032
08/09/2009,28.51,0.014841262
04/09/2009,28.09,-0.002133713
03/09/2009,28.15,0.007130155
02/09/2009,27.95,-0.005352377
01/09/2009,28.1,-0.052342566
31/08/2009,29.61,0.023233023
28/08/2009,28.93,-0.014754085
27/08/2009,29.36,0.018563613
26/08/2009,28.82,-0.01958489
25/08/2009,29.39,0.006828296
24/08/2009,29.19,0.002400962
21/08/2009,29.12,0.006200502
20/08/2009,28.94,0.012517549
19/08/2009,28.58,-0.000699545
18/08/2009,28.6,0.031974305
17/08/2009,27.7,-0.030924803
14/08/2009,28.57,-0.009406096
13/08/2009,28.84,0.004517818
12/08/2009,28.71,0.022900419
11/08/2009,28.06,-0.046309406
10/08/2009,29.39,-0.030823211
07/08/2009,30.31,0.03936589
06/08/2009,29.14,-0.008882874
05/08/2009,29.4,0.030038509
04/08/2009,28.53,0.010570923
03/08/2009,28.23,0.032034411
31/07/2009,27.34,-0.005471471
30/07/2009,27.49,0.013550839
29/07/2009,27.12,0.014110891
28/07/2009,26.74,-0.009676294
27/07/2009,27,0.009676294
24/07/2009,26.74,-0.01852591
23/07/2009,27.24,-0.002932553
22/07/2009,27.32,-0.063462723
21/07/2009,29.11,-0.013986242
20/07/2009,29.52,0.004413519
17/07/2009,29.39,-0.009144856
16/07/2009,29.66,0.009825591
15/07/2009,29.37,0.020988212
14/07/2009,28.76,0.008029368
13/07/2009,28.53,0.045535739
10/07/2009,27.26,-0.011307799
09/07/2009,27.57,0.000725689
08/07/2009,27.55,-0.00217549
07/07/2009,27.61,-0.026801676
06/07/2009,28.36,0.028251477
02/07/2009,27.57,-0.039820405
01/07/2009,28.69,-0.021380125
30/06/2009,29.31,-0.013554935
29/06/2009,29.71,0.011850486
26/06/2009,29.36,-0.008478938
25/06/2009,29.61,0.023924586
24/06/2009,28.91,0.019913322
23/06/2009,28.34,0.013141727
22/06/2009,27.97,-0.056641854
19/06/2009,29.6,0.023932766
18/06/2009,28.9,0.023102182
17/06/2009,28.24,-0.004945259
16/06/2009,28.38,-0.002814921
15/06/2009,28.46,-0.019485655
12/06/2009,29.02,0.00206968
11/06/2009,28.96,0.017415975
10/06/2009,28.46,-0.011528512
09/06/2009,28.79,0.008721493
08/06/2009,28.54,0.011275666
05/06/2009,28.22,-0.022772047
04/06/2009,28.87,0.035611025
03/06/2009,27.86,0.000718133
02/06/2009,27.84,0.014107668
01/06/2009,27.45,-0.011950169
29/05/2009,27.78,-0.001438849
28/05/2009,27.82,0.014117882
27/05/2009,27.43,-0.050126007
26/05/2009,28.84,0.069265348
22/05/2009,26.91,-0.010719009
21/05/2009,27.2,0.020052659
20/05/2009,26.66,-0.038629044
19/05/2009,27.71,-0.027057542
18/05/2009,28.47,0.028140771
15/05/2009,27.68,-0.027086474
14/05/2009,28.44,0.017379405
13/05/2009,27.95,-0.017027726
12/05/2009,28.43,-0.038638818
11/05/2009,29.55,-0.084328707
08/05/2009,32.15,0.085683262
07/05/2009,29.51,-0.031685159
06/05/2009,30.46,0.105506437
05/05/2009,27.41,-0.015565925
04/05/2009,27.84,0.072230867
01/05/2009,25.9,0.016349138
30/04/2009,25.48,-0.04489532
29/04/2009,26.65,0.063113646
28/04/2009,25.02,-0.031086509
27/04/2009,25.81,-0.040620502
24/04/2009,26.88,0.001116695
23/04/2009,26.85,0.022599832
22/04/2009,26.25,-0.06382398
21/04/2009,27.98,-0.001785396
20/04/2009,28.03,-0.075228592
17/04/2009,30.22,-0.032234599
16/04/2009,31.21,-0.042345985
15/04/2009,32.56,0.042666446
14/04/2009,31.2,-0.038665826
13/04/2009,32.43,0.089621795
09/04/2009,29.65,0.069113332
08/04/2009,27.67,0.013095858
07/04/2009,27.31,-0.030649596
06/04/2009,28.16,-0.029393299
03/04/2009,29,0.020554634
02/04/2009,28.41,0.000704225
01/04/2009,28.39,0.004943513
31/03/2009,28.25,0.086078586
30/03/2009,25.92,-0.078260494
27/03/2009,28.03,-0.004627166
26/03/2009,28.16,0.016470118
25/03/2009,27.7,0.051863474
24/03/2009,26.3,-0.05294592
23/03/2009,27.73,0.152829279
20/03/2009,23.8,-0.054774622
19/03/2009,25.14,-0.112376419
18/03/2009,28.13,0.136124768
17/03/2009,24.55,0.080110599
16/03/2009,22.66,-0.043607168
13/03/2009,23.67,-0.040974074
12/03/2009,24.66,0.090334743
11/03/2009,22.53,0.091500314
10/03/2009,20.56,0.131865188
09/03/2009,18.02,-0.012682828
06/03/2009,18.25,-0.073912258
05/03/2009,19.65,-0.111600548
04/03/2009,21.97,-0.010864752
03/03/2009,22.21,0.037619115
02/03/2009,21.39,-0.035816501
27/02/2009,22.17,-0.04928406
26/02/2009,23.29,-0.02124124
25/02/2009,23.79,-0.024087543
24/02/2009,24.37,0.116962691
23/02/2009,21.68,-0.051685284
20/02/2009,22.83,-0.022093166
19/02/2009,23.34,-0.014462183
18/02/2009,23.68,0.023500334
17/02/2009,23.13,-0.088091641
13/02/2009,25.26,-0.06401879
12/02/2009,26.93,-0.026384821
11/02/2009,27.65,0.063068836
10/02/2009,25.96,-0.084890485
09/02/2009,28.26,-0.005293819
06/02/2009,28.41,0.032918894
05/02/2009,27.49,0
04/02/2009,27.49,0.012445256
03/02/2009,27.15,-0.001104362
02/02/2009,27.18,0.054435207
30/01/2009,25.74,-0.006196767
29/01/2009,25.9,-0.080102106
28/01/2009,28.06,0.127946771
27/01/2009,24.69,0.035033461
26/01/2009,23.84,-0.001676446
23/01/2009,23.88,0.078369067
22/01/2009,22.08,-0.040821995
21/01/2009,23,0.191055237
20/01/2009,19,-0.189314592
16/01/2009,22.96,-0.013411406
15/01/2009,23.27,-0.004715979
14/01/2009,23.38,-0.077341161
13/01/2009,25.26,0.008348289
12/01/2009,25.05,-0.021327823
09/01/2009,25.59,-0.030404497
08/01/2009,26.38,-0.015049193
07/01/2009,26.78,-0.033415997
06/01/2009,27.69,-0.001443522
05/01/2009,27.73,
