Date,Close,PG
13/01/2014,80.01,-0.003617994
10/01/2014,80.3,-0.001493281
09/01/2014,80.42,0.002240758
08/01/2014,80.24,-0.014598799
07/01/2014,81.42,0.009626139
06/01/2014,80.64,0.002358931
03/01/2014,80.45,-0.001118082
02/01/2014,80.54,-0.01074416
31/12/2013,81.41,-0.007221132
30/12/2013,82,-0.000121944
27/12/2013,82.01,0.003053065
26/12/2013,81.76,0.005519116
24/12/2013,81.31,0
23/12/2013,81.31,-0.006497111
20/12/2013,81.84,-0.000732869
19/12/2013,81.9,-0.005843698
18/12/2013,82.38,0.018005263
17/12/2013,80.91,-0.00959417
16/12/2013,81.69,-0.008289698
13/12/2013,82.37,0.000850185
12/12/2013,82.3,-0.020683758
11/12/2013,84.02,0.004413438
10/12/2013,83.65,-0.013418238
09/12/2013,84.78,0.003071473
06/12/2013,84.52,0.021889517
05/12/2013,82.69,-0.007949933
04/12/2013,83.35,-0.005742329
03/12/2013,83.83,0.005862313
02/12/2013,83.34,-0.010503797
29/11/2013,84.22,-0.000712166
27/11/2013,84.28,-0.004262379
26/11/2013,84.64,-0.009056222
25/11/2013,85.41,0.005400342
22/11/2013,84.95,0.0033015
21/11/2013,84.67,-0.000236183
20/11/2013,84.69,0.004141283
19/11/2013,84.34,-0.002723345
18/11/2013,84.57,-0.003187536
15/11/2013,84.84,0.006148045
14/11/2013,84.32,0.009772453
13/11/2013,83.5,0.00841857
12/11/2013,82.8,0.006543099
11/11/2013,82.26,-0.003034535
08/11/2013,82.51,0.002305407
07/11/2013,82.32,-0.005934736
06/11/2013,82.81,0.016805072
05/11/2013,81.43,0.001228803
04/11/2013,81.33,0.002215658
01/11/2013,81.15,0.004941332
31/10/2013,80.75,-0.009490427
30/10/2013,81.52,-0.011464938
29/10/2013,82.46,0.014167311
28/10/2013,81.3,0.016119382
25/10/2013,80,-0.007596077
24/10/2013,80.61,-0.003714715
23/10/2013,80.91,0.006572037
22/10/2013,80.38,0.017697356
21/10/2013,78.97,-0.005556271
18/10/2013,79.41,-0.000125921
17/10/2013,79.42,0.013691897
16/10/2013,78.34,0.009490901
15/10/2013,77.6,-0.014583858
14/10/2013,78.74,0.00330747
11/10/2013,78.48,0.00754624
10/10/2013,77.89,0.012141715
09/10/2013,76.95,0.008089814
08/10/2013,76.33,0.008948606
07/10/2013,75.65,-0.004879023
04/10/2013,76.02,0.002370606
03/10/2013,75.84,-0.001186005
02/10/2013,75.93,-0.003024527
01/10/2013,76.16,0.007512391
30/09/2013,75.59,-0.021204983
27/09/2013,77.21,-0.010820665
26/09/2013,78.05,0.004237022
25/09/2013,77.72,-0.011513495
24/09/2013,78.62,-0.00835977
23/09/2013,79.28,-0.001386526
20/09/2013,79.39,-0.009153095
19/09/2013,80.12,-0.00224411
18/09/2013,80.3,0.005870247
17/09/2013,79.83,-0.004125264
16/09/2013,80.16,0.013944074
13/09/2013,79.05,0.010043947
12/09/2013,78.26,-0.000127771
11/09/2013,78.27,0.004096792
10/09/2013,77.95,-0.002690412
09/09/2013,78.16,0.013006429
06/09/2013,77.15,0.000129626
05/09/2013,77.14,-0.004526943
04/09/2013,77.49,-0.003349655
03/09/2013,77.75,-0.001799024
30/08/2013,77.89,0.007474262
29/08/2013,77.31,0.005967843
28/08/2013,76.85,-0.014468667
27/08/2013,77.97,-0.007283912
26/08/2013,78.54,-0.018543578
23/08/2013,80.01,0.003004133
22/08/2013,79.77,0.004901047
21/08/2013,79.38,-0.001887862
20/08/2013,79.53,-0.000754148
19/08/2013,79.59,-0.003887396
16/08/2013,79.9,-0.007232854
15/08/2013,80.48,-0.009522115
14/08/2013,81.25,-0.005033465
13/08/2013,81.66,0.000489956
12/08/2013,81.62,-0.000245008
09/08/2013,81.64,-0.006470934
08/08/2013,82.17,0.002558949
07/08/2013,81.96,0.002687845
06/08/2013,81.74,0.004168205
05/08/2013,81.4,0.001352265
02/08/2013,81.29,-0.00429633
01/08/2013,81.64,0.016549717
31/07/2013,80.3,-0.001741944
30/07/2013,80.44,0.004360563
29/07/2013,80.09,-0.003738788
26/07/2013,80.39,-0.000248756
25/07/2013,80.41,0.001742594
24/07/2013,80.27,-0.008435728
23/07/2013,80.95,-0.003329842
22/07/2013,81.22,-0.001845132
19/07/2013,81.37,0.013237034
18/07/2013,80.3,0.002618619
17/07/2013,80.09,-0.010927713
16/07/2013,80.97,-0.006646996
15/07/2013,81.51,-0.000490617
12/07/2013,81.55,0.00961072
11/07/2013,80.77,0.012082105
10/07/2013,79.8,0.002886367
09/07/2013,79.57,0.010231884
08/07/2013,78.76,0.005346926
05/07/2013,78.34,-0.002931619
03/07/2013,78.57,0.001655946
02/07/2013,78.44,0.005368797
01/07/2013,78.02,0.013289661
28/06/2013,76.99,-0.008793539
27/06/2013,77.67,0.003482302
26/06/2013,77.4,0.009215459
25/06/2013,76.69,0.001435376
24/06/2013,76.58,-0.011038356
21/06/2013,77.43,0.028558399
20/06/2013,75.25,-0.030880381
19/06/2013,77.61,-0.018257769
18/06/2013,79.04,0.001012658
17/06/2013,78.96,0.011848027
14/06/2013,78.03,-0.005113139
13/06/2013,78.43,0.01063908
12/06/2013,77.6,-0.006678679
11/06/2013,78.12,0.000640246
10/06/2013,78.07,0.004107309
07/06/2013,77.75,0.012033528
06/06/2013,76.82,0.002084963
05/06/2013,76.66,-0.009219049
04/06/2013,77.37,-0.003741216
03/06/2013,77.66,0.011656653
31/05/2013,76.76,-0.029902773
30/05/2013,79.09,0.002405217
29/05/2013,78.9,-0.024538036
28/05/2013,80.86,-0.012535497
24/05/2013,81.88,0.039611605
23/05/2013,78.7,-0.001523616
22/05/2013,78.82,0.000253775
21/05/2013,78.8,-0.003673448
20/05/2013,79.09,-0.011690159
17/05/2013,80.02,-0.002246911
16/05/2013,80.2,-0.005967198
15/05/2013,80.68,0.015111121
14/05/2013,79.47,0.011135127
13/05/2013,78.59,-0.002160789
10/05/2013,78.76,0.007007737
09/05/2013,78.21,-0.002936485
08/05/2013,78.44,0.006394701
07/05/2013,77.94,0.002440749
06/05/2013,77.75,-0.005643211
03/05/2013,78.19,0.005514602
02/05/2013,77.76,0.009951617
01/05/2013,76.99,0.002861604
30/04/2013,76.77,-0.011783885
29/04/2013,77.68,0.007494543
26/04/2013,77.1,0.006767335
25/04/2013,76.58,-0.007026704
24/04/2013,77.12,-0.067920374
23/04/2013,82.54,0.013907751
22/04/2013,81.4,-0.000368482
19/04/2013,81.43,0.019343443
18/04/2013,79.87,0.010193255
17/04/2013,79.06,-0.013068796
16/04/2013,80.1,0.005633818
15/04/2013,79.65,-0.005384099
12/04/2013,80.08,0.005133032
11/04/2013,79.67,0.005411882
10/04/2013,79.24,0.012444605
09/04/2013,78.26,-0.006749468
08/04/2013,78.79,0.00713288
05/04/2013,78.23,-0.003954843
04/04/2013,78.54,0.005361943
03/04/2013,78.12,-0.010695289
02/04/2013,78.96,0.016086138
01/04/2013,77.7,0.008270918
28/03/2013,77.06,0
27/03/2013,77.06,-0.004402441
26/03/2013,77.4,0.009345862
25/03/2013,76.68,-0.007664864
22/03/2013,77.27,0.0007768
21/03/2013,77.21,-0.00478068
20/03/2013,77.58,0.006076688
19/03/2013,77.11,0.012396583
18/03/2013,76.16,-0.002360657
15/03/2013,76.34,-0.013660526
14/03/2013,77.39,0.007652933
13/03/2013,76.8,-0.00480614
12/03/2013,77.17,-0.002329797
11/03/2013,77.35,0.002200221
08/03/2013,77.18,0.00363448
07/03/2013,76.9,-0.003893581
06/03/2013,77.2,0.001944895
05/03/2013,77.05,0.004813644
04/03/2013,76.68,0.002480905
01/03/2013,76.49,0.004061052
28/02/2013,76.18,-0.007454425
27/02/2013,76.75,0.008767968
26/02/2013,76.08,0.002105264
25/02/2013,75.92,-0.013995389
22/02/2013,76.99,-0.000649224
21/02/2013,77.04,-0.000519076
20/02/2013,77.08,-0.003884506
19/02/2013,77.38,0.010914869
15/02/2013,76.54,-0.00313071
14/02/2013,76.78,0.002869442
13/02/2013,76.56,0.007604599
12/02/2013,75.98,0.002239938
11/02/2013,75.81,0.000791766
08/02/2013,75.75,-0.005266635
07/02/2013,76.15,0
06/02/2013,76.15,0.005926919
05/02/2013,75.7,0.005962257
04/02/2013,75.25,-0.008864251
01/02/2013,75.92,0.01006098
31/01/2013,75.16,0.001064963
30/01/2013,75.08,0.001066098
29/01/2013,75,0.016535969
28/01/2013,73.77,0.007073897
25/01/2013,73.25,0.039400934
24/01/2013,70.42,-0.003826806
23/01/2013,70.69,0.010523419
22/01/2013,69.95,0.000142969
18/01/2013,69.94,0.003867923
17/01/2013,69.67,0.004747869
16/01/2013,69.34,-0.007757545
15/01/2013,69.88,0.003583976
14/01/2013,69.63,0.005905671
11/01/2013,69.22,-0.000722074
10/01/2013,69.27,0.005646052
09/01/2013,68.88,0.00538614
08/01/2013,68.51,-0.001604317
07/01/2013,68.62,-0.006825965
04/01/2013,69.09,0.002028398
03/01/2013,68.95,-0.006361161
02/01/2013,69.39,0.021854017
31/12/2012,67.89,0.010959825
28/12/2012,67.15,-0.012137508
27/12/2012,67.97,-0.000441274
26/12/2012,68,-0.007617968
24/12/2012,68.52,-0.002914604
21/12/2012,68.72,-0.015880224
20/12/2012,69.82,0.006898561
19/12/2012,69.34,-0.009044639
18/12/2012,69.97,0.000571837
17/12/2012,69.93,0
14/12/2012,69.93,-0.002855921
13/12/2012,70.13,-0.008943207
12/12/2012,70.76,0.001414227
11/12/2012,70.66,0.006246471
10/12/2012,70.22,-0.00099637
07/12/2012,70.29,0.00484884
06/12/2012,69.95,0.007749752
05/12/2012,69.41,0.001441753
04/12/2012,69.31,-0.003887974
03/12/2012,69.58,-0.003586547
30/11/2012,69.83,0.004736964
29/11/2012,69.5,0.000863682
28/11/2012,69.44,0.006501504
27/11/2012,68.99,-0.007077375
26/11/2012,69.48,-0.001581937
23/11/2012,69.59,0.016225186
21/11/2012,68.47,0.002485927
20/11/2012,68.3,0.005579225
19/11/2012,67.92,0.016328105
16/11/2012,66.82,0.007510926
15/11/2012,66.32,-0.003161463
14/11/2012,66.53,-0.00479833
13/11/2012,66.85,-0.003434633
12/11/2012,67.08,0.001044075
09/11/2012,67.01,0.001493429
08/11/2012,66.91,-0.017041236
07/11/2012,68.06,-0.012701828
06/11/2012,68.93,0.003779074
05/11/2012,68.67,-0.007543921
02/11/2012,69.19,-0.000866802
01/11/2012,69.25,0.000144415
31/10/2012,69.24,-0.00288434
26/10/2012,69.44,-0.009031672
25/10/2012,70.07,0.028811258
24/10/2012,68.08,0.009445171
23/10/2012,67.44,-0.015595432
22/10/2012,68.5,-0.001021376
19/10/2012,68.57,-0.013039883
18/10/2012,69.47,0
17/10/2012,69.47,0.0067885
16/10/2012,69,0.004211756
15/10/2012,68.71,0.011269786
12/10/2012,67.94,-0.000882742
11/10/2012,68,-0.002056707
10/10/2012,68.14,-0.008184787
09/10/2012,68.7,-0.005805532
08/10/2012,69.1,-0.007640778
05/10/2012,69.63,0.003596867
04/10/2012,69.38,0.003031399
03/10/2012,69.17,0.005508857
02/10/2012,68.79,-0.009548684
01/10/2012,69.45,0.001296737
28/09/2012,69.36,0.000865426
27/09/2012,69.3,0
26/09/2012,69.3,-0.004175973
25/09/2012,69.59,-0.002439901
24/09/2012,69.76,0.004885769
21/09/2012,69.42,-0.002014679
20/09/2012,69.56,0.004322151
19/09/2012,69.26,0.000577701
18/09/2012,69.22,-0.000433307
17/09/2012,69.25,0.001300484
14/09/2012,69.16,0.003621355
13/09/2012,68.91,0.011824092
12/09/2012,68.1,-0.00234673
11/09/2012,68.26,-0.003655777
10/09/2012,68.51,-0.000145953
07/09/2012,68.52,0.00409477
06/09/2012,68.24,0.014019266
05/09/2012,67.29,-0.001633381
04/09/2012,67.4,0.003120591
31/08/2012,67.19,0.004624458
30/08/2012,66.88,0.000149533
29/08/2012,66.87,-0.001792918
28/08/2012,66.99,-0.00178971
27/08/2012,67.11,0.001341982
24/08/2012,67.02,0.005086024
23/08/2012,66.68,-0.002546246
22/08/2012,66.85,0.001197426
21/08/2012,66.77,0.000299581
20/08/2012,66.75,-0.003738322
17/08/2012,67,0
16/08/2012,67,0.005387622
15/08/2012,66.64,-0.001349629
14/08/2012,66.73,0.003753476
13/08/2012,66.48,-0.004352727
10/08/2012,66.77,0.000599251
09/08/2012,66.73,0.000149869
08/08/2012,66.72,0.007522226
07/08/2012,66.22,0.00621073
06/08/2012,65.81,0.00472166
03/08/2012,65.5,0.030852769
02/08/2012,63.51,-0.007841947
01/08/2012,64.01,-0.008245865
31/07/2012,64.54,-0.008639363
30/07/2012,65.1,0.000153622
27/07/2012,65.09,0.008175904
26/07/2012,64.56,0.008399489
25/07/2012,64.02,0
24/07/2012,64.02,-0.005762807
23/07/2012,64.39,-0.005266431
20/07/2012,64.73,-0.00293097
19/07/2012,64.92,0.001541545
18/07/2012,64.82,-0.008143242
17/07/2012,65.35,0.008297528
16/07/2012,64.81,-0.004311015
13/07/2012,65.09,0.021586365
12/07/2012,63.7,0.036774727
11/07/2012,61.4,-0.005360201
10/07/2012,61.73,0.002920184
09/07/2012,61.55,0.004396327
06/07/2012,61.28,-0.001141646
05/07/2012,61.35,-0.000162986
03/07/2012,61.36,0.00277438
02/07/2012,61.19,-0.000980072
29/06/2012,61.25,0.015797597
28/06/2012,60.29,0.005155079
27/06/2012,59.98,0.011907898
26/06/2012,59.27,-0.00067465
25/06/2012,59.31,-0.008729282
22/06/2012,59.83,0.001338017
21/06/2012,59.75,-0.010654338
20/06/2012,60.39,-0.02969223
19/06/2012,62.21,-0.001285141
18/06/2012,62.29,-0.009427249
15/06/2012,62.88,-0.004759647
14/06/2012,63.18,0.009701865
13/06/2012,62.57,-0.003031998
12/06/2012,62.76,0.003511576
11/06/2012,62.54,-0.003352226
08/06/2012,62.75,-0.00015935
07/06/2012,62.76,0.015414563
06/06/2012,61.8,0.010246491
05/06/2012,61.17,-0.003752962
04/06/2012,61.4,-0.002440017
01/06/2012,61.55,-0.011951047
31/05/2012,62.29,-0.000481502
30/05/2012,62.32,-0.010058359
29/05/2012,62.95,0.007334217
25/05/2012,62.49,-0.001279386
24/05/2012,62.57,0.002880924
23/05/2012,62.39,-0.012107843
22/05/2012,63.15,-0.003793271
21/05/2012,63.39,-0.002048697
18/05/2012,63.52,-0.006903071
17/05/2012,63.96,-0.00514621
16/05/2012,64.29,0.008905613
15/05/2012,63.72,0.00219953
14/05/2012,63.58,-0.001571586
11/05/2012,63.68,-0.007197653
10/05/2012,64.14,0.0073547
09/05/2012,63.67,-0.00766647
08/05/2012,64.16,-0.00140176
07/05/2012,64.25,-0.000466817
04/05/2012,64.28,-0.00357171
03/05/2012,64.51,0.008249716
02/05/2012,63.98,0.006428874
01/05/2012,63.57,-0.001100543
30/04/2012,63.64,-0.012492355
27/04/2012,64.44,-0.037015878
26/04/2012,66.87,-0.000299043
25/04/2012,66.89,-0.00164314
24/04/2012,67,0.005237573
23/04/2012,66.65,-0.012820688
20/04/2012,67.51,0.014021709
19/04/2012,66.57,-0.002700272
18/04/2012,66.75,-0.004036785
17/04/2012,67.02,0.003587448
16/04/2012,66.78,0.014631832
13/04/2012,65.81,-0.004245647
12/04/2012,66.09,-0.005281835
11/04/2012,66.44,0.001355524
10/04/2012,66.35,-0.006909009
09/04/2012,66.81,-0.007456044
05/04/2012,67.31,0.000743108
04/04/2012,67.26,0.002530705
03/04/2012,67.09,-0.00698109
02/04/2012,67.56,0.005194046
30/03/2012,67.21,0.002980184
29/03/2012,67.01,-0.002682565
28/03/2012,67.19,0.000595504
27/03/2012,67.15,-0.004605907
26/03/2012,67.46,0.000444807
23/03/2012,67.43,-0.001333828
22/03/2012,67.52,0.004750603
21/03/2012,67.2,-0.000148798
20/03/2012,67.21,0
19/03/2012,67.21,-0.000594973
16/03/2012,67.25,-0.006373697
15/03/2012,67.68,-0.002508671
14/03/2012,67.85,-0.000736648
13/03/2012,67.9,0.002802155
12/03/2012,67.71,0.011586582
09/03/2012,66.93,0.00044833
08/03/2012,66.9,0.004794735
07/03/2012,66.58,-0.003897472
06/03/2012,66.84,-0.001644368
05/03/2012,66.95,0.004190996
02/03/2012,66.67,0.000150004
01/03/2012,66.66,-0.014298724
29/02/2012,67.62,0.003407158
28/02/2012,67.39,0.010291686
27/02/2012,66.7,-0.000149914
24/02/2012,66.71,0.004356651
23/02/2012,66.42,0.030263658
22/02/2012,64.44,0.000310414
21/02/2012,64.42,-0.007577551
17/02/2012,64.91,-0.004457774
16/02/2012,65.2,0.010019352
15/02/2012,64.55,0.001085019
14/02/2012,64.48,0.003884707
13/02/2012,64.23,0.005464068
10/02/2012,63.88,-0.002501565
09/02/2012,64.04,0.006265685
08/02/2012,63.64,-0.000942359
07/02/2012,63.7,0.002987189
06/02/2012,63.51,0.011720121
03/02/2012,62.77,-0.008723983
02/02/2012,63.32,0.001738719
01/02/2012,63.21,0.002693071
31/01/2012,63.04,-0.002693071
30/01/2012,63.21,-0.017097115
27/01/2012,64.3,-0.007745972
26/01/2012,64.8,-0.002773927
25/01/2012,64.98,0.007414306
24/01/2012,64.5,-0.007722046
23/01/2012,65,-0.018746263
20/01/2012,66.23,0.002267403
19/01/2012,66.08,0.000756945
18/01/2012,66.03,-0.003477213
17/01/2012,66.26,0.006814594
13/01/2012,65.81,0
12/01/2012,65.81,0.001977337
11/01/2012,65.68,-0.009847818
10/01/2012,66.33,-0.004662714
09/01/2012,66.64,0.004210533
06/01/2012,66.36,-0.002408189
05/01/2012,66.52,-0.004200426
04/01/2012,66.8,-0.000449001
03/01/2012,66.83,0.001797215
30/12/2011,66.71,-0.003889891
29/12/2011,66.97,0.006441487
28/12/2011,66.54,-0.003750098
27/12/2011,66.79,0.001798292
23/12/2011,66.67,0.007225682
22/12/2011,66.19,0.002874652
21/12/2011,66,0.003186891
20/12/2011,65.79,0.012850108
19/12/2011,64.95,-0.002921057
16/12/2011,65.14,0.002305388
15/12/2011,64.99,0.008343683
14/12/2011,64.45,-0.004335043
13/12/2011,64.73,0.006509632
12/12/2011,64.31,-0.010210485
09/12/2011,64.97,0.007725626
08/12/2011,64.47,-0.011719486
07/12/2011,65.23,0.005996789
06/12/2011,64.84,0
05/12/2011,64.84,0.002779925
02/12/2011,64.66,0.00901047
01/12/2011,64.08,-0.007617604
30/11/2011,64.57,0.032103465
29/11/2011,62.53,0.004648562
28/11/2011,62.24,0.020124016
25/11/2011,61,-0.000983123
23/11/2011,61.06,-0.010264856
22/11/2011,61.69,0.000486421
21/11/2011,61.66,-0.02530159
18/11/2011,63.24,0.004755121
17/11/2011,62.94,-0.005387432
16/11/2011,63.28,-0.004415018
15/11/2011,63.56,0.008056279
14/11/2011,63.05,-0.013234792
11/11/2011,63.89,0.010225842
10/11/2011,63.24,0.008256636
09/11/2011,62.72,-0.023478586
08/11/2011,64.21,0.011749176
07/11/2011,63.46,0.006798983
04/11/2011,63.03,-0.002851713
03/11/2011,63.21,0.005552485
02/11/2011,62.86,0.002389107
01/11/2011,62.71,-0.020205897
31/10/2011,63.99,-0.011497951
28/10/2011,64.73,-0.008154519
27/10/2011,65.26,0.004761548
26/10/2011,64.95,0.006797493
25/10/2011,64.51,-0.013243187
24/10/2011,65.37,-0.013522959
21/10/2011,66.26,0.017815469
20/10/2011,65.09,0.005237227
19/10/2011,64.75,-0.002622042
18/10/2011,64.92,0.010218389
17/10/2011,64.26,-0.009756175
14/10/2011,64.89,0.003705423
13/10/2011,64.65,-0.003705423
12/10/2011,64.89,0.004943622
11/10/2011,64.57,-0.003555697
10/10/2011,64.8,0.01382976
07/10/2011,63.91,0.004705153
06/10/2011,63.61,0.00425365
05/10/2011,63.34,-0.000473522
04/10/2011,63.37,0.00839875
03/10/2011,62.84,-0.005395982
30/09/2011,63.18,-0.008196767
29/09/2011,63.7,0.01534476
28/09/2011,62.73,-0.008413416
27/09/2011,63.26,0.011446866
26/09/2011,62.54,0.020842503
23/09/2011,61.25,0.001306976
22/09/2011,61.17,-0.029795263
21/09/2011,63.02,-0.016680166
20/09/2011,64.08,0.004222385
19/09/2011,63.81,-0.008116168
16/09/2011,64.33,0.024389534
15/09/2011,62.78,0.007033277
14/09/2011,62.34,0.0064371
13/09/2011,61.94,0.001777491
12/09/2011,61.83,-0.000161721
09/09/2011,61.84,-0.017154729
08/09/2011,62.91,0.003024758
07/09/2011,62.72,0.005435665
06/09/2011,62.38,-0.002721526
02/09/2011,62.55,-0.011286981
01/09/2011,63.26,-0.006617324
31/08/2011,63.68,0.002830636
30/08/2011,63.5,0.006477628
29/08/2011,63.09,0.008276348
26/08/2011,62.57,0.000639488
25/08/2011,62.53,-0.012396853
24/08/2011,63.31,0.004591158
23/08/2011,63.02,0.021006144
22/08/2011,61.71,0.012228081
19/08/2011,60.96,0.001641767
18/08/2011,60.86,-0.013221445
17/08/2011,61.67,0.000811096
16/08/2011,61.62,-0.004210533
15/08/2011,61.88,0.012030709
12/08/2011,61.14,0.011349739
11/08/2011,60.45,0.032618897
10/08/2011,58.51,-0.028806843
09/08/2011,60.22,0.015563865
08/08/2011,59.29,-0.021689205
05/08/2011,60.59,0.016809916
04/08/2011,59.58,-0.019117863
03/08/2011,60.73,-0.002302633
02/08/2011,60.87,-0.009157873
01/08/2011,61.43,-0.000976245
29/07/2011,61.49,-0.006968669
28/07/2011,61.92,-0.00451177
27/07/2011,62.2,-0.014207279
26/07/2011,63.09,-0.003481016
25/07/2011,63.31,-0.014738429
22/07/2011,64.25,-0.003728449
21/07/2011,64.49,0.004506962
20/07/2011,64.2,-0.006365987
19/07/2011,64.61,0.00092908
18/07/2011,64.55,-0.004328342
15/07/2011,64.83,0.003554048
14/07/2011,64.6,-0.000619003
13/07/2011,64.64,0.001703182
12/07/2011,64.53,-0.002940041
11/07/2011,64.72,-0.003239494
08/07/2011,64.93,-0.000307977
07/07/2011,64.95,0.003856542
06/07/2011,64.7,0.006823848
05/07/2011,64.26,-0.000155606
01/07/2011,64.27,0.010951298
30/06/2011,63.57,0.016175424
29/06/2011,62.55,-0.002714139
28/06/2011,62.72,-0.001593118
27/06/2011,62.82,0.003667973
24/06/2011,62.59,-0.013804265
23/06/2011,63.46,-0.009410358
22/06/2011,64.06,-0.002494544
21/06/2011,64.22,-0.013456239
20/06/2011,65.09,0.006164298
17/06/2011,64.69,0.006669276
16/06/2011,64.26,0.007811319
15/06/2011,63.76,-0.015562094
14/06/2011,64.76,-0.000154404
13/06/2011,64.77,0.001081332
10/06/2011,64.7,-0.004779903
09/06/2011,65.01,0.002464193
08/06/2011,64.85,-0.00323301
07/06/2011,65.06,-0.006740222
06/06/2011,65.5,0.001069274
03/06/2011,65.43,-0.008825377
02/06/2011,66.01,-0.005890811
01/06/2011,66.4,-0.008995563
31/05/2011,67,0.012012156
27/05/2011,66.2,0.000151069
26/05/2011,66.19,-0.002866412
25/05/2011,66.38,-0.009446056
24/05/2011,67.01,-0.000596748
23/05/2011,67.05,-0.00461276
20/05/2011,67.36,-0.00148346
19/05/2011,67.46,0.001186592
18/05/2011,67.38,-0.000593472
17/05/2011,67.42,0.007145014
16/05/2011,66.94,0.001195815
13/05/2011,66.86,0.000299177
12/05/2011,66.84,0.013859818
11/05/2011,65.92,0.002886443
10/05/2011,65.73,0.009016642
09/05/2011,65.14,-0.001993713
06/05/2011,65.27,-0.009302393
05/05/2011,65.88,-0.008915813
04/05/2011,66.47,0.011499597
03/05/2011,65.71,0.008098448
02/05/2011,65.18,0.00430505
29/04/2011,64.9,0.0061824
28/04/2011,64.5,0.007469689
27/04/2011,64.02,0.002972235
26/04/2011,63.83,0.007232736
25/04/2011,63.37,0.00157928
21/04/2011,63.27,-0.007087202
20/04/2011,63.72,-0.002194702
19/04/2011,63.86,-0.002189896
18/04/2011,64,-0.002808552
15/04/2011,64.18,0.013806307
14/04/2011,63.3,0.004909346
13/04/2011,62.99,0.001588815
12/04/2011,62.89,0.011192953
11/04/2011,62.19,0.004674035
08/04/2011,61.9,-0.003708784
07/04/2011,62.13,0.005973058
06/04/2011,61.76,0.001458317
05/04/2011,61.67,-0.009521576
04/04/2011,62.26,0.002895289
01/04/2011,62.08,0.007762005
31/03/2011,61.6,-0.005988526
30/03/2011,61.97,0.011196872
29/03/2011,61.28,0.010169023
28/03/2011,60.66,-0.003620211
25/03/2011,60.88,-0.004261603
24/03/2011,61.14,0.003768952
23/03/2011,60.91,-0.000328299
22/03/2011,60.93,-0.006054179
21/03/2011,61.3,0.01148495
18/03/2011,60.6,0.002809223
17/03/2011,60.43,0.011651264
16/03/2011,59.73,-0.015450096
15/03/2011,60.66,-0.011310669
14/03/2011,61.35,-0.002279389
11/03/2011,61.49,0
10/03/2011,61.49,-0.008259825
09/03/2011,62,-0.000806127
08/03/2011,62.05,0.005494519
07/03/2011,61.71,-0.005172147
04/03/2011,62.03,-0.008348098
03/03/2011,62.55,0.002240718
02/03/2011,62.41,-0.005273684
01/03/2011,62.74,-0.00492886
28/02/2011,63.05,0.003336249
25/02/2011,62.84,-0.003336249
24/02/2011,63.05,-0.017296029
23/02/2011,64.15,0.001247855
22/02/2011,64.07,-0.003583396
18/02/2011,64.3,0.004676548
17/02/2011,64,0.003757049
16/02/2011,63.76,-0.002506267
15/02/2011,63.92,-0.009652885
14/02/2011,64.54,-0.002939586
11/02/2011,64.73,0.002320007
10/02/2011,64.58,0.002946424
09/02/2011,64.39,-0.003875073
08/02/2011,64.64,0.001393297
07/02/2011,64.55,0.014669427
04/02/2011,63.61,0.011224527
03/02/2011,62.9,0.001750339
02/02/2011,62.79,-0.002068253
01/02/2011,62.92,-0.003332014
31/01/2011,63.13,-0.016807118
28/01/2011,64.2,0.000311575
27/01/2011,64.18,-0.029628386
26/01/2011,66.11,-0.008884932
25/01/2011,66.7,0.001800721
