Date,Close,PCAR
26/01/2011,56.32,0.008738353
25/01/2011,55.83,0.005387944
24/01/2011,55.53,0.007773699
21/01/2011,55.1,-0.001813237
20/01/2011,55.2,-0.011706572
19/01/2011,55.85,-0.01333946
18/01/2011,56.6,0.0038945
14/01/2011,56.38,-0.000354673
13/01/2011,56.4,-0.017749346
12/01/2011,57.41,-0.0006965
11/01/2011,57.45,0.003138078
10/01/2011,57.27,0.009473755
07/01/2011,56.73,-0.01313389
06/01/2011,57.48,-0.002606204
05/01/2011,57.63,0.008713893
04/01/2011,57.13,-0.012351205
03/01/2011,57.84,0.008682117
31/12/2010,57.34,-0.000174383
30/12/2010,57.35,-0.002438176
29/12/2010,57.49,0.006456702
28/12/2010,57.12,0.001576873
27/12/2010,57.03,-0.001401788
23/12/2010,57.11,-0.001224954
22/12/2010,57.18,0.000874814
21/12/2010,57.13,0.007026201
20/12/2010,56.73,0.004062533
17/12/2010,56.5,-0.015629434
16/12/2010,57.39,0.004190682
15/12/2010,57.15,-0.001224097
14/12/2010,57.22,0.014966386
13/12/2010,56.37,-0.00601346
10/12/2010,56.71,0.008322315
09/12/2010,56.24,0.007854378
08/12/2010,55.8,-0.000358359
07/12/2010,55.82,0.001613627
06/12/2010,55.73,-0.009465201
03/12/2010,56.26,0.000889126
02/12/2010,56.21,0.005888143
01/12/2010,55.88,0.036818447
30/11/2010,53.86,-0.005739162
29/11/2010,54.17,-0.009370762
26/11/2010,54.68,-0.009283766
24/11/2010,55.19,0.044459999
23/11/2010,52.79,-0.017835824
22/11/2010,53.74,-0.007415681
19/11/2010,54.14,0.013200898
18/11/2010,53.43,0.03388219
17/11/2010,51.65,0.001744017
16/11/2010,51.56,-0.023954389
15/11/2010,52.81,-0.00018934
12/11/2010,52.82,-0.021353124
11/11/2010,53.96,0.00018534
10/11/2010,53.95,0.007068482
09/11/2010,53.57,-0.021422795
08/11/2010,54.73,-0.009456335
05/11/2010,55.25,0.001449013
04/11/2010,55.17,0.043340116
03/11/2010,52.83,-0.002268861
02/11/2010,52.95,0.017912064
01/11/2010,52.01,0.014525287
29/10/2010,51.26,0.001171189
28/10/2010,51.2,0.006269613
27/10/2010,50.88,0.001770434
26/10/2010,50.79,-0.00510606
25/10/2010,51.05,0.005499916
22/10/2010,50.77,-0.000196947
21/10/2010,50.78,-0.000393778
20/10/2010,50.8,0.025923685
19/10/2010,49.5,-0.018613567
18/10/2010,50.43,-0.000792864
15/10/2010,50.47,0.006161204
14/10/2010,50.16,-0.008338345
13/10/2010,50.58,0.014337163
12/10/2010,49.86,-0.007791469
11/10/2010,50.25,0
08/10/2010,50.25,0.020507353
07/10/2010,49.23,0.001422909
06/10/2010,49.16,-0.009918106
05/10/2010,49.65,0.04279608
04/10/2010,47.57,-0.014815086
01/10/2010,48.28,0.002696258
30/09/2010,48.15,0.011488377
29/09/2010,47.6,0.002734829
28/09/2010,47.47,0.011653909
27/09/2010,46.92,-0.016277709
24/09/2010,47.69,0.02850044
23/09/2010,46.35,-0.007951047
22/09/2010,46.72,-0.00277867
21/09/2010,46.85,-0.002983804
20/09/2010,46.99,0.032222487
17/09/2010,45.5,0.004405293
16/09/2010,45.3,-0.001544061
15/09/2010,45.37,-0.001541681
14/09/2010,45.44,0
13/09/2010,45.44,0.011287051
10/09/2010,44.93,0.013444074
09/09/2010,44.33,-0.009206307
08/09/2010,44.74,0.011464664
07/09/2010,44.23,-0.023903741
03/09/2010,45.3,0.020067563
02/09/2010,44.4,0.022089023
01/09/2010,43.43,0.058066304
31/08/2010,40.98,0.001220852
30/08/2010,40.93,-0.027946892
27/08/2010,42.09,0.030883033
26/08/2010,40.81,-0.006107262
25/08/2010,41.06,0.007333203
24/08/2010,40.76,-0.02160016
23/08/2010,41.65,-0.012644806
20/08/2010,42.18,-0.003786091
19/08/2010,42.34,-0.029324885
18/08/2010,43.6,-0.004119942
17/08/2010,43.78,0.031792909
16/08/2010,42.41,0.008049286
13/08/2010,42.07,-0.007105667
12/08/2010,42.37,-0.017778246
11/08/2010,43.13,-0.045549961
10/08/2010,45.14,-0.015170127
09/08/2010,45.83,0.00810608
06/08/2010,45.46,0
05/08/2010,45.46,-0.006358973
04/08/2010,45.75,0.004820342
03/08/2010,45.53,-0.024515817
02/08/2010,46.66,0.01816659
30/07/2010,45.82,0.005032283
29/07/2010,45.59,0.000658256
28/07/2010,45.56,-0.001316078
27/07/2010,45.62,-0.029801385
26/07/2010,47,0.017817365
23/07/2010,46.17,0.007827829
22/07/2010,45.81,0.037362585
21/07/2010,44.13,0.008419665
20/07/2010,43.76,0.032279593
19/07/2010,42.37,0.00900907
16/07/2010,41.99,-0.045621129
15/07/2010,43.95,-0.00113701
14/07/2010,44,0.006841532
13/07/2010,43.7,0.050691284
12/07/2010,41.54,-0.007196001
09/07/2010,41.84,0.012748218
08/07/2010,41.31,0.01242252
07/07/2010,40.8,0.041026264
06/07/2010,39.16,-0.004585995
02/07/2010,39.34,-0.009109375
01/07/2010,39.7,-0.004272974
30/06/2010,39.87,-0.017404716
29/06/2010,40.57,-0.046945676
28/06/2010,42.52,-0.014939587
25/06/2010,43.16,0.012825173
24/06/2010,42.61,-0.010040948
23/06/2010,43.04,0.000464792
22/06/2010,43.02,-0.033374526
21/06/2010,44.48,0.018836368
18/06/2010,43.65,0.001375516
17/06/2010,43.59,0.002986791
16/06/2010,43.46,-0.00938974
15/06/2010,43.87,0.04308502
14/06/2010,42.02,-0.003563372
11/06/2010,42.17,0.001898885
10/06/2010,42.09,0.069858739
09/06/2010,39.25,-0.002798628
08/06/2010,39.36,0.012784628
07/06/2010,38.86,-0.025407871
04/06/2010,39.86,-0.06530654
03/06/2010,42.55,0.026915999
02/06/2010,41.42,0.029648135
01/06/2010,40.21,-0.019456346
28/05/2010,41,-0.015489177
27/05/2010,41.64,0.042434325
26/05/2010,39.91,0.017695103
25/05/2010,39.21,-0.006862398
24/05/2010,39.48,-0.01558212
21/05/2010,40.1,0.023465187
20/05/2010,39.17,-0.069758471
19/05/2010,42,-0.021668299
18/05/2010,42.92,-0.013652879
17/05/2010,43.51,-0.013468986
14/05/2010,44.1,-0.023308989
13/05/2010,45.14,-0.003979665
12/05/2010,45.32,0.017360774
11/05/2010,44.54,-0.00515061
10/05/2010,44.77,0.07391899
07/05/2010,41.58,-0.030086363
06/05/2010,42.85,-0.052284635
05/05/2010,45.15,-0.02082267
04/05/2010,46.1,-0.04163728
03/05/2010,48.06,0.032567903
30/04/2010,46.52,-0.026306141
29/04/2010,47.76,0.028027312
28/04/2010,46.44,-0.000645786
27/04/2010,46.47,-0.033227054
26/04/2010,48.04,0
23/04/2010,48.04,0.034088195
22/04/2010,46.43,0.01475401
21/04/2010,45.75,0.009664033
20/04/2010,45.31,-0.028930783
19/04/2010,46.64,0.016211314
16/04/2010,45.89,-0.017711046
15/04/2010,46.71,0.006227874
14/04/2010,46.42,0.014101546
13/04/2010,45.77,0.008337038
12/04/2010,45.39,-0.001100958
09/04/2010,45.44,0.01978062
08/04/2010,44.55,0.002697237
07/04/2010,44.43,-0.005834846
06/04/2010,44.69,-0.00156512
05/04/2010,44.76,0.020996369
01/04/2010,43.83,0.011242518
31/03/2010,43.34,-0.011242518
30/03/2010,43.83,-0.000912201
29/03/2010,43.87,0.004569348
26/03/2010,43.67,0.005280692
25/03/2010,43.44,0.008786184
24/03/2010,43.06,-0.004171501
23/03/2010,43.24,0.000231294
22/03/2010,43.23,0.022930345
19/03/2010,42.25,0.004982808
18/03/2010,42.04,-0.008998403
17/03/2010,42.42,0.015920498
16/03/2010,41.75,0.00841857
15/03/2010,41.4,0.001208459
12/03/2010,41.35,0.037954284
11/03/2010,39.81,0.001256755
10/03/2010,39.76,0.00377977
09/03/2010,39.61,0.015776409
08/03/2010,38.99,-0.005626613
05/03/2010,39.21,0.019833232
04/03/2010,38.44,0.004955024
03/03/2010,38.25,0.030257085
02/03/2010,37.11,0.02953455
01/03/2010,36.03,0.019053532
26/02/2010,35.35,-0.009852296
25/02/2010,35.7,-0.000280073
24/02/2010,35.71,0.022943932
23/02/2010,34.9,-0.013094409
22/02/2010,35.36,-0.016547846
19/02/2010,35.95,0.000556483
18/02/2010,35.93,-0.003611617
17/02/2010,36.06,-0.003045828
16/02/2010,36.17,0.01728989
12/02/2010,35.55,-0.003930381
11/02/2010,35.69,0.022956938
10/02/2010,34.88,-0.00200487
09/02/2010,34.95,0.028440687
08/02/2010,33.97,-0.005577587
05/02/2010,34.16,-0.012220111
04/02/2010,34.58,-0.036625811
03/02/2010,35.87,-0.006945437
02/02/2010,36.12,0.000276893
01/02/2010,36.11,0.002217911
29/01/2010,36.03,0.022453932
28/01/2010,35.23,-0.019117816
27/01/2010,35.91,0.006425501
26/01/2010,35.68,-0.011979528
25/01/2010,36.11,-0.0013837
22/01/2010,36.16,-0.025393856
21/01/2010,37.09,-0.016312703
20/01/2010,37.7,-0.018657748
19/01/2010,38.41,0.010731683
15/01/2010,38,-0.024179002
14/01/2010,38.93,-0.001796485
13/01/2010,39,0.004368502
12/01/2010,38.83,-0.002828856
11/01/2010,38.94,0.016311041
08/01/2010,38.31,0.001305995
07/01/2010,38.26,0.013154623
06/01/2010,37.76,0.013061628
05/01/2010,37.27,0.017867286
04/01/2010,36.61,0.009330474
31/12/2009,36.27,-0.012330612
30/12/2009,36.72,0.002453989
29/12/2009,36.63,-0.000272963
28/12/2009,36.64,-0.003269758
24/12/2009,36.76,0.003269758
23/12/2009,36.64,-0.001091108
22/12/2009,36.68,0.006839036
21/12/2009,36.43,0.010763178
18/12/2009,36.04,0.016788307
17/12/2009,35.44,0.003674916
16/12/2009,35.31,-0.009863402
15/12/2009,35.66,-0.023556583
14/12/2009,36.51,0.009909247
11/12/2009,36.15,-0.006342224
10/12/2009,36.38,-0.002196596
09/12/2009,36.46,0.016035732
08/12/2009,35.88,-0.002505221
07/12/2009,35.97,-0.011883517
04/12/2009,36.4,0.004405293
03/12/2009,36.24,-0.020484125
02/12/2009,36.99,-0.028516256
01/12/2009,38.06,0.026086121
30/11/2009,37.08,-0.003499802
27/11/2009,37.21,-0.026519719
25/11/2009,38.21,-0.004439229
24/11/2009,38.38,-0.014485509
23/11/2009,38.94,0.011623533
20/11/2009,38.49,-0.009824278
19/11/2009,38.87,-0.015064756
18/11/2009,39.46,0.002029427
17/11/2009,39.38,-0.007589209
16/11/2009,39.68,0.018311804
13/11/2009,38.96,0.011877237
12/11/2009,38.5,-0.017763371
11/11/2009,39.19,-0.007625863
10/11/2009,39.49,0.001266946
09/11/2009,39.44,0.019457859
06/11/2009,38.68,-0.007469449
05/11/2009,38.97,0.038451186
04/11/2009,37.5,-0.007438929
03/11/2009,37.78,0.01144695
02/11/2009,37.35,-0.001605137
30/10/2009,37.41,-0.022205512
29/10/2009,38.25,0.033766334
28/10/2009,36.98,-0.017424379
27/10/2009,37.63,-0.04214984
26/10/2009,39.25,0.004852519
23/10/2009,39.06,-0.001790511
22/10/2009,39.13,-0.005606539
21/10/2009,39.35,0.011758827
20/10/2009,38.89,0.011638564
19/10/2009,38.44,0.021296979
16/10/2009,37.63,-0.012937474
15/10/2009,38.12,0.020138465
14/10/2009,37.36,0.013744995
13/10/2009,36.85,-0.003521607
12/10/2009,36.98,-0.006200316
09/10/2009,37.21,-0.004023071
08/10/2009,37.36,0.027131344
07/10/2009,36.36,-0.003568981
06/10/2009,36.49,0.0202083
05/10/2009,35.76,0.005046268
02/10/2009,35.58,-0.002526317
01/10/2009,35.67,-0.055615312
30/09/2009,37.71,-0.006871063
29/09/2009,37.97,0.00079041
28/09/2009,37.94,0.022388995
25/09/2009,37.1,-0.007786319
24/09/2009,37.39,-0.010905814
23/09/2009,37.8,-0.014445425
22/09/2009,38.35,-0.01218105
21/09/2009,38.82,-0.020650829
18/09/2009,39.63,-0.00277183
17/09/2009,39.74,0.00529836
16/09/2009,39.53,0.007618117
15/09/2009,39.23,-0.003562345
14/09/2009,39.37,0.021048005
11/09/2009,38.55,0.006245141
10/09/2009,38.31,0.005759178
09/09/2009,38.09,0.030386133
08/09/2009,36.95,0.014447573
04/09/2009,36.42,0.026712774
03/09/2009,35.46,0.011915035
02/09/2009,35.04,-0.001140901
01/09/2009,35.08,-0.030598878
31/08/2009,36.17,-0.014819152
28/08/2009,36.71,-0.002448648
27/08/2009,36.8,-0.002713706
26/08/2009,36.9,-0.016396013
25/08/2009,37.51,0.016125047
24/08/2009,36.91,-0.007288465
21/08/2009,37.18,0.045393572
20/08/2009,35.53,0.006494446
19/08/2009,35.3,0.003973891
18/08/2009,35.16,0.045978421
17/08/2009,33.58,-0.0468313
14/08/2009,35.19,-0.041469696
13/08/2009,36.68,0.018157308
12/08/2009,36.02,0.030728281
11/08/2009,34.93,-0.025718529
10/08/2009,35.84,-0.006674107
07/08/2009,36.08,0.03353844
06/08/2009,34.89,-0.000573066
05/08/2009,34.91,-0.010826317
04/08/2009,35.29,0.002269505
03/08/2009,35.21,0.016032408
31/07/2009,34.65,0.011319233
30/07/2009,34.26,0.042940407
29/07/2009,32.82,0.003357244
28/07/2009,32.71,-0.075918796
27/07/2009,35.29,0.020035015
24/07/2009,34.59,-0.01577546
23/07/2009,35.14,0.030922851
22/07/2009,34.07,0.022859835
21/07/2009,33.3,0.011780834
20/07/2009,32.91,0.029604382
17/07/2009,31.95,0.017045867
16/07/2009,31.41,-0.004764182
15/07/2009,31.56,0.039423522
14/07/2009,30.34,0.011602981
13/07/2009,29.99,0.016473729
10/07/2009,29.5,-0.003046203
09/07/2009,29.59,0.015667895
08/07/2009,29.13,-0.019378475
07/07/2009,29.7,-0.036692267
06/07/2009,30.81,-0.010332672
02/07/2009,31.13,-0.057122721
01/07/2009,32.96,0.016210785
30/06/2009,32.43,-0.011039671
29/06/2009,32.79,0.038867009
26/06/2009,31.54,-0.021641114
25/06/2009,32.23,0.035046997
24/06/2009,31.12,0.014565721
23/06/2009,30.67,0.015111983
22/06/2009,30.21,-0.039271637
19/06/2009,31.42,0.014425639
18/06/2009,30.97,-0.00386723
17/06/2009,31.09,0.007425377
16/06/2009,30.86,-0.023063162
15/06/2009,31.58,-0.052132081
12/06/2009,33.27,-0.017282909
11/06/2009,33.85,0.007412932
10/06/2009,33.6,-0.016236519
09/06/2009,34.15,-0.008456094
08/06/2009,34.44,0.006993035
05/06/2009,34.2,-0.011338979
04/06/2009,34.59,0.028146097
03/06/2009,33.63,-0.025250901
02/06/2009,34.49,0.040230211
01/06/2009,33.13,0.104254376
29/05/2009,29.85,0.021331434
28/05/2009,29.22,0.009974287
27/05/2009,28.93,-0.022895242
26/05/2009,29.6,0.04597319
22/05/2009,28.27,-0.004235799
21/05/2009,28.39,-0.041399496
20/05/2009,29.59,-0.026348031
19/05/2009,30.38,0.003627374
18/05/2009,30.27,0.047007809
15/05/2009,28.88,-0.025300495
14/05/2009,29.62,0.001689475
13/05/2009,29.57,-0.051090365
12/05/2009,31.12,-0.040924817
11/05/2009,32.42,-0.035452887
08/05/2009,33.59,0.017417858
07/05/2009,33.01,-0.067921916
06/05/2009,35.33,0.026385242
05/05/2009,34.41,-0.021561853
04/05/2009,35.16,0.018949749
01/05/2009,34.5,-0.026881802
30/04/2009,35.44,-0.010944406
29/04/2009,35.83,0.063367006
28/04/2009,33.63,-0.015636843
27/04/2009,34.16,-0.02229069
24/04/2009,34.93,0.059873401
23/04/2009,32.9,-0.017774229
22/04/2009,33.49,0.049268033
21/04/2009,31.88,0.030252267
20/04/2009,30.93,-0.09050779
17/04/2009,33.86,0.032415803
16/04/2009,32.78,0.049400479
15/04/2009,31.2,0.002888784
14/04/2009,31.11,-0.011187587
13/04/2009,31.46,-0.014829109
09/04/2009,31.93,0.108392564
08/04/2009,28.65,0.032638584
07/04/2009,27.73,-0.047879613
06/04/2009,29.09,-0.039432236
03/04/2009,30.26,0.045985113
02/04/2009,28.9,0.100374887
01/04/2009,26.14,0.014643807
31/03/2009,25.76,0.02515856
30/03/2009,25.12,-0.056870864
27/03/2009,26.59,-0.030372705
26/03/2009,27.41,0.047441202
25/03/2009,26.14,-0.031629143
24/03/2009,26.98,-0.052700754
23/03/2009,28.44,0.119366567
20/03/2009,25.24,-0.030819681
19/03/2009,26.03,-0.004599472
18/03/2009,26.15,0.061509334
17/03/2009,24.59,0.033074532
16/03/2009,23.79,0.012690526
13/03/2009,23.49,0.001704304
12/03/2009,23.45,0.028548652
11/03/2009,22.79,0.028484347
10/03/2009,22.15,0.058566921
09/03/2009,20.89,-0.008579652
06/03/2009,21.07,-0.058976093
05/03/2009,22.35,-0.070393829
04/03/2009,23.98,0.031345218
03/03/2009,23.24,0.013428835
02/03/2009,22.93,-0.089225815
27/02/2009,25.07,-0.013864354
26/02/2009,25.42,-0.016000341
25/02/2009,25.83,-0.030501793
24/02/2009,26.63,0.051234004
23/02/2009,25.3,-0.054982134
20/02/2009,26.73,0.004123717
19/02/2009,26.62,-0.025223889
18/02/2009,27.3,-0.005115101
17/02/2009,27.44,-0.073743474
13/02/2009,29.54,0.00203321
12/02/2009,29.48,-0.012472773
11/02/2009,29.85,0.00436462
10/02/2009,29.72,-0.042811938
09/02/2009,31.02,0.006792845
06/02/2009,30.81,0.062614591
05/02/2009,28.94,0.049222186
04/02/2009,27.55,-0.000725689
03/02/2009,27.57,0.03356391
02/02/2009,26.66,0.010179164
30/01/2009,26.39,0.057314457
29/01/2009,24.92,-0.063359054
28/01/2009,26.55,0.049807631
27/01/2009,25.26,0.001188354
26/01/2009,25.23,-0.022728251
23/01/2009,25.81,-0.007334524
22/01/2009,26,-0.046222769
21/01/2009,27.23,0.040470116
20/01/2009,26.15,-0.064060395
16/01/2009,27.88,-0.011412392
15/01/2009,28.2,0.026227478
14/01/2009,27.47,-0.056956153
13/01/2009,29.08,-0.004118057
12/01/2009,29.2,-0.031352644
09/01/2009,30.13,-0.059902001
08/01/2009,31.99,0.032081519
07/01/2009,30.98,-0.033643287
06/01/2009,32.04,0.043374146
05/01/2009,30.68,
