Date,Close,PVH
13/06/2013,122.6,0.096877476
12/06/2013,111.28,0.000719166
11/06/2013,111.2,-0.019414627
10/06/2013,113.38,-0.002818392
07/06/2013,113.7,0.015689725
06/06/2013,111.93,0.006723166
05/06/2013,111.18,-0.012158204
04/06/2013,112.54,-0.013503581
03/06/2013,114.07,-0.009770644
31/05/2013,115.19,-0.006834824
30/05/2013,115.98,0.006487631
29/05/2013,115.23,-0.00803842
28/05/2013,116.16,0.003622255
24/05/2013,115.74,-0.010058112
23/05/2013,116.91,-0.000598572
22/05/2013,116.98,-0.021229706
21/05/2013,119.49,0.001507538
20/05/2013,119.31,-0.00809721
17/05/2013,120.28,0.018798808
16/05/2013,118.04,0.000169448
15/05/2013,118.02,-0.011708848
14/05/2013,119.41,0.009001112
13/05/2013,118.34,-0.009084854
10/05/2013,119.42,0.008662432
09/05/2013,118.39,-0.006818495
08/05/2013,119.2,0.010711527
07/05/2013,117.93,0.021773533
06/05/2013,115.39,-0.003114998
03/05/2013,115.75,0.010770538
02/05/2013,114.51,-0.004704661
01/05/2013,115.05,-0.003124189
30/04/2013,115.41,0.009227085
29/04/2013,114.35,0.024342871
26/04/2013,111.6,0.002242656
25/04/2013,111.35,0.017119208
24/04/2013,109.46,0.000913993
23/04/2013,109.36,0.0271577
22/04/2013,106.43,0.003293966
19/04/2013,106.08,0.021245976
18/04/2013,103.85,-0.008629008
17/04/2013,104.75,-0.0170378
16/04/2013,106.55,0.015511519
15/04/2013,104.91,-0.044919963
12/04/2013,109.73,-0.015373788
11/04/2013,111.43,0.018294298
10/04/2013,109.41,0.015010181
09/04/2013,107.78,-0.004443629
08/04/2013,108.26,0.004443629
05/04/2013,107.78,0.027847519
04/04/2013,104.82,-0.002477371
03/04/2013,105.08,-0.008150931
02/04/2013,105.94,-0.002451213
01/04/2013,106.2,-0.005727446
28/03/2013,106.81,-0.054476128
27/03/2013,112.79,-0.010144311
26/03/2013,113.94,0.006515828
25/03/2013,113.2,0.011908076
22/03/2013,111.86,0.000268228
21/03/2013,111.83,-0.008104422
20/03/2013,112.74,-0.013392271
19/03/2013,114.26,-0.015630745
18/03/2013,116.06,-0.016323056
15/03/2013,117.97,-0.006337425
14/03/2013,118.72,-0.006548592
13/03/2013,119.5,0.012547005
12/03/2013,118.01,-0.024359803
11/03/2013,120.92,-0.019329021
08/03/2013,123.28,-0.006468328
07/03/2013,124.08,0.011021181
06/03/2013,122.72,-0.018968243
05/03/2013,125.07,0.009560225
04/03/2013,123.88,0.014800628
01/03/2013,122.06,0.001721947
28/02/2013,121.85,0.009399805
27/02/2013,120.71,0.007650765
26/02/2013,119.79,0.020494076
25/02/2013,117.36,-0.012952562
22/02/2013,118.89,0.009210425
21/02/2013,117.8,-0.004995988
20/02/2013,118.39,-0.022962642
19/02/2013,121.14,0.008622172
15/02/2013,120.1,-0.001663894
14/02/2013,120.3,-0.001578139
13/02/2013,120.49,-0.001907053
12/02/2013,120.72,0.010157443
11/02/2013,119.5,-0.024549731
08/02/2013,122.47,-0.002853767
07/02/2013,122.82,0.011793748
06/02/2013,121.38,0.041807678
05/02/2013,116.41,0.002408189
04/02/2013,116.13,-0.001118809
01/02/2013,116.26,-0.022201397
31/01/2013,118.87,0.004975764
30/01/2013,118.28,-0.013186266
29/01/2013,119.85,-0.002083768
28/01/2013,120.1,-0.006308122
25/01/2013,120.86,0.018117799
24/01/2013,118.69,0.009481151
