Date,Close,BTU
18/06/2013,16.82,0.001189768
17/06/2013,16.8,0.001191185
14/06/2013,16.78,-0.034556879
13/06/2013,17.37,0.018594377
12/06/2013,17.05,-0.034018847
11/06/2013,17.64,-0.044353168
10/06/2013,18.44,-0.016138059
07/06/2013,18.74,-0.009030606
06/06/2013,18.91,-0.003694911
05/06/2013,18.98,-0.029077853
04/06/2013,19.54,-0.00051164
03/06/2013,19.55,-0.006119346
31/05/2013,19.67,-0.024605811
30/05/2013,20.16,0.00896867
29/05/2013,19.98,-0.026180799
28/05/2013,20.51,0.003418807
24/05/2013,20.44,-0.009252562
23/05/2013,20.63,-0.014914878
22/05/2013,20.94,-0.01092388
21/05/2013,21.17,0.003786091
20/05/2013,21.09,0.042621463
17/05/2013,20.21,0.003469644
16/05/2013,20.14,0.000496648
15/05/2013,20.13,0.018045602
14/05/2013,19.77,-0.01854225
13/05/2013,20.14,-0.042290628
10/05/2013,21.01,-0.005221944
09/05/2013,21.12,0.0104713
08/05/2013,20.9,0.020788759
07/05/2013,20.47,-0.01887305
06/05/2013,20.86,0.009150076
03/05/2013,20.67,0.015111182
02/05/2013,20.36,0.025368185
01/05/2013,19.85,-0.010523775
30/04/2013,20.06,0.038622687
29/04/2013,19.3,0.006758539
26/04/2013,19.17,-0.027272079
25/04/2013,19.7,0.006620854
24/04/2013,19.57,0.031666285
23/04/2013,18.96,0.004228336
22/04/2013,18.88,-0.016286149
19/04/2013,19.19,-0.064082451
18/04/2013,20.46,0.072980703
17/04/2013,19.02,-0.019266412
16/04/2013,19.39,0.006727063
15/04/2013,19.26,-0.075479232
12/04/2013,20.77,-0.002884617
11/04/2013,20.83,-0.001439194
10/04/2013,20.86,-0.007165065
09/04/2013,21.01,0.032409124
