Date,Close,MOS
28/01/2011,79.78,0.014010958
27/01/2011,78.67,-0.001778004
26/01/2011,78.81,0.04012964
25/01/2011,75.71,-0.004217747
24/01/2011,76.03,0.037932578
21/01/2011,73.2,0.007266776
20/01/2011,72.67,-0.046776435
19/01/2011,76.15,-0.110769368
18/01/2011,85.07,0.02499535
14/01/2011,82.97,0.027864445
13/01/2011,80.69,0.010965842
12/01/2011,79.81,0.047075059
11/01/2011,76.14,0.007382053
10/01/2011,75.58,-0.00935017
07/01/2011,76.29,-0.017283258
06/01/2011,77.62,0.006332816
05/01/2011,77.13,0.028004196
04/01/2011,75,-0.016529302
03/01/2011,76.25,-0.001441583
31/12/2010,76.36,0.006965006
30/12/2010,75.83,0.013676108
29/12/2010,74.8,0.045959948
28/12/2010,71.44,-0.000559754
27/12/2010,71.48,0.006033836
23/12/2010,71.05,0.026238494
22/12/2010,69.21,0.0007227
21/12/2010,69.16,0.025480951
20/12/2010,67.42,0.001335807
17/12/2010,67.33,0.019799657
16/12/2010,66.01,-0.001665027
15/12/2010,66.12,0.00942113
14/12/2010,65.5,-0.016203883
13/12/2010,66.57,-0.029892726
10/12/2010,68.59,0.003944202
09/12/2010,68.32,-0.004381488
08/12/2010,68.62,-0.007983205
07/12/2010,69.17,-0.002166222
06/12/2010,69.32,0.003178734
03/12/2010,69.1,0.031459305
02/12/2010,66.96,-0.022592323
01/12/2010,68.49,0.012636078
30/11/2010,67.63,-0.010150878
29/11/2010,68.32,-0.02143146
26/11/2010,69.8,-0.008559253
24/11/2010,70.4,0.019796945
23/11/2010,69.02,-0.010521103
22/11/2010,69.75,-0.004291852
19/11/2010,70.05,0.010187333
18/11/2010,69.34,0.02808023
17/11/2010,67.42,0.016450199
16/11/2010,66.32,-0.001356137
15/11/2010,66.41,-0.04835267
12/11/2010,69.7,-0.057971092
11/11/2010,73.86,0.025227551
10/11/2010,72.02,-0.002496188
09/11/2010,72.2,0.017605597
08/11/2010,70.94,0.002257974
05/11/2010,70.78,-0.003666624
04/11/2010,71.04,0.009191891
03/11/2010,70.39,-0.019415354
02/11/2010,71.77,-0.007772419
01/11/2010,72.33,-0.011409843
29/10/2010,73.16,0.038597616
28/10/2010,70.39,-0.002978937
27/10/2010,70.6,-0.011827792
26/10/2010,71.44,0.049350231
25/10/2010,68,0.030459207
22/10/2010,65.96,-0.008303815
21/10/2010,66.51,-0.00912975
20/10/2010,67.12,0.041834376
19/10/2010,64.37,-0.034957387
18/10/2010,66.66,-0.025621542
15/10/2010,68.39,0.02727307
14/10/2010,66.55,-0.022436124
13/10/2010,68.06,-0.001321489
12/10/2010,68.15,0.022556232
11/10/2010,66.63,0.015426803
08/10/2010,65.61,0.064203263
07/10/2010,61.53,0.008487076
06/10/2010,61.01,0.003447996
05/10/2010,60.8,0.033618017
04/10/2010,58.79,-0.014019316
01/10/2010,59.62,0.014529737
30/09/2010,58.76,-0.03675656
29/09/2010,60.96,-0.013199898
28/09/2010,61.77,-0.025888311
27/09/2010,63.39,0.020721175
24/09/2010,62.09,0.011989774
23/09/2010,61.35,0.017760704
22/09/2010,60.27,0.015550853
21/09/2010,59.34,-0.026934297
20/09/2010,60.96,0.015540071
17/09/2010,60.02,-0.00879163
16/09/2010,60.55,0.050120528
15/09/2010,57.59,-0.021132992
14/09/2010,58.82,-0.014179846
13/09/2010,59.66,0.005209658
10/09/2010,59.35,0.011523598
09/09/2010,58.67,-0.016900859
08/09/2010,59.67,0.030803082
07/09/2010,57.86,-0.004139364
03/09/2010,58.1,-0.004293695
02/09/2010,58.35,-0.002054443
01/09/2010,58.47,-0.003244261
31/08/2010,58.66,0.024330421
30/08/2010,57.25,-0.017659739
27/08/2010,58.27,0.043492739
26/08/2010,55.79,-0.008922258
25/08/2010,56.29,-0.031820867
24/08/2010,58.11,-0.028166097
23/08/2010,59.77,0.053788413
20/08/2010,56.64,0.001413428
19/08/2010,56.56,-0.02306988
18/08/2010,57.88,0.040188701
17/08/2010,55.6,0.083811792
16/08/2010,51.13,-0.001368123
13/08/2010,51.2,-0.00195122
12/08/2010,51.3,0.037335552
11/08/2010,49.42,-0.028328246
10/08/2010,50.84,-0.005883524
09/08/2010,51.14,-0.000977231
06/08/2010,51.19,-0.001951601
05/08/2010,51.29,0.01790153
04/08/2010,50.38,0.046312094
03/08/2010,48.1,-0.026465797
02/08/2010,49.39,0.035865344
30/07/2010,47.65,0.001259975
29/07/2010,47.59,0.02424619
28/07/2010,46.45,0.033270742
27/07/2010,44.93,-0.027657601
26/07/2010,46.19,-0.013119878
23/07/2010,46.8,0.040332442
22/07/2010,44.95,0.002673203
21/07/2010,44.83,-0.037649446
20/07/2010,46.55,0.038988731
19/07/2010,44.77,0.000223389
16/07/2010,44.76,0.03431765
15/07/2010,43.25,0.028851538
14/07/2010,42.02,0.007644567
13/07/2010,41.7,-0.018532248
12/07/2010,42.48,-0.082430121
09/07/2010,46.13,0.031042669
08/07/2010,44.72,0.045285579
07/07/2010,42.74,0.088245814
06/07/2010,39.13,-0.007637512
02/07/2010,39.43,0.013532697
01/07/2010,38.9,-0.002054443
30/06/2010,38.98,-0.009447281
29/06/2010,39.35,-0.056805394
28/06/2010,41.65,-0.018789945
25/06/2010,42.44,-0.003997654
24/06/2010,42.61,-0.026174048
23/06/2010,43.74,0.009648593
22/06/2010,43.32,-0.006213344
21/06/2010,43.59,0.002986791
18/06/2010,43.46,-0.019595068
17/06/2010,44.32,-0.021208519
16/06/2010,45.27,-0.004188257
15/06/2010,45.46,0.033325235
14/06/2010,43.97,-0.028474068
11/06/2010,45.24,-0.001546107
10/06/2010,45.31,0.063553205
09/06/2010,42.52,-0.004224367
08/06/2010,42.7,-0.011410067
07/06/2010,43.19,0.003014495
04/06/2010,43.06,-0.038273464
03/06/2010,44.74,-0.034274005
02/06/2010,46.3,0.037183912
01/06/2010,44.61,-0.034372187
28/05/2010,46.17,-0.018242807
27/05/2010,47.02,0.066383409
26/05/2010,44,-0.01533634
25/05/2010,44.68,-0.005802293
24/05/2010,44.94,-0.016988826
21/05/2010,45.71,0.016321492
20/05/2010,44.97,-0.041168832
19/05/2010,46.86,-0.024036578
18/05/2010,48,0.024036578
17/05/2010,46.86,-0.019024036
14/05/2010,47.76,-0.005637347
13/05/2010,48.03,-0.028124609
12/05/2010,49.4,0.035648155
11/05/2010,47.67,-0.021992588
10/05/2010,48.73,0.011766056
07/05/2010,48.16,0.010436329
06/05/2010,47.66,-0.013339089
05/05/2010,48.3,-0.016427474
04/05/2010,49.1,-0.037574364
03/05/2010,50.98,-0.003133571
30/04/2010,51.14,-0.007208994
29/04/2010,51.51,-0.008505754
28/04/2010,51.95,0.026725476
27/04/2010,50.58,-0.031334664
26/04/2010,52.19,-0.030010745
23/04/2010,53.78,-0.005562781
22/04/2010,54.08,0.015842285
21/04/2010,53.23,-0.031255434
20/04/2010,54.92,0.032007172
19/04/2010,53.19,-0.017518152
16/04/2010,54.13,-0.018849492
15/04/2010,55.16,-0.004341541
14/04/2010,55.4,-0.024604557
13/04/2010,56.78,0.000528495
12/04/2010,56.75,0.001763669
09/04/2010,56.65,-0.016456954
08/04/2010,57.59,0.010473128
07/04/2010,56.99,-0.009604544
06/04/2010,57.54,-0.007790224
05/04/2010,57.99,-0.005845959
01/04/2010,58.33,-0.040979705
31/03/2010,60.77,0.011918698
30/03/2010,60.05,-0.002826975
29/03/2010,60.22,0.014552402
26/03/2010,59.35,0.015451534
25/03/2010,58.44,-0.030999787
24/03/2010,60.28,0.019092859
23/03/2010,59.14,-0.000845094
22/03/2010,59.19,0.013094312
19/03/2010,58.42,-0.019325911
18/03/2010,59.56,-0.03869751
17/03/2010,61.91,-0.018087728
16/03/2010,63.04,0.010364439
15/03/2010,62.39,-0.022348184
12/03/2010,63.8,0.062575976
11/03/2010,59.93,-0.006983733
10/03/2010,60.35,-0.010384994
09/03/2010,60.98,-0.006538108
08/03/2010,61.38,-0.003577821
05/03/2010,61.6,0.0191762
04/03/2010,60.43,-0.013804656
03/03/2010,61.27,-0.003584233
02/03/2010,61.49,0.033738937
01/03/2010,59.45,0.017990981
26/02/2010,58.39,-0.002223934
25/02/2010,58.52,0.015498846
24/02/2010,57.62,-0.021631745
23/02/2010,58.88,-0.03011268
22/02/2010,60.68,-0.001646633
19/02/2010,60.78,0.003626178
18/02/2010,60.56,-0.011492492
17/02/2010,61.26,0.014469177
16/02/2010,60.38,0.026005995
12/02/2010,58.83,0.006993632
11/02/2010,58.42,0.017265622
10/02/2010,57.42,0.008921602
09/02/2010,56.91,0.042536695
08/02/2010,54.54,-0.011666191
05/02/2010,55.18,0.021431354
04/02/2010,54.01,-0.065047557
03/02/2010,57.64,0.022634531
02/02/2010,56.35,0.001420707
01/02/2010,56.27,0.050292981
29/01/2010,53.51,-0.037594966
28/01/2010,55.56,-0.04366891
27/01/2010,58.04,-0.009260913
26/01/2010,58.58,-0.00306801
25/01/2010,58.76,0.00221484
22/01/2010,58.63,-0.024264038
21/01/2010,60.07,-0.03210759
20/01/2010,62.03,-0.016151307
19/01/2010,63.04,0.023757137
15/01/2010,61.56,0.011764842
14/01/2010,60.84,-0.027558885
13/01/2010,62.54,0.000799808
12/01/2010,62.49,-0.059334171
11/01/2010,66.31,-0.005864238
08/01/2010,66.7,0.014193202
07/01/2010,65.76,0.002893476
06/01/2010,65.57,0.037605425
05/01/2010,63.15,0.023066856
04/01/2010,61.71,0.032611586
31/12/2009,59.73,-0.000502134
30/12/2009,59.76,0.001339585
29/12/2009,59.68,-0.019086132
28/12/2009,60.83,0.003623192
24/12/2009,60.61,0.005127792
23/12/2009,60.3,0.027744529
22/12/2009,58.65,0.00581397
21/12/2009,58.31,0.054448399
18/12/2009,55.22,-0.014562055
17/12/2009,56.03,-0.063109694
16/12/2009,59.68,0.009766031
15/12/2009,59.1,0.002032521
14/12/2009,58.98,-0.000169535
11/12/2009,58.99,-0.011796564
10/12/2009,59.69,0.001005699
09/12/2009,59.63,0.006055527
08/12/2009,59.27,-0.011240786
07/12/2009,59.94,0.02791351
04/12/2009,58.29,-0.038534254
03/12/2009,60.58,-0.018157038
02/12/2009,61.69,0.076092558
01/12/2009,57.17,0.048746436
30/11/2009,54.45,0.001838236
27/11/2009,54.35,-0.029549871
25/11/2009,55.98,0.034160298
24/11/2009,54.1,-0.016135297
23/11/2009,54.98,-0.005984241
20/11/2009,55.31,0.022859183
19/11/2009,54.06,-0.007004637
18/11/2009,54.44,0.03115633
17/11/2009,52.77,0.056122266
16/11/2009,49.89,0.036122691
13/11/2009,48.12,-0.032508229
12/11/2009,49.71,-0.040797854
11/11/2009,51.78,0.015374439
10/11/2009,50.99,0.015216181
09/11/2009,50.22,-0.002585265
06/11/2009,50.35,0.01722799
05/11/2009,49.49,0.014655259
04/11/2009,48.77,0.013001937
03/11/2009,48.14,0.014647678
02/11/2009,47.44,0.015079398
30/10/2009,46.73,-0.046617281
29/10/2009,48.96,0.030695068
28/10/2009,47.48,-0.033346778
27/10/2009,49.09,-0.015964773
26/10/2009,49.88,-0.03757696
23/10/2009,51.79,-0.027237185
22/10/2009,53.22,-0.001502066
21/10/2009,53.3,0.001689983
20/10/2009,53.21,-0.007862264
19/10/2009,53.63,0.038393161
16/10/2009,51.61,0.018381433
15/10/2009,50.67,0.004549508
14/10/2009,50.44,0.027944325
13/10/2009,49.05,-0.004272207
12/10/2009,49.26,0.000406091
09/10/2009,49.24,-0.008493479
08/10/2009,49.66,0.029011228
07/10/2009,48.24,0.007281838
06/10/2009,47.89,0.041135261
05/10/2009,45.96,-0.004775351
02/10/2009,46.18,-0.005398998
01/10/2009,46.43,-0.03471248
30/09/2009,48.07,-0.014457088
29/09/2009,48.77,-0.015665054
28/09/2009,49.54,0.006683569
25/09/2009,49.21,-0.02389432
24/09/2009,50.4,0
23/09/2009,50.4,-0.029520275
22/09/2009,51.91,0.009678744
21/09/2009,51.41,-0.053770286
18/09/2009,54.25,0.009631488
17/09/2009,53.73,0.012925159
16/09/2009,53.04,-0.01180784
15/09/2009,53.67,0.040495981
14/09/2009,51.54,-0.013873055
11/09/2009,52.26,0.02991095
10/09/2009,50.72,-0.017007545
09/09/2009,51.59,-0.014241965
08/09/2009,52.33,0.018710161
04/09/2009,51.36,0.009586301
03/09/2009,50.87,0.004334128
02/09/2009,50.65,0.024786398
01/09/2009,49.41,0.019207783
31/08/2009,48.47,-0.027270717
28/08/2009,49.81,-0.031033225
27/08/2009,51.38,-0.005821868
26/08/2009,51.68,-0.007133936
25/08/2009,52.05,-0.03046305
24/08/2009,53.66,-0.014798642
21/08/2009,54.46,-0.000183604
20/08/2009,54.47,0.020963573
19/08/2009,53.34,0.012450642
18/08/2009,52.68,0.030060067
17/08/2009,51.12,-0.056103693
14/08/2009,54.07,-0.010669711
13/08/2009,54.65,0.029902869
12/08/2009,53.04,0.021342273
11/08/2009,51.92,-0.018699266
10/08/2009,52.9,-0.016498312
07/08/2009,53.78,-0.011278663
06/08/2009,54.39,0.006270769
05/08/2009,54.05,0.006869051
04/08/2009,53.68,-0.02665354
03/08/2009,55.13,0.055569851
31/07/2009,52.15,0.008472995
30/07/2009,51.71,0.049147993
29/07/2009,49.23,-0.032376929
28/07/2009,50.85,-0.036114768
27/07/2009,52.72,-0.013751747
24/07/2009,53.45,0.038136175
23/07/2009,51.45,0.060697511
22/07/2009,48.42,-0.014556895
21/07/2009,49.13,0.000203562
20/07/2009,49.12,-0.008917773
17/07/2009,49.56,-0.008438869
16/07/2009,49.98,0.115010771
15/07/2009,44.55,0.030308803
14/07/2009,43.22,0.017740895
13/07/2009,42.46,0.031824674
10/07/2009,41.13,-0.038865304
09/07/2009,42.76,0.050112366
08/07/2009,40.67,-0.014160393
07/07/2009,41.25,-0.056323048
06/07/2009,43.64,-0.03312979
02/07/2009,45.11,0.029470134
01/07/2009,43.8,-0.01135086
30/06/2009,44.3,-0.03635152
29/06/2009,45.94,0.058029494
26/06/2009,43.35,-0.010098778
25/06/2009,43.79,-0.006827519
24/06/2009,44.09,0.005458281
23/06/2009,43.85,0.036697104
22/06/2009,42.27,-0.094298851
19/06/2009,46.45,0.014529151
18/06/2009,45.78,-0.010214149
17/06/2009,46.25,-0.101873362
16/06/2009,51.21,-0.03661868
15/06/2009,53.12,-0.04346909
12/06/2009,55.48,-0.015204657
11/06/2009,56.33,0.018816073
10/06/2009,55.28,0.028439675
09/06/2009,53.73,0.037353855
08/06/2009,51.76,-0.02612409
05/06/2009,53.13,-0.010298752
04/06/2009,53.68,0.023370834
03/06/2009,52.44,-0.065146174
02/06/2009,55.97,-0.008893691
01/06/2009,56.47,0.031845814
29/05/2009,54.7,-0.008736859
28/05/2009,55.18,0.011299555
27/05/2009,54.56,-0.032636089
26/05/2009,56.37,0.018079791
22/05/2009,55.36,0.036983334
21/05/2009,53.35,-0.063014399
20/05/2009,56.82,-0.000879585
19/05/2009,56.87,0.033434776
18/05/2009,55,0.069642433
15/05/2009,51.3,0.019089431
14/05/2009,50.33,0.082595802
13/05/2009,46.34,-0.02829675
12/05/2009,47.67,0.067241282
11/05/2009,44.57,-0.019551834
08/05/2009,45.45,-0.001758629
07/05/2009,45.53,-0.005912642
06/05/2009,45.8,-0.010209712
05/05/2009,46.27,0.044186556
04/05/2009,44.27,0.044338826
01/05/2009,42.35,0.045901778
30/04/2009,40.45,0.010437471
29/04/2009,40.03,0.028634922
28/04/2009,38.9,-0.001797869
27/04/2009,38.97,-0.049803861
24/04/2009,40.96,0.069498719
23/04/2009,38.21,-0.009895914
22/04/2009,38.59,-0.007486804
21/04/2009,38.88,-0.011507607
20/04/2009,39.33,-0.069958589
17/04/2009,42.18,-0.035173068
16/04/2009,43.69,-0.021062946
15/04/2009,44.62,0.002468306
14/04/2009,44.51,0.005858512
13/04/2009,44.25,-0.007205616
09/04/2009,44.57,-0.023066004
08/04/2009,45.61,0.060323198
07/04/2009,42.94,-0.04441126
06/04/2009,44.89,-0.016569472
03/04/2009,45.64,0.03955381
02/04/2009,43.87,-0.001366743
01/04/2009,43.93,0.045404144
31/03/2009,41.98,-0.017941935
30/03/2009,42.74,-0.096075616
27/03/2009,47.05,-0.024148155
26/03/2009,48.2,0.058306253
25/03/2009,45.47,0.010168081
24/03/2009,45.01,0.005346415
23/03/2009,44.77,0.072957451
20/03/2009,41.62,-0.044180117
19/03/2009,43.5,0.022316128
18/03/2009,42.54,0.006603798
17/03/2009,42.26,0.021768591
16/03/2009,41.35,-0.017500147
13/03/2009,42.08,-0.026499382
12/03/2009,43.21,-0.052299499
11/03/2009,45.53,0.03213845
10/03/2009,44.09,0.088641605
09/03/2009,40.35,0.029935577
06/03/2009,39.16,-0.023471109
05/03/2009,40.09,-0.043681459
04/03/2009,41.88,0.042185946
03/03/2009,40.15,0.062431983
02/03/2009,37.72,-0.132171773
27/02/2009,43.05,0.082019108
26/02/2009,39.66,0.013709278
25/02/2009,39.12,0.006668401
24/02/2009,38.86,0.079506739
23/02/2009,35.89,-0.169515848
20/02/2009,42.52,0.018754259
19/02/2009,41.73,0.020579349
18/02/2009,40.88,0.033328128
17/02/2009,39.54,-0.081092699
13/02/2009,42.88,-0.003956714
12/02/2009,43.05,0.020179005
11/02/2009,42.19,-0.045862599
10/02/2009,44.17,-0.032738699
09/02/2009,45.64,0.013011541
06/02/2009,45.05,0.085700563
05/02/2009,41.35,0.058510775
04/02/2009,39,0.070642583
03/02/2009,36.34,0.021978907
02/02/2009,35.55,-0.003369843
30/01/2009,35.67,-0.012813546
29/01/2009,36.13,-0.044391592
28/01/2009,37.77,0.033107586
27/01/2009,36.54,0.00027371
26/01/2009,36.53,0.031704546
23/01/2009,35.39,0.04154044
22/01/2009,33.95,0.009173019
21/01/2009,33.64,0.045303384
20/01/2009,32.15,-0.097710802
16/01/2009,35.45,0.028033872
15/01/2009,34.47,0.037238345
14/01/2009,33.21,-0.054780132
13/01/2009,35.08,0.014934224
12/01/2009,34.56,-0.115465538
09/01/2009,38.79,-0.024950378
08/01/2009,39.77,0.034014275
07/01/2009,38.44,-0.003116886
06/01/2009,38.56,0.023351448
05/01/2009,37.67,
