Date,Close,ITW
07/02/2011,55.23,0.017903291
04/02/2011,54.25,0.016916474
03/02/2011,53.34,-0.003555726
02/02/2011,53.53,-0.000373552
01/02/2011,53.55,0.001121076
31/01/2011,53.49,-0.022551788
28/01/2011,54.71,-0.010545552
27/01/2011,55.29,-0.002528903
26/01/2011,55.43,0.009425482
25/01/2011,54.91,-0.010687539
24/01/2011,55.5,0.014336513
21/01/2011,54.71,0.008812247
20/01/2011,54.23,-0.014280726
19/01/2011,55.01,-0.020511694
18/01/2011,56.15,0.003389531
14/01/2011,55.96,0.003580383
13/01/2011,55.76,0.005755412
12/01/2011,55.44,0.017834868
11/01/2011,54.46,0.001653956
10/01/2011,54.37,0.006828485
07/01/2011,54,-0.004618946
06/01/2011,54.25,-0.001473568
05/01/2011,54.33,0.00498202
04/01/2011,54.06,-0.006085773
03/01/2011,54.39,0.018369567
31/12/2010,53.4,-0.003738322
30/12/2010,53.6,0.000559858
29/12/2010,53.57,-0.002982295
28/12/2010,53.73,0.003542467
27/12/2010,53.54,0.001495327
23/12/2010,53.46,-0.002988422
22/12/2010,53.62,0.010310336
21/12/2010,53.07,0.006806606
20/12/2010,52.71,0.014138562
17/12/2010,51.97,0.006176433
16/12/2010,51.65,0.014627272
15/12/2010,50.9,-0.009969783
14/12/2010,51.41,0.004288506
13/12/2010,51.19,0.002542789
10/12/2010,51.06,0.011424194
09/12/2010,50.48,-0.001583532
08/12/2010,50.56,-0.000593178
07/12/2010,50.59,0.007141471
06/12/2010,50.23,-0.00357711
03/12/2010,50.41,0.036360297
02/12/2010,48.61,0.005156245
01/12/2010,48.36,0.015210211
30/11/2010,47.63,0.004840586
29/11/2010,47.4,0.005712488
26/11/2010,47.13,-0.00992302
24/11/2010,47.6,0.021017651
23/11/2010,46.61,-0.018914601
22/11/2010,47.5,0.004430854
19/11/2010,47.29,0.000846203
18/11/2010,47.25,0.008074842
17/11/2010,46.87,-0.002982533
16/11/2010,47.01,-0.020840666
15/11/2010,48,0.01215693
12/11/2010,47.42,-0.010697533
11/11/2010,47.93,-0.003332642
10/11/2010,48.09,-0.000831428
09/11/2010,48.13,-0.009717848
08/11/2010,48.6,0.004950505
05/11/2010,48.36,0.009766311
04/11/2010,47.89,0.033548794
03/11/2010,46.31,-0.003879315
02/11/2010,46.49,0.005608298
01/11/2010,46.23,0.011968373
29/10/2010,45.68,-0.005240187
28/10/2010,45.92,-0.007160712
27/10/2010,46.25,0.002164503
26/10/2010,46.15,-0.016973229
25/10/2010,46.94,0.005340181
22/10/2010,46.69,-0.007468295
21/10/2010,47.04,0.0102565
20/10/2010,46.56,0.001719691
19/10/2010,46.48,-0.056464924
18/10/2010,49.18,0.004483399
15/10/2010,48.96,-0.000612557
14/10/2010,48.99,0.004705891
13/10/2010,48.76,0.010100055
12/10/2010,48.27,-0.00041425
11/10/2010,48.29,-0.002894957
08/10/2010,48.43,0.002894957
07/10/2010,48.29,-0.000207061
06/10/2010,48.3,0.004149384
05/10/2010,48.1,0.027398974
04/10/2010,46.8,-0.009781069
01/10/2010,47.26,0.005091229
30/09/2010,47.02,0.004476188
29/09/2010,46.81,-0.005751427
28/09/2010,47.08,0.002978092
27/09/2010,46.94,-0.002978092
24/09/2010,47.08,0.032159888
23/09/2010,45.59,-0.020408872
22/09/2010,46.53,-0.015355388
21/09/2010,47.25,0.00339199
20/09/2010,47.09,0.01821544
17/09/2010,46.24,-0.013745921
16/09/2010,46.88,-0.00404471
15/09/2010,47.07,0.006393884
14/09/2010,46.77,0.003856046
13/09/2010,46.59,0.018631388
10/09/2010,45.73,0.012542798
09/09/2010,45.16,-0.002653695
08/09/2010,45.28,0.006202944
07/09/2010,45,0
03/09/2010,45,0.016581155
02/09/2010,44.26,0.034010631
01/09/2010,42.78,0.036177196
31/08/2010,41.26,0.002183672
30/08/2010,41.17,-0.016381961
27/08/2010,41.85,0.02614528
26/08/2010,40.77,-0.009034367
25/08/2010,41.14,-0.001942691
24/08/2010,41.22,-0.014929244
23/08/2010,41.84,-0.006194921
20/08/2010,42.1,0.001426195
19/08/2010,42.04,-0.013702081
18/08/2010,42.62,-0.022045213
17/08/2010,43.57,0.021810609
16/08/2010,42.63,-0.009106893
13/08/2010,43.02,-0.003943863
12/08/2010,43.19,-0.009448163
11/08/2010,43.6,-0.036482316
10/08/2010,45.22,-0.010558831
09/08/2010,45.7,0.001971307
06/08/2010,45.61,-0.000657534
05/08/2010,45.64,0.002193464
04/08/2010,45.54,0.012817855
03/08/2010,44.96,0.004234933
02/08/2010,44.77,0.028777334
30/07/2010,43.5,0.003915702
29/07/2010,43.33,-0.00023076
28/07/2010,43.34,-0.005522333
27/07/2010,43.58,0.001377727
26/07/2010,43.52,0.004837047
23/07/2010,43.31,0.026200329
22/07/2010,42.19,0.003086056
21/07/2010,42.06,-0.016272025
20/07/2010,42.75,-0.00233645
19/07/2010,42.85,0.003506725
16/07/2010,42.7,-0.029308663
15/07/2010,43.97,-0.004085344
14/07/2010,44.15,-0.000679271
13/07/2010,44.18,0.030333208
12/07/2010,42.86,-0.010906246
09/07/2010,43.33,0.00671532
08/07/2010,43.04,0.012861162
07/07/2010,42.49,0.030587809
06/07/2010,41.21,0.001943163
02/07/2010,41.13,-0.010640971
01/07/2010,41.57,0.007000632
30/06/2010,41.28,-0.002177859
29/06/2010,41.37,-0.043053006
28/06/2010,43.19,-0.022210415
25/06/2010,44.16,0.018282045
24/06/2010,43.36,-0.016695642
23/06/2010,44.09,-0.010379155
22/06/2010,44.55,-0.035068099
21/06/2010,46.14,0.019256613
18/06/2010,45.26,-0.016435124
17/06/2010,46.01,-0.009087038
16/06/2010,46.43,-0.007509959
15/06/2010,46.78,0.024452154
14/06/2010,45.65,0.002192983
11/06/2010,45.55,0.012148134
10/06/2010,45,0.029772158
09/06/2010,43.68,0.00643089
08/06/2010,43.4,0.002768807
07/06/2010,43.28,-0.021938723
04/06/2010,44.24,-0.055398779
03/06/2010,46.76,0.007082335
02/06/2010,46.43,0.027734063
01/06/2010,45.16,-0.027734063
28/05/2010,46.43,-0.010711328
27/05/2010,46.93,0.038445391
26/05/2010,45.16,0.001107788
25/05/2010,45.11,-0.003319689
24/05/2010,45.26,-0.00616742
21/05/2010,45.54,0.009265453
20/05/2010,45.12,-0.051404104
19/05/2010,47.5,-0.027000602
18/05/2010,48.8,-0.018676954
17/05/2010,49.72,0.007266887
14/05/2010,49.36,-0.022634917
13/05/2010,50.49,-0.019612317
12/05/2010,51.49,0.026967484
11/05/2010,50.12,-0.002391392
10/05/2010,50.24,0.051670503
07/05/2010,47.71,-0.011047533
06/05/2010,48.24,-0.03122384
05/05/2010,49.77,-0.011983367
04/05/2010,50.37,-0.031847959
03/05/2010,52,0.017459221
30/04/2010,51.1,-0.022829392
29/04/2010,52.28,0.020483808
28/04/2010,51.22,0.004696682
27/04/2010,50.98,-0.029379771
26/04/2010,52.5,0.001334223
23/04/2010,52.43,0.001527009
22/04/2010,52.35,0.025146393
21/04/2010,51.05,0.006682415
20/04/2010,50.71,0.03818792
19/04/2010,48.81,-0.004089149
16/04/2010,49.01,-0.010957902
15/04/2010,49.55,0.024309235
14/04/2010,48.36,0.009557521
13/04/2010,47.9,-0.001251826
12/04/2010,47.96,0.004807199
09/04/2010,47.73,0.010954396
08/04/2010,47.21,-0.000635257
07/04/2010,47.24,-0.009690407
06/04/2010,47.7,-0.003766483
05/04/2010,47.88,0.004185858
01/04/2010,47.68,0.006734032
31/03/2010,47.36,-0.001476949
30/03/2010,47.43,0.004649205
29/03/2010,47.21,-0.000423549
26/03/2010,47.23,0.009359779
25/03/2010,46.79,-0.002348171
24/03/2010,46.9,-0.013553786
23/03/2010,47.54,0.012701272
22/03/2010,46.94,0.003628219
19/03/2010,46.77,-0.008940034
18/03/2010,47.19,0.019472103
17/03/2010,46.28,0.010425811
16/03/2010,45.8,0.007231323
15/03/2010,45.47,-0.025620159
12/03/2010,46.65,-0.000214339
11/03/2010,46.66,-0.001713063
10/03/2010,46.74,0.002141787
09/03/2010,46.64,-0.000428725
08/03/2010,46.66,-0.012988578
05/03/2010,47.27,0.016853732
04/03/2010,46.48,0.006042314
03/03/2010,46.2,0.003469214
02/03/2010,46.04,-0.001085423
01/03/2010,46.09,0.012444217
26/02/2010,45.52,0.006612323
25/02/2010,45.22,-0.004633213
24/02/2010,45.43,-0.003954311
23/02/2010,45.61,-0.018464737
22/02/2010,46.46,-0.006436409
19/02/2010,46.76,0.00407158
18/02/2010,46.57,0.024343736
17/02/2010,45.45,0.016863058
16/02/2010,44.69,0.023775602
12/02/2010,43.64,-0.005940159
11/02/2010,43.9,0.02094679
10/02/2010,42.99,-0.006954131
09/02/2010,43.29,0.024317308
08/02/2010,42.25,-0.009657359
05/02/2010,42.66,0.003052004
04/02/2010,42.53,-0.028053306
03/02/2010,43.74,-0.006381061
02/02/2010,44.02,0.007295974
01/02/2010,43.7,0.002520336
29/01/2010,43.59,-0.007769692
28/01/2010,43.93,-0.001364877
27/01/2010,43.99,-0.026913488
26/01/2010,45.19,-0.005296856
25/01/2010,45.43,0.001762503
22/01/2010,45.35,-0.012054941
21/01/2010,45.9,-0.049930711
20/01/2010,48.25,-0.00846151
19/01/2010,48.66,0.016159457
15/01/2010,47.88,-0.013072082
14/01/2010,48.51,-0.003087375
13/01/2010,48.66,-0.000616333
12/01/2010,48.69,-0.025548835
11/01/2010,49.95,0.01716347
08/01/2010,49.1,0.009412797
07/01/2010,48.64,0.006393752
06/01/2010,48.33,-0.002273433
05/01/2010,48.44,-0.002680138
04/01/2010,48.57,0.0120134
31/12/2009,47.99,-0.013247969
30/12/2009,48.63,0.003089283
29/12/2009,48.48,0.005377469
28/12/2009,48.22,0.005406543
24/12/2009,47.96,0.007324507
23/12/2009,47.61,-0.000419992
22/12/2009,47.63,0.00084016
21/12/2009,47.59,0.000420345
18/12/2009,47.57,-0.000840513
17/12/2009,47.61,-0.017489515
16/12/2009,48.45,-0.009040538
15/12/2009,48.89,-0.007945443
14/12/2009,49.28,0.026525663
11/12/2009,47.99,0.004804187
10/12/2009,47.76,-0.002091613
09/12/2009,47.86,0.005867578
08/12/2009,47.58,-0.02018169
07/12/2009,48.55,0.001236604
04/12/2009,48.49,0.00392603
03/12/2009,48.3,-0.009888832
02/12/2009,48.78,0.001025536
01/12/2009,48.73,0.001848619
30/11/2009,48.64,-0.0004111
27/11/2009,48.66,-0.014283042
25/11/2009,49.36,-0.000607595
24/11/2009,49.39,-0.007865322
23/11/2009,49.78,0.005438628
20/11/2009,49.51,-0.004232597
19/11/2009,49.72,-0.01754431
18/11/2009,50.6,0
17/11/2009,50.6,-0.008266136
16/11/2009,51.02,0.040805661
13/11/2009,48.98,0.013359566
12/11/2009,48.33,-0.017027799
11/11/2009,49.16,-0.005477243
10/11/2009,49.43,-0.005849739
09/11/2009,49.72,0.027114086
06/11/2009,48.39,0.002482931
05/11/2009,48.27,0.037357937
04/11/2009,46.5,-0.010908032
03/11/2009,47.01,0.014786512
02/11/2009,46.32,0.008673081
30/10/2009,45.92,-0.021969438
29/10/2009,46.94,0.017623495
28/10/2009,46.12,-0.020176688
27/10/2009,47.06,-0.001061909
26/10/2009,47.11,-0.014121849
23/10/2009,47.78,-0.020098056
22/10/2009,48.75,0.016129382
21/10/2009,47.97,-0.011400269
20/10/2009,48.52,0.048563479
19/10/2009,46.22,0.01944354
16/10/2009,45.33,-0.000661594
15/10/2009,45.36,0.001765226
14/10/2009,45.28,0.017600989
13/10/2009,44.49,-0.016053856
12/10/2009,45.21,0.004211466
09/10/2009,45.02,0.001556075
08/10/2009,44.95,0.017504935
07/10/2009,44.17,0.01966227
06/10/2009,43.31,0.021235193
05/10/2009,42.4,0.01688707
02/10/2009,41.69,0.003845234
01/10/2009,41.53,-0.028017027
30/09/2009,42.71,-0.008857867
29/09/2009,43.09,-0.000464037
28/09/2009,43.11,0.018967903
25/09/2009,42.3,-0.002125399
24/09/2009,42.39,-0.014520161
23/09/2009,43.01,-0.022302338
22/09/2009,43.98,0.002960266
21/09/2009,43.85,-0.011788847
18/09/2009,44.37,-0.001801397
17/09/2009,44.45,0.012222877
16/09/2009,43.91,0.000911369
15/09/2009,43.87,-0.007494074
14/09/2009,44.2,0.004080713
11/09/2009,44.02,0.003869357
10/09/2009,43.85,-0.001822739
09/09/2009,43.93,0.048505661
08/09/2009,41.85,0.001913418
04/09/2009,41.77,0.017387543
03/09/2009,41.05,0.002927545
02/09/2009,40.93,-0.007787822
01/09/2009,41.25,-0.013723581
31/08/2009,41.82,-0.010702921
28/08/2009,42.27,-0.010121306
27/08/2009,42.7,0.009884759
26/08/2009,42.28,-0.01804807
25/08/2009,43.05,0.023978582
24/08/2009,42.03,-0.006167002
21/08/2009,42.29,0.015009216
20/08/2009,41.66,0.014507024
19/08/2009,41.06,-0.002675424
18/08/2009,41.17,0.024340476
17/08/2009,40.18,-0.027250981
14/08/2009,41.29,-0.017049278
13/08/2009,42,0.027028672
12/08/2009,40.88,0.022761992
11/08/2009,39.96,-0.002499376
10/08/2009,40.06,-0.02221765
07/08/2009,40.96,0.013518702
06/08/2009,40.41,0.00049505
05/08/2009,40.39,-0.016208606
04/08/2009,41.05,0.008808474
03/08/2009,40.69,0.003446581
31/07/2009,40.55,0.004201168
30/07/2009,40.38,0.010956285
29/07/2009,39.94,-0.007731676
28/07/2009,40.25,-0.009642799
27/07/2009,40.64,-0.007354777
24/07/2009,40.94,0.002690475
23/07/2009,40.83,0.016296657
22/07/2009,40.17,0.010762211
21/07/2009,39.74,-0.005020091
20/07/2009,39.94,0.030247572
17/07/2009,38.75,0.005434093
16/07/2009,38.54,0.007814575
15/07/2009,38.24,0.02784218
14/07/2009,37.19,0.012718342
13/07/2009,36.72,0.026212012
10/07/2009,35.77,0.018623563
09/07/2009,35.11,0.00714595
08/07/2009,34.86,-0.001146789
07/07/2009,34.9,-0.022943932
06/07/2009,35.71,-0.014180691
02/07/2009,36.22,-0.034729481
01/07/2009,37.5,0.004275795
30/06/2009,37.34,-0.015413539
29/06/2009,37.92,0.012471967
26/06/2009,37.45,0.017508865
25/06/2009,36.8,0.041614881
24/06/2009,35.3,0.009964495
23/06/2009,34.95,0.014119238
22/06/2009,34.46,-0.028888038
19/06/2009,35.47,-0.019819211
18/06/2009,36.18,-0.016175815
17/06/2009,36.77,0.004634055
16/06/2009,36.6,-0.007078712
15/06/2009,36.86,-0.032562258
12/06/2009,38.08,0.005529968
11/06/2009,37.87,0.007687248
10/06/2009,37.58,0.008551629
09/06/2009,37.26,0.007813592
08/06/2009,36.97,-0.001621622
05/06/2009,37.03,0.011406968
04/06/2009,36.61,0.017080305
03/06/2009,35.99,0.001112038
02/06/2009,35.95,0.002785517
01/06/2009,35.85,0.104585982
29/05/2009,32.29,0.004656224
28/05/2009,32.14,-0.008365657
27/05/2009,32.41,-0.039327512
26/05/2009,33.71,0.035324427
22/05/2009,32.54,-0.007653489
21/05/2009,32.79,-0.027967542
20/05/2009,33.72,0.005650573
19/05/2009,33.53,-0.004463629
18/05/2009,33.68,0.020093644
15/05/2009,33.01,-0.028078308
14/05/2009,33.95,-0.003234821
13/05/2009,34.06,-0.014283875
12/05/2009,34.55,0.006387943
11/05/2009,34.33,-0.009566677
08/05/2009,34.66,0.031060217
07/05/2009,33.6,-0.029905483
06/05/2009,34.62,0.015720848
05/05/2009,34.08,-0.006434652
04/05/2009,34.3,0.029587957
01/05/2009,33.3,0.015128882
30/04/2009,32.8,-0.018127385
29/04/2009,33.4,0.027008166
28/04/2009,32.51,-0.02039955
27/04/2009,33.18,-0.020582382
24/04/2009,33.87,0.018174193
23/04/2009,33.26,0.007847912
22/04/2009,33,0.038299925
21/04/2009,31.76,0.01618826
20/04/2009,31.25,-0.030568002
17/04/2009,32.22,-0.028455339
16/04/2009,33.15,0.061907496
15/04/2009,31.16,-0.011169735
14/04/2009,31.51,-0.022902962
13/04/2009,32.24,-0.009262184
09/04/2009,32.54,0.061470093
08/04/2009,30.6,-0.003588325
07/04/2009,30.71,-0.045824116
06/04/2009,32.15,-0.008979779
03/04/2009,32.44,-0.00399939
02/04/2009,32.57,0.045862308
01/04/2009,31.11,0.008392561
31/03/2009,30.85,0.016010798
30/03/2009,30.36,-0.048852901
27/03/2009,31.88,-0.016179569
26/03/2009,32.4,0.049021672
25/03/2009,30.85,0.016340233
24/03/2009,30.35,0.02063988
23/03/2009,29.73,0.069281222
20/03/2009,27.74,-0.035762352
19/03/2009,28.75,0.031804801
18/03/2009,27.85,0.019213932
17/03/2009,27.32,0.014006864
16/03/2009,26.94,-0.033220795
13/03/2009,27.85,-0.019204004
12/03/2009,28.39,0.010267394
11/03/2009,28.1,0.010733556
10/03/2009,27.8,0.055086926
09/03/2009,26.31,-0.018452792
06/03/2009,26.8,0.023024229
05/03/2009,26.19,-0.082067267
04/03/2009,28.43,0.03144239
03/03/2009,27.55,0.045673429
02/03/2009,26.32,-0.054706914
27/02/2009,27.8,-0.024166066
26/02/2009,28.48,-0.028385429
25/02/2009,29.3,-0.023609866
24/02/2009,30,0.020542901
23/02/2009,29.39,-0.043933854
20/02/2009,30.71,-0.019987771
19/02/2009,31.33,-0.045242468
18/02/2009,32.78,-0.005476132
17/02/2009,32.96,-0.063476064
13/02/2009,35.12,0.010015823
12/02/2009,34.77,-0.008305933
11/02/2009,35.06,0.026298293
10/02/2009,34.15,-0.051922672
09/02/2009,35.97,0.004178861
06/02/2009,35.82,0.006160759
05/02/2009,35.6,0.030227565
04/02/2009,34.54,0.015757548
03/02/2009,34,0.046043939
02/02/2009,32.47,-0.005834501
30/01/2009,32.66,-0.034309715
29/01/2009,33.8,-0.032026027
28/01/2009,34.9,0.010658318
27/01/2009,34.53,0.039881227
26/01/2009,33.18,0.004228336
23/01/2009,33.04,-0.017699577
22/01/2009,33.63,-0.023509752
21/01/2009,34.43,0.029474577
20/01/2009,33.43,-0.035266658
16/01/2009,34.63,-0.013480772
15/01/2009,35.1,0.017531704
14/01/2009,34.49,-0.019808312
13/01/2009,35.18,-0.01158696
12/01/2009,35.59,-0.019201926
09/01/2009,36.28,-0.019651287
08/01/2009,37,0.031853325
07/01/2009,35.84,-0.030230387
06/01/2009,36.94,0.018304021
05/01/2009,36.27,
