Date,Close,MSFT
07/10/2013,33.3,-0.017267473
04/10/2013,33.88,0.000590493
03/10/2013,33.86,-0.001770434
02/10/2013,33.92,0.010074159
01/10/2013,33.58,0.008974036
30/09/2013,33.28,0.000300526
27/09/2013,33.27,0.015142627
26/09/2013,32.77,0.007965728
25/09/2013,32.51,0.001847291
24/09/2013,32.45,-0.008897129
23/09/2013,32.74,-0.001526019
20/09/2013,32.79,-0.025592244
19/09/2013,33.64,0.009558018
18/09/2013,33.32,0.011773721
17/09/2013,32.93,0.003955581
16/09/2013,32.8,-0.006987724
13/09/2013,33.03,0.010347019
12/09/2013,32.69,-0.001528351
11/09/2013,32.74,0.010747839
10/09/2013,32.39,0.022795679
09/09/2013,31.66,0.016239809
06/09/2013,31.15,-0.002564926
05/09/2013,31.23,0.000961076
04/09/2013,31.2,-0.021560759
03/09/2013,31.88,-0.046577046
30/08/2013,33.4,-0.004480963
29/08/2013,33.55,0.015923425
28/08/2013,33.02,-0.007242035
27/08/2013,33.26,-0.026407112
26/08/2013,34.15,-0.017416986
23/08/2013,34.75,0.070329839
22/08/2013,32.39,0.024376207
21/08/2013,31.61,-0.000316306
20/08/2013,31.62,0.007300461
19/08/2013,31.39,-0.012976919
16/08/2013,31.8,0.000314515
15/08/2013,31.79,-0.017462246
14/08/2013,32.35,0.003716325
13/08/2013,32.23,-0.019662692
12/08/2013,32.87,0.00518531
09/08/2013,32.7,-0.005793582
08/08/2013,32.89,0.025559513
07/08/2013,32.06,0.015085138
06/08/2013,31.58,-0.003792672
05/08/2013,31.7,-0.0059758
02/08/2013,31.89,0.00692262
01/08/2013,31.67,-0.0053535
31/07/2013,31.84,-0.000314021
30/07/2013,31.85,0.0097808
29/07/2013,31.54,-0.00253325
26/07/2013,31.62,0.007300461
25/07/2013,31.39,-0.01799575
24/07/2013,31.96,0.004390098
23/07/2013,31.82,-0.005953331
22/07/2013,32.01,0.019240461
19/07/2013,31.4,-0.121033233
18/07/2013,35.44,-0.008429384
17/07/2013,35.74,-0.014720444
16/07/2013,36.27,0.002760907
15/07/2013,36.17,0.013920047
12/07/2013,35.67,-0.000560538
11/07/2013,35.69,0.028130851
10/07/2013,34.7,0.010137668
09/07/2013,34.35,0.000582411
08/07/2013,34.33,0.003501608
05/07/2013,34.21,0.0058634
03/07/2013,34.01,0.002060339
02/07/2013,33.94,-0.012298837
01/07/2013,34.36,-0.005224976
28/06/2013,34.54,-0.002313477
27/06/2013,34.62,0.007829531
26/06/2013,34.35,0.019994785
25/06/2013,33.67,-0.0014839
24/06/2013,33.72,0.013435043
21/06/2013,33.27,-0.006590797
20/06/2013,33.49,-0.032317736
19/06/2013,34.59,-0.011211847
18/06/2013,34.98,-0.000571592
17/06/2013,35,0.017291497
14/06/2013,34.4,-0.009259325
13/06/2013,34.72,-0.008032172
12/06/2013,35,0.00458191
11/06/2013,34.84,-0.017921117
10/06/2013,35.47,-0.005622731
07/06/2013,35.67,0.020105449
06/06/2013,34.96,0.005162042
05/06/2013,34.78,-0.006019797
04/06/2013,34.99,-0.017002393
03/06/2013,35.59,0.01957787
31/05/2013,34.9,-0.003718008
30/05/2013,35.03,0.004291238
29/05/2013,34.88,-0.004005728
28/05/2013,35.02,0.021648991
24/05/2013,34.27,0.00350775
23/05/2013,34.15,-0.013380072
22/05/2013,34.61,-0.00691048
21/05/2013,34.85,-0.00657803
20/05/2013,35.08,0.006004307
17/05/2013,34.87,0.022916159
16/05/2013,34.08,0.006771703
15/05/2013,33.85,0.009498439
14/05/2013,33.53,0.015024321
13/05/2013,33.03,0.010347019
10/05/2013,32.69,0.000918133
09/05/2013,32.66,-0.010053398
08/05/2013,32.99,-0.009653167
07/05/2013,33.31,-0.013122765
06/05/2013,33.75,0.007733531
03/05/2013,33.49,0.009902557
02/05/2013,33.16,0.013357819
01/05/2013,32.72,-0.011546771
30/04/2013,33.1,0.014914293
29/04/2013,32.61,0.025467215
26/04/2013,31.79,-0.004707368
25/04/2013,31.94,0.005651506
24/04/2013,31.76,0.037207627
23/04/2013,30.6,-0.007488233
22/04/2013,30.83,0.034987067
19/04/2013,29.77,0.03347307
18/04/2013,28.79,-0.001388407
17/04/2013,28.83,-0.0048443
16/04/2013,28.97,0.009712182
15/04/2013,28.69,-0.003479475
12/04/2013,28.79,-0.005196617
11/04/2013,28.94,-0.045262707
10/04/2013,30.28,0.022375286
09/04/2013,29.61,0.035055136
08/04/2013,28.59,-0.003840116
05/04/2013,28.7,0.003490405
04/04/2013,28.6,0.00139958
03/04/2013,28.56,-0.00836825
02/04/2013,28.8,0.00661908
01/04/2013,28.61,0
28/03/2013,28.61,0.008424058
27/03/2013,28.37,0.007429718
26/03/2013,28.16,0
25/03/2013,28.16,-0.003190926
22/03/2013,28.25,0.004968073
21/03/2013,28.11,-0.007442884
20/03/2013,28.32,0.004955762
19/03/2013,28.18,0.00284293
18/03/2013,28.1,0.002137514
15/03/2013,28.04,-0.00355999
14/03/2013,28.14,0.007848774
13/03/2013,27.92,0.00035823
12/03/2013,27.91,0.001434206
11/03/2013,27.87,-0.004653669
08/03/2013,28,-0.004987542
07/03/2013,28.14,0.001778411
06/03/2013,28.09,-0.009213389
05/03/2013,28.35,0.007079676
04/03/2013,28.15,0.007130155
01/03/2013,27.95,0.005381179
28/02/2013,27.8,-0.000359648
27/02/2013,27.81,0.015948145
26/02/2013,27.37,0
25/02/2013,27.37,-0.014148613
22/02/2013,27.76,0.009773833
21/02/2013,27.49,-0.013728539
20/02/2013,27.87,-0.00643779
19/02/2013,28.05,0.001427043
15/02/2013,28.01,-0.001070473
14/02/2013,28.04,0.000356697
13/02/2013,28.03,0.005365779
12/02/2013,27.88,0.000717618
11/02/2013,27.86,0.011189433
08/02/2013,27.55,0.009848703
07/02/2013,27.28,-0.002196998
06/02/2013,27.34,-0.005835173
05/02/2013,27.5,0.002184202
04/02/2013,27.44,-0.017699577
01/02/2013,27.93,0.017335212
31/01/2013,27.45,-0.014466798
30/01/2013,27.85,-0.005728623
29/01/2013,28.01,0.003576542
28/01/2013,27.91,0.001075462
25/01/2013,27.88,0.009007447
24/01/2013,27.63,0.000724113
23/01/2013,27.61,0.01680098
22/01/2013,27.15,-0.003676475
18/01/2013,27.25,0
17/01/2013,27.25,0.00773627
16/01/2013,27.04,-0.006267302
15/01/2013,27.21,0.011830083
14/01/2013,26.89,0.002233806
11/01/2013,26.83,0.013886506
10/01/2013,26.46,-0.009029407
09/01/2013,26.7,0.005633818
08/01/2013,26.55,-0.005259216
07/01/2013,26.69,-0.001871608
04/01/2013,26.74,-0.018892949
03/01/2013,27.25,-0.013486627
02/01/2013,27.62,0.033502121
31/12/2012,26.71,0.006008279
28/12/2012,26.55,-0.015324538
27/12/2012,26.96,0.003716095
26/12/2012,26.86,-0.007418432
24/12/2012,27.06,-0.014309545
21/12/2012,27.45,-0.008343963
20/12/2012,27.68,0.013457195
19/12/2012,27.31,-0.009112511
18/12/2012,27.56,0.016831718
17/12/2012,27.1,0.010758776
14/12/2012,26.81,-0.011127711
13/12/2012,27.11,-0.004783818
12/12/2012,27.24,-0.002932553
11/12/2012,27.32,0.014006864
10/12/2012,26.94,0.017978012
07/12/2012,26.46,-0.010152371
06/12/2012,26.73,0.002247192
05/12/2012,26.67,0.011312338
04/12/2012,26.37,-0.002272728
03/12/2012,26.43,-0.007163084
30/11/2012,26.62,-0.012320484
29/11/2012,26.95,-0.015098795
28/11/2012,27.36,0.010286645
27/11/2012,27.08,-0.011382535
26/11/2012,27.39,-0.01125443
23/11/2012,27.7,0.027449116
21/11/2012,26.95,0.00894527
20/11/2012,26.71,-0.000748503
19/11/2012,26.73,0.007887365
16/11/2012,26.52,-0.005265149
15/11/2012,26.66,-0.006728997
14/11/2012,26.84,-0.009271344
13/11/2012,27.09,-0.04086629
12/11/2012,28.22,-0.021385565
09/11/2012,28.83,0.000693963
08/11/2012,28.81,-0.009328104
07/11/2012,29.08,-0.026469139
06/11/2012,29.86,0.007732431
05/11/2012,29.63,0.004397098
02/11/2012,29.5,-0.000677736
01/11/2012,29.52,0.033761388
31/10/2012,28.54,0.011630087
26/10/2012,28.21,0.011766939
25/10/2012,27.88,-0.000717103
24/10/2012,27.9,-0.005361943
23/10/2012,28.05,0.001784122
22/10/2012,28,-0.022599832
19/10/2012,28.64,-0.029585921
18/10/2012,29.5,-0.003046203
17/10/2012,29.59,0.003385244
16/10/2012,29.49,-0.000677966
15/10/2012,29.51,0.01056048
12/10/2012,29.2,0.008598505
11/10/2012,28.95,-0.001035733
10/10/2012,28.98,-0.010298752
09/10/2012,29.28,-0.016932338
08/10/2012,29.78,-0.002347813
05/10/2012,29.85,-0.006012042
04/10/2012,30.03,0.00567709
03/10/2012,29.86,0.006720455
02/10/2012,29.66,0.005748114
01/10/2012,29.49,-0.009113987
28/09/2012,29.76,-0.013351333
27/09/2012,30.16,-0.00033151
26/09/2012,30.17,-0.007265554
25/09/2012,30.39,-0.012751521
24/09/2012,30.78,-0.013232402
21/09/2012,31.19,-0.008301453
20/09/2012,31.45,0.012800175
19/09/2012,31.05,-0.004178055
18/09/2012,31.18,-0.000961693
17/09/2012,31.21,0
14/09/2012,31.21,0.008688711
13/09/2012,30.94,0.005184717
12/09/2012,30.78,-0.000324834
11/09/2012,30.79,0.002276054
10/09/2012,30.72,-0.007459091
07/09/2012,30.95,-0.012841268
06/09/2012,31.35,0.03110066
05/09/2012,30.39,0
04/09/2012,30.39,-0.014050223
31/08/2012,30.82,0.016356269
30/08/2012,30.32,-0.010825102
29/08/2012,30.65,0.000652742
28/08/2012,30.63,-0.001956948
27/08/2012,30.69,0.004244904
24/08/2012,30.56,0.009865256
23/08/2012,30.26,-0.009210591
22/08/2012,30.54,-0.00847739
21/08/2012,30.8,0.001949952
20/08/2012,30.74,-0.005191446
17/08/2012,30.9,0.003891055
16/08/2012,30.78,0.019023204
15/08/2012,30.2,0.002320571
14/08/2012,30.13,-0.008592254
13/08/2012,30.39,-0.00098668
10/08/2012,30.42,-0.002626397
09/08/2012,30.5,0.005589362
08/08/2012,30.33,0.002310613
07/08/2012,30.26,0.010297384
06/08/2012,29.95,0.006700193
03/08/2012,29.75,0.019002947
02/08/2012,29.19,-0.007508568
01/08/2012,29.41,-0.002038044
31/07/2012,29.47,-0.005752004
30/07/2012,29.64,-0.00404041
27/07/2012,29.76,0.020367303
26/07/2012,29.16,0.011381395
25/07/2012,28.83,-0.011038401
24/07/2012,29.15,-0.004449776
23/07/2012,29.28,-0.028284714
20/07/2012,30.12,-0.018095575
19/07/2012,30.67,0.007198984
18/07/2012,30.45,0.026286657
17/07/2012,29.66,0.007445043
16/07/2012,29.44,0.001699813
13/07/2012,29.39,0.026199361
12/07/2012,28.63,-0.023132397
11/07/2012,29.3,-0.014905425
10/07/2012,29.74,-0.008704441
09/07/2012,30,-0.006313362
06/07/2012,30.19,-0.016751911
05/07/2012,30.7,-0.00195249
03/07/2012,30.76,0.00652318
02/07/2012,30.56,-0.000981194
29/06/2012,30.59,0.022480286
28/06/2012,29.91,-0.008655181
27/06/2012,30.17,0.004984227
26/06/2012,30.02,0.005009194
25/06/2012,29.87,-0.027408022
22/06/2012,30.7,0.018409461
21/06/2012,30.14,-0.025873393
20/06/2012,30.93,0.007463932
19/06/2012,30.7,0.028412879
18/06/2012,29.84,-0.006014051
15/06/2012,30.02,0.022912053
14/06/2012,29.34,0.007183202
13/06/2012,29.13,-0.00547759
12/06/2012,29.29,0.013404566
11/06/2012,28.9,-0.02562053
08/06/2012,29.65,0.014266546
07/06/2012,29.23,-0.004096967
06/06/2012,29.35,0.029037643
05/06/2012,28.51,-0.001402033
04/06/2012,28.55,0.003508776
01/06/2012,28.45,-0.025678024
31/05/2012,29.19,-0.005125588
30/05/2012,29.34,-0.007470323
29/05/2012,29.56,0.017059438
25/05/2012,29.06,-0.000344056
24/05/2012,29.07,-0.001375043
23/05/2012,29.11,-0.022083452
22/05/2012,29.76,0.000336078
21/05/2012,29.75,0.016266031
18/05/2012,29.27,-0.015257119
17/05/2012,29.72,-0.006038261
16/05/2012,29.9,-0.010314515
15/05/2012,30.21,-0.015437981
14/05/2012,30.68,-0.015524245
11/05/2012,31.16,0.013570483
10/05/2012,30.74,-0.000650407
09/05/2012,30.76,0.008488461
08/05/2012,30.5,-0.004905979
07/05/2012,30.65,-0.010709173
04/05/2012,30.98,-0.024865801
03/05/2012,31.76,-0.001258653
02/05/2012,31.8,-0.006582064
01/05/2012,32.01,-0.000312354
30/04/2012,32.02,0.00125
27/04/2012,31.98,-0.004056801
26/04/2012,32.11,-0.002798944
25/04/2012,32.2,0.00873368
24/04/2012,31.92,-0.006246116
23/04/2012,32.12,-0.009296627
20/04/2012,32.42,0.044465783
19/04/2012,31.01,-0.004183433
18/04/2012,31.14,-0.009587801
17/04/2012,31.44,0.011516442
16/04/2012,31.08,0.008725213
13/04/2012,30.81,-0.005502522
12/04/2012,30.98,0.020545317
11/04/2012,30.35,-0.003946075
10/04/2012,30.47,-0.020465226
09/04/2012,31.1,-0.013414446
05/04/2012,31.52,0.009883709
04/04/2012,31.21,-0.023120587
03/04/2012,31.94,-0.010898442
02/04/2012,32.29,0.000929512
30/03/2012,32.26,0.004349184
29/03/2012,32.12,-0.002176956
28/03/2012,32.19,-0.010199439
27/03/2012,32.52,-0.002150208
26/03/2012,32.59,0.017957139
23/03/2012,32.01,0.000312451
22/03/2012,32,0.002816463
21/03/2012,31.91,-0.002503914
20/03/2012,31.99,-0.006543099
19/03/2012,32.2,-0.012345836
16/03/2012,32.6,-0.007639457
15/03/2012,32.85,0.002438282
14/03/2012,32.77,0.003056237
13/03/2012,32.67,0.019472103
12/03/2012,32.04,0.001561768
09/03/2012,31.99,-0.000625
08/03/2012,32.01,0.005324993
07/03/2012,31.84,0.008832865
06/03/2012,31.56,-0.007575794
05/03/2012,31.8,-0.008766493
02/03/2012,32.08,-0.006524802
01/03/2012,32.29,0.01717987
29/02/2012,31.74,-0.004087413
28/02/2012,31.87,0.016450861
27/02/2012,31.35,-0.004138156
24/02/2012,31.48,0.003500401
23/02/2012,31.37,0.003192851
22/02/2012,31.27,-0.005421796
21/02/2012,31.44,0.006061591
17/02/2012,31.25,-0.001279181
16/02/2012,31.29,0.040435897
15/02/2012,30.05,-0.006633523
14/02/2012,30.25,-0.010850016
13/02/2012,30.58,0.002619517
10/02/2012,30.5,-0.008813506
09/02/2012,30.77,0.003581316
08/02/2012,30.66,0.010162356
07/02/2012,30.35,0.004954593
06/02/2012,30.2,-0.001323627
03/02/2012,30.24,0.009636227
02/02/2012,29.95,0.002005348
01/02/2012,29.89,0.012117281
31/01/2012,29.53,-0.002705446
30/01/2012,29.61,0.012916563
27/01/2012,29.23,-0.009194684
26/01/2012,29.5,-0.002031833
25/01/2012,29.56,0.007470323
24/01/2012,29.34,-0.013204864
23/01/2012,29.73,0.000672948
20/01/2012,29.71,0.055002623
19/01/2012,28.12,-0.003904175
18/01/2012,28.23,-0.001062135
17/01/2012,28.26,0.00035392
13/01/2012,28.25,0.008888947
12/01/2012,28,0.010050336
11/01/2012,27.72,-0.004319661
10/01/2012,27.84,0.003598421
09/01/2012,27.74,-0.01324997
06/01/2012,28.11,0.015415254
05/01/2012,27.68,0.010167117
04/01/2012,27.4,0.023261156
03/01/2012,26.77,0.030724966
30/12/2011,25.96,-0.002308581
29/12/2011,26.02,0.007716088
28/12/2011,25.82,-0.008484432
27/12/2011,26.04,0.000384098
23/12/2011,26.03,0.008487705
22/12/2011,25.81,0.001939112
21/12/2011,25.76,-0.010426818
20/12/2011,26.03,0.019395488
19/12/2011,25.53,-0.018242307
16/12/2011,26,0.017067909
15/12/2011,25.56,-0.001173021
14/12/2011,25.59,-0.006621251
13/12/2011,25.76,0.009752369
12/12/2011,25.51,-0.00742046
09/12/2011,25.7,0.011741818
08/12/2011,25.4,-0.007843177
07/12/2011,25.6,-0.002341008
06/12/2011,25.66,-0.001557633
05/12/2011,25.7,0.018853661
02/12/2011,25.22,-0.002376239
01/12/2011,25.28,-0.011797227
30/11/2011,25.58,0.029355539
29/11/2011,24.84,-0.001207001
28/11/2011,24.87,0.023185907
25/11/2011,24.3,-0.006971527
23/11/2011,24.47,-0.012992469
22/11/2011,24.79,-0.008435479
21/11/2011,25,-0.011928571
18/11/2011,25.3,-0.009441455
17/11/2011,25.54,-0.020539377
16/11/2011,26.07,-0.025375344
15/11/2011,26.74,-0.000747664
14/11/2011,26.76,-0.005589729
11/11/2011,26.91,0.023689771
10/11/2011,26.28,0.003048783
09/11/2011,26.2,-0.035985892
08/11/2011,27.16,0.013343415
07/11/2011,26.8,0.020735898
04/11/2011,26.25,-0.010610179
03/11/2011,26.53,0.019795089
02/11/2011,26.01,0.000769231
01/11/2011,25.99,-0.024326551
31/10/2011,26.63,-0.013057451
28/10/2011,26.98,-0.00995767
27/10/2011,27.25,0.024518316
26/10/2011,26.59,-0.008239747
25/10/2011,26.81,-0.014074306
24/10/2011,27.19,0.001103956
21/10/2011,27.16,0.004428052
20/10/2011,27.04,-0.003322875
19/10/2011,27.13,-0.006612809
18/10/2011,27.31,0.012157085
17/10/2011,26.98,-0.010691346
14/10/2011,27.27,0.003305788
13/10/2011,27.18,0.008127123
12/10/2011,26.96,-0.00148258
11/10/2011,27,0.002224695
10/10/2011,26.94,0.025946182
07/10/2011,26.25,-0.003422707
06/10/2011,26.34,0.017231903
05/10/2011,25.89,0.021472619
04/10/2011,25.34,0.032487317
03/10/2011,24.53,-0.014569258
30/09/2011,24.89,-0.022249627
29/09/2011,25.45,-0.005095053
28/09/2011,25.58,-0.003512199
27/09/2011,25.67,0.009000256
26/09/2011,25.44,0.015049789
23/09/2011,25.06,0
22/09/2011,25.06,-0.036438899
21/09/2011,25.99,-0.037384002
20/09/2011,26.98,-0.008488702
19/09/2011,27.21,0.00331309
16/09/2011,27.12,0.004805036
15/09/2011,26.99,0.018321694
14/09/2011,26.5,0.017510916
13/09/2011,26.04,0.005777024
12/09/2011,25.89,0.005810592
09/09/2011,25.74,-0.018476276
08/09/2011,26.22,0.00842594
07/09/2011,26,0.019026006
06/09/2011,25.51,-0.01130396
02/09/2011,25.8,-0.015766525
01/09/2011,26.21,-0.014770198
31/08/2011,26.6,0.014007422
30/08/2011,26.23,0.014980115
29/08/2011,25.84,0.023097523
26/08/2011,25.25,0.027299969
25/08/2011,24.57,-0.013341617
24/08/2011,24.9,0.007255171
23/08/2011,24.72,0.030392483
22/08/2011,23.98,-0.002914847
19/08/2011,24.05,-0.025452934
18/08/2011,24.67,-0.023238225
17/08/2011,25.25,-0.003952574
16/08/2011,25.35,-0.006291802
15/08/2011,25.51,0.016202686
12/08/2011,25.1,-0.003579244
11/08/2011,25.19,0.040094457
10/08/2011,24.2,-0.055458163
09/08/2011,25.58,0.043954339
08/08/2011,24.48,-0.047856021
05/08/2011,25.68,-0.0100737
04/08/2011,25.94,-0.037083326
03/08/2011,26.92,0.004467617
02/08/2011,26.8,-0.017385309
01/08/2011,27.27,-0.004755817
29/07/2011,27.4,-0.011611161
28/07/2011,27.72,0.014169174
27/07/2011,27.33,-0.027072579
26/07/2011,28.08,0.006072532
25/07/2011,27.91,0.013708728
22/07/2011,27.53,0.015742591
21/07/2011,27.1,0.001477105
20/07/2011,27.06,-0.017582871
19/07/2011,27.54,0.035104288
18/07/2011,26.59,-0.007120135
15/07/2011,26.78,0.011643324
14/07/2011,26.47,-0.006026384
13/07/2011,26.63,0.003385371
12/07/2011,26.54,-0.003385371
11/07/2011,26.63,-0.010831105
08/07/2011,26.92,0.005587647
07/07/2011,26.77,0.016572884
06/07/2011,26.33,0.011459255
05/07/2011,26.03,0.000384246
01/07/2011,26.02,0.000768935
30/06/2011,26,0.014723242
29/06/2011,25.62,-0.007001195
28/06/2011,25.8,0.023530497
27/06/2011,25.2,0.036367644
24/06/2011,24.3,-0.013488862
23/06/2011,24.63,-0.000811688
22/06/2011,24.65,-0.004452547
21/06/2011,24.76,0.01178157
20/06/2011,24.47,0.008618974
17/06/2011,24.26,0.010775073
16/06/2011,24,0.010892441
15/06/2011,23.74,-0.020017349
14/06/2011,24.22,0.007459628
13/06/2011,24.04,0.01382221
10/06/2011,23.71,-0.010488873
09/06/2011,23.96,0.000835073
08/06/2011,23.94,-0.00500001
07/06/2011,24.06,0.0020803
06/06/2011,24.01,0.004173629
03/06/2011,23.91,-0.012881957
02/06/2011,24.22,-0.008633147
01/06/2011,24.43,-0.02346386
31/05/2011,25.01,0.010046297
27/05/2011,24.76,0.003641517
26/05/2011,24.67,0.019648606
25/05/2011,24.19,0.001654945
24/05/2011,24.15,-0.000827815
23/05/2011,24.17,-0.013152676
20/05/2011,24.49,-0.009347762
19/05/2011,24.72,0.001214329
18/05/2011,24.69,0.006909192
17/05/2011,24.52,-0.002037075
16/05/2011,24.57,-0.018548919
13/05/2011,25.03,-0.011519492
12/05/2011,25.32,-0.001578532
11/05/2011,25.36,-0.012149865
10/05/2011,25.67,-0.006213612
09/05/2011,25.83,-0.001547389
06/05/2011,25.87,0.003097176
05/05/2011,25.79,-0.010414752
04/05/2011,26.06,0.009639558
03/05/2011,25.81,0.005828655
02/05/2011,25.66,-0.010081512
29/04/2011,25.92,-0.030023156
28/04/2011,26.71,0.01243188
27/04/2011,26.38,0.007228489
26/04/2011,26.19,0.022394758
25/04/2011,25.61,0.003520442
21/04/2011,25.52,-0.009360443
20/04/2011,25.76,0.023965005
19/04/2011,25.15,0.002787181
18/04/2011,25.08,-0.011496658
15/04/2011,25.37,-0.001968892
14/04/2011,25.42,-0.008227275
13/04/2011,25.63,-0.000390092
12/04/2011,25.64,-0.013173379
11/04/2011,25.98,-0.003458217
08/04/2011,26.07,-0.004974183
07/04/2011,26.2,0.00191022
06/04/2011,26.15,0.014250193
05/04/2011,25.78,0.008961681
04/04/2011,25.55,0.002743486
01/04/2011,25.48,0.003538435
31/03/2011,25.39,-0.008627504
30/03/2011,25.61,0.004696682
29/03/2011,25.49,0.003143421
28/03/2011,25.41,-0.008230499
25/03/2011,25.62,-0.007388717
24/03/2011,25.81,0.010516163
23/03/2011,25.54,0.009441455
22/03/2011,25.3,-0.001185068
21/03/2011,25.33,0.021145811
18/03/2011,24.8,0.000806777
17/03/2011,24.78,-0.00040347
16/03/2011,24.79,-0.02391505
15/03/2011,25.39,-0.011746415
14/03/2011,25.69,0.000389332
11/03/2011,25.68,0.010569681
10/03/2011,25.41,-0.018713996
09/03/2011,25.89,-0.000772201
08/03/2011,25.91,0.007360095
07/03/2011,25.72,-0.00890271
04/03/2011,25.95,-0.009587801
03/03/2011,26.2,0.004590674
02/03/2011,26.08,-0.00306279
01/03/2011,26.16,-0.015927527
28/02/2011,26.58,0.001129306
25/02/2011,26.55,-0.00825211
24/02/2011,26.77,0.006746652
23/02/2011,26.59,0
22/02/2011,26.59,-0.017521417
18/02/2011,27.06,-0.00552793
17/02/2011,27.21,0.00700722
16/02/2011,27.02,0.002223046
15/02/2011,26.96,-0.009965021
14/02/2011,27.23,-0.000734214
11/02/2011,27.25,-0.009132484
10/02/2011,27.5,-0.016946503
09/02/2011,27.97,-0.011022334
08/02/2011,28.28,0.002832863
07/02/2011,28.2,0.015365677
04/02/2011,27.77,0.004330573
03/02/2011,27.65,-0.010433626
02/02/2011,27.94,-0.00178795
01/02/2011,27.99,0.009332444
31/01/2011,27.73,-0.000720981
28/01/2011,27.75,-0.039567153
27/01/2011,28.87,0.003122292
