Date,Close,SCG
08/11/2013,46.9,-0.005740422
07/11/2013,47.17,-0.014521985
06/11/2013,47.86,0.011135739
05/11/2013,47.33,-0.007996676
04/11/2013,47.71,0.010535285
01/11/2013,47.21,0.012361624
31/10/2013,46.63,-0.001500054
30/10/2013,46.7,-0.010225909
29/10/2013,47.18,-0.005284866
28/10/2013,47.43,-0.003997901
25/10/2013,47.62,0.012679798
24/10/2013,47.02,-0.004244489
23/10/2013,47.22,0.000423639
22/10/2013,47.2,0.016448091
21/10/2013,46.43,-0.003225462
18/10/2013,46.58,0.003871805
17/10/2013,46.4,0.018488836
16/10/2013,45.55,0.01125964
15/10/2013,45.04,-0.016514743
14/10/2013,45.79,-0.007614526
11/10/2013,46.14,0.003691243
10/10/2013,45.97,0.01578634
09/10/2013,45.25,0.004873736
08/10/2013,45.03,0.003782405
07/10/2013,44.86,-0.003115961
04/10/2013,45,-0.00840899
03/10/2013,45.38,-0.010303719
02/10/2013,45.85,-0.003483565
01/10/2013,46.01,-0.00065182
30/09/2013,46.04,0.000217226
27/09/2013,46.03,-0.008652444
26/09/2013,46.43,-0.001721541
25/09/2013,46.51,-0.014302731
24/09/2013,47.18,-0.00105921
23/09/2013,47.23,0.015361941
20/09/2013,46.51,-0.017688261
19/09/2013,47.34,-0.009460809
18/09/2013,47.79,0.028870611
17/09/2013,46.43,0.003019847
16/09/2013,46.29,0.001080731
13/09/2013,46.24,0.011090687
12/09/2013,45.73,-0.006756046
11/09/2013,46.04,-0.010801574
10/09/2013,46.54,0.005170197
09/09/2013,46.3,0.002811725
06/09/2013,46.17,-0.006906999
05/09/2013,46.49,-0.01154846
04/09/2013,47.03,-0.0057246
03/09/2013,47.3,-0.017187596
30/08/2013,48.12,-0.00166113
29/08/2013,48.2,-0.005173317
28/08/2013,48.45,-0.000206377
27/08/2013,48.46,-0.002267341
26/08/2013,48.57,-0.007180254
23/08/2013,48.92,0.008004147
22/08/2013,48.53,0.006408291
21/08/2013,48.22,-0.014208002
20/08/2013,48.91,0.010275471
19/08/2013,48.41,-0.010479907
16/08/2013,48.92,-0.01481208
15/08/2013,49.65,-0.015984356
14/08/2013,50.45,-0.006913608
13/08/2013,50.8,-0.007452476
12/08/2013,51.18,-0.005455976
09/08/2013,51.46,-0.002135301
08/08/2013,51.57,0.007591277
07/08/2013,51.18,-0.002536834
06/08/2013,51.31,-0.012396053
05/08/2013,51.95,-0.005183846
02/08/2013,52.22,-0.002295334
01/08/2013,52.34,0.008249447
31/07/2013,51.91,-0.005954113
30/07/2013,52.22,0.001724964
29/07/2013,52.13,-0.000383583
26/07/2013,52.15,-0.002298411
25/07/2013,52.27,0.007682004
24/07/2013,51.87,-0.017391743
23/07/2013,52.78,0.005319161
22/07/2013,52.5,0.000381025
19/07/2013,52.48,0.002289204
18/07/2013,52.36,0.014233747
17/07/2013,51.62,-0.002708456
16/07/2013,51.76,-0.001158525
15/07/2013,51.82,0.015166536
12/07/2013,51.04,0.002943198
11/07/2013,50.89,0.012655894
10/07/2013,50.25,0.002789958
09/07/2013,50.11,0.014877637
08/07/2013,49.37,0.01757299
05/07/2013,48.51,-0.001030184
03/07/2013,48.56,-0.004725227
02/07/2013,48.79,-0.001024275
01/07/2013,48.84,-0.005309386
28/06/2013,49.1,0.005309386
27/06/2013,48.84,-0.000204729
26/06/2013,48.85,0.007603037
25/06/2013,48.48,0.010784012
24/06/2013,47.96,-0.003953808
21/06/2013,48.15,0.013591427
20/06/2013,47.5,-0.023305258
19/06/2013,48.62,-0.027387856
18/06/2013,49.97,0.006625865
17/06/2013,49.64,0.003632698
14/06/2013,49.46,0
13/06/2013,49.46,0.018158206
12/06/2013,48.57,-0.01187079
11/06/2013,49.15,-0.008912354
10/06/2013,49.59,-0.005630419
07/06/2013,49.87,0.004421229
06/06/2013,49.65,0.000402901
05/06/2013,49.63,-0.013807123
04/06/2013,50.32,-0.003768724
03/06/2013,50.51,0.001386825
31/05/2013,50.44,-0.0102565
30/05/2013,50.96,0.010454775
29/05/2013,50.43,-0.019440966
28/05/2013,51.42,0.001751825
24/05/2013,51.33,-0.010465212
23/05/2013,51.87,-0.00959332
22/05/2013,52.37,-0.021160812
21/05/2013,53.49,0.002433319
20/05/2013,53.36,-0.002246351
17/05/2013,53.48,0.010526413
16/05/2013,52.92,-0.007342592
15/05/2013,53.31,0.005832017
14/05/2013,53,0.007385698
13/05/2013,52.61,0.001141118
10/05/2013,52.55,0.00744918
09/05/2013,52.16,-0.019366468
08/05/2013,53.18,-0.009730616
07/05/2013,53.7,0.003170757
06/05/2013,53.53,-0.007073745
03/05/2013,53.91,0.004275497
02/05/2013,53.68,-0.003161911
01/05/2013,53.85,-0.006478505
30/04/2013,54.2,0.002401405
29/04/2013,54.07,0.016221107
26/04/2013,53.2,-0.0016903
25/04/2013,53.29,0.010184924
24/04/2013,52.75,0.004369723
23/04/2013,52.52,-0.002472189
22/04/2013,52.65,-0.003034328
19/04/2013,52.81,0.017381777
18/04/2013,51.9,0.004054451
17/04/2013,51.69,-0.007516659
16/04/2013,52.08,0.012948292
15/04/2013,51.41,-0.022883414
12/04/2013,52.6,0.007825214
11/04/2013,52.19,0.001725957
10/04/2013,52.1,0.014500012
09/04/2013,51.35,-0.014308055
08/04/2013,52.09,0.001344732
05/04/2013,52.02,0.003852085
04/04/2013,51.82,0.00989051
03/04/2013,51.31,0.000779879
02/04/2013,51.27,0.003517002
01/04/2013,51.09,-0.001369193
28/03/2013,51.16,0.01794743
27/03/2013,50.25,0.003988041
26/03/2013,50.05,0.012869673
25/03/2013,49.41,-0.005248296
22/03/2013,49.67,0.004236867
21/03/2013,49.46,-0.001010407
20/03/2013,49.51,0.005671476
19/03/2013,49.23,-0.000812183
18/03/2013,49.27,-0.006675457
15/03/2013,49.6,0.002624408
14/03/2013,49.47,0.001011225
13/03/2013,49.42,0.004461577
12/03/2013,49.2,-0.005472802
11/03/2013,49.47,0.008322386
08/03/2013,49.06,0.004084973
07/03/2013,48.86,-0.015837895
06/03/2013,49.64,-0.00140916
05/03/2013,49.71,0.004435491
04/03/2013,49.49,0.00872659
01/03/2013,49.06,0.00449439
