Date,Close,FIS
28/10/2013,46.94,-0.010595564
25/10/2013,47.44,-0.000842815
24/10/2013,47.48,-0.002524191
23/10/2013,47.6,-0.007117468
22/10/2013,47.94,0.007747919
21/10/2013,47.57,0.00442432
18/10/2013,47.36,0.014890724
17/10/2013,46.66,0.001072156
16/10/2013,46.61,0.021249715
15/10/2013,45.63,-0.014144507
14/10/2013,46.28,0.002379666
11/10/2013,46.17,0.005211738
10/10/2013,45.93,0.022680704
09/10/2013,44.9,-0.007543856
08/10/2013,45.24,-0.014483466
07/10/2013,45.9,-0.014061887
04/10/2013,46.55,0.010365025
03/10/2013,46.07,-0.021048887
02/10/2013,47.05,0.003619721
01/10/2013,46.88,0.009429988
30/09/2013,46.44,-0.002151001
27/09/2013,46.54,-0.001931953
26/09/2013,46.63,-0.001500054
25/09/2013,46.7,-0.002779859
24/09/2013,46.83,0.007071711
23/09/2013,46.5,-0.007498696
20/09/2013,46.85,-0.005958732
19/09/2013,47.13,0.004678869
18/09/2013,46.91,0.001279864
17/09/2013,46.85,0.005565083
16/09/2013,46.59,0.013614473
13/09/2013,45.96,0.005235614
12/09/2013,45.72,-0.002621233
11/09/2013,45.84,-0.001525886
10/09/2013,45.91,0.021354692
09/09/2013,44.94,-0.003775685
06/09/2013,45.11,0.011145902
05/09/2013,44.61,0.002019523
04/09/2013,44.52,0.000224643
03/09/2013,44.51,0.001123974
30/08/2013,44.46,-0.00404041
29/08/2013,44.64,0.007419933
28/08/2013,44.31,-0.004728141
27/08/2013,44.52,-0.02001401
26/08/2013,45.42,-0.006364556
23/08/2013,45.71,-0.001966999
22/08/2013,45.8,0.005034486
21/08/2013,45.57,-0.005471072
20/08/2013,45.82,-0.000218221
19/08/2013,45.83,-0.006090948
16/08/2013,46.11,0.001953762
15/08/2013,46.02,-0.020220091
14/08/2013,46.96,-0.000425804
13/08/2013,46.98,-0.009111198
12/08/2013,47.41,0.009749971
09/08/2013,46.95,0.00898594
08/08/2013,46.53,0.002366865
07/08/2013,46.42,0.010394204
06/08/2013,45.94,0.009184407
05/08/2013,45.52,0.004182725
02/08/2013,45.33,0.010645476
01/08/2013,44.85,0.038409448
31/07/2013,43.16,0.002319648
30/07/2013,43.06,-0.027938616
29/07/2013,44.28,-0.001579601
26/07/2013,44.35,-0.004499445
25/07/2013,44.55,0.005176111
24/07/2013,44.32,-0.004951619
23/07/2013,44.54,0.005628744
22/07/2013,44.29,-0.001804647
19/07/2013,44.37,-0.007633625
18/07/2013,44.71,-0.000447227
17/07/2013,44.73,0.000670916
16/07/2013,44.7,-0.007799482
15/07/2013,45.05,-0.000221951
12/07/2013,45.06,-0.006415242
11/07/2013,45.35,0.010863647
