Date,Close,LSI
12/01/2011,6.11,0.001638002
11/01/2011,6.1,0.006578971
10/01/2011,6.06,0.001651528
07/01/2011,6.05,-0.011503824
06/01/2011,6.12,-0.003262646
05/01/2011,6.14,0.021399994
04/01/2011,6.01,-0.009933857
03/01/2011,6.07,0.013267193
31/12/2010,5.99,-0.001668057
30/12/2010,6,0.011735256
29/12/2010,5.93,-0.020034059
28/12/2010,6.05,0.00165426
27/12/2010,6.04,-0.003305788
23/12/2010,6.06,-0.004938282
22/12/2010,6.09,0.00824407
21/12/2010,6.04,0.015012792
20/12/2010,5.95,-0.00836825
17/12/2010,6,0.001668057
16/12/2010,5.99,0.015139061
15/12/2010,5.9,-0.005071862
14/12/2010,5.93,0.003378382
13/12/2010,5.91,-0.013445581
10/12/2010,5.99,0.005020931
09/12/2010,5.96,-0.003350087
08/12/2010,5.98,0.006711435
07/12/2010,5.94,-0.003361348
06/12/2010,5.96,-0.001676446
03/12/2010,5.97,0.008410479
02/12/2010,5.92,0.018755878
01/12/2010,5.81,0.012121361
30/11/2010,5.74,0.00174368
29/11/2010,5.73,-0.012142387
26/11/2010,5.8,0.006920443
24/11/2010,5.76,0.012227227
23/11/2010,5.69,-0.017422043
22/11/2010,5.79,0.017422043
19/11/2010,5.69,0.021315194
18/11/2010,5.57,0.036567145
17/11/2010,5.37,-0.009267907
16/11/2010,5.42,-0.005519793
15/11/2010,5.45,-0.012762252
12/11/2010,5.52,-0.009017194
11/11/2010,5.57,-0.003584233
10/11/2010,5.59,-0.001787311
09/11/2010,5.6,0.001787311
08/11/2010,5.59,-0.003571432
05/11/2010,5.61,0.019802627
04/11/2010,5.5,0.029522439
03/11/2010,5.34,-0.001870908
02/11/2010,5.35,0.022685283
01/11/2010,5.23,-0.00191022
29/10/2010,5.24,0.029043668
28/10/2010,5.09,0.071240695
27/10/2010,4.74,0.012739026
26/10/2010,4.68,-0.00851069
25/10/2010,4.72,0.006376217
22/10/2010,4.69,0.019376279
21/10/2010,4.6,-0.008658063
20/10/2010,4.64,0.013015368
19/10/2010,4.58,-0.021599112
18/10/2010,4.68,0.004282662
15/10/2010,4.66,0
14/10/2010,4.66,-0.006417134
13/10/2010,4.69,0.002134473
12/10/2010,4.68,0.017241806
11/10/2010,4.6,0.010929071
08/10/2010,4.55,0.019978467
07/10/2010,4.46,-0.00447428
06/10/2010,4.48,-0.00445435
05/10/2010,4.5,0.006688988
04/10/2010,4.47,-0.017738824
01/10/2010,4.55,0
30/09/2010,4.55,0.004405293
29/09/2010,4.53,0.022322355
28/09/2010,4.43,-0.002254792
27/09/2010,4.44,-0.006734032
24/09/2010,4.47,0.038773386
23/09/2010,4.3,-0.018433702
22/09/2010,4.38,-0.027028672
21/09/2010,4.5,-0.004434597
20/09/2010,4.52,0.017857617
17/09/2010,4.44,0.002254792
16/09/2010,4.43,0.018223739
15/09/2010,4.35,-0.002296212
14/09/2010,4.36,0.006904515
13/09/2010,4.33,0.035256295
10/09/2010,4.18,-0.023641763
09/09/2010,4.28,0.00938974
08/09/2010,4.24,0.002361276
07/09/2010,4.23,-0.021053409
03/09/2010,4.32,0.018692133
02/09/2010,4.24,0.028710106
01/09/2010,4.12,0.022086787
31/08/2010,4.03,-0.026929412
30/08/2010,4.14,-0.009615459
27/08/2010,4.18,0.029128273
26/08/2010,4.06,-0.03151776
25/08/2010,4.19,-0.004761914
24/08/2010,4.21,-0.021152375
23/08/2010,4.3,-0.027524673
20/08/2010,4.42,-0.01348335
19/08/2010,4.48,-0.022075952
18/08/2010,4.58,0.042369771
17/08/2010,4.39,0.023042494
16/08/2010,4.29,0.021202208
13/08/2010,4.2,-0.009478744
12/08/2010,4.24,0.033576296
11/08/2010,4.1,-0.035932009
10/08/2010,4.25,-0.057158414
09/08/2010,4.5,0.027028672
06/08/2010,4.38,0.002285715
05/08/2010,4.37,0.02081
04/08/2010,4.28,0.016490362
03/08/2010,4.21,-0.016490362
02/08/2010,4.28,0.060186634
30/07/2010,4.03,-0.012330612
29/07/2010,4.08,-0.149940147
28/07/2010,4.74,-0.047382704
27/07/2010,4.97,0.022381402
26/07/2010,4.86,0.002059733
23/07/2010,4.85,-0.002059733
22/07/2010,4.86,0.016597891
21/07/2010,4.78,-0.036965194
20/07/2010,4.96,0.026559273
19/07/2010,4.83,0.014598799
16/07/2010,4.76,-0.047188242
15/07/2010,4.99,-0.005994024
14/07/2010,5.02,0.014042357
13/07/2010,4.95,0.022472856
12/07/2010,4.84,0.006217637
09/07/2010,4.81,0
08/07/2010,4.81,0
07/07/2010,4.81,0.064399931
06/07/2010,4.51,0.002219757
02/07/2010,4.5,-0.013245227
01/07/2010,4.56,-0.00873368
30/06/2010,4.6,-0.023631605
29/06/2010,4.71,-0.053731932
28/06/2010,4.97,0.012145898
25/06/2010,4.91,-0.008113635
24/06/2010,4.95,-0.029852963
23/06/2010,5.1,-0.005865119
22/06/2010,5.13,-0.015474197
21/06/2010,5.21,-0.011450507
18/06/2010,5.27,-0.003787883
17/06/2010,5.29,0.001892148
16/06/2010,5.28,-0.007547206
15/06/2010,5.32,0.054067221
14/06/2010,5.04,-0.009871748
11/06/2010,5.09,0.007889587
10/06/2010,5.05,0.046614315
09/06/2010,4.82,-0.004140793
08/06/2010,4.84,-0.022472856
07/06/2010,4.95,-0.051192279
04/06/2010,5.21,-0.046868934
03/06/2010,5.46,0.007352974
02/06/2010,5.42,0.045290759
01/06/2010,5.18,-0.028546182
28/05/2010,5.33,-0.018587896
27/05/2010,5.43,0.043280508
26/05/2010,5.2,-0.007662873
25/05/2010,5.24,-0.009496748
24/05/2010,5.29,-0.003773589
21/05/2010,5.31,0.007561473
20/05/2010,5.27,-0.02621873
19/05/2010,5.41,-0.011029524
18/05/2010,5.47,-0.023487981
17/05/2010,5.6,0.001787311
14/05/2010,5.59,-0.031692793
13/05/2010,5.77,-0.032398401
12/05/2010,5.96,0.048119248
11/05/2010,5.68,-0.020906685
10/05/2010,5.8,0.058579301
07/05/2010,5.47,-0.021700671
06/05/2010,5.59,-0.035153004
05/05/2010,5.79,-0.02051354
04/05/2010,5.91,-0.043053006
03/05/2010,6.17,0.024611579
30/04/2010,6.02,-0.043873811
29/04/2010,6.29,-0.015773198
28/04/2010,6.39,0.020554083
27/04/2010,6.26,-0.048333647
26/04/2010,6.57,0.00152323
23/04/2010,6.56,0.006116227
22/04/2010,6.52,0.013899838
21/04/2010,6.43,-0.003105593
20/04/2010,6.45,0.001551591
19/04/2010,6.44,-0.00619197
16/04/2010,6.48,-0.019863143
15/04/2010,6.61,0.003030305
14/04/2010,6.59,0.045003715
13/04/2010,6.3,0.006369448
12/04/2010,6.26,0.008019289
09/04/2010,6.21,0.008084118
08/04/2010,6.16,-0.004858309
07/04/2010,6.19,-0.008045096
06/04/2010,6.24,-0.004796172
05/04/2010,6.27,0.024214258
01/04/2010,6.12,0
31/03/2010,6.12,-0.03373814
30/03/2010,6.33,-0.009434032
29/03/2010,6.39,0.004705891
26/03/2010,6.36,-0.01560094
25/03/2010,6.46,0.001549187
24/03/2010,6.45,-0.030536724
23/03/2010,6.65,0.001504891
22/03/2010,6.64,0.035252693
19/03/2010,6.41,0.009404458
18/03/2010,6.35,0.001576044
17/03/2010,6.34,0.085578507
16/03/2010,5.82,0.045702153
15/03/2010,5.56,-0.001796946
12/03/2010,5.57,0.007207238
11/03/2010,5.53,-0.016143848
10/03/2010,5.62,0.027053047
09/03/2010,5.47,-0.014519311
08/03/2010,5.55,-0.016086138
05/03/2010,5.64,0.016086138
04/03/2010,5.55,0.007233305
03/03/2010,5.51,-0.003623192
02/03/2010,5.53,0.003623192
01/03/2010,5.51,0.022019238
26/02/2010,5.39,-0.012903405
25/02/2010,5.46,-0.009115833
24/02/2010,5.51,-0.001813237
23/02/2010,5.52,-0.012601427
22/02/2010,5.59,-0.008904778
19/02/2010,5.64,0.014285957
18/02/2010,5.56,-0.001796946
17/02/2010,5.57,-0.010714388
16/02/2010,5.63,0.043564057
12/02/2010,5.39,-0.001853569
11/02/2010,5.4,0.007434978
10/02/2010,5.36,0.015037877
09/02/2010,5.28,0.026873018
08/02/2010,5.14,-0.001943635
05/02/2010,5.15,0.025566781
04/02/2010,5.02,-0.029442755
03/02/2010,5.17,0.009718249
02/02/2010,5.12,-0.013579258
01/02/2010,5.19,0.039297787
29/01/2010,4.99,-0.088179699
28/01/2010,5.45,-0.096143861
27/01/2010,6,0.044300259
26/01/2010,5.74,-0.010398707
25/01/2010,5.8,0.012142387
22/01/2010,5.73,-0.059289165
21/01/2010,6.08,0.036855092
20/01/2010,5.86,-0.018597324
19/01/2010,5.97,0.018597324
15/01/2010,5.86,-0.018597324
14/01/2010,5.97,-0.008340332
13/01/2010,6.02,0.013378126
12/01/2010,5.94,-0.033115609
11/01/2010,6.14,0.019737483
08/01/2010,6.02,0.010016778
07/01/2010,5.96,-0.01167653
06/01/2010,6.03,-0.013179762
05/01/2010,6.11,0.004922077
04/01/2010,6.08,0.011579947
31/12/2009,6.01,0.001665279
30/12/2009,6,0.006688988
29/12/2009,5.96,-0.006688988
28/12/2009,6,-0.004987542
24/12/2009,6.03,0.006655599
23/12/2009,5.99,0.015139061
22/12/2009,5.9,-0.01011813
21/12/2009,5.96,0.060519762
18/12/2009,5.61,0.025272103
17/12/2009,5.47,-0.023487981
16/12/2009,5.6,0.012578782
15/12/2009,5.53,-0.01969625
14/12/2009,5.64,0.012489012
11/12/2009,5.57,0
10/12/2009,5.57,0
09/12/2009,5.57,0.003597126
08/12/2009,5.55,-0.023153305
07/12/2009,5.68,-0.013986242
04/12/2009,5.76,0.024605811
03/12/2009,5.62,-0.001777778
02/12/2009,5.63,0.008920666
01/12/2009,5.58,0.053370531
30/11/2009,5.29,-0.02427757
27/11/2009,5.42,-0.020092
25/11/2009,5.53,0.014572207
24/11/2009,5.45,-0.009132484
23/11/2009,5.5,0.005469476
20/11/2009,5.47,-0.007286007
19/11/2009,5.51,-0.033901552
18/11/2009,5.7,-0.025975486
17/11/2009,5.85,0.01030937
16/11/2009,5.79,0.035153004
13/11/2009,5.59,0.010791472
12/11/2009,5.53,-0.005410293
11/11/2009,5.56,0.010850016
10/11/2009,5.5,0.007299302
09/11/2009,5.46,0.044951388
06/11/2009,5.22,0.003838776
05/11/2009,5.2,0.021380795
04/11/2009,5.09,0.019841921
03/11/2009,4.99,-0.027669749
02/11/2009,5.13,0.00195122
30/10/2009,5.12,-0.034552382
29/10/2009,5.3,0.060270911
28/10/2009,4.99,-0.025718529
27/10/2009,5.12,-0.040196799
26/10/2009,5.33,-0.003745323
23/10/2009,5.35,-0.020352229
22/10/2009,5.46,-0.009115833
21/10/2009,5.51,-0.03038661
20/10/2009,5.68,-0.008764298
19/10/2009,5.73,0.017606089
16/10/2009,5.63,-0.021090413
15/10/2009,5.75,-0.035870626
14/10/2009,5.96,0.028938189
13/10/2009,5.79,0.013913268
12/10/2009,5.71,0.007029906
09/10/2009,5.67,0.041410057
08/10/2009,5.44,-0.025409716
07/10/2009,5.58,0.007194276
06/10/2009,5.54,0.014545711
05/10/2009,5.46,0.044951388
02/10/2009,5.22,-0.017094433
01/10/2009,5.31,-0.03333642
30/09/2009,5.49,0.005479466
29/09/2009,5.46,-0.034206755
28/09/2009,5.65,0.012466769
25/09/2009,5.58,0.051481956
24/09/2009,5.3,-0.029741969
23/09/2009,5.46,-0.001829827
22/09/2009,5.47,0.024052963
21/09/2009,5.34,-0.020389956
18/09/2009,5.45,-0.003663008
17/09/2009,5.47,-0.010909199
16/09/2009,5.53,-0.028522433
15/09/2009,5.69,0.019521472
14/09/2009,5.58,0.018083675
11/09/2009,5.48,-0.009082715
10/09/2009,5.53,0.027499441
09/09/2009,5.38,0
08/09/2009,5.38,0.041751795
04/09/2009,5.16,0.029500664
03/09/2009,5.01,0.014070584
02/09/2009,4.94,-0.020040751
01/09/2009,5.04,-0.033173774
31/08/2009,5.21,-0.01523839
28/08/2009,5.29,0.01715962
27/08/2009,5.2,0.023347364
26/08/2009,5.08,0.001970444
25/08/2009,5.07,-0.001970444
24/08/2009,5.08,0.005923018
21/08/2009,5.05,0.017982503
20/08/2009,4.96,-0.016000341
19/08/2009,5.04,0.001986098
18/08/2009,5.03,0.018054653
17/08/2009,4.94,-0.02794593
14/08/2009,5.08,0.011881328
13/08/2009,5.02,0
12/08/2009,5.02,0.024194729
11/08/2009,4.9,-0.038042625
10/08/2009,5.09,-0.013658749
07/08/2009,5.16,0.013658749
06/08/2009,5.09,-0.038540415
05/08/2009,5.29,-0.020580708
04/08/2009,5.4,0.01492565
03/08/2009,5.32,0.026668247
31/07/2009,5.18,-0.009606222
30/07/2009,5.23,-0.003816799
29/07/2009,5.25,0.011494379
28/07/2009,5.19,0.001928641
27/07/2009,5.18,0.001932368
24/07/2009,5.17,-0.03047855
23/07/2009,5.33,-0.013047715
22/07/2009,5.4,-0.007380107
21/07/2009,5.44,0.001839927
20/07/2009,5.43,0.031808107
17/07/2009,5.26,0.009551171
16/07/2009,5.21,0.045149965
15/07/2009,4.98,0.064270819
14/07/2009,4.67,0.021645867
13/07/2009,4.57,0.004385972
10/07/2009,4.55,-0.010929071
09/07/2009,4.6,0.030907537
08/07/2009,4.46,-0.041718454
07/07/2009,4.65,0.021739987
06/07/2009,4.55,-0.040909903
02/07/2009,4.74,0.004228336
01/07/2009,4.72,0.034486176
30/06/2009,4.56,0.013245227
29/06/2009,4.5,-0.034938051
26/06/2009,4.66,0.012959145
25/06/2009,4.6,-0.006500565
24/06/2009,4.63,0.019629856
23/06/2009,4.54,0.01107431
22/06/2009,4.49,-0.015469922
19/06/2009,4.56,0.013245227
18/06/2009,4.5,-0.041355186
17/06/2009,4.69,0.039135429
16/06/2009,4.51,-0.026259715
15/06/2009,4.63,-0.052588352
12/06/2009,4.88,-0.012220111
11/06/2009,4.94,0.026668247
10/06/2009,4.81,0.035982718
09/06/2009,4.64,0.102013632
08/06/2009,4.19,0
05/06/2009,4.19,-0.025914289
04/06/2009,4.3,0.040337616
03/06/2009,4.13,-0.026285862
02/06/2009,4.24,-0.057289433
01/06/2009,4.49,0.004464293
29/05/2009,4.47,0.013513719
28/05/2009,4.41,0.006825965
27/05/2009,4.38,0.025434897
26/05/2009,4.27,0.055369135
22/05/2009,4.04,-0.014742282
21/05/2009,4.1,0.017220598
20/05/2009,4.03,-0.012330612
19/05/2009,4.08,0.052842481
18/05/2009,3.87,0.020888488
15/05/2009,3.79,-0.043878006
14/05/2009,3.96,0.017834868
13/05/2009,3.89,-0.047687831
12/05/2009,4.08,-0.012180419
11/05/2009,4.13,-0.007237667
08/05/2009,4.16,-0.014320054
07/05/2009,4.22,-0.02803922
06/05/2009,4.34,0.004618946
05/05/2009,4.32,0.00464038
04/05/2009,4.3,0.069823781
01/05/2009,4.01,0.043318875
30/04/2009,3.84,-0.035809453
29/04/2009,3.98,0.059525979
28/04/2009,3.75,-0.010610179
27/04/2009,3.79,-0.023469135
24/04/2009,3.88,0.007762005
23/04/2009,3.85,0.028987537
22/04/2009,3.74,0.010752792
21/04/2009,3.7,0.008141158
20/04/2009,3.67,-0.045280705
17/04/2009,3.84,0
16/04/2009,3.84,0.067320164
15/04/2009,3.59,0
14/04/2009,3.59,-0.019310945
13/04/2009,3.66,-0.040166042
09/04/2009,3.81,0.062266389
08/04/2009,3.58,0.042802539
07/04/2009,3.43,-0.011594333
06/04/2009,3.47,-0.058758158
03/04/2009,3.68,0.033152207
02/04/2009,3.56,0.07887298
01/04/2009,3.29,0.079030049
31/03/2009,3.04,-0.003284075
30/03/2009,3.05,-0.072701832
27/03/2009,3.28,-0.012121361
26/03/2009,3.32,0.068562671
25/03/2009,3.1,-0.031748698
24/03/2009,3.2,-0.0547249
23/03/2009,3.38,0.083252983
20/03/2009,3.11,-0.040950604
19/03/2009,3.24,0.028170877
18/03/2009,3.15,0.032260862
17/03/2009,3.05,0.003284075
16/03/2009,3.04,-0.032365285
13/03/2009,3.14,0.072639184
12/03/2009,2.92,0.013793322
11/03/2009,2.88,0
10/03/2009,2.88,0.16170227
09/03/2009,2.45,-0.074690893
06/03/2009,2.64,-0.029852963
05/03/2009,2.72,-0.070951736
04/03/2009,2.92,0.112233395
03/03/2009,2.61,0.039067468
02/03/2009,2.51,-0.144427984
27/02/2009,2.9,0.017391743
26/02/2009,2.85,0.021277398
25/02/2009,2.79,0
24/02/2009,2.79,0.105758843
23/02/2009,2.51,-0.042891565
20/02/2009,2.62,-0.022642477
19/02/2009,2.68,-0.102745158
18/02/2009,2.97,-0.029852963
17/02/2009,3.06,-0.028987537
13/02/2009,3.15,-0.018868484
12/02/2009,3.21,0.003120127
11/02/2009,3.2,0.012578782
10/02/2009,3.16,-0.110725843
09/02/2009,3.53,-0.033429297
06/02/2009,3.65,0.016574965
05/02/2009,3.59,0.066211229
04/02/2009,3.36,0.051920057
03/02/2009,3.19,-0.003129893
02/02/2009,3.2,0.006269613
30/01/2009,3.18,-0.01560094
29/01/2009,3.23,-0.111225635
28/01/2009,3.61,0.056995481
27/01/2009,3.41,0.038868869
26/01/2009,3.28,0.003053437
23/01/2009,3.27,0.053387873
22/01/2009,3.1,-0.053387873
21/01/2009,3.27,0.092866684
20/01/2009,2.98,-0.101999168
16/01/2009,3.3,0.040190881
15/01/2009,3.17,0.038589997
14/01/2009,3.05,-0.069648394
13/01/2009,3.27,0.006134989
12/01/2009,3.25,-0.053905265
09/01/2009,3.43,-0.097163748
08/01/2009,3.78,0.034996842
07/01/2009,3.65,-0.055940016
06/01/2009,3.86,0.165877199
05/01/2009,3.27,
