Date,Close,DOW
11/12/2013,41.05,-0.01762692
10/12/2013,41.78,0.023735675
09/12/2013,40.8,0.038221213
06/12/2013,39.27,0.016949558
05/12/2013,38.61,-0.007225838
04/12/2013,38.89,0.004380886
03/12/2013,38.72,-0.032023067
02/12/2013,39.98,0.023280404
29/11/2013,39.06,-0.001023542
27/11/2013,39.1,0.007959986
26/11/2013,38.79,-0.005655542
25/11/2013,39.01,-0.0165251
22/11/2013,39.66,0.000756716
21/11/2013,39.63,0.009380218
20/11/2013,39.26,-0.011144999
19/11/2013,39.7,-0.004272974
18/11/2013,39.87,-0.008988825
15/11/2013,40.23,0.003236652
14/11/2013,40.1,0.012547216
13/11/2013,39.6,0.006587305
12/11/2013,39.34,-0.00810131
11/11/2013,39.66,-0.000252111
08/11/2013,39.67,0.025531129
07/11/2013,38.67,-0.015142083
06/11/2013,39.26,0.013849926
05/11/2013,38.72,0.008298803
04/11/2013,38.4,-0.014221313
01/11/2013,38.95,-0.013262117
31/10/2013,39.47,0.005334701
30/10/2013,39.26,-0.005081312
29/10/2013,39.46,0.008909312
28/10/2013,39.11,-0.010428684
25/10/2013,39.52,-0.027453683
24/10/2013,40.62,-0.010286645
23/10/2013,41.04,-0.01235032
22/10/2013,41.55,0.004583291
21/10/2013,41.36,0.001209629
18/10/2013,41.31,-0.001934704
17/10/2013,41.39,0.006301524
16/10/2013,41.13,0.017165699
15/10/2013,40.43,-0.009600074
14/10/2013,40.82,-0.006105771
11/10/2013,41.07,0.016448143
10/10/2013,40.4,0.037321528
09/10/2013,38.92,0.01033067
08/10/2013,38.52,-0.021318388
07/10/2013,39.35,-0.016133448
04/10/2013,39.99,0.030982671
03/10/2013,38.77,0.001807152
02/10/2013,38.7,0.010128641
01/10/2013,38.31,-0.002346501
30/09/2013,38.4,-0.016016876
27/09/2013,39.02,-0.024555088
26/09/2013,39.99,0.003256108
25/09/2013,39.86,0.018995126
24/09/2013,39.11,-0.003318446
23/09/2013,39.24,-0.011654553
20/09/2013,39.7,-0.022663154
19/09/2013,40.61,-0.006137248
18/09/2013,40.86,0.028548544
17/09/2013,39.71,-0.002263867
16/09/2013,39.8,-0.001757249
13/09/2013,39.87,0.025658717
12/09/2013,38.86,-0.025156961
11/09/2013,39.85,-0.003256924
10/09/2013,39.98,0.029701384
09/09/2013,38.81,0.006462476
06/09/2013,38.56,0.003897627
05/09/2013,38.41,0.01653798
04/09/2013,37.78,0.00904021
03/09/2013,37.44,0.001068947
30/08/2013,37.4,-0.00320342
29/08/2013,37.52,0.001867414
28/08/2013,37.45,-0.002932944
27/08/2013,37.56,-0.028607121
26/08/2013,38.65,-0.002325883
23/08/2013,38.74,0.04083275
22/08/2013,37.19,0.001345352
21/08/2013,37.14,0.005128909
20/08/2013,36.95,0.008698071
19/08/2013,36.63,-0.007072935
16/08/2013,36.89,-0.00702326
15/08/2013,37.15,-0.016021705
14/08/2013,37.75,-0.003437793
13/08/2013,37.88,0.010615811
12/08/2013,37.48,-0.01483078
09/08/2013,38.04,0.030155721
08/08/2013,36.91,0.016940296
07/08/2013,36.29,0.006358003
06/08/2013,36.06,-0.011579947
05/08/2013,36.48,0.007152713
02/08/2013,36.22,0.022899632
01/08/2013,35.4,0.010221554
31/07/2013,35.04,-0.000570613
30/07/2013,35.06,0.001712818
29/07/2013,35,0.008608375
26/07/2013,34.7,-0.008322619
25/07/2013,34.99,0.017878216
24/07/2013,34.37,-0.005223459
23/07/2013,34.55,-0.001157073
22/07/2013,34.59,-0.002310137
19/07/2013,34.67,0.002599279
18/07/2013,34.58,-0.004328387
17/07/2013,34.73,0.022126085
16/07/2013,33.97,-0.012578782
15/07/2013,34.4,0.008172842
12/07/2013,34.12,-0.002341921
11/07/2013,34.2,0.012060743
10/07/2013,33.79,-0.006783686
09/07/2013,34.02,0.027717465
08/07/2013,33.09,0.012161901
05/07/2013,32.69,0.0079853
03/07/2013,32.43,-0.000308309
02/07/2013,32.44,-0.00184786
01/07/2013,32.5,0.010205748
28/06/2013,32.17,-0.00557968
27/06/2013,32.35,0.004647568
26/06/2013,32.2,-0.009273637
25/06/2013,32.5,0.004626068
24/06/2013,32.35,-0.00861809
21/06/2013,32.63,-0.017016515
20/06/2013,33.19,-0.027048759
19/06/2013,34.1,-0.015134165
18/06/2013,34.62,0.013961832
17/06/2013,34.14,0.003815118
14/06/2013,34.01,-0.018643127
13/06/2013,34.65,0.025132825
12/06/2013,33.79,-0.006195624
11/06/2013,34,-0.009659083
10/06/2013,34.33,-0.000582411
07/06/2013,34.35,0.013482033
06/06/2013,33.89,0.006809797
05/06/2013,33.66,-0.028121361
04/06/2013,34.62,0.008120694
03/06/2013,34.34,-0.003488376
31/05/2013,34.46,-0.009818156
30/05/2013,34.8,-0.004014918
29/05/2013,34.94,-0.002857961
28/05/2013,35.04,-0.001140901
24/05/2013,35.08,-0.000569963
23/05/2013,35.1,-0.000569638
22/05/2013,35.12,-0.018618309
21/05/2013,35.78,0.004762581
20/05/2013,35.61,-0.005879899
17/05/2013,35.82,0.020305266
16/05/2013,35.1,-0.006814336
15/05/2013,35.34,0.011669408
14/05/2013,34.93,0.01674404
13/05/2013,34.35,-0.003197212
10/05/2013,34.46,-0.0132605
09/05/2013,34.92,0.011810594
08/05/2013,34.51,-0.000868936
07/05/2013,34.54,0.015463474
06/05/2013,34.01,0.001471238
03/05/2013,33.96,0.025046032
02/05/2013,33.12,-0.000905387
01/05/2013,33.15,-0.02266724
30/04/2013,33.91,0.001180289
29/04/2013,33.87,0.013375144
26/04/2013,33.42,-0.016323259
25/04/2013,33.97,0.054443441
24/04/2013,32.17,0.015980287
23/04/2013,31.66,0.021389483
22/04/2013,30.99,0.014299886
19/04/2013,30.55,0.012185232
18/04/2013,30.18,-0.003968259
17/04/2013,30.3,0.000990589
16/04/2013,30.27,0.00297767
15/04/2013,30.18,-0.050713272
12/04/2013,31.75,-0.003458579
11/04/2013,31.86,0.000942063
10/04/2013,31.83,0.012328274
09/04/2013,31.44,0.024469991
08/04/2013,30.68,-0.007145207
05/04/2013,30.9,-0.017006667
04/04/2013,31.43,0.013775646
03/04/2013,31,0.001614205
02/04/2013,30.95,-0.013479023
01/04/2013,31.37,-0.014871339
28/03/2013,31.84,0.0018862
27/03/2013,31.78,-0.006898742
26/03/2013,32,-0.009021682
25/03/2013,32.29,-0.015060989
22/03/2013,32.78,0.009194058
21/03/2013,32.48,-0.029128273
20/03/2013,33.44,0.007504162
19/03/2013,33.19,-0.002407464
18/03/2013,33.27,-0.016100527
15/03/2013,33.81,0.004149384
14/03/2013,33.67,0.013756198
13/03/2013,33.21,-0.000902935
12/03/2013,33.24,0.007549485
11/03/2013,32.99,0.006691023
08/03/2013,32.77,0.008273373
07/03/2013,32.5,-0.006440752
06/03/2013,32.71,0.015714389
05/03/2013,32.2,0.00873368
04/03/2013,31.92,0.003452067
01/03/2013,31.81,0.002833309
28/02/2013,31.72,-0.002833309
27/02/2013,31.81,0.029348199
26/02/2013,30.89,0.008126162
25/02/2013,30.64,-0.023864402
22/02/2013,31.38,0.017358199
21/02/2013,30.84,-0.025609594
20/02/2013,31.64,-0.01754431
19/02/2013,32.2,0.001243008
15/02/2013,32.16,-0.010208905
14/02/2013,32.49,-0.015575212
13/02/2013,33,0.007299302
12/02/2013,32.76,0.008583744
11/02/2013,32.48,0.001848999
08/02/2013,32.42,0.006809064
07/02/2013,32.2,-0.010196288
06/02/2013,32.53,0.006785961
05/02/2013,32.31,0.005586607
04/02/2013,32.13,-0.01421532
01/02/2013,32.59,0.01203904
31/01/2013,32.2,-0.072176205
30/01/2013,34.61,-0.003461209
29/01/2013,34.73,0.008966076
28/01/2013,34.42,-0.004637689
25/01/2013,34.58,0.004347203
24/01/2013,34.43,0.010217575
23/01/2013,34.08,0.003821848
22/01/2013,33.95,0.004428052
18/01/2013,33.8,-0.000295814
17/01/2013,33.81,0.004446428
16/01/2013,33.66,-0.012693897
15/01/2013,34.09,-0.005558008
14/01/2013,34.28,0.012327717
11/01/2013,33.86,0.000590842
10/01/2013,33.84,0.010098096
09/01/2013,33.5,0.012012156
08/01/2013,33.1,-0.014695121
07/01/2013,33.59,-0.001190122
04/01/2013,33.63,0.014375809
03/01/2013,33.15,0.00302115
02/01/2013,33.05,0.022025975
31/12/2012,32.33,0.02220576
28/12/2012,31.62,-0.015689057
27/12/2012,32.12,-0.009296627
26/12/2012,32.42,0.007430375
24/12/2012,32.18,0.005921788
21/12/2012,31.99,-0.015508996
20/12/2012,32.49,0.001848429
19/12/2012,32.43,-0.011039671
18/12/2012,32.79,0.030028568
17/12/2012,31.82,0.01265039
14/12/2012,31.42,0.012490154
13/12/2012,31.03,-0.003859767
12/12/2012,31.15,0.003215437
11/12/2012,31.05,0.014272055
10/12/2012,30.61,0.01017904
07/12/2012,30.3,0.022022912
06/12/2012,29.64,0.005073578
05/12/2012,29.49,0.006463707
04/12/2012,29.3,0
03/12/2012,29.3,-0.029923228
30/11/2012,30.19,0.006313362
29/11/2012,30,0.004342749
28/11/2012,29.87,0.005370943
27/11/2012,29.71,0.004047223
26/11/2012,29.59,0.007122296
23/11/2012,29.38,0.01924458
21/11/2012,28.82,0.001041486
20/11/2012,28.79,0.000347403
19/11/2012,28.78,0.036805287
16/11/2012,27.74,-0.005392787
15/11/2012,27.89,-0.013886639
14/11/2012,28.28,-0.019261671
13/11/2012,28.83,0.001388407
12/11/2012,28.79,-0.019605099
09/11/2012,29.36,-0.00645054
08/11/2012,29.55,-0.024733881
07/11/2012,30.29,-0.007564581
06/11/2012,30.52,0.015186822
05/11/2012,30.06,0.010366252
02/11/2012,29.75,-0.012028211
01/11/2012,30.11,0.027269826
31/10/2012,29.3,-0.009172818
26/10/2012,29.57,-0.003039003
25/10/2012,29.66,-0.007390024
24/10/2012,29.88,0.045532424
23/10/2012,28.55,-0.040836005
22/10/2012,29.74,-0.004026851
19/10/2012,29.86,-0.011984165
18/10/2012,30.22,-0.000661594
17/10/2012,30.24,0.010972679
16/10/2012,29.91,0.054624604
15/10/2012,28.32,0.00851069
12/10/2012,28.08,-0.004973367
11/10/2012,28.22,0.004973367
10/10/2012,28.08,-0.011331566
09/10/2012,28.4,-0.020906685
08/10/2012,29,-0.006872879
05/10/2012,29.2,0.000685166
04/10/2012,29.18,0.016238049
03/10/2012,28.71,-0.015552413
02/10/2012,29.16,-0.00547197
01/10/2012,29.32,0.01235431
28/09/2012,28.96,-0.006539345
27/09/2012,29.15,0.001716739
26/09/2012,29.1,-0.023434593
25/09/2012,29.79,-0.01433119
24/09/2012,30.22,-0.001322752
21/09/2012,30.26,-0.020282017
20/09/2012,30.88,-0.002587324
19/09/2012,30.96,-0.001936109
18/09/2012,31.02,-0.003539827
17/09/2012,31.13,-0.035346059
14/09/2012,32.25,0.025755192
13/09/2012,31.43,0.040583397
12/09/2012,30.18,-0.001986098
11/09/2012,30.24,-0.001982161
10/09/2012,30.3,-0.000989609
07/09/2012,30.33,0.026730626
06/09/2012,29.53,0.037258535
05/09/2012,28.45,-0.006656182
04/09/2012,28.64,-0.023124413
31/08/2012,29.31,-0.00204499
30/08/2012,29.37,0.001703868
29/08/2012,29.32,0.002048481
28/08/2012,29.26,-0.005793167
27/08/2012,29.43,-0.015509414
24/08/2012,29.89,0.00335121
23/08/2012,29.79,-0.013669158
22/08/2012,30.2,-0.000992884
21/08/2012,30.23,0.001655355
20/08/2012,30.18,0.00066291
17/08/2012,30.16,0.003653882
16/08/2012,30.05,0.012726227
15/08/2012,29.67,-0.000336984
14/08/2012,29.68,0.007779508
13/08/2012,29.45,-0.009462727
10/08/2012,29.73,-0.004363155
09/08/2012,29.86,-0.002007361
08/08/2012,29.92,-0.004668231
07/08/2012,30.06,0.002331392
06/08/2012,29.99,0.005349394
03/08/2012,29.83,0.025463946
02/08/2012,29.08,-0.007536863
01/08/2012,29.3,0.017906815
31/07/2012,28.78,-0.002082611
30/07/2012,28.84,-0.00828734
27/07/2012,29.08,-0.00343289
26/07/2012,29.18,-0.03667358
25/07/2012,30.27,0.007294462
24/07/2012,30.05,-0.012566303
23/07/2012,30.43,-0.01597426
20/07/2012,30.92,-0.012853647
19/07/2012,31.32,0.018692133
18/07/2012,30.74,0.016068554
17/07/2012,30.25,0.011303312
16/07/2012,29.91,-0.013614688
13/07/2012,30.32,0.017299167
12/07/2012,29.8,-0.016309232
11/07/2012,30.29,-0.008874339
10/07/2012,30.56,-0.020405566
09/07/2012,31.19,-0.010207425
06/07/2012,31.51,-0.004749099
05/07/2012,31.66,-0.000947119
03/07/2012,31.69,0.005696218
02/07/2012,31.51,0.00031741
29/06/2012,31.5,0.027028672
28/06/2012,30.66,-0.003256271
27/06/2012,30.76,-0.018041726
26/06/2012,31.32,-0.028951047
25/06/2012,32.24,-0.017830168
22/06/2012,32.82,-0.002738477
21/06/2012,32.91,-0.025500107
20/06/2012,33.76,0.004155542
19/06/2012,33.62,0.018007689
18/06/2012,33.02,0.003944778
15/06/2012,32.89,0.027432757
14/06/2012,32,0.010681848
13/06/2012,31.66,-0.014113454
12/06/2012,32.11,0.017593919
11/06/2012,31.55,-0.017593919
08/06/2012,32.11,0.008444147
07/06/2012,31.84,0.004722187
06/06/2012,31.69,0.027188625
05/06/2012,30.84,0.011413788
04/06/2012,30.49,0.004272808
01/06/2012,30.36,-0.022794865
31/05/2012,31.06,-0.005138097
30/05/2012,31.22,-0.024051792
29/05/2012,31.98,0.02149261
25/05/2012,31.3,-0.007955491
24/05/2012,31.55,0.033191383
23/05/2012,30.52,0.001311476
22/05/2012,30.48,-0.001966569
21/05/2012,30.54,0.03634339
18/05/2012,29.45,0.00203943
17/05/2012,29.39,-0.025530443
16/05/2012,30.15,-0.023599915
15/05/2012,30.87,-0.025585022
14/05/2012,31.67,-0.01504259
11/05/2012,32.15,-0.001243395
10/05/2012,32.19,0.001865672
09/05/2012,32.13,0.000622665
08/05/2012,32.11,-0.005590077
07/05/2012,32.29,-0.001238007
04/05/2012,32.33,-0.016260521
03/05/2012,32.86,-0.01480166
02/05/2012,33.35,-0.014881227
01/05/2012,33.85,-0.00088587
30/04/2012,33.88,-0.024778997
27/04/2012,34.73,-0.00344927
26/04/2012,34.85,-0.034685558
25/04/2012,36.08,0.041018337
24/04/2012,34.63,-0.003746942
23/04/2012,34.76,-0.01569891
20/04/2012,35.31,0.009961659
19/04/2012,34.96,0.010061893
18/04/2012,34.61,-0.000288892
17/04/2012,34.62,0.029905483
16/04/2012,33.6,0.011976191
13/04/2012,33.2,0.01609265
12/04/2012,32.67,0.024792097
11/04/2012,31.87,0.005348448
10/04/2012,31.7,-0.024615669
09/04/2012,32.49,-0.028222173
05/04/2012,33.42,-0.005371544
04/04/2012,33.6,-0.013303966
03/04/2012,34.05,-0.026660518
02/04/2012,34.97,0.009481467
30/03/2012,34.64,0.013368406
29/03/2012,34.18,0.001756955
28/03/2012,34.12,-0.03002535
27/03/2012,35.16,-0.014681235
26/03/2012,35.68,0.018670981
23/03/2012,35.02,0.015829946
22/03/2012,34.47,-0.016400886
21/03/2012,35.04,-0.007392698
20/03/2012,35.3,-0.003958162
19/03/2012,35.44,0.003958162
16/03/2012,35.3,0.008534902
15/03/2012,35,0.015839064
14/03/2012,34.45,-0.004344685
13/03/2012,34.6,0.02903004
12/03/2012,33.61,-0.013300033
09/03/2012,34.06,0.005889299
08/03/2012,33.86,0.022097047
07/03/2012,33.12,0.01889724
06/03/2012,32.5,-0.035960968
05/03/2012,33.69,-0.015024587
02/03/2012,34.2,0.00292826
01/03/2012,34.1,0.017453483
29/02/2012,33.51,-0.024758117
28/02/2012,34.35,0.004668815
27/02/2012,34.19,0.01088086
24/02/2012,33.82,-0.001182033
23/02/2012,33.86,0.005627144
22/02/2012,33.67,-0.028690492
21/02/2012,34.65,-0.010050336
17/02/2012,35,0.016129382
16/02/2012,34.44,0.022908491
15/02/2012,33.66,0.001784122
14/02/2012,33.6,-0.017407137
13/02/2012,34.19,0.005572679
10/02/2012,34,-0.012277266
09/02/2012,34.42,0.013748937
08/02/2012,33.95,0.002654477
07/02/2012,33.86,-0.00353774
06/02/2012,33.98,-0.005868561
03/02/2012,34.18,0.018901921
02/02/2012,33.54,-0.011855503
01/02/2012,33.94,0.012750358
31/01/2012,33.51,0.009595276
30/01/2012,33.19,-0.00810207
27/01/2012,33.46,0.001495439
26/01/2012,33.41,-0.009828821
25/01/2012,33.74,0.010727159
24/01/2012,33.38,0.008423636
23/01/2012,33.1,-0.008723172
20/01/2012,33.39,0.012355137
19/01/2012,32.98,-0.0051414
18/01/2012,33.15,0.015810606
17/01/2012,32.63,0.018871403
13/01/2012,32.02,-0.016723834
12/01/2012,32.56,0.03532169
11/01/2012,31.43,0.014421016
10/01/2012,30.98,0.021864144
09/01/2012,30.31,-0.00032987
06/01/2012,30.32,0.005954368
05/01/2012,30.14,0.006323869
04/01/2012,29.95,0.005356558
03/01/2012,29.79,0.035187234
30/12/2011,28.76,0.00104366
29/12/2011,28.73,0.019684291
28/12/2011,28.17,-0.023505731
27/12/2011,28.84,0
23/12/2011,28.84,0.027418238
22/12/2011,28.06,0.028191242
21/12/2011,27.28,0.011799547
20/12/2011,26.96,0.046308084
19/12/2011,25.74,-0.023801507
16/12/2011,26.36,0.021473218
15/12/2011,25.8,0.01641303
14/12/2011,25.38,-0.014473165
13/12/2011,25.75,-0.022654069
12/12/2011,26.34,-0.028445032
09/12/2011,27.1,0.01225187
08/12/2011,26.77,-0.038113811
07/12/2011,27.81,-0.008592964
06/12/2011,28.05,0.002141328
05/12/2011,27.99,0.008611463
02/12/2011,27.75,0.006507615
01/12/2011,27.57,-0.005065134
30/11/2011,27.71,0.073358732
29/11/2011,25.75,0.003891055
28/11/2011,25.65,0.047095694
25/11/2011,24.47,-0.005298565
23/11/2011,24.6,-0.022111454
22/11/2011,25.15,-0.00436422
21/11/2011,25.26,-0.026949493
18/11/2011,25.95,-0.009206049
17/11/2011,26.19,-0.028976628
16/11/2011,26.96,-0.026355845
15/11/2011,27.68,-0.006481838
14/11/2011,27.86,-0.011775337
11/11/2011,28.19,0.028059395
10/11/2011,27.41,0.008426502
09/11/2011,27.18,-0.049875808
08/11/2011,28.57,0.012680691
07/11/2011,28.21,0.001064019
04/11/2011,28.18,-0.015493268
03/11/2011,28.62,0.021901264
02/11/2011,28,0.023853679
01/11/2011,27.34,-0.019558755
31/10/2011,27.88,-0.047969988
28/10/2011,29.25,0.0051414
27/10/2011,29.1,0.078983704
26/10/2011,26.89,0.014987167
25/10/2011,26.49,-0.051859386
24/10/2011,27.9,0.023940208
21/10/2011,27.24,0.030186753
20/10/2011,26.43,-0.006035477
19/10/2011,26.59,-0.043421096
18/10/2011,27.77,0.045680133
17/10/2011,26.53,-0.042433963
14/10/2011,27.68,0.037170793
13/10/2011,26.67,-0.022980997
12/10/2011,27.29,0.033156325
11/10/2011,26.4,0.007986352
10/10/2011,26.19,0.056148211
07/10/2011,24.76,-0.022365149
06/10/2011,25.32,0.03292148
05/10/2011,24.5,0.071912582
04/10/2011,22.8,0.058242593
03/10/2011,21.51,-0.043218006
30/09/2011,22.46,-0.05542544
29/09/2011,23.74,-0.000842105
28/09/2011,23.76,-0.074198156
27/09/2011,25.59,0.043120453
26/09/2011,24.51,0.040804995
23/09/2011,23.53,0.021912799
22/09/2011,23.02,-0.103882447
21/09/2011,25.54,-0.065541346
20/09/2011,27.27,-0.016366977
19/09/2011,27.72,-0.02070763
16/09/2011,28.3,0.019625964
15/09/2011,27.75,0.030737875
14/09/2011,26.91,0.02254887
13/09/2011,26.31,0.021126194
12/09/2011,25.76,-0.000388123
09/09/2011,25.77,-0.042915262
08/09/2011,26.9,-0.006299817
07/09/2011,27.07,0.034959395
06/09/2011,26.14,-0.021571319
02/09/2011,26.71,-0.032777746
01/09/2011,27.6,-0.030332388
31/08/2011,28.45,0.006700783
30/08/2011,28.26,-0.001767722
29/08/2011,28.31,0.054067221
26/08/2011,26.82,0.015783868
25/08/2011,26.4,-0.016156654
24/08/2011,26.83,0.017293664
23/08/2011,26.37,0.03002535
22/08/2011,25.59,-0.025845219
19/08/2011,26.26,-0.023707601
18/08/2011,26.89,-0.094329274
17/08/2011,29.55,0.007813867
16/08/2011,29.32,-0.025590622
15/08/2011,30.08,0.021845937
12/08/2011,29.43,0.000339847
11/08/2011,29.42,0.045193648
10/08/2011,28.12,-0.043152137
09/08/2011,29.36,0.0812071
08/08/2011,27.07,-0.110077853
05/08/2011,30.22,-0.002973734
04/08/2011,30.31,-0.108095143
03/08/2011,33.77,0.002965601
02/08/2011,33.67,-0.04273285
01/08/2011,35.14,0.007713222
29/07/2011,34.87,-0.014237143
28/07/2011,35.37,0.010801697
27/07/2011,34.99,-0.024281261
26/07/2011,35.85,-0.003897555
25/07/2011,35.99,0.01145744
22/07/2011,35.58,-0.004766587
21/07/2011,35.75,0.0177795
20/07/2011,35.12,0.010303468
19/07/2011,34.76,0.014196965
18/07/2011,34.27,-0.019648133
15/07/2011,34.95,0.011510918
14/07/2011,34.55,0.008720986
13/07/2011,34.25,0.005856532
12/07/2011,34.05,-0.029801135
11/07/2011,35.08,-0.036388006
08/07/2011,36.38,-0.021482811
07/07/2011,37.17,0.019286215
06/07/2011,36.46,0.004398028
05/07/2011,36.3,-0.000550812
01/07/2011,36.32,0.008849615
30/06/2011,36,0.005850414
29/06/2011,35.79,0.009263224
28/06/2011,35.46,0.00991931
27/06/2011,35.11,-0.003412002
24/06/2011,35.23,-0.011009286
23/06/2011,35.62,-0.010055951
22/06/2011,35.98,-0.002775467
21/06/2011,36.08,0.031534144
20/06/2011,34.96,0.010639928
17/06/2011,34.59,0.004636346
16/06/2011,34.43,-0.005503272
15/06/2011,34.62,-0.027352132
14/06/2011,35.58,0.017579131
13/06/2011,34.96,-0.003141513
10/06/2011,35.07,-0.002847382
09/06/2011,35.17,0.008566586
08/06/2011,34.87,-0.008850879
07/06/2011,35.18,0.00341686
06/06/2011,35.06,-0.003985203
03/06/2011,35.2,-0.015783868
02/06/2011,35.76,0.01862882
01/06/2011,35.1,-0.028922415
31/05/2011,36.13,0.014777907
27/05/2011,35.6,-0.002805051
26/05/2011,35.7,-0.013632149
25/05/2011,36.19,0.020095569
24/05/2011,35.47,-0.003939229
23/05/2011,35.61,-0.01117018
20/05/2011,36.01,-0.023058941
19/05/2011,36.85,-0.003251154
18/05/2011,36.97,0.011972932
17/05/2011,36.53,-0.03179147
16/05/2011,37.71,-0.017350593
13/05/2011,38.37,-0.014489257
12/05/2011,38.93,-0.001796485
11/05/2011,39,-0.043648765
10/05/2011,40.74,0.022088006
09/05/2011,39.85,0.003267566
06/05/2011,39.72,0.012413079
05/05/2011,39.23,-0.010396949
04/05/2011,39.64,-0.021710148
03/05/2011,40.51,-0.020281697
02/05/2011,41.34,0.00850242
29/04/2011,40.99,0.006854372
28/04/2011,40.71,0.019596311
27/04/2011,39.92,-0.001251721
26/04/2011,39.97,0.015633198
25/04/2011,39.35,-0.00329824
21/04/2011,39.48,0.032173667
20/04/2011,38.23,0.013960453
19/04/2011,37.7,0.018471948
18/04/2011,37.01,-0.020591716
15/04/2011,37.78,0.022755633
14/04/2011,36.93,0.006247474
13/04/2011,36.7,-0.007059492
12/04/2011,36.96,-0.021414095
11/04/2011,37.76,-0.019927246
08/04/2011,38.52,0.004944708
07/04/2011,38.33,-0.004165588
06/04/2011,38.49,-0.004407006
05/04/2011,38.66,0.013279716
04/04/2011,38.15,0.006310828
01/04/2011,37.91,0.004229454
31/03/2011,37.75,0.012796762
30/03/2011,37.27,0.000805261
29/03/2011,37.24,0.005385043
28/03/2011,37.04,-0.002965361
25/03/2011,37.15,0.010553474
24/03/2011,36.76,0.001633542
23/03/2011,36.7,-0.000817105
22/03/2011,36.73,-0.006512913
21/03/2011,36.97,0.030763206
18/03/2011,35.85,0.003912805
17/03/2011,35.71,0.015521689
16/03/2011,35.16,-0.022498137
15/03/2011,35.96,-0.017914218
14/03/2011,36.61,-0.004904642
11/03/2011,36.79,-0.000815107
10/03/2011,36.82,-0.029173754
09/03/2011,37.91,-0.010234967
08/03/2011,38.3,0.027529531
07/03/2011,37.26,-0.006953759
04/03/2011,37.52,-0.009813101
03/03/2011,37.89,0.034092686
02/03/2011,36.62,0.013194254
01/03/2011,36.14,-0.027832629
28/02/2011,37.16,0.02286436
25/02/2011,36.32,0.023117587
24/02/2011,35.49,-0.014823373
23/02/2011,36.02,-0.031158574
22/02/2011,37.16,-0.036463749
18/02/2011,38.54,-0.005692124
17/02/2011,38.76,0.011938891
16/02/2011,38.3,0.008916922
15/02/2011,37.96,-0.013865494
14/02/2011,38.49,0.002861977
11/02/2011,38.38,0.006535117
10/02/2011,38.13,0.017727677
09/02/2011,37.46,-0.012732267
08/02/2011,37.94,0.008470141
07/02/2011,37.62,0.016347677
04/02/2011,37.01,0.007322067
03/02/2011,36.74,0.00272554
02/02/2011,36.64,0.00767127
01/02/2011,36.36,0.024500112
31/01/2011,35.48,0.011908278
28/01/2011,35.06,-0.014441706
