Date,Close,HRB
14/11/2013,28.17,0.003200003
13/11/2013,28.08,0.024514566
12/11/2013,27.4,-0.014493007
11/11/2013,27.8,-0.001796946
08/11/2013,27.85,0.017750874
07/11/2013,27.36,-0.045722249
06/11/2013,28.64,-0.033645467
05/11/2013,29.62,0.006435247
04/11/2013,29.43,0.018519048
01/11/2013,28.89,0.01569891
31/10/2013,28.44,0.000703482
30/10/2013,28.42,-0.015709871
29/10/2013,28.87,0.018528759
28/10/2013,28.34,-0.004927852
25/10/2013,28.48,-0.007695036
24/10/2013,28.7,-0.005905871
23/10/2013,28.87,-0.018191681
22/10/2013,29.4,0.010600202
21/10/2013,29.09,-0.005485101
18/10/2013,29.25,0.005828921
17/10/2013,29.08,0.007594099
16/10/2013,28.86,0.043192554
15/10/2013,27.64,-0.003250861
14/10/2013,27.73,0
11/10/2013,27.73,-0.003599716
10/10/2013,27.83,0.022897602
09/10/2013,27.2,-0.002203453
08/10/2013,27.26,-0.018535875
07/10/2013,27.77,-0.026298602
04/10/2013,28.51,0.020195549
03/10/2013,27.94,0
02/10/2013,27.94,0.002867385
01/10/2013,27.86,0.044027654
30/09/2013,26.66,0.011316605
27/09/2013,26.36,0.011829941
26/09/2013,26.05,-0.026516705
25/09/2013,26.75,-0.008561377
24/09/2013,26.98,0.002597886
23/09/2013,26.91,-0.007404699
20/09/2013,27.11,-0.027648178
19/09/2013,27.87,-0.002150538
18/09/2013,27.93,0.019158367
17/09/2013,27.4,0.00842959
16/09/2013,27.17,-0.002573058
13/09/2013,27.24,0.006999476
12/09/2013,27.05,-0.001477651
11/09/2013,27.09,-0.005521825
10/09/2013,27.24,0.006260378
09/09/2013,27.07,0.005928139
06/09/2013,26.91,-0.004819286
05/09/2013,27.04,-0.024115162
04/09/2013,27.7,-0.006477173
03/09/2013,27.88,-0.001075462
30/08/2013,27.91,-0.008917484
29/08/2013,28.16,-0.000709975
28/08/2013,28.18,-0.004249298
27/08/2013,28.3,-0.024434025
26/08/2013,29,0.001035018
23/08/2013,28.97,-0.004477362
22/08/2013,29.1,0.015235752
21/08/2013,28.66,-0.009722299
20/08/2013,28.94,0.001037165
19/08/2013,28.91,-0.026285862
16/08/2013,29.68,0.001686057
15/08/2013,29.63,-0.042615862
14/08/2013,30.92,-0.013492013
13/08/2013,31.34,-0.001594134
12/08/2013,31.39,0.000637349
09/08/2013,31.37,-0.005404559
08/08/2013,31.54,0.000634317
07/08/2013,31.52,-0.002851261
06/08/2013,31.61,-0.002212041
05/08/2013,31.68,-0.006606914
02/08/2013,31.89,-0.003130873
01/08/2013,31.99,0.017660503
31/07/2013,31.43,0.00638368
30/07/2013,31.23,0.024636578
29/07/2013,30.47,-0.000656168
26/07/2013,30.49,-0.005233901
25/07/2013,30.65,0.000652742
24/07/2013,30.63,-0.010716128
23/07/2013,30.96,0.001292825
22/07/2013,30.92,-0.003228934
19/07/2013,31.02,0.008742163
18/07/2013,30.75,0.010132461
17/07/2013,30.44,0.020578224
16/07/2013,29.82,-0.013324648
15/07/2013,30.22,-0.013475964
12/07/2013,30.63,0.022784542
11/07/2013,29.94,0.012096922
10/07/2013,29.58,0.012587341
09/07/2013,29.21,0.008940912
08/07/2013,28.95,0.022708399
05/07/2013,28.3,0.013518527
03/07/2013,27.92,-0.003218311
02/07/2013,28.01,-0.004630462
01/07/2013,28.14,0.013956211
28/06/2013,27.75,-0.019272545
27/06/2013,28.29,-0.002471316
26/06/2013,28.36,0.0167115
25/06/2013,27.89,0.014809734
24/06/2013,27.48,-0.033986458
21/06/2013,28.43,0.007059683
20/06/2013,28.23,-0.03000923
19/06/2013,29.09,-0.004458934
18/06/2013,29.22,0.012050413
17/06/2013,28.87,0.008347875
14/06/2013,28.63,-0.009732437
13/06/2013,28.91,0.002771044
12/06/2013,28.83,-0.019578163
11/06/2013,29.4,-0.016863806
10/06/2013,29.9,0.002008705
07/06/2013,29.84,0.024081204
06/06/2013,29.13,0.028906766
05/06/2013,28.3,-0.017513582
04/06/2013,28.8,-0.003812169
03/06/2013,28.91,-0.012375545
31/05/2013,29.27,-0.013910318
30/05/2013,29.68,0.003036952
29/05/2013,29.59,-0.003036952
28/05/2013,29.68,0.016647233
24/05/2013,29.19,0.001371272
23/05/2013,29.15,-0.001371272
22/05/2013,29.19,-0.015298616
21/05/2013,29.64,0.001012658
20/05/2013,29.61,-0.001012658
17/05/2013,29.64,0.027708289
16/05/2013,28.83,0.002083334
15/05/2013,28.77,0.029631798
14/05/2013,27.93,0.013335934
13/05/2013,27.56,-0.00938974
10/05/2013,27.82,0.010478867
09/05/2013,27.53,-0.006156094
08/05/2013,27.7,-0.009342504
07/05/2013,27.96,-0.017724675
06/05/2013,28.46,-0.005606181
03/05/2013,28.62,0.01655842
02/05/2013,28.15,0.007845975
01/05/2013,27.93,0.006825965
30/04/2013,27.74,-0.007541785
29/04/2013,27.95,-0.025085223
26/04/2013,28.66,0.022227057
25/04/2013,28.03,-0.006755581
24/04/2013,28.22,-0.004596084
23/04/2013,28.35,0.022472856
22/04/2013,27.72,-0.000721241
19/04/2013,27.74,0.030749128
18/04/2013,26.9,0.007462721
17/04/2013,26.7,-0.034962163
16/04/2013,27.65,0.009812908
15/04/2013,27.38,-0.042894353
12/04/2013,28.58,-0.00627836
11/04/2013,28.76,-0.006584671
10/04/2013,28.95,0.022708399
09/04/2013,28.3,-0.001059509
08/04/2013,28.33,0.001766473
05/04/2013,28.28,-0.005290085
04/04/2013,28.43,-0.010496947
03/04/2013,28.73,-0.017595762
02/04/2013,29.24,-0.001025466
01/04/2013,29.27,-0.005111614
28/03/2013,29.42,0.008876808
27/03/2013,29.16,0.008610351
26/03/2013,28.91,0.015687963
25/03/2013,28.46,0.004931324
22/03/2013,28.32,0.01494158
21/03/2013,27.9,0.002512113
20/03/2013,27.83,0.008298803
19/03/2013,27.6,-0.000724375
18/03/2013,27.62,0.003990573
15/03/2013,27.51,-0.015151805
14/03/2013,27.93,-0.009265925
13/03/2013,28.19,0.017173946
12/03/2013,27.71,0.013442528
11/03/2013,27.34,0.002196998
08/03/2013,27.28,0.088078328
07/03/2013,24.98,-0.011146612
06/03/2013,25.26,0.005557775
05/03/2013,25.12,-0.012658397
04/03/2013,25.44,0.026285862
01/03/2013,24.78,-0.00322321
28/02/2013,24.86,-0.000804182
27/02/2013,24.88,0.010911403
26/02/2013,24.61,0.013911845
25/02/2013,24.27,-0.015941478
22/02/2013,24.66,0.004878058
21/02/2013,24.54,0.003674223
20/02/2013,24.45,-0.022245609
19/02/2013,25,-0.003992021
15/02/2013,25.1,0.00960776
14/02/2013,24.86,0.000804829
13/02/2013,24.84,0.00403389
12/02/2013,24.74,0.011791151
11/02/2013,24.45,0.002047084
08/02/2013,24.4,0.012786316
07/02/2013,24.09,0.003742986
06/02/2013,24,0.010892441
05/02/2013,23.74,-0.003364175
04/02/2013,23.82,0.041136906
01/02/2013,22.86,0.003944778
31/01/2013,22.77,-0.013089192
30/01/2013,23.07,0.00652318
29/01/2013,22.92,0.011408636
28/01/2013,22.66,0.01467019
25/01/2013,22.33,0.027697571
24/01/2013,21.72,0.021406122
23/01/2013,21.26,0.017556797
22/01/2013,20.89,0.015923135
18/01/2013,20.56,0.01075805
17/01/2013,20.34,0.047831921
16/01/2013,19.39,0.00568918
15/01/2013,19.28,-0.006720108
14/01/2013,19.41,-0.028943376
11/01/2013,19.98,0.009049836
10/01/2013,19.8,0.017320861
09/01/2013,19.46,0.020769179
08/01/2013,19.06,-0.006797412
07/01/2013,19.19,-0.003121751
04/01/2013,19.25,0.005730675
03/01/2013,19.14,0.004188488
02/01/2013,19.06,0.026044523
31/12/2012,18.57,0.017930391
28/12/2012,18.24,-0.01253081
27/12/2012,18.47,0.008700436
26/12/2012,18.31,-0.016251712
24/12/2012,18.61,-0.001610739
21/12/2012,18.64,-0.016494122
20/12/2012,18.95,-0.004738098
19/12/2012,19.04,-0.007847281
18/12/2012,19.19,0.006797412
17/12/2012,19.06,0.024430318
14/12/2012,18.6,-0.004291852
13/12/2012,18.68,-0.001070091
12/12/2012,18.7,0.016716485
11/12/2012,18.39,-0.003257332
10/12/2012,18.45,-0.007559431
07/12/2012,18.59,0.017910927
06/12/2012,18.26,0.038519973
05/12/2012,17.57,-0.015810606
04/12/2012,17.85,-0.006143555
03/12/2012,17.96,-0.003889974
30/11/2012,18.03,-0.007184336
29/11/2012,18.16,0.003862074
28/11/2012,18.09,-0.001657001
27/11/2012,18.12,0.001657001
26/11/2012,18.09,-0.007709289
23/11/2012,18.23,0.01380856
21/11/2012,17.98,0.000556328
20/11/2012,17.97,-0.003333336
19/11/2012,18.03,0.010033529
16/11/2012,17.85,0.012968888
15/11/2012,17.62,-0.00113443
14/11/2012,17.64,-0.010152371
13/11/2012,17.82,0
12/11/2012,17.82,0.00280978
09/11/2012,17.77,-0.00112486
08/11/2012,17.79,-0.011179546
07/11/2012,17.99,-0.015991518
06/11/2012,18.28,0.011554461
05/11/2012,18.07,0.008335697
02/11/2012,17.92,-0.011650617
01/11/2012,18.13,0.024003385
31/10/2012,17.7,-0.002820876
26/10/2012,17.75,-0.003374581
25/10/2012,17.81,0.01527611
24/10/2012,17.54,-0.00795007
23/10/2012,17.68,-0.00338792
22/10/2012,17.74,0.036158889
19/10/2012,17.11,-0.010465212
18/10/2012,17.29,0.00580048
17/10/2012,17.19,0.004080449
16/10/2012,17.12,0.005270876
15/10/2012,17.03,0.00648014
12/10/2012,16.92,-0.002361276
11/10/2012,16.96,0.017246934
10/10/2012,16.67,-0.055423924
09/10/2012,17.62,-0.011286802
08/10/2012,17.82,-0.007825641
05/10/2012,17.96,0.003905165
04/10/2012,17.89,0.007856382
03/10/2012,17.75,0.00678352
02/10/2012,17.63,-0.000567054
01/10/2012,17.64,0.017729947
28/09/2012,17.33,0
27/09/2012,17.33,0.018637697
26/09/2012,17.01,0.003533573
