Date,Close,DVN
16/12/2013,60.4,0.019729782
13/12/2013,59.22,-0.003371547
12/12/2013,59.42,-0.002521222
11/12/2013,59.57,-0.020766591
10/12/2013,60.82,0.001974984
09/12/2013,60.7,0.003630966
06/12/2013,60.48,-0.014445425
05/12/2013,61.36,0.009003908
04/12/2013,60.81,-0.010469587
03/12/2013,61.45,0.014919532
02/12/2013,60.54,-0.001320568
29/11/2013,60.62,0.000825151
27/11/2013,60.57,-0.011490606
26/11/2013,61.27,-0.005371544
25/11/2013,61.6,-0.015624059
22/11/2013,62.57,-0.000479348
21/11/2013,62.6,-0.0023933
20/11/2013,62.75,-0.000318674
19/11/2013,62.77,0.048638829
18/11/2013,59.79,-0.011474309
15/11/2013,60.48,-0.00560595
14/11/2013,60.82,0.003623789
13/11/2013,60.6,0.012787686
12/11/2013,59.83,-0.014601222
11/11/2013,60.71,0.009932212
08/11/2013,60.11,0.005839676
07/11/2013,59.76,-0.027073294
06/11/2013,61.4,-0.038186603
05/11/2013,63.79,-0.010448438
04/11/2013,64.46,0.012488455
01/11/2013,63.66,0.006935715
31/10/2013,63.22,-0.003000871
30/10/2013,63.41,-0.017508654
29/10/2013,64.53,0.007778508
28/10/2013,64.03,-0.007933463
25/10/2013,64.54,0.000619963
24/10/2013,64.5,0.00622086
23/10/2013,64.1,-0.021911076
22/10/2013,65.52,0.003057171
21/10/2013,65.32,0.032835752
18/10/2013,63.21,0.003804094
17/10/2013,62.97,0.007651879
16/10/2013,62.49,0.024624604
15/10/2013,60.97,0.000492166
14/10/2013,60.94,0.002299985
11/10/2013,60.8,0.008589415
10/10/2013,60.28,0.03339828
09/10/2013,58.3,0.001716739
08/10/2013,58.2,-0.002745369
07/10/2013,58.36,-0.009549868
04/10/2013,58.92,0.016254956
03/10/2013,57.97,-0.005504917
02/10/2013,58.29,-0.005304145
01/10/2013,58.6,0.014438202
30/09/2013,57.76,-0.016313575
27/09/2013,58.71,-0.012861914
26/09/2013,59.47,-0.000504329
25/09/2013,59.5,-0.003858094
24/09/2013,59.73,0.002514459
23/09/2013,59.58,0.000671592
20/09/2013,59.54,-0.0023486
19/09/2013,59.68,-0.002343097
18/09/2013,59.82,0.01617831
17/09/2013,58.86,0.012823977
16/09/2013,58.11,-0.004806876
13/09/2013,58.39,-0.008696448
12/09/2013,58.9,-0.003897319
11/09/2013,59.13,0.007298683
10/09/2013,58.7,-0.005436643
09/09/2013,59.02,0.010903004
06/09/2013,58.38,-0.005977304
05/09/2013,58.73,0.021165722
04/09/2013,57.5,0.004706711
03/09/2013,57.23,0.002449266
30/08/2013,57.09,0.005620953
29/08/2013,56.77,-0.012776931
28/08/2013,57.5,0.009435681
27/08/2013,56.96,-0.019299912
26/08/2013,58.07,-0.001032702
23/08/2013,58.13,0.013857835
22/08/2013,57.33,0.022044804
21/08/2013,56.08,-0.007992228
20/08/2013,56.53,0.001593344
19/08/2013,56.44,-0.016517684
16/08/2013,57.38,-0.011091968
15/08/2013,58.02,0.001207209
14/08/2013,57.95,0.006926435
13/08/2013,57.55,-0.005890523
12/08/2013,57.89,-0.010482096
09/08/2013,58.5,-0.002901769
08/08/2013,58.67,0.034507108
07/08/2013,56.68,0.015647545
06/08/2013,55.8,-0.003577821
05/08/2013,56,0.000714541
02/08/2013,55.96,-0.006590103
01/08/2013,56.33,0.023712266
31/07/2013,55.01,0.002183804
30/07/2013,54.89,0.002736479
29/07/2013,54.74,-0.019895755
26/07/2013,55.84,-0.01175018
25/07/2013,56.5,0.002835876
24/07/2013,56.34,-0.018639541
23/07/2013,57.4,0.001918215
22/07/2013,57.29,-0.01041857
19/07/2013,57.89,0.019360507
18/07/2013,56.78,0.010801345
17/07/2013,56.17,-0.000355999
16/07/2013,56.19,0.001602993
15/07/2013,56.1,0.008053735
12/07/2013,55.65,-0.005733755
11/07/2013,55.97,0.012585567
10/07/2013,55.27,-0.006132775
09/07/2013,55.61,0.01430795
08/07/2013,54.82,0.004754077
05/07/2013,54.56,0.01961936
03/07/2013,53.5,0.008446789
02/07/2013,53.05,0.014620976
01/07/2013,52.28,0.007680529
28/06/2013,51.88,-0.009209582
27/06/2013,52.36,-0.011960275
26/06/2013,52.99,-0.00150858
25/06/2013,53.07,0.019791322
24/06/2013,52.03,-0.026551911
21/06/2013,53.43,0.013567195
20/06/2013,52.71,-0.02658337
19/06/2013,54.13,-0.021384348
18/06/2013,55.3,0.005439723
17/06/2013,55,0.012440702
14/06/2013,54.32,-0.01316771
13/06/2013,55.04,0.009125816
12/06/2013,54.54,-0.013114942
11/06/2013,55.26,-0.017223246
10/06/2013,56.22,-0.011143655
07/06/2013,56.85,0.018104861
06/06/2013,55.83,-0.01440409
05/06/2013,56.64,-0.010712193
04/06/2013,57.25,-0.005226493
03/06/2013,57.55,0.012237915
31/05/2013,56.85,-0.026728422
30/05/2013,58.39,-0.004613421
29/05/2013,58.66,0.007357378
28/05/2013,58.23,0.006720108
24/05/2013,57.84,-0.007749974
23/05/2013,58.29,-0.014646038
22/05/2013,59.15,-0.017097299
21/05/2013,60.17,0.005165387
20/05/2013,59.86,0.01803673
17/05/2013,58.79,0.009571087
16/05/2013,58.23,-0.009060665
15/05/2013,58.76,-0.011674272
14/05/2013,59.45,0.004720966
13/05/2013,59.17,-0.00016899
10/05/2013,59.18,0.013439005
09/05/2013,58.39,-0.000684814
08/05/2013,58.43,0.005319618
07/05/2013,58.12,-0.004806051
06/05/2013,58.4,0.004290011
03/05/2013,58.15,0.02631043
02/05/2013,56.64,0.025028121
01/05/2013,55.24,0.003263829
30/04/2013,55.06,0.005280901
29/04/2013,54.77,0.021406981
26/04/2013,53.61,0.002614869
25/04/2013,53.47,0.000748363
24/04/2013,53.43,0.0094021
23/04/2013,52.93,0.023512504
22/04/2013,51.7,0.005041702
19/04/2013,51.44,-0.031760848
18/04/2013,53.1,0.005665738
17/04/2013,52.8,-0.023028257
16/04/2013,54.03,0.01736252
15/04/2013,53.1,-0.036064935
12/04/2013,55.05,-0.026706489
11/04/2013,56.54,0.013174483
10/04/2013,55.8,0.010267585
09/04/2013,55.23,0.014407106
08/04/2013,54.44,0.008115131
05/04/2013,54,0.011360584
04/04/2013,53.39,-0.008578941
03/04/2013,53.85,-0.020221277
02/04/2013,54.95,-0.010319635
01/04/2013,55.52,-0.016080389
28/03/2013,56.42,-0.012680691
27/03/2013,57.14,-0.001224311
26/03/2013,57.21,0.003326625
25/03/2013,57.02,-0.005073045
22/03/2013,57.31,0.007004056
21/03/2013,56.91,-0.00350816
20/03/2013,57.11,-0.002623067
19/03/2013,57.26,-0.012323336
18/03/2013,57.97,-0.001551323
15/03/2013,58.06,0.006566466
14/03/2013,57.68,0.035109895
13/03/2013,55.69,-0.003047963
12/03/2013,55.86,-0.001788589
11/03/2013,55.96,-0.004991098
08/03/2013,56.24,0.008033606
07/03/2013,55.79,0.026702159
06/03/2013,54.32,0.004428052
05/03/2013,54.08,0.010222187
04/03/2013,53.53,-0.006517107
01/03/2013,53.88,-0.007027956
28/02/2013,54.26,0.002214023
27/02/2013,54.14,0.007601779
26/02/2013,53.73,-0.005012542
25/02/2013,54,-0.017985436
22/02/2013,54.98,0.001820499
21/02/2013,54.88,-0.030329826
20/02/2013,56.57,-0.068320912
19/02/2013,60.57,0.022033941
15/02/2013,59.25,-0.023518722
14/02/2013,60.66,-0.013427416
13/02/2013,61.48,0.032231532
12/02/2013,59.53,-0.002851633
11/02/2013,59.7,-0.011988156
08/02/2013,60.42,0.015343863
07/02/2013,59.5,0.023810649
06/02/2013,58.1,0.000172132
05/02/2013,58.09,0.015789345
04/02/2013,57.18,-0.014583592
01/02/2013,58.02,0.014408721
31/01/2013,57.19,-0.009744291
30/01/2013,57.75,0.013774082
29/01/2013,56.96,0.043048254
28/01/2013,54.56,-0.007668469
25/01/2013,54.98,0.012629435
24/01/2013,54.29,0
23/01/2013,54.29,-0.012811303
22/01/2013,54.99,0.012995516
18/01/2013,54.28,0.002582551
17/01/2013,54.14,0.005185197
16/01/2013,53.86,0.003533901
15/01/2013,53.67,-0.002790959
14/01/2013,53.82,-0.008142162
11/01/2013,54.26,0.007027956
10/01/2013,53.88,0.009885374
09/01/2013,53.35,-0.015991416
08/01/2013,54.21,-0.007168489
07/01/2013,54.6,0.000366367
04/01/2013,54.58,0.022044053
03/01/2013,53.39,0.017572488
02/01/2013,52.46,0.008038321
31/12/2012,52.04,0.017250161
28/12/2012,51.15,-0.021468768
27/12/2012,52.26,-0.001911681
26/12/2012,52.36,-0.009693129
24/12/2012,52.87,-0.01109764
21/12/2012,53.46,-0.013562679
20/12/2012,54.19,0.007780699
19/12/2012,53.77,-0.006857593
18/12/2012,54.14,0.037832685
17/12/2012,52.13,0.004036526
14/12/2012,51.92,-0.007865748
13/12/2012,52.33,-0.011022537
12/12/2012,52.91,0.008541382
11/12/2012,52.46,0.002672267
10/12/2012,52.32,-0.011402632
07/12/2012,52.92,-0.003207247
06/12/2012,53.09,0.008892311
05/12/2012,52.62,0.014162916
04/12/2012,51.88,-0.000385431
03/12/2012,51.9,0.004441448
30/11/2012,51.67,-0.017838777
29/11/2012,52.6,-0.009837385
28/11/2012,53.12,0
27/11/2012,53.12,0.004717435
26/11/2012,52.87,-0.006786077
23/11/2012,53.23,0.006407862
21/11/2012,52.89,0.002840104
20/11/2012,52.74,-0.01412054
19/11/2012,53.49,0.020588129
16/11/2012,52.4,-0.001525553
15/11/2012,52.48,-0.010991204
14/11/2012,53.06,-0.011989653
13/11/2012,53.7,-0.004459316
12/11/2012,53.94,0.002041385
09/11/2012,53.83,-0.003523416
08/11/2012,54.02,-0.025405735
07/11/2012,55.41,-0.073231005
06/11/2012,59.62,0.030483416
05/11/2012,57.83,0.000518896
02/11/2012,57.8,-0.0123798
01/11/2012,58.52,0.005311415
31/10/2012,58.21,-0.001373391
26/10/2012,58.29,-0.010070922
25/10/2012,58.88,0.001869954
24/10/2012,58.77,-0.013856254
23/10/2012,59.59,-0.029433342
22/10/2012,61.37,-0.010213269
19/10/2012,62,-0.010429296
18/10/2012,62.65,-0.002550615
17/10/2012,62.81,0.02172774
16/10/2012,61.46,0.008168645
15/10/2012,60.96,-0.006540246
12/10/2012,61.36,-0.004066038
11/10/2012,61.61,0.018511463
10/10/2012,60.48,-0.009708015
09/10/2012,61.07,0.018009574
08/10/2012,59.98,-0.000666667
05/10/2012,60.02,-0.013240842
04/10/2012,60.82,0.011409797
03/10/2012,60.13,-0.023665854
02/10/2012,61.57,0.012913951
01/10/2012,60.78,0.004617422
28/09/2012,60.5,-0.002146455
27/09/2012,60.63,0.027252376
26/09/2012,59,-0.008102678
25/09/2012,59.48,-0.012696462
24/09/2012,60.24,-0.014666161
21/09/2012,61.13,0.002620804
20/09/2012,60.97,0.000164029
19/09/2012,60.96,-0.016271104
18/09/2012,61.96,-0.018865468
17/09/2012,63.14,-0.00552793
14/09/2012,63.49,0.020688198
13/09/2012,62.19,0.0122959
12/09/2012,61.43,0.013273444
11/09/2012,60.62,0.020835823
10/09/2012,59.37,0.000505433
07/09/2012,59.34,0.015967725
06/09/2012,58.4,0.024089199
05/09/2012,57.01,-0.007688313
04/09/2012,57.45,-0.006592668
31/08/2012,57.83,0.003290901
30/08/2012,57.64,-0.018733898
29/08/2012,58.73,-0.026215583
28/08/2012,60.29,0.0014939
27/08/2012,60.2,-0.013857035
24/08/2012,61.04,0.008555498
23/08/2012,60.52,-0.011663377
22/08/2012,61.23,0.017629586
21/08/2012,60.16,0.015073137
20/08/2012,59.26,0.004905702
17/08/2012,58.97,0.001357543
16/08/2012,58.89,0.008355407
15/08/2012,58.4,-0.005975263
14/08/2012,58.75,-0.004415768
13/08/2012,59.01,-0.014635638
10/08/2012,59.88,-0.008977616
09/08/2012,60.42,0.016184553
08/08/2012,59.45,0.006412442
07/08/2012,59.07,0.027460109
06/08/2012,57.47,0.020213361
03/08/2012,56.32,0.016289629
02/08/2012,55.41,-0.029343263
01/08/2012,57.06,-0.035465931
31/07/2012,59.12,-0.00152117
30/07/2012,59.21,0.005588972
27/07/2012,58.88,0.015920905
26/07/2012,57.95,0.023748279
25/07/2012,56.59,-0.005111494
24/07/2012,56.88,-0.025515573
23/07/2012,58.35,-0.010908579
20/07/2012,58.99,0.000678311
19/07/2012,58.95,0.003738957
18/07/2012,58.73,0.010268788
17/07/2012,58.13,0.032698079
16/07/2012,56.26,0.015404209
13/07/2012,55.4,0.013630379
12/07/2012,54.65,-0.021362145
11/07/2012,55.83,0.008273428
10/07/2012,55.37,-0.024441499
09/07/2012,56.74,-0.008948213
06/07/2012,57.25,-0.012842939
05/07/2012,57.99,-0.008414234
03/07/2012,58.48,0.023355443
02/07/2012,57.13,-0.014941209
29/06/2012,57.99,0.020030279
28/06/2012,56.84,0.011323546
27/06/2012,56.2,0.029249242
26/06/2012,54.58,0.004775032
25/06/2012,54.32,-0.021490538
22/06/2012,55.5,0.011051838
21/06/2012,54.89,-0.037369147
20/06/2012,56.98,-0.014634408
19/06/2012,57.82,0.016566775
18/06/2012,56.87,-0.008404882
15/06/2012,57.35,0.011398633
14/06/2012,56.7,0.006369448
13/06/2012,56.34,-0.021249373
12/06/2012,57.55,0.005051835
11/06/2012,57.26,-0.02500777
08/06/2012,58.71,-0.009999236
07/06/2012,59.3,-0.013234132
06/06/2012,60.09,0.017120257
05/06/2012,59.07,0.012092458
04/06/2012,58.36,0.006360142
01/06/2012,57.99,-0.026041809
31/05/2012,59.52,-0.0038568
30/05/2012,59.75,-0.023160671
29/05/2012,61.15,0.018652022
25/05/2012,60.02,-0.00680783
24/05/2012,60.43,-0.012007711
23/05/2012,61.16,-0.007493112
22/05/2012,61.62,-0.020400675
21/05/2012,62.89,0.023488853
18/05/2012,61.43,0.000814266
17/05/2012,61.38,-0.005037794
16/05/2012,61.69,-0.010641829
15/05/2012,62.35,-0.022519188
14/05/2012,63.77,-0.011072238
11/05/2012,64.48,-0.001859313
10/05/2012,64.6,0.008862687
09/05/2012,64.03,-0.007468527
08/05/2012,64.51,0.002483317
07/05/2012,64.35,-0.010511768
04/05/2012,65.03,-0.021902016
03/05/2012,66.47,-0.023638951
02/05/2012,68.06,-0.03734844
01/05/2012,70.65,0.011388023
30/04/2012,69.85,0.002723821
27/04/2012,69.66,0.008795385
26/04/2012,69.05,0.0197447
25/04/2012,67.7,0.013532811
24/04/2012,66.79,0.01265649
23/04/2012,65.95,0.010977393
20/04/2012,65.23,-0.010370689
19/04/2012,65.91,-0.011914778
18/04/2012,66.7,-0.022092974
17/04/2012,68.19,0.017605307
16/04/2012,67,-0.012459372
13/04/2012,67.84,-0.018836798
12/04/2012,69.13,0.020607233
11/04/2012,67.72,-0.017855004
10/04/2012,68.94,-0.01939298
09/04/2012,70.29,-0.01244184
05/04/2012,71.17,-0.001544402
04/04/2012,71.28,0.001825459
03/04/2012,71.15,-0.016448656
02/04/2012,72.33,0.01687039
30/03/2012,71.12,0.007196814
29/03/2012,70.61,-0.006212077
28/03/2012,71.05,-0.001547008
27/03/2012,71.16,-0.020722527
26/03/2012,72.65,0.00843187
23/03/2012,72.04,0.016656554
22/03/2012,70.85,-0.027150989
21/03/2012,72.8,-0.014996873
20/03/2012,73.9,-0.025517382
19/03/2012,75.81,0.027820438
16/03/2012,73.73,0.016271638
15/03/2012,72.54,0.016961341
14/03/2012,71.32,-0.010877251
13/03/2012,72.1,0.01382607
12/03/2012,71.11,-0.009795768
09/03/2012,71.81,-0.004723543
08/03/2012,72.15,-0.000415714
07/03/2012,72.18,0.016483122
06/03/2012,71,-0.023386366
05/03/2012,72.68,-0.004393198
02/03/2012,73,-0.015360868
01/03/2012,74.13,0.011123283
29/02/2012,73.31,-0.009097761
28/02/2012,73.98,-0.01569133
27/02/2012,75.15,-0.000532127
24/02/2012,75.19,0.001330849
23/02/2012,75.09,0.004404412
22/02/2012,74.76,-0.006267105
21/02/2012,75.23,0.003728863
17/02/2012,74.95,-0.00093352
16/02/2012,75.02,0.045263997
15/02/2012,71.7,0.06929178
14/02/2012,66.9,0.019013701
13/02/2012,65.64,0.015197161
10/02/2012,64.65,-0.024145427
09/02/2012,66.23,-0.000452864
08/02/2012,66.26,0.00362867
07/02/2012,66.02,0.02391285
06/02/2012,64.46,0.01563509
03/02/2012,63.46,-0.007222515
02/02/2012,63.92,0.002663117
01/02/2012,63.75,-0.000940734
31/01/2012,63.81,-0.01245928
30/01/2012,64.61,-0.006171907
27/01/2012,65.01,0.002926907
26/01/2012,64.82,-0.02061299
25/01/2012,66.17,0.030691376
24/01/2012,64.17,-0.017149899
23/01/2012,65.28,0.030958372
20/01/2012,63.29,-0.013496752
19/01/2012,64.15,-0.003889542
18/01/2012,64.4,0.011243092
17/01/2012,63.68,0.009149772
13/01/2012,63.1,-0.004427585
12/01/2012,63.38,-0.004722187
11/01/2012,63.68,-0.031228384
10/01/2012,65.7,-0.002128631
09/01/2012,65.84,0.016693856
06/01/2012,64.75,-0.009529737
05/01/2012,65.37,-0.000152964
04/01/2012,65.38,-0.01110362
03/01/2012,66.11,0.064185636
30/12/2011,62,-0.004666514
29/12/2011,62.29,0.018307518
28/12/2011,61.16,-0.019430663
27/12/2011,62.36,-0.0024025
23/12/2011,62.51,-0.005742558
22/12/2011,62.87,0.006702866
21/12/2011,62.45,0.020055662
20/12/2011,61.21,0.035926032
19/12/2011,59.05,-0.023432034
16/12/2011,60.45,0.00165563
15/12/2011,60.35,-0.0118598
14/12/2011,61.07,-0.037127607
13/12/2011,63.38,-0.013322037
12/12/2011,64.23,-0.035633405
09/12/2011,66.56,0.043448387
08/12/2011,63.73,-0.042546538
07/12/2011,66.5,-0.007789135
06/12/2011,67.02,0.010047322
05/12/2011,66.35,0.014574419
02/12/2011,65.39,0.004444792
01/12/2011,65.1,-0.00551472
30/11/2011,65.46,0.055757552
29/11/2011,61.91,0.01743425
28/11/2011,60.84,0.037854126
25/11/2011,58.58,-0.015919049
23/11/2011,59.52,-0.03597154
22/11/2011,61.7,-0.016236994
21/11/2011,62.71,-0.01597756
18/11/2011,63.72,-0.003446659
17/11/2011,63.94,-0.034130907
16/11/2011,66.16,-0.012168707
15/11/2011,66.97,0.001344789
14/11/2011,66.88,-0.023495724
11/11/2011,68.47,0.018127385
10/11/2011,67.24,0.023778396
09/11/2011,65.66,-0.054964585
08/11/2011,69.37,0.051619592
07/11/2011,65.88,0.007618504
04/11/2011,65.38,-0.010347019
03/11/2011,66.06,0.009124151
02/11/2011,65.46,0.04771375
01/11/2011,62.41,-0.039892224
31/10/2011,64.95,-0.048093415
28/10/2011,68.15,0.026466011
27/10/2011,66.37,0.056724223
26/10/2011,62.71,0.017859054
25/10/2011,61.6,-0.034150438
24/10/2011,63.74,-0.010456592
21/10/2011,64.41,0.025473075
20/10/2011,62.79,0.007834399
19/10/2011,62.3,0.012436565
18/10/2011,61.53,0.030527905
17/10/2011,59.68,-0.017111473
14/10/2011,60.71,0.027893249
13/10/2011,59.04,-0.019789343
12/10/2011,60.22,0.024202862
11/10/2011,58.78,0.00034031
10/10/2011,58.76,0.039574758
07/10/2011,56.48,-0.022409901
06/10/2011,57.76,0.024891732
05/10/2011,56.34,0.014121246
04/10/2011,55.55,0.040596997
03/10/2011,53.34,-0.038614836
30/09/2011,55.44,-0.039435753
29/09/2011,57.67,0.021913402
28/09/2011,56.42,-0.038593352
27/09/2011,58.64,0.020850243
26/09/2011,57.43,0.036528884
23/09/2011,55.37,-0.027433142
22/09/2011,56.91,-0.079353122
21/09/2011,61.61,-0.051561072
20/09/2011,64.87,0.00494515
19/09/2011,64.55,-0.023879904
16/09/2011,66.11,0.001816806
15/09/2011,65.99,0.019123967
14/09/2011,64.74,0.009466975
13/09/2011,64.13,0.005472612
12/09/2011,63.78,0.009293601
09/09/2011,63.19,-0.037734467
08/09/2011,65.62,-0.011515279
07/09/2011,66.38,0.039015853
06/09/2011,63.84,-0.011989244
02/09/2011,64.61,-0.030035035
01/09/2011,66.58,-0.018600343
31/08/2011,67.83,0.009777856
30/08/2011,67.17,0.017420474
29/08/2011,66.01,0.02500322
26/08/2011,64.38,0.015181448
25/08/2011,63.41,-0.022609523
24/08/2011,64.86,0.003088329
23/08/2011,64.66,0.02648435
22/08/2011,62.97,-0.009168575
19/08/2011,63.55,-0.015922909
18/08/2011,64.57,-0.061708129
17/08/2011,68.68,-0.003778525
16/08/2011,68.94,-0.012110875
15/08/2011,69.78,0.025839731
12/08/2011,68,-0.005572679
11/08/2011,68.38,0.031192192
10/08/2011,66.28,-0.036297593
09/08/2011,68.73,0.050428345
08/08/2011,65.35,-0.067308209
05/08/2011,69.9,-0.024727505
04/08/2011,71.65,-0.056173204
03/08/2011,75.79,0.005822433
02/08/2011,75.35,-0.038659073
01/08/2011,78.32,-0.004840157
29/07/2011,78.7,-0.016008409
28/07/2011,79.97,-0.020300239
27/07/2011,81.61,-0.014355478
26/07/2011,82.79,-0.011648285
25/07/2011,83.76,-0.007019242
22/07/2011,84.35,0.007855313
21/07/2011,83.69,0.020156376
20/07/2011,82.02,-0.003650972
19/07/2011,82.32,0.028962527
18/07/2011,79.97,-0.006108602
15/07/2011,80.46,0.032590986
14/07/2011,77.88,-0.005378422
13/07/2011,78.3,0.00679185
12/07/2011,77.77,-0.006280864
11/07/2011,78.26,-0.025982039
08/07/2011,80.32,-0.015197673
07/07/2011,81.55,0.019064702
06/07/2011,80.01,0.002628122
05/07/2011,79.8,0.013118251
01/07/2011,78.76,-0.000634639
30/06/2011,78.81,0.011357233
29/06/2011,77.92,-0.000769724
28/06/2011,77.98,0.02545592
27/06/2011,76.02,-0.007731153
24/06/2011,76.61,-0.011421279
23/06/2011,77.49,-0.007713112
22/06/2011,78.09,-0.001663362
21/06/2011,78.22,0.019232603
20/06/2011,76.73,-0.002863094
17/06/2011,76.95,-0.00220679
16/06/2011,77.12,0.00038908
15/06/2011,77.09,-0.026371216
14/06/2011,79.15,0.020937826
13/06/2011,77.51,-0.025727349
10/06/2011,79.53,-0.023486634
09/06/2011,81.42,0.017719316
08/06/2011,79.99,-0.009208627
07/06/2011,80.73,-0.009738136
06/06/2011,81.52,-0.009279676
03/06/2011,82.28,-0.005695949
02/06/2011,82.75,-0.000241663
01/06/2011,82.77,-0.015584108
31/05/2011,84.07,0.008721159
27/05/2011,83.34,0.007225465
26/05/2011,82.74,-0.004582186
25/05/2011,83.12,0.019191649
24/05/2011,81.54,0.011098893
23/05/2011,80.64,-0.02703694
20/05/2011,82.85,0.00386988
19/05/2011,82.53,-0.005799219
18/05/2011,83.01,0.01443937
17/05/2011,81.82,0.000488998
16/05/2011,81.78,-0.002930405
13/05/2011,82.02,-0.001583725
12/05/2011,82.15,-0.012219619
11/05/2011,83.16,-0.027515967
10/05/2011,85.48,-0.00081857
09/05/2011,85.55,0.022818274
06/05/2011,83.62,0.001915251
05/05/2011,83.46,-0.017813082
04/05/2011,84.96,-0.027398974
03/05/2011,87.32,-0.023205524
02/05/2011,89.37,-0.018074451
29/04/2011,91,0.02436025
28/04/2011,88.81,0.007119076
27/04/2011,88.18,-0.01194919
26/04/2011,89.24,0.011609034
25/04/2011,88.21,-0.010151226
21/04/2011,89.11,0.003034563
20/04/2011,88.84,0.021273767
19/04/2011,86.97,0.00900907
18/04/2011,86.19,-0.018735103
15/04/2011,87.82,0.000569509
14/04/2011,87.77,0.000569833
13/04/2011,87.72,0.020035212
12/04/2011,85.98,-0.037214658
11/04/2011,89.24,-0.023916109
08/04/2011,91.4,0.000985168
07/04/2011,91.31,0.00494045
06/04/2011,90.86,-0.001759402
05/04/2011,91.02,-0.0104919
04/04/2011,91.98,-0.000217415
01/04/2011,92,0.00250313
31/03/2011,91.77,0.001963351
30/03/2011,91.59,-0.001200284
29/03/2011,91.7,0.002183407
28/03/2011,91.5,-0.016368042
25/03/2011,93.01,0.002691502
24/03/2011,92.76,-0.002153781
23/03/2011,92.96,-0.001504891
22/03/2011,93.1,0.004413592
21/03/2011,92.69,0.027896575
18/03/2011,90.14,0.007684207
17/03/2011,89.45,0.043410585
16/03/2011,85.65,-0.021940834
15/03/2011,87.55,-0.011583141
14/03/2011,88.57,0.005888365
11/03/2011,88.05,0.022627739
10/03/2011,86.08,-0.041305149
09/03/2011,89.71,-0.002782882
08/03/2011,89.96,-0.00631616
07/03/2011,90.53,-0.006496032
04/03/2011,91.12,0.010591449
03/03/2011,90.16,0.008577051
02/03/2011,89.39,0.007072721
01/03/2011,88.76,-0.029746921
28/02/2011,91.44,0.011992002
25/02/2011,90.35,0.022384818
24/02/2011,88.35,-0.014830066
23/02/2011,89.67,0.024954719
22/02/2011,87.46,-0.008425417
18/02/2011,88.2,0.012320484
17/02/2011,87.12,0.010384309
16/02/2011,86.22,-0.021570364
15/02/2011,88.1,-0.001587842
14/02/2011,88.24,0.020609843
11/02/2011,86.44,-0.005077325
10/02/2011,86.88,0.011693332
09/02/2011,85.87,-0.009157892
08/02/2011,86.66,-0.003685791
07/02/2011,86.98,-0.019468936
04/02/2011,88.69,-0.00337686
03/02/2011,88.99,-0.005602883
02/02/2011,89.49,0.000447077
01/02/2011,89.45,0.008532667
31/01/2011,88.69,0.040967643
