Date,Close,ALL
14/11/2013,54.47,0.0095924
13/11/2013,53.95,0.010621548
12/11/2013,53.38,-0.014506485
11/11/2013,54.16,0.000738825
08/11/2013,54.12,0.022044607
07/11/2013,52.94,-0.012762936
06/11/2013,53.62,0.011818916
05/11/2013,52.99,-0.003579169
04/11/2013,53.18,-0.00187864
01/11/2013,53.28,0.004137678
31/10/2013,53.06,0.001886437
30/10/2013,52.96,-0.00752449
29/10/2013,53.36,0.003755168
28/10/2013,53.16,-0.003567744
25/10/2013,53.35,-0.003741819
24/10/2013,53.55,0.008815587
23/10/2013,53.08,-0.012915481
22/10/2013,53.77,-0.000929454
21/10/2013,53.82,-0.000928591
18/10/2013,53.87,-0.001483955
17/10/2013,53.95,0.005762633
16/10/2013,53.64,0.023197646
15/10/2013,52.41,-0.007792494
14/10/2013,52.82,0.005695857
11/10/2013,52.52,0.01033502
10/10/2013,51.98,0.02021056
09/10/2013,50.94,0.008873173
08/10/2013,50.49,-0.019806511
07/10/2013,51.5,-0.01637013
04/10/2013,52.35,0.028285497
03/10/2013,50.89,-0.00587776
02/10/2013,51.19,0.009026749
01/10/2013,50.73,0.003554506
30/09/2013,50.55,-0.010234295
27/09/2013,51.07,-0.005467696
26/09/2013,51.35,-0.005050516
25/09/2013,51.61,-0.00270898
24/09/2013,51.75,-0.007891485
23/09/2013,52.16,0.003072199
20/09/2013,52,-0.011852557
19/09/2013,52.62,0.0153201
18/09/2013,51.82,0.012231975
17/09/2013,51.19,0.013372864
16/09/2013,50.51,0.00894905
13/09/2013,50.06,-0.001197844
12/09/2013,50.12,0.000199541
11/09/2013,50.11,0.013460776
10/09/2013,49.44,0.005272776
09/09/2013,49.18,0.015987223
06/09/2013,48.4,-0.001651528
05/09/2013,48.48,0.004962789
04/09/2013,48.24,-0.004550163
03/09/2013,48.46,0.011205762
30/08/2013,47.92,-0.003125328
29/08/2013,48.07,0.006679215
28/08/2013,47.75,-0.001464895
27/08/2013,47.82,-0.019261235
26/08/2013,48.75,-0.010610179
23/08/2013,49.27,-0.002635048
22/08/2013,49.4,0.011810359
21/08/2013,48.82,-0.004496227
20/08/2013,49.04,0.002041234
19/08/2013,48.94,-0.009152917
16/08/2013,49.39,0.000607595
15/08/2013,49.36,-0.017272974
14/08/2013,50.22,-0.005163865
13/08/2013,50.48,0.004367686
12/08/2013,50.26,-0.007927112
09/08/2013,50.66,0.005343902
08/08/2013,50.39,0.004375504
07/08/2013,50.17,-0.010508672
06/08/2013,50.7,-0.011569891
05/08/2013,51.29,-0.01662838
02/08/2013,52.15,-0.001341382
01/08/2013,52.22,0.024032164
31/07/2013,50.98,0.001374031
30/07/2013,50.91,-0.008605568
29/07/2013,51.35,-0.003305145
26/07/2013,51.52,0.005840001
25/07/2013,51.22,0.004500546
24/07/2013,50.99,-0.021151463
23/07/2013,52.08,-0.006316415
22/07/2013,52.41,0.005932464
19/07/2013,52.1,0.000383951
18/07/2013,52.08,0.020367303
17/07/2013,51.03,0.000588062
16/07/2013,51,-0.003913899
15/07/2013,51.2,0.001759359
12/07/2013,51.11,0.014385902
11/07/2013,50.38,0.001589194
10/07/2013,50.3,-0.004957868
09/07/2013,50.55,0.009540919
08/07/2013,50.07,0.01895218
05/07/2013,49.13,0.013524796
03/07/2013,48.47,-0.001031034
02/07/2013,48.52,-0.003497586
01/07/2013,48.69,0.011775779
28/06/2013,48.12,-0.00373367
27/06/2013,48.3,0.011243092
26/06/2013,47.76,0.018597324
25/06/2013,46.88,0.005990604
24/06/2013,46.6,-0.013428743
21/06/2013,47.23,0.014072727
20/06/2013,46.57,-0.010254309
19/06/2013,47.05,-0.013091403
18/06/2013,47.67,0.005258189
17/06/2013,47.42,0.011666269
14/06/2013,46.87,-0.011455365
13/06/2013,47.41,0.008260134
12/06/2013,47.02,-0.004879611
11/06/2013,47.25,-0.001057642
10/06/2013,47.3,-0.003376956
07/06/2013,47.46,0.020650015
06/06/2013,46.49,0.013643958
05/06/2013,45.86,-0.01772253
04/06/2013,46.68,-0.016782125
03/06/2013,47.47,-0.01609062
31/05/2013,48.24,-0.012156326
30/05/2013,48.83,0.005750683
29/05/2013,48.55,-0.00554587
28/05/2013,48.82,0.001845208
24/05/2013,48.73,-0.000615448
23/05/2013,48.76,-0.000615069
22/05/2013,48.79,-0.005926246
21/05/2013,49.08,-0.014563364
20/05/2013,49.8,-0.004008021
17/05/2013,50,-0.003194891
16/05/2013,50.16,-0.009918748
15/05/2013,50.66,0.005939435
14/05/2013,50.36,0.019246785
13/05/2013,49.4,0.00020245
10/05/2013,49.39,-0.000809553
09/05/2013,49.43,-0.005246178
08/05/2013,49.69,0.007676805
07/05/2013,49.31,0.004267865
06/05/2013,49.1,0.008385365
03/05/2013,48.69,0.009077842
02/05/2013,48.25,-0.003103986
01/05/2013,48.4,-0.017612579
30/04/2013,49.26,0.000203025
29/04/2013,49.25,0.00325402
26/04/2013,49.09,-0.008923199
25/04/2013,49.53,-0.003426387
24/04/2013,49.7,-0.002010051
23/04/2013,49.8,0.015990625
22/04/2013,49.01,0.000816493
19/04/2013,48.97,0.010881947
18/04/2013,48.44,-0.012921931
17/04/2013,49.07,-0.008724819
16/04/2013,49.5,0.008317322
15/04/2013,49.09,-0.025343271
12/04/2013,50.35,0.001391235
11/04/2013,50.28,0.010999011
10/04/2013,49.73,0
09/04/2013,49.73,-0.007612216
08/04/2013,50.11,0.015890911
05/04/2013,49.32,-0.003844991
04/04/2013,49.51,0.002629185
03/04/2013,49.38,-0.008670283
02/04/2013,49.81,0.010697448
01/04/2013,49.28,0.004270469
28/03/2013,49.07,0.008185026
27/03/2013,48.67,0.000411015
26/03/2013,48.65,0.003500467
25/03/2013,48.48,0.005377469
22/03/2013,48.22,0.008748233
21/03/2013,47.8,-0.002715974
20/03/2013,47.93,0.006068869
19/03/2013,47.64,-0.004607338
18/03/2013,47.86,-0.002504175
15/03/2013,47.98,-0.004574764
14/03/2013,48.2,0.005617408
13/03/2013,47.93,0.004600594
12/03/2013,47.71,-0.000838047
11/03/2013,47.75,0.006934986
08/03/2013,47.42,0.002745224
07/03/2013,47.29,-0.000845487
06/03/2013,47.33,0.002538609
05/03/2013,47.21,0.014293577
04/03/2013,46.54,0.004090866
01/03/2013,46.35,0.007145207
28/02/2013,46.02,-0.000651678
27/02/2013,46.05,0.010697624
26/02/2013,45.56,0.004399479
25/02/2013,45.36,-0.02996967
22/02/2013,46.74,0.005793386
21/02/2013,46.47,0.00129199
20/02/2013,46.41,-0.007085376
19/02/2013,46.74,0.01922513
15/02/2013,45.85,-0.000654094
14/02/2013,45.88,0
13/02/2013,45.88,0.005902302
12/02/2013,45.61,0.007924321
11/02/2013,45.25,0.002433899
08/02/2013,45.14,0.001773836
07/02/2013,45.06,0.01678455
06/02/2013,44.31,0
05/02/2013,44.31,0.008612927
04/02/2013,43.93,-0.02050314
01/02/2013,44.84,0.021186278
31/01/2013,43.9,-0.007036688
30/01/2013,44.21,0.008860674
29/01/2013,43.82,0.006639979
28/01/2013,43.53,-0.008691729
25/01/2013,43.91,0.007773244
24/01/2013,43.57,-0.005949674
23/01/2013,43.83,-0.008406275
22/01/2013,44.2,0.022652839
18/01/2013,43.21,0.002780998
17/01/2013,43.09,0.007220248
16/01/2013,42.78,-0.003034195
15/01/2013,42.91,-0.000465983
14/01/2013,42.93,-0.000698568
11/01/2013,42.96,0.008884791
10/01/2013,42.58,0.008253791
09/01/2013,42.23,0.009517083
08/01/2013,41.83,0.002153884
07/01/2013,41.74,-0.010960319
04/01/2013,42.2,0.014800939
03/01/2013,41.58,0.010152371
02/01/2013,41.16,0.024346463
31/12/2012,40.17,0.007747134
28/12/2012,39.86,-0.006750869
27/12/2012,40.13,-0.003482591
26/12/2012,40.27,-0.001488834
24/12/2012,40.33,0.000496032
21/12/2012,40.31,-0.019895044
20/12/2012,41.12,0.007567472
19/12/2012,40.81,-0.013145272
18/12/2012,41.35,0.013635468
17/12/2012,40.79,0.015067594
14/12/2012,40.18,-0.016537462
13/12/2012,40.85,-0.00756009
12/12/2012,41.16,0.001702128
11/12/2012,41.09,-0.007516098
10/12/2012,41.4,-0.001930503
07/12/2012,41.48,0.007015875
06/12/2012,41.19,-0.002666992
05/12/2012,41.3,0.017587166
04/12/2012,40.58,0.002220304
03/12/2012,40.49,0.000247005
30/11/2012,40.48,-0.003944778
29/11/2012,40.64,0.000246093
28/11/2012,40.63,0.005181998
27/11/2012,40.42,-0.000741932
26/11/2012,40.45,-0.007143767
23/11/2012,40.74,0.019331457
21/11/2012,39.96,-0.002998503
20/11/2012,40.08,0.010030174
19/11/2012,39.68,0.019339025
16/11/2012,38.92,0.016580691
15/11/2012,38.28,-0.001566171
14/11/2012,38.34,0.006541957
13/11/2012,38.09,-0.01200432
12/11/2012,38.55,-0.004658394
09/11/2012,38.73,0.001291823
08/11/2012,38.68,0.000258565
07/11/2012,38.67,-0.014887339
06/11/2012,39.25,0.014628774
05/11/2012,38.68,0.003107201
02/11/2012,38.56,-0.012627407
01/11/2012,39.05,-0.023536453
31/10/2012,39.98,-0.004243111
26/10/2012,40.15,-0.008926417
25/10/2012,40.51,-0.016160979
24/10/2012,41.17,-0.002910504
23/10/2012,41.29,-0.023220672
22/10/2012,42.26,0.005933327
19/10/2012,42.01,-0.014415941
18/10/2012,42.62,0.017754047
17/10/2012,41.87,0.010805724
16/10/2012,41.42,0.007269235
15/10/2012,41.12,0.012480279
12/10/2012,40.61,-0.005157816
11/10/2012,40.82,0.00614328
10/10/2012,40.57,-0.007612069
09/10/2012,40.88,-0.008039999
08/10/2012,41.21,0.005596803
05/10/2012,40.98,0.003911985
04/10/2012,40.82,0.010837544
03/10/2012,40.38,0.007457156
02/10/2012,40.08,0.003248785
01/10/2012,39.95,0.008547061
28/09/2012,39.61,-0.004031248
27/09/2012,39.77,0.007825359
26/09/2012,39.46,-0.012090827
25/09/2012,39.94,-0.007483198
24/09/2012,40.24,-0.004710558
21/09/2012,40.43,0.013947922
20/09/2012,39.87,0.009070357
19/09/2012,39.51,-0.00881951
18/09/2012,39.86,0.00175769
17/09/2012,39.79,-0.00175769
14/09/2012,39.86,0.010846367
13/09/2012,39.43,0.01559137
12/09/2012,38.82,0.008277336
11/09/2012,38.5,0.006514681
10/09/2012,38.25,-0.005995066
07/09/2012,38.48,0.000519886
06/09/2012,38.46,0.017574223
05/09/2012,37.79,0.010373813
04/09/2012,37.4,0.003213715
31/08/2012,37.28,0.002686008
30/08/2012,37.18,-0.004026311
29/08/2012,37.33,-0.00454364
28/08/2012,37.5,-0.003726382
27/08/2012,37.64,-0.003183027
24/08/2012,37.76,0.00132503
23/08/2012,37.71,-0.016568426
22/08/2012,38.34,0.002350177
21/08/2012,38.25,0.003404481
20/08/2012,38.12,0.006843933
17/08/2012,37.86,0.003174606
16/08/2012,37.74,-0.003966685
15/08/2012,37.89,0.010079661
14/08/2012,37.51,-0.0113984
13/08/2012,37.94,-0.001053741
10/08/2012,37.98,-0.001841379
09/08/2012,38.05,-0.004981004
08/08/2012,38.24,0.003405373
07/08/2012,38.11,0.028478305
06/08/2012,37.04,0
03/08/2012,37.04,0.013864569
02/08/2012,36.53,0.003565066
01/08/2012,36.4,0.05942342
31/07/2012,34.3,-0.013321946
30/07/2012,34.76,0.000863434
27/07/2012,34.73,0.016841281
26/07/2012,34.15,0.014452397
25/07/2012,33.66,-0.001780944
24/07/2012,33.72,-0.012671453
23/07/2012,34.15,-0.007584634
20/07/2012,34.41,-0.00868061
19/07/2012,34.71,0.013925377
18/07/2012,34.23,0.006447854
17/07/2012,34.01,0.011236073
16/07/2012,33.63,-0.007111141
13/07/2012,33.87,0.006516611
12/07/2012,33.65,-0.01299103
11/07/2012,34.09,-0.004390465
10/07/2012,34.24,-0.005533726
09/07/2012,34.43,-0.010401712
06/07/2012,34.79,-0.00315684
05/07/2012,34.9,-0.011962547
03/07/2012,35.32,0.002835273
02/07/2012,35.22,0.003697913
29/06/2012,35.09,0.027446472
28/06/2012,34.14,-0.002048282
27/06/2012,34.21,0.01620781
26/06/2012,33.66,0.006557401
25/06/2012,33.44,-0.018957914
22/06/2012,34.08,0.002350177
21/06/2012,34,-0.019802627
20/06/2012,34.68,0.006654154
19/06/2012,34.45,0.013736881
18/06/2012,33.98,-0.00499047
15/06/2012,34.15,-0.008456094
14/06/2012,34.44,0.011095004
13/06/2012,34.06,-0.009932889
12/06/2012,34.4,0.01464155
11/06/2012,33.9,-0.012021842
08/06/2012,34.31,0.007019625
07/06/2012,34.07,-0.000586854
06/06/2012,34.09,0.028263074
05/06/2012,33.14,0.003930466
04/06/2012,33.01,-0.001815981
01/06/2012,33.07,-0.025967733
31/05/2012,33.94,0.00769007
30/05/2012,33.68,-0.016782375
29/05/2012,34.25,0.020053754
25/05/2012,33.57,0.004179111
24/05/2012,33.43,0.010222578
23/05/2012,33.09,0.007583837
22/05/2012,32.84,-0.010902591
21/05/2012,33.2,0.013646914
18/05/2012,32.75,-0.006391743
17/05/2012,32.96,-0.014158995
16/05/2012,33.43,-0.016318416
15/05/2012,33.98,-0.012284448
14/05/2012,34.4,-0.01242252
11/05/2012,34.83,0.006625402
10/05/2012,34.6,0.008416825
09/05/2012,34.31,-0.011014604
08/05/2012,34.69,0.012472968
07/05/2012,34.26,0.001752849
04/05/2012,34.2,-0.000876808
03/05/2012,34.23,0.03932589
02/05/2012,32.91,-0.014479891
01/05/2012,33.39,0.001798562
30/04/2012,33.33,-0.006578971
27/04/2012,33.55,-0.010967948
26/04/2012,33.92,0.018747759
25/04/2012,33.29,0.014523705
24/04/2012,32.81,0.010724785
23/04/2012,32.46,-0.005836294
20/04/2012,32.65,-0.004888491
19/04/2012,32.81,-0.00516797
18/04/2012,32.98,0.003036747
17/04/2012,32.88,0.012547984
16/04/2012,32.47,0.005249356
13/04/2012,32.3,-0.017493157
12/04/2012,32.87,0.01935247
11/04/2012,32.24,0.008409955
10/04/2012,31.97,-0.01305177
09/04/2012,32.39,-0.011053229
05/04/2012,32.75,0.003977365
04/04/2012,32.62,-0.008547061
03/04/2012,32.9,-0.01388492
02/04/2012,33.36,0.013277202
30/03/2012,32.92,0.000607718
29/03/2012,32.9,-0.010882816
28/03/2012,33.26,0.007242035
27/03/2012,33.02,-0.001815432
26/03/2012,33.08,0.017381136
23/03/2012,32.51,0.00524288
22/03/2012,32.34,-0.007086765
21/03/2012,32.57,-0.006731972
20/03/2012,32.79,0.000610128
19/03/2012,32.77,0.002750193
16/03/2012,32.68,0.002757777
15/03/2012,32.59,0.002765404
14/03/2012,32.5,-0.001844452
13/03/2012,32.56,0.0226753
12/03/2012,31.83,0.005355187
09/03/2012,31.66,0.013354729
08/03/2012,31.24,0.008680331
07/03/2012,30.97,-0.000968211
06/03/2012,31,-0.017586385
05/03/2012,31.55,0.009874264
02/03/2012,31.24,-0.001279591
01/03/2012,31.28,-0.004783935
29/02/2012,31.43,-0.002542105
28/02/2012,31.51,0.004452934
27/02/2012,31.37,0.000318827
24/02/2012,31.36,-0.007307419
23/02/2012,31.59,0.003805904
22/02/2012,31.47,-0.002855785
21/02/2012,31.56,0.005401125
17/02/2012,31.39,0.008317386
16/02/2012,31.13,0.007092228
15/02/2012,30.91,-0.007734489
14/02/2012,31.15,-0.000320976
13/02/2012,31.16,0.006116227
10/02/2012,30.97,0.001939238
09/02/2012,30.91,-0.002907448
08/02/2012,31,0.005174656
07/02/2012,30.84,0.006832628
06/02/2012,30.63,-0.001956948
03/02/2012,30.69,0.013119244
02/02/2012,30.29,0.03288887
01/02/2012,29.31,0.015818762
31/01/2012,28.85,-0.006564197
30/01/2012,29.04,-0.001720283
27/01/2012,29.09,-0.00206044
26/01/2012,29.15,-0.00102863
25/01/2012,29.18,-0.006149661
24/01/2012,29.36,-0.01487519
23/01/2012,29.8,-0.001006205
20/01/2012,29.83,0.011463376
19/01/2012,29.49,0.000678426
18/01/2012,29.47,0.014354313
17/01/2012,29.05,0.002412546
13/01/2012,28.98,-0.003100778
12/01/2012,29.07,0.001032525
11/01/2012,29.04,0.01212556
10/01/2012,28.69,0.019356578
09/01/2012,28.14,0.004273511
06/01/2012,28.02,0.010043126
05/01/2012,27.74,0.006509969
04/01/2012,27.56,-0.006870394
03/01/2012,27.75,0.01232793
30/12/2011,27.41,-0.005820315
29/12/2011,27.57,0.014246816
28/12/2011,27.18,-0.011704596
27/12/2011,27.5,-0.004354143
23/12/2011,27.62,0.007632238
22/12/2011,27.41,0.009530864
21/12/2011,27.15,0.006651909
20/12/2011,26.97,0.032789823
19/12/2011,26.1,-0.012942701
16/12/2011,26.44,0.003789319
15/12/2011,26.34,0.003422707
14/12/2011,26.25,0.009569451
13/12/2011,26,-0.012612435
12/12/2011,26.33,-0.022531933
09/12/2011,26.93,0.013081854
08/12/2011,26.58,-0.025628144
07/12/2011,27.27,0.005515734
06/12/2011,27.12,0.004064295
05/12/2011,27.01,0.012292947
02/12/2011,26.68,0.004507896
01/12/2011,26.56,-0.008622359
30/11/2011,26.79,0.048174452
29/11/2011,25.53,0.009049836
28/11/2011,25.3,0.024001152
25/11/2011,24.7,0.008130126
23/11/2011,24.5,-0.028964213
22/11/2011,25.22,-0.006718065
21/11/2011,25.39,-0.022971616
18/11/2011,25.98,0.014344111
17/11/2011,25.61,-0.016266819
16/11/2011,26.03,-0.022788681
15/11/2011,26.63,0.005271097
14/11/2011,26.49,-0.005646542
11/11/2011,26.64,0.016654435
10/11/2011,26.2,0.01344881
09/11/2011,25.85,-0.024456702
08/11/2011,26.49,0.003782153
07/11/2011,26.39,0.018742182
04/11/2011,25.9,-0.003084043
03/11/2011,25.98,-0.000769527
02/11/2011,26,-0.003455561
01/11/2011,26.09,-0.009536597
31/10/2011,26.34,-0.030656606
28/10/2011,27.16,-0.020408872
27/10/2011,27.72,0.031888353
26/10/2011,26.85,0.013121088
25/10/2011,26.5,-0.021281371
24/10/2011,27.07,0.006299817
21/10/2011,26.9,0.017248272
20/10/2011,26.44,0.036984184
19/10/2011,25.48,0.001571092
18/10/2011,25.44,0.052038358
17/10/2011,24.15,-0.032990163
14/10/2011,24.96,0.012903405
13/10/2011,24.64,-0.020089064
12/10/2011,25.14,0.026195332
11/10/2011,24.49,-0.010964577
10/10/2011,24.76,0.042910874
07/10/2011,23.72,-0.03439328
06/10/2011,24.55,0.016841639
05/10/2011,24.14,0.021353124
04/10/2011,23.63,0.039711735
03/10/2011,22.71,-0.042247662
30/09/2011,23.69,-0.036066085
29/09/2011,24.56,0.04326798
28/09/2011,23.52,-0.011834458
27/09/2011,23.8,0.011409378
26/09/2011,23.53,0.032832323
23/09/2011,22.77,0.003960401
22/09/2011,22.68,-0.017916145
21/09/2011,23.09,-0.051899434
20/09/2011,24.32,-0.005740073
19/09/2011,24.46,-0.01943381
16/09/2011,24.94,-0.006793233
15/09/2011,25.11,0.00839837
14/09/2011,24.9,-0.007202912
13/09/2011,25.08,-0.007547206
12/09/2011,25.27,0.018371124
09/09/2011,24.81,-0.019952777
08/09/2011,25.31,-0.021111026
07/09/2011,25.85,0.051191498
06/09/2011,24.56,-0.01615544
02/09/2011,24.96,-0.037354451
01/09/2011,25.91,-0.012274799
31/08/2011,26.23,0.007269977
30/08/2011,26.04,-0.009935122
29/08/2011,26.3,0.072938723
26/08/2011,24.45,0.000818331
25/08/2011,24.43,-0.030635205
24/08/2011,25.19,0.009573268
23/08/2011,24.95,0.019834692
22/08/2011,24.46,0.004096687
19/08/2011,24.36,0.001232286
18/08/2011,24.33,-0.046183674
17/08/2011,25.48,-0.007429164
16/08/2011,25.67,-0.013926724
15/08/2011,26.03,0.035585377
12/08/2011,25.12,-0.021658653
11/08/2011,25.67,0.054023938
10/08/2011,24.32,-0.05713557
09/08/2011,25.75,0.046908441
08/08/2011,24.57,-0.067662452
05/08/2011,26.29,-0.000760456
04/08/2011,26.31,-0.04677913
03/08/2011,27.57,-0.002535774
02/08/2011,27.64,-0.025010235
01/08/2011,28.34,0.02212006
29/07/2011,27.72,0.001082837
28/07/2011,27.69,0.002169198
27/07/2011,27.63,-0.021483103
26/07/2011,28.23,-0.005299429
25/07/2011,28.38,-0.010863958
22/07/2011,28.69,-0.001045114
21/07/2011,28.72,0.011204599
20/07/2011,28.4,0.003527341
19/07/2011,28.3,0.010300215
18/07/2011,28.01,-0.050811207
15/07/2011,29.47,-0.007774249
14/07/2011,29.7,-0.005707586
13/07/2011,29.87,-0.00367586
12/07/2011,29.98,-0.001333334
11/07/2011,30.02,-0.017173474
08/07/2011,30.54,-0.012365924
07/07/2011,30.92,0.009749833
06/07/2011,30.62,-0.005211738
05/07/2011,30.78,-0.003891055
01/07/2011,30.9,0.012046377
30/06/2011,30.53,0.002623813
29/06/2011,30.45,0.025275705
28/06/2011,29.69,0.00236048
27/06/2011,29.62,0.006435247
24/06/2011,29.43,-0.007784774
23/06/2011,29.66,-0.010063822
22/06/2011,29.96,-0.005326244
21/06/2011,30.12,0.008000043
20/06/2011,29.88,0.007727235
17/06/2011,29.65,0.003378382
16/06/2011,29.55,0.002371677
15/06/2011,29.48,-0.02479189
14/06/2011,30.22,0.010979981
13/06/2011,29.89,0.008061851
10/06/2011,29.65,-0.018379799
09/06/2011,30.2,0.012327326
08/06/2011,29.83,-0.011333455
07/06/2011,30.17,0.00033151
06/06/2011,30.16,-0.016768435
03/06/2011,30.67,-0.007794778
02/06/2011,30.91,0.015322223
01/06/2011,30.44,-0.030413214
31/05/2011,31.38,0.004471422
27/05/2011,31.24,0.00288508
26/05/2011,31.15,-0.003205131
25/05/2011,31.25,0.00128082
24/05/2011,31.21,-0.006706077
23/05/2011,31.42,-0.018603721
20/05/2011,32.01,-0.013652089
19/05/2011,32.45,0
18/05/2011,32.45,0.000924927
17/05/2011,32.42,-0.003079768
16/05/2011,32.52,0.004314336
13/05/2011,32.38,-0.018966613
12/05/2011,33,-0.001514005
11/05/2011,33.05,-0.013523873
10/05/2011,33.5,0.011106223
09/05/2011,33.13,-0.009014484
06/05/2011,33.43,0.000299177
05/05/2011,33.42,-0.016617593
04/05/2011,33.98,-0.009664741
03/05/2011,34.31,0.012611987
02/05/2011,33.88,0.001181335
29/04/2011,33.84,0.002366865
28/04/2011,33.76,0.055417527
27/04/2011,31.94,0.006281428
26/04/2011,31.74,-0.005655057
25/04/2011,31.92,0.008494624
21/04/2011,31.65,0.014961285
20/04/2011,31.18,0.004178055
19/04/2011,31.05,-0.007060363
18/04/2011,31.27,-0.004467142
15/04/2011,31.41,0.000318421
14/04/2011,31.4,-0.013915468
13/04/2011,31.84,0.007249835
12/04/2011,31.61,-0.004419199
11/04/2011,31.75,0.011084832
08/04/2011,31.4,-0.012658397
07/04/2011,31.8,0.004728141
06/04/2011,31.65,0.001264622
05/04/2011,31.61,-0.007877778
04/04/2011,31.86,0.012952321
01/04/2011,31.45,-0.010438178
31/03/2011,31.78,-0.002200221
30/03/2011,31.85,0.006931345
29/03/2011,31.63,-0.000632111
28/03/2011,31.65,0.006021251
25/03/2011,31.46,-0.002856691
24/03/2011,31.55,0.006040394
23/03/2011,31.36,-0.003819228
22/03/2011,31.48,0.006053866
21/03/2011,31.29,0.004484312
18/03/2011,31.15,0.001928021
17/03/2011,31.09,0.011646848
16/03/2011,30.73,-0.019017495
15/03/2011,31.32,-0.013005734
14/03/2011,31.73,-0.008160748
11/03/2011,31.99,0.008160748
10/03/2011,31.73,-0.010658408
09/03/2011,32.07,0.002185111
08/03/2011,32,0.017973052
07/03/2011,31.43,-0.008869238
04/03/2011,31.71,-0.005346765
03/03/2011,31.88,0.018360756
02/03/2011,31.3,-0.00446287
01/03/2011,31.44,-0.010756194
28/02/2011,31.78,0.009484738
25/02/2011,31.48,0.012787898
24/02/2011,31.08,-0.01342302
23/02/2011,31.5,-0.007590169
22/02/2011,31.74,-0.011589793
18/02/2011,32.11,0.015693982
17/02/2011,31.61,0.022717342
16/02/2011,30.9,0.011718884
15/02/2011,30.54,-0.013658749
14/02/2011,30.96,-0.013793322
11/02/2011,31.39,0.006071276
10/02/2011,31.2,-0.036504997
09/02/2011,32.36,-0.006161449
08/02/2011,32.56,0.021105687
07/02/2011,31.88,0.016764587
04/02/2011,31.35,0.004155352
03/02/2011,31.22,0.002886931
02/02/2011,31.13,-0.014985136
01/02/2011,31.6,0.014663954
31/01/2011,31.14,-0.000321079
28/01/2011,31.15,-0.023478236
27/01/2011,31.89,0.006606914
