Date,Close,MON
07/10/2013,104.67,-0.009129878
04/10/2013,105.63,0.003413944
03/10/2013,105.27,0.011753038
02/10/2013,104.04,-0.013745921
01/10/2013,105.48,0.010579084
30/09/2013,104.37,-0.011810786
27/09/2013,105.61,-0.005005914
26/09/2013,106.14,0.00804053
25/09/2013,105.29,-0.00113906
24/09/2013,105.41,-0.001800863
23/09/2013,105.6,-0.00425231
20/09/2013,106.05,-0.007702462
19/09/2013,106.87,-0.003829096
18/09/2013,107.28,0.026925248
17/09/2013,104.43,-0.012087902
16/09/2013,105.7,0.014484721
13/09/2013,104.18,0.011585378
12/09/2013,102.98,0.0003885
11/09/2013,102.94,0.002042107
10/09/2013,102.73,0.00703334
09/09/2013,102.01,0.021001267
06/09/2013,99.89,-0.015890691
05/09/2013,101.49,0.005830344
04/09/2013,100.9,0.017193546
03/09/2013,99.18,0.013091982
30/08/2013,97.89,0.006559417
29/08/2013,97.25,0.001337655
28/08/2013,97.12,-0.00400761
27/08/2013,97.51,-0.00143472
26/08/2013,97.65,0.014752421
23/08/2013,96.22,-0.000311737
22/08/2013,96.25,0.015074084
21/08/2013,94.81,-0.011222521
20/08/2013,95.88,0.006277485
19/08/2013,95.28,0.003048302
16/08/2013,94.99,-0.03170593
15/08/2013,98.05,0.01056041
14/08/2013,97.02,-0.000824232
13/08/2013,97.1,0.014732085
12/08/2013,95.68,-0.005939683
09/08/2013,96.25,-0.011261031
08/08/2013,97.34,0.024333113
07/08/2013,95,-0.000210504
06/08/2013,95.02,-0.023197587
05/08/2013,97.25,-0.002157055
02/08/2013,97.46,0.000923882
01/08/2013,97.37,-0.014377
31/07/2013,98.78,-0.016565812
30/07/2013,100.43,-0.011188789
29/07/2013,101.56,0.010392532
26/07/2013,100.51,-0.001987875
25/07/2013,100.71,-0.01017544
24/07/2013,101.74,-0.021008359
23/07/2013,103.9,-0.000288697
22/07/2013,103.93,-0.002210583
19/07/2013,104.16,0.010907971
18/07/2013,103.03,0.000873914
17/07/2013,102.94,0.013299629
16/07/2013,101.58,-0.016500252
15/07/2013,103.27,0.003103484
12/07/2013,102.95,-0.003781089
11/07/2013,103.34,0.018064251
10/07/2013,101.49,0.00088718
09/07/2013,101.4,0.022035888
08/07/2013,99.19,0.004850944
05/07/2013,98.71,0.008341859
03/07/2013,97.89,-0.005399636
02/07/2013,98.42,0.014842383
01/07/2013,96.97,-0.018695952
28/06/2013,98.8,0.000506201
27/06/2013,98.75,-0.020943699
26/06/2013,100.84,-0.005537989
25/06/2013,101.4,-0.002954212
24/06/2013,101.7,-0.014544646
21/06/2013,103.19,-0.002516455
20/06/2013,103.45,-0.023312415
19/06/2013,105.89,0.002458398
18/06/2013,105.63,0.007697828
17/06/2013,104.82,-0.007697828
14/06/2013,105.63,0.001800351
13/06/2013,105.44,0.018957006
12/06/2013,103.46,-0.010097696
11/06/2013,104.51,-0.016512047
10/06/2013,106.25,0.044259268
07/06/2013,101.65,0.02924798
06/06/2013,98.72,-0.001922786
05/06/2013,98.91,-0.031840318
04/06/2013,102.11,0.000293844
03/06/2013,102.08,0.014207027
31/05/2013,100.64,-0.042124802
30/05/2013,104.97,-0.004277776
29/05/2013,105.42,-0.001232403
28/05/2013,105.55,0.006844784
24/05/2013,104.83,-0.001525117
23/05/2013,104.99,0.009089667
22/05/2013,104.04,-0.024214258
21/05/2013,106.59,-0.016007787
20/05/2013,108.31,-0.000646084
17/05/2013,108.38,0.006572576
16/05/2013,107.67,-0.014293203
15/05/2013,109.22,0.014478973
14/05/2013,107.65,0.007646438
13/05/2013,106.83,-0.012002935
10/05/2013,108.12,0.006123036
09/05/2013,107.46,-0.007694128
08/05/2013,108.29,0.003978724
07/05/2013,107.86,0.006231129
06/05/2013,107.19,-0.000839278
03/05/2013,107.28,0.010965947
02/05/2013,106.11,0.013377174
01/05/2013,104.7,-0.020046057
30/04/2013,106.82,0.00300019
29/04/2013,106.5,0.017236907
26/04/2013,104.68,-0.011870421
25/04/2013,105.93,0.016754319
24/04/2013,104.17,0.004040021
23/04/2013,103.75,0.002895755
22/04/2013,103.45,0.002225771
19/04/2013,103.22,0.01071404
18/04/2013,102.12,-0.016221035
17/04/2013,103.79,-0.01501343
16/04/2013,105.36,0.021683666
15/04/2013,103.1,-0.022537516
12/04/2013,105.45,-0.015526071
11/04/2013,107.1,0.013631233
10/04/2013,105.65,0.003698264
09/04/2013,105.26,0.00057018
08/04/2013,105.2,0.000951022
05/04/2013,105.1,-0.006070973
04/04/2013,105.74,0.01170049
03/04/2013,104.51,0.004891861
02/04/2013,104,-0.017065098
01/04/2013,105.79,0.001513575
28/03/2013,105.63,0.004839867
27/03/2013,105.12,0.012732928
26/03/2013,103.79,0.043217513
25/03/2013,99.4,-0.019131711
22/03/2013,101.32,0.002668381
21/03/2013,101.05,-0.020277915
20/03/2013,103.12,0.007983686
19/03/2013,102.3,-0.003318047
18/03/2013,102.64,-0.015468213
15/03/2013,104.24,0.001343957
14/03/2013,104.1,0.00442862
13/03/2013,103.64,0.002511836
12/03/2013,103.38,-0.00809253
11/03/2013,104.22,0.008382763
08/03/2013,103.35,0.004266466
07/03/2013,102.91,0.006042903
06/03/2013,102.29,-0.004681565
05/03/2013,102.77,0.011253115
04/03/2013,101.62,-0.000393546
01/03/2013,101.66,0.00621641
28/02/2013,101.03,0.006255295
27/02/2013,100.4,0.012024193
26/02/2013,99.2,0.01125259
25/02/2013,98.09,-0.019084741
22/02/2013,99.98,0.012783908
21/02/2013,98.71,0.000506663
20/02/2013,98.66,-0.032214204
19/02/2013,101.89,-0.015774426
15/02/2013,103.51,0.014695413
14/02/2013,102,-0.007909811
13/02/2013,102.81,0.010167259
12/02/2013,101.77,-0.003433227
11/02/2013,102.12,0.009544029
08/02/2013,101.15,0.005750561
07/02/2013,100.57,-0.011271624
06/02/2013,101.71,-0.003043246
05/02/2013,102.02,0.006687672
04/02/2013,101.34,-0.009135175
01/02/2013,102.27,0.009036502
31/01/2013,101.35,-0.013524314
30/01/2013,102.73,-0.001653456
29/01/2013,102.9,0.000486027
28/01/2013,102.85,-0.005816788
25/01/2013,103.45,-0.001641957
24/01/2013,103.62,0.005224976
23/01/2013,103.08,0.006521022
22/01/2013,102.41,-0.000585709
18/01/2013,102.47,0.011286248
17/01/2013,101.32,-0.005708115
16/01/2013,101.9,0.00452445
15/01/2013,101.44,0.008414642
14/01/2013,100.59,0.005082983
11/01/2013,100.08,0.006113775
10/01/2013,99.47,-0.00110525
09/01/2013,99.58,0.010904793
08/01/2013,98.5,0.026333552
07/01/2013,95.94,-0.001770373
04/01/2013,96.11,0.008043919
03/01/2013,95.34,-0.008460022
02/01/2013,96.15,0.015723594
31/12/2012,94.65,0.016726539
28/12/2012,93.08,-0.009729055
27/12/2012,93.99,-0.001169653
26/12/2012,94.1,0.013911407
24/12/2012,92.8,0.002697601
21/12/2012,92.55,0.000108056
20/12/2012,92.54,0.009336731
19/12/2012,91.68,-0.00457069
18/12/2012,92.1,0.015648402
17/12/2012,90.67,0.017130564
14/12/2012,89.13,-0.004142647
13/12/2012,89.5,-0.002789402
12/12/2012,89.75,-0.014600414
11/12/2012,91.07,0.005726257
10/12/2012,90.55,-0.001544913
07/12/2012,90.69,0.007970816
06/12/2012,89.97,0.004120961
05/12/2012,89.6,0.00447428
04/12/2012,89.2,-0.002575157
03/12/2012,89.43,-0.023865899
30/11/2012,91.59,-0.005335669
29/11/2012,92.08,0.008397454
28/11/2012,91.31,0.005490899
27/11/2012,90.81,-0.00417583
26/11/2012,91.19,0.006711804
23/11/2012,90.58,0.013224619
21/11/2012,89.39,0.001791513
20/11/2012,89.23,0.010137505
19/11/2012,88.33,0.035726316
16/11/2012,85.23,0.006710249
15/11/2012,84.66,0.009733015
14/11/2012,83.84,-0.015973835
13/11/2012,85.19,-0.004801227
12/11/2012,85.6,-0.009649555
09/11/2012,86.43,0.001157676
08/11/2012,86.33,-0.011745874
07/11/2012,87.35,-0.018151378
06/11/2012,88.95,0.010169579
05/11/2012,88.05,0.02507031
02/11/2012,85.87,-0.011347968
01/11/2012,86.85,0.009021574
31/10/2012,86.07,-0.006138897
26/10/2012,86.6,0.001271015
25/10/2012,86.49,0
24/10/2012,86.49,-0.005074397
23/10/2012,86.93,-0.022071431
22/10/2012,88.87,0.002027484
19/10/2012,88.69,-0.01444028
18/10/2012,89.98,0.003897338
17/10/2012,89.63,-0.009438746
16/10/2012,90.48,0.014472033
15/10/2012,89.18,0.006863599
12/10/2012,88.57,0.000903649
11/10/2012,88.49,-0.009111937
10/10/2012,89.3,-0.013458854
09/10/2012,90.51,-0.012516632
08/10/2012,91.65,0.00536077
05/10/2012,91.16,0.005720588
04/10/2012,90.64,0.022876632
03/10/2012,88.59,-0.026180964
02/10/2012,90.94,0.006066307
01/10/2012,90.39,-0.006945621
28/09/2012,91.02,-0.003728483
27/09/2012,91.36,0.020680859
26/09/2012,89.49,-0.010670325
25/09/2012,90.45,-0.006501759
24/09/2012,91.04,0.001318971
21/09/2012,90.92,-0.001538631
20/09/2012,91.06,-0.001097574
19/09/2012,91.16,0.023305904
18/09/2012,89.06,-0.000224542
17/09/2012,89.08,0.001235608
14/09/2012,88.97,-0.010398707
13/09/2012,89.9,0.02147477
12/09/2012,87.99,-0.017015454
11/09/2012,89.5,0.000894254
10/09/2012,89.42,0.000335552
07/09/2012,89.39,-0.00055919
06/09/2012,89.44,0.021357951
05/09/2012,87.55,0.010679323
04/09/2012,86.62,-0.005640952
31/08/2012,87.11,-0.000688547
30/08/2012,87.17,-0.006403681
29/08/2012,87.73,0.008700685
28/08/2012,86.97,0.009705449
27/08/2012,86.13,0.009214505
24/08/2012,85.34,-0.005725318
23/08/2012,85.83,-0.025649805
22/08/2012,88.06,0.004210533
21/08/2012,87.69,0.00251199
20/08/2012,87.47,-0.004562572
17/08/2012,87.87,-0.005108133
16/08/2012,88.32,0.01920498
15/08/2012,86.64,0.005091425
14/08/2012,86.2,-0.008087855
13/08/2012,86.9,0.001842894
10/08/2012,86.74,-0.021442427
09/08/2012,88.62,0.007020751
08/08/2012,88,-0.006907904
07/08/2012,88.61,0.001694246
06/08/2012,88.46,0.016182689
03/08/2012,87.04,-0.00389864
02/08/2012,87.38,0.011163014
01/08/2012,86.41,0.009184509
31/07/2012,85.62,-0.014839132
30/07/2012,86.9,0.000230176
27/07/2012,86.88,0.014842573
26/07/2012,85.6,0.00938974
25/07/2012,84.8,-0.003061347
24/07/2012,85.06,-0.003989211
23/07/2012,85.4,-0.024521238
20/07/2012,87.52,0.008491158
19/07/2012,86.78,0.003000579
18/07/2012,86.52,0.000231187
17/07/2012,86.5,0.011628038
16/07/2012,85.5,0.019367634
13/07/2012,83.86,0.014412933
12/07/2012,82.66,-0.001329868
11/07/2012,82.77,0.010810916
10/07/2012,81.88,-0.0104484
09/07/2012,82.74,0.007886955
06/07/2012,82.09,-0.011506213
05/07/2012,83.04,-0.006481838
03/07/2012,83.58,0.001197175
02/07/2012,83.48,0.008420596
29/06/2012,82.78,0.031039724
28/06/2012,80.25,-0.007943445
27/06/2012,80.89,0.038049437
26/06/2012,77.87,-0.000128411
25/06/2012,77.88,-0.007292299
22/06/2012,78.45,0.00857715
21/06/2012,77.78,-0.024259779
20/06/2012,79.69,-0.009491766
19/06/2012,80.45,0.00974277
18/06/2012,79.67,0.012249948
15/06/2012,78.7,0.000127073
14/06/2012,78.69,0.011631754
13/06/2012,77.78,-0.024385257
12/06/2012,79.7,0.014406922
11/06/2012,78.56,-0.010635704
08/06/2012,79.4,0.00999945
07/06/2012,78.61,-0.007477381
06/06/2012,79.2,0.029990714
05/06/2012,76.86,0.010463083
04/06/2012,76.06,-0.001445182
01/06/2012,76.17,-0.013431773
31/05/2012,77.2,0.010285879
30/05/2012,76.41,0.021964365
29/05/2012,74.75,0.016047813
25/05/2012,73.56,-0.005152554
24/05/2012,73.94,0.029090965
23/05/2012,71.82,0.007266661
22/05/2012,71.3,-0.011157717
21/05/2012,72.1,0.031131467
18/05/2012,69.89,-0.003570667
17/05/2012,70.14,-0.018084697
16/05/2012,71.42,-0.009198671
15/05/2012,72.08,0.008079164
14/05/2012,71.5,-0.013199219
11/05/2012,72.45,0.010266461
10/05/2012,71.71,-0.002646057
09/05/2012,71.9,-0.028788828
08/05/2012,74,0.015937135
07/05/2012,72.83,-0.010517068
04/05/2012,73.6,-0.020974149
03/05/2012,75.16,-0.006233855
02/05/2012,75.63,-0.009213016
01/05/2012,76.33,0.001967085
30/04/2012,76.18,-0.021556477
27/04/2012,77.84,0.01175952
26/04/2012,76.93,-0.007511043
25/04/2012,77.51,0.025347581
24/04/2012,75.57,-0.002247043
23/04/2012,75.74,-0.018574766
20/04/2012,77.16,0.004806765
19/04/2012,76.79,0.000390752
18/04/2012,76.76,-0.010883756
17/04/2012,77.6,0.009451744
16/04/2012,76.87,-0.002598416
13/04/2012,77.07,-0.016344228
12/04/2012,78.34,0.028747286
11/04/2012,76.12,0.02258632
10/04/2012,74.42,-0.028741797
09/04/2012,76.59,-0.031234465
05/04/2012,79.02,-0.019549495
04/04/2012,80.58,-0.015026764
03/04/2012,81.8,0.003919652
02/04/2012,81.48,0.021335466
30/03/2012,79.76,0.010714163
29/03/2012,78.91,-0.003036824
28/03/2012,79.15,-0.008429313
27/03/2012,79.82,-0.00287734
26/03/2012,80.05,0.020317438
23/03/2012,78.44,0.0008928
22/03/2012,78.37,-0.01002992
21/03/2012,79.16,0.000884676
20/03/2012,79.09,-0.01106512
19/03/2012,79.97,0.014611672
16/03/2012,78.81,-0.006198236
15/03/2012,79.3,0.010266901
14/03/2012,78.49,-0.010645139
13/03/2012,79.33,0.006195885
12/03/2012,78.84,-0.005691535
09/03/2012,79.29,-0.005784724
08/03/2012,79.75,0.026556417
07/03/2012,77.66,0.000515198
06/03/2012,77.62,-0.030201509
05/03/2012,80,-0.009083619
02/03/2012,80.73,0.007210374
01/03/2012,80.15,0.03517153
29/02/2012,77.38,-0.020846077
28/02/2012,79.01,0.002153944
27/02/2012,78.84,-0.00858808
24/02/2012,79.52,0.022124234
23/02/2012,77.78,-0.025012413
22/02/2012,79.75,0.004650294
21/02/2012,79.38,0.000504032
17/02/2012,79.34,0.004167988
16/02/2012,79.01,0.015432996
15/02/2012,77.8,0.011115534
14/02/2012,76.94,-0.012785091
13/02/2012,77.93,0.007599702
10/02/2012,77.34,-0.012719385
09/02/2012,78.33,-0.010287765
08/02/2012,79.14,-0.008305068
07/02/2012,79.8,0.001881468
06/02/2012,79.65,-0.030904808
03/02/2012,82.15,0.000243487
02/02/2012,82.13,-0.015464849
01/02/2012,83.41,0.016439389
31/01/2012,82.05,-0.002920776
30/01/2012,82.29,0.021619808
27/01/2012,80.53,-0.007669508
26/01/2012,81.15,-0.002092695
25/01/2012,81.32,0.014991299
24/01/2012,80.11,0.002750002
23/01/2012,79.89,-0.002000751
20/01/2012,80.05,-0.003740653
19/01/2012,80.35,-0.007810118
18/01/2012,80.98,0.004207406
17/01/2012,80.64,0.013106348
13/01/2012,79.59,-0.008507495
12/01/2012,80.27,0.005246077
11/01/2012,79.85,0.008173576
10/01/2012,79.2,0.008877674
09/01/2012,78.5,0.012691664
06/01/2012,77.51,0.010766042
05/01/2012,76.68,0.053712274
04/01/2012,72.67,0.010096206
03/01/2012,71.94,0.026337696
30/12/2011,70.07,-0.005408496
29/12/2011,70.45,0.011564123
28/12/2011,69.64,-0.019059032
27/12/2011,70.98,0
23/12/2011,70.98,0.004943164
22/12/2011,70.63,-0.001273435
21/12/2011,70.72,0.006098877
20/12/2011,70.29,0.041242959
19/12/2011,67.45,-0.01017783
16/12/2011,68.14,-0.003954601
15/12/2011,68.41,0.010137456
14/12/2011,67.72,-0.004861172
13/12/2011,68.05,-0.014443318
12/12/2011,69.04,-0.031228031
09/12/2011,71.23,0.018991501
08/12/2011,69.89,-0.025986493
07/12/2011,71.73,-0.008191646
06/12/2011,72.32,0.027475796
05/12/2011,70.36,-0.000852394
02/12/2011,70.42,-0.038718107
01/12/2011,73.2,-0.003409482
30/11/2011,73.45,0.045969096
29/11/2011,70.15,0.009452949
28/11/2011,69.49,0.025948978
25/11/2011,67.71,-0.003832552
23/11/2011,67.97,-0.02053221
22/11/2011,69.38,-0.018705479
21/11/2011,70.69,-0.009853683
18/11/2011,71.39,0.012686948
17/11/2011,70.49,-0.02976951
16/11/2011,72.62,-0.026766084
15/11/2011,74.59,0.002684926
14/11/2011,74.39,-0.009499035
11/11/2011,75.1,0.021399107
10/11/2011,73.51,0.021728028
09/11/2011,71.93,-0.03765279
08/11/2011,74.69,0.023983265
07/11/2011,72.92,0.005776388
04/11/2011,72.5,-0.008515365
03/11/2011,73.12,0.012523387
02/11/2011,72.21,0.014085722
01/11/2011,71.2,-0.021536088
31/10/2011,72.75,-0.049346383
28/10/2011,76.43,-0.019948848
27/10/2011,77.97,0.049290482
26/10/2011,74.22,0.01712231
25/10/2011,72.96,-0.02477284
24/10/2011,74.79,-0.000534688
21/10/2011,74.83,0.015623213
20/10/2011,73.67,0.015733275
19/10/2011,72.52,-0.027339343
18/10/2011,74.53,0.02720146
17/10/2011,72.53,-0.025455672
14/10/2011,74.4,0.016533782
13/10/2011,73.18,-0.006266197
12/10/2011,73.64,-0.000271555
11/10/2011,73.66,-0.001356668
10/10/2011,73.76,0.039123104
07/10/2011,70.93,-0.00506259
06/10/2011,71.29,0.0733206
05/10/2011,66.25,0.046340337
04/10/2011,63.25,0.050918911
03/10/2011,60.11,0.00116521
30/09/2011,60.04,-0.050501842
29/09/2011,63.15,0.004284701
28/09/2011,62.88,-0.048578098
27/09/2011,66.01,0.016188503
26/09/2011,64.95,0.02037554
23/09/2011,63.64,-0.010628421
22/09/2011,64.32,-0.023660652
21/09/2011,65.86,-0.027702603
20/09/2011,67.71,-0.022922385
19/09/2011,69.28,-0.007047854
16/09/2011,69.77,-0.008278666
15/09/2011,70.35,0.012587779
14/09/2011,69.47,0.030249987
13/09/2011,67.4,0.022961915
12/09/2011,65.87,0.013141998
09/09/2011,65.01,-0.035510266
08/09/2011,67.36,-0.007837378
07/09/2011,67.89,0.045657647
06/09/2011,64.86,-0.014388737
02/09/2011,65.8,-0.046471659
01/09/2011,68.93,0
31/08/2011,68.93,-0.007803508
30/08/2011,69.47,-0.004452431
29/08/2011,69.78,-0.012815212
26/08/2011,70.68,0.014536383
25/08/2011,69.66,-0.015808917
24/08/2011,70.77,0.023591058
23/08/2011,69.12,0.057158414
22/08/2011,65.28,-0.010969031
19/08/2011,66,-0.007396818
18/08/2011,66.49,-0.054296751
17/08/2011,70.2,0.017241806
16/08/2011,69,-0.012386735
15/08/2011,69.86,0.000143154
12/08/2011,69.85,0.009204725
11/08/2011,69.21,0.050373558
10/08/2011,65.81,-0.022239835
09/08/2011,67.29,0.05891706
08/08/2011,63.44,-0.056834346
05/08/2011,67.15,0.017274181
04/08/2011,66,-0.071756725
03/08/2011,70.91,-0.001831631
02/08/2011,71.04,-0.018272354
01/08/2011,72.35,-0.015497807
29/07/2011,73.48,-0.014054285
28/07/2011,74.52,0.008354718
27/07/2011,73.9,-0.013574565
26/07/2011,74.91,-0.019957049
25/07/2011,76.42,0.01330455
22/07/2011,75.41,-0.00436653
21/07/2011,75.74,0.007022222
20/07/2011,75.21,0.018248192
19/07/2011,73.85,0.008703985
18/07/2011,73.21,-0.011543552
15/07/2011,74.06,-0.005252184
14/07/2011,74.45,0.000806235
13/07/2011,74.39,0.003366326
12/07/2011,74.14,-0.002290334
11/07/2011,74.31,-0.011506683
08/07/2011,75.17,0.005603003
07/07/2011,74.75,-0.000534974
06/07/2011,74.79,0.013732041
05/07/2011,73.77,0.015298755
01/07/2011,72.65,0.001515256
30/06/2011,72.54,0.031935487
29/06/2011,70.26,0.04900368
28/06/2011,66.9,0.017795674
27/06/2011,65.72,-0.003645205
24/06/2011,65.96,-0.009205528
23/06/2011,66.57,-0.002850073
22/06/2011,66.76,-0.009540919
21/06/2011,67.4,0.014044755
20/06/2011,66.46,0.009220835
17/06/2011,65.85,-0.006357878
16/06/2011,66.27,-0.019426791
15/06/2011,67.57,-0.027874844
14/06/2011,69.48,0.011289742
13/06/2011,68.7,-0.001018404
10/06/2011,68.77,-0.010703024
09/06/2011,69.51,0.02756683
08/06/2011,67.62,0.001924359
07/06/2011,67.49,-0.001036653
06/06/2011,67.56,-0.018042294
03/06/2011,68.79,-0.003627661
02/06/2011,69.04,-0.001447388
01/06/2011,69.14,-0.027109664
31/05/2011,71.04,0.019903984
27/05/2011,69.64,0.003164104
26/05/2011,69.42,0.00780915
25/05/2011,68.88,0.011388647
24/05/2011,68.1,0.011371311
23/05/2011,67.33,0.014963619
20/05/2011,66.33,-0.003912133
19/05/2011,66.59,0.014673889
18/05/2011,65.62,0.038051023
17/05/2011,63.17,-0.003161058
16/05/2011,63.37,-0.006605875
13/05/2011,63.79,-0.003442883
12/05/2011,64.01,-0.011185451
11/05/2011,64.73,-0.026225013
10/05/2011,66.45,0.001656752
09/05/2011,66.34,0.016260521
06/05/2011,65.27,0.007381242
05/05/2011,64.79,-0.005694513
04/05/2011,65.16,-0.022759289
03/05/2011,66.66,-0.004788994
02/05/2011,66.98,-0.0157017
29/04/2011,68.04,0.009154058
28/04/2011,67.42,-0.007094325
27/04/2011,67.9,0.013791277
26/04/2011,66.97,0.014741543
25/04/2011,65.99,-0.022920635
21/04/2011,67.52,-0.000148093
20/04/2011,67.53,0.01012064
19/04/2011,66.85,0.010073001
18/04/2011,66.18,-0.0172276
15/04/2011,67.33,-0.004593621
14/04/2011,67.64,-0.007511634
13/04/2011,68.15,-0.016011987
12/04/2011,69.25,0.030496426
11/04/2011,67.17,0.014244187
08/04/2011,66.22,-0.026083899
07/04/2011,67.97,-0.017356229
06/04/2011,69.16,-0.062222365
05/04/2011,73.6,-0.006095515
04/04/2011,74.05,0.01195504
01/04/2011,73.17,0.012514775
31/03/2011,72.26,0.020552978
30/03/2011,70.79,0.004105038
29/03/2011,70.5,0.003552402
28/03/2011,70.25,-0.007233561
25/03/2011,70.76,0.003397512
24/03/2011,70.52,0.007115442
23/03/2011,70.02,0.015399311
22/03/2011,68.95,-0.000435003
21/03/2011,68.98,0.016664616
18/03/2011,67.84,0.009478744
17/03/2011,67.2,0.011524486
16/03/2011,66.43,-0.020560915
15/03/2011,67.81,0.011121936
14/03/2011,67.06,-0.006687994
11/03/2011,67.51,0.006240733
10/03/2011,67.09,-0.033851866
09/03/2011,69.4,-0.033858323
08/03/2011,71.79,0.001952036
07/03/2011,71.65,-0.019487867
04/03/2011,73.06,0.015170612
03/03/2011,71.96,0.026330279
02/03/2011,70.09,0.000713623
01/03/2011,70.04,-0.026070666
28/02/2011,71.89,-0.004441367
25/02/2011,72.21,0.023398616
24/02/2011,70.54,-0.005231543
23/02/2011,70.91,-0.004923693
22/02/2011,71.26,-0.015733008
18/02/2011,72.39,-0.0240219
17/02/2011,74.15,0.015767623
16/02/2011,72.99,0.020065712
15/02/2011,71.54,-0.048963213
14/02/2011,75.13,0.001065388
11/02/2011,75.05,0.001066525
10/02/2011,74.97,-0.003462054
09/02/2011,75.23,0.007069995
08/02/2011,74.7,-0.011314597
07/02/2011,75.55,0.011850215
04/02/2011,74.66,-0.002274401
03/02/2011,74.83,-0.008118764
02/02/2011,75.44,-0.00805338
01/02/2011,76.05,0.0357396
31/01/2011,73.38,0.025394685
28/01/2011,71.54,-0.029474658
27/01/2011,73.68,0.001901916
