Date,Close,JPM
26/08/2013,51.8,-0.009988558
23/08/2013,52.32,0.00210466
22/08/2013,52.21,0.011171149
21/08/2013,51.63,-0.009445853
20/08/2013,52.12,0.00557962
19/08/2013,51.83,-0.027779564
16/08/2013,53.29,0
15/08/2013,53.29,-0.016009277
14/08/2013,54.15,-0.002582074
13/08/2013,54.29,0.003690722
12/08/2013,54.09,-0.007918281
09/08/2013,54.52,-0.005669883
08/08/2013,54.83,-0.008535419
07/08/2013,55.3,-0.003429916
06/08/2013,55.49,-0.010932988
05/08/2013,56.1,-0.006927819
02/08/2013,56.49,-0.000884721
01/08/2013,56.54,0.014429751
31/07/2013,55.73,0.007203345
30/07/2013,55.33,-0.006485341
29/07/2013,55.69,-0.006443552
26/07/2013,56.05,-0.007996489
25/07/2013,56.5,-0.002298242
24/07/2013,56.63,-0.00070609
23/07/2013,56.67,0.001942949
22/07/2013,56.56,0.007097262
19/07/2013,56.16,-0.003732342
18/07/2013,56.37,0.019706836
17/07/2013,55.27,0.004715279
16/07/2013,55.01,0.002183804
15/07/2013,54.89,-0.001456399
12/07/2013,54.97,-0.003087824
11/07/2013,55.14,0.005637916
10/07/2013,54.83,-0.001093693
09/07/2013,54.89,0.003467473
08/07/2013,54.7,0.013064865
05/07/2013,53.99,0.022855997
03/07/2013,52.77,-0.000568343
02/07/2013,52.8,0.005888515
01/07/2013,52.49,-0.005699104
28/06/2013,52.79,-0.006796326
27/06/2013,53.15,0.012304935
26/06/2013,52.5,0.008032172
25/06/2013,52.08,0.022525224
24/06/2013,50.92,-0.020218418
21/06/2013,51.96,-0.009957953
20/06/2013,52.48,-0.020183652
19/06/2013,53.55,-0.010403215
18/06/2013,54.11,0.004816608
17/06/2013,53.85,0.013460663
14/06/2013,53.13,-0.019385509
13/06/2013,54.17,0.018444864
12/06/2013,53.18,-0.005812335
11/06/2013,53.49,-0.016133869
10/06/2013,54.36,0.001657001
07/06/2013,54.27,0.014289934
06/06/2013,53.5,0.008823863
05/06/2013,53.03,-0.018866722
04/06/2013,54.04,-0.008292686
03/06/2013,54.49,-0.001833517
31/05/2013,54.59,-0.018692133
30/05/2013,55.62,0.017227736
29/05/2013,54.67,0.00128123
28/05/2013,54.6,0.017366038
24/05/2013,53.66,0.005793867
23/05/2013,53.35,-0.005234635
22/05/2013,53.63,0.011439412
21/05/2013,53.02,0.013864053
20/05/2013,52.29,-0.000191223
17/05/2013,52.3,0.025759147
16/05/2013,50.97,-0.002351559
15/05/2013,51.09,0.016976326
14/05/2013,50.23,0.011211329
13/05/2013,49.67,0.014397491
10/05/2013,48.96,-0.001632653
09/05/2013,49.04,-0.014575157
08/05/2013,49.76,0.012538081
07/05/2013,49.14,0.01972937
06/05/2013,48.18,0.012741687
03/05/2013,47.57,-0.01066398
02/05/2013,48.08,0.001456968
01/05/2013,48.01,-0.020615036
30/04/2013,49.01,0.001838048
29/04/2013,48.92,0.000817996
26/04/2013,48.88,-0.002451983
25/04/2013,49,0.005730675
24/04/2013,48.72,0.011353203
23/04/2013,48.17,0.017169601
22/04/2013,47.35,0.002537536
19/04/2013,47.23,0.012570742
18/04/2013,46.64,-0.003210963
17/04/2013,46.79,-0.035688086
16/04/2013,48.49,0.011615978
15/04/2013,47.93,-0.022282746
12/04/2013,49.01,-0.006102541
11/04/2013,49.31,0.001217533
10/04/2013,49.25,0.011641099
