Date,Close,FLS
15/10/2013,62.41,-0.015896059
14/10/2013,63.41,0.008552475
11/10/2013,62.87,0.013289764
10/10/2013,62.04,0.027452704
09/10/2013,60.36,0.001160381
08/10/2013,60.29,-0.011215687
07/10/2013,60.97,-0.012064052
04/10/2013,61.71,0.004222156
03/10/2013,61.45,-0.006326568
02/10/2013,61.84,-0.009815832
01/10/2013,62.45,0.00096123
30/09/2013,62.39,0.0036933
27/09/2013,62.16,-0.00641439
26/09/2013,62.56,0.00721909
25/09/2013,62.11,-0.010888819
24/09/2013,62.79,0.003989473
23/09/2013,62.54,-0.008438869
20/09/2013,63.07,-0.003324103
19/09/2013,63.28,0.010963803
18/09/2013,62.59,0.016755668
17/09/2013,61.55,0.001626017
16/09/2013,61.45,0.007349972
13/09/2013,61,-0.007349972
12/09/2013,61.45,0.007841896
11/09/2013,60.97,-0.004255326
10/09/2013,61.23,0.025807884
09/09/2013,59.67,0.0101062
06/09/2013,59.07,0.014322495
05/09/2013,58.23,0.005683301
04/09/2013,57.9,0.024830791
03/09/2013,56.48,0.012291951
30/08/2013,55.79,-0.012999916
29/08/2013,56.52,0.002125399
28/08/2013,56.4,0.006581897
27/08/2013,56.03,-0.020316925
26/08/2013,57.18,-0.00261986
23/08/2013,57.33,-0.002090957
22/08/2013,57.45,0.021286757
21/08/2013,56.24,-0.00726374
20/08/2013,56.65,0.011004726
19/08/2013,56.03,-0.010121724
16/08/2013,56.6,0.005136846
15/08/2013,56.31,-0.014982214
14/08/2013,57.16,-0.004886572
13/08/2013,57.44,0.007689657
12/08/2013,57,0.004395611
09/08/2013,56.75,0.008138757
08/08/2013,56.29,0.005522415
07/08/2013,55.98,-0.00871504
06/08/2013,56.47,-0.007585817
05/08/2013,56.9,-0.006306959
02/08/2013,57.26,-0.014391232
01/08/2013,58.09,0.024572117
31/07/2013,56.68,-0.001058015
30/07/2013,56.74,0.006719742
29/07/2013,56.36,-0.008128689
26/07/2013,56.82,-0.009807434
25/07/2013,57.38,0.023451661
24/07/2013,56.05,-0.01592954
23/07/2013,56.95,-0.006999154
22/07/2013,57.35,0
19/07/2013,57.35,0.010693414
18/07/2013,56.74,0.016526365
17/07/2013,55.81,0.011352496
16/07/2013,55.18,-0.001991492
15/07/2013,55.29,-0.003971124
12/07/2013,55.51,-0.007716503
11/07/2013,55.94,0.0066362
10/07/2013,55.57,-0.003233923
09/07/2013,55.75,0.012998919
08/07/2013,55.03,-0.00597882
05/07/2013,55.36,0.021176403
03/07/2013,54.2,-0.002395652
02/07/2013,54.33,-0.004957322
01/07/2013,54.6,0.010864668
28/06/2013,54.01,-0.009398392
27/06/2013,54.52,0.010509915
26/06/2013,53.95,0.021546501
25/06/2013,52.8,0.014306396
24/06/2013,52.05,-1.118647195
21/06/2013,159.31,-0.005508621
20/06/2013,160.19,-0.023627761
19/06/2013,164.02,-0.011818678
18/06/2013,165.97,0.007499279
17/06/2013,164.73,-0.005569359
14/06/2013,165.65,-0.001869667
13/06/2013,165.96,0.012185292
12/06/2013,163.95,-0.006626365
11/06/2013,165.04,-0.020332364
10/06/2013,168.43,0.002139674
07/06/2013,168.07,0.018435085
06/06/2013,165,0.015267472
05/06/2013,162.5,-0.026357268
04/06/2013,166.84,-0.000838775
03/06/2013,166.98,-0.006863445
31/05/2013,168.13,-0.006284854
30/05/2013,169.19,0.009024582
29/05/2013,167.67,-0.009201882
28/05/2013,169.22,0.014164374
24/05/2013,166.84,-0.006511957
23/05/2013,167.93,-0.003803868
22/05/2013,168.57,-0.019503644
21/05/2013,171.89,0.004548113
20/05/2013,171.11,0.007096596
17/05/2013,169.9,0.019914464
16/05/2013,166.55,0.001682592
15/05/2013,166.27,0.008516344
14/05/2013,164.86,0.016759827
13/05/2013,162.12,-0.000739919
10/05/2013,162.24,0.006492927
09/05/2013,161.19,-0.009508592
08/05/2013,162.73,0.007896888
07/05/2013,161.45,0.016549948
06/05/2013,158.8,0.000818975
03/05/2013,158.67,0.028316743
02/05/2013,154.24,0.019113031
01/05/2013,151.32,-0.043957439
30/04/2013,158.12,0.00202583
29/04/2013,157.8,0.000443698
26/04/2013,157.73,0.001141842
25/04/2013,157.55,0.008349582
24/04/2013,156.24,0.015155225
23/04/2013,153.89,0.005277401
22/04/2013,153.08,0.001634468
19/04/2013,152.83,0.003802286
18/04/2013,152.25,-0.015640593
17/04/2013,154.65,-0.028305581
16/04/2013,159.09,0.023789444
15/04/2013,155.35,-0.039134056
12/04/2013,161.55,-0.01773107
11/04/2013,164.44,-0.002611523
10/04/2013,164.87,0.009078509
09/04/2013,163.38,0.011635555
08/04/2013,161.49,0.008519687
05/04/2013,160.12,-0.013830964
04/04/2013,162.35,0.003084518
03/04/2013,161.85,-0.007386922
02/04/2013,163.05,-0.010008017
01/04/2013,164.69,-0.018171378
28/03/2013,167.71,0.014958378
27/03/2013,165.22,-0.001209775
26/03/2013,165.42,0.006793669
25/03/2013,164.3,-0.008605592
22/03/2013,165.72,0.000181045
21/03/2013,165.69,-0.020135109
20/03/2013,169.06,0.010704194
19/03/2013,167.26,-0.001851686
18/03/2013,167.57,-0.001073601
15/03/2013,167.75,0.005139863
14/03/2013,166.89,0.013027143
13/03/2013,164.73,0.003100778
12/03/2013,164.22,-0.007824624
11/03/2013,165.51,0.004663142
08/03/2013,164.74,0.003709677
07/03/2013,164.13,-0.003709677
06/03/2013,164.74,-0.002667315
05/03/2013,165.18,0.021849763
04/03/2013,161.61,0.000371333
01/03/2013,161.55,0.00652075
28/02/2013,160.5,0.009830089
27/02/2013,158.93,0.024007011
26/02/2013,155.16,0.00478068
25/02/2013,154.42,-0.043589822
22/02/2013,161.3,0.034371979
21/02/2013,155.85,-0.012180885
20/02/2013,157.76,-0.012347391
19/02/2013,159.72,-0.001438984
15/02/2013,159.95,-0.000125031
14/02/2013,159.97,-0.00031251
13/02/2013,160.02,0.005828728
12/02/2013,159.09,0.009029264
11/02/2013,157.66,-0.000507292
08/02/2013,157.74,0.0162335
07/02/2013,155.2,-0.007766157
06/02/2013,156.41,-0.00115016
05/02/2013,156.59,0.012983856
04/02/2013,154.57,-0.009337136
01/02/2013,156.02,-0.004795559
31/01/2013,156.77,-0.001083804
30/01/2013,156.94,-6.37166E-05
29/01/2013,156.95,0.026993761
28/01/2013,152.77,-0.01106638
