Date,Close,SBUX
03/09/2013,71.6,0.015198716
30/08/2013,70.52,-0.009315523
29/08/2013,71.18,0.003095542
28/08/2013,70.96,0.01133799
27/08/2013,70.16,-0.024219714
26/08/2013,71.88,-0.001251304
23/08/2013,71.97,0.000973101
22/08/2013,71.9,0.016689259
21/08/2013,70.71,0.000707364
20/08/2013,70.66,0.005250101
19/08/2013,70.29,-0.005957464
16/08/2013,70.71,-0.000424178
15/08/2013,70.74,-0.015569429
14/08/2013,71.85,-0.010935122
13/08/2013,72.64,-0.003984343
12/08/2013,72.93,0.001784122
09/08/2013,72.8,-0.00192123
08/08/2013,72.94,0.010335653
07/08/2013,72.19,-0.008414423
06/08/2013,72.8,-0.01594365
05/08/2013,73.97,-0.003508776
02/08/2013,74.23,0.010155121
01/08/2013,73.48,0.030257195
31/07/2013,71.29,-0.008937359
30/07/2013,71.93,-0.007203245
29/07/2013,72.45,-0.012482159
26/07/2013,73.36,0.073374243
25/07/2013,68.17,0.023149869
24/07/2013,66.61,-0.015640447
23/07/2013,67.66,-0.019901154
22/07/2013,69.02,0.003337932
19/07/2013,68.79,0.004516654
18/07/2013,68.48,0.004097167
17/07/2013,68.2,-0.019169916
16/07/2013,69.52,-0.002011784
15/07/2013,69.66,-0.000860956
12/07/2013,69.72,0.00546528
11/07/2013,69.34,0.018044727
10/07/2013,68.1,-0.000440432
09/07/2013,68.13,-0.002345698
08/07/2013,68.29,0.008381786
05/07/2013,67.72,0.006221321
03/07/2013,67.3,0.007606868
02/07/2013,66.79,0.008268859
01/07/2013,66.24,0.011081707
28/06/2013,65.51,-0.002743904
27/06/2013,65.69,-0.001673131
26/06/2013,65.8,0.01624059
25/06/2013,64.74,0.011339927
24/06/2013,64.01,-0.010567309
21/06/2013,64.69,-0.00815954
20/06/2013,65.22,-0.018081477
19/06/2013,66.41,-0.010336396
18/06/2013,67.1,0.01607486
17/06/2013,66.03,0.006533488
14/06/2013,65.6,-0.005624397
13/06/2013,65.97,0.023310364
12/06/2013,64.45,-0.014938293
11/06/2013,65.42,-0.010491999
10/06/2013,66.11,0.016317556
07/06/2013,65.04,0.031550329
06/06/2013,63.02,0.010848862
05/06/2013,62.34,-0.015755876
04/06/2013,63.33,-0.002050636
03/06/2013,63.46,0.005055303
31/05/2013,63.14,-0.00521287
30/05/2013,63.47,-0.002517704
29/05/2013,63.63,-0.009852296
28/05/2013,64.26,0.014104606
24/05/2013,63.36,-0.002522069
23/05/2013,63.52,-0.009869274
22/05/2013,64.15,-0.001557633
21/05/2013,64.25,0.006558425
20/05/2013,63.83,-0.004688974
17/05/2013,64.13,0.009085276
16/05/2013,63.55,-0.008149238
15/05/2013,64.07,0.008621419
14/05/2013,63.52,0.011081323
13/05/2013,62.82,-0.004447275
10/05/2013,63.1,0.011796725
09/05/2013,62.36,-0.000801475
08/05/2013,62.41,0.003531304
07/05/2013,62.19,-0.00465229
06/05/2013,62.48,0.009811096
03/05/2013,61.87,0.024377485
02/05/2013,60.38,0.003982747
01/05/2013,60.14,-0.01157229
30/04/2013,60.84,0.004282662
29/04/2013,60.58,0.009620243
26/04/2013,60,-0.008298803
25/04/2013,60.5,0.011136158
24/04/2013,59.83,0.007381345
23/04/2013,59.39,0.012708804
22/04/2013,58.64,0.004101168
19/04/2013,58.4,0.011712156
18/04/2013,57.72,-0.007766024
17/04/2013,58.17,-0.006682112
16/04/2013,58.56,0.014621401
15/04/2013,57.71,-0.023631237
12/04/2013,59.09,0.008668364
11/04/2013,58.58,0.013404566
10/04/2013,57.8,0.006770271
09/04/2013,57.41,-0.012291335
08/04/2013,58.12,0.005521063
05/04/2013,57.8,-0.00534899
04/04/2013,58.11,0.007080593
03/04/2013,57.7,-0.009658578
02/04/2013,58.26,0.02414779
01/04/2013,56.87,-0.001405729
28/03/2013,56.95,0.000702617
27/03/2013,56.91,-0.002457004
26/03/2013,57.05,0.006330248
25/03/2013,56.69,-0.012097982
22/03/2013,57.38,0.005767734
21/03/2013,57.05,-0.006638739
20/03/2013,57.43,0.01050246
19/03/2013,56.83,-0.001758088
18/03/2013,56.93,-0.012741249
15/03/2013,57.66,-0.000346801
14/03/2013,57.68,-0.015653541
13/03/2013,58.59,0.005305052
12/03/2013,58.28,-0.005646349
11/03/2013,58.61,-0.001023192
08/03/2013,58.67,0.00718443
07/03/2013,58.25,0.019939976
06/03/2013,57.1,0.010386503
05/03/2013,56.51,0.014437467
04/03/2013,55.7,0.015013396
01/03/2013,54.87,0.000364564
28/02/2013,54.85,0.005117906
27/02/2013,54.57,0.023923255
26/02/2013,53.28,0.001314678
25/02/2013,53.21,-0.017880901
22/02/2013,54.17,0.015253272
21/02/2013,53.35,0.000750047
20/02/2013,53.31,-0.021158919
19/02/2013,54.45,0.002022245
15/02/2013,54.34,-0.022022912
14/02/2013,55.55,-0.005027843
13/02/2013,55.83,-0.007672444
12/02/2013,56.26,0.002135232
11/02/2013,56.14,-0.004088531
08/02/2013,56.37,0.009088542
07/02/2013,55.86,-0.003395589
06/02/2013,56.05,-0.002672607
05/02/2013,56.2,0.001959213
04/02/2013,56.09,-0.013634563
01/02/2013,56.86,0.013099851
31/01/2013,56.12,0.002140564
30/01/2013,56,0.007168489
29/01/2013,55.6,-0.007525569
28/01/2013,56.02,-0.014003597
25/01/2013,56.81,0.040228085
24/01/2013,54.57,0.002017794
23/01/2013,54.46,-0.009684863
22/01/2013,54.99,0.003278691
18/01/2013,54.81,0.005671957
17/01/2013,54.5,0.002756088
16/01/2013,54.35,-0.002389048
15/01/2013,54.48,-0.003481451
14/01/2013,54.67,-0.006199874
11/01/2013,55.01,0.008580609
10/01/2013,54.54,-0.001648805
09/01/2013,54.63,-0.017959666
08/01/2013,55.62,-0.0017963
07/01/2013,55.72,0.000538551
04/01/2013,55.69,0.005762667
03/01/2013,55.37,0.006704746
02/01/2013,55,0.025224572
31/12/2012,53.63,0.018632326
28/12/2012,52.64,-0.011333707
27/12/2012,53.24,0.002068253
26/12/2012,53.13,-0.010485024
24/12/2012,53.69,0.001677696
21/12/2012,53.6,-0.011316325
20/12/2012,54.21,-0.001106195
19/12/2012,54.27,-0.001289016
18/12/2012,54.34,-0.004406911
17/12/2012,54.58,0.022606114
14/12/2012,53.36,0.003379016
13/12/2012,53.18,-0.007866682
12/12/2012,53.6,0.007678659
11/12/2012,53.19,0.004333497
10/12/2012,52.96,-0.012758147
07/12/2012,53.64,-0.001117943
06/12/2012,53.7,0.055713517
05/12/2012,50.79,-0.006476325
04/12/2012,51.12,-0.01302127
03/12/2012,51.79,-0.001543508
30/11/2012,51.87,0.001350439
29/11/2012,51.8,0.008335805
28/11/2012,51.37,0.022840134
27/11/2012,50.21,-0.013452231
26/11/2012,50.89,-0.00587776
23/11/2012,51.19,0.013372864
21/11/2012,50.51,0.00894905
20/11/2012,50.06,0.006412848
19/11/2012,49.74,0.019899134
16/11/2012,48.76,0.006790848
15/11/2012,48.43,-0.008430193
14/11/2012,48.84,-0.029654215
13/11/2012,50.31,-0.007327491
12/11/2012,50.68,-0.005509656
09/11/2012,50.96,0.001964251
08/11/2012,50.86,-0.018506421
07/11/2012,51.81,0.001931994
06/11/2012,51.71,0.013629494
05/11/2012,51.01,0.003338246
02/11/2012,50.84,0.086653813
01/11/2012,46.62,0.015564517
31/10/2012,45.9,0.000653808
26/10/2012,45.87,-0.008250155
25/10/2012,46.25,0.021637824
24/10/2012,45.26,0.006428039
23/10/2012,44.97,-0.007311432
22/10/2012,45.3,-0.008572423
19/10/2012,45.69,-0.036953721
18/10/2012,47.41,-0.020460004
17/10/2012,48.39,-0.011710457
16/10/2012,48.96,0.026701369
15/10/2012,47.67,0.010332195
12/10/2012,47.18,0.000423998
11/10/2012,47.16,0.00446287
10/10/2012,46.95,-0.008483614
09/10/2012,47.35,-0.029343485
08/10/2012,48.76,0.000410256
05/10/2012,48.74,-0.007358987
04/10/2012,49.1,-0.007911594
03/10/2012,49.49,0.003846548
02/10/2012,49.3,-0.017094433
01/10/2012,50.15,-0.011104615
28/09/2012,50.71,-0.006486509
27/09/2012,51.04,0.018588631
26/09/2012,50.1,-0.008546211
25/09/2012,50.53,-0.012390757
24/09/2012,51.16,0.001760736
21/09/2012,51.07,-0.00234696
20/09/2012,51.19,0.021323611
19/09/2012,50.11,0.017311221
18/09/2012,49.25,-0.008290412
17/09/2012,49.66,-0.015981163
14/09/2012,50.46,-0.024663611
13/09/2012,51.72,0.010691131
12/09/2012,51.17,0.008635971
11/09/2012,50.73,-0.00196928
10/09/2012,50.83,-0.006666691
07/09/2012,51.17,0.006469976
06/09/2012,50.84,0.020668462
05/09/2012,49.8,0.005840315
04/09/2012,49.51,-0.002017757
31/08/2012,49.61,-0.002013694
30/08/2012,49.71,0.010922439
29/08/2012,49.17,-0.003856698
28/08/2012,49.36,0.004467013
27/08/2012,49.14,0.008994337
24/08/2012,48.7,0.016563526
23/08/2012,47.9,-0.004582387
22/08/2012,48.12,0.000623636
21/08/2012,48.09,0.00083212
20/08/2012,48.05,-0.003531737
17/08/2012,48.22,-0.003725941
16/08/2012,48.4,0.006217637
15/08/2012,48.1,0.035336375
14/08/2012,46.43,0.006915956
13/08/2012,46.11,0.011780241
10/08/2012,45.57,0.010145654
09/08/2012,45.11,-0.003982306
08/08/2012,45.29,-0.000441501
07/08/2012,45.31,0.041226696
06/08/2012,43.48,-0.009841022
03/08/2012,43.91,0.017227944
02/08/2012,43.16,-0.014262952
01/08/2012,43.78,-0.033688342
31/07/2012,45.28,-0.034725711
30/07/2012,46.88,-0.012506787
27/07/2012,47.47,-0.098808659
26/07/2012,52.4,0.038717023
25/07/2012,50.41,-0.00138765
24/07/2012,50.48,-0.002374358
23/07/2012,50.6,-0.026522616
20/07/2012,51.96,-0.042206717
19/07/2012,54.2,0.016744577
18/07/2012,53.3,-0.008035174
17/07/2012,53.73,0.015568166
16/07/2012,52.9,-0.013332279
13/07/2012,53.61,0.017499741
12/07/2012,52.68,0.009919959
11/07/2012,52.16,-0.003444979
10/07/2012,52.34,-0.000954836
09/07/2012,52.39,0.008049104
06/07/2012,51.97,-0.008239962
05/07/2012,52.4,0.008817385
03/07/2012,51.94,-0.016232573
02/07/2012,52.79,-0.009989716
29/06/2012,53.32,0.023338504
28/06/2012,52.09,-0.012590781
27/06/2012,52.75,-0.022493919
26/06/2012,53.95,0.012308995
25/06/2012,53.29,-0.025017519
22/06/2012,54.64,0.010486712
21/06/2012,54.07,-0.028622864
20/06/2012,55.64,0.00938974
19/06/2012,55.12,0.01720079
18/06/2012,54.18,0.030737052
15/06/2012,52.54,0.004004964
14/06/2012,52.33,0.020464035
13/06/2012,51.27,-0.03394056
12/06/2012,53.04,0.003967135
11/06/2012,52.83,-0.014283272
08/06/2012,53.59,0.002802954
07/06/2012,53.44,-0.00056122
06/06/2012,53.47,0.020023336
05/06/2012,52.41,-0.028033065
04/06/2012,53.9,0.033006296
01/06/2012,52.15,-0.051207001
31/05/2012,54.89,0.002919177
30/05/2012,54.73,-0.015411419
29/05/2012,55.58,0.018522411
25/05/2012,54.56,-0.003658987
24/05/2012,54.76,-0.00963206
23/05/2012,55.29,0.03534327
22/05/2012,53.37,-0.006164211
21/05/2012,53.7,0.041248839
18/05/2012,51.53,-0.00271318
17/05/2012,51.67,-0.025791859
16/05/2012,53.02,-0.006017318
15/05/2012,53.34,-0.006167667
14/05/2012,53.67,-0.024660801
11/05/2012,55.01,0.0029128
10/05/2012,54.85,0.013768001
09/05/2012,54.1,-0.001662204
08/05/2012,54.19,-0.023526206
07/05/2012,55.48,-0.001440922
04/05/2012,55.56,-0.01942847
03/05/2012,56.65,-0.022170761
02/05/2012,57.92,0.004499056
01/05/2012,57.66,0.005042174
30/04/2012,57.37,-0.001045296
27/04/2012,57.43,-0.054717687
26/04/2012,60.66,0.01930819
25/04/2012,59.5,0.024671604
24/04/2012,58.05,-0.008747162
23/04/2012,58.56,-0.010193768
20/04/2012,59.16,0.005933729
19/04/2012,58.81,-0.025517584
18/04/2012,60.33,0.028071429
17/04/2012,58.66,-0.016736085
16/04/2012,59.65,-0.03330344
13/04/2012,61.67,0.017007769
12/04/2012,60.63,0.022349162
11/04/2012,59.29,0.043256507
10/04/2012,56.78,-0.011208524
09/04/2012,57.42,-0.013148978
05/04/2012,58.18,0.021192386
04/04/2012,56.96,0.000878194
03/04/2012,56.91,0.004226102
02/04/2012,56.67,0.013859497
30/03/2012,55.89,0.002866872
29/03/2012,55.73,-0.00536866
28/03/2012,56.03,-0.004096541
27/03/2012,56.26,0.006240548
26/03/2012,55.91,0.010066596
23/03/2012,55.35,0.002532563
22/03/2012,55.21,0.025684773
21/03/2012,53.81,0.001487819
20/03/2012,53.73,0.003355708
19/03/2012,53.55,0.006369448
16/03/2012,53.21,0.002634552
15/03/2012,53.07,0.00737592
14/03/2012,52.68,0.00647498
13/03/2012,52.34,0.023780724
12/03/2012,51.11,-0.014181879
09/03/2012,51.84,0.028766292
08/03/2012,50.37,0.017625131
07/03/2012,49.49,0.023718143
06/03/2012,48.33,-0.014583806
05/03/2012,49.04,0.003063415
02/03/2012,48.89,0.003688529
01/03/2012,48.71,0.003084201
29/02/2012,48.56,-0.007181728
28/02/2012,48.91,0.01400064
27/02/2012,48.23,-0.001450327
24/02/2012,48.3,-0.003307155
23/02/2012,48.46,0.00268623
22/02/2012,48.33,0.001449426
21/02/2012,48.26,-0.003929278
17/02/2012,48.45,-0.001443746
16/02/2012,48.52,0.000824742
15/02/2012,48.48,-0.013114942
14/02/2012,49.12,-0.002643084
13/02/2012,49.25,0.008769303
10/02/2012,48.82,-0.007753559
09/02/2012,49.2,0.009804
08/02/2012,48.72,0.006383219
07/02/2012,48.41,0.002481904
06/02/2012,48.29,-0.000621054
03/02/2012,48.32,0.013753082
02/02/2012,47.66,-0.012096081
01/02/2012,48.24,0.006655599
31/01/2012,47.92,-0.011618388
30/01/2012,48.48,0.013080224
27/01/2012,47.85,-0.010188257
26/01/2012,48.34,0.011861548
25/01/2012,47.77,0.002515197
24/01/2012,47.65,0.006527026
23/01/2012,47.34,-0.016965534
20/01/2012,48.15,0.002703547
19/01/2012,48.02,-0.000416406
18/01/2012,48.04,0.006892978
17/01/2012,47.71,0.007363029
13/01/2012,47.36,-0.005054771
12/01/2012,47.6,0.010135222
11/01/2012,47.12,0.006387077
10/01/2012,46.82,0.004924536
09/01/2012,46.59,-0.002786413
06/01/2012,46.72,0.00773532
05/01/2012,46.36,0.004106782
04/01/2012,46.17,0.019243979
03/01/2012,45.29,-0.015772507
30/12/2011,46.01,-0.009517701
29/12/2011,46.45,0.014529151
28/12/2011,45.78,-0.003488883
27/12/2011,45.94,0.010723377
23/12/2011,45.45,0.009950331
22/12/2011,45,-0.005319161
21/12/2011,45.24,0.003986716
20/12/2011,45.06,0.032479174
19/12/2011,43.62,0.003214699
16/12/2011,43.48,0.001841621
15/12/2011,43.4,0.007168489
14/12/2011,43.09,-0.01199553
13/12/2011,43.61,-0.008903152
12/12/2011,44,0.000909504
09/12/2011,43.96,0.025341139
08/12/2011,42.86,-0.023519645
07/12/2011,43.88,0.00342427
06/12/2011,43.73,-0.010690424
05/12/2011,44.2,0.006582705
02/12/2011,43.91,0.007314318
01/12/2011,43.59,0.002526704
30/11/2011,43.48,0.029643902
29/11/2011,42.21,0.008565363
28/11/2011,41.85,0.024429804
25/11/2011,40.84,-0.009989119
23/11/2011,41.25,-0.024663048
22/11/2011,42.28,0.014292764
21/11/2011,41.68,-0.008124298
18/11/2011,42.02,-0.000237954
17/11/2011,42.03,-0.023281475
16/11/2011,43.02,-0.023206096
15/11/2011,44.03,0.008897059
14/11/2011,43.64,-0.015913043
11/11/2011,44.34,0.018666602
10/11/2011,43.52,0.013183954
09/11/2011,42.95,-0.032301514
08/11/2011,44.36,0.002934871
07/11/2011,44.23,0.000904773
04/11/2011,44.19,0.065217638
03/11/2011,41.4,0.005328179
02/11/2011,41.18,-0.001213445
01/11/2011,41.23,-0.027038374
31/10/2011,42.36,-0.003299555
28/10/2011,42.5,-0.013322623
27/10/2011,43.07,0.039545818
26/10/2011,41.4,0.00290276
25/10/2011,41.28,-0.030066689
24/10/2011,42.54,0.010634627
21/10/2011,42.09,0.026482048
20/10/2011,40.99,0.001709193
19/10/2011,40.92,-0.036707972
18/10/2011,42.45,0.030860002
17/10/2011,41.16,-0.025427131
14/10/2011,42.22,0.02712926
13/10/2011,41.09,-0.010169579
12/10/2011,41.51,0.004345734
11/10/2011,41.33,0.009969687
10/10/2011,40.92,0.041412752
07/10/2011,39.26,0.019547948
06/10/2011,38.5,0.011757157
05/10/2011,38.05,0.021249139
04/10/2011,37.25,0.028592826
03/10/2011,36.2,-0.029666075
30/09/2011,37.29,-0.023324673
29/09/2011,38.17,-0.032477081
28/09/2011,39.43,-0.010595457
27/09/2011,39.85,0.00907493
26/09/2011,39.49,0.019949511
23/09/2011,38.71,0.002586654
22/09/2011,38.61,-0.032865014
21/09/2011,39.9,-0.029145061
20/09/2011,41.08,-0.001945526
19/09/2011,41.16,0.048790164
16/09/2011,39.2,0.003321838
15/09/2011,39.07,0.013398809
14/09/2011,38.55,0.009382399
13/09/2011,38.19,0.014240747
12/09/2011,37.65,0.009071567
09/09/2011,37.31,-0.04224687
08/09/2011,38.92,-0.006658155
07/09/2011,39.18,0.037180937
06/09/2011,37.75,0.006911245
02/09/2011,37.49,-0.01849947
01/09/2011,38.19,-0.011196576
31/08/2011,38.62,0.003112036
30/08/2011,38.5,0.011757157
29/08/2011,38.05,0.017497795
26/08/2011,37.39,0.026285215
25/08/2011,36.42,-0.025750169
24/08/2011,37.37,0.017274384
23/08/2011,36.73,0.051393605
22/08/2011,34.89,-0.006000875
19/08/2011,35.1,0.010021558
18/08/2011,34.75,-0.107660028
17/08/2011,38.7,-0.004897548
16/08/2011,38.89,0.012158991
15/08/2011,38.42,0.027977544
12/08/2011,37.36,0.006714138
11/08/2011,37.11,0.065419175
10/08/2011,34.76,-0.036162132
09/08/2011,36.04,0.0567994
08/08/2011,34.05,-0.075491533
05/08/2011,36.72,-0.004889985
04/08/2011,36.9,-0.062503932
03/08/2011,39.28,0.017204173
02/08/2011,38.61,-0.030355602
01/08/2011,39.8,-0.007260014
29/07/2011,40.09,0.002747598
28/07/2011,39.98,0.02558721
27/07/2011,38.97,-0.03057724
26/07/2011,40.18,-0.005460426
25/07/2011,40.4,0.00123839
22/07/2011,40.35,-0.000743218
21/07/2011,40.38,0.013714216
20/07/2011,39.83,-0.012227227
19/07/2011,40.32,0.023081807
18/07/2011,39.4,-0.010101096
15/07/2011,39.8,0.016977476
14/07/2011,39.13,-0.011434504
13/07/2011,39.58,0.000252685
12/07/2011,39.57,-0.004286982
11/07/2011,39.74,-0.015233158
08/07/2011,40.35,0.000743771
07/07/2011,40.32,-0.002477088
06/07/2011,40.42,-0.013027098
05/07/2011,40.95,0.018733602
01/07/2011,40.19,0.017570733
30/06/2011,39.49,0.001520527
29/06/2011,39.43,0.004575504
28/06/2011,39.25,0.032628477
27/06/2011,37.99,0.016990056
24/06/2011,37.35,-0.010122622
23/06/2011,37.73,0.011998544
22/06/2011,37.28,0.01486313
21/06/2011,36.73,0.024808329
20/06/2011,35.83,0.010944406
17/06/2011,35.44,0.008501043
16/06/2011,35.14,0.008000043
15/06/2011,34.86,-0.011692704
14/06/2011,35.27,0.010545915
13/06/2011,34.9,-0.00628394
10/06/2011,35.12,-0.011606641
09/06/2011,35.53,-0.0058931
08/06/2011,35.74,-0.005302091
07/06/2011,35.93,0.005302091
06/06/2011,35.74,0.016361437
03/06/2011,35.16,-0.021385171
02/06/2011,35.92,-0.001668985
01/06/2011,35.98,-0.022262841
31/05/2011,36.79,0.0090103
27/05/2011,36.46,0.000548697
26/05/2011,36.44,0.008820344
25/05/2011,36.12,-0.004695493
24/05/2011,36.29,-0.004124851
23/05/2011,36.44,-0.004654355
20/05/2011,36.61,-0.014373129
19/05/2011,37.14,0.014373129
18/05/2011,36.61,0.036438463
17/05/2011,35.3,0.003973891
16/05/2011,35.16,-0.027767876
13/05/2011,36.15,-0.00826451
12/05/2011,36.45,0.018272934
11/05/2011,35.79,-0.01221898
10/05/2011,36.23,0.003040776
09/05/2011,36.12,-0.011287112
06/05/2011,36.53,0.00082158
05/05/2011,36.5,-0.001915972
04/05/2011,36.57,0.007410491
03/05/2011,36.3,-0.010413906
02/05/2011,36.68,0.013172529
29/04/2011,36.2,-0.01861028
28/04/2011,36.88,-0.008370509
27/04/2011,37.19,0.015991668
26/04/2011,36.6,-0.007349972
25/04/2011,36.87,-0.0035197
21/04/2011,37,0.002977401
20/04/2011,36.89,0.019986976
19/04/2011,36.16,0.009726352
18/04/2011,35.81,-0.015791989
15/04/2011,36.38,0.011333915
14/04/2011,35.97,0.004458074
13/04/2011,35.81,0.001117631
12/04/2011,35.77,0.007858587
11/04/2011,35.49,-0.007858587
08/04/2011,35.77,-0.003627742
07/04/2011,35.9,-0.013556716
06/04/2011,36.39,-0.000274763
05/04/2011,36.4,-0.009025085
04/04/2011,36.73,-0.014058085
01/04/2011,37.25,0.008086297
31/03/2011,36.95,0.006244082
30/03/2011,36.72,-0.003805386
29/03/2011,36.86,-0.000542446
28/03/2011,36.88,-0.000542152
25/03/2011,36.9,-0.018260443
24/03/2011,37.58,0.023967756
23/03/2011,36.69,0.04858577
22/03/2011,34.95,-0.010247741
21/03/2011,35.31,0.009961659
18/03/2011,34.96,-0.003711639
17/03/2011,35.09,0.002568128
16/03/2011,35,-0.020362695
15/03/2011,35.72,-0.000279916
14/03/2011,35.73,-0.022964075
11/03/2011,36.56,-0.037841628
10/03/2011,37.97,0.094678302
09/03/2011,34.54,0.015463474
08/03/2011,34.01,0.012128532
07/03/2011,33.6,0.014388737
04/03/2011,33.12,0.003326784
03/03/2011,33.01,0.024223168
02/03/2011,32.22,-0.005262355
01/03/2011,32.39,-0.018051584
28/02/2011,32.98,0.014661228
25/02/2011,32.5,0.018320649
24/02/2011,31.91,0
23/02/2011,31.91,-0.026594022
22/02/2011,32.77,-0.036847062
18/02/2011,34,0.014815086
17/02/2011,33.5,-0.002087372
16/02/2011,33.57,0.011685526
15/02/2011,33.18,-0.011983367
14/02/2011,33.58,0.006872879
11/02/2011,33.35,0.005713442
10/02/2011,33.16,0.005139845
09/02/2011,32.99,-0.003932844
08/02/2011,33.12,0.023523309
07/02/2011,32.35,-0.007084582
04/02/2011,32.58,0.006775511
03/02/2011,32.36,0.00495664
02/02/2011,32.2,-0.001551591
01/02/2011,32.25,0.02257857
31/01/2011,31.53,-0.006323132
28/01/2011,31.73,-0.040153634
