Date,Close,LMT
01/07/2013,108.06,-0.003694813
28/06/2013,108.46,0.010193768
27/06/2013,107.36,0.014920748
26/06/2013,105.77,0.020054148
25/06/2013,103.67,-0.001542169
24/06/2013,103.83,-0.011776669
21/06/2013,105.06,0.000190386
20/06/2013,105.04,-0.017833185
19/06/2013,106.93,-0.017796373
18/06/2013,108.85,0.00534268
17/06/2013,108.27,0.005278523
14/06/2013,107.7,-0.002503827
13/06/2013,107.97,0.008557396
12/06/2013,107.05,0.010234351
11/06/2013,105.96,-0.006678292
10/06/2013,106.67,-0.006447717
07/06/2013,107.36,0.028245395
06/06/2013,104.37,0.007501478
05/06/2013,103.59,-0.014185995
04/06/2013,105.07,-0.003515276
03/06/2013,105.44,-0.003691962
31/05/2013,105.83,-0.011275136
30/05/2013,107.03,-0.002612673
29/05/2013,107.31,-0.004091887
28/05/2013,107.75,0.006424304
24/05/2013,107.06,0.00712414
23/05/2013,106.3,-0.001785799
22/05/2013,106.49,-0.004684288
21/05/2013,106.99,0.004027165
20/05/2013,106.56,0.001408649
17/05/2013,106.41,0.022908658
16/05/2013,104,-0.000480654
15/05/2013,104.05,0.011405498
14/05/2013,102.87,0.009572255
13/05/2013,101.89,-0.000490605
10/05/2013,101.94,0.005804532
09/05/2013,101.35,-0.004430231
08/05/2013,101.8,-0.010553156
07/05/2013,102.88,0.006729435
06/05/2013,102.19,0.001762978
03/05/2013,102.01,0.013223007
02/05/2013,100.67,0.013198872
01/05/2013,99.35,0.002620441
30/04/2013,99.09,0.000302801
29/04/2013,99.06,0.000908953
26/04/2013,98.97,0.007097982
25/04/2013,98.27,0.005919593
24/04/2013,97.69,0.006469856
23/04/2013,97.06,0.012544874
22/04/2013,95.85,-0.004476143
19/04/2013,96.28,0.013173217
18/04/2013,95.02,-0.005666927
17/04/2013,95.56,-0.007298541
16/04/2013,96.26,0.008555086
15/04/2013,95.44,-0.018067151
12/04/2013,97.18,-0.00123406
11/04/2013,97.3,0.013659153
10/04/2013,95.98,0.005956442
09/04/2013,95.41,0.003359583
08/04/2013,95.09,0.005906567
05/04/2013,94.53,-0.009161334
04/04/2013,95.4,0.003254767
03/04/2013,95.09,0.000841662
02/04/2013,95.01,0.000105258
01/04/2013,95,-0.015873349
28/03/2013,96.52,0.021467917
27/03/2013,94.47,0.008184135
26/03/2013,93.7,0.014945711
25/03/2013,92.31,0.0005418
22/03/2013,92.26,0.006306425
21/03/2013,91.68,-0.006089623
20/03/2013,92.24,-0.00680679
19/03/2013,92.87,0.005506681
18/03/2013,92.36,-0.004105894
15/03/2013,92.74,0.002158895
14/03/2013,92.54,0.002596842
13/03/2013,92.3,0.021131788
12/03/2013,90.37,-0.001879388
11/03/2013,90.54,0.006093189
08/03/2013,89.99,0.013424522
07/03/2013,88.79,0.004854652
06/03/2013,88.36,0.006243989
05/03/2013,87.81,0.008118506
04/03/2013,87.1,-0.012209885
01/03/2013,88.17,0.001929955
28/02/2013,88,-0.003742986
27/02/2013,88.33,0.011729338
26/02/2013,87.3,-0.006621785
25/02/2013,87.88,-0.002727274
22/02/2013,88.12,0.006375249
21/02/2013,87.56,-0.001939643
20/02/2013,87.73,-0.005683125
19/02/2013,88.23,0.004088592
15/02/2013,87.87,0.009031213
14/02/2013,87.08,0.0002297
13/02/2013,87.06,-0.002294632
12/02/2013,87.26,-0.003089424
11/02/2013,87.53,-0.005468853
08/02/2013,88.01,0.006497601
07/02/2013,87.44,-0.001828154
06/02/2013,87.6,0.006757943
05/02/2013,87.01,0.003569171
04/02/2013,86.7,-0.005979779
01/02/2013,87.22,0.004020914
31/01/2013,86.87,-0.015307587
30/01/2013,88.21,-0.018421278
29/01/2013,89.85,0.005916186
28/01/2013,89.32,-0.033793321
25/01/2013,92.39,-0.009265311
24/01/2013,93.25,-0.029793034
23/01/2013,96.07,0.007732536
22/01/2013,95.33,0.014368974
18/01/2013,93.97,-0.008266262
17/01/2013,94.75,0.012745791
16/01/2013,93.55,-0.005011473
15/01/2013,94.02,0.001170649
14/01/2013,93.91,0.00213197
11/01/2013,93.71,-0.004259404
10/01/2013,94.11,0.001275917
09/01/2013,93.99,0.011019101
08/01/2013,92.96,-0.01346318
07/01/2013,94.22,0.003402087
04/01/2013,93.9,0.003734333
03/01/2013,93.55,0.00299754
02/01/2013,93.27,0.010562719
31/12/2012,92.29,0.010346986
28/12/2012,91.34,-0.016181056
27/12/2012,92.83,0.008655253
26/12/2012,92.03,-0.008008701
24/12/2012,92.77,-0.003873055
21/12/2012,93.13,0.006787722
20/12/2012,92.5,-0.004422638
19/12/2012,92.91,-0.000215239
18/12/2012,92.93,0.02738104
17/12/2012,90.42,0.016278651
14/12/2012,88.96,-0.011511723
13/12/2012,89.99,-0.020022671
12/12/2012,91.81,-0.002067353
11/12/2012,92,-0.004446621
10/12/2012,92.41,0.005534169
07/12/2012,91.9,0.00458066
06/12/2012,91.48,-0.000546418
05/12/2012,91.53,0.000546418
04/12/2012,91.48,-0.000764902
03/12/2012,91.55,-0.018934837
30/11/2012,93.3,0.0027906
29/11/2012,93.04,-0.007068681
28/11/2012,93.7,0.006424005
27/11/2012,93.1,-0.002038737
26/11/2012,93.29,0.015773879
23/11/2012,91.83,0.0144787
21/11/2012,90.51,0.003652669
20/11/2012,90.18,-0.003321159
19/11/2012,90.48,0.022578359
16/11/2012,88.46,0.009997811
15/11/2012,87.58,-0.006033373
14/11/2012,88.11,-0.023221639
13/11/2012,90.18,0.004111345
12/11/2012,89.81,-0.001891096
09/11/2012,89.98,0.000667037
08/11/2012,89.92,-0.013586115
07/11/2012,91.15,-0.040001032
06/11/2012,94.87,0.008149487
05/11/2012,94.1,0.004046433
02/11/2012,93.72,-0.005002405
01/11/2012,94.19,0.005536052
31/10/2012,93.67,0.008900386
26/10/2012,92.84,-0.007618471
25/10/2012,93.55,-0.003947303
24/10/2012,93.92,0.021198405
23/10/2012,91.95,-0.008878361
22/10/2012,92.77,-0.001292686
19/10/2012,92.89,-0.015277259
18/10/2012,94.32,0.007876571
17/10/2012,93.58,0.002246591
16/10/2012,93.37,0.00936145
15/10/2012,92.5,-0.004960649
12/10/2012,92.96,0.002585094
11/10/2012,92.72,0.000107857
10/10/2012,92.71,-0.010835272
09/10/2012,93.72,-0.003089546
08/10/2012,94.01,-0.003822066
05/10/2012,94.37,-0.001588226
04/10/2012,94.52,0.015244685
03/10/2012,93.09,-0.000751678
02/10/2012,93.16,-0.003001074
01/10/2012,93.44,0.00064233
28/09/2012,93.38,0.009901071
27/09/2012,92.46,0.005966281
26/09/2012,91.91,0.004470865
25/09/2012,91.5,0.005040002
24/09/2012,91.04,-0.002742282
21/09/2012,91.29,0.001205678
20/09/2012,91.18,-0.011558301
19/09/2012,92.24,0.005108429
18/09/2012,91.77,-0.004783138
17/09/2012,92.21,-0.003356253
14/09/2012,92.52,-0.006571529
13/09/2012,93.13,0.007652961
12/09/2012,92.42,0.001949529
11/09/2012,92.24,0.002279265
10/09/2012,92.03,-0.001628576
07/09/2012,92.18,-0.007026676
06/09/2012,92.83,0.014103076
05/09/2012,91.53,0.0109855
04/09/2012,90.53,-0.006715498
31/08/2012,91.14,0.002306806
30/08/2012,90.93,-0.010828654
29/08/2012,91.92,-0.006073771
28/08/2012,92.48,0.002164972
27/08/2012,92.28,-0.001840525
24/08/2012,92.45,0.002707827
23/08/2012,92.2,-0.008961891
22/08/2012,93.03,-0.008242834
21/08/2012,93.8,0.005130409
20/08/2012,93.32,0.009907469
17/08/2012,92.4,0.003795071
16/08/2012,92.05,0.005883652
15/08/2012,91.51,0.001749973
14/08/2012,91.35,0.002520964
13/08/2012,91.12,0.000988197
10/08/2012,91.03,0.005397381
09/08/2012,90.54,-0.003858242
08/08/2012,90.89,0.006291064
07/08/2012,90.32,0.014834916
06/08/2012,88.99,-0.004484815
03/08/2012,89.39,0.010571398
02/08/2012,88.45,-0.00574941
01/08/2012,88.96,-0.003478655
31/07/2012,89.27,0.002130643
30/07/2012,89.08,-0.012494585
27/07/2012,90.2,0.018462063
26/07/2012,88.55,0.009873541
25/07/2012,87.68,-0.001253776
24/07/2012,87.79,0.010074498
23/07/2012,86.91,-0.009162818
20/07/2012,87.71,-0.009079622
19/07/2012,88.51,-0.001016318
18/07/2012,88.6,0.013293384
17/07/2012,87.43,0.003322453
16/07/2012,87.14,-0.00126154
13/07/2012,87.25,0.014197734
12/07/2012,86.02,-0.009487518
11/07/2012,86.84,-0.002070632
10/07/2012,87.02,-0.004242882
09/07/2012,87.39,0.006083233
06/07/2012,86.86,-0.001610492
05/07/2012,87,-0.005844954
03/07/2012,87.51,0.004007562
02/07/2012,87.16,0.000918274
29/06/2012,87.08,0.029720735
28/06/2012,84.53,-0.004485371
27/06/2012,84.91,0.0181834
26/06/2012,83.38,-0.010380097
25/06/2012,84.25,-0.01297188
22/06/2012,85.35,0.011548561
21/06/2012,84.37,-0.002012907
20/06/2012,84.54,-0.008949659
19/06/2012,85.3,0.006350721
18/06/2012,84.76,0.015576083
15/06/2012,83.45,0.001439022
14/06/2012,83.33,0.007951849
13/06/2012,82.67,-0.008431753
12/06/2012,83.37,0.010975205
11/06/2012,82.46,-0.010015167
08/06/2012,83.29,0.001682288
07/06/2012,83.15,0.009303517
06/06/2012,82.38,0.019118229
05/06/2012,80.82,-0.002841789
04/06/2012,81.05,-0.002095274
01/06/2012,81.22,-0.019266539
31/05/2012,82.8,0
30/05/2012,82.8,-0.010332905
29/05/2012,83.66,0.011420452
25/05/2012,82.71,-0.007948019
24/05/2012,83.37,0.000239923
23/05/2012,83.35,-0.004070887
22/05/2012,83.69,0.000717189
21/05/2012,83.63,0.010215821
18/05/2012,82.78,-0.000603828
17/05/2012,82.83,-0.017947359
16/05/2012,84.33,-0.003078383
15/05/2012,84.59,-0.007185378
14/05/2012,85.2,-0.000117364
11/05/2012,85.21,-0.010622875
10/05/2012,86.12,0.001975941
09/05/2012,85.95,-0.013635524
08/05/2012,87.13,-0.002063748
07/05/2012,87.31,-0.005938124
04/05/2012,87.83,-0.018500246
03/05/2012,89.47,-0.006794791
02/05/2012,90.08,-0.00520402
01/05/2012,90.55,0.000110442
30/04/2012,90.54,-0.008359046
27/04/2012,91.3,-0.004371592
26/04/2012,91.7,0.007882677
25/04/2012,90.98,-0.001647356
24/04/2012,91.13,0.006605771
23/04/2012,90.53,-0.00341843
20/04/2012,90.84,0.005519387
19/04/2012,90.34,-0.000332024
18/04/2012,90.37,-0.002541859
17/04/2012,90.6,0.011433771
16/04/2012,89.57,0.003018955
13/04/2012,89.3,-0.00969529
12/04/2012,90.17,0.018807226
11/04/2012,88.49,0.009309786
10/04/2012,87.67,-0.01213098
09/04/2012,88.74,-0.015764204
05/04/2012,90.15,-0.002105381
04/04/2012,90.34,-0.008048111
03/04/2012,91.07,-0.000987763
02/04/2012,91.16,0.014363301
30/03/2012,89.86,0.002562818
29/03/2012,89.63,-0.000669195
28/03/2012,89.69,-0.012850515
27/03/2012,90.85,0.002314178
26/03/2012,90.64,0.009644773
23/03/2012,89.77,0.004130162
22/03/2012,89.4,-0.000559128
21/03/2012,89.45,0.001230494
20/03/2012,89.34,-0.002459476
19/03/2012,89.56,0.002683365
16/03/2012,89.32,-0.010912033
15/03/2012,90.3,-0.001328021
14/03/2012,90.42,0.008552282
13/03/2012,89.65,0.00727683
12/03/2012,89,0.001011748
09/03/2012,88.91,0.005978922
08/03/2012,88.38,0.004763534
07/03/2012,87.96,0.002048481
06/03/2012,87.78,-0.0102007
05/03/2012,88.68,0.002031833
02/03/2012,88.5,0.001470006
01/03/2012,88.37,-0.00045254
29/02/2012,88.41,-0.003274804
28/02/2012,88.7,-0.007972643
27/02/2012,89.41,-0.001341232
24/02/2012,89.53,0.013946914
23/02/2012,88.29,0.007617569
22/02/2012,87.62,0.00537851
21/02/2012,87.15,-0.0095924
17/02/2012,87.99,0.018235496
16/02/2012,86.4,-0.006115521
15/02/2012,86.93,-0.017334224
14/02/2012,88.45,0.002490379
13/02/2012,88.23,0.008193969
10/02/2012,87.51,-0.005697372
09/02/2012,88.01,0.00421293
08/02/2012,87.64,0.011591339
07/02/2012,86.63,0.01605806
06/02/2012,85.25,0.00777206
03/02/2012,84.59,0.01692935
02/02/2012,83.17,-0.004199418
01/02/2012,83.52,0.014472033
31/01/2012,82.32,0.0037729
30/01/2012,82.01,-0.000121929
27/01/2012,82.02,-0.005471471
26/01/2012,82.47,0.009013459
25/01/2012,81.73,-0.00622067
24/01/2012,82.24,-0.003641223
23/01/2012,82.54,-0.002903462
20/01/2012,82.78,-0.011171958
19/01/2012,83.71,0.01723038
18/01/2012,82.28,0.007808727
17/01/2012,81.64,0.001470949
13/01/2012,81.52,-0.002083206
12/01/2012,81.69,0.011202185
11/01/2012,80.78,0.001982652
10/01/2012,80.62,0.007220248
09/01/2012,80.04,0.000749906
06/01/2012,79.98,-0.001124649
05/01/2012,80.07,-0.010436174
04/01/2012,80.91,-0.013625694
03/01/2012,82.02,0.013749296
30/12/2011,80.9,-0.007634565
29/12/2011,81.52,0.007140249
28/12/2011,80.94,-0.004683849
27/12/2011,81.32,-0.001106127
23/12/2011,81.41,0.007397395
22/12/2011,80.81,0.014709814
21/12/2011,79.63,0.013910189
20/12/2011,78.53,0.022015694
19/12/2011,76.82,-0.003638258
16/12/2011,77.1,0.00233736
15/12/2011,76.92,0.008224053
14/12/2011,76.29,-0.005750898
13/12/2011,76.73,-0.002083063
12/12/2011,76.89,-0.006869316
09/12/2011,77.42,0.011693001
08/12/2011,76.52,-0.01362861
07/12/2011,77.57,-0.00437356
06/12/2011,77.91,-0.002563775
05/12/2011,78.11,0.003719622
02/12/2011,77.82,-0.014796188
01/12/2011,78.98,0.010564599
30/11/2011,78.15,0.021208606
29/11/2011,76.51,-0.019287375
28/11/2011,78,0.034034186
25/11/2011,75.39,0.019285451
23/11/2011,73.95,-0.007007171
22/11/2011,74.47,-0.000268528
21/11/2011,74.49,-0.008155671
18/11/2011,75.1,-0.000798616
17/11/2011,75.16,-0.010192689
16/11/2011,75.93,-0.024972035
15/11/2011,77.85,0.006443321
14/11/2011,77.35,-0.000904568
11/11/2011,77.42,0.01680274
10/11/2011,76.13,-0.010713455
09/11/2011,76.95,-0.018540508
08/11/2011,78.39,0.001659751
07/11/2011,78.26,0.022484472
04/11/2011,76.52,0.005635294
03/11/2011,76.09,0.020849304
02/11/2011,74.52,0.007137597
01/11/2011,73.99,-0.025486735
31/10/2011,75.9,0.006211611
28/10/2011,75.43,-0.002912366
27/10/2011,75.65,-0.009210591
26/10/2011,76.35,-0.032726445
25/10/2011,78.89,0.0020302
24/10/2011,78.73,0.017037497
21/10/2011,77.4,0.02220862
20/10/2011,75.7,0.003042934
19/10/2011,75.47,-0.006734921
18/10/2011,75.98,0.016722354
17/10/2011,74.72,-0.016853959
14/10/2011,75.99,-0.005511825
13/10/2011,76.41,0.003671172
12/10/2011,76.13,-0.002492622
11/10/2011,76.32,0.007496583
10/10/2011,75.75,0.023373351
07/10/2011,74,0.011826414
06/10/2011,73.13,0.008790058
05/10/2011,72.49,-0.002892763
04/10/2011,72.7,0.021410522
03/10/2011,71.16,-0.020584871
30/09/2011,72.64,0.002067113
29/09/2011,72.49,-0.011384802
28/09/2011,73.32,-0.012873679
27/09/2011,74.27,0.00661941
26/09/2011,73.78,0.023172354
23/09/2011,72.09,-0.014460074
22/09/2011,73.14,0.006722023
21/09/2011,72.65,-0.037684248
20/09/2011,75.44,-0.016433683
19/09/2011,76.69,0.008643323
16/09/2011,76.03,0.007790361
15/09/2011,75.44,0.024964389
14/09/2011,73.58,0.011894323
13/09/2011,72.71,0.006485018
12/09/2011,72.24,0.009317917
09/09/2011,71.57,-0.005156447
08/09/2011,71.94,-0.013804747
07/09/2011,72.94,0.023863508
06/09/2011,71.22,-0.002103935
02/09/2011,71.37,-0.023266525
01/09/2011,73.05,-0.015485232
31/08/2011,74.19,0.001213838
30/08/2011,74.1,0.00040494
29/08/2011,74.07,0.011132344
26/08/2011,73.25,0.016656728
25/08/2011,72.04,-0.016793237
24/08/2011,73.26,0.019016695
23/08/2011,71.88,0.027646331
22/08/2011,69.92,0.007608966
19/08/2011,69.39,0.000144123
18/08/2011,69.38,-0.025753718
17/08/2011,71.19,0.007048239
16/08/2011,70.69,0.006101473
15/08/2011,70.26,0.016358522
12/08/2011,69.12,0.004059153
11/08/2011,68.84,0.029034535
10/08/2011,66.87,-0.05823787
09/08/2011,70.88,0.028332128
08/08/2011,68.9,-0.055334465
05/08/2011,72.82,0.02081385
04/08/2011,71.32,-0.030924607
03/08/2011,73.56,-0.001629992
02/08/2011,73.68,-0.010530676
01/08/2011,74.46,-0.016912315
29/07/2011,75.73,0.005827059
28/07/2011,75.29,-0.02841435
27/07/2011,77.46,-0.042462786
26/07/2011,80.82,0.018986331
25/07/2011,79.3,-0.003775964
22/07/2011,79.6,-0.007010544
21/07/2011,80.16,0.023221639
20/07/2011,78.32,-0.001020929
19/07/2011,78.4,0.012320484
18/07/2011,77.44,-0.011937758
15/07/2011,78.37,-0.010535098
14/07/2011,79.2,-0.005916805
13/07/2011,79.67,-0.000501945
12/07/2011,79.71,-0.003381555
11/07/2011,79.98,-0.006604797
08/07/2011,80.51,-0.010502351
07/07/2011,81.36,-0.003190578
06/07/2011,81.62,0.007995614
05/07/2011,80.97,-0.012274611
01/07/2011,81.97,0.012274611
30/06/2011,80.97,0.007437743
29/06/2011,80.37,0.011638952
28/06/2011,79.44,-0.002891084
27/06/2011,79.67,0.005916805
24/06/2011,79.2,-0.006167809
23/06/2011,79.69,-0.004007519
22/06/2011,80.01,-0.007967178
21/06/2011,80.65,0.003851176
20/06/2011,80.34,0.004116002
17/06/2011,80.01,0.001250625
16/06/2011,79.91,0.003510095
15/06/2011,79.63,-0.000125573
14/06/2011,79.64,0.009842351
13/06/2011,78.86,0.019980173
10/06/2011,77.3,-0.007603619
09/06/2011,77.89,0.009934925
08/06/2011,77.12,-0.002201931
07/06/2011,77.29,-0.001163768
06/06/2011,77.38,0.014317569
03/06/2011,76.28,0.007236398
02/06/2011,75.73,-0.000396066
01/06/2011,75.76,-0.027855504
31/05/2011,77.9,0.008249596
27/05/2011,77.26,-0.006193568
26/05/2011,77.74,-0.009219015
25/05/2011,78.46,-0.001782759
24/05/2011,78.6,-0.007983316
23/05/2011,79.23,-0.006541727
20/05/2011,79.75,-0.007868647
19/05/2011,80.38,0.004613762
18/05/2011,80.01,0.005640173
17/05/2011,79.56,-0.009756175
16/05/2011,80.34,0.009379172
13/05/2011,79.59,-0.006012795
12/05/2011,80.07,0.008654805
11/05/2011,79.38,-0.000881446
10/05/2011,79.45,-0.006023359
09/05/2011,79.93,-0.000250188
06/05/2011,79.95,0.001752629
05/05/2011,79.81,0.011340847
04/05/2011,78.91,-0.012342726
03/05/2011,79.89,0.014499403
02/05/2011,78.74,-0.006456127
29/04/2011,79.25,0.002400355
28/04/2011,79.06,-0.001264063
27/04/2011,79.16,0.001517067
26/04/2011,79.04,0.02045061
25/04/2011,77.44,-0.004380886
21/04/2011,77.78,-0.001284852
20/04/2011,77.88,0.011233897
19/04/2011,77.01,0.001429407
18/04/2011,76.9,-0.016635886
15/04/2011,78.19,0.005900479
14/04/2011,77.73,-0.007434026
13/04/2011,78.31,-0.025965663
12/04/2011,80.37,-0.001740428
11/04/2011,80.51,0.000124216
08/04/2011,80.5,-0.015897802
07/04/2011,81.79,0.003674673
06/04/2011,81.49,0.004674055
05/04/2011,81.11,0.001480568
04/04/2011,80.99,0.00012348
01/04/2011,80.98,0.007188034
31/03/2011,80.4,0.007992051
30/03/2011,79.76,-0.007369967
29/03/2011,80.35,0.001120727
28/03/2011,80.26,-0.001369607
25/03/2011,80.37,-0.005335993
24/03/2011,80.8,-0.004691946
23/03/2011,81.18,-0.001477105
22/03/2011,81.3,0.000861379
21/03/2011,81.23,0.008654851
18/03/2011,80.53,0.001491239
17/03/2011,80.41,0.025187076
16/03/2011,78.41,-0.016067143
15/03/2011,79.68,-0.009865831
14/03/2011,80.47,0
11/03/2011,80.47,0.017930391
10/03/2011,79.04,-0.018054653
09/03/2011,80.48,0.002612754
08/03/2011,80.27,0.012157824
07/03/2011,79.3,-0.006911746
04/03/2011,79.85,-0.011579535
03/03/2011,80.78,0.01647566
02/03/2011,79.46,0.004288063
01/03/2011,79.12,-0.000505433
28/02/2011,79.16,-0.011929569
25/02/2011,80.11,-0.00137217
24/02/2011,80.22,0.000997755
23/02/2011,80.14,-0.000499002
22/02/2011,80.18,-0.020125378
18/02/2011,81.81,-0.001099505
17/02/2011,81.9,0.007599007
16/02/2011,81.28,-0.002457608
15/02/2011,81.48,0.006896579
14/02/2011,80.92,-0.009470583
11/02/2011,81.69,-0.002445288
10/02/2011,81.89,-0.004629638
09/02/2011,82.27,0.010631248
08/02/2011,81.4,-0.001473116
07/02/2011,81.52,0.009985906
04/02/2011,80.71,-0.000123893
03/02/2011,80.72,-0.004326603
02/02/2011,81.07,0.005938407
01/02/2011,80.59,0.012360479
31/01/2011,79.6,0.017744445
28/01/2011,78.2,-0.011443227
27/01/2011,79.1,0.009016507
