Date,Close,PDCO
02/01/2014,40.8,-0.009756175
31/12/2013,41.2,0.000485555
30/12/2013,41.18,0.002187919
27/12/2013,41.09,0.004879249
26/12/2013,40.89,0
24/12/2013,40.89,0.002693769
23/12/2013,40.78,0.006889791
20/12/2013,40.5,-0.000493705
19/12/2013,40.52,-0.002711031
18/12/2013,40.63,0.01188427
17/12/2013,40.15,-0.005216755
16/12/2013,40.36,0.000495663
13/12/2013,40.34,-0.003958442
12/12/2013,40.5,-0.007134979
11/12/2013,40.79,-0.024459386
10/12/2013,41.8,0.006480282
09/12/2013,41.53,-0.005522886
06/12/2013,41.76,0.019098852
05/12/2013,40.97,-0.001219661
04/12/2013,41.02,-0.007286892
03/12/2013,41.32,-0.00048391
02/12/2013,41.34,-0.00362188
29/11/2013,41.49,0.003380013
27/11/2013,41.35,-0.005306332
26/11/2013,41.57,-0.00909968
25/11/2013,41.95,0.005258138
22/11/2013,41.73,0.014968894
21/11/2013,41.11,-0.035602852
20/11/2013,42.6,-0.006551263
19/11/2013,42.88,-0.006045124
18/11/2013,43.14,-0.01243969
15/11/2013,43.68,-0.013416915
14/11/2013,44.27,0.012730338
13/11/2013,43.71,0.010810916
12/11/2013,43.24,0
11/11/2013,43.24,-0.000231241
08/11/2013,43.25,0.00999195
07/11/2013,42.82,-0.006517714
06/11/2013,43.1,0.007218567
05/11/2013,42.79,-0.008841379
04/11/2013,43.17,0.01235303
01/11/2013,42.64,0.003053437
31/10/2013,42.51,0.004479555
30/10/2013,42.32,0.000472701
29/10/2013,42.3,0.013566791
28/10/2013,41.73,0.003601012
25/10/2013,41.58,0.002407899
24/10/2013,41.48,0.000723502
23/10/2013,41.45,0.000724026
22/10/2013,41.42,0.000482975
21/10/2013,41.4,-0.001930503
18/10/2013,41.48,0.012371292
17/10/2013,40.97,0.01252626
16/10/2013,40.46,0.015944533
15/10/2013,39.82,-0.015944533
14/10/2013,40.46,0.001731602
11/10/2013,40.39,-0.001978729
10/10/2013,40.47,0.000741565
09/10/2013,40.44,0.021242833
08/10/2013,39.59,-0.008050358
07/10/2013,39.91,-0.006493529
04/10/2013,40.17,0.007245503
03/10/2013,39.88,-0.003004509
02/10/2013,40,-0.008959741
01/10/2013,40.36,0.004220987
30/09/2013,40.19,0.005489036
27/09/2013,39.97,-0.008222296
26/09/2013,40.3,0.003978126
25/09/2013,40.14,-0.005218051
24/09/2013,40.35,-0.009373527
23/09/2013,40.73,-0.001226843
20/09/2013,40.78,-0.010246491
19/09/2013,41.2,-0.002666345
18/09/2013,41.31,0.00072648
17/09/2013,41.28,0.000969462
16/09/2013,41.24,0.007545369
13/09/2013,40.93,-0.001708776
12/09/2013,41,0.000243932
11/09/2013,40.99,0.008329299
10/09/2013,40.65,0.009640416
09/09/2013,40.26,0.005729247
06/09/2013,40.03,-0.000998752
05/09/2013,40.07,0.001498502
04/09/2013,40.01,0.004509026
03/09/2013,39.83,-0.001254548
30/08/2013,39.88,-0.002504384
29/08/2013,39.98,0.004512417
28/08/2013,39.8,-0.004012041
27/08/2013,39.96,-0.01218769
26/08/2013,40.45,-0.013749296
23/08/2013,41.01,0.008817103
22/08/2013,40.65,-0.024302533
21/08/2013,41.65,-0.005268211
20/08/2013,41.87,0.009599306
19/08/2013,41.47,-0.001204965
16/08/2013,41.52,-0.001684515
15/08/2013,41.59,-0.018108667
14/08/2013,42.35,-0.005885832
13/08/2013,42.6,0.006594466
12/08/2013,42.32,0.005449605
09/08/2013,42.09,-0.004267432
08/08/2013,42.27,0.011420538
07/08/2013,41.79,-0.000239263
06/08/2013,41.8,0.000717961
05/08/2013,41.77,-0.001674441
02/08/2013,41.84,0.004791576
01/08/2013,41.64,0.018175709
31/07/2013,40.89,0.003675124
30/07/2013,40.74,0.005414731
29/07/2013,40.52,-0.001726051
26/07/2013,40.59,0.00098595
25/07/2013,40.55,0.010411596
24/07/2013,40.13,-0.006705601
23/07/2013,40.4,-0.001731174
22/07/2013,40.47,0.002969564
19/07/2013,40.35,0.00198462
18/07/2013,40.27,0.010986378
17/07/2013,39.83,0.002010556
16/07/2013,39.75,-0.002512564
15/07/2013,39.85,0.005031457
12/07/2013,39.65,0.006832875
11/07/2013,39.38,0.007135606
10/07/2013,39.1,0.013647695
09/07/2013,38.57,0.006502819
08/07/2013,38.32,0.009175579
05/07/2013,37.97,0.006075834
03/07/2013,37.74,-0.003174606
02/07/2013,37.86,0.003439612
01/07/2013,37.73,0.003451484
28/06/2013,37.6,0.000532056
27/06/2013,37.58,0.010163233
26/06/2013,37.2,-0.002684565
25/06/2013,37.3,0.001609874
24/06/2013,37.24,-0.004821868
21/06/2013,37.42,0.002943934
20/06/2013,37.31,-0.026449571
19/06/2013,38.31,-0.019899868
18/06/2013,39.08,-0.003320989
17/06/2013,39.21,0.011543029
14/06/2013,38.76,-0.007454089
13/06/2013,39.05,0.009778771
12/06/2013,38.67,-0.010290803
11/06/2013,39.07,-0.004341726
10/06/2013,39.24,0.006647941
07/06/2013,38.98,0.014730852
06/06/2013,38.41,0.000260383
05/06/2013,38.4,-0.015247743
04/06/2013,38.99,-0.005626613
03/06/2013,39.21,0.003320989
31/05/2013,39.08,0
30/05/2013,39.08,0.003845666
29/05/2013,38.93,-0.019586026
28/05/2013,39.7,0.012674441
24/05/2013,39.2,-0.008888947
23/05/2013,39.55,0.014004048
22/05/2013,39,-0.005880114
21/05/2013,39.23,0.011279279
20/05/2013,38.79,0.002839811
17/05/2013,38.68,-0.001033592
16/05/2013,38.72,-0.004895025
15/05/2013,38.91,0.006187181
14/05/2013,38.67,0.00570541
13/05/2013,38.45,-0.008803786
10/05/2013,38.79,0
09/05/2013,38.79,-0.001802962
08/05/2013,38.86,0.008268781
07/05/2013,38.54,0.001298196
06/05/2013,38.49,0.001299883
03/05/2013,38.44,0.007310738
02/05/2013,38.16,0.012923825
01/05/2013,37.67,-0.007405482
30/04/2013,37.95,0.006609409
29/04/2013,37.7,0.006119482
26/04/2013,37.47,-0.006914921
25/04/2013,37.73,0.00212258
24/04/2013,37.65,0.009875964
23/04/2013,37.28,0.005648973
22/04/2013,37.07,-0.003500744
19/04/2013,37.2,0.019818756
18/04/2013,36.47,-0.007103855
17/04/2013,36.73,-0.01486313
16/04/2013,37.28,0.016498008
15/04/2013,36.67,-0.016498008
12/04/2013,37.28,-0.000268204
11/04/2013,37.29,0.015403628
10/04/2013,36.72,0.003546587
09/04/2013,36.59,-0.018950215
08/04/2013,37.29,0.011598242
05/04/2013,36.86,-0.009719299
04/04/2013,37.22,0.005658105
03/04/2013,37.01,-0.017675875
02/04/2013,37.67,-0.003180496
01/04/2013,37.79,-0.00659372
28/03/2013,38.04,0.010305283
27/03/2013,37.65,0.004258723
26/03/2013,37.49,-0.000266702
25/03/2013,37.5,-0.006379607
22/03/2013,37.74,0.003450567
21/03/2013,37.61,-0.010052995
20/03/2013,37.99,0.011117108
19/03/2013,37.57,0.014747552
18/03/2013,37.02,-0.005119235
15/03/2013,37.21,-0.006429168
14/03/2013,37.45,0.001870908
13/03/2013,37.38,0.00536482
12/03/2013,37.18,0.000268998
11/03/2013,37.17,0.008646366
08/03/2013,36.85,0.007900872
07/03/2013,36.56,0.003287674
06/03/2013,36.44,-0.001097093
05/03/2013,36.48,0.004395611
04/03/2013,36.32,-0.003572905
01/03/2013,36.45,0.003022395
28/02/2013,36.34,0.004412583
27/02/2013,36.18,0.010837955
26/02/2013,35.79,0.000279447
25/02/2013,35.78,-0.007240355
22/02/2013,36.04,0.009758895
21/02/2013,35.69,-0.037397814
20/02/2013,37.05,-0.004577899
19/02/2013,37.22,0
15/02/2013,37.22,0.003768511
14/02/2013,37.08,-0.00188603
13/02/2013,37.15,-0.005101367
12/02/2013,37.34,0.007257121
11/02/2013,37.07,-0.00645337
08/02/2013,37.31,0.001341022
07/02/2013,37.26,0.003225809
06/02/2013,37.14,0.008925009
05/02/2013,36.81,0.004083305
04/02/2013,36.66,-0.00544071
01/02/2013,36.86,0.020003407
31/01/2013,36.13,-0.002487907
30/01/2013,36.22,-0.003857817
29/01/2013,36.36,-0.002472189
28/01/2013,36.45,-0.005199081
25/01/2013,36.64,0.003554344
24/01/2013,36.51,0.009079716
23/01/2013,36.18,0.010558587
22/01/2013,35.8,0.009542593
18/01/2013,35.46,0.008211854
17/01/2013,35.17,0.010288745
16/01/2013,34.81,0.000287315
15/01/2013,34.8,-0.023009111
14/01/2013,35.61,0.003375531
11/01/2013,35.49,-0.003094671
10/01/2013,35.6,0.002531291
09/01/2013,35.51,0.009905274
